actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
52,PT07M07.00S,2024-11-16T00:58:07.2Z,1,REGULAR,foul,personal,['2freethrow'],203084,,,1610612747,18,6,2024-11-16T00:58:40Z,520000,False,,,0,,H. Barnes shooting personal FOUL (1 PF) (Davis 2 FT),"[203084, 203076]",1610612759.0,SAS,shooting,,,Barnes,H. Barnes,,,,,Restricted Area,0-8 Center,,,,,,,,1627526.0,1.0,0.0,Davis,203076.0,,,,,,,,
54,PT07M07.00S,2024-11-16T00:58:35.1Z,1,REGULAR,freethrow,1 of 2,[],203076,,,1610612747,18,7,2024-11-16T00:58:35Z,540000,False,,,0,,A. Davis Free Throw 1 of 2 (3 PTS),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,,,,Made,3.0,,,,,,,,,,,,,,,,,
55,PT07M07.00S,2024-11-16T00:58:55.8Z,1,REGULAR,freethrow,2 of 2,[],203076,,,1610612747,18,8,2024-11-16T00:58:55Z,550000,False,,,0,,A. Davis Free Throw 2 of 2 (4 PTS),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,,,,Made,4.0,,,,,,,,,,,,,,,,,
56,PT06M47.00S,2024-11-16T00:59:17.7Z,1,REGULAR,2pt,Jump Shot,[],1641705,85.3646517739816,23.774509803921568,1610612759,18,8,2024-11-16T00:59:34Z,560000,False,-131.0,85.0,1,right,MISS V. Wembanyama 15' fadeaway Shot,[1641705],1610612759.0,SAS,fadeaway,,,Wembanyama,V. Wembanyama,,,,,Mid-Range,8-16 Left,15.63,Missed,,,,,,,,,,,,,,,,,,
57,PT06M47.00S,2024-11-16T00:59:20.5Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612747,18,8,2024-11-16T00:59:20Z,570000,False,,,0,,TEAM defensive REBOUND,[],1610612747.0,LAL,,,,,,,,,,Mid-Range,8-16 Left,,,,,,,56.0,,,,,,,,,,,,,
59,PT06M35.00S,2024-11-16T00:59:43.7Z,1,REGULAR,turnover,bad pass,[],203076,,,1610612747,18,8,2024-11-16T00:59:51Z,590000,False,,,0,,A. Davis bad pass TURNOVER (1 TO),"[203076, 101108]",1610612747.0,LAL,,,,Davis,A. Davis,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,1.0,Paul,101108.0,,
60,PT06M35.00S,2024-11-16T00:59:43.7Z,1,REGULAR,steal,,[],101108,,,1610612759,18,8,2024-11-16T00:59:47Z,600000,False,,,0,,C. Paul STEAL (1 STL),[101108],1610612759.0,SAS,,,,Paul,C. Paul,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
61,PT06M23.00S,2024-11-16T00:59:59.1Z,1,REGULAR,foul,personal,['2freethrow'],1629629,,,1610612759,18,8,2024-11-16T01:00:07Z,610000,False,,,0,,C. Reddish shooting personal FOUL (2 PF) (Castle 2 FT),"[1629629, 1642264]",1610612747.0,LAL,shooting,,,Reddish,C. Reddish,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,204059.0,2.0,0.0,Castle,1642264.0,,,,,,,,
63,PT06M23.00S,2024-11-16T01:00:32.5Z,1,REGULAR,freethrow,1 of 2,['fromturnover'],1642264,,,1610612759,18,8,2024-11-16T01:00:32Z,630000,False,,,0,,MISS S. Castle Free Throw 1 of 2,[1642264],1610612759.0,SAS,,,,Castle,S. Castle,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
64,PT06M23.00S,2024-11-16T01:00:32.5Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612759,18,8,2024-11-16T01:00:32Z,640000,False,,,0,,TEAM offensive REBOUND,[],1610612759.0,SAS,,,,,,,,,,,,,,,,,,63.0,,,,,,,,,,,,,
65,PT06M23.00S,2024-11-16T01:00:33.3Z,1,REGULAR,substitution,out,[],1630577,,,1610612759,18,8,2024-11-16T01:00:44Z,650000,False,,,0,,SUB out: J. Champagnie,[1630577],1610612759.0,SAS,,,,Champagnie,J. Champagnie,,,,,,,,,,,,,,,,,,,,,,,,,,
66,PT06M23.00S,2024-11-16T01:00:33.3Z,1,REGULAR,substitution,out,[],1641705,,,1610612759,18,8,2024-11-16T01:00:44Z,660000,False,,,0,,SUB out: V. Wembanyama,[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,,,,,,,,,,,,,,,,,,,,,,
67,PT06M23.00S,2024-11-16T01:00:33.3Z,1,REGULAR,substitution,out,[],101108,,,1610612759,18,8,2024-11-16T01:00:44Z,670000,False,,,0,,SUB out: C. Paul,[101108],1610612759.0,SAS,,,,Paul,C. Paul,,,,,,,,,,,,,,,,,,,,,,,,,,
68,PT06M23.00S,2024-11-16T01:00:33.3Z,1,REGULAR,substitution,out,[],1629629,,,1610612759,18,8,2024-11-16T01:00:44Z,680000,False,,,0,,SUB out: C. Reddish,[1629629],1610612747.0,LAL,,,,Reddish,C. Reddish,,,,,,,,,,,,,,,,,,,,,,,,,,
69,PT06M23.00S,2024-11-16T01:00:33.3Z,1,REGULAR,substitution,in,[],1628380,,,1610612759,18,8,2024-11-16T01:00:44Z,690000,False,,,0,,SUB in: Z. Collins,[1628380],1610612759.0,SAS,,,,Collins,Z. Collins,,,,,,,,,,,,,,,,,,,,,,,,,,
70,PT06M23.00S,2024-11-16T01:00:33.3Z,1,REGULAR,substitution,in,[],1629640,,,1610612759,18,8,2024-11-16T01:00:44Z,700000,False,,,0,,SUB in: K. Johnson,[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
71,PT06M23.00S,2024-11-16T01:00:33.3Z,1,REGULAR,substitution,in,[],1630170,,,1610612759,18,8,2024-11-16T01:00:44Z,710000,False,,,0,,SUB in: D. Vassell,[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,,,,,,,,,,,,,,,,,,,,,,
72,PT06M23.00S,2024-11-16T01:00:33.3Z,1,REGULAR,substitution,in,[],1626156,,,1610612759,18,8,2024-11-16T01:00:44Z,720000,False,,,0,,SUB in: D. Russell,[1626156],1610612747.0,LAL,,,,Russell,D. Russell,,,,,,,,,,,,,,,,,,,,,,,,,,
73,PT06M23.00S,2024-11-16T01:01:03.8Z,1,REGULAR,freethrow,2 of 2,['fromturnover'],1642264,,,1610612759,19,8,2024-11-16T01:01:03Z,730000,False,,,0,,S. Castle Free Throw 2 of 2 (3 PTS),[1642264],1610612759.0,SAS,,,,Castle,S. Castle,,,,,,,,Made,3.0,,,,,,,,,,,,,,,,,
74,PT06M10.00S,2024-11-16T01:01:17.2Z,1,REGULAR,3pt,Jump Shot,[],1630559,24.655059132720105,87.5,1610612747,19,8,2024-11-16T01:01:25Z,740000,False,-188.0,179.0,1,left,MISS A. Reaves 25' 3PT,[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,Above the Break 3,24+ Left Center,25.94,Missed,,,,,,,,,,,,,,,,,,
75,PT06M07.00S,2024-11-16T01:01:20.0Z,1,REGULAR,rebound,offensive,[],1630559,,,1610612747,19,8,2024-11-16T01:01:20Z,750000,False,,,0,,A. Reaves REBOUND (Off:1 Def:0),[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,Above the Break 3,24+ Left Center,,,,,,,74.0,,,,,,1.0,0.0,1.0,,,,,
76,PT06M06.00S,2024-11-16T01:01:22.0Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1630559,6.521024967148489,52.450980392156865,1610612747,19,8,2024-11-16T01:02:39Z,760000,False,-12.0,9.0,1,left,MISS A. Reaves driving floating bank Shot,[1630559],1610612747.0,LAL,driving floating bank,,,Reaves,A. Reaves,,,,,Restricted Area,0-8 Center,1.51,Missed,,,,,,,,,,,,,,,,,,
77,PT06M06.00S,2024-11-16T01:01:22.0Z,1,REGULAR,rebound,offensive,[],203076,,,1610612747,19,8,2024-11-16T01:01:30Z,770000,False,,,0,,A. Davis REBOUND (Off:1 Def:0),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,Restricted Area,0-8 Center,,,,,,,76.0,,,,,,1.0,0.0,1.0,,,,,
78,PT06M01.00S,2024-11-16T01:01:26.3Z,1,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",203076,5.590000152587891,50.0,1610612747,19,10,2024-11-16T01:01:36Z,780000,False,0.0,0.0,1,left,A. Davis tip Layup (6 PTS),[203076],1610612747.0,LAL,tip,,,Davis,A. Davis,,,,,Restricted Area,0-8 Center,0.0,Made,6.0,,,,,,,,,,,,,,,,,
79,PT05M49.00S,2024-11-16T01:01:38.4Z,1,REGULAR,3pt,Jump Shot,[],1642264,68.41327201051249,75.49019607843137,1610612759,22,10,2024-11-16T01:01:47Z,790000,False,127.0,244.0,1,right,S. Castle 27' 3PT  (6 PTS) (D. Vassell 1 AST),"[1642264, 1630170]",1610612759.0,SAS,,,,Castle,S. Castle,,,,,Above the Break 3,24+ Right Center,27.57,Made,6.0,D. Vassell,1630170.0,1.0,,,,,,,,,,,,,,
81,PT05M32.00S,2024-11-16T01:01:55.5Z,1,REGULAR,3pt,Jump Shot,[],1642261,20.97568988173456,94.11764705882352,1610612747,22,13,2024-11-16T01:02:01Z,810000,False,-221.0,145.0,1,left,D. Knecht 26' 3PT  (5 PTS) (A. Reaves 1 AST),"[1642261, 1630559]",1610612747.0,LAL,,,,Knecht,D. Knecht,,,,,Above the Break 3,24+ Left Center,26.38,Made,5.0,A. Reaves,1630559.0,1.0,,,,,,,,,,,,,,
84,PT05M14.00S,2024-11-16T01:02:13.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1642264,88.51839684625493,48.28431372549019,1610612759,22,13,2024-11-16T01:02:23Z,840000,False,-9.0,55.0,1,right,MISS S. Castle driving Layup,[1642264],1610612759.0,SAS,driving,,,Castle,S. Castle,,,,,In The Paint (Non-RA),0-8 Center,5.61,Missed,,,,,,,,,,,,,,,,,,
85,PT05M11.00S,2024-11-16T01:02:16.6Z,1,REGULAR,rebound,offensive,[],1642264,,,1610612759,22,13,2024-11-16T01:02:16Z,850000,False,,,0,,S. Castle REBOUND (Off:1 Def:0),[1642264],1610612759.0,SAS,,,,Castle,S. Castle,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,84.0,,,,,,1.0,0.0,1.0,,,,,
86,PT05M10.00S,2024-11-16T01:02:17.9Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1642264,86.28449408672799,46.568627450980394,1610612759,22,13,2024-11-16T01:02:26Z,860000,False,-17.0,76.0,1,right,MISS S. Castle 7' Layup,[1642264],1610612759.0,SAS,,,,Castle,S. Castle,,,,,In The Paint (Non-RA),0-8 Center,7.83,Missed,,,,,,,,,,,,,,,,,,
88,PT05M06.00S,2024-11-16T01:02:21.9Z,1,REGULAR,rebound,offensive,[],1628380,,,1610612759,22,13,2024-11-16T01:02:26Z,880000,False,,,0,,Z. Collins REBOUND (Off:1 Def:0),[1628380],1610612759.0,SAS,,,,Collins,Z. Collins,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,86.0,,,,,,1.0,0.0,1.0,,,,,
89,PT05M05.00S,2024-11-16T01:02:23.6Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1629640,65.91655716162943,63.970588235294116,1610612759,22,13,2024-11-16T01:02:43Z,890000,False,70.0,268.0,1,right,MISS K. Johnson 27' 3PT,[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,Above the Break 3,24+ Center,27.69,Missed,,,,,,,,,,,,,,,,,,
