actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,pointsTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId
84,PT05M19.00S,2025-03-13T00:23:01.6Z,1,REGULAR,substitution,out,[],1631108,,,1610612742,16,12,2025-03-13T00:23:10Z,840000,False,,,0,,SUB out: M. Christie,[1631108],1610612742.0,DAL,,,,Christie,M. Christie,,,,,,,,,,,,,,,,,,,,,,,,,,
85,PT05M19.00S,2025-03-13T00:23:01.6Z,1,REGULAR,substitution,in,[],1628997,,,1610612742,16,12,2025-03-13T00:23:10Z,850000,False,,,0,,SUB in: C. Martin,[1628997],1610612742.0,DAL,,,,Martin,C. Martin,,,,,,,,,,,,,,,,,,,,,,,,,,
86,PT05M19.00S,2025-03-13T00:23:19.0Z,1,REGULAR,freethrow,2 of 2,['fromturnover'],203915,,,1610612742,16,13,2025-03-13T00:23:19Z,860000,False,,,0,,S. Dinwiddie Free Throw 2 of 2 (2 PTS),[203915],1610612742.0,DAL,,,,Dinwiddie,S. Dinwiddie,,,,,,,,,,,Made,2.0,,,,,,,,,,,,,,
87,PT05M04.00S,2025-03-13T00:23:33.1Z,1,REGULAR,turnover,bad pass,[],101108,,,1610612759,16,13,2025-03-13T00:23:37Z,870000,False,,,0,,C. Paul bad pass TURNOVER (3 TO),"[101108, 1630230]",1610612759.0,SAS,,,,Paul,C. Paul,,,,,Mid-Range,8-16 Left,3.0,Marshall,1630230.0,,,,,,,,,,,,,,,,,
88,PT05M04.00S,2025-03-13T00:23:33.1Z,1,REGULAR,steal,,[],1630230,,,1610612742,16,13,2025-03-13T00:23:35Z,880000,False,,,0,,N. Marshall STEAL (2 STL),[1630230],1610612742.0,DAL,,,,Marshall,N. Marshall,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
89,PT04M54.00S,2025-03-13T00:23:45.4Z,1,REGULAR,foul,personal,[],1642264,,,1610612742,16,13,2025-03-13T00:24:17Z,890000,False,,,0,,S. Castle personal FOUL (1 PF),"[1642264, 1630314]",1610612759.0,SAS,,,,Castle,S. Castle,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,202049.0,1.0,0.0,Williams,1630314.0,,,,,,,,,
91,PT04M54.00S,2025-03-13T00:23:51.4Z,1,REGULAR,substitution,out,[],101108,,,1610612742,16,13,2025-03-13T00:23:56Z,910000,False,,,0,,SUB out: C. Paul,[101108],1610612759.0,SAS,,,,Paul,C. Paul,,,,,,,,,,,,,,,,,,,,,,,,,,
92,PT04M54.00S,2025-03-13T00:23:51.4Z,1,REGULAR,substitution,out,[],203084,,,1610612742,16,13,2025-03-13T00:23:56Z,920000,False,,,0,,SUB out: H. Barnes,[203084],1610612759.0,SAS,,,,Barnes,H. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,,
93,PT04M54.00S,2025-03-13T00:23:51.4Z,1,REGULAR,substitution,in,[],1630572,,,1610612742,16,13,2025-03-13T00:23:56Z,930000,False,,,0,,SUB in: S. Mamukelashvili,[1630572],1610612759.0,SAS,,,,Mamukelashvili,S. Mamukelashvili,,,,,,,,,,,,,,,,,,,,,,,,,,
94,PT04M54.00S,2025-03-13T00:23:51.4Z,1,REGULAR,substitution,in,[],1631110,,,1610612742,16,13,2025-03-13T00:23:56Z,940000,False,,,0,,SUB in: J. Sochan,[1631110],1610612759.0,SAS,,,,Sochan,J. Sochan,,,,,,,,,,,,,,,,,,,,,,,,,,
95,PT04M49.00S,2025-03-13T00:24:14.3Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1630314,31.750985545335087,64.70588235294117,1610612742,16,13,2025-03-13T00:25:02Z,950000,False,-74.0,246.0,1,left,MISS B. Williams 25' pullup 3PT,[1630314],1610612742.0,DAL,pullup,,,Williams,B. Williams,,,,,Above the Break 3,24+ Center,,,,25.67,Missed,,,,,,,,,,,,,,,
96,PT04M46.00S,2025-03-13T00:24:17.6Z,1,REGULAR,rebound,defensive,[],1630170,,,1610612759,16,13,2025-03-13T00:24:17Z,960000,False,,,0,,D. Vassell REBOUND (Off:1 Def:2),[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,95.0,3.0,2.0,1.0,,,,,
97,PT04M36.00S,2025-03-13T00:24:29.5Z,1,REGULAR,turnover,backcourt,[],1629640,,,1610612759,16,13,2025-03-13T00:24:37Z,970000,False,,,0,,K. Johnson backcourt TURNOVER (1 TO),[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,Above the Break 3,24+ Center,1.0,,,,,,1151.0,,,,,,,,,,,,,
98,PT04M24.00S,2025-03-13T00:24:57.6Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1630230,12.434296977660972,60.78431372549019,1610612742,16,15,2025-03-13T00:25:07Z,980000,False,-54.0,64.0,1,left,N. Marshall 8' pullup Jump Shot (6 PTS) (C. Martin 1 AST),"[1630230, 1628997]",1610612742.0,DAL,pullup,,,Marshall,N. Marshall,,,,,In The Paint (Non-RA),8-16 Left,,,,8.4,Made,6.0,,,,,,,,,,C. Martin,1628997.0,1.0,,
100,PT04M21.00S,2025-03-13T00:25:03.5Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612759,16,15,2025-03-13T00:25:03Z,1000000,False,,,0,,SAS Timeout,[],1610612759.0,SAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101,PT03M58.00S,2025-03-13T00:28:18.0Z,1,REGULAR,3pt,Jump Shot,[],1630170,68.15045992115637,64.70588235294117,1610612759,16,15,2025-03-13T00:28:24Z,1010000,False,74.0,247.0,1,right,MISS D. Vassell 25' 3PT,[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,Above the Break 3,24+ Center,,,,25.76,Missed,,,,,,,,,,,,,,,
102,PT03M55.00S,2025-03-13T00:28:21.0Z,1,REGULAR,rebound,defensive,[],1628997,,,1610612742,16,15,2025-03-13T00:28:24Z,1020000,False,,,0,,C. Martin REBOUND (Off:0 Def:1),[1628997],1610612742.0,DAL,,,,Martin,C. Martin,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,101.0,1.0,1.0,0.0,,,,,
103,PT03M40.00S,2025-03-13T00:28:35.5Z,1,REGULAR,3pt,Jump Shot,[],1628997,5.206964520367937,3.6764705882352944,1610612742,16,15,2025-03-13T00:28:41Z,1030000,False,232.0,-4.0,1,left,MISS C. Martin 3PT,[1628997],1610612742.0,DAL,,,,Martin,C. Martin,,,,,Right Corner 3,24+ Right,,,,23.16,Missed,,,,,,,,,,,,,,,
104,PT03M34.00S,2025-03-13T00:28:41.5Z,1,REGULAR,rebound,offensive,[],203939,,,1610612742,16,15,2025-03-13T00:28:41Z,1040000,False,,,0,,D. Powell REBOUND (Off:1 Def:0),[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,Right Corner 3,24+ Right,,,,,,,,,,,,103.0,1.0,0.0,1.0,,,,,
105,PT03M34.00S,2025-03-13T00:28:41.3Z,1,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",203939,5.590000152587891,50.0,1610612742,16,15,2025-03-13T00:28:45Z,1050000,False,0.0,0.0,1,left,MISS D. Powell tip Layup,[203939],1610612742.0,DAL,tip,,,Powell,D. Powell,,,,,Restricted Area,0-8 Center,,,,0.0,Missed,,,,,,,,,,,,,,,
106,PT03M34.00S,2025-03-13T00:28:41.3Z,1,REGULAR,rebound,defensive,[],1631110,,,1610612759,16,15,2025-03-13T00:28:45Z,1060000,False,,,0,,J. Sochan REBOUND (Off:0 Def:1),[1631110],1610612759.0,SAS,,,,Sochan,J. Sochan,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,105.0,1.0,1.0,0.0,,,,,
107,PT03M29.00S,2025-03-13T00:28:46.7Z,1,REGULAR,3pt,Jump Shot,[],1630572,68.54467805519053,65.44117647058823,1610612759,16,15,2025-03-13T00:28:54Z,1070000,False,77.0,243.0,1,right,MISS S. Mamukelashvili 25' 3PT,[1630572],1610612759.0,SAS,,,,Mamukelashvili,S. Mamukelashvili,,,,,Above the Break 3,24+ Center,,,,25.52,Missed,,,,,,,,,,,,,,,
108,PT03M26.00S,2025-03-13T00:28:49.7Z,1,REGULAR,rebound,defensive,[],203915,,,1610612742,16,15,2025-03-13T00:28:54Z,1080000,False,,,0,,S. Dinwiddie REBOUND (Off:0 Def:1),[203915],1610612742.0,DAL,,,,Dinwiddie,S. Dinwiddie,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,107.0,1.0,1.0,0.0,,,,,
109,PT03M22.00S,2025-03-13T00:28:57.0Z,1,REGULAR,foul,personal,[],1631110,,,1610612742,16,15,2025-03-13T00:29:09Z,1090000,False,,,0,,J. Sochan personal FOUL (1 PF),"[1631110, 203915]",1610612759.0,SAS,,,,Sochan,J. Sochan,,,,,Mid-Range,16-24 Right Center,,,,,,,202049.0,1.0,0.0,Dinwiddie,203915.0,,,,,,,,,
111,PT03M17.00S,2025-03-13T00:29:20.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203915,5.863994743758213,50.245098039215684,1610612742,16,15,2025-03-13T00:29:49Z,1110000,False,-1.0,3.0,1,left,MISS S. Dinwiddie cutting Layup,[203915],1610612742.0,DAL,cutting,,,Dinwiddie,S. Dinwiddie,,,,,Restricted Area,0-8 Center,,,,0.29,Missed,,,,,,,,,,,,,,,
112,PT03M15.00S,2025-03-13T00:29:22.3Z,1,REGULAR,rebound,defensive,[],1629640,,,1610612759,16,15,2025-03-13T00:29:29Z,1120000,False,,,0,,K. Johnson REBOUND (Off:0 Def:1),[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,111.0,1.0,1.0,0.0,,,,,
113,PT03M10.00S,2025-03-13T00:29:27.4Z,1,REGULAR,2pt,Jump Shot,"['fastbreak', 'pointsinthepaint']",1629640,93.11760840998686,49.50980392156863,1610612759,18,15,2025-03-13T00:30:02Z,1130000,False,-2.0,12.0,1,right,K. Johnson driving floating Jump Shot (2 PTS),[1629640],1610612759.0,SAS,driving floating,,,Johnson,K. Johnson,,,,,Restricted Area,0-8 Center,,,,1.25,Made,2.0,,,,,,,,,,,,,,
114,PT03M03.00S,2025-03-13T00:29:37.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203939,6.521024967148489,50.0,1610612742,18,17,2025-03-13T00:30:50Z,1140000,False,0.0,9.0,1,left,D. Powell cutting Layup (2 PTS) (N. Marshall 1 AST),"[203939, 1630230]",1610612742.0,DAL,cutting,,,Powell,D. Powell,,,,,Restricted Area,0-8 Center,,,,0.88,Made,2.0,,,,,,,,,,N. Marshall,1630230.0,1.0,,
116,PT03M03.00S,2025-03-13T00:29:39.7Z,1,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1629640,,,1610612742,18,17,2025-03-13T00:30:04Z,1160000,False,,,0,,K. Johnson shooting personal FOUL (1 PF) (Powell 1 FT),"[1629640, 203939]",1610612759.0,SAS,shooting,,,Johnson,K. Johnson,,,,,Restricted Area,0-8 Center,,,,,,,202037.0,1.0,0.0,Powell,203939.0,,,,,,,,,
118,PT03M03.00S,2025-03-13T00:29:55.7Z,1,REGULAR,substitution,out,[],1630170,,,1610612742,18,17,2025-03-13T00:30:03Z,1180000,False,,,0,,SUB out: D. Vassell,[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,,,,,,,,,,,,,,,,,,,,,,
119,PT03M03.00S,2025-03-13T00:29:55.7Z,1,REGULAR,substitution,in,[],1630577,,,1610612742,18,17,2025-03-13T00:30:03Z,1190000,False,,,0,,SUB in: J. Champagnie,[1630577],1610612759.0,SAS,,,,Champagnie,J. Champagnie,,,,,,,,,,,,,,,,,,,,,,,,,,
120,PT03M03.00S,2025-03-13T00:30:29.2Z,1,REGULAR,freethrow,1 of 1,[],203939,,,1610612742,18,18,2025-03-13T00:30:29Z,1200000,False,,,0,,D. Powell Free Throw 1 of 1 (3 PTS),[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,,,,,,,Made,3.0,,,,,,,,,,,,,,
121,PT02M51.00S,2025-03-13T00:30:47.7Z,1,REGULAR,foul,personal,['2freethrow'],203939,,,1610612759,18,18,2025-03-13T00:30:55Z,1210000,False,,,0,,D. Powell shooting personal FOUL (1 PF) (Johnson 2 FT),"[203939, 1629640]",1610612742.0,DAL,shooting,,,Powell,D. Powell,,,,,Restricted Area,0-8 Center,,,,,,,202049.0,1.0,0.0,Johnson,1629640.0,,,,,,,,,
123,PT02M51.00S,2025-03-13T00:31:15.3Z,1,REGULAR,freethrow,1 of 2,[],1629640,,,1610612759,19,18,2025-03-13T00:31:15Z,1230000,False,,,0,,K. Johnson Free Throw 1 of 2 (3 PTS),[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,,,,,Made,3.0,,,,,,,,,,,,,,
124,PT02M51.00S,2025-03-13T00:31:32.7Z,1,REGULAR,freethrow,2 of 2,[],1629640,,,1610612759,20,18,2025-03-13T00:31:32Z,1240000,False,,,0,,K. Johnson Free Throw 2 of 2 (4 PTS),[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,,,,,Made,4.0,,,,,,,,,,,,,,
125,PT02M27.00S,2025-03-13T00:31:57.6Z,1,REGULAR,3pt,Jump Shot,[],1630230,7.046649145860711,94.85294117647058,1610612742,20,21,2025-03-13T00:32:04Z,1250000,False,-224.0,14.0,1,left,N. Marshall 3PT  (9 PTS) (C. Martin 2 AST),"[1630230, 1628997]",1610612742.0,DAL,,,,Marshall,N. Marshall,,,,,Left Corner 3,24+ Left,,,,22.47,Made,9.0,,,,,,,,,,C. Martin,1628997.0,2.0,,
127,PT02M13.00S,2025-03-13T00:32:15.0Z,1,REGULAR,turnover,out-of-bounds,[],1642264,,,1610612759,20,21,2025-03-13T00:32:26Z,1270000,False,,,0,,S. Castle bad pass out-of-bounds TURNOVER (2 TO),[1642264],1610612759.0,SAS,bad pass,,,Castle,S. Castle,,,,,Mid-Range,16-24 Right,2.0,,,,,,202049.0,,,,,,,,,,,,,
128,PT02M13.00S,2025-03-13T00:32:18.2Z,1,REGULAR,substitution,out,[],1630230,,,1610612742,20,21,2025-03-13T00:32:22Z,1280000,False,,,0,,SUB out: N. Marshall,[1630230],1610612742.0,DAL,,,,Marshall,N. Marshall,,,,,,,,,,,,,,,,,,,,,,,,,,
129,PT02M13.00S,2025-03-13T00:32:18.2Z,1,REGULAR,substitution,in,[],1630556,,,1610612742,20,21,2025-03-13T00:32:22Z,1290000,False,,,0,,SUB in: K. Edwards,[1630556],1610612742.0,DAL,,,,Edwards,K. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,,
131,PT02M01.00S,2025-03-13T00:32:44.1Z,1,REGULAR,violation,kicked ball,[],1631110,,,1610612742,20,21,2025-03-13T00:32:54Z,1310000,False,,,0,,J. Sochan kicked ball VIOLATION,[1631110],1610612759.0,SAS,,,,Sochan,J. Sochan,,,,,,,,,,,,,202037.0,,,,,,,,,,,,,
132,PT02M01.00S,2025-03-13T00:32:55.5Z,1,REGULAR,substitution,out,[],1629640,,,1610612742,20,21,2025-03-13T00:32:58Z,1320000,False,,,0,,SUB out: K. Johnson,[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
133,PT02M01.00S,2025-03-13T00:32:55.5Z,1,REGULAR,substitution,in,[],1628368,,,1610612742,20,21,2025-03-13T00:32:58Z,1330000,False,,,0,,SUB in: D. Fox,[1628368],1610612759.0,SAS,,,,Fox,D. Fox,,,,,,,,,,,,,,,,,,,,,,,,,,
134,PT01M46.00S,2025-03-13T00:33:22.3Z,1,REGULAR,2pt,Jump Shot,['fromturnover'],203915,22.815374507227332,56.372549019607845,1610612742,20,23,2025-03-13T00:33:27Z,1340000,False,-32.0,162.0,1,left,S. Dinwiddie 16' pullup Jump Shot (4 PTS),[203915],1610612742.0,DAL,pullup,,,Dinwiddie,S. Dinwiddie,,,,,Mid-Range,16-24 Center,,,,16.51,Made,4.0,,,,,,,,,,,,,,
135,PT01M32.00S,2025-03-13T00:33:37.1Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1642264,88.12417871222075,55.88235294117647,1610612759,20,23,2025-03-13T00:33:57Z,1350000,False,29.0,59.0,1,right,MISS S. Castle 6' driving floating Shot,[1642264],1610612759.0,SAS,driving floating,,,Castle,S. Castle,,,,,In The Paint (Non-RA),0-8 Center,,,,6.6,Missed,,,,,,,,,,,,,,,
136,PT01M29.00S,2025-03-13T00:33:40.1Z,1,REGULAR,rebound,defensive,[],1630314,,,1610612742,20,23,2025-03-13T00:33:47Z,1360000,False,,,0,,B. Williams REBOUND (Off:0 Def:1),[1630314],1610612742.0,DAL,,,,Williams,B. Williams,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,135.0,1.0,1.0,0.0,,,,,
137,PT01M27.00S,2025-03-13T00:33:44.0Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630314,7.5722733245729295,50.73529411764706,1610612742,20,25,2025-03-13T00:33:54Z,1370000,False,-4.0,19.0,1,left,B. Williams running Layup (4 PTS),[1630314],1610612742.0,DAL,running,,,Williams,B. Williams,,,,,Restricted Area,0-8 Center,,,,1.91,Made,4.0,,,,,,,,,,,,,,
138,PT01M27.00S,2025-03-13T00:33:46.8Z,1,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1630577,,,1610612742,20,25,2025-03-13T00:33:58Z,1380000,False,,,0,,J. Champagnie shooting personal FOUL (1 PF) (Williams 1 FT),"[1630577, 1630314]",1610612759.0,SAS,shooting,,,Champagnie,J. Champagnie,,,,,Restricted Area,0-8 Center,,,,,,,202049.0,1.0,0.0,Williams,1630314.0,,,,,,,,,
140,PT01M27.00S,2025-03-13T00:34:15.5Z,1,REGULAR,freethrow,1 of 1,['fastbreak'],1630314,,,1610612742,20,26,2025-03-13T00:34:15Z,1400000,False,,,0,,B. Williams Free Throw 1 of 1 (5 PTS),[1630314],1610612742.0,DAL,,,,Williams,B. Williams,,,,,,,,,,,Made,5.0,,,,,,,,,,,,,,
141,PT01M15.00S,2025-03-13T00:34:30.2Z,1,REGULAR,3pt,Jump Shot,[],1630577,72.22404730617609,77.69607843137256,1610612759,20,26,2025-03-13T00:34:37Z,1410000,False,138.0,209.0,1,right,MISS J. Champagnie 25' 3PT,[1630577],1610612759.0,SAS,,,,Champagnie,J. Champagnie,,,,,Above the Break 3,24+ Right Center,,,,25.04,Missed,,,,,,,,,,,,,,,
142,PT01M10.00S,2025-03-13T00:34:35.3Z,1,REGULAR,rebound,offensive,[],1630572,,,1610612759,20,26,2025-03-13T00:34:35Z,1420000,False,,,0,,S. Mamukelashvili REBOUND (Off:1 Def:0),[1630572],1610612759.0,SAS,,,,Mamukelashvili,S. Mamukelashvili,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,141.0,1.0,0.0,1.0,,,,,
143,PT01M06.00S,2025-03-13T00:34:39.2Z,1,REGULAR,2pt,Jump Shot,['2ndchance'],1628368,87.07293035479631,24.264705882352942,1610612759,20,26,2025-03-13T00:34:44Z,1430000,False,-129.0,69.0,1,right,MISS D. Fox 14' pullup Shot,[1628368],1610612759.0,SAS,pullup,,,Fox,D. Fox,,,,,Mid-Range,8-16 Left,,,,14.6,Missed,,,,,,,,,,,,,,,
144,PT01M01.00S,2025-03-13T00:34:44.2Z,1,REGULAR,rebound,defensive,[],203939,,,1610612742,20,26,2025-03-13T00:34:44Z,1440000,False,,,0,,D. Powell REBOUND (Off:1 Def:1),[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,143.0,2.0,1.0,1.0,,,,,
145,PT00M50.40S,2025-03-13T00:34:56.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203939,8.229303547963205,48.77450980392157,1610612742,20,28,2025-03-13T00:35:05Z,1450000,False,6.0,25.0,1,left,D. Powell alley-oop Layup (5 PTS) (B. Williams 1 AST),"[203939, 1630314]",1610612742.0,DAL,alley-oop,,,Powell,D. Powell,,,,,Restricted Area,0-8 Center,,,,2.56,Made,5.0,,,,,,,,,,B. Williams,1630314.0,1.0,,
147,PT00M34.40S,2025-03-13T00:35:14.7Z,1,REGULAR,3pt,Jump Shot,[],1630572,93.51182654402102,94.6078431372549,1610612759,20,28,2025-03-13T00:35:19Z,1470000,False,223.0,8.0,1,right,MISS S. Mamukelashvili 3PT,[1630572],1610612759.0,SAS,,,,Mamukelashvili,S. Mamukelashvili,,,,,Right Corner 3,24+ Right,,,,22.32,Missed,,,,,,,,,,,,,,,
148,PT00M30.90S,2025-03-13T00:35:18.2Z,1,REGULAR,rebound,defensive,[],1628997,,,1610612742,20,28,2025-03-13T00:35:19Z,1480000,False,,,0,,C. Martin REBOUND (Off:0 Def:2),[1628997],1610612742.0,DAL,,,,Martin,C. Martin,,,,,Right Corner 3,24+ Right,,,,,,,,,,,,147.0,2.0,2.0,0.0,,,,,
149,PT00M09.90S,2025-03-13T00:35:39.3Z,1,REGULAR,3pt,Jump Shot,[],203915,31.750985545335087,64.2156862745098,1610612742,20,28,2025-03-13T00:35:45Z,1490000,False,-71.0,246.0,1,left,MISS S. Dinwiddie 25' step back 3PT,[203915],1610612742.0,DAL,step back,,,Dinwiddie,S. Dinwiddie,,,,,Above the Break 3,24+ Center,,,,25.61,Missed,,,,,,,,,,,,,,,
150,PT00M06.80S,2025-03-13T00:35:42.4Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612759,20,28,2025-03-13T00:35:45Z,1500000,False,,,0,,TEAM defensive REBOUND,[],1610612759.0,SAS,,,,,,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,149.0,,,,,,,,
152,PT00M00.00S,2025-03-13T00:35:59.8Z,1,REGULAR,3pt,Jump Shot,[],1628368,66.83639947437582,51.225490196078425,1610612759,20,28,2025-03-13T00:36:05Z,1520000,False,6.0,259.0,1,right,MISS D. Fox 25' pullup 3PT,[1628368],1610612759.0,SAS,pullup,,,Fox,D. Fox,,,,,Above the Break 3,24+ Center,,,,25.93,Missed,,,,,,,,,,,,,,,
153,PT00M00.00S,2025-03-13T00:36:02.2Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612759,20,28,2025-03-13T00:36:02Z,1530000,False,,,0,,TEAM offensive REBOUND,[],1610612759.0,SAS,,,,,,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,152.0,,,,,,,,
154,PT00M00.00S,2025-03-13T00:36:03.1Z,1,REGULAR,period,end,[],0,,,1610612759,20,28,2025-03-13T00:36:03Z,1540000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
155,PT12M00.00S,2025-03-13T00:38:24.8Z,2,REGULAR,substitution,out,['startperiod'],1630572,,,1610612759,20,28,2025-03-13T00:38:37Z,1550000,False,,,0,,SUB out: S. Mamukelashvili,[1630572],1610612759.0,SAS,,,,Mamukelashvili,S. Mamukelashvili,,,,,,,,,,,,,,,,,,,,,,,,,,
156,PT12M00.00S,2025-03-13T00:38:24.8Z,2,REGULAR,substitution,out,['startperiod'],203939,,,1610612759,20,28,2025-03-13T00:38:37Z,1560000,False,,,0,,SUB out: D. Powell,[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,,,,,,,,,,,,,,,,,,,,,,
157,PT12M00.00S,2025-03-13T00:38:24.8Z,2,REGULAR,substitution,out,['startperiod'],1630314,,,1610612759,20,28,2025-03-13T00:38:37Z,1570000,False,,,0,,SUB out: B. Williams,[1630314],1610612742.0,DAL,,,,Williams,B. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
158,PT12M00.00S,2025-03-13T00:38:24.8Z,2,REGULAR,substitution,in,['startperiod'],203084,,,1610612759,20,28,2025-03-13T00:38:37Z,1580000,False,,,0,,SUB in: H. Barnes,[203084],1610612759.0,SAS,,,,Barnes,H. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,,
159,PT12M00.00S,2025-03-13T00:38:24.8Z,2,REGULAR,substitution,in,['startperiod'],203957,,,1610612759,20,28,2025-03-13T00:38:37Z,1590000,False,,,0,,SUB in: D. Exum,[203957],1610612742.0,DAL,,,,Exum,D. Exum,,,,,,,,,,,,,,,,,,,,,,,,,,
160,PT12M00.00S,2025-03-13T00:38:24.8Z,2,REGULAR,substitution,in,['startperiod'],202691,,,1610612759,20,28,2025-03-13T00:38:37Z,1600000,False,,,0,,SUB in: K. Thompson,[202691],1610612742.0,DAL,,,,Thompson,K. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,
161,PT12M00.00S,2025-03-13T00:38:59.5Z,2,REGULAR,period,start,[],0,,,1610612759,20,28,2025-03-13T00:38:59Z,1610000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
162,PT11M46.00S,2025-03-13T00:39:12.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1642264,92.32917214191852,49.01960784313725,1610612759,20,28,2025-03-13T00:39:41Z,1620000,False,-5.0,20.0,1,right,MISS S. Castle driving Layup,[1642264],1610612759.0,SAS,driving,,,Castle,S. Castle,,,,,Restricted Area,0-8 Center,,,,2.02,Missed,,,,,,,,,,,,,,,
163,PT11M45.00S,2025-03-13T00:39:13.3Z,2,REGULAR,rebound,defensive,[],1630556,,,1610612742,20,28,2025-03-13T00:39:18Z,1630000,False,,,0,,K. Edwards REBOUND (Off:0 Def:1),[1630556],1610612742.0,DAL,,,,Edwards,K. Edwards,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,162.0,1.0,1.0,0.0,,,,,
164,PT11M36.00S,2025-03-13T00:39:22.2Z,2,REGULAR,3pt,Jump Shot,[],1628997,3.235873850197109,94.85294117647058,1610612742,20,28,2025-03-13T00:39:26Z,1640000,False,-224.0,-22.0,1,left,MISS C. Martin 3PT,[1628997],1610612742.0,DAL,,,,Martin,C. Martin,,,,,Left Corner 3,24+ Left,,,,22.54,Missed,,,,,,,,,,,,,,,
165,PT11M33.00S,2025-03-13T00:39:25.2Z,2,REGULAR,rebound,defensive,[],1628368,,,1610612759,20,28,2025-03-13T00:39:26Z,1650000,False,,,0,,D. Fox REBOUND (Off:0 Def:3),[1628368],1610612759.0,SAS,,,,Fox,D. Fox,,,,,Left Corner 3,24+ Left,,,,,,,,,,,,164.0,3.0,3.0,0.0,,,,,
166,PT11M29.00S,2025-03-13T00:39:29.2Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1642264,93.9060446780552,94.11764705882352,1610612759,20,28,2025-03-13T00:39:43Z,1660000,False,221.0,5.0,1,right,MISS S. Castle running 3PT,[1642264],1610612759.0,SAS,running,,,Castle,S. Castle,,,,,Right Corner 3,24+ Right,,,,22.07,Missed,,,,,,,,,,,,,,,
