actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId
61,PT07M11.00S,2025-02-01T01:20:21.0Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1642264,91.93495400788436,47.30392156862745,1610612759,17,10,2025-02-01T01:20:31Z,600000,False,-13.0,23.0,1,right,MISS S. Castle driving DUNK,[1642264],1610612759.0,SAS,driving,,,Castle,S. Castle,,,,,Restricted Area,0-8 Center,2.69,Missed,,,,,,,,,,,,,,,,,,
63,PT07M11.00S,2025-02-01T01:20:21.0Z,1,REGULAR,rebound,defensive,[],203507,,,1610612749,17,10,2025-02-01T01:20:31Z,620000,False,,,0,,G. Antetokounmpo REBOUND (Off:0 Def:2),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,61.0,2.0,2.0,0.0,,,,,
64,PT07M07.00S,2025-02-01T01:20:26.9Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",203507,5.601182654402102,50.73529411764706,1610612749,17,12,2025-02-01T01:22:56Z,630000,False,-4.0,0.0,1,left,G. Antetokounmpo running Layup (4 PTS),[203507],1610612749.0,MIL,running,,,Antetokounmpo,G. Antetokounmpo,,,,,Restricted Area,0-8 Center,0.37,Made,4.0,,,,,,,,,,,,,,,,,
65,PT07M07.00S,2025-02-01T01:20:32.7Z,1,REGULAR,foul,personal,['1freethrow'],203084,,,1610612749,17,12,2025-02-01T01:20:49Z,640000,False,,,0,,H. Barnes shooting personal FOUL (1 PF) (Antetokounmpo 1 FT),"[203084, 203507]",1610612759.0,SAS,shooting,,,Barnes,H. Barnes,,,,,Restricted Area,0-8 Center,,,,,,,1630886.0,1.0,0.0,Antetokounmpo,203507.0,,,,,,,,,
67,PT07M07.00S,2025-02-01T01:21:10.9Z,1,REGULAR,freethrow,1 of 1,['fastbreak'],203507,,,1610612749,17,13,2025-02-01T01:21:10Z,660000,False,,,0,,G. Antetokounmpo Free Throw 1 of 1 (5 PTS),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,Made,5.0,,,,,,,,,,,,,,,,,
68,PT06M57.00S,2025-02-01T01:21:24.0Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],203084,92.85479632063075,49.754901960784316,1610612759,19,13,2025-02-01T01:21:38Z,670000,False,-1.0,15.0,1,right,H. Barnes driving DUNK (7 PTS) (D. Vassell 1 AST),"[203084, 1630170]",1610612759.0,SAS,driving,,,Barnes,H. Barnes,,,,,Restricted Area,0-8 Center,1.47,Made,7.0,D. Vassell,1630170.0,1.0,,,,,,,,,,,,,,
70,PT06M43.00S,2025-02-01T01:21:37.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1641748,6.389618922470433,50.98039215686274,1610612749,19,13,2025-02-01T01:21:43Z,690000,False,-5.0,8.0,1,left,MISS A. Jackson Jr. driving Layup,[1641748],1610612749.0,MIL,driving,,,Jackson Jr.,A. Jackson Jr.,,,,,Restricted Area,0-8 Center,0.9,Missed,,,,,,,,,,,,,,,,,,
71,PT06M40.00S,2025-02-01T01:21:40.5Z,1,REGULAR,rebound,defensive,[],1641705,,,1610612759,19,13,2025-02-01T01:27:53Z,700000,False,,,0,,V. Wembanyama REBOUND (Off:0 Def:3),[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,70.0,3.0,3.0,0.0,,,,,
72,PT06M38.00S,2025-02-01T01:21:42.6Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1630170,71.69842312746385,21.813725490196077,1610612759,19,13,2025-02-01T01:24:53Z,710000,False,-141.0,214.0,1,right,MISS D. Vassell 25' running pullup 3PT,[1630170],1610612759.0,SAS,running pullup,,,Vassell,D. Vassell,,,,,Above the Break 3,24+ Left Center,25.58,Missed,,,,,,,,,,,,,,,,,,
73,PT06M33.00S,2025-02-01T01:21:47.6Z,1,REGULAR,rebound,offensive,[],101108,,,1610612759,19,13,2025-02-01T01:24:53Z,720000,False,,,0,,C. Paul REBOUND (Off:1 Def:0),[101108],1610612759.0,SAS,,,,Paul,C. Paul,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,72.0,1.0,0.0,1.0,,,,,
74,PT06M33.00S,2025-02-01T01:21:50.4Z,1,REGULAR,foul,personal,['3freethrow'],1641748,,,1610612759,19,13,2025-02-01T01:21:57Z,730000,False,,,0,,A. Jackson Jr. shooting personal FOUL (1 PF) (Paul 3 FT),"[1641748, 101108]",1610612749.0,MIL,shooting,,,Jackson Jr.,A. Jackson Jr.,,,,,Above the Break 3,24+ Right Center,,,,,,,204058.0,1.0,0.0,Paul,101108.0,,,,,,,,,
76,PT06M33.00S,2025-02-01T01:22:28.4Z,1,REGULAR,freethrow,1 of 3,['2ndchance'],101108,,,1610612759,20,13,2025-02-01T01:22:28Z,750000,False,,,0,,C. Paul Free Throw 1 of 3 (4 PTS),[101108],1610612759.0,SAS,,,,Paul,C. Paul,,,,,,,,Made,4.0,,,,,,,,,,,,,,,,,
77,PT06M33.00S,2025-02-01T01:22:28.4Z,1,REGULAR,freethrow,2 of 3,['2ndchance'],101108,,,1610612759,20,13,2025-02-01T01:26:00Z,760000,False,,,0,,MISS C. Paul Free Throw 2 of 3,[101108],1610612759.0,SAS,,,,Paul,C. Paul,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
78,PT06M33.00S,2025-02-01T01:22:28.4Z,1,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612759,20,13,2025-02-01T01:26:00Z,770000,False,,,0,,TEAM offensive REBOUND,[],1610612759.0,SAS,,,,,,,,,,,,,,,,,,,,,,,77.0,,,,,,,,
79,PT06M33.00S,2025-02-01T01:22:45.0Z,1,REGULAR,substitution,out,[],1641748,,,1610612759,20,13,2025-02-01T01:22:55Z,780000,False,,,0,,SUB out: A. Jackson Jr.,[1641748],1610612749.0,MIL,,,,Jackson Jr.,A. Jackson Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
80,PT06M33.00S,2025-02-01T01:22:45.0Z,1,REGULAR,substitution,out,[],201572,,,1610612759,20,13,2025-02-01T01:22:55Z,790000,False,,,0,,SUB out: B. Lopez,[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,,,,,,,,,,,,,,,,,,,,,,
81,PT06M33.00S,2025-02-01T01:22:45.0Z,1,REGULAR,substitution,in,[],1631260,,,1610612759,20,13,2025-02-01T01:22:55Z,800000,False,,,0,,SUB in: A. Green,[1631260],1610612749.0,MIL,,,,Green,A. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
82,PT06M33.00S,2025-02-01T01:22:45.0Z,1,REGULAR,substitution,in,[],203114,,,1610612759,20,13,2025-02-01T01:22:55Z,810000,False,,,0,,SUB in: K. Middleton,[203114],1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,,,,,,,,,,,,,,,,,,,,,,
83,PT06M33.00S,2025-02-01T01:22:28.4Z,1,REGULAR,freethrow,3 of 3,['2ndchance'],101108,,,1610612759,21,13,2025-02-01T01:26:00Z,820000,False,,,0,,C. Paul Free Throw 3 of 3 (5 PTS),[101108],1610612759.0,SAS,,,,Paul,C. Paul,,,,,,,,Made,5.0,,,,,,,,,,,,,,,,,
84,PT06M25.00S,2025-02-01T01:23:14.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203081,5.732588699080158,49.754901960784316,1610612749,21,15,2025-02-01T01:23:19Z,830000,False,1.0,1.0,1,left,D. Lillard driving Layup (5 PTS),[203081],1610612749.0,MIL,driving,,,Lillard,D. Lillard,,,,,Restricted Area,0-8 Center,0.18,Made,5.0,,,,,,,,,,,,,,,,,
85,PT06M07.00S,2025-02-01T01:23:32.1Z,1,REGULAR,3pt,Jump Shot,[],203084,70.38436268068331,24.754901960784316,1610612759,21,15,2025-02-01T01:23:38Z,840000,False,-126.0,226.0,1,right,MISS H. Barnes 25' 3PT,[203084],1610612759.0,SAS,,,,Barnes,H. Barnes,,,,,Above the Break 3,24+ Left Center,25.88,Missed,,,,,,,,,,,,,,,,,,
