actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
18,PT10M28.00S,2024-12-07T01:12:14.3Z,1,REGULAR,steal,,[],1642264,,,1610612759,3,4,2024-12-07T01:12:16Z,180000,False,,,0,,S. Castle STEAL (1 STL),[1642264],1610612759.0,SAS,,,,Castle,S. Castle,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
19,PT10M22.00S,2024-12-07T01:12:19.4Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1630577,93.38042049934296,51.470588235294116,1610612759,5,4,2024-12-07T01:13:00Z,190000,False,7.0,10.0,1,right,J. Champagnie running finger roll Layup (5 PTS) (H. Barnes 1 AST),"[1630577, 203084]",1610612759.0,SAS,running finger roll,,,Champagnie,J. Champagnie,,,,,Restricted Area,0-8 Center,1.22,Made,5.0,,,,,H. Barnes,203084.0,1.0,,,,,,,,,,
21,PT10M10.00S,2024-12-07T01:12:31.9Z,1,REGULAR,3pt,Jump Shot,[],1631099,28.597240473061763,22.794117647058822,1610612758,5,4,2024-12-07T01:12:37Z,210000,False,136.0,216.0,1,left,MISS K. Murray 25' 3PT,[1631099],1610612758.0,SAC,,,,Murray,K. Murray,,,,,Above the Break 3,24+ Right Center,25.55,Missed,,,,,,,,,,,,,,,,,,
22,PT10M07.00S,2024-12-07T01:12:34.5Z,1,REGULAR,rebound,defensive,[],101108,,,1610612759,5,4,2024-12-07T01:12:34Z,220000,False,,,0,,C. Paul REBOUND (Off:1 Def:1),[101108],1610612759.0,SAS,,,,Paul,C. Paul,,,,,Above the Break 3,24+ Right Center,,,,21.0,2.0,1.0,1.0,,,,,,,,,,,,,
23,PT10M02.00S,2024-12-07T01:12:40.1Z,1,REGULAR,2pt,Jump Shot,"['fastbreak', 'pointsinthepaint']",1642264,93.69250985545335,47.50689338235294,1610612759,5,4,2024-12-07T01:13:39Z,230000,False,-12.0,7.0,1,right,MISS S. Castle driving floating Shot,[1642264],1610612759.0,SAS,driving floating,,,Castle,S. Castle,,,,,Restricted Area,0-8 Center,1.42,Missed,,,,,,,,,,,,,,,,,,
24,PT10M01.00S,2024-12-07T01:12:41.1Z,1,REGULAR,rebound,defensive,[],1627734,,,1610612758,5,4,2024-12-07T01:12:51Z,240000,False,,,0,,D. Sabonis REBOUND (Off:0 Def:2),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,Restricted Area,0-8 Center,,,,23.0,2.0,2.0,0.0,,,,,,,,,,,,,
25,PT10M01.00S,2024-12-07T01:12:44.4Z,1,REGULAR,foul,personal,[],1628380,,,1610612758,5,4,2024-12-07T01:12:48Z,250000,False,,,0,,Z. Collins personal FOUL (1 PF),"[1628380, 1627734]",1610612759.0,SAS,,,,Collins,Z. Collins,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,1662.0,1.0,0.0,Sabonis,1627734.0,,
27,PT09M42.00S,2024-12-07T01:13:27.2Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631099,9.674770039421814,50.73529411764706,1610612758,5,4,2024-12-07T01:13:49Z,270000,False,-4.0,38.0,1,left,MISS K. Murray driving floating Shot,[1631099],1610612758.0,SAC,driving floating,,,Murray,K. Murray,,,,,Restricted Area,0-8 Center,3.86,Missed,,,,,,,,,,,,,,,,,,
28,PT09M37.00S,2024-12-07T01:13:32.2Z,1,REGULAR,rebound,defensive,[],1642264,,,1610612759,5,4,2024-12-07T01:13:49Z,280000,False,,,0,,S. Castle REBOUND (Off:0 Def:1),[1642264],1610612759.0,SAS,,,,Castle,S. Castle,,,,,Restricted Area,0-8 Center,,,,27.0,1.0,1.0,0.0,,,,,,,,,,,,,
29,PT09M28.00S,2024-12-07T01:13:41.2Z,1,REGULAR,3pt,Jump Shot,[],203084,88.64980289093299,94.6078431372549,1610612759,5,4,2024-12-07T01:13:52Z,290000,False,223.0,54.0,1,right,MISS H. Barnes 3PT,[203084],1610612759.0,SAS,,,,Barnes,H. Barnes,,,,,Right Corner 3,24+ Right,22.95,Missed,,,,,,,,,,,,,,,,,,
30,PT09M25.00S,2024-12-07T01:13:44.2Z,1,REGULAR,rebound,offensive,[],1628380,,,1610612759,5,4,2024-12-07T01:13:52Z,300000,False,,,0,,Z. Collins REBOUND (Off:1 Def:0),[1628380],1610612759.0,SAS,,,,Collins,Z. Collins,,,,,Right Corner 3,24+ Right,,,,29.0,1.0,0.0,1.0,,,,,,,,,,,,,
31,PT09M23.00S,2024-12-07T01:13:45.5Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1630577,67.62483574244416,32.84313725490196,1610612759,8,4,2024-12-07T01:13:56Z,310000,False,-86.0,252.0,1,right,J. Champagnie 26' 3PT  (8 PTS) (Z. Collins 1 AST),"[1630577, 1628380]",1610612759.0,SAS,,,,Champagnie,J. Champagnie,,,,,Above the Break 3,24+ Left Center,26.6,Made,8.0,,,,,Z. Collins,1628380.0,1.0,,,,,,,,,,
33,PT09M22.00S,2024-12-07T01:13:53.7Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612758,8,4,2024-12-07T01:13:53Z,330000,False,,,0,,SAC Timeout,[],1610612758.0,SAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,PT09M22.00S,2024-12-07T01:16:31.9Z,1,REGULAR,substitution,out,[],1627734,,,1610612758,8,4,2024-12-07T01:16:38Z,340000,False,,,0,,SUB out: D. Sabonis,[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,,,,,,,,,,,,,,,,,,,,,,
35,PT09M22.00S,2024-12-07T01:16:31.9Z,1,REGULAR,substitution,in,[],203458,,,1610612758,8,4,2024-12-07T01:16:38Z,350000,False,,,0,,SUB in: A. Len,[203458],1610612758.0,SAC,,,,Len,A. Len,,,,,,,,,,,,,,,,,,,,,,,,,,
36,PT09M08.00S,2024-12-07T01:17:04.0Z,1,REGULAR,3pt,Jump Shot,[],1628368,28.991458607095925,16.911764705882355,1610612758,8,7,2024-12-07T01:17:10Z,360000,False,165.0,220.0,1,left,D. Fox 27' 3PT  (5 PTS) (A. Len 1 AST),"[1628368, 203458]",1610612758.0,SAC,,,,Fox,D. Fox,,,,,Above the Break 3,24+ Right Center,27.52,Made,5.0,,,,,A. Len,203458.0,1.0,,,,,,,,,,
38,PT08M56.00S,2024-12-07T01:17:17.0Z,1,REGULAR,turnover,out-of-bounds,[],101108,,,1610612759,8,7,2024-12-07T01:17:24Z,380000,False,,,0,,C. Paul lost ball out-of-bounds TURNOVER (1 TO),[101108],1610612759.0,SAS,lost ball,,,Paul,C. Paul,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,1.0,,,1151.0,,,,,,
39,PT08M45.00S,2024-12-07T01:17:32.6Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1628370,32.14520367936925,61.029411764705884,1610612758,8,10,2024-12-07T01:17:37Z,390000,False,-55.0,250.0,1,left,M. Monk 25' 3PT  (3 PTS) (D. DeRozan 1 AST),"[1628370, 201942]",1610612758.0,SAC,,,,Monk,M. Monk,,,,,Above the Break 3,24+ Center,25.57,Made,3.0,,,,,D. DeRozan,201942.0,1.0,,,,,,,,,,
41,PT08M28.00S,2024-12-07T01:17:49.0Z,1,REGULAR,3pt,Jump Shot,[],1630577,75.90341655716163,12.254901960784313,1610612759,11,10,2024-12-07T01:17:55Z,410000,False,-189.0,174.0,1,right,J. Champagnie 25' 3PT  (11 PTS) (C. Paul 2 AST),"[1630577, 101108]",1610612759.0,SAS,,,,Champagnie,J. Champagnie,,,,,Above the Break 3,24+ Left Center,25.67,Made,11.0,,,,,C. Paul,101108.0,2.0,,,,,,,,,,
43,PT08M04.00S,2024-12-07T01:18:16.8Z,1,REGULAR,turnover,traveling,[],1628370,,,1610612758,11,10,2024-12-07T01:18:30Z,430000,False,,,0,,M. Monk traveling TURNOVER (2 TO),[1628370],1610612758.0,SAC,,,,Monk,M. Monk,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,2.0,,,1193.0,,,,,,
44,PT07M46.00S,2024-12-07T01:18:45.7Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1642264,90.22667542706965,95.83333333333334,1610612759,11,10,2024-12-07T01:18:50Z,440000,False,229.0,39.0,1,right,MISS S. Castle 3PT,[1642264],1610612759.0,SAS,,,,Castle,S. Castle,,,,,Right Corner 3,24+ Right,23.26,Missed,,,,,,,,,,,,,,,,,,
45,PT07M43.00S,2024-12-07T01:18:48.7Z,1,REGULAR,rebound,defensive,[],1628370,,,1610612758,11,10,2024-12-07T01:18:50Z,450000,False,,,0,,M. Monk REBOUND (Off:0 Def:1),[1628370],1610612758.0,SAC,,,,Monk,M. Monk,,,,,Right Corner 3,24+ Right,,,,44.0,1.0,1.0,0.0,,,,,,,,,,,,,
46,PT07M37.00S,2024-12-07T01:18:54.2Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1628370,30.17411300919842,29.411764705882355,1610612758,11,10,2024-12-07T01:19:18Z,460000,False,103.0,231.0,1,left,MISS M. Monk 25' step back 3PT,[1628370],1610612758.0,SAC,step back,,,Monk,M. Monk,,,,,Above the Break 3,24+ Right Center,25.3,Missed,,,,,,,,,,,,,,,,,,
47,PT07M34.00S,2024-12-07T01:18:57.2Z,1,REGULAR,rebound,defensive,[],1642264,,,1610612759,11,10,2024-12-07T01:19:05Z,470000,False,,,0,,S. Castle REBOUND (Off:0 Def:2),[1642264],1610612759.0,SAS,,,,Castle,S. Castle,,,,,Above the Break 3,24+ Right Center,,,,46.0,2.0,2.0,0.0,,,,,,,,,,,,,
48,PT07M29.00S,2024-12-07T01:19:01.7Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1642264,91.93495400788436,49.50980392156863,1610612759,13,10,2024-12-07T01:19:27Z,480000,False,-2.0,23.0,1,right,S. Castle running finger roll Layup (2 PTS),[1642264],1610612759.0,SAS,running finger roll,,,Castle,S. Castle,,,,,Restricted Area,0-8 Center,2.34,Made,2.0,,,,,,,,,,,,,,,,,
49,PT07M17.00S,2024-12-07T01:19:13.8Z,1,REGULAR,3pt,Jump Shot,[],1628368,23.603810775295663,89.95098039215686,1610612758,13,10,2024-12-07T02:21:49Z,490000,False,-200.0,169.0,1,left,MISS D. Fox 26' pullup 3PT,[1628368],1610612758.0,SAC,pullup,,,Fox,D. Fox,,,,,Above the Break 3,24+ Left Center,26.19,Missed,,,,,,,,,,,,,,,,,,
50,PT07M17.00S,2024-12-07T01:19:13.8Z,1,REGULAR,rebound,offensive,[],1628370,,,1610612758,13,10,2024-12-07T01:19:31Z,500000,False,,,0,,M. Monk REBOUND (Off:1 Def:1),[1628370],1610612758.0,SAC,,,,Monk,M. Monk,,,,,Above the Break 3,24+ Left Center,,,,49.0,2.0,1.0,1.0,,,,,,,,,,,,,
51,PT07M13.00S,2024-12-07T01:19:18.5Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628370,7.178055190538765,48.03921568627451,1610612758,13,10,2024-12-07T01:19:40Z,510000,False,10.0,15.0,1,left,MISS M. Monk putback Layup - blocked,"[1628370, 203084]",1610612758.0,SAC,putback,,,Monk,M. Monk,,,,,Restricted Area,0-8 Center,1.79,Missed,,,,,,,,,,,,,,,,,Barnes,203084.0
52,PT07M13.00S,2024-12-07T01:19:18.5Z,1,REGULAR,block,,[],203084,,,1610612758,13,10,2024-12-07T01:19:21Z,520000,False,,,0,,H. Barnes BLOCK (1 BLK),[203084],1610612759.0,SAS,,,,Barnes,H. Barnes,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
53,PT07M09.00S,2024-12-07T01:19:22.5Z,1,REGULAR,rebound,defensive,[],1630577,,,1610612759,13,10,2024-12-07T01:19:40Z,530000,False,,,0,,J. Champagnie REBOUND (Off:0 Def:1),[1630577],1610612759.0,SAS,,,,Champagnie,J. Champagnie,,,,,Restricted Area,0-8 Center,,,,51.0,1.0,1.0,0.0,,,,,,,,,,,,,
54,PT06M56.00S,2024-12-07T01:19:36.6Z,1,REGULAR,turnover,out-of-bounds,[],203084,,,1610612759,13,10,2024-12-07T01:19:46Z,540000,False,,,0,,H. Barnes bad pass out-of-bounds TURNOVER (1 TO),[203084],1610612759.0,SAS,bad pass,,,Barnes,H. Barnes,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,1.0,,,1193.0,,,,,,
55,PT06M41.00S,2024-12-07T01:19:58.7Z,1,REGULAR,turnover,bad pass,[],1628368,,,1610612758,13,10,2024-12-07T01:20:05Z,550000,False,,,0,,D. Fox bad pass TURNOVER (1 TO),"[1628368, 101108]",1610612758.0,SAC,,,,Fox,D. Fox,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,1.0,Paul,101108.0,,,,,,,
56,PT06M41.00S,2024-12-07T01:19:58.7Z,1,REGULAR,steal,,[],101108,,,1610612759,13,10,2024-12-07T01:20:00Z,560000,False,,,0,,C. Paul STEAL (1 STL),[101108],1610612759.0,SAS,,,,Paul,C. Paul,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
57,PT06M31.00S,2024-12-07T01:20:08.3Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],101108,65.25952693823915,40.68627450980392,1610612759,13,10,2024-12-07T01:20:19Z,570000,False,-47.0,274.0,1,right,MISS C. Paul 27' pullup 3PT,[101108],1610612759.0,SAS,pullup,,,Paul,C. Paul,,,,,Above the Break 3,24+ Center,27.8,Missed,,,,,,,,,,,,,,,,,,
58,PT06M28.00S,2024-12-07T01:20:11.3Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612758,13,10,2024-12-07T01:20:19Z,580000,False,,,0,,TEAM defensive REBOUND,[],1610612758.0,SAC,,,,,,,,,,Above the Break 3,24+ Center,,,,57.0,,,,,,,,,,,,,,,,
60,PT06M28.00S,2024-12-07T01:20:19.2Z,1,REGULAR,substitution,out,[],203084,,,1610612758,13,10,2024-12-07T01:20:34Z,600000,False,,,0,,SUB out: H. Barnes,[203084],1610612759.0,SAS,,,,Barnes,H. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,,
61,PT06M28.00S,2024-12-07T01:20:19.2Z,1,REGULAR,substitution,in,[],1629640,,,1610612758,13,10,2024-12-07T01:20:34Z,610000,False,,,0,,SUB in: K. Johnson,[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
62,PT06M16.00S,2024-12-07T01:20:55.3Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],203458,6.1268068331143235,48.28431372549019,1610612758,13,12,2024-12-07T02:23:29Z,620000,False,9.0,5.0,1,left,A. Len cutting DUNK (2 PTS) (D. Fox 2 AST),"[203458, 1628368]",1610612758.0,SAC,cutting,,,Len,A. Len,,,,,Restricted Area,0-8 Center,1.0,Made,2.0,,,,,D. Fox,1628368.0,2.0,,,,,,,,,,
64,PT06M07.00S,2024-12-07T01:21:04.1Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1630577,72.48685939553219,14.950980392156863,1610612759,13,12,2024-12-07T01:21:54Z,640000,False,-175.0,206.0,1,right,MISS J. Champagnie 27' running 3PT,[1630577],1610612759.0,SAS,running,,,Champagnie,J. Champagnie,,,,,Above the Break 3,24+ Left Center,27.05,Missed,,,,,,,,,,,,,,,,,,
65,PT06M07.00S,2024-12-07T01:21:04.1Z,1,REGULAR,rebound,defensive,[],1628370,,,1610612758,13,12,2024-12-07T01:21:26Z,650000,False,,,0,,M. Monk REBOUND (Off:1 Def:2),[1628370],1610612758.0,SAC,,,,Monk,M. Monk,,,,,Above the Break 3,24+ Left Center,,,,64.0,3.0,2.0,1.0,,,,,,,,,,,,,
66,PT05M57.00S,2024-12-07T01:21:14.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203458,9.067017082785808,47.369025735294116,1610612758,13,12,2024-12-07T01:22:21Z,660000,False,13.0,33.0,1,left,MISS A. Len cutting Layup,[203458],1610612758.0,SAC,cutting,,,Len,A. Len,,,,,Restricted Area,0-8 Center,3.53,Missed,,,,,,,,,,,,,,,,,,
67,PT05M54.00S,2024-12-07T01:21:17.5Z,1,REGULAR,rebound,defensive,[],101108,,,1610612759,13,12,2024-12-07T01:21:36Z,670000,False,,,0,,C. Paul REBOUND (Off:1 Def:2),[101108],1610612759.0,SAS,,,,Paul,C. Paul,,,,,Restricted Area,0-8 Center,,,,66.0,3.0,2.0,1.0,,,,,,,,,,,,,
68,PT05M47.00S,2024-12-07T01:21:24.0Z,1,REGULAR,3pt,Jump Shot,[],1629640,84.05059132720105,2.941176470588235,1610612759,13,12,2024-12-07T01:22:39Z,680000,False,-235.0,97.0,1,right,MISS K. Johnson 25' pullup 3PT,[1629640],1610612759.0,SAS,pullup,,,Johnson,K. Johnson,,,,,Above the Break 3,24+ Left Center,25.47,Missed,,,,,,,,,,,,,,,,,,
69,PT05M47.00S,2024-12-07T01:21:24.0Z,1,REGULAR,rebound,offensive,[],1629640,,,1610612759,13,12,2024-12-07T01:22:39Z,690000,False,,,0,,K. Johnson REBOUND (Off:1 Def:0),[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,Above the Break 3,24+ Left Center,,,,68.0,1.0,0.0,1.0,,,,,,,,,,,,,
70,PT05M43.00S,2024-12-07T01:21:28.7Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629640,92.46057818659659,48.03921568627451,1610612759,15,12,2024-12-07T01:22:56Z,700000,False,-10.0,18.0,1,right,K. Johnson putback Layup (2 PTS),[1629640],1610612759.0,SAS,putback,,,Johnson,K. Johnson,,,,,Restricted Area,0-8 Center,2.08,Made,2.0,,,,,,,,,,,,,,,,,
71,PT05M32.00S,2024-12-07T01:21:40.3Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201942,10.463206307490145,34.80392156862745,1610612758,15,14,2024-12-07T01:23:17Z,710000,False,76.0,46.0,1,left,D. DeRozan 8' fadeaway bank Jump Shot (4 PTS) (D. Fox 3 AST),"[201942, 1628368]",1610612758.0,SAC,fadeaway bank,,,DeRozan,D. DeRozan,,,,,In The Paint (Non-RA),8-16 Right,8.88,Made,4.0,,,,,D. Fox,1628368.0,3.0,,,,,,,,,,
73,PT05M27.00S,2024-12-07T01:21:47.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629640,92.32917214191852,45.83333333333333,1610612759,17,14,2024-12-07T01:24:05Z,730000,False,-21.0,20.0,1,right,K. Johnson driving Layup (4 PTS) (C. Paul 3 AST),"[1629640, 101108]",1610612759.0,SAS,driving,,,Johnson,K. Johnson,,,,,Restricted Area,0-8 Center,2.86,Made,4.0,,,,,C. Paul,101108.0,3.0,,,,,,,,,,
74,PT05M27.00S,2024-12-07T01:21:50.4Z,1,REGULAR,foul,personal,['1freethrow'],1628370,,,1610612759,17,14,2024-12-07T01:22:27Z,740000,False,,,0,,M. Monk shooting personal FOUL (1 PF) (Johnson 1 FT),"[1628370, 1629640]",1610612758.0,SAC,shooting,,,Monk,M. Monk,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,1193.0,1.0,0.0,Johnson,1629640.0,,
76,PT05M27.00S,2024-12-07T01:22:01.7Z,1,REGULAR,substitution,out,[],1642264,,,1610612759,17,14,2024-12-07T01:22:39Z,760000,False,,,0,,SUB out: S. Castle,[1642264],1610612759.0,SAS,,,,Castle,S. Castle,,,,,,,,,,,,,,,,,,,,,,,,,,
77,PT05M27.00S,2024-12-07T01:22:01.7Z,1,REGULAR,substitution,out,[],1628380,,,1610612759,17,14,2024-12-07T01:22:39Z,770000,False,,,0,,SUB out: Z. Collins,[1628380],1610612759.0,SAS,,,,Collins,Z. Collins,,,,,,,,,,,,,,,,,,,,,,,,,,
78,PT05M27.00S,2024-12-07T01:22:01.7Z,1,REGULAR,substitution,out,[],1628368,,,1610612759,17,14,2024-12-07T01:22:39Z,780000,False,,,0,,SUB out: D. Fox,[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,,,,,,,,,,,,,,,,,,,,,,
79,PT05M27.00S,2024-12-07T01:22:01.7Z,1,REGULAR,substitution,out,[],1631099,,,1610612759,17,14,2024-12-07T01:22:39Z,790000,False,,,0,,SUB out: K. Murray,[1631099],1610612758.0,SAC,,,,Murray,K. Murray,,,,,,,,,,,,,,,,,,,,,,,,,,
80,PT05M27.00S,2024-12-07T01:22:01.7Z,1,REGULAR,substitution,out,[],203458,,,1610612759,17,14,2024-12-07T01:22:39Z,800000,False,,,0,,SUB out: A. Len,[203458],1610612758.0,SAC,,,,Len,A. Len,,,,,,,,,,,,,,,,,,,,,,,,,,
81,PT05M27.00S,2024-12-07T01:22:01.7Z,1,REGULAR,substitution,in,[],1631110,,,1610612759,17,14,2024-12-07T01:22:39Z,810000,False,,,0,,SUB in: J. Sochan,[1631110],1610612759.0,SAS,,,,Sochan,J. Sochan,,,,,,,,,,,,,,,,,,,,,,,,,,
82,PT05M27.00S,2024-12-07T01:22:01.7Z,1,REGULAR,substitution,in,[],1629646,,,1610612759,17,14,2024-12-07T01:22:39Z,820000,False,,,0,,SUB in: C. Bassey,[1629646],1610612759.0,SAS,,,,Bassey,C. Bassey,,,,,,,,,,,,,,,,,,,,,,,,,,
83,PT05M27.00S,2024-12-07T01:22:01.7Z,1,REGULAR,substitution,in,[],1642403,,,1610612759,17,14,2024-12-07T01:22:39Z,830000,False,,,0,,SUB in: I. Jones,[1642403],1610612758.0,SAC,,,,Jones,I. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
84,PT05M27.00S,2024-12-07T01:22:01.7Z,1,REGULAR,substitution,in,[],1628989,,,1610612759,17,14,2024-12-07T01:22:39Z,840000,False,,,0,,SUB in: K. Huerter,[1628989],1610612758.0,SAC,,,,Huerter,K. Huerter,,,,,,,,,,,,,,,,,,,,,,,,,,
85,PT05M27.00S,2024-12-07T01:22:01.7Z,1,REGULAR,substitution,in,[],1627734,,,1610612759,17,14,2024-12-07T01:22:39Z,850000,False,,,0,,SUB in: D. Sabonis,[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,,,,,,,,,,,,,,,,,,,,,,
