actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
2,PT12M00.00S,2025-04-05T00:10:29.7Z,1,REGULAR,period,start,[],0,,,0,0,0,2025-04-05T00:10:29Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M53.00S,2025-04-05T00:10:35.0Z,1,REGULAR,jumpball,recovered,[],1629636,,,1610612739,0,0,2025-04-05T00:10:35Z,40000,False,,,0,,Jump Ball J. Allen vs. B. Biyombo: Tip to D. Garland,"[1629636, 1628386, 202687]",1610612739.0,CLE,startperiod,D. Garland,1629636.0,Garland,D. Garland,Allen,1628386.0,Biyombo,202687.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M41.00S,2025-04-05T00:10:47.7Z,1,REGULAR,3pt,Jump Shot,[],1630596,93.11760840998686,95.34313725490196,1610612739,0,3,2025-04-05T00:10:53Z,70000,False,227.0,12.0,1,right,E. Mobley 3PT  (3 PTS) (J. Allen 1 AST),"[1630596, 1628386]",1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,Right Corner 3,24+ Right,22.7,Made,3.0,J. Allen,1628386.0,1.0,,,,,,,,,,,,,,
9,PT11M12.00S,2025-04-05T00:11:17.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1642264,4.5499342969776615,45.34313725490196,1610612759,2,3,2025-04-05T00:11:22Z,90000,False,23.0,-10.0,1,left,S. Castle driving Layup (2 PTS) (C. Paul 1 AST),"[1642264, 101108]",1610612759.0,SAS,driving,,,Castle,S. Castle,,,,,Restricted Area,0-8 Center,2.52,Made,2.0,C. Paul,101108.0,1.0,,,,,,,,,,,,,,
11,PT10M56.00S,2025-04-05T00:11:33.2Z,1,REGULAR,2pt,Jump Shot,[],1629636,89.30683311432325,32.35294117647059,1610612739,2,3,2025-04-05T00:12:07Z,110000,False,-88.0,48.0,1,right,MISS D. Garland 10' driving floating bank Shot,[1629636],1610612739.0,CLE,driving floating bank,,,Garland,D. Garland,,,,,Mid-Range,8-16 Left,10.04,Missed,,,,,,,,,,,,,,,,,,
12,PT10M52.00S,2025-04-05T00:11:37.2Z,1,REGULAR,rebound,defensive,[],1642264,,,1610612759,2,3,2025-04-05T00:12:07Z,120000,False,,,0,,S. Castle REBOUND (Off:0 Def:1),[1642264],1610612759.0,SAS,,,,Castle,S. Castle,,,,,Mid-Range,8-16 Left,,,,,,,11.0,1.0,1.0,0.0,,,,,,,,,,
13,PT10M47.00S,2025-04-05T00:11:43.5Z,1,REGULAR,foul,personal,['2freethrow'],1630596,,,1610612759,2,3,2025-04-05T00:11:58Z,130000,False,,,0,,E. Mobley shooting personal FOUL (1 PF) (Barnes 2 FT),"[1630596, 203084]",1610612739.0,CLE,shooting,,,Mobley,E. Mobley,,,,,Restricted Area,0-8 Center,,,,,,,,,,,202041.0,1.0,0.0,Barnes,203084.0,,,,,
15,PT10M47.00S,2025-04-05T00:12:09.4Z,1,REGULAR,freethrow,1 of 2,[],203084,,,1610612759,2,3,2025-04-05T00:12:09Z,150000,False,,,0,,MISS H. Barnes Free Throw 1 of 2,[203084],1610612759.0,SAS,,,,Barnes,H. Barnes,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
16,PT10M47.00S,2025-04-05T00:12:09.4Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612759,2,3,2025-04-05T00:12:09Z,160000,False,,,0,,TEAM offensive REBOUND,[],1610612759.0,SAS,,,,,,,,,,,,,,,,,,15.0,,,,,,,,,,,,,
17,PT10M47.00S,2025-04-05T00:12:25.6Z,1,REGULAR,freethrow,2 of 2,[],203084,,,1610612759,3,3,2025-04-05T00:12:25Z,170000,False,,,0,,H. Barnes Free Throw 2 of 2 (1 PTS),[203084],1610612759.0,SAS,,,,Barnes,H. Barnes,,,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
