actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
19,PT10M04.00S,2025-02-02T01:42:40.4Z,1,REGULAR,2pt,Jump Shot,[],1642264,89.30683311432325,74.26470588235294,1610612759,3,4,2025-02-02T01:43:30Z,190000,False,121.0,48.0,1,right,MISS S. Castle 13' step back Shot,[1642264],1610612759.0,SAS,step back,,,Castle,S. Castle,,,,,Mid-Range,8-16 Right,,,,,,,13.05,Missed,,,,,,,,,,,,
20,PT09M58.00S,2025-02-02T01:42:46.4Z,1,REGULAR,rebound,offensive,[],1629646,,,1610612759,3,4,2025-02-02T01:42:47Z,200000,False,,,0,,C. Bassey REBOUND (Off:2 Def:0),[1629646],1610612759.0,SAS,,,,Bassey,C. Bassey,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,19.0,2.0,0.0,2.0,,,,
21,PT09M58.00S,2025-02-02T01:42:46.5Z,1,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1629646,94.40999984741211,50.0,1610612759,3,4,2025-02-02T01:42:49Z,210000,False,0.0,0.0,1,right,MISS C. Bassey tip Layup,[1629646],1610612759.0,SAS,tip,,,Bassey,C. Bassey,,,,,Restricted Area,0-8 Center,,,,,,,0.0,Missed,,,,,,,,,,,,
22,PT09M58.00S,2025-02-02T01:42:46.5Z,1,REGULAR,rebound,defensive,[],1628389,,,1610612748,3,4,2025-02-02T01:42:49Z,220000,False,,,0,,B. Adebayo REBOUND (Off:0 Def:1),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,21.0,1.0,1.0,0.0,,,,
24,PT09M48.00S,2025-02-02T01:43:02.6Z,1,REGULAR,foul,technical,['1freethrow'],1629646,,,1610612748,3,4,2025-02-02T01:43:17Z,230000,False,,,0,,C. Bassey defensive-3-second technical FOUL (1 Tech),[1629646],1610612759.0,SAS,defensive-3-second,,,Bassey,C. Bassey,,,,,In The Paint (Non-RA),8-16 Center,202056.0,0.0,1.0,,,,,,,,,,,,,,,,,
25,PT09M48.00S,2025-02-02T01:43:25.0Z,1,REGULAR,freethrow,1 of 1,[],1629639,,,1610612748,3,4,2025-02-02T01:43:28Z,240000,False,,,0,,MISS T. Herro technical Free Throw 1 of 1,[1629639],1610612748.0,MIA,technical,,,Herro,T. Herro,,,,,,,,,,,,,,Missed,,,,,,,,,,,,
26,PT09M48.00S,2025-02-02T01:43:25.0Z,1,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612748,3,4,2025-02-02T01:43:28Z,250000,False,,,0,,TEAM offensive REBOUND,[],1610612748.0,MIA,,,,,,,,,,,,,,,,,,,,,,,,25.0,,,,,,,
27,PT09M43.00S,2025-02-02T01:43:46.7Z,1,REGULAR,turnover,traveling,[],1629130,,,1610612748,3,4,2025-02-02T01:43:54Z,260000,False,,,0,,D. Robinson traveling TURNOVER (1 TO),[1629130],1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,In The Paint (Non-RA),0-8 Center,202041.0,,,,,1.0,,,,,,,,,,,,,,
28,PT09M25.00S,2025-02-02T01:44:12.4Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1629646,92.19776609724047,52.69607843137255,1610612759,5,4,2025-02-02T01:45:57Z,270000,False,13.0,21.0,1,right,C. Bassey reverse Layup (2 PTS),[1629646],1610612759.0,SAS,reverse,,,Bassey,C. Bassey,,,,,Restricted Area,0-8 Center,,,,,,,2.48,Made,2.0,,,,,,,,,,,
29,PT09M10.00S,2025-02-02T01:44:27.5Z,1,REGULAR,2pt,Jump Shot,[],1629639,20.45006570302234,66.42156862745098,1610612748,5,6,2025-02-02T01:44:33Z,280000,False,-82.0,140.0,1,left,T. Herro 16' Jump Shot (4 PTS) (B. Adebayo 1 AST),"[1629639, 1628389]",1610612748.0,MIA,,,,Herro,T. Herro,,,,,Mid-Range,16-24 Left Center,,,,,,,16.2,Made,4.0,B. Adebayo,1628389.0,1.0,,,,,,,,
31,PT08M55.00S,2025-02-02T01:44:41.9Z,1,REGULAR,turnover,bad pass,[],1642264,,,1610612759,5,6,2025-02-02T01:44:49Z,300000,False,,,0,,S. Castle bad pass TURNOVER (1 TO),"[1642264, 1629639]",1610612759.0,SAS,,,,Castle,S. Castle,,,,,Above the Break 3,24+ Left Center,,,,,,1.0,,,,,,,,,,,Herro,1629639.0,,
32,PT08M55.00S,2025-02-02T01:44:41.9Z,1,REGULAR,steal,,[],1629639,,,1610612748,5,6,2025-02-02T01:44:44Z,310000,False,,,0,,T. Herro STEAL (1 STL),[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
33,PT08M51.00S,2025-02-02T01:44:46.9Z,1,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1629130,27.020367936925098,16.666666666666664,1610612748,5,6,2025-02-02T01:47:09Z,320000,False,167.0,201.0,1,left,MISS D. Robinson 26' running 3PT,[1629130],1610612748.0,MIA,running,,,Robinson,D. Robinson,,,,,Above the Break 3,24+ Right Center,,,,,,,26.15,Missed,,,,,,,,,,,,
34,PT08M46.00S,2025-02-02T01:44:51.1Z,1,REGULAR,rebound,offensive,[],1642276,,,1610612748,5,6,2025-02-02T01:44:51Z,330000,False,,,0,,K. Ware REBOUND (Off:2 Def:0),[1642276],1610612748.0,MIA,,,,Ware,K. Ware,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,33.0,2.0,0.0,2.0,,,,
35,PT08M45.00S,2025-02-02T01:44:52.9Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance', 'fastbreak']",1642276,8.492115637319317,55.63725490196079,1610612748,5,6,2025-02-02T01:48:52Z,340000,False,-28.0,27.0,1,left,MISS K. Ware putback Layup - blocked,"[1642276, 1629646]",1610612748.0,MIA,putback,,,Ware,K. Ware,,,,,Restricted Area,0-8 Center,,,,,,,3.92,Missed,,,,,,,,,,,Bassey,1629646.0
36,PT08M45.00S,2025-02-02T01:44:52.9Z,1,REGULAR,block,,[],1629646,,,1610612748,5,6,2025-02-02T01:44:56Z,350000,False,,,0,,C. Bassey BLOCK (1 BLK),[1629646],1610612759.0,SAS,,,,Bassey,C. Bassey,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
37,PT08M40.00S,2025-02-02T01:44:57.9Z,1,REGULAR,rebound,defensive,[],1629646,,,1610612759,5,6,2025-02-02T01:45:03Z,360000,False,,,0,,C. Bassey REBOUND (Off:2 Def:1),[1629646],1610612759.0,SAS,,,,Bassey,C. Bassey,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,35.0,3.0,1.0,2.0,,,,
38,PT08M34.00S,2025-02-02T01:45:04.0Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630170,87.07293035479631,48.77450980392157,1610612759,7,6,2025-02-02T01:49:43Z,370000,False,-6.0,69.0,1,right,D. Vassell 6' driving floating Jump Shot (2 PTS),[1630170],1610612759.0,SAS,driving floating,,,Vassell,D. Vassell,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,6.93,Made,2.0,,,,,,,,,,,
39,PT08M22.00S,2025-02-02T01:45:16.3Z,1,REGULAR,3pt,Jump Shot,[],1629639,32.933639947437584,47.05882352941176,1610612748,7,6,2025-02-02T01:45:24Z,380000,False,15.0,257.0,1,left,MISS T. Herro 25' 3PT,[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,Above the Break 3,24+ Center,,,,,,,25.75,Missed,,,,,,,,,,,,
40,PT08M22.00S,2025-02-02T01:45:16.3Z,1,REGULAR,rebound,defensive,[],1630170,,,1610612759,7,6,2025-02-02T01:45:24Z,390000,False,,,0,,D. Vassell REBOUND (Off:0 Def:1),[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,39.0,1.0,1.0,0.0,,,,
41,PT08M14.00S,2025-02-02T01:45:23.8Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630170,91.93495400788436,49.50980392156863,1610612759,7,6,2025-02-02T01:45:39Z,400000,False,-2.0,23.0,1,right,MISS D. Vassell running finger roll Layup - blocked,"[1630170, 1628389]",1610612759.0,SAS,running finger roll,,,Vassell,D. Vassell,,,,,Restricted Area,0-8 Center,,,,,,,2.34,Missed,,,,,,,,,,,Adebayo,1628389.0
64,PT08M14.00S,2025-02-02T01:45:23.8Z,1,REGULAR,block,,[],1628389,,,1610612759,7,6,2025-02-02T01:51:10Z,405000,False,,,0,,B. Adebayo BLOCK (1 BLK),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
42,PT08M11.00S,2025-02-02T01:45:26.8Z,1,REGULAR,rebound,defensive,[],1642276,,,1610612748,7,6,2025-02-02T01:45:39Z,410000,False,,,0,,K. Ware REBOUND (Off:2 Def:1),[1642276],1610612748.0,MIA,,,,Ware,K. Ware,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,41.0,3.0,1.0,2.0,,,,
43,PT08M09.00S,2025-02-02T01:45:30.9Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1628389,7.5722733245729295,46.32352941176471,1610612748,7,8,2025-02-02T01:46:08Z,420000,False,18.0,19.0,1,left,B. Adebayo running Layup (4 PTS),[1628389],1610612748.0,MIA,running,,,Adebayo,B. Adebayo,,,,,Restricted Area,0-8 Center,,,,,,,2.62,Made,4.0,,,,,,,,,,,
44,PT08M09.00S,2025-02-02T01:45:36.6Z,1,REGULAR,foul,personal,['1freethrow'],1629646,,,1610612748,7,8,2025-02-02T01:45:48Z,430000,False,,,0,,C. Bassey shooting personal FOUL (1 PF) (Adebayo 1 FT),"[1629646, 1628389]",1610612759.0,SAS,shooting,,,Bassey,C. Bassey,,,,,Restricted Area,0-8 Center,1193.0,1.0,1.0,Adebayo,1628389.0,,,,,,,,,,,,,,,
46,PT08M09.00S,2025-02-02T01:45:59.8Z,1,REGULAR,freethrow,1 of 1,['fastbreak'],1628389,,,1610612748,7,9,2025-02-02T01:45:59Z,450000,False,,,0,,B. Adebayo Free Throw 1 of 1 (5 PTS),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,,,,,,,Made,5.0,,,,,,,,,,,
47,PT07M56.00S,2025-02-02T01:46:12.9Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],101108,81.553876478318,55.63725490196079,1610612759,9,9,2025-02-02T01:46:19Z,460000,False,28.0,121.0,1,right,C. Paul 12' pullup Jump Shot (2 PTS) (S. Castle 2 AST),"[101108, 1642264]",1610612759.0,SAS,pullup,,,Paul,C. Paul,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,12.41,Made,2.0,S. Castle,1642264.0,2.0,,,,,,,,
49,PT07M39.00S,2025-02-02T01:46:30.8Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1642276,6.1268068331143235,52.20588235294118,1610612748,9,11,2025-02-02T01:47:13Z,480000,False,-11.0,5.0,1,left,K. Ware cutting DUNK (2 PTS) (H. Highsmith 1 AST),"[1642276, 1629312]",1610612748.0,MIA,cutting,,,Ware,K. Ware,,,,,Restricted Area,0-8 Center,,,,,,,1.21,Made,2.0,H. Highsmith,1629312.0,1.0,,,,,,,,
51,PT07M22.00S,2025-02-02T01:46:46.6Z,1,REGULAR,3pt,Jump Shot,[],1630170,75.1149802890933,86.76470588235294,1610612759,9,11,2025-02-02T01:52:12Z,500000,False,184.0,181.0,1,right,MISS D. Vassell 25' pullup 3PT,[1630170],1610612759.0,SAS,pullup,,,Vassell,D. Vassell,,,,,Above the Break 3,24+ Right Center,,,,,,,25.82,Missed,,,,,,,,,,,,
52,PT07M19.00S,2025-02-02T01:46:49.6Z,1,REGULAR,rebound,offensive,[],1629646,,,1610612759,9,11,2025-02-02T01:46:55Z,510000,False,,,0,,C. Bassey REBOUND (Off:3 Def:1),[1629646],1610612759.0,SAS,,,,Bassey,C. Bassey,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,51.0,4.0,1.0,3.0,,,,
53,PT07M16.00S,2025-02-02T01:46:53.3Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1629646,92.85479632063075,49.01960784313725,1610612759,11,11,2025-02-02T01:47:05Z,520000,False,-5.0,15.0,1,right,C. Bassey alley-oop DUNK (4 PTS) (S. Castle 3 AST),"[1629646, 1642264]",1610612759.0,SAS,alley-oop,,,Bassey,C. Bassey,,,,,Restricted Area,0-8 Center,,,,,,,1.55,Made,4.0,S. Castle,1642264.0,3.0,,,,,,,,
55,PT06M57.00S,2025-02-02T01:47:14.2Z,1,REGULAR,foul,personal,['2freethrow'],1630170,,,1610612748,11,11,2025-02-02T01:47:33Z,540000,False,,,0,,D. Vassell shooting personal FOUL (2 PF) (Robinson 2 FT),"[1630170, 1629130]",1610612759.0,SAS,shooting,,,Vassell,D. Vassell,,,,,In The Paint (Non-RA),0-8 Center,202041.0,2.0,0.0,Robinson,1629130.0,,,,,,,,,,,,,,,
57,PT06M57.00S,2025-02-02T01:47:25.9Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612748,11,11,2025-02-02T01:47:25Z,560000,False,,,0,,SAS Timeout,[],1610612759.0,SAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58,PT06M57.00S,2025-02-02T01:50:18.0Z,1,REGULAR,substitution,out,[],203084,,,1610612748,11,11,2025-02-02T01:50:44Z,570000,False,,,0,,SUB out: H. Barnes,[203084],1610612759.0,SAS,,,,Barnes,H. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,,
59,PT06M57.00S,2025-02-02T01:50:18.0Z,1,REGULAR,substitution,out,[],1629646,,,1610612748,11,11,2025-02-02T01:50:44Z,580000,False,,,0,,SUB out: C. Bassey,[1629646],1610612759.0,SAS,,,,Bassey,C. Bassey,,,,,,,,,,,,,,,,,,,,,,,,,,
60,PT06M57.00S,2025-02-02T01:50:18.0Z,1,REGULAR,substitution,in,[],1628380,,,1610612748,11,11,2025-02-02T01:50:44Z,590000,False,,,0,,SUB in: Z. Collins,[1628380],1610612759.0,SAS,,,,Collins,Z. Collins,,,,,,,,,,,,,,,,,,,,,,,,,,
61,PT06M57.00S,2025-02-02T01:50:18.0Z,1,REGULAR,substitution,in,[],1629640,,,1610612748,11,11,2025-02-02T01:50:44Z,600000,False,,,0,,SUB in: K. Johnson,[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
62,PT06M57.00S,2025-02-02T01:50:47.5Z,1,REGULAR,freethrow,1 of 2,[],1629130,,,1610612748,11,12,2025-02-02T01:50:47Z,610000,False,,,0,,D. Robinson Free Throw 1 of 2 (1 PTS),[1629130],1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,,,,,,,,,,Made,1.0,,,,,,,,,,,
63,PT06M57.00S,2025-02-02T01:51:06.0Z,1,REGULAR,freethrow,2 of 2,[],1629130,,,1610612748,11,13,2025-02-02T01:51:06Z,620000,False,,,0,,D. Robinson Free Throw 2 of 2 (2 PTS),[1629130],1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,,,,,,,,,,Made,2.0,,,,,,,,,,,
65,PT06M46.00S,2025-02-02T01:51:17.7Z,1,REGULAR,2pt,Jump Shot,[],1630170,76.69185282522996,61.274509803921575,1610612759,13,13,2025-02-02T01:51:22Z,630000,False,56.0,167.0,1,right,D. Vassell 17' Jump Shot (4 PTS) (C. Paul 1 AST),"[1630170, 101108]",1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,Mid-Range,16-24 Right Center,,,,,,,17.59,Made,4.0,C. Paul,101108.0,1.0,,,,,,,,
67,PT06M32.00S,2025-02-02T01:51:32.9Z,1,REGULAR,2pt,Jump Shot,[],1628389,3.630091984231275,77.94117647058823,1610612748,13,13,2025-02-02T01:51:36Z,650000,False,-140.0,-18.0,1,left,MISS B. Adebayo 14' Jump Shot,[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,Mid-Range,8-16 Left,,,,,,,14.09,Missed,,,,,,,,,,,,
68,PT06M27.00S,2025-02-02T01:51:37.9Z,1,REGULAR,rebound,defensive,[],1628380,,,1610612759,13,13,2025-02-02T01:51:36Z,660000,False,,,0,,Z. Collins REBOUND (Off:0 Def:1),[1628380],1610612759.0,SAS,,,,Collins,Z. Collins,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,67.0,1.0,1.0,0.0,,,,
69,PT06M21.00S,2025-02-02T01:51:45.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630170,92.85479632063075,53.18627450980392,1610612759,15,13,2025-02-02T01:51:53Z,670000,False,16.0,15.0,1,right,D. Vassell driving finger roll Layup (6 PTS) (K. Johnson 1 AST),"[1630170, 1629640]",1610612759.0,SAS,driving finger roll,,,Vassell,D. Vassell,,,,,Restricted Area,0-8 Center,,,,,,,2.17,Made,6.0,K. Johnson,1629640.0,1.0,,,,,,,,
71,PT06M21.00S,2025-02-02T01:51:49.8Z,1,REGULAR,foul,personal,['1freethrow'],1629130,,,1610612759,15,13,2025-02-02T01:52:01Z,690000,False,,,0,,D. Robinson shooting personal FOUL (1 PF) (Vassell 1 FT),"[1629130, 1630170]",1610612748.0,MIA,shooting,,,Robinson,D. Robinson,,,,,Restricted Area,0-8 Center,202041.0,1.0,0.0,Vassell,1630170.0,,,,,,,,,,,,,,,
73,PT06M21.00S,2025-02-02T01:52:12.8Z,1,REGULAR,freethrow,1 of 1,[],1630170,,,1610612759,16,13,2025-02-02T01:52:12Z,710000,False,,,0,,D. Vassell Free Throw 1 of 1 (7 PTS),[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,,,,,,,,,,Made,7.0,,,,,,,,,,,
74,PT06M10.00S,2025-02-02T01:52:25.1Z,1,REGULAR,3pt,Jump Shot,[],1629639,26.757555847568987,85.5392156862745,1610612748,16,13,2025-02-02T01:52:31Z,720000,False,-178.0,199.0,1,left,MISS T. Herro 26' pullup 3PT,[1629639],1610612748.0,MIA,pullup,,,Herro,T. Herro,,,,,Above the Break 3,24+ Left Center,,,,,,,26.68,Missed,,,,,,,,,,,,
75,PT06M05.00S,2025-02-02T01:52:30.1Z,1,REGULAR,rebound,defensive,[],1642264,,,1610612759,16,13,2025-02-02T02:03:31Z,730000,False,,,0,,S. Castle REBOUND (Off:0 Def:1),[1642264],1610612759.0,SAS,,,,Castle,S. Castle,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,74.0,1.0,1.0,0.0,,,,
76,PT05M53.00S,2025-02-02T01:52:41.9Z,1,REGULAR,3pt,Jump Shot,[],101108,72.35545335085413,79.90196078431373,1610612759,16,13,2025-02-02T01:52:46Z,740000,False,150.0,207.0,1,right,MISS C. Paul 25' 3PT,[101108],1610612759.0,SAS,,,,Paul,C. Paul,,,,,Above the Break 3,24+ Right Center,,,,,,,25.57,Missed,,,,,,,,,,,,
77,PT05M50.00S,2025-02-02T01:52:44.9Z,1,REGULAR,rebound,defensive,[],1629639,,,1610612748,16,13,2025-02-02T01:52:46Z,750000,False,,,0,,T. Herro REBOUND (Off:0 Def:1),[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,76.0,1.0,1.0,0.0,,,,
78,PT05M38.00S,2025-02-02T01:52:57.7Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1629312,6.783837056504599,51.225490196078425,1610612748,16,15,2025-02-02T01:53:04Z,760000,False,-6.0,11.0,1,left,H. Highsmith cutting DUNK (2 PTS) (B. Adebayo 2 AST),"[1629312, 1628389]",1610612748.0,MIA,cutting,,,Highsmith,H. Highsmith,,,,,Restricted Area,0-8 Center,,,,,,,1.28,Made,2.0,B. Adebayo,1628389.0,2.0,,,,,,,,
80,PT05M27.00S,2025-02-02T01:53:07.8Z,1,REGULAR,3pt,Jump Shot,[],1642264,73.01248357424441,77.20588235294117,1610612759,19,15,2025-02-02T01:53:12Z,780000,False,136.0,201.0,1,right,S. Castle 24' 3PT pullup (3 PTS),[1642264],1610612759.0,SAS,pullup,,,Castle,S. Castle,,,,,Above the Break 3,24+ Right Center,,,,,,,24.29,Made,3.0,,,,,,,,,,,
81,PT05M12.00S,2025-02-02T01:53:25.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628389,8.229303547963205,46.07843137254902,1610612748,19,17,2025-02-02T01:53:47Z,790000,False,20.0,25.0,1,left,B. Adebayo driving Layup (7 PTS) (T. Herro 1 AST),"[1628389, 1629639]",1610612748.0,MIA,driving,,,Adebayo,B. Adebayo,,,,,Restricted Area,0-8 Center,,,,,,,3.17,Made,7.0,T. Herro,1629639.0,1.0,,,,,,,,
83,PT05M12.00S,2025-02-02T01:53:32.1Z,1,REGULAR,foul,personal,['1freethrow'],1628380,,,1610612748,19,17,2025-02-02T01:54:04Z,810000,False,,,0,,Z. Collins shooting personal FOUL (1 PF) (Adebayo 1 FT),"[1628380, 1628389]",1610612759.0,SAS,shooting,,,Collins,Z. Collins,,,,,Restricted Area,0-8 Center,202041.0,1.0,0.0,Adebayo,1628389.0,,,,,,,,,,,,,,,
85,PT05M12.00S,2025-02-02T01:53:39.9Z,1,REGULAR,substitution,out,[],1642264,,,1610612748,19,17,2025-02-02T01:55:08Z,830000,False,,,0,,SUB out: S. Castle,[1642264],1610612759.0,SAS,,,,Castle,S. Castle,,,,,,,,,,,,,,,,,,,,,,,,,,
