actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
2,PT12M00.00S,2024-11-22T01:10:46.0Z,1,REGULAR,period,start,[],0,,,0,0,0,2024-11-22T01:10:46Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M56.00S,2024-11-22T01:10:49.4Z,1,REGULAR,jumpball,recovered,[],1642264,,,1610612759,0,0,2024-11-22T01:10:49Z,40000,False,,,0,,Jump Ball Z. Collins vs. K. Filipowski: Tip to S. Castle,"[1642264, 1628380, 1642271]",1610612759.0,SAS,startperiod,S. Castle,1642264.0,Castle,S. Castle,Collins,1628380.0,Filipowski,1642271.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M45.00S,2024-11-22T01:10:59.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628380,6.258212877792378,52.94117647058824,1610612759,2,0,2024-11-22T01:11:55Z,70000,False,-15.0,6.0,1,left,Z. Collins cutting Layup (2 PTS) (S. Castle 1 AST),"[1628380, 1642264]",1610612759.0,SAS,cutting,,,Collins,Z. Collins,,,,,Restricted Area,0-8 Center,1.6,Made,2.0,S. Castle,1642264.0,1.0,,,,,,,,,,,,,,
9,PT11M28.00S,2024-11-22T01:11:16.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629012,92.72339027595268,42.64705882352941,1610612762,2,2,2024-11-22T01:11:35Z,90000,False,-37.0,16.0,1,right,C. Sexton alley-oop Layup (2 PTS) (J. Collins 1 AST),"[1629012, 1628381]",1610612762.0,UTA,alley-oop,,,Sexton,C. Sexton,,,,,Restricted Area,0-8 Center,4.01,Made,2.0,J. Collins,1628381.0,1.0,,,,,,,,,,,,,,
11,PT11M13.00S,2024-11-22T01:11:33.0Z,1,REGULAR,3pt,Jump Shot,[],1630577,30.042706964520367,75.98039215686273,1610612759,2,2,2024-11-22T01:12:38Z,110000,False,-130.0,230.0,1,left,MISS J. Champagnie 26' 3PT,[1630577],1610612759.0,SAS,,,,Champagnie,J. Champagnie,,,,,Above the Break 3,24+ Left Center,26.41,Missed,,,,,,,,,,,,,,,,,,
12,PT11M12.00S,2024-11-22T01:11:34.0Z,1,REGULAR,rebound,offensive,[],203084,,,1610612759,2,2,2024-11-22T01:12:38Z,120000,False,,,0,,H. Barnes REBOUND (Off:1 Def:0),[203084],1610612759.0,SAS,,,,Barnes,H. Barnes,,,,,Above the Break 3,24+ Left Center,,,,,,,11.0,1.0,0.0,1.0,,,,,,,,,,
13,PT11M00.00S,2024-11-22T01:11:47.4Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],203084,28.597240473061763,22.058823529411764,1610612759,2,2,2024-11-22T01:22:48Z,130000,False,140.0,216.0,1,left,MISS H. Barnes 25' 3PT,[203084],1610612759.0,SAS,,,,Barnes,H. Barnes,,,,,Above the Break 3,24+ Right Center,25.75,Missed,,,,,,,,,,,,,,,,,,
14,PT10M57.00S,2024-11-22T01:11:50.4Z,1,REGULAR,rebound,defensive,[],1628381,,,1610612762,2,2,2024-11-22T01:22:48Z,140000,False,,,0,,J. Collins REBOUND (Off:0 Def:1),[1628381],1610612762.0,UTA,,,,Collins,J. Collins,,,,,Above the Break 3,24+ Right Center,,,,,,,13.0,1.0,1.0,0.0,,,,,,,,,,
15,PT10M49.00S,2024-11-22T01:11:58.4Z,1,REGULAR,3pt,Jump Shot,[],1642271,86.81011826544021,94.85294117647058,1610612762,2,2,2024-11-22T01:13:22Z,150000,False,224.0,71.0,1,right,MISS K. Filipowski 3PT,[1642271],1610612762.0,UTA,,,,Filipowski,K. Filipowski,,,,,Right Corner 3,24+ Right,23.54,Missed,,,,,,,,,,,,,,,,,,
16,PT10M47.00S,2024-11-22T01:12:00.4Z,1,REGULAR,rebound,defensive,[],1630577,,,1610612759,2,2,2024-11-22T01:13:22Z,160000,False,,,0,,J. Champagnie REBOUND (Off:0 Def:1),[1630577],1610612759.0,SAS,,,,Champagnie,J. Champagnie,,,,,Right Corner 3,24+ Right,,,,,,,15.0,1.0,1.0,0.0,,,,,,,,,,
