actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId
21,PT10M15.00S,2025-01-11T02:13:16.4Z,1,REGULAR,rebound,offensive,[],201566,,,1610612743,2,7,2025-01-11T02:13:16Z,210000,False,,,0,,R. Westbrook REBOUND (Off:1 Def:0),[201566],1610612743.0,DEN,,,,Westbrook,R. Westbrook,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,20.0,1.0,0.0,1.0,,
22,PT10M15.00S,2025-01-11T02:13:16.4Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",201566,94.40999984741211,50.0,1610612743,4,7,2025-01-11T02:13:16Z,220000,False,0.0,0.0,1,right,R. Westbrook putback Layup (2 PTS),[201566],1610612743.0,DEN,putback,,,Westbrook,R. Westbrook,,,,,Mid-Range,8-16 Left,0.0,Made,2.0,,,,,,,,,,,,,,,,,
23,PT10M12.00S,2025-01-11T02:13:23.0Z,1,REGULAR,foul,personal,['2freethrow'],1631128,,,1610612751,4,7,2025-01-11T02:13:33Z,230000,False,,,0,,C. Braun shooting personal FOUL (1 PF) (Williams 2 FT),"[1631128, 1630533]",1610612743.0,DEN,shooting,,,Braun,C. Braun,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,2003.0,1.0,0.0,Williams,1630533.0,,,,,,
26,PT10M12.00S,2025-01-11T02:13:49.4Z,1,REGULAR,freethrow,1 of 2,[],1630533,,,1610612751,4,7,2025-01-11T02:13:49Z,250000,False,,,0,,MISS Z. Williams Free Throw 1 of 2,[1630533],1610612751.0,BKN,,,,Williams,Z. Williams,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
27,PT10M12.00S,2025-01-11T02:13:49.4Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612751,4,7,2025-01-11T02:13:49Z,260000,False,,,0,,TEAM offensive REBOUND,[],1610612751.0,BKN,,,,,,,,,,,,,,,,,,,,,,,,,,26.0,,,,,
28,PT10M12.00S,2025-01-11T02:14:18.4Z,1,REGULAR,freethrow,2 of 2,[],1630533,,,1610612751,4,8,2025-01-11T02:14:18Z,270000,False,,,0,,Z. Williams Free Throw 2 of 2 (4 PTS),[1630533],1610612751.0,BKN,,,,Williams,Z. Williams,,,,,,,,Made,4.0,,,,,,,,,,,,,,,,,
29,PT09M59.00S,2025-01-11T02:14:34.9Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],203999,87.33574244415243,57.35294117647059,1610612743,6,8,2025-01-11T02:14:41Z,280000,False,37.0,67.0,1,right,N. Jokić 7' turnaround Hook (4 PTS) (J. Murray 2 AST),"[203999, 1627750]",1610612743.0,DEN,turnaround,,,Jokić,N. Jokić,,,,,In The Paint (Non-RA),0-8 Center,7.6,Made,4.0,J. Murray,1627750.0,2.0,,,,,,,,,,,,,,
31,PT09M46.00S,2025-01-11T02:14:46.9Z,1,REGULAR,turnover,bad pass,[],1630533,,,1610612751,6,8,2025-01-11T02:14:50Z,300000,False,,,0,,Z. Williams bad pass TURNOVER (1 TO),"[1630533, 203999]",1610612751.0,BKN,,,,Williams,Z. Williams,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,1.0,Jokić,203999.0,,,,,,,,,,,
32,PT09M46.00S,2025-01-11T02:14:46.9Z,1,REGULAR,steal,,[],203999,,,1610612743,6,8,2025-01-11T02:14:48Z,310000,False,,,0,,N. Jokić STEAL (1 STL),[203999],1610612743.0,DEN,,,,Jokić,N. Jokić,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
33,PT09M43.00S,2025-01-11T02:14:50.6Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1627750,92.85479632063075,45.83333333333333,1610612743,8,8,2025-01-11T02:14:59Z,320000,False,-21.0,15.0,1,right,J. Murray running Layup (2 PTS) (R. Westbrook 1 AST),"[1627750, 201566]",1610612743.0,DEN,running,,,Murray,J. Murray,,,,,Restricted Area,0-8 Center,2.55,Made,2.0,R. Westbrook,201566.0,1.0,,,,,,,,,,,,,,
35,PT09M22.00S,2025-01-11T02:15:10.8Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1627732,9.543363994743759,37.00980392156863,1610612751,8,10,2025-01-11T02:15:16Z,340000,False,65.0,37.0,1,left,B. Simmons 7' turnaround Hook (2 PTS),[1627732],1610612751.0,BKN,turnaround,,,Simmons,B. Simmons,,,,,In The Paint (Non-RA),0-8 Center,7.49,Made,2.0,,,,,,,,,,,,,,,,,
36,PT09M10.00S,2025-01-11T02:15:24.2Z,1,REGULAR,turnover,lost ball,[],1627750,,,1610612743,8,10,2025-01-11T02:15:27Z,350000,False,,,0,,J. Murray lost ball TURNOVER (2 TO),"[1627750, 1627732]",1610612743.0,DEN,,,,Murray,J. Murray,,,,,Above the Break 3,24+ Center,,,,,,,2.0,Simmons,1627732.0,,,,,,,,,,,
37,PT09M10.00S,2025-01-11T02:15:24.2Z,1,REGULAR,steal,,[],1627732,,,1610612751,8,10,2025-01-11T03:40:02Z,360000,False,,,0,,B. Simmons STEAL (1 STL),[1627732],1610612751.0,BKN,,,,Simmons,B. Simmons,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
38,PT09M02.00S,2025-01-11T02:15:31.8Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1630553,23.866622864651774,89.70588235294117,1610612751,8,13,2025-01-11T02:15:37Z,370000,False,-199.0,172.0,1,left,K. Johnson 26' 3PT  (3 PTS),[1630553],1610612751.0,BKN,,,,Johnson,K. Johnson,,,,,Above the Break 3,24+ Left Center,26.25,Made,3.0,,,,,,,,,,,,,,,,,
39,PT08M59.00S,2025-01-11T02:15:37.3Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612743,8,13,2025-01-11T02:15:37Z,380000,False,,,0,,DEN Timeout,[],1610612743.0,DEN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,PT08M48.00S,2025-01-11T02:18:37.9Z,1,REGULAR,foul,personal,[],1630533,,,1610612743,8,13,2025-01-11T02:18:46Z,390000,False,,,0,,Z. Williams personal FOUL (1 PF),"[1630533, 201566]",1610612751.0,BKN,,,,Williams,Z. Williams,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,201246.0,1.0,0.0,Westbrook,201566.0,,,,,,
42,PT08M43.00S,2025-01-11T02:18:54.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629008,91.67214191852825,46.07843137254902,1610612743,10,13,2025-01-11T02:18:58Z,410000,False,-20.0,26.0,1,right,M. Porter Jr. cutting Layup (2 PTS) (N. Jokić 1 AST),"[1629008, 203999]",1610612743.0,DEN,cutting,,,Porter Jr.,M. Porter Jr.,,,,,Restricted Area,0-8 Center,3.24,Made,2.0,N. Jokić,203999.0,1.0,,,,,,,,,,,,,,
44,PT08M18.00S,2025-01-11T02:19:19.6Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1627732,13.748357424441524,43.627450980392155,1610612751,10,15,2025-01-11T02:19:24Z,430000,False,32.0,77.0,1,left,B. Simmons 8' turnaround Hook (4 PTS),[1627732],1610612751.0,BKN,turnaround,,,Simmons,B. Simmons,,,,,In The Paint (Non-RA),8-16 Center,8.31,Made,4.0,,,,,,,,,,,,,,,,,
45,PT08M05.00S,2025-01-11T02:19:32.4Z,1,REGULAR,turnover,bad pass,[],201566,,,1610612743,10,15,2025-01-11T02:19:36Z,440000,False,,,0,,R. Westbrook bad pass TURNOVER (1 TO),"[201566, 1629651]",1610612743.0,DEN,,,,Westbrook,R. Westbrook,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,1.0,Claxton,1629651.0,,,,,,,,,,,
46,PT08M05.00S,2025-01-11T02:19:32.4Z,1,REGULAR,steal,,[],1629651,,,1610612751,10,15,2025-01-11T03:40:11Z,450000,False,,,0,,N. Claxton STEAL (1 STL),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
47,PT07M58.00S,2025-01-11T02:19:40.2Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1629651,8.623521681997373,54.65686274509803,1610612751,10,15,2025-01-11T02:25:09Z,460000,False,-23.0,29.0,1,left,MISS N. Claxton running alley-oop Layup,[1629651],1610612751.0,BKN,running alley-oop,,,Claxton,N. Claxton,,,,,Restricted Area,0-8 Center,3.69,Missed,,,,,,,,,,,,,,,,,,
48,PT07M55.00S,2025-01-11T02:19:43.2Z,1,REGULAR,rebound,defensive,[],1631128,,,1610612743,10,15,2025-01-11T02:19:51Z,470000,False,,,0,,C. Braun REBOUND (Off:0 Def:1),[1631128],1610612743.0,DEN,,,,Braun,C. Braun,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,47.0,1.0,1.0,0.0,,
49,PT07M53.00S,2025-01-11T02:19:44.5Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",203999,93.64323258869908,57.107843137254896,1610612743,10,15,2025-01-11T02:20:01Z,480000,False,36.0,7.0,1,right,MISS N. Jokić running Layup,[203999],1610612743.0,DEN,running,,,Jokić,N. Jokić,,,,,Restricted Area,0-8 Center,3.62,Missed,,,,,,,,,,,,,,,,,,
50,PT07M50.00S,2025-01-11T02:19:47.5Z,1,REGULAR,rebound,defensive,[],1641730,,,1610612751,10,15,2025-01-11T02:20:01Z,490000,False,,,0,,N. Clowney REBOUND (Off:0 Def:1),[1641730],1610612751.0,BKN,,,,Clowney,N. Clowney,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,49.0,1.0,1.0,0.0,,
51,PT07M40.00S,2025-01-11T02:19:57.4Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627732,12.959921156373195,50.245098039215684,1610612751,10,17,2025-01-11T02:20:08Z,500000,False,-1.0,69.0,1,left,B. Simmons 6' driving floating Jump Shot (6 PTS) (K. Johnson 1 AST),"[1627732, 1630553]",1610612751.0,BKN,driving floating,,,Simmons,B. Simmons,,,,,In The Paint (Non-RA),0-8 Center,6.93,Made,6.0,K. Johnson,1630553.0,1.0,,,,,,,,,,,,,,
53,PT07M23.00S,2025-01-11T02:20:14.2Z,1,REGULAR,2pt,Jump Shot,[],1629008,91.01511169513797,78.43137254901961,1610612743,12,17,2025-01-11T02:26:19Z,520000,False,142.0,32.0,1,right,M. Porter Jr. 14' pullup Jump Shot (4 PTS) (N. Jokić 2 AST),"[1629008, 203999]",1610612743.0,DEN,pullup,,,Porter Jr.,M. Porter Jr.,,,,,Mid-Range,8-16 Right,14.58,Made,4.0,N. Jokić,203999.0,2.0,,,,,,,,,,,,,,
55,PT07M06.00S,2025-01-11T02:20:31.9Z,1,REGULAR,turnover,bad pass,[],1627732,,,1610612751,12,17,2025-01-11T02:20:36Z,540000,False,,,0,,B. Simmons bad pass TURNOVER (1 TO),"[1627732, 1627750]",1610612751.0,BKN,,,,Simmons,B. Simmons,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,1.0,Murray,1627750.0,,,,,,,,,,,
56,PT07M06.00S,2025-01-11T02:20:31.9Z,1,REGULAR,steal,,[],1627750,,,1610612743,12,17,2025-01-11T02:20:33Z,550000,False,,,0,,J. Murray STEAL (1 STL),[1627750],1610612743.0,DEN,,,,Murray,J. Murray,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
57,PT07M00.00S,2025-01-11T02:20:37.5Z,1,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",201566,69.59592641261499,70.34313725490196,1610612743,12,17,2025-01-11T02:28:34Z,560000,False,102.0,233.0,1,right,MISS R. Westbrook 25' running pullup 3PT,[201566],1610612743.0,DEN,running pullup,,,Westbrook,R. Westbrook,,,,,Above the Break 3,24+ Right Center,25.45,Missed,,,,,,,,,,,,,,,,,,
58,PT06M57.00S,2025-01-11T02:20:40.5Z,1,REGULAR,rebound,defensive,[],1627732,,,1610612751,12,17,2025-01-11T02:20:42Z,570000,False,,,0,,B. Simmons REBOUND (Off:0 Def:1),[1627732],1610612751.0,BKN,,,,Simmons,B. Simmons,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,57.0,1.0,1.0,0.0,,
59,PT06M51.00S,2025-01-11T02:20:51.2Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612751,12,17,2025-01-11T02:20:51Z,580000,False,,,0,,BKN Timeout,[],1610612751.0,BKN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60,PT06M51.00S,2025-01-11T02:22:55.2Z,1,REGULAR,substitution,out,[],1627750,,,1610612751,12,17,2025-01-11T02:23:41Z,590000,False,,,0,,SUB out: J. Murray,[1627750],1610612743.0,DEN,,,,Murray,J. Murray,,,,,,,,,,,,,,,,,,,,,,,,,,
61,PT06M51.00S,2025-01-11T02:22:55.2Z,1,REGULAR,substitution,out,[],1629651,,,1610612751,12,17,2025-01-11T02:23:41Z,600000,False,,,0,,SUB out: N. Claxton,[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,,,,,,,,,,,,,,,,,,,,
62,PT06M51.00S,2025-01-11T02:22:55.2Z,1,REGULAR,substitution,out,[],1627732,,,1610612751,12,17,2025-01-11T02:23:41Z,610000,False,,,0,,SUB out: B. Simmons,[1627732],1610612751.0,BKN,,,,Simmons,B. Simmons,,,,,,,,,,,,,,,,,,,,,,,,,,
63,PT06M51.00S,2025-01-11T02:22:55.2Z,1,REGULAR,substitution,in,[],1631124,,,1610612751,12,17,2025-01-11T02:23:41Z,620000,False,,,0,,SUB in: J. Strawther,[1631124],1610612743.0,DEN,,,,Strawther,J. Strawther,,,,,,,,,,,,,,,,,,,,,,,,,,
64,PT06M51.00S,2025-01-11T02:22:55.2Z,1,REGULAR,substitution,in,[],1630549,,,1610612751,12,17,2025-01-11T02:23:41Z,630000,False,,,0,,SUB in: D. Sharpe,[1630549],1610612751.0,BKN,,,,Sharpe,D. Sharpe,,,,,,,,,,,,,,,,,,,,,,,,,,
65,PT06M51.00S,2025-01-11T02:22:55.2Z,1,REGULAR,substitution,in,[],1630592,,,1610612751,12,17,2025-01-11T02:23:41Z,640000,False,,,0,,SUB in: J. Wilson,[1630592],1610612751.0,BKN,,,,Wilson,J. Wilson,,,,,,,,,,,,,,,,,,,,,,,,,,
66,PT06M45.00S,2025-01-11T02:23:50.5Z,1,REGULAR,3pt,Jump Shot,[],1641730,32.013797634691194,31.372549019607842,1610612751,12,20,2025-01-11T02:23:56Z,650000,False,93.0,248.0,1,left,N. Clowney 26' 3PT  (5 PTS) (K. Johnson 2 AST),"[1641730, 1630553]",1610612751.0,BKN,,,,Clowney,N. Clowney,,,,,Above the Break 3,24+ Right Center,26.53,Made,5.0,K. Johnson,1630553.0,2.0,,,,,,,,,,,,,,
68,PT06M30.00S,2025-01-11T02:24:07.6Z,1,REGULAR,foul,personal,['2freethrow'],1641730,,,1610612743,12,20,2025-01-11T02:24:17Z,670000,False,,,0,,N. Clowney shooting personal FOUL (1 PF) (Westbrook 2 FT),"[1641730, 201566]",1610612751.0,BKN,shooting,,,Clowney,N. Clowney,,,,,Restricted Area,0-8 Center,,,,,,,,,,2003.0,1.0,0.0,Westbrook,201566.0,,,,,,
70,PT06M30.00S,2025-01-11T02:24:35.8Z,1,REGULAR,freethrow,1 of 2,[],201566,,,1610612743,12,20,2025-01-11T02:24:58Z,690000,False,,,0,,MISS R. Westbrook Free Throw 1 of 2,[201566],1610612743.0,DEN,,,,Westbrook,R. Westbrook,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
71,PT06M30.00S,2025-01-11T02:24:35.8Z,1,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612743,12,20,2025-01-11T02:24:58Z,700000,False,,,0,,TEAM offensive REBOUND,[],1610612743.0,DEN,,,,,,,,,,,,,,,,,,,,,,,,,,70.0,,,,,
72,PT06M30.00S,2025-01-11T02:24:35.8Z,1,REGULAR,freethrow,2 of 2,[],201566,,,1610612743,12,20,2025-01-11T02:24:58Z,710000,False,,,0,,MISS R. Westbrook Free Throw 2 of 2,[201566],1610612743.0,DEN,,,,Westbrook,R. Westbrook,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
73,PT06M28.00S,2025-01-11T02:24:37.8Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612743,12,20,2025-01-11T02:24:58Z,720000,False,,,0,,TEAM offensive REBOUND,[],1610612743.0,DEN,,,,,,,,,,,,,,,,,,,,,,,,,,72.0,,,,,
75,PT06M23.00S,2025-01-11T02:25:11.8Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",201566,86.67871222076215,56.61764705882353,1610612743,12,20,2025-01-11T02:25:18Z,740000,False,33.0,73.0,1,right,MISS R. Westbrook 7' turnaround Shot,[201566],1610612743.0,DEN,turnaround,,,Westbrook,R. Westbrook,,,,,In The Paint (Non-RA),8-16 Center,7.99,Missed,,,,,,,,,,,,,,,,,,
76,PT06M20.00S,2025-01-11T02:25:14.6Z,1,REGULAR,rebound,offensive,[],1629008,,,1610612743,12,20,2025-01-11T02:25:14Z,750000,False,,,0,,M. Porter Jr. REBOUND (Off:1 Def:0),[1629008],1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,75.0,1.0,0.0,1.0,,
77,PT06M13.00S,2025-01-11T02:25:21.5Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1629008,72.7496714848883,15.196078431372548,1610612743,12,20,2025-01-11T02:25:26Z,760000,False,-174.0,204.0,1,right,MISS M. Porter Jr. 26' fadeaway 3PT,[1629008],1610612743.0,DEN,fadeaway,,,Porter Jr.,M. Porter Jr.,,,,,Above the Break 3,24+ Left Center,26.79,Missed,,,,,,,,,,,,,,,,,,
78,PT06M11.00S,2025-01-11T02:25:23.2Z,1,REGULAR,rebound,offensive,[],201566,,,1610612743,12,20,2025-01-11T02:25:23Z,770000,False,,,0,,R. Westbrook REBOUND (Off:2 Def:0),[201566],1610612743.0,DEN,,,,Westbrook,R. Westbrook,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,77.0,2.0,0.0,2.0,,
79,PT06M11.00S,2025-01-11T02:25:25.3Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",201566,91.80354796320631,45.09803921568628,1610612743,14,20,2025-01-11T02:25:34Z,780000,False,-25.0,25.0,1,right,R. Westbrook putback Layup (4 PTS),[201566],1610612743.0,DEN,putback,,,Westbrook,R. Westbrook,,,,,Restricted Area,0-8 Center,3.46,Made,4.0,,,,,,,,,,,,,,,,,
80,PT06M11.00S,2025-01-11T02:25:27.2Z,1,REGULAR,foul,personal,['1freethrow'],1630592,,,1610612743,14,20,2025-01-11T02:25:53Z,790000,False,,,0,,J. Wilson shooting personal FOUL (1 PF) (Westbrook 1 FT),"[1630592, 201566]",1610612751.0,BKN,shooting,,,Wilson,J. Wilson,,,,,Restricted Area,0-8 Center,,,,,,,,,,1627519.0,1.0,0.0,Westbrook,201566.0,,,,,,
82,PT06M11.00S,2025-01-11T02:25:55.7Z,1,REGULAR,freethrow,1 of 1,['2ndchance'],201566,,,1610612743,15,20,2025-01-11T02:25:55Z,810000,False,,,0,,R. Westbrook Free Throw 1 of 1 (5 PTS),[201566],1610612743.0,DEN,,,,Westbrook,R. Westbrook,,,,,,,,Made,5.0,,,,,,,,,,,,,,,,,
83,PT05M53.00S,2025-01-11T02:26:17.5Z,1,REGULAR,turnover,out-of-bounds,[],1630553,,,1610612751,15,20,2025-01-11T02:26:25Z,820000,False,,,0,,K. Johnson bad pass out-of-bounds TURNOVER (1 TO),[1630553],1610612751.0,BKN,bad pass,,,Johnson,K. Johnson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,1.0,,,1627519.0,,,,,,,,,,
84,PT05M53.00S,2025-01-11T02:26:19.7Z,1,REGULAR,substitution,out,[],1631128,,,1610612743,15,20,2025-01-11T02:26:32Z,830000,False,,,0,,SUB out: C. Braun,[1631128],1610612743.0,DEN,,,,Braun,C. Braun,,,,,,,,,,,,,,,,,,,,,,,,,,
85,PT05M53.00S,2025-01-11T02:26:19.7Z,1,REGULAR,substitution,in,[],1631212,,,1610612743,15,20,2025-01-11T02:26:32Z,840000,False,,,0,,SUB in: P. Watson,[1631212],1610612743.0,DEN,,,,Watson,P. Watson,,,,,,,,,,,,,,,,,,,,,,,,,,
86,PT05M35.00S,2025-01-11T02:26:46.6Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",203999,92.59198423127464,54.90196078431373,1610612743,17,20,2025-01-11T02:26:52Z,850000,False,25.0,17.0,1,right,N. Jokić Layup (6 PTS) (P. Watson 1 AST),"[203999, 1631212]",1610612743.0,DEN,,,,Jokić,N. Jokić,,,,,Restricted Area,0-8 Center,2.99,Made,6.0,P. Watson,1631212.0,1.0,,,,,,,,,,,,,,
88,PT05M21.00S,2025-01-11T02:26:59.3Z,1,REGULAR,turnover,bad pass,[],1630553,,,1610612751,17,20,2025-01-11T02:27:03Z,870000,False,,,0,,K. Johnson bad pass TURNOVER (2 TO),"[1630553, 203999]",1610612751.0,BKN,,,,Johnson,K. Johnson,,,,,Mid-Range,16-24 Right Center,,,,,,,2.0,Jokić,203999.0,,,,,,,,,,,
89,PT05M21.00S,2025-01-11T02:26:59.3Z,1,REGULAR,steal,,[],203999,,,1610612743,17,20,2025-01-11T02:27:00Z,880000,False,,,0,,N. Jokić STEAL (2 STL),[203999],1610612743.0,DEN,,,,Jokić,N. Jokić,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,,,,,
