actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,officialId,turnoverTotal,assistPlayerNameInitial,assistPersonId,assistTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
19,PT10M54.00S,2025-03-06T02:12:06.7Z,1,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",201942,5.590000152587891,50.0,1610612758,3,4,2025-03-06T02:12:12Z,190000,False,0.0,0.0,1,left,D. DeRozan tip Layup (2 PTS),[201942],1610612758.0,SAC,tip,,,DeRozan,D. DeRozan,,,,,Restricted Area,0-8 Center,0.0,Made,,,,,2.0,,,,,,,,,,,,,
20,PT10M36.00S,2025-03-06T02:12:28.1Z,1,REGULAR,turnover,out-of-bounds,[],203999,,,1610612743,3,4,2025-03-06T02:12:38Z,200000,False,,,0,,N. Jokić bad pass out-of-bounds TURNOVER (1 TO),[203999],1610612743.0,DEN,bad pass,,,Jokić,N. Jokić,,,,,Mid-Range,16-24 Left,,,,,,,,1628954.0,1.0,,,,,,,,,,,
21,PT10M22.00S,2025-03-06T02:12:52.5Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1631099,6.915243101182654,55.14705882352941,1610612758,3,6,2025-03-06T02:12:57Z,210000,False,-26.0,13.0,1,left,K. Murray driving Layup (2 PTS) (J. Valančiūnas 1 AST),"[1631099, 202685]",1610612758.0,SAC,driving,,,Murray,K. Murray,,,,,Restricted Area,0-8 Center,2.86,Made,,,,,2.0,,,J. Valančiūnas,202685.0,1.0,,,,,,,,
23,PT09M59.00S,2025-03-06T02:13:15.4Z,1,REGULAR,2pt,Jump Shot,[],1631128,79.71419185282524,15.196078431372548,1610612743,3,6,2025-03-06T02:13:21Z,230000,False,-174.0,138.0,1,right,MISS C. Braun 22' step back Shot,[1631128],1610612743.0,DEN,step back,,,Braun,C. Braun,,,,,Mid-Range,16-24 Left Center,22.22,Missed,,,,,,,,,,,,,,,,,,
24,PT09M57.00S,2025-03-06T02:13:17.4Z,1,REGULAR,rebound,defensive,[],202685,,,1610612758,3,6,2025-03-06T02:13:21Z,240000,False,,,0,,J. Valančiūnas REBOUND (Off:1 Def:1),[202685],1610612758.0,SAC,,,,Valančiūnas,J. Valančiūnas,,,,,Mid-Range,16-24 Left Center,,,23.0,2.0,1.0,1.0,,,,,,,,,,,,,,
25,PT09M37.00S,2025-03-06T02:13:37.6Z,1,REGULAR,2pt,Jump Shot,[],202685,22.683968462549277,51.470588235294116,1610612758,3,6,2025-03-06T02:14:58Z,250000,False,-7.0,161.0,1,left,MISS J. Valančiūnas 16' Jump Shot,[202685],1610612758.0,SAC,,,,Valančiūnas,J. Valančiūnas,,,,,Mid-Range,16-24 Center,16.09,Missed,,,,,,,,,,,,,,,,,,
26,PT09M35.00S,2025-03-06T02:13:39.6Z,1,REGULAR,rebound,defensive,[],1629008,,,1610612743,3,6,2025-03-06T02:14:58Z,260000,False,,,0,,M. Porter Jr. REBOUND (Off:0 Def:1),[1629008],1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,Mid-Range,16-24 Center,,,25.0,1.0,1.0,0.0,,,,,,,,,,,,,,
27,PT09M25.00S,2025-03-06T02:13:49.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1631128,93.77463863337714,55.392156862745104,1610612743,3,6,2025-03-06T02:15:38Z,270000,False,27.0,6.0,1,right,MISS C. Braun driving Layup,[1631128],1610612743.0,DEN,driving,,,Braun,C. Braun,,,,,Restricted Area,0-8 Center,2.77,Missed,,,,,,,,,,,,,,,,,,
29,PT09M24.00S,2025-03-06T02:13:50.4Z,1,REGULAR,rebound,offensive,[],203999,,,1610612743,3,6,2025-03-06T02:16:18Z,290000,False,,,0,,N. Jokić REBOUND (Off:1 Def:0),[203999],1610612743.0,DEN,,,,Jokić,N. Jokić,,,,,Restricted Area,0-8 Center,,,27.0,1.0,0.0,1.0,,,,,,,,,,,,,,
30,PT09M23.00S,2025-03-06T02:13:54.4Z,1,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",203999,94.40999984741211,50.0,1610612743,3,6,2025-03-06T02:16:25Z,300000,False,0.0,0.0,1,right,MISS N. Jokić putback Layup,[203999],1610612743.0,DEN,putback,,,Jokić,N. Jokić,,,,,Restricted Area,0-8 Center,0.0,Missed,,,,,,,,,,,,,,,,,,
31,PT09M22.00S,2025-03-06T02:13:55.4Z,1,REGULAR,rebound,offensive,[],203999,,,1610612743,3,6,2025-03-06T02:16:25Z,310000,False,,,0,,N. Jokić REBOUND (Off:2 Def:0),[203999],1610612743.0,DEN,,,,Jokić,N. Jokić,,,,,Restricted Area,0-8 Center,,,30.0,2.0,0.0,2.0,,,,,,,,,,,,,,
32,PT09M21.00S,2025-03-06T02:13:55.5Z,1,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",203999,94.40999984741211,50.0,1610612743,5,6,2025-03-06T02:16:30Z,320000,False,0.0,0.0,1,right,N. Jokić tip Layup (2 PTS),[203999],1610612743.0,DEN,tip,,,Jokić,N. Jokić,,,,,Restricted Area,0-8 Center,0.0,Made,,,,,2.0,,,,,,,,,,,,,
33,PT09M09.00S,2025-03-06T02:14:08.1Z,1,REGULAR,foul,personal,['2freethrow'],1627750,,,1610612758,5,6,2025-03-06T02:14:19Z,330000,False,,,0,,J. Murray shooting personal FOUL (1 PF) (Ellis 2 FT),"[1627750, 1631165]",1610612743.0,DEN,shooting,,,Murray,J. Murray,,,,,Restricted Area,0-8 Center,,,,,,,,2530.0,,,,,1.0,0.0,Ellis,1631165.0,,,,
35,PT09M09.00S,2025-03-06T02:14:37.2Z,1,REGULAR,freethrow,1 of 2,[],1631165,,,1610612758,5,7,2025-03-06T02:14:37Z,350000,False,,,0,,K. Ellis Free Throw 1 of 2 (1 PTS),[1631165],1610612758.0,SAC,,,,Ellis,K. Ellis,,,,,,,,Made,,,,,1.0,,,,,,,,,,,,,
36,PT09M09.00S,2025-03-06T02:15:00.6Z,1,REGULAR,freethrow,2 of 2,[],1631165,,,1610612758,5,8,2025-03-06T02:15:00Z,360000,False,,,0,,K. Ellis Free Throw 2 of 2 (2 PTS),[1631165],1610612758.0,SAC,,,,Ellis,K. Ellis,,,,,,,,Made,,,,,2.0,,,,,,,,,,,,,
37,PT09M00.00S,2025-03-06T02:15:12.4Z,1,REGULAR,foul,personal,['2freethrow'],1631099,,,1610612743,5,8,2025-03-06T02:15:25Z,370000,False,,,0,,K. Murray shooting personal FOUL (1 PF) (Murray 2 FT),"[1631099, 1627750]",1610612758.0,SAC,shooting,,,Murray,K. Murray,,,,,Mid-Range,16-24 Left Center,,,,,,,,1628954.0,,,,,1.0,0.0,Murray,1627750.0,,,,
39,PT09M00.00S,2025-03-06T02:15:42.1Z,1,REGULAR,freethrow,1 of 2,[],1627750,,,1610612743,5,8,2025-03-06T02:15:42Z,390000,False,,,0,,MISS J. Murray Free Throw 1 of 2,[1627750],1610612743.0,DEN,,,,Murray,J. Murray,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
40,PT09M00.00S,2025-03-06T02:15:42.1Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612743,5,8,2025-03-06T02:15:42Z,400000,False,,,0,,TEAM offensive REBOUND,[],1610612743.0,DEN,,,,,,,,,,,,,,39.0,,,,,,,,,,,,,,,,,
41,PT09M00.00S,2025-03-06T02:15:55.7Z,1,REGULAR,freethrow,2 of 2,[],1627750,,,1610612743,6,8,2025-03-06T02:15:55Z,410000,False,,,0,,J. Murray Free Throw 2 of 2 (1 PTS),[1627750],1610612743.0,DEN,,,,Murray,J. Murray,,,,,,,,Made,,,,,1.0,,,,,,,,,,,,,
42,PT08M44.00S,2025-03-06T02:16:14.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1631165,7.5722733245729295,45.588235294117645,1610612758,6,10,2025-03-06T02:17:32Z,420000,False,22.0,19.0,1,left,K. Ellis cutting Layup (4 PTS) (J. Valančiūnas 2 AST),"[1631165, 202685]",1610612758.0,SAC,cutting,,,Ellis,K. Ellis,,,,,Restricted Area,0-8 Center,2.89,Made,,,,,4.0,,,J. Valančiūnas,202685.0,2.0,,,,,,,,
44,PT08M32.00S,2025-03-06T02:16:25.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203999,92.59198423127464,44.85294117647059,1610612743,8,10,2025-03-06T02:16:33Z,440000,False,-26.0,17.0,1,right,N. Jokić cutting finger roll Layup (4 PTS) (C. Braun 1 AST),"[203999, 1631128]",1610612743.0,DEN,cutting finger roll,,,Jokić,N. Jokić,,,,,Restricted Area,0-8 Center,3.09,Made,,,,,4.0,,,C. Braun,1631128.0,1.0,,,,,,,,
47,PT08M07.00S,2025-03-06T02:17:02.0Z,1,REGULAR,3pt,Jump Shot,[],1631165,25.18068331143233,86.27450980392157,1610612758,8,13,2025-03-06T02:17:09Z,470000,False,-181.0,184.0,1,left,K. Ellis 25' 3PT  (7 PTS),[1631165],1610612758.0,SAC,,,,Ellis,K. Ellis,,,,,Above the Break 3,24+ Left Center,25.85,Made,,,,,7.0,,,,,,,,,,,,,
49,PT07M55.00S,2025-03-06T02:17:13.6Z,1,REGULAR,3pt,Jump Shot,[],1627750,76.03482260183968,9.558823529411764,1610612743,8,13,2025-03-06T02:17:19Z,490000,False,-202.0,173.0,1,right,MISS J. Murray 26' pullup 3PT,[1627750],1610612743.0,DEN,pullup,,,Murray,J. Murray,,,,,Above the Break 3,24+ Left Center,26.6,Missed,,,,,,,,,,,,,,,,,,
50,PT07M54.00S,2025-03-06T02:17:14.6Z,1,REGULAR,rebound,defensive,[],203897,,,1610612758,8,13,2025-03-06T02:17:19Z,500000,False,,,0,,Z. LaVine REBOUND (Off:0 Def:1),[203897],1610612758.0,SAC,,,,LaVine,Z. LaVine,,,,,Above the Break 3,24+ Left Center,,,49.0,1.0,1.0,0.0,,,,,,,,,,,,,,
51,PT07M37.00S,2025-03-06T02:17:33.5Z,1,REGULAR,3pt,Jump Shot,[],203897,6.1268068331143235,95.83333333333334,1610612758,8,16,2025-03-06T02:17:43Z,510000,False,-229.0,5.0,1,left,Z. LaVine 3PT  (3 PTS) (D. DeRozan 1 AST),"[203897, 201942]",1610612758.0,SAC,,,,LaVine,Z. LaVine,,,,,Left Corner 3,24+ Left,22.93,Made,,,,,3.0,,,D. DeRozan,201942.0,1.0,,,,,,,,
53,PT07M35.00S,2025-03-06T02:17:37.9Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612743,8,16,2025-03-06T02:17:37Z,530000,False,,,0,,DEN Timeout,[],1610612743.0,DEN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55,PT07M21.00S,2025-03-06T02:20:45.1Z,1,REGULAR,foul,technical,['1freethrow'],202685,,,1610612743,8,16,2025-03-06T02:20:54Z,540000,False,,,0,,J. Valančiūnas defensive-3-second technical FOUL (1 Tech),[202685],1610612758.0,SAC,defensive-3-second,,,Valančiūnas,J. Valančiūnas,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,203593.0,,,,,0.0,1.0,,,,,,
56,PT07M21.00S,2025-03-06T02:21:06.3Z,1,REGULAR,freethrow,1 of 1,[],1627750,,,1610612743,9,16,2025-03-06T02:21:06Z,550000,False,,,0,,J. Murray technical Free Throw 1 of 1 (2 PTS),[1627750],1610612743.0,DEN,technical,,,Murray,J. Murray,,,,,,,,Made,,,,,2.0,,,,,,,,,,,,,
57,PT07M17.00S,2025-03-06T02:21:18.7Z,1,REGULAR,3pt,Jump Shot,[],201566,76.5604467805519,9.313725490196079,1610612743,12,16,2025-03-06T02:21:25Z,560000,False,-203.0,168.0,1,right,R. Westbrook 26' 3PT  (3 PTS) (C. Braun 2 AST),"[201566, 1631128]",1610612743.0,DEN,,,,Westbrook,R. Westbrook,,,,,Above the Break 3,24+ Left Center,26.37,Made,,,,,3.0,,,C. Braun,1631128.0,2.0,,,,,,,,
59,PT06M57.00S,2025-03-06T02:21:41.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],202685,9.543363994743759,44.85294117647059,1610612758,12,18,2025-03-06T02:22:00Z,580000,False,26.0,37.0,1,left,J. Valančiūnas driving reverse Layup (4 PTS),[202685],1610612758.0,SAC,driving reverse,,,Valančiūnas,J. Valančiūnas,,,,,In The Paint (Non-RA),0-8 Center,4.52,Made,,,,,4.0,,,,,,,,,,,,,
60,PT06M57.00S,2025-03-06T02:21:43.9Z,1,REGULAR,foul,personal,['1freethrow'],203999,,,1610612758,12,18,2025-03-06T02:21:49Z,590000,False,,,0,,N. Jokić shooting personal FOUL (1 PF) (Valančiūnas 1 FT),"[203999, 202685]",1610612743.0,DEN,shooting,,,Jokić,N. Jokić,,,,,Restricted Area,0-8 Center,,,,,,,,203593.0,,,,,1.0,0.0,Valančiūnas,202685.0,,,,
62,PT06M57.00S,2025-03-06T02:22:09.5Z,1,REGULAR,freethrow,1 of 1,[],202685,,,1610612758,12,19,2025-03-06T02:22:09Z,610000,False,,,0,,J. Valančiūnas Free Throw 1 of 1 (5 PTS),[202685],1610612758.0,SAC,,,,Valančiūnas,J. Valančiūnas,,,,,,,,Made,,,,,5.0,,,,,,,,,,,,,
63,PT06M51.00S,2025-03-06T02:22:16.4Z,1,REGULAR,3pt,Jump Shot,[],1627750,94.30026281208936,94.11764705882352,1610612743,15,19,2025-03-06T02:22:23Z,620000,False,221.0,1.0,1,right,J. Murray 3PT  (5 PTS) (R. Westbrook 1 AST),"[1627750, 201566]",1610612743.0,DEN,,,,Murray,J. Murray,,,,,Right Corner 3,24+ Right,22.06,Made,,,,,5.0,,,R. Westbrook,201566.0,1.0,,,,,,,,
65,PT06M31.00S,2025-03-06T02:22:36.0Z,1,REGULAR,3pt,Jump Shot,[],1631165,31.750985545335087,40.68627450980392,1610612758,15,19,2025-03-06T02:22:43Z,640000,False,47.0,246.0,1,left,MISS K. Ellis 25' pullup 3PT,[1631165],1610612758.0,SAC,pullup,,,Ellis,K. Ellis,,,,,Above the Break 3,24+ Center,25.04,Missed,,,,,,,,,,,,,,,,,,
66,PT06M28.00S,2025-03-06T02:22:39.0Z,1,REGULAR,rebound,offensive,[],1631099,,,1610612758,15,19,2025-03-06T02:22:43Z,650000,False,,,0,,K. Murray REBOUND (Off:1 Def:0),[1631099],1610612758.0,SAC,,,,Murray,K. Murray,,,,,Above the Break 3,24+ Center,,,65.0,1.0,0.0,1.0,,,,,,,,,,,,,,
67,PT06M21.00S,2025-03-06T02:22:46.7Z,1,REGULAR,foul,personal,['2freethrow'],1627750,,,1610612758,15,19,2025-03-06T02:23:44Z,730000,False,,,0,,J. Murray shooting personal FOUL (2 PF) (DeRozan 2 FT),"[1627750, 201942]",1610612743.0,DEN,shooting,,,Murray,J. Murray,,,,,Mid-Range,8-16 Right,,,,,,,,1628954.0,,,,,2.0,0.0,DeRozan,201942.0,,,,
69,PT06M21.00S,2025-03-06T02:23:18.0Z,1,REGULAR,freethrow,1 of 2,['2ndchance'],201942,,,1610612758,15,19,2025-03-06T02:24:30Z,744687,False,,,0,,MISS D. DeRozan Free Throw 1 of 2,[201942],1610612758.0,SAC,,,,DeRozan,D. DeRozan,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
70,PT06M21.00S,2025-03-06T02:23:18.0Z,1,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612758,15,19,2025-03-06T02:24:30Z,747031,False,,,0,,TEAM offensive REBOUND,[],1610612758.0,SAC,,,,,,,,,,,,,,69.0,,,,,,,,,,,,,,,,,
73,PT06M21.00S,2025-03-06T02:23:18.0Z,1,REGULAR,freethrow,2 of 2,['2ndchance'],201942,,,1610612758,15,20,2025-03-06T02:24:30Z,748203,False,,,0,,D. DeRozan Free Throw 2 of 2 (3 PTS),[201942],1610612758.0,SAC,,,,DeRozan,D. DeRozan,,,,,,,,Made,,,,,3.0,,,,,,,,,,,,,
71,PT06M21.00S,2025-03-06T02:23:18.9Z,1,REGULAR,substitution,out,[],1627750,,,1610612743,15,20,2025-03-06T02:24:30Z,749375,False,,,0,,SUB out: J. Murray,[1627750],1610612743.0,DEN,,,,Murray,J. Murray,,,,,,,,,,,,,,,,,,,,,,,,,,
72,PT06M21.00S,2025-03-06T02:23:18.9Z,1,REGULAR,substitution,in,[],1629618,,,1610612743,15,20,2025-03-06T02:24:30Z,749687,False,,,0,,SUB in: J. Pickett,[1629618],1610612743.0,DEN,,,,Pickett,J. Pickett,,,,,,,,,,,,,,,,,,,,,,,,,,
74,PT06M07.00S,2025-03-06T02:23:51.4Z,1,REGULAR,foul,personal,[],1631099,,,1610612743,15,20,2025-03-06T02:24:30Z,750000,False,,,0,,K. Murray personal FOUL (2 PF),"[1631099, 203999]",1610612758.0,SAC,,,,Murray,K. Murray,,,,,Mid-Range,16-24 Left Center,,,,,,,,2530.0,,,,,2.0,0.0,Jokić,203999.0,,,,
77,PT05M59.00S,2025-03-06T02:24:18.0Z,1,REGULAR,3pt,Jump Shot,[],201566,90.3580814717477,2.941176470588235,1610612743,15,20,2025-03-06T02:24:24Z,780000,False,-235.0,38.0,1,right,MISS R. Westbrook 3PT,[201566],1610612743.0,DEN,,,,Westbrook,R. Westbrook,,,,,Left Corner 3,24+ Left,23.84,Missed,,,,,,,,,,,,,,,,,,
78,PT05M56.00S,2025-03-06T02:24:21.0Z,1,REGULAR,rebound,defensive,[],203897,,,1610612758,15,20,2025-03-06T02:24:24Z,790000,False,,,0,,Z. LaVine REBOUND (Off:0 Def:2),[203897],1610612758.0,SAC,,,,LaVine,Z. LaVine,,,,,Left Corner 3,24+ Left,,,77.0,2.0,2.0,0.0,,,,,,,,,,,,,,
79,PT05M42.00S,2025-03-06T02:24:34.4Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631165,11.777266754270697,49.26470588235294,1610612758,15,22,2025-03-06T02:27:03Z,800000,False,4.0,58.0,1,left,K. Ellis driving floating Jump Shot (9 PTS) (J. Valančiūnas 3 AST),"[1631165, 202685]",1610612758.0,SAC,driving floating,,,Ellis,K. Ellis,,,,,In The Paint (Non-RA),0-8 Center,5.83,Made,,,,,9.0,,,J. Valančiūnas,202685.0,3.0,,,,,,,,
81,PT05M26.00S,2025-03-06T02:24:50.4Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629008,88.12417871222075,49.50980392156863,1610612743,17,22,2025-03-06T02:27:32Z,820000,False,-2.0,59.0,1,right,M. Porter Jr. driving floating Jump Shot (2 PTS) (R. Westbrook 2 AST),"[1629008, 201566]",1610612743.0,DEN,driving floating,,,Porter Jr.,M. Porter Jr.,,,,,In The Paint (Non-RA),0-8 Center,5.92,Made,,,,,2.0,,,R. Westbrook,201566.0,2.0,,,,,,,,
83,PT05M12.00S,2025-03-06T02:25:04.7Z,1,REGULAR,2pt,Jump Shot,[],201942,6.652431011826544,72.79411764705883,1610612758,17,22,2025-03-06T02:25:09Z,840000,False,-114.0,10.0,1,left,MISS D. DeRozan 11' turnaround Shot,[201942],1610612758.0,SAC,turnaround,,,DeRozan,D. DeRozan,,,,,Mid-Range,8-16 Left,11.44,Missed,,,,,,,,,,,,,,,,,,
84,PT05M10.00S,2025-03-06T02:25:06.7Z,1,REGULAR,rebound,defensive,[],1629008,,,1610612743,17,22,2025-03-06T02:25:09Z,850000,False,,,0,,M. Porter Jr. REBOUND (Off:0 Def:2),[1629008],1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,Mid-Range,8-16 Left,,,83.0,2.0,2.0,0.0,,,,,,,,,,,,,,
85,PT05M04.00S,2025-03-06T02:25:11.9Z,1,REGULAR,2pt,Jump Shot,[],1629008,79.05716162943496,33.57843137254902,1610612743,17,22,2025-03-06T02:25:17Z,860000,False,-82.0,144.0,1,right,MISS M. Porter Jr. 16' step back Shot,[1629008],1610612743.0,DEN,step back,,,Porter Jr.,M. Porter Jr.,,,,,Mid-Range,16-24 Left Center,16.61,Missed,,,,,,,,,,,,,,,,,,
86,PT05M02.00S,2025-03-06T02:25:13.9Z,1,REGULAR,rebound,defensive,[],202685,,,1610612758,17,22,2025-03-06T02:25:17Z,870000,False,,,0,,J. Valančiūnas REBOUND (Off:1 Def:2),[202685],1610612758.0,SAC,,,,Valančiūnas,J. Valančiūnas,,,,,Mid-Range,16-24 Left Center,,,85.0,3.0,2.0,1.0,,,,,,,,,,,,,,
87,PT04M53.00S,2025-03-06T02:25:23.3Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202685,15.325229960578188,41.42156862745098,1610612758,17,24,2025-03-06T02:28:38Z,880000,False,43.0,92.0,1,left,J. Valančiūnas 10' floating Jump Shot (7 PTS) (Z. LaVine 1 AST),"[202685, 203897]",1610612758.0,SAC,floating,,,Valančiūnas,J. Valančiūnas,,,,,In The Paint (Non-RA),8-16 Center,10.11,Made,,,,,7.0,,,Z. LaVine,203897.0,1.0,,,,,,,,
89,PT04M41.00S,2025-03-06T02:25:35.5Z,1,REGULAR,2pt,Jump Shot,[],201566,82.86793692509855,20.34313725490196,1610612743,17,24,2025-03-06T02:25:40Z,900000,False,-148.0,109.0,1,right,MISS R. Westbrook 18' pullup Shot,[201566],1610612743.0,DEN,pullup,,,Westbrook,R. Westbrook,,,,,Mid-Range,16-24 Left Center,18.38,Missed,,,,,,,,,,,,,,,,,,
90,PT04M39.00S,2025-03-06T02:25:37.5Z,1,REGULAR,rebound,defensive,[],203897,,,1610612758,17,24,2025-03-06T02:25:40Z,910000,False,,,0,,Z. LaVine REBOUND (Off:0 Def:3),[203897],1610612758.0,SAC,,,,LaVine,Z. LaVine,,,,,Mid-Range,16-24 Left Center,,,89.0,3.0,3.0,0.0,,,,,,,,,,,,,,
