actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId
33,PT09M36.00S,2025-01-04T02:14:51.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203999,9.806176084099869,47.05882352941176,1610612743,2,4,2025-01-04T02:14:57Z,330000,False,15.0,40.0,1,left,MISS N. Jokić driving finger roll Layup - blocked,"[203999, 1641705]",1610612743.0,DEN,driving finger roll,,,Jokić,N. Jokić,,,,,Restricted Area,0-8 Center,4.23,Missed,,,,,,,,,,,,,,,Wembanyama,1641705.0,,
34,PT09M36.00S,2025-01-04T02:14:51.7Z,1,REGULAR,block,,[],1641705,,,1610612743,2,4,2025-01-04T02:14:54Z,340000,False,,,0,,V. Wembanyama BLOCK (1 BLK),[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
35,PT09M33.00S,2025-01-04T02:14:54.7Z,1,REGULAR,rebound,defensive,[],1641705,,,1610612759,2,4,2025-01-04T02:14:57Z,350000,False,,,0,,V. Wembanyama REBOUND (Off:1 Def:2),[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,Restricted Area,0-8 Center,,,33.0,3.0,2.0,1.0,,,,,,,,,,,,,,
36,PT09M27.00S,2025-01-04T02:15:00.3Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1642264,92.72339027595268,50.0,1610612759,2,6,2025-01-04T02:15:05Z,360000,False,0.0,16.0,1,right,S. Castle cutting DUNK (4 PTS) (V. Wembanyama 1 AST),"[1642264, 1641705]",1610612759.0,SAS,cutting,,,Castle,S. Castle,,,,,Restricted Area,0-8 Center,1.59,Made,,,,,,,,,,4.0,V. Wembanyama,1641705.0,1.0,,,,,
38,PT09M15.00S,2025-01-04T02:15:12.1Z,1,REGULAR,3pt,Jump Shot,[],203999,33.196452036793694,47.794117647058826,1610612743,2,6,2025-01-04T02:15:21Z,380000,False,11.0,260.0,1,left,MISS N. Jokić 25' 3PT,[203999],1610612743.0,DEN,,,,Jokić,N. Jokić,,,,,Above the Break 3,24+ Center,25.97,Missed,,,,,,,,,,,,,,,,,,
39,PT09M14.00S,2025-01-04T02:15:13.1Z,1,REGULAR,rebound,offensive,[],1631128,,,1610612743,2,6,2025-01-04T02:19:49Z,390000,False,,,0,,C. Braun REBOUND (Off:1 Def:1),[1631128],1610612743.0,DEN,,,,Braun,C. Braun,,,,,Above the Break 3,24+ Center,,,38.0,2.0,1.0,1.0,,,,,,,,,,,,,,
40,PT09M13.00S,2025-01-04T02:15:19.4Z,1,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1631128,5.590000152587891,50.0,1610612743,2,6,2025-01-04T02:20:11Z,400000,False,0.0,0.0,1,left,MISS C. Braun putback Layup,[1631128],1610612743.0,DEN,putback,,,Braun,C. Braun,,,,,Restricted Area,0-8 Center,0.0,Missed,,,,,,,,,,,,,,,,,,
41,PT09M11.00S,2025-01-04T02:15:21.4Z,1,REGULAR,rebound,defensive,[],101108,,,1610612759,2,6,2025-01-04T02:20:11Z,410000,False,,,0,,C. Paul REBOUND (Off:0 Def:1),[101108],1610612759.0,SAS,,,,Paul,C. Paul,,,,,Restricted Area,0-8 Center,,,40.0,1.0,1.0,0.0,,,,,,,,,,,,,,
42,PT09M04.00S,2025-01-04T02:15:23.6Z,1,REGULAR,turnover,bad pass,[],101108,,,1610612759,2,6,2025-01-04T02:15:28Z,420000,False,,,0,,C. Paul bad pass TURNOVER (1 TO),"[101108, 201566]",1610612759.0,SAS,,,,Paul,C. Paul,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,1.0,,,Westbrook,201566.0
43,PT09M04.00S,2025-01-04T02:15:23.6Z,1,REGULAR,steal,,[],201566,,,1610612743,2,6,2025-01-04T02:15:27Z,430000,False,,,0,,R. Westbrook STEAL (1 STL),[201566],1610612743.0,DEN,,,,Westbrook,R. Westbrook,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,,,,,
44,PT08M58.00S,2025-01-04T02:15:28.4Z,1,REGULAR,turnover,bad pass,[],1629008,,,1610612743,2,6,2025-01-04T02:15:31Z,440000,False,,,0,,M. Porter Jr. bad pass TURNOVER (1 TO),"[1629008, 1630170]",1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,1.0,,,Vassell,1630170.0
45,PT08M58.00S,2025-01-04T02:15:28.4Z,1,REGULAR,steal,,[],1630170,,,1610612759,2,6,2025-01-04T02:15:30Z,450000,False,,,0,,D. Vassell STEAL (1 STL),[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,,,,,
46,PT08M53.00S,2025-01-04T02:15:33.7Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1641705,93.11760840998686,47.05882352941176,1610612759,2,8,2025-01-04T02:15:40Z,460000,False,-15.0,12.0,1,right,V. Wembanyama running alley-oop DUNK (4 PTS) (D. Vassell 1 AST),"[1641705, 1630170]",1610612759.0,SAS,running alley-oop,,,Wembanyama,V. Wembanyama,,,,,Restricted Area,0-8 Center,1.91,Made,,,,,,,,,,4.0,D. Vassell,1630170.0,1.0,,,,,
48,PT08M46.00S,2025-01-04T02:15:40.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203999,6.652431011826544,54.41176470588235,1610612743,4,8,2025-01-04T02:15:44Z,480000,False,-22.0,10.0,1,left,N. Jokić Layup (2 PTS) (C. Braun 1 AST),"[203999, 1631128]",1610612743.0,DEN,,,,Jokić,N. Jokić,,,,,Restricted Area,0-8 Center,2.43,Made,,,,,,,,,,2.0,C. Braun,1631128.0,1.0,,,,,
50,PT08M35.00S,2025-01-04T02:15:52.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203084,92.46057818659659,47.794117647058826,1610612759,4,10,2025-01-04T02:22:46Z,500000,False,-11.0,18.0,1,right,H. Barnes cutting Layup (2 PTS) (V. Wembanyama 2 AST),"[203084, 1641705]",1610612759.0,SAS,cutting,,,Barnes,H. Barnes,,,,,Restricted Area,0-8 Center,2.14,Made,,,,,,,,,,2.0,V. Wembanyama,1641705.0,2.0,,,,,
51,PT08M35.00S,2025-01-04T02:16:00.5Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612743,4,10,2025-01-04T02:16:00Z,510000,False,,,0,,DEN Timeout,[],1610612743.0,DEN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54,PT08M22.00S,2025-01-04T02:18:59.6Z,1,REGULAR,3pt,Jump Shot,[],203999,7.30946123521682,3.1862745098039214,1610612743,4,10,2025-01-04T02:23:07Z,520000,False,234.0,16.0,1,left,MISS N. Jokić 3PT,[203999],1610612743.0,DEN,,,,Jokić,N. Jokić,,,,,Right Corner 3,24+ Right,23.47,Missed,,,,,,,,,,,,,,,,,,
55,PT08M17.00S,2025-01-04T02:19:04.6Z,1,REGULAR,rebound,defensive,[],1630170,,,1610612759,4,10,2025-01-04T02:19:05Z,530000,False,,,0,,D. Vassell REBOUND (Off:0 Def:1),[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,Right Corner 3,24+ Right,,,54.0,1.0,1.0,0.0,,,,,,,,,,,,,,
56,PT08M06.00S,2025-01-04T02:19:15.3Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630170,85.10183968462549,39.21568627450981,1610612759,4,12,2025-01-04T02:19:22Z,540000,False,-54.0,88.0,1,right,D. Vassell 10' driving floating Jump Shot (2 PTS) (C. Paul 1 AST),"[1630170, 101108]",1610612759.0,SAS,driving floating,,,Vassell,D. Vassell,,,,,In The Paint (Non-RA),8-16 Center,10.28,Made,,,,,,,,,,2.0,C. Paul,101108.0,1.0,,,,,
58,PT07M56.00S,2025-01-04T02:19:26.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203999,10.5946123521682,41.66666666666667,1610612743,6,12,2025-01-04T02:24:35Z,560000,False,42.0,47.0,1,left,N. Jokić 6' driving Layup (4 PTS),[203999],1610612743.0,DEN,driving,,,Jokić,N. Jokić,,,,,In The Paint (Non-RA),0-8 Center,6.29,Made,,,,,,,,,,4.0,,,,,,,,
59,PT07M40.00S,2025-01-04T02:19:45.9Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1641705,81.94809461235218,40.931372549019606,1610612759,6,14,2025-01-04T02:19:50Z,570000,False,-45.0,117.0,1,right,V. Wembanyama 12' turnaround Jump Shot (6 PTS) (C. Paul 2 AST),"[1641705, 101108]",1610612759.0,SAS,turnaround,,,Wembanyama,V. Wembanyama,,,,,In The Paint (Non-RA),8-16 Center,12.57,Made,,,,,,,,,,6.0,C. Paul,101108.0,2.0,,,,,
61,PT07M40.00S,2025-01-04T02:19:48.7Z,1,REGULAR,foul,personal,['1freethrow'],203999,,,1610612759,6,14,2025-01-04T02:19:55Z,590000,False,,,0,,N. Jokić shooting personal FOUL (2 PF) (Wembanyama 1 FT),"[203999, 1641705]",1610612743.0,DEN,shooting,,,Jokić,N. Jokić,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,1199.0,2.0,0.0,Wembanyama,1641705.0,,,,,,,,,
63,PT07M40.00S,2025-01-04T02:20:17.5Z,1,REGULAR,freethrow,1 of 1,[],1641705,,,1610612759,6,15,2025-01-04T02:20:17Z,610000,False,,,0,,V. Wembanyama Free Throw 1 of 1 (7 PTS),[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,,,,Made,,,,,,,,,,7.0,,,,,,,,
64,PT07M28.00S,2025-01-04T02:20:30.0Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203999,14.536793692509855,50.49019607843137,1610612743,8,15,2025-01-04T02:20:33Z,620000,False,-2.0,84.0,1,left,N. Jokić 8' floating Jump Shot (6 PTS) (R. Westbrook 2 AST),"[203999, 201566]",1610612743.0,DEN,floating,,,Jokić,N. Jokić,,,,,In The Paint (Non-RA),8-16 Center,8.41,Made,,,,,,,,,,6.0,R. Westbrook,201566.0,2.0,,,,,
66,PT07M17.00S,2025-01-04T02:20:40.2Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],203084,94.1688567674113,45.83333333333333,1610612759,8,17,2025-01-04T02:20:44Z,640000,False,-21.0,2.0,1,right,H. Barnes driving DUNK (4 PTS) (C. Paul 3 AST),"[203084, 101108]",1610612759.0,SAS,driving,,,Barnes,H. Barnes,,,,,Restricted Area,0-8 Center,2.09,Made,,,,,,,,,,4.0,C. Paul,101108.0,3.0,,,,,
68,PT06M57.00S,2025-01-04T02:21:00.2Z,1,REGULAR,3pt,Jump Shot,[],203999,31.882391590013142,63.725490196078425,1610612743,11,17,2025-01-04T02:21:03Z,660000,False,-69.0,247.0,1,left,N. Jokić 25' 3PT  (9 PTS) (C. Braun 2 AST),"[203999, 1631128]",1610612743.0,DEN,,,,Jokić,N. Jokić,,,,,Above the Break 3,24+ Center,25.65,Made,,,,,,,,,,9.0,C. Braun,1631128.0,2.0,,,,,
70,PT06M43.00S,2025-01-04T02:21:14.3Z,1,REGULAR,3pt,Jump Shot,[],1642264,78.53153745072274,10.049019607843137,1610612759,11,17,2025-01-04T02:21:19Z,680000,False,-200.0,149.0,1,right,MISS S. Castle 24' 3PT,[1642264],1610612759.0,SAS,,,,Castle,S. Castle,,,,,Above the Break 3,24+ Left Center,24.94,Missed,,,,,,,,,,,,,,,,,,
71,PT06M39.00S,2025-01-04T02:21:18.3Z,1,REGULAR,rebound,offensive,[],203084,,,1610612759,11,17,2025-01-04T02:21:19Z,690000,False,,,0,,H. Barnes REBOUND (Off:1 Def:0),[203084],1610612759.0,SAS,,,,Barnes,H. Barnes,,,,,Above the Break 3,24+ Left Center,,,70.0,1.0,0.0,1.0,,,,,,,,,,,,,,
72,PT06M37.00S,2025-01-04T02:21:20.3Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",203084,92.19776609724047,53.431372549019606,1610612759,11,19,2025-01-04T02:21:24Z,700000,False,17.0,21.0,1,right,H. Barnes driving floating Jump Shot (6 PTS),[203084],1610612759.0,SAS,driving floating,,,Barnes,H. Barnes,,,,,Restricted Area,0-8 Center,2.7,Made,,,,,,,,,,6.0,,,,,,,,
73,PT06M20.00S,2025-01-04T02:21:37.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203999,9.543363994743759,41.66666666666667,1610612743,11,19,2025-01-04T02:25:59Z,710000,False,42.0,37.0,1,left,MISS N. Jokić driving Layup,[203999],1610612743.0,DEN,driving,,,Jokić,N. Jokić,,,,,In The Paint (Non-RA),0-8 Center,5.59,Missed,,,,,,,,,,,,,,,,,,
74,PT06M19.00S,2025-01-04T02:21:38.0Z,1,REGULAR,rebound,defensive,[],101108,,,1610612759,11,19,2025-01-04T02:21:41Z,720000,False,,,0,,C. Paul REBOUND (Off:0 Def:2),[101108],1610612759.0,SAS,,,,Paul,C. Paul,,,,,In The Paint (Non-RA),0-8 Center,,,73.0,2.0,2.0,0.0,,,,,,,,,,,,,,
75,PT06M14.00S,2025-01-04T02:21:43.3Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],203084,91.01511169513797,97.54901960784314,1610612759,11,19,2025-01-04T02:26:41Z,730000,False,238.0,32.0,1,right,MISS H. Barnes running 3PT,[203084],1610612759.0,SAS,running,,,Barnes,H. Barnes,,,,,Right Corner 3,24+ Right,23.98,Missed,,,,,,,,,,,,,,,,,,
76,PT06M10.00S,2025-01-04T02:21:47.1Z,1,REGULAR,rebound,offensive,[],1641705,,,1610612759,11,19,2025-01-04T02:21:47Z,740000,False,,,0,,V. Wembanyama REBOUND (Off:2 Def:2),[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,Right Corner 3,24+ Right,,,75.0,4.0,2.0,2.0,,,,,,,,,,,,,,
77,PT06M10.00S,2025-01-04T02:21:47.8Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1641705,90.22667542706965,62.254901960784316,1610612759,11,19,2025-01-04T02:27:23Z,750000,False,61.0,39.0,1,right,MISS V. Wembanyama 7' bank Shot,[1641705],1610612759.0,SAS,bank,,,Wembanyama,V. Wembanyama,,,,,In The Paint (Non-RA),0-8 Center,7.29,Missed,,,,,,,,,,,,,,,,,,
78,PT06M08.00S,2025-01-04T02:21:49.8Z,1,REGULAR,rebound,defensive,[],203999,,,1610612743,11,19,2025-01-04T02:21:57Z,760000,False,,,0,,N. Jokić REBOUND (Off:0 Def:1),[203999],1610612743.0,DEN,,,,Jokić,N. Jokić,,,,,In The Paint (Non-RA),0-8 Center,,,77.0,1.0,1.0,0.0,,,,,,,,,,,,,,
79,PT06M03.00S,2025-01-04T02:21:54.6Z,1,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint']",1631128,7.440867279894875,50.245098039215684,1610612743,13,19,2025-01-04T02:22:05Z,770000,False,-1.0,17.0,1,left,C. Braun running DUNK (2 PTS) (J. Murray 1 AST),"[1631128, 1627750]",1610612743.0,DEN,running,,,Braun,C. Braun,,,,,Restricted Area,0-8 Center,1.74,Made,,,,,,,,,,2.0,J. Murray,1627750.0,1.0,,,,,
81,PT06M03.00S,2025-01-04T02:22:01.2Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612759,13,19,2025-01-04T02:22:01Z,790000,False,,,0,,SAS Timeout,[],1610612759.0,SAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82,PT06M03.00S,2025-01-04T02:24:21.3Z,1,REGULAR,substitution,out,[],1627750,,,1610612759,13,19,2025-01-04T02:24:54Z,800000,False,,,0,,SUB out: J. Murray,[1627750],1610612743.0,DEN,,,,Murray,J. Murray,,,,,,,,,,,,,,,,,,,,,,,,,,
83,PT06M03.00S,2025-01-04T02:24:21.3Z,1,REGULAR,substitution,out,[],1642264,,,1610612759,13,19,2025-01-04T02:24:54Z,810000,False,,,0,,SUB out: S. Castle,[1642264],1610612759.0,SAS,,,,Castle,S. Castle,,,,,,,,,,,,,,,,,,,,,,,,,,
84,PT06M03.00S,2025-01-04T02:24:21.3Z,1,REGULAR,substitution,out,[],1641705,,,1610612759,13,19,2025-01-04T02:24:54Z,820000,False,,,0,,SUB out: V. Wembanyama,[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,,,,,,,,,,,,,,,,,,,,,,
85,PT06M03.00S,2025-01-04T02:24:21.3Z,1,REGULAR,substitution,in,[],1631124,,,1610612759,13,19,2025-01-04T02:24:54Z,830000,False,,,0,,SUB in: J. Strawther,[1631124],1610612743.0,DEN,,,,Strawther,J. Strawther,,,,,,,,,,,,,,,,,,,,,,,,,,
86,PT06M03.00S,2025-01-04T02:24:21.3Z,1,REGULAR,substitution,in,[],1628380,,,1610612759,13,19,2025-01-04T02:24:54Z,840000,False,,,0,,SUB in: Z. Collins,[1628380],1610612759.0,SAS,,,,Collins,Z. Collins,,,,,,,,,,,,,,,,,,,,,,,,,,
87,PT06M03.00S,2025-01-04T02:24:21.3Z,1,REGULAR,substitution,in,[],1630577,,,1610612759,13,19,2025-01-04T02:24:54Z,850000,False,,,0,,SUB in: J. Champagnie,[1630577],1610612759.0,SAS,,,,Champagnie,J. Champagnie,,,,,,,,,,,,,,,,,,,,,,,,,,
88,PT05M48.00S,2025-01-04T02:25:09.7Z,1,REGULAR,3pt,Jump Shot,[],1630577,87.20433639947439,95.34313725490196,1610612759,13,19,2025-01-04T02:25:14Z,860000,False,227.0,68.0,1,right,MISS J. Champagnie 3PT,[1630577],1610612759.0,SAS,,,,Champagnie,J. Champagnie,,,,,Right Corner 3,24+ Right,23.66,Missed,,,,,,,,,,,,,,,,,,
89,PT05M45.00S,2025-01-04T02:25:12.7Z,1,REGULAR,rebound,defensive,[],1631124,,,1610612743,13,19,2025-01-04T02:25:14Z,870000,False,,,0,,J. Strawther REBOUND (Off:0 Def:1),[1631124],1610612743.0,DEN,,,,Strawther,J. Strawther,,,,,Right Corner 3,24+ Right,,,88.0,1.0,1.0,0.0,,,,,,,,,,,,,,
90,PT05M37.00S,2025-01-04T02:25:21.4Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201566,18.74178712220762,59.068627450980394,1610612743,13,19,2025-01-04T02:25:25Z,880000,False,-45.0,124.0,1,left,MISS R. Westbrook 13' pullup Shot,[201566],1610612743.0,DEN,pullup,,,Westbrook,R. Westbrook,,,,,In The Paint (Non-RA),8-16 Center,13.17,Missed,,,,,,,,,,,,,,,,,,
