actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,turnoverTotal,stealPlayerName,stealPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
17,PT10M46.00S,2025-02-11T02:12:11.0Z,1,REGULAR,steal,,[],1627750,,,1610612743,2,2,2025-02-11T02:12:12Z,170000,False,,,0,,J. Murray STEAL (1 STL),[1627750],1610612743.0,DEN,,,,Murray,J. Murray,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
18,PT10M40.00S,2025-02-11T02:12:16.5Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1631128,6.652431011826544,44.85294117647059,1610612743,4,2,2025-02-11T02:12:25Z,180000,False,26.0,10.0,1,left,C. Braun running Layup (2 PTS) (J. Murray 2 AST),"[1631128, 1627750]",1610612743.0,DEN,running,,,Braun,C. Braun,,,,,Restricted Area,0-8 Center,2.76,Made,,,,,2.0,J. Murray,1627750.0,2.0,,,,,,,,,,
20,PT10M29.00S,2025-02-11T02:12:27.1Z,1,REGULAR,turnover,bad pass,[],1630166,,,1610612757,4,2,2025-02-11T02:12:30Z,200000,False,,,0,,D. Avdija bad pass TURNOVER (1 TO),"[1630166, 203932]",1610612757.0,POR,,,,Avdija,D. Avdija,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,1.0,Gordon,203932.0,,,,,,
21,PT10M29.00S,2025-02-11T02:12:27.1Z,1,REGULAR,steal,,[],203932,,,1610612743,4,2,2025-02-11T02:12:28Z,210000,False,,,0,,A. Gordon STEAL (1 STL),[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
22,PT10M25.00S,2025-02-11T02:12:33.8Z,1,REGULAR,foul,personal,['2freethrow'],1630166,,,1610612743,4,2,2025-02-11T02:12:44Z,220000,False,,,0,,D. Avdija shooting personal FOUL (1 PF) (Jokić 2 FT),"[1630166, 203999]",1610612757.0,POR,shooting,,,Avdija,D. Avdija,,,,,Restricted Area,0-8 Center,,,,,,,,,,,1627524.0,,,,1.0,0.0,Jokić,203999.0,,
24,PT10M25.00S,2025-02-11T02:13:00.8Z,1,REGULAR,freethrow,1 of 2,"['fromturnover', 'fastbreak']",203999,,,1610612743,5,2,2025-02-11T02:13:00Z,240000,False,,,0,,N. Jokić Free Throw 1 of 2 (1 PTS),[203999],1610612743.0,DEN,,,,Jokić,N. Jokić,,,,,,,,Made,,,,,1.0,,,,,,,,,,,,,
25,PT10M25.00S,2025-02-11T02:13:15.7Z,1,REGULAR,freethrow,2 of 2,"['fastbreak', 'fromturnover']",203999,,,1610612743,6,2,2025-02-11T02:13:15Z,250000,False,,,0,,N. Jokić Free Throw 2 of 2 (2 PTS),[203999],1610612743.0,DEN,,,,Jokić,N. Jokić,,,,,,,,Made,,,,,2.0,,,,,,,,,,,,,
26,PT10M07.00S,2025-02-11T02:13:36.8Z,1,REGULAR,3pt,Jump Shot,[],1629014,93.38042049934296,3.431372549019608,1610612757,6,5,2025-02-11T02:13:40Z,260000,False,-233.0,10.0,1,right,A. Simons 3PT  (3 PTS),[1629014],1610612757.0,POR,,,,Simons,A. Simons,,,,,Left Corner 3,24+ Left,23.3,Made,,,,,3.0,,,,,,,,,,,,,
27,PT09M39.00S,2025-02-11T02:14:04.2Z,1,REGULAR,3pt,Jump Shot,[],203999,31.750985545335087,36.51960784313725,1610612743,9,5,2025-02-11T02:14:07Z,270000,False,67.0,246.0,1,left,N. Jokić 25' 3PT  (5 PTS) (J. Strawther 1 AST),"[203999, 1631124]",1610612743.0,DEN,,,,Jokić,N. Jokić,,,,,Above the Break 3,24+ Center,25.51,Made,,,,,5.0,J. Strawther,1631124.0,1.0,,,,,,,,,,
29,PT09M20.00S,2025-02-11T02:14:23.3Z,1,REGULAR,turnover,lost ball,[],1641739,,,1610612757,9,5,2025-02-11T02:14:26Z,290000,False,,,0,,T. Camara lost ball TURNOVER (1 TO),"[1641739, 1631124]",1610612757.0,POR,,,,Camara,T. Camara,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,1.0,Strawther,1631124.0,,,,,,
30,PT09M20.00S,2025-02-11T02:14:23.3Z,1,REGULAR,steal,,[],1631124,,,1610612743,9,5,2025-02-11T02:14:25Z,300000,False,,,0,,J. Strawther STEAL (1 STL),[1631124],1610612743.0,DEN,,,,Strawther,J. Strawther,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,,,,,
31,PT09M14.00S,2025-02-11T02:14:30.8Z,1,REGULAR,foul,personal,['2freethrow'],1630703,,,1610612743,9,5,2025-02-11T02:14:54Z,310000,False,,,0,,S. Henderson shooting personal FOUL (1 PF) (Gordon 2 FT),"[1630703, 203932]",1610612757.0,POR,shooting,,,Henderson,S. Henderson,,,,,Restricted Area,0-8 Center,,,,,,,,,,,203591.0,,,,1.0,0.0,Gordon,203932.0,,
33,PT09M14.00S,2025-02-11T02:15:03.0Z,1,REGULAR,freethrow,1 of 2,"['fromturnover', 'fastbreak']",203932,,,1610612743,10,5,2025-02-11T02:15:03Z,330000,False,,,0,,A. Gordon Free Throw 1 of 2 (3 PTS),[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,,,,Made,,,,,3.0,,,,,,,,,,,,,
34,PT09M14.00S,2025-02-11T02:15:22.2Z,1,REGULAR,freethrow,2 of 2,"['fastbreak', 'fromturnover']",203932,,,1610612743,11,5,2025-02-11T02:15:22Z,340000,False,,,0,,A. Gordon Free Throw 2 of 2 (4 PTS),[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,,,,Made,,,,,4.0,,,,,,,,,,,,,
35,PT08M51.00S,2025-02-11T02:15:47.9Z,1,REGULAR,2pt,Jump Shot,[],1629014,92.9862023653088,20.833333333333336,1610612757,11,5,2025-02-11T02:15:51Z,350000,False,-146.0,13.0,1,right,MISS A. Simons 14' fadeaway Shot,[1629014],1610612757.0,POR,fadeaway,,,Simons,A. Simons,,,,,Mid-Range,8-16 Left,14.64,Missed,,,,,,,,,,,,,,,,,,
36,PT08M47.00S,2025-02-11T02:15:51.9Z,1,REGULAR,rebound,defensive,[],1631128,,,1610612743,11,5,2025-02-11T02:15:51Z,360000,False,,,0,,C. Braun REBOUND (Off:0 Def:1),[1631128],1610612743.0,DEN,,,,Braun,C. Braun,,,,,Mid-Range,8-16 Left,,,35.0,1.0,1.0,0.0,,,,,,,,,,,,,,
37,PT08M46.00S,2025-02-11T02:15:54.6Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1631128,6.258212877792378,46.07843137254902,1610612743,13,5,2025-02-11T02:18:01Z,370000,False,20.0,6.0,1,left,C. Braun running Layup (4 PTS),[1631128],1610612743.0,DEN,running,,,Braun,C. Braun,,,,,Restricted Area,0-8 Center,2.06,Made,,,,,4.0,,,,,,,,,,,,,
38,PT08M45.00S,2025-02-11T02:15:57.4Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612757,13,5,2025-02-11T02:15:57Z,380000,False,,,0,,POR Timeout,[],1610612757.0,POR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,PT08M24.00S,2025-02-11T02:19:07.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630166,94.03745072273325,50.245098039215684,1610612757,13,7,2025-02-11T02:19:11Z,390000,False,1.0,4.0,1,right,D. Avdija driving Layup (2 PTS),[1630166],1610612757.0,POR,driving,,,Avdija,D. Avdija,,,,,Restricted Area,0-8 Center,0.37,Made,,,,,2.0,,,,,,,,,,,,,
40,PT08M09.00S,2025-02-11T02:19:22.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203999,6.258212877792378,49.26470588235294,1610612743,15,7,2025-02-11T02:19:26Z,400000,False,4.0,6.0,1,left,N. Jokić cutting Layup (7 PTS) (J. Murray 3 AST),"[203999, 1627750]",1610612743.0,DEN,cutting,,,Jokić,N. Jokić,,,,,Restricted Area,0-8 Center,0.73,Made,,,,,7.0,J. Murray,1627750.0,3.0,,,,,,,,,,
43,PT07M52.00S,2025-02-11T02:19:39.6Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629014,92.9862023653088,64.95098039215686,1610612757,15,7,2025-02-11T02:19:42Z,430000,False,75.0,13.0,1,right,MISS A. Simons 7' fadeaway Shot,[1629014],1610612757.0,POR,fadeaway,,,Simons,A. Simons,,,,,In The Paint (Non-RA),0-8 Center,7.6,Missed,,,,,,,,,,,,,,,,,,
44,PT07M51.00S,2025-02-11T02:19:41.1Z,1,REGULAR,rebound,defensive,[],203999,,,1610612743,15,7,2025-02-11T02:19:41Z,440000,False,,,0,,N. Jokić REBOUND (Off:0 Def:1),[203999],1610612743.0,DEN,,,,Jokić,N. Jokić,,,,,In The Paint (Non-RA),0-8 Center,,,43.0,1.0,1.0,0.0,,,,,,,,,,,,,,
45,PT07M35.00S,2025-02-11T02:19:57.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203999,7.30946123521682,42.64705882352941,1610612743,17,7,2025-02-11T02:20:00Z,450000,False,37.0,16.0,1,left,N. Jokić driving Layup (9 PTS),[203999],1610612743.0,DEN,driving,,,Jokić,N. Jokić,,,,,Restricted Area,0-8 Center,4.02,Made,,,,,9.0,,,,,,,,,,,,,
46,PT07M20.00S,2025-02-11T02:20:11.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1641739,90.48948751642575,47.794117647058826,1610612757,17,7,2025-02-11T02:28:53Z,460000,False,-11.0,37.0,1,right,MISS T. Camara driving Layup - blocked,"[1641739, 203999]",1610612757.0,POR,driving,,,Camara,T. Camara,,,,,Restricted Area,0-8 Center,3.85,Missed,,,,,,,,,,,,,,,,,Jokić,203999.0
65,PT07M20.00S,2025-02-11T02:20:11.7Z,1,REGULAR,block,,[],203999,,,1610612757,17,7,2025-02-11T02:21:48Z,465000,False,,,0,,N. Jokić BLOCK (1 BLK),[203999],1610612743.0,DEN,,,,Jokić,N. Jokić,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
47,PT07M19.00S,2025-02-11T02:20:12.7Z,1,REGULAR,rebound,defensive,[],203932,,,1610612743,17,7,2025-02-11T02:20:15Z,470000,False,,,0,,A. Gordon REBOUND (Off:0 Def:1),[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,Restricted Area,0-8 Center,,,46.0,1.0,1.0,0.0,,,,,,,,,,,,,,
48,PT07M15.00S,2025-02-11T02:20:16.8Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1631124,5.469776609724048,49.01960784313725,1610612743,19,7,2025-02-11T02:20:23Z,480000,False,5.0,-1.0,1,left,J. Strawther running reverse Layup (2 PTS) (A. Gordon 1 AST),"[1631124, 203932]",1610612743.0,DEN,running reverse,,,Strawther,J. Strawther,,,,,Restricted Area,0-8 Center,0.5,Made,,,,,2.0,A. Gordon,203932.0,1.0,,,,,,,,,,
50,PT06M59.00S,2025-02-11T02:20:33.5Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1629028,88.51839684625493,44.85294117647059,1610612757,19,7,2025-02-11T02:20:42Z,500000,False,-26.0,55.0,1,right,MISS D. Ayton 6' turnaround Hook,[1629028],1610612757.0,POR,turnaround,,,Ayton,D. Ayton,,,,,In The Paint (Non-RA),0-8 Center,6.11,Missed,,,,,,,,,,,,,,,,,,
51,PT06M58.00S,2025-02-11T02:20:34.5Z,1,REGULAR,rebound,offensive,[],1641739,,,1610612757,19,7,2025-02-11T02:20:37Z,510000,False,,,0,,T. Camara REBOUND (Off:2 Def:0),[1641739],1610612757.0,POR,,,,Camara,T. Camara,,,,,In The Paint (Non-RA),0-8 Center,,,50.0,2.0,0.0,2.0,,,,,,,,,,,,,,
52,PT06M58.00S,2025-02-11T02:20:36.7Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1641739,94.40999984741211,50.0,1610612757,19,7,2025-02-11T02:20:36Z,520000,False,0.0,0.0,1,right,MISS T. Camara tip Layup,[1641739],1610612757.0,POR,tip,,,Camara,T. Camara,,,,,Mid-Range,8-16 Left,0.0,Missed,,,,,,,,,,,,,,,,,,
53,PT06M58.00S,2025-02-11T02:20:37.3Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612743,19,7,2025-02-11T02:20:37Z,530000,False,,,0,,TEAM defensive REBOUND,[],1610612743.0,DEN,,,,,,,,,,Mid-Range,8-16 Left,,,52.0,,,,,,,,,,,,,,,,,
55,PT06M58.00S,2025-02-11T02:20:41.9Z,1,REGULAR,substitution,out,[],1629014,,,1610612743,19,7,2025-02-11T02:20:45Z,550000,False,,,0,,SUB out: A. Simons,[1629014],1610612757.0,POR,,,,Simons,A. Simons,,,,,,,,,,,,,,,,,,,,,,,,,,
56,PT06M58.00S,2025-02-11T02:20:41.9Z,1,REGULAR,substitution,in,[],1631101,,,1610612743,19,7,2025-02-11T02:20:45Z,560000,False,,,0,,SUB in: S. Sharpe,[1631101],1610612757.0,POR,,,,Sharpe,S. Sharpe,,,,,,,,,,,,,,,,,,,,,,,,,,
57,PT06M39.00S,2025-02-11T02:21:10.4Z,1,REGULAR,turnover,bad pass,[],203999,,,1610612743,19,7,2025-02-11T02:21:15Z,570000,False,,,0,,N. Jokić bad pass TURNOVER (1 TO),"[203999, 1631101]",1610612743.0,DEN,,,,Jokić,N. Jokić,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,,1.0,Sharpe,1631101.0,,,,,,
58,PT06M39.00S,2025-02-11T02:21:10.4Z,1,REGULAR,steal,,[],1631101,,,1610612757,19,7,2025-02-11T02:23:53Z,580000,False,,,0,,S. Sharpe STEAL (1 STL),[1631101],1610612757.0,POR,,,,Sharpe,S. Sharpe,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,,,,,,,,,,
59,PT06M32.00S,2025-02-11T02:21:17.5Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1631101,93.64323258869908,48.77450980392157,1610612757,19,9,2025-02-11T02:21:28Z,590000,False,-6.0,7.0,1,right,S. Sharpe running Layup (2 PTS) (D. Avdija 2 AST),"[1631101, 1630166]",1610612757.0,POR,running,,,Sharpe,S. Sharpe,,,,,Restricted Area,0-8 Center,0.95,Made,,,,,2.0,D. Avdija,1630166.0,2.0,,,,,,,,,,
61,PT06M19.00S,2025-02-11T02:21:29.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1631128,7.178055190538765,49.754901960784316,1610612743,21,9,2025-02-11T02:21:39Z,610000,False,1.0,15.0,1,left,C. Braun cutting Layup (6 PTS) (N. Jokić 1 AST),"[1631128, 203999]",1610612743.0,DEN,cutting,,,Braun,C. Braun,,,,,Restricted Area,0-8 Center,1.5,Made,,,,,6.0,N. Jokić,203999.0,1.0,,,,,,,,,,
63,PT06M04.00S,2025-02-11T02:21:45.6Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1629028,93.51182654402102,48.77450980392157,1610612757,21,11,2025-02-11T02:21:51Z,630000,False,-6.0,8.0,1,right,D. Ayton alley-oop DUNK (4 PTS) (S. Henderson 1 AST),"[1629028, 1630703]",1610612757.0,POR,alley-oop,,,Ayton,D. Ayton,,,,,Restricted Area,0-8 Center,1.05,Made,,,,,4.0,S. Henderson,1630703.0,1.0,,,,,,,,,,
66,PT05M45.00S,2025-02-11T02:22:03.8Z,1,REGULAR,2pt,Jump Shot,[],1627750,26.363337713534822,40.44117647058824,1610612743,23,11,2025-02-11T02:22:08Z,650000,False,48.0,195.0,1,left,J. Murray 20' pullup Jump Shot (2 PTS),[1627750],1610612743.0,DEN,pullup,,,Murray,J. Murray,,,,,Mid-Range,16-24 Center,20.11,Made,,,,,2.0,,,,,,,,,,,,,
68,PT05M39.00S,2025-02-11T02:22:15.3Z,1,REGULAR,foul,personal,['2freethrow'],1627750,,,1610612757,23,11,2025-02-11T02:23:22Z,670000,False,,,0,,J. Murray shooting personal FOUL (1 PF) (Avdija 2 FT),"[1627750, 1630166]",1610612743.0,DEN,shooting,,,Murray,J. Murray,,,,,Restricted Area,0-8 Center,,,,,,,,,,,1627524.0,,,,1.0,0.0,Avdija,1630166.0,,
70,PT05M39.00S,2025-02-11T02:22:45.1Z,1,REGULAR,freethrow,1 of 2,[],1630166,,,1610612757,23,12,2025-02-11T02:23:11Z,690000,False,,,0,,D. Avdija Free Throw 1 of 2 (3 PTS),[1630166],1610612757.0,POR,,,,Avdija,D. Avdija,,,,,,,,Made,,,,,3.0,,,,,,,,,,,,,
73,PT05M39.00S,2025-02-11T02:22:45.1Z,1,REGULAR,freethrow,2 of 2,[],1630166,,,1610612757,23,13,2025-02-11T02:23:11Z,695000,False,,,0,,D. Avdija Free Throw 2 of 2 (4 PTS),[1630166],1610612757.0,POR,,,,Avdija,D. Avdija,,,,,,,,Made,,,,,4.0,,,,,,,,,,,,,
71,PT05M39.00S,2025-02-11T02:22:47.0Z,1,REGULAR,substitution,out,[],1631128,,,1610612743,23,13,2025-02-11T02:23:11Z,700000,False,,,0,,SUB out: C. Braun,[1631128],1610612743.0,DEN,,,,Braun,C. Braun,,,,,,,,,,,,,,,,,,,,,,,,,,
72,PT05M39.00S,2025-02-11T02:22:47.0Z,1,REGULAR,substitution,in,[],1629618,,,1610612743,23,13,2025-02-11T02:23:11Z,710000,False,,,0,,SUB in: J. Pickett,[1629618],1610612743.0,DEN,,,,Pickett,J. Pickett,,,,,,,,,,,,,,,,,,,,,,,,,,
74,PT05M23.00S,2025-02-11T02:23:35.5Z,1,REGULAR,foul,technical,['1freethrow'],1631101,,,1610612743,23,13,2025-02-11T02:23:43Z,720000,False,,,0,,S. Sharpe defensive-3-second technical FOUL (1 Tech),[1631101],1610612757.0,POR,defensive-3-second,,,Sharpe,S. Sharpe,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,202049.0,,,,0.0,1.0,,,,
75,PT05M23.00S,2025-02-11T02:23:52.4Z,1,REGULAR,freethrow,1 of 1,[],1627750,,,1610612743,23,13,2025-02-11T02:23:52Z,730000,False,,,0,,MISS J. Murray technical Free Throw 1 of 1,[1627750],1610612743.0,DEN,technical,,,Murray,J. Murray,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
76,PT05M23.00S,2025-02-11T02:23:52.4Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612743,23,13,2025-02-11T02:23:52Z,740000,False,,,0,,TEAM offensive REBOUND,[],1610612743.0,DEN,,,,,,,,,,,,,,75.0,,,,,,,,,,,,,,,,,
78,PT05M11.00S,2025-02-11T02:24:36.5Z,1,REGULAR,3pt,Jump Shot,[],203999,2.578843626806833,2.2058823529411766,1610612743,26,13,2025-02-11T02:24:45Z,760000,False,239.0,-28.0,1,left,N. Jokić 24' 3PT fadeaway (12 PTS) (J. Murray 4 AST),"[203999, 1627750]",1610612743.0,DEN,fadeaway,,,Jokić,N. Jokić,,,,,Right Corner 3,24+ Right,24.07,Made,,,,,12.0,J. Murray,1627750.0,4.0,,,,,,,,,,
80,PT04M52.00S,2025-02-11T02:24:53.9Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1629028,85.62746386333771,53.431372549019606,1610612757,26,13,2025-02-11T02:25:02Z,780000,False,17.0,83.0,1,right,MISS D. Ayton 8' turnaround Hook,[1629028],1610612757.0,POR,turnaround,,,Ayton,D. Ayton,,,,,In The Paint (Non-RA),8-16 Center,8.44,Missed,,,,,,,,,,,,,,,,,,
81,PT04M51.00S,2025-02-11T02:24:54.9Z,1,REGULAR,rebound,defensive,[],1627750,,,1610612743,26,13,2025-02-11T02:25:02Z,790000,False,,,0,,J. Murray REBOUND (Off:0 Def:1),[1627750],1610612743.0,DEN,,,,Murray,J. Murray,,,,,In The Paint (Non-RA),8-16 Center,,,80.0,1.0,1.0,0.0,,,,,,,,,,,,,,
82,PT04M42.00S,2025-02-11T02:25:04.0Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1627750,9.149145860709593,41.42156862745098,1610612743,28,13,2025-02-11T02:25:08Z,800000,False,43.0,34.0,1,left,J. Murray driving bank Hook (4 PTS),[1627750],1610612743.0,DEN,driving bank,,,Murray,J. Murray,,,,,In The Paint (Non-RA),0-8 Center,5.44,Made,,,,,4.0,,,,,,,,,,,,,
83,PT04M42.00S,2025-02-11T02:25:07.8Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612757,28,13,2025-02-11T02:25:07Z,810000,False,,,0,,POR Timeout,[],1610612757.0,POR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84,PT04M42.00S,2025-02-11T02:27:50.3Z,1,REGULAR,substitution,out,[],203932,,,1610612757,28,13,2025-02-11T02:28:04Z,820000,False,,,0,,SUB out: A. Gordon,[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,,,,,,,,,,,,,,,,,,,,,,
85,PT04M42.00S,2025-02-11T02:27:50.3Z,1,REGULAR,substitution,out,[],1630703,,,1610612757,28,13,2025-02-11T02:28:04Z,830000,False,,,0,,SUB out: S. Henderson,[1630703],1610612757.0,POR,,,,Henderson,S. Henderson,,,,,,,,,,,,,,,,,,,,,,,,,,
86,PT04M42.00S,2025-02-11T02:27:50.3Z,1,REGULAR,substitution,out,[],1630166,,,1610612757,28,13,2025-02-11T02:28:04Z,840000,False,,,0,,SUB out: D. Avdija,[1630166],1610612757.0,POR,,,,Avdija,D. Avdija,,,,,,,,,,,,,,,,,,,,,,,,,,
88,PT04M42.00S,2025-02-11T02:27:50.3Z,1,REGULAR,substitution,in,[],1630192,,,1610612757,28,13,2025-02-11T02:28:04Z,860000,False,,,0,,SUB in: Z. Nnaji,[1630192],1610612743.0,DEN,,,,Nnaji,Z. Nnaji,,,,,,,,,,,,,,,,,,,,,,,,,,
90,PT04M42.00S,2025-02-11T02:27:50.3Z,1,REGULAR,substitution,in,[],1629014,,,1610612757,28,13,2025-02-11T02:28:04Z,880000,False,,,0,,SUB in: A. Simons,[1629014],1610612757.0,POR,,,,Simons,A. Simons,,,,,,,,,,,,,,,,,,,,,,,,,,
91,PT04M42.00S,2025-02-11T02:27:50.3Z,1,REGULAR,substitution,in,[],1630625,,,1610612757,28,13,2025-02-11T02:28:04Z,890000,False,,,0,,SUB in: D. Banton,[1630625],1610612757.0,POR,,,,Banton,D. Banton,,,,,,,,,,,,,,,,,,,,,,,,,,
