actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotResult,pointsTotal,shotDistance,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId
83,PT06M05.00S,2025-02-04T02:23:06.6Z,1,REGULAR,rebound,defensive,[],203999,,,1610612743,15,12,2025-02-04T02:28:41Z,830000,False,,,0,,N. Jokić REBOUND (Off:0 Def:2),[203999],1610612743.0,DEN,,,,Jokić,N. Jokić,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,82.0,2.0,2.0,0.0,,
84,PT05M55.00S,2025-02-04T02:23:16.8Z,1,REGULAR,3pt,Jump Shot,[],1631124,30.699737187910642,28.921568627450984,1610612743,15,12,2025-02-04T02:23:21Z,840000,False,105.0,236.0,1,left,MISS J. Strawther 25' 3PT,[1631124],1610612743.0,DEN,,,,Strawther,J. Strawther,,,,,Above the Break 3,24+ Right Center,,,,,,Missed,,25.86,,,,,,,,,,,,
85,PT05M52.00S,2025-02-04T02:23:19.8Z,1,REGULAR,rebound,defensive,[],203468,,,1610612740,15,12,2025-02-04T02:23:21Z,850000,False,,,0,,C. McCollum REBOUND (Off:0 Def:2),[203468],1610612740.0,NOP,,,,McCollum,C. McCollum,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,84.0,2.0,2.0,0.0,,
86,PT05M47.00S,2025-02-04T02:23:24.7Z,1,REGULAR,2pt,Jump Shot,['fastbreak'],203468,76.95466491458606,61.51960784313726,1610612740,15,12,2025-02-04T02:29:15Z,860000,False,58.0,164.0,1,right,MISS C. McCollum 17' running pullup Shot,[203468],1610612740.0,NOP,running pullup,,,McCollum,C. McCollum,,,,,Mid-Range,16-24 Right Center,,,,,,Missed,,17.39,,,,,,,,,,,,
87,PT05M44.00S,2025-02-04T02:23:27.7Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612743,15,12,2025-02-04T02:23:36Z,870000,False,,,0,,TEAM defensive REBOUND,[],1610612743.0,DEN,,,,,,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,86.0,,,,,
89,PT05M29.00S,2025-02-04T02:23:54.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1631128,7.5722733245729295,53.67647058823529,1610612743,17,12,2025-02-04T02:23:58Z,890000,False,-18.0,19.0,1,left,C. Braun alley-oop Layup (2 PTS) (N. Jokić 2 AST),"[1631128, 203999]",1610612743.0,DEN,alley-oop,,,Braun,C. Braun,,,,,Restricted Area,0-8 Center,,,,,,Made,2.0,2.62,N. Jokić,203999.0,2.0,,,,,,,,,
91,PT05M16.00S,2025-02-04T02:24:05.9Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203468,92.32917214191852,56.127450980392155,1610612740,17,12,2025-02-04T02:30:31Z,910000,False,31.0,20.0,1,right,MISS C. McCollum driving floating bank Shot,[203468],1610612740.0,NOP,driving floating bank,,,McCollum,C. McCollum,,,,,Restricted Area,0-8 Center,,,,,,Missed,,3.63,,,,,,,,,,,,
92,PT05M15.00S,2025-02-04T02:24:06.9Z,1,REGULAR,rebound,defensive,[],1629008,,,1610612743,17,12,2025-02-04T02:24:12Z,920000,False,,,0,,M. Porter Jr. REBOUND (Off:3 Def:2),[1629008],1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,91.0,5.0,2.0,3.0,,
93,PT05M11.00S,2025-02-04T02:24:11.2Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1631124,22.815374507227332,88.23529411764706,1610612743,17,12,2025-02-04T02:24:19Z,930000,False,-191.0,162.0,1,left,MISS J. Strawther 25' running 3PT,[1631124],1610612743.0,DEN,running,,,Strawther,J. Strawther,,,,,Above the Break 3,24+ Left Center,,,,,,Missed,,25.06,,,,,,,,,,,,
94,PT05M09.00S,2025-02-04T02:24:14.4Z,1,REGULAR,rebound,offensive,[],1629008,,,1610612743,17,12,2025-02-04T02:24:14Z,940000,False,,,0,,M. Porter Jr. REBOUND (Off:4 Def:2),[1629008],1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,93.0,6.0,2.0,4.0,,
95,PT04M59.00S,2025-02-04T02:24:24.2Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203999,7.30946123521682,44.6078431372549,1610612743,19,12,2025-02-04T02:31:10Z,950000,False,27.0,16.0,1,left,N. Jokić cutting Layup (6 PTS) (J. Murray 1 AST),"[203999, 1627750]",1610612743.0,DEN,cutting,,,Jokić,N. Jokić,,,,,Restricted Area,0-8 Center,,,,,,Made,6.0,3.15,J. Murray,1627750.0,1.0,,,,,,,,,
97,PT04M37.00S,2025-02-04T02:24:45.0Z,1,REGULAR,3pt,Jump Shot,[],1631255,92.19776609724047,2.2058823529411766,1610612740,19,15,2025-02-04T02:24:49Z,970000,False,-239.0,21.0,1,right,K. Matković 3PT  (3 PTS) (T. Murphy III 3 AST),"[1631255, 1630530]",1610612740.0,NOP,,,,Matković,K. Matković,,,,,Left Corner 3,24+ Left,,,,,,Made,3.0,23.99,T. Murphy III,1630530.0,3.0,,,,,,,,,
99,PT04M25.00S,2025-02-04T02:24:59.7Z,1,REGULAR,foul,personal,[],1631255,,,1610612743,19,15,2025-02-04T02:25:08Z,990000,False,,,0,,K. Matković personal FOUL (1 PF),"[1631255, 203999]",1610612740.0,NOP,,,,Matković,K. Matković,,,,,Mid-Range,16-24 Right,2534.0,1.0,0.0,Jokić,203999.0,,,,,,,,,,,,,,,
101,PT04M25.00S,2025-02-04T02:25:08.7Z,1,REGULAR,substitution,out,[],1629750,,,1610612743,19,15,2025-02-04T02:25:15Z,1010000,False,,,0,,SUB out: J. Green,[1629750],1610612740.0,NOP,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
102,PT04M25.00S,2025-02-04T02:25:08.7Z,1,REGULAR,substitution,in,[],1630526,,,1610612743,19,15,2025-02-04T02:25:15Z,1020000,False,,,0,,SUB in: J. Robinson-Earl,[1630526],1610612740.0,NOP,,,,Robinson-Earl,J. Robinson-Earl,,,,,,,,,,,,,,,,,,,,,,,,,,
103,PT04M15.00S,2025-02-04T02:25:29.3Z,1,REGULAR,3pt,Jump Shot,[],203999,32.40801576872536,46.568627450980394,1610612743,19,15,2025-02-04T02:25:33Z,1030000,False,17.0,252.0,1,left,MISS N. Jokić 25' 3PT,[203999],1610612743.0,DEN,,,,Jokić,N. Jokić,,,,,Above the Break 3,24+ Center,,,,,,Missed,,25.27,,,,,,,,,,,,
104,PT04M13.00S,2025-02-04T02:25:31.3Z,1,REGULAR,rebound,defensive,[],1631255,,,1610612740,19,15,2025-02-04T02:25:33Z,1040000,False,,,0,,K. Matković REBOUND (Off:0 Def:1),[1631255],1610612740.0,NOP,,,,Matković,K. Matković,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,103.0,1.0,1.0,0.0,,
105,PT04M03.00S,2025-02-04T02:25:41.5Z,1,REGULAR,3pt,Jump Shot,[],1630530,69.07030223390277,25.98039215686275,1610612740,19,18,2025-02-04T02:25:46Z,1050000,False,-120.0,238.0,1,right,T. Murphy III 26' 3PT  (7 PTS) (K. Matković 1 AST),"[1630530, 1631255]",1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,Above the Break 3,24+ Left Center,,,,,,Made,7.0,26.68,K. Matković,1631255.0,1.0,,,,,,,,,
107,PT03M48.00S,2025-02-04T02:26:02.3Z,1,REGULAR,foul,personal,['2freethrow'],203468,,,1610612743,19,18,2025-02-04T02:27:11Z,1070000,False,,,0,,C. McCollum shooting personal FOUL (1 PF) (Porter Jr. 2 FT),"[203468, 1629008]",1610612740.0,NOP,shooting,,,McCollum,C. McCollum,,,,,Mid-Range,16-24 Center,2534.0,1.0,0.0,Porter Jr.,1629008.0,,,,,,,,,,,,,,,
109,PT03M48.00S,2025-02-04T02:26:36.1Z,1,REGULAR,freethrow,1 of 2,[],1629008,,,1610612743,20,18,2025-02-04T02:26:36Z,1090000,False,,,0,,M. Porter Jr. Free Throw 1 of 2 (7 PTS),[1629008],1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,,,,,,,,Made,7.0,,,,,,,,,,,,,
110,PT03M48.00S,2025-02-04T02:26:37.6Z,1,REGULAR,substitution,out,[],1631128,,,1610612743,20,18,2025-02-04T02:26:50Z,1100000,False,,,0,,SUB out: C. Braun,[1631128],1610612743.0,DEN,,,,Braun,C. Braun,,,,,,,,,,,,,,,,,,,,,,,,,,
111,PT03M48.00S,2025-02-04T02:26:37.6Z,1,REGULAR,substitution,out,[],203468,,,1610612743,20,18,2025-02-04T02:26:50Z,1110000,False,,,0,,SUB out: C. McCollum,[203468],1610612740.0,NOP,,,,McCollum,C. McCollum,,,,,,,,,,,,,,,,,,,,,,,,,,
112,PT03M48.00S,2025-02-04T02:26:37.6Z,1,REGULAR,substitution,in,[],1641816,,,1610612743,20,18,2025-02-04T02:26:50Z,1120000,False,,,0,,SUB in: H. Tyson,[1641816],1610612743.0,DEN,,,,Tyson,H. Tyson,,,,,,,,,,,,,,,,,,,,,,,,,,
113,PT03M48.00S,2025-02-04T02:26:37.6Z,1,REGULAR,substitution,in,[],1630631,,,1610612743,20,18,2025-02-04T02:26:50Z,1130000,False,,,0,,SUB in: J. Alvarado,[1630631],1610612740.0,NOP,,,,Alvarado,J. Alvarado,,,,,,,,,,,,,,,,,,,,,,,,,,
114,PT03M48.00S,2025-02-04T02:27:01.5Z,1,REGULAR,freethrow,2 of 2,[],1629008,,,1610612743,21,18,2025-02-04T02:27:01Z,1140000,False,,,0,,M. Porter Jr. Free Throw 2 of 2 (8 PTS),[1629008],1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,,,,,,,,Made,8.0,,,,,,,,,,,,,
115,PT03M40.00S,2025-02-04T02:27:15.7Z,1,REGULAR,foul,personal,[],1629008,,,1610612740,21,18,2025-02-04T02:27:37Z,1150000,False,,,0,,M. Porter Jr. personal FOUL (1 PF),"[1629008, 1630530]",1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,Mid-Range,16-24 Right Center,2534.0,1.0,0.0,Murphy III,1630530.0,,,,,,,,,,,,,,,
117,PT03M32.00S,2025-02-04T02:27:40.9Z,1,REGULAR,3pt,Jump Shot,[],1630530,67.36202365308804,22.54901960784314,1610612740,21,21,2025-02-04T02:27:46Z,1170000,False,-137.0,254.0,1,right,T. Murphy III 28' 3PT  (10 PTS) (K. Matković 2 AST),"[1630530, 1631255]",1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,Above the Break 3,24+ Left Center,,,,,,Made,10.0,28.9,K. Matković,1631255.0,2.0,,,,,,,,,
119,PT03M08.00S,2025-02-04T02:28:05.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203999,7.046649145860711,53.92156862745098,1610612743,23,21,2025-02-04T02:28:10Z,1190000,False,-20.0,14.0,1,left,N. Jokić driving finger roll Layup (8 PTS),[203999],1610612743.0,DEN,driving finger roll,,,Jokić,N. Jokić,,,,,Restricted Area,0-8 Center,,,,,,Made,8.0,2.39,,,,,,,,,,,,
121,PT02M53.00S,2025-02-04T02:28:19.1Z,1,REGULAR,3pt,Jump Shot,[],1630631,73.66951379763469,16.42156862745098,1610612740,23,21,2025-02-04T02:28:26Z,1210000,False,-168.0,195.0,1,right,MISS J. Alvarado 25' 3PT,[1630631],1610612740.0,NOP,,,,Alvarado,J. Alvarado,,,,,Above the Break 3,24+ Left Center,,,,,,Missed,,25.73,,,,,,,,,,,,
122,PT02M48.00S,2025-02-04T02:28:24.1Z,1,REGULAR,rebound,defensive,[],1627750,,,1610612743,23,21,2025-02-04T02:28:26Z,1220000,False,,,0,,J. Murray REBOUND (Off:0 Def:2),[1627750],1610612743.0,DEN,,,,Murray,J. Murray,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,121.0,2.0,2.0,0.0,,
123,PT02M35.00S,2025-02-04T02:28:37.6Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627750,17.95335085413929,44.85294117647059,1610612743,25,21,2025-02-04T02:28:42Z,1230000,False,26.0,116.0,1,left,J. Murray 11' pullup Jump Shot (2 PTS),[1627750],1610612743.0,DEN,pullup,,,Murray,J. Murray,,,,,In The Paint (Non-RA),8-16 Center,,,,,,Made,2.0,11.91,,,,,,,,,,,,
124,PT02M11.00S,2025-02-04T02:29:02.1Z,1,REGULAR,turnover,lost ball,[],1641722,,,1610612740,25,21,2025-02-04T02:29:05Z,1240000,False,,,0,,J. Hawkins lost ball TURNOVER (2 TO),"[1641722, 203999]",1610612740.0,NOP,,,,Hawkins,J. Hawkins,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,2.0,Jokić,203999.0,,,,,,
125,PT02M11.00S,2025-02-04T02:29:02.1Z,1,REGULAR,steal,,[],203999,,,1610612743,25,21,2025-02-04T02:29:03Z,1250000,False,,,0,,N. Jokić STEAL (1 STL),[203999],1610612743.0,DEN,,,,Jokić,N. Jokić,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
126,PT02M05.00S,2025-02-04T02:29:08.3Z,1,REGULAR,turnover,bad pass,[],1629008,,,1610612743,25,21,2025-02-04T02:29:11Z,1260000,False,,,0,,M. Porter Jr. bad pass TURNOVER (1 TO),"[1629008, 1630530]",1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,1.0,Murphy III,1630530.0,,,,,,
127,PT02M05.00S,2025-02-04T02:29:08.3Z,1,REGULAR,steal,,[],1630530,,,1610612740,25,21,2025-02-04T02:29:09Z,1270000,False,,,0,,T. Murphy III STEAL (2 STL),[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
128,PT01M59.00S,2025-02-04T02:29:14.3Z,1,REGULAR,2pt,Jump Shot,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1630530,91.14651773981603,58.82352941176471,1610612740,25,21,2025-02-04T02:35:18Z,1280000,False,44.0,31.0,1,right,MISS T. Murphy III driving floating bank Shot,[1630530],1610612740.0,NOP,driving floating bank,,,Murphy III,T. Murphy III,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Missed,,5.37,,,,,,,,,,,,
129,PT01M59.00S,2025-02-04T02:29:14.3Z,1,REGULAR,rebound,defensive,[],1641816,,,1610612743,25,21,2025-02-04T02:35:18Z,1290000,False,,,0,,H. Tyson REBOUND (Off:0 Def:1),[1641816],1610612743.0,DEN,,,,Tyson,H. Tyson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,128.0,1.0,1.0,0.0,,
130,PT01M51.00S,2025-02-04T02:29:21.9Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1629008,18.347568988173457,5.392156862745098,1610612743,28,21,2025-02-04T02:29:28Z,1300000,False,223.0,120.0,1,left,M. Porter Jr. 25' 3PT running (11 PTS) (J. Strawther 1 AST),"[1629008, 1631124]",1610612743.0,DEN,running,,,Porter Jr.,M. Porter Jr.,,,,,Above the Break 3,24+ Right Center,,,,,,Made,11.0,25.32,J. Strawther,1631124.0,1.0,,,,,,,,,
134,PT01M33.00S,2025-02-04T02:29:47.3Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612740,28,21,2025-02-04T02:29:47Z,1340000,False,,,0,,DEN Timeout,[],1610612743.0,DEN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
135,PT01M33.00S,2025-02-04T02:32:04.2Z,1,REGULAR,substitution,out,[],1629008,,,1610612740,28,21,2025-02-04T02:32:29Z,1350000,False,,,0,,SUB out: M. Porter Jr.,[1629008],1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
136,PT01M33.00S,2025-02-04T02:32:04.2Z,1,REGULAR,substitution,out,[],1627750,,,1610612740,28,21,2025-02-04T02:32:29Z,1360000,False,,,0,,SUB out: J. Murray,[1627750],1610612743.0,DEN,,,,Murray,J. Murray,,,,,,,,,,,,,,,,,,,,,,,,,,
137,PT01M33.00S,2025-02-04T02:32:04.2Z,1,REGULAR,substitution,out,[],1641816,,,1610612740,28,21,2025-02-04T02:32:29Z,1370000,False,,,0,,SUB out: H. Tyson,[1641816],1610612743.0,DEN,,,,Tyson,H. Tyson,,,,,,,,,,,,,,,,,,,,,,,,,,
138,PT01M33.00S,2025-02-04T02:32:04.2Z,1,REGULAR,substitution,out,[],1630530,,,1610612740,28,21,2025-02-04T02:32:29Z,1380000,False,,,0,,SUB out: T. Murphy III,[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,,,,,,,,,,,,,,,,,,,,,,
139,PT01M33.00S,2025-02-04T02:32:04.2Z,1,REGULAR,substitution,in,[],1631128,,,1610612740,28,21,2025-02-04T02:32:29Z,1390000,False,,,0,,SUB in: C. Braun,[1631128],1610612743.0,DEN,,,,Braun,C. Braun,,,,,,,,,,,,,,,,,,,,,,,,,,
140,PT01M33.00S,2025-02-04T02:32:04.2Z,1,REGULAR,substitution,in,[],1630192,,,1610612740,28,21,2025-02-04T02:32:29Z,1400000,False,,,0,,SUB in: Z. Nnaji,[1630192],1610612743.0,DEN,,,,Nnaji,Z. Nnaji,,,,,,,,,,,,,,,,,,,,,,,,,,
141,PT01M33.00S,2025-02-04T02:32:04.2Z,1,REGULAR,substitution,in,[],1629618,,,1610612740,28,21,2025-02-04T02:32:29Z,1410000,False,,,0,,SUB in: J. Pickett,[1629618],1610612743.0,DEN,,,,Pickett,J. Pickett,,,,,,,,,,,,,,,,,,,,,,,,,,
142,PT01M33.00S,2025-02-04T02:32:04.2Z,1,REGULAR,substitution,in,[],1629627,,,1610612740,28,21,2025-02-04T02:32:29Z,1420000,False,,,0,,SUB in: Z. Williamson,[1629627],1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,,,,,,,,,,,,,,,,,,,,,,
143,PT01M23.00S,2025-02-04T02:32:48.8Z,1,REGULAR,3pt,Jump Shot,[],1641722,70.12155059132719,12.254901960784313,1610612740,28,21,2025-02-04T02:32:52Z,1430000,False,-189.0,228.0,1,right,MISS J. Hawkins 29' 3PT,[1641722],1610612740.0,NOP,,,,Hawkins,J. Hawkins,,,,,Above the Break 3,24+ Left Center,,,,,,Missed,,29.63,,,,,,,,,,,,
144,PT01M20.00S,2025-02-04T02:32:51.7Z,1,REGULAR,rebound,defensive,[],203999,,,1610612743,28,21,2025-02-04T02:32:51Z,1440000,False,,,0,,N. Jokić REBOUND (Off:0 Def:3),[203999],1610612743.0,DEN,,,,Jokić,N. Jokić,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,143.0,3.0,3.0,0.0,,
145,PT01M11.00S,2025-02-04T02:33:01.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1631128,9.017739816031538,44.36274509803921,1610612743,28,21,2025-02-04T02:33:06Z,1450000,False,28.0,32.0,1,left,MISS C. Braun driving Layup,[1631128],1610612743.0,DEN,driving,,,Braun,C. Braun,,,,,Restricted Area,0-8 Center,,,,,,Missed,,4.29,,,,,,,,,,,,
146,PT01M10.00S,2025-02-04T02:33:02.0Z,1,REGULAR,rebound,offensive,[],203999,,,1610612743,28,21,2025-02-04T02:38:03Z,1460000,False,,,0,,N. Jokić REBOUND (Off:1 Def:3),[203999],1610612743.0,DEN,,,,Jokić,N. Jokić,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,145.0,4.0,3.0,1.0,,
147,PT01M10.00S,2025-02-04T02:33:04.4Z,1,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",203999,5.590000152587891,50.0,1610612743,30,21,2025-02-04T02:38:07Z,1470000,False,0.0,0.0,1,left,N. Jokić putback Layup (10 PTS),[203999],1610612743.0,DEN,putback,,,Jokić,N. Jokić,,,,,Restricted Area,0-8 Center,,,,,,Made,10.0,0.0,,,,,,,,,,,,
148,PT00M57.50S,2025-02-04T02:33:15.5Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629627,90.22667542706965,37.5,1610612740,30,21,2025-02-04T02:38:36Z,1480000,False,-62.0,39.0,1,right,MISS Z. Williamson 7' driving floating Shot,[1629627],1610612740.0,NOP,driving floating,,,Williamson,Z. Williamson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Missed,,7.39,,,,,,,,,,,,
149,PT00M56.20S,2025-02-04T02:33:16.8Z,1,REGULAR,rebound,offensive,[],1631255,,,1610612740,30,21,2025-02-04T02:33:21Z,1490000,False,,,0,,K. Matković REBOUND (Off:1 Def:1),[1631255],1610612740.0,NOP,,,,Matković,K. Matković,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,148.0,2.0,1.0,1.0,,
150,PT00M56.20S,2025-02-04T02:33:21.2Z,1,REGULAR,foul,personal,['2freethrow'],203999,,,1610612740,30,21,2025-02-04T02:33:26Z,1500000,False,,,0,,N. Jokić shooting personal FOUL (1 PF) (Matković 2 FT),"[203999, 1631255]",1610612743.0,DEN,shooting,,,Jokić,N. Jokić,,,,,Restricted Area,0-8 Center,1627541.0,1.0,0.0,Matković,1631255.0,,,,,,,,,,,,,,,
152,PT00M56.20S,2025-02-04T02:33:46.9Z,1,REGULAR,freethrow,1 of 2,['2ndchance'],1631255,,,1610612740,30,22,2025-02-04T02:33:46Z,1520000,False,,,0,,K. Matković Free Throw 1 of 2 (4 PTS),[1631255],1610612740.0,NOP,,,,Matković,K. Matković,,,,,,,,,,,,Made,4.0,,,,,,,,,,,,,
153,PT00M56.20S,2025-02-04T02:34:03.9Z,1,REGULAR,freethrow,2 of 2,['2ndchance'],1631255,,,1610612740,30,23,2025-02-04T02:34:03Z,1530000,False,,,0,,K. Matković Free Throw 2 of 2 (5 PTS),[1631255],1610612740.0,NOP,,,,Matković,K. Matković,,,,,,,,,,,,Made,5.0,,,,,,,,,,,,,
154,PT00M43.40S,2025-02-04T02:34:21.0Z,1,REGULAR,foul,personal,[],1631255,,,1610612743,30,23,2025-02-04T02:34:28Z,1540000,False,,,0,,K. Matković personal FOUL (2 PF),"[1631255, 203999]",1610612740.0,NOP,,,,Matković,K. Matković,,,,,Mid-Range,16-24 Right,2534.0,2.0,0.0,Jokić,203999.0,,,,,,,,,,,,,,,
156,PT00M35.50S,2025-02-04T02:34:48.2Z,1,REGULAR,3pt,Jump Shot,[],203999,32.802233902759525,51.71568627450981,1610612743,30,23,2025-02-04T02:34:52Z,1560000,False,-9.0,256.0,1,left,MISS N. Jokić 25' 3PT,[203999],1610612743.0,DEN,,,,Jokić,N. Jokić,,,,,Above the Break 3,24+ Center,,,,,,Missed,,25.59,,,,,,,,,,,,
157,PT00M32.00S,2025-02-04T02:34:51.7Z,1,REGULAR,rebound,offensive,[],1631124,,,1610612743,30,23,2025-02-04T02:34:52Z,1570000,False,,,0,,J. Strawther REBOUND (Off:1 Def:0),[1631124],1610612743.0,DEN,,,,Strawther,J. Strawther,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,156.0,1.0,0.0,1.0,,
158,PT00M26.00S,2025-02-04T02:34:58.6Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630526,,,1610612743,30,23,2025-02-04T02:35:08Z,1580000,False,,,0,,J. Robinson-Earl personal FOUL (1 PF) (Jokić 2 FT),"[1630526, 203999]",1610612740.0,NOP,,,,Robinson-Earl,J. Robinson-Earl,,,,,In The Paint (Non-RA),8-16 Right,2534.0,1.0,0.0,Jokić,203999.0,,,,,,,,,,,,,,,
161,PT00M26.00S,2025-02-04T02:35:23.3Z,1,REGULAR,violation,delay-of-game,['team'],0,,,1610612743,30,23,2025-02-04T02:35:54Z,1610000,False,,,0,,TEAM delay-of-game VIOLATION,[],1610612743.0,DEN,,,,,,,,,,,,1627541.0,,,,,,,,,,,,,,,,,,,
162,PT00M26.00S,2025-02-04T02:35:29.0Z,1,REGULAR,freethrow,1 of 2,['2ndchance'],203999,,,1610612743,30,23,2025-02-04T02:35:29Z,1620000,False,,,0,,MISS N. Jokić Free Throw 1 of 2,[203999],1610612743.0,DEN,,,,Jokić,N. Jokić,,,,,,,,,,,,Missed,,,,,,,,,,,,,,
163,PT00M26.00S,2025-02-04T02:35:29.0Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612743,30,23,2025-02-04T02:35:29Z,1630000,False,,,0,,TEAM offensive REBOUND,[],1610612743.0,DEN,,,,,,,,,,,,,,,,,,,,,,,,,,162.0,,,,,
164,PT00M26.00S,2025-02-04T02:35:42.4Z,1,REGULAR,freethrow,2 of 2,['2ndchance'],203999,,,1610612743,31,23,2025-02-04T02:35:42Z,1640000,False,,,0,,N. Jokić Free Throw 2 of 2 (11 PTS),[203999],1610612743.0,DEN,,,,Jokić,N. Jokić,,,,,,,,,,,,Made,11.0,,,,,,,,,,,,,
165,PT00M08.90S,2025-02-04T02:36:04.0Z,1,REGULAR,turnover,lost ball,[],1629627,,,1610612740,31,23,2025-02-04T02:36:11Z,1650000,False,,,0,,Z. Williamson lost ball TURNOVER (1 TO),"[1629627, 1629618]",1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,1.0,Pickett,1629618.0,,,,,,
166,PT00M08.90S,2025-02-04T02:36:04.0Z,1,REGULAR,steal,,[],1629618,,,1610612743,31,23,2025-02-04T02:36:05Z,1660000,False,,,0,,J. Pickett STEAL (1 STL),[1629618],1610612743.0,DEN,,,,Pickett,J. Pickett,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
167,PT00M03.00S,2025-02-04T02:36:11.1Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630192,7.703679369250986,43.872549019607845,1610612743,33,23,2025-02-04T02:43:51Z,1670000,False,31.0,20.0,1,left,Z. Nnaji alley-oop Layup (7 PTS) (J. Strawther 2 AST),"[1630192, 1631124]",1610612743.0,DEN,alley-oop,,,Nnaji,Z. Nnaji,,,,,Restricted Area,0-8 Center,,,,,,Made,7.0,3.65,J. Strawther,1631124.0,2.0,,,,,,,,,
168,PT00M00.00S,2025-02-04T02:36:43.6Z,1,REGULAR,period,end,[],0,,,1610612740,33,23,2025-02-04T02:36:43Z,1680000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
170,PT12M00.00S,2025-02-04T02:38:29.9Z,2,REGULAR,substitution,out,['startperiod'],203999,,,1610612740,33,23,2025-02-04T02:39:04Z,1690000,False,,,0,,SUB out: N. Jokić,[203999],1610612743.0,DEN,,,,Jokić,N. Jokić,,,,,,,,,,,,,,,,,,,,,,,,,,
171,PT12M00.00S,2025-02-04T02:38:29.9Z,2,REGULAR,substitution,out,['startperiod'],1631255,,,1610612740,33,23,2025-02-04T02:39:04Z,1700000,False,,,0,,SUB out: K. Matković,[1631255],1610612740.0,NOP,,,,Matković,K. Matković,,,,,,,,,,,,,,,,,,,,,,,,,,
