actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId
2,PT12M00.00S,2024-11-23T03:14:03.5Z,1,REGULAR,period,start,[],0,,,0,0,0,2024-11-23T03:14:03Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M55.00S,2024-11-23T03:14:07.7Z,1,REGULAR,jumpball,recovered,[],1629008,,,1610612743,0,0,2024-11-23T03:14:07Z,40000,False,,,0,,Jump Ball N. Jokić vs. D. Lively II: Tip to M. Porter Jr.,"[1629008, 203999, 1641726]",1610612743.0,DEN,startperiod,M. Porter Jr.,1629008.0,Porter Jr.,M. Porter Jr.,Jokić,203999.0,Lively II,1641726.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M46.00S,2024-11-23T03:14:17.1Z,1,REGULAR,3pt,Jump Shot,[],1627750,66.96780551905388,63.48039215686274,1610612743,0,0,2024-11-23T03:14:24Z,70000,False,67.0,258.0,1,right,MISS J. Murray 26' pullup 3PT,[1627750],1610612743.0,DEN,pullup,,,Murray,J. Murray,,,,,Above the Break 3,24+ Center,26.67,Missed,,,,,,,,,,,,,,,,,,
8,PT11M41.00S,2024-11-23T03:14:22.1Z,1,REGULAR,rebound,defensive,[],1641726,,,1610612742,0,0,2024-11-23T03:14:24Z,80000,False,,,0,,D. Lively II REBOUND (Off:0 Def:1),[1641726],1610612742.0,DAL,,,,Lively II,D. Lively II,,,,,Above the Break 3,24+ Center,,,7.0,1.0,1.0,0.0,,,,,,,,,,,,,,
9,PT11M30.00S,2024-11-23T03:14:32.4Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1629023,9.149145860709593,34.55882352941176,1610612742,0,2,2024-11-23T03:14:38Z,90000,False,77.0,34.0,1,left,P. Washington 8' turnaround Hook (2 PTS) (K. Irving 1 AST),"[1629023, 202681]",1610612742.0,DAL,turnaround,,,Washington,P. Washington,,,,,In The Paint (Non-RA),8-16 Right,8.42,Made,,,,,2.0,K. Irving,202681.0,1.0,,,,,,,,,,
11,PT11M10.00S,2024-11-23T03:14:52.4Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203999,84.70762155059133,53.92156862745098,1610612743,0,2,2024-11-23T03:14:59Z,110000,False,20.0,91.0,1,right,MISS N. Jokić 9' floating Shot,[203999],1610612743.0,DEN,floating,,,Jokić,N. Jokić,,,,,In The Paint (Non-RA),8-16 Center,9.33,Missed,,,,,,,,,,,,,,,,,,
12,PT11M05.00S,2024-11-23T03:14:57.4Z,1,REGULAR,rebound,defensive,[],202681,,,1610612742,0,2,2024-11-23T03:14:59Z,120000,False,,,0,,K. Irving REBOUND (Off:0 Def:1),[202681],1610612742.0,DAL,,,,Irving,K. Irving,,,,,In The Paint (Non-RA),8-16 Center,,,11.0,1.0,1.0,0.0,,,,,,,,,,,,,,
13,PT10M59.00S,2024-11-23T03:15:03.4Z,1,REGULAR,3pt,Jump Shot,[],1629656,8.360709592641262,96.56862745098039,1610612742,0,5,2024-11-23T03:15:07Z,130000,False,-233.0,26.0,1,left,Q. Grimes 3PT  (3 PTS) (K. Thompson 1 AST),"[1629656, 202691]",1610612742.0,DAL,,,,Grimes,Q. Grimes,,,,,Left Corner 3,24+ Left,23.43,Made,,,,,3.0,K. Thompson,202691.0,1.0,,,,,,,,,,
15,PT10M38.00S,2024-11-23T03:15:24.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1631128,93.38042049934296,48.28431372549019,1610612743,2,5,2024-11-23T03:15:29Z,150000,False,-9.0,10.0,1,right,C. Braun cutting Layup (2 PTS) (N. Jokić 1 AST),"[1631128, 203999]",1610612743.0,DEN,cutting,,,Braun,C. Braun,,,,,Restricted Area,0-8 Center,1.3,Made,,,,,2.0,N. Jokić,203999.0,1.0,,,,,,,,,,
17,PT10M19.00S,2024-11-23T03:15:43.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629023,7.835085413929041,53.92156862745098,1610612742,2,7,2024-11-23T03:15:48Z,170000,False,-20.0,21.0,1,left,P. Washington driving reverse Layup (4 PTS),[1629023],1610612742.0,DAL,driving reverse,,,Washington,P. Washington,,,,,Restricted Area,0-8 Center,2.88,Made,,,,,4.0,,,,,,,,,,,,,
18,PT10M09.00S,2024-11-23T03:15:55.7Z,1,REGULAR,foul,personal,['2freethrow'],1641726,,,1610612743,2,7,2024-11-23T03:16:08Z,180000,False,,,0,,D. Lively II shooting personal FOUL (1 PF) (Braun 2 FT),"[1641726, 1631128]",1610612742.0,DAL,shooting,,,Lively II,D. Lively II,,,,,Restricted Area,0-8 Center,,,,,,,,,,,202053.0,1.0,0.0,Braun,1631128.0,,,,,
20,PT10M09.00S,2024-11-23T03:16:24.6Z,1,REGULAR,freethrow,1 of 2,[],1631128,,,1610612743,3,7,2024-11-23T03:16:45Z,200000,False,,,0,,C. Braun Free Throw 1 of 2 (3 PTS),[1631128],1610612743.0,DEN,,,,Braun,C. Braun,,,,,,,,Made,,,,,3.0,,,,,,,,,,,,,
21,PT10M09.00S,2024-11-23T03:16:24.6Z,1,REGULAR,freethrow,2 of 2,[],1631128,,,1610612743,3,7,2024-11-23T03:16:45Z,210000,False,,,0,,MISS C. Braun Free Throw 2 of 2,[1631128],1610612743.0,DEN,,,,Braun,C. Braun,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
22,PT10M06.00S,2024-11-23T03:16:27.6Z,1,REGULAR,rebound,defensive,[],1629023,,,1610612742,3,7,2024-11-23T03:16:45Z,220000,False,,,0,,P. Washington REBOUND (Off:0 Def:1),[1629023],1610612742.0,DAL,,,,Washington,P. Washington,,,,,,,,,21.0,1.0,1.0,0.0,,,,,,,,,,,,,,
23,PT09M49.00S,2024-11-23T03:16:59.6Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1629023,15.719448094612352,52.450980392156865,1610612742,3,7,2024-11-23T03:45:08Z,230000,False,-12.0,95.0,1,left,MISS P. Washington 9' driving Hook - blocked,"[1629023, 1631212]",1610612742.0,DAL,driving,,,Washington,P. Washington,,,,,In The Paint (Non-RA),8-16 Center,9.61,Missed,,,,,,,,,,,,,,Watson,1631212.0,,,
24,PT09M49.00S,2024-11-23T03:16:59.6Z,1,REGULAR,block,,[],1631212,,,1610612742,3,7,2024-11-23T03:17:02Z,240000,False,,,0,,P. Watson BLOCK (1 BLK),[1631212],1610612743.0,DEN,,,,Watson,P. Watson,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
25,PT09M46.00S,2024-11-23T03:17:02.6Z,1,REGULAR,rebound,defensive,[],203999,,,1610612743,3,7,2024-11-23T03:17:04Z,250000,False,,,0,,N. Jokić REBOUND (Off:0 Def:1),[203999],1610612743.0,DEN,,,,Jokić,N. Jokić,,,,,In The Paint (Non-RA),8-16 Center,,,23.0,1.0,1.0,0.0,,,,,,,,,,,,,,
26,PT09M44.00S,2024-11-23T03:17:04.7Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1631128,90.88370565045992,36.51960784313725,1610612743,3,7,2024-11-23T03:17:11Z,260000,False,-67.0,33.0,1,right,MISS C. Braun 7' running Layup,[1631128],1610612743.0,DEN,running,,,Braun,C. Braun,,,,,In The Paint (Non-RA),0-8 Center,7.51,Missed,,,,,,,,,,,,,,,,,,
28,PT09M39.00S,2024-11-23T03:17:09.7Z,1,REGULAR,rebound,defensive,[],1629023,,,1610612742,3,7,2024-11-23T03:17:19Z,280000,False,,,0,,P. Washington REBOUND (Off:0 Def:2),[1629023],1610612742.0,DAL,,,,Washington,P. Washington,,,,,In The Paint (Non-RA),0-8 Center,,,26.0,2.0,2.0,0.0,,,,,,,,,,,,,,
29,PT09M27.00S,2024-11-23T03:17:20.9Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629023,11.908672798948752,62.5,1610612742,3,9,2024-11-23T04:18:58Z,290000,False,-62.0,59.0,1,left,P. Washington 8' driving floating bank Jump Shot (6 PTS),[1629023],1610612742.0,DAL,driving floating bank,,,Washington,P. Washington,,,,,In The Paint (Non-RA),8-16 Left,8.62,Made,,,,,6.0,,,,,,,,,,,,,
30,PT09M18.00S,2024-11-23T03:17:30.3Z,1,REGULAR,3pt,Jump Shot,[],1631128,68.54467805519053,67.40196078431373,1610612743,6,9,2024-11-23T03:19:14Z,300000,False,87.0,243.0,1,right,C. Braun 25' 3PT pullup (6 PTS) (N. Jokić 2 AST),"[1631128, 203999]",1610612743.0,DEN,pullup,,,Braun,C. Braun,,,,,Above the Break 3,24+ Right Center,25.83,Made,,,,,6.0,N. Jokić,203999.0,2.0,,,,,,,,,,
32,PT09M00.00S,2024-11-23T03:17:48.0Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1641726,7.835085413929041,49.01960784313725,1610612742,6,11,2024-11-23T03:17:52Z,320000,False,5.0,21.0,1,left,D. Lively II cutting DUNK (2 PTS),[1641726],1610612742.0,DAL,cutting,,,Lively II,D. Lively II,,,,,Restricted Area,0-8 Center,2.17,Made,,,,,2.0,,,,,,,,,,,,,
34,PT08M45.00S,2024-11-23T03:18:03.6Z,1,REGULAR,turnover,bad pass,[],1631128,,,1610612743,6,11,2024-11-23T03:18:09Z,340000,False,,,0,,C. Braun bad pass TURNOVER (1 TO),"[1631128, 1641726]",1610612743.0,DEN,,,,Braun,C. Braun,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,,,1.0,Lively II,1641726.0
35,PT08M45.00S,2024-11-23T03:18:03.6Z,1,REGULAR,steal,,[],1641726,,,1610612742,6,11,2024-11-23T03:18:06Z,350000,False,,,0,,D. Lively II STEAL (1 STL),[1641726],1610612742.0,DAL,,,,Lively II,D. Lively II,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,,,,,
36,PT08M41.00S,2024-11-23T03:18:08.2Z,1,REGULAR,3pt,Jump Shot,"['fastbreak', 'fromturnover']",202691,29.25427069645204,25.245098039215684,1610612742,6,11,2024-11-23T03:23:44Z,360000,False,124.0,222.0,1,left,MISS K. Thompson 25' running pullup 3PT,[202691],1610612742.0,DAL,running pullup,,,Thompson,K. Thompson,,,,,Above the Break 3,24+ Right Center,25.46,Missed,,,,,,,,,,,,,,,,,,
37,PT08M37.00S,2024-11-23T03:18:12.2Z,1,REGULAR,rebound,defensive,[],1627750,,,1610612743,6,11,2024-11-23T03:18:16Z,370000,False,,,0,,J. Murray REBOUND (Off:0 Def:1),[1627750],1610612743.0,DEN,,,,Murray,J. Murray,,,,,Above the Break 3,24+ Right Center,,,36.0,1.0,1.0,0.0,,,,,,,,,,,,,,
38,PT08M30.00S,2024-11-23T03:18:18.4Z,1,REGULAR,turnover,bad pass,[],1627750,,,1610612743,6,11,2024-11-23T03:18:21Z,380000,False,,,0,,J. Murray bad pass TURNOVER (1 TO),"[1627750, 1629656]",1610612743.0,DEN,,,,Murray,J. Murray,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,,,,,,,,1.0,Grimes,1629656.0
39,PT08M30.00S,2024-11-23T03:18:18.4Z,1,REGULAR,steal,,[],1629656,,,1610612742,6,11,2024-11-23T03:18:20Z,390000,False,,,0,,Q. Grimes STEAL (1 STL),[1629656],1610612742.0,DAL,,,,Grimes,Q. Grimes,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,,,,,,,,,,
40,PT08M21.00S,2024-11-23T03:18:27.7Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],202691,6.1268068331143235,94.11764705882352,1610612742,6,11,2024-11-23T03:18:32Z,400000,False,-221.0,5.0,1,left,MISS K. Thompson 3PT,[202691],1610612742.0,DAL,,,,Thompson,K. Thompson,,,,,Left Corner 3,24+ Left,22.07,Missed,,,,,,,,,,,,,,,,,,
41,PT08M18.00S,2024-11-23T03:18:30.7Z,1,REGULAR,rebound,defensive,[],203999,,,1610612743,6,11,2024-11-23T03:18:32Z,410000,False,,,0,,N. Jokić REBOUND (Off:0 Def:2),[203999],1610612743.0,DEN,,,,Jokić,N. Jokić,,,,,Left Corner 3,24+ Left,,,40.0,2.0,2.0,0.0,,,,,,,,,,,,,,
42,PT08M14.00S,2024-11-23T03:18:34.7Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1629008,67.88764783180025,55.63725490196079,1610612743,6,11,2024-11-23T03:18:46Z,420000,False,28.0,249.0,1,right,MISS M. Porter Jr. 25' step back 3PT,[1629008],1610612743.0,DEN,step back,,,Porter Jr.,M. Porter Jr.,,,,,Above the Break 3,24+ Center,25.1,Missed,,,,,,,,,,,,,,,,,,
43,PT08M10.00S,2024-11-23T03:18:38.7Z,1,REGULAR,rebound,defensive,[],1629656,,,1610612742,6,11,2024-11-23T03:18:46Z,430000,False,,,0,,Q. Grimes REBOUND (Off:0 Def:1),[1629656],1610612742.0,DAL,,,,Grimes,Q. Grimes,,,,,Above the Break 3,24+ Center,,,42.0,1.0,1.0,0.0,,,,,,,,,,,,,,
44,PT08M00.00S,2024-11-23T03:18:49.1Z,1,REGULAR,3pt,Jump Shot,[],202681,24.655059132720105,89.70588235294117,1610612742,6,11,2024-11-23T03:18:54Z,440000,False,-199.0,179.0,1,left,MISS K. Irving 26' 3PT,[202681],1610612742.0,DAL,,,,Irving,K. Irving,,,,,Above the Break 3,24+ Left Center,26.75,Missed,,,,,,,,,,,,,,,,,,
45,PT07M56.00S,2024-11-23T03:18:53.1Z,1,REGULAR,rebound,defensive,[],203999,,,1610612743,6,11,2024-11-23T03:18:54Z,450000,False,,,0,,N. Jokić REBOUND (Off:0 Def:3),[203999],1610612743.0,DEN,,,,Jokić,N. Jokić,,,,,Above the Break 3,24+ Left Center,,,44.0,3.0,3.0,0.0,,,,,,,,,,,,,,
46,PT07M52.00S,2024-11-23T03:18:56.0Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1631212,87.46714848883047,50.0,1610612743,6,11,2024-11-23T03:19:04Z,460000,False,0.0,65.0,1,right,MISS P. Watson 6' running Layup - blocked,"[1631212, 202691]",1610612743.0,DEN,running,,,Watson,P. Watson,,,,,In The Paint (Non-RA),0-8 Center,6.53,Missed,,,,,,,,,,,,,,Thompson,202691.0,,,
47,PT07M52.00S,2024-11-23T03:18:56.0Z,1,REGULAR,block,,[],202691,,,1610612743,6,11,2024-11-23T03:18:57Z,470000,False,,,0,,K. Thompson BLOCK (1 BLK),[202691],1610612742.0,DAL,,,,Thompson,K. Thompson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
48,PT07M50.00S,2024-11-23T03:18:58.0Z,1,REGULAR,rebound,defensive,[],1629023,,,1610612742,6,11,2024-11-23T03:19:04Z,480000,False,,,0,,P. Washington REBOUND (Off:0 Def:3),[1629023],1610612742.0,DAL,,,,Washington,P. Washington,,,,,In The Paint (Non-RA),0-8 Center,,,46.0,3.0,3.0,0.0,,,,,,,,,,,,,,
49,PT07M47.00S,2024-11-23T03:19:01.6Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1629656,6.783837056504599,4.166666666666666,1610612742,6,14,2024-11-23T03:19:09Z,490000,False,229.0,11.0,1,left,Q. Grimes 3PT running (6 PTS) (K. Thompson 2 AST),"[1629656, 202691]",1610612742.0,DAL,running,,,Grimes,Q. Grimes,,,,,Right Corner 3,24+ Right,22.95,Made,,,,,6.0,K. Thompson,202691.0,2.0,,,,,,,,,,
51,PT07M45.00S,2024-11-23T03:19:08.0Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612743,6,14,2024-11-23T03:19:08Z,510000,False,,,0,,DEN Timeout,[],1610612743.0,DEN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52,PT07M45.00S,2024-11-23T03:22:00.4Z,1,REGULAR,substitution,out,[],1641726,,,1610612743,6,14,2024-11-23T03:22:17Z,520000,False,,,0,,SUB out: D. Lively II,[1641726],1610612742.0,DAL,,,,Lively II,D. Lively II,,,,,,,,,,,,,,,,,,,,,,,,,,
53,PT07M45.00S,2024-11-23T03:22:00.4Z,1,REGULAR,substitution,in,[],1629655,,,1610612743,6,14,2024-11-23T03:22:17Z,530000,False,,,0,,SUB in: D. Gafford,[1629655],1610612742.0,DAL,,,,Gafford,D. Gafford,,,,,,,,,,,,,,,,,,,,,,,,,,
54,PT07M31.00S,2024-11-23T03:22:40.5Z,1,REGULAR,3pt,Jump Shot,[],1627750,71.96123521681997,17.892156862745097,1610612743,9,14,2024-11-23T03:22:44Z,540000,False,-161.0,211.0,1,right,J. Murray 26' 3PT  (3 PTS) (N. Jokić 3 AST),"[1627750, 203999]",1610612743.0,DEN,,,,Murray,J. Murray,,,,,Above the Break 3,24+ Left Center,26.52,Made,,,,,3.0,N. Jokić,203999.0,3.0,,,,,,,,,,
56,PT07M14.00S,2024-11-23T03:22:57.8Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1629023,6.652431011826544,62.254901960784316,1610612742,9,14,2024-11-23T04:21:15Z,560000,False,-61.0,10.0,1,left,MISS P. Washington 6' turnaround bank Hook,[1629023],1610612742.0,DAL,turnaround bank,,,Washington,P. Washington,,,,,In The Paint (Non-RA),0-8 Center,6.21,Missed,,,,,,,,,,,,,,,,,,
57,PT07M13.00S,2024-11-23T03:22:58.8Z,1,REGULAR,rebound,offensive,[],1629655,,,1610612742,9,14,2024-11-23T03:25:54Z,570000,False,,,0,,D. Gafford REBOUND (Off:1 Def:0),[1629655],1610612742.0,DAL,,,,Gafford,D. Gafford,,,,,In The Paint (Non-RA),0-8 Center,,,56.0,1.0,0.0,1.0,,,,,,,,,,,,,,
58,PT07M13.00S,2024-11-23T03:23:04.8Z,1,REGULAR,2pt,DUNK,"['2ndchance', 'pointsinthepaint']",1629655,5.590000152587891,50.0,1610612742,9,16,2024-11-23T03:26:00Z,580000,False,0.0,0.0,1,left,D. Gafford tip DUNK (2 PTS),[1629655],1610612742.0,DAL,tip,,,Gafford,D. Gafford,,,,,Restricted Area,0-8 Center,0.0,Made,,,,,2.0,,,,,,,,,,,,,
59,PT07M00.00S,2024-11-23T03:23:11.4Z,1,REGULAR,2pt,Jump Shot,[],1629008,81.553876478318,66.91176470588235,1610612743,9,16,2024-11-23T04:21:36Z,590000,False,85.0,121.0,1,right,MISS M. Porter Jr. 14' driving floating Shot,[1629008],1610612743.0,DEN,driving floating,,,Porter Jr.,M. Porter Jr.,,,,,Mid-Range,8-16 Right,14.76,Missed,,,,,,,,,,,,,,,,,,
60,PT06M57.00S,2024-11-23T03:23:14.4Z,1,REGULAR,rebound,defensive,[],202691,,,1610612742,9,16,2024-11-23T03:23:16Z,600000,False,,,0,,K. Thompson REBOUND (Off:0 Def:1),[202691],1610612742.0,DAL,,,,Thompson,K. Thompson,,,,,Mid-Range,8-16 Right,,,59.0,1.0,1.0,0.0,,,,,,,,,,,,,,
61,PT06M55.00S,2024-11-23T03:23:17.1Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",1629656,7.30946123521682,51.71568627450981,1610612742,9,18,2024-11-23T03:23:24Z,610000,False,-9.0,16.0,1,left,Q. Grimes running DUNK (8 PTS) (K. Thompson 3 AST),"[1629656, 202691]",1610612742.0,DAL,running,,,Grimes,Q. Grimes,,,,,Restricted Area,0-8 Center,1.83,Made,,,,,8.0,K. Thompson,202691.0,3.0,,,,,,,,,,
63,PT06M36.00S,2024-11-23T03:23:36.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1627750,90.48948751642575,46.07843137254902,1610612743,9,18,2024-11-23T03:23:41Z,630000,False,-20.0,37.0,1,right,MISS J. Murray driving finger roll Layup,[1627750],1610612743.0,DEN,driving finger roll,,,Murray,J. Murray,,,,,Restricted Area,0-8 Center,4.18,Missed,,,,,,,,,,,,,,,,,,
64,PT06M32.00S,2024-11-23T03:23:40.6Z,1,REGULAR,rebound,defensive,[],202681,,,1610612742,9,18,2024-11-23T03:23:41Z,640000,False,,,0,,K. Irving REBOUND (Off:0 Def:2),[202681],1610612742.0,DAL,,,,Irving,K. Irving,,,,,Restricted Area,0-8 Center,,,63.0,2.0,2.0,0.0,,,,,,,,,,,,,,
65,PT06M30.00S,2024-11-23T03:23:41.2Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],202681,31.61957950065703,68.87254901960785,1610612742,9,18,2024-11-23T04:22:18Z,650000,False,-94.0,245.0,1,left,MISS K. Irving 26' running pullup 3PT,[202681],1610612742.0,DAL,running pullup,,,Irving,K. Irving,,,,,Above the Break 3,24+ Left Center,26.23,Missed,,,,,,,,,,,,,,,,,,
66,PT06M27.00S,2024-11-23T03:23:44.2Z,1,REGULAR,rebound,offensive,[],202681,,,1610612742,9,18,2024-11-23T03:27:15Z,660000,False,,,0,,K. Irving REBOUND (Off:1 Def:2),[202681],1610612742.0,DAL,,,,Irving,K. Irving,,,,,Above the Break 3,24+ Left Center,,,65.0,3.0,2.0,1.0,,,,,,,,,,,,,,
67,PT06M26.00S,2024-11-23T03:23:46.7Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",202681,8.229303547963205,47.549019607843135,1610612742,9,20,2024-11-23T03:23:51Z,670000,False,12.0,25.0,1,left,K. Irving driving finger roll Layup (2 PTS),[202681],1610612742.0,DAL,driving finger roll,,,Irving,K. Irving,,,,,Restricted Area,0-8 Center,2.78,Made,,,,,2.0,,,,,,,,,,,,,
68,PT06M08.00S,2024-11-23T03:24:05.4Z,1,REGULAR,foul,personal,['2freethrow'],202681,,,1610612743,9,20,2024-11-23T03:24:14Z,680000,False,,,0,,K. Irving shooting personal FOUL (1 PF) (Porter Jr. 2 FT),"[202681, 1629008]",1610612742.0,DAL,shooting,,,Irving,K. Irving,,,,,Restricted Area,0-8 Center,,,,,,,,,,,1830.0,1.0,0.0,Porter Jr.,1629008.0,,,,,
