actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
2,PT12M00.00S,2025-03-15T01:40:49.9Z,1,REGULAR,period,start,[],0,,,0,0,0,2025-03-15T01:40:49Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT12M00.00S,2025-03-15T01:40:52.6Z,1,REGULAR,jumpball,recovered,[],1630692,,,1610612747,0,0,2025-03-15T01:40:52Z,40000,False,,,0,,Jump Ball A. Len vs. N. Jokić: Tip to J. Goodwin,"[1630692, 203458, 203999]",1610612747.0,LAL,startperiod,J. Goodwin,1630692.0,Goodwin,J. Goodwin,Len,203458.0,Jokić,203999.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M39.00S,2025-03-15T01:41:10.1Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1630692,16.90210249671485,39.950980392156865,1610612747,0,0,2025-03-15T01:41:49Z,70000,False,50.0,106.0,1,left,MISS J. Goodwin 11' driving bank Hook,[1630692],1610612747.0,LAL,driving bank,,,Goodwin,J. Goodwin,,,,,In The Paint (Non-RA),8-16 Center,11.76,Missed,,,,,,,,,,,,,,,,,,
8,PT11M37.00S,2025-03-15T01:41:12.1Z,1,REGULAR,rebound,defensive,[],203999,,,1610612743,0,0,2025-03-15T01:41:27Z,80000,False,,,0,,N. Jokić REBOUND (Off:0 Def:1),[203999],1610612743.0,DEN,,,,Jokić,N. Jokić,,,,,In The Paint (Non-RA),8-16 Center,,,7.0,1.0,1.0,0.0,,,,,,,,,,,,,,
9,PT11M31.00S,2025-03-15T01:41:18.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1627750,93.77463863337714,44.6078431372549,1610612743,2,0,2025-03-15T01:41:30Z,90000,False,-27.0,6.0,1,right,J. Murray driving finger roll Layup (2 PTS) (C. Braun 1 AST),"[1627750, 1631128]",1610612743.0,DEN,driving finger roll,,,Murray,J. Murray,,,,,Restricted Area,0-8 Center,2.77,Made,,,,,2.0,C. Braun,1631128.0,1.0,,,,,,,,,,
11,PT11M22.00S,2025-03-15T01:41:26.0Z,1,REGULAR,3pt,Jump Shot,[],1630559,32.933639947437584,40.44117647058824,1610612747,2,3,2025-03-15T01:41:32Z,110000,False,48.0,257.0,1,left,A. Reaves 26' 3PT pullup (3 PTS),[1630559],1610612747.0,LAL,pullup,,,Reaves,A. Reaves,,,,,Above the Break 3,24+ Center,26.15,Made,,,,,3.0,,,,,,,,,,,,,
12,PT11M05.00S,2025-03-15T01:41:43.1Z,1,REGULAR,3pt,Jump Shot,[],1627750,69.85873850197109,24.019607843137255,1610612743,2,3,2025-03-15T01:41:49Z,120000,False,-130.0,231.0,1,right,MISS J. Murray 26' 3PT,[1627750],1610612743.0,DEN,,,,Murray,J. Murray,,,,,Above the Break 3,24+ Left Center,26.48,Missed,,,,,,,,,,,,,,,,,,
13,PT11M03.00S,2025-03-15T01:41:45.1Z,1,REGULAR,rebound,defensive,[],1630559,,,1610612747,2,3,2025-03-15T01:41:49Z,130000,False,,,0,,A. Reaves REBOUND (Off:0 Def:1),[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,Above the Break 3,24+ Left Center,,,12.0,1.0,1.0,0.0,,,,,,,,,,,,,,
14,PT10M56.00S,2025-03-15T01:41:52.8Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630559,16.770696452036795,49.50980392156863,1610612747,2,3,2025-03-15T01:42:35Z,140000,False,2.0,105.0,1,left,MISS A. Reaves 10' driving floating Shot,[1630559],1610612747.0,LAL,driving floating,,,Reaves,A. Reaves,,,,,In The Paint (Non-RA),8-16 Center,10.51,Missed,,,,,,,,,,,,,,,,,,
15,PT10M53.00S,2025-03-15T01:41:55.8Z,1,REGULAR,rebound,offensive,[],203458,,,1610612747,2,3,2025-03-15T01:42:35Z,150000,False,,,0,,A. Len REBOUND (Off:1 Def:0),[203458],1610612747.0,LAL,,,,Len,A. Len,,,,,In The Paint (Non-RA),8-16 Center,,,14.0,1.0,0.0,1.0,,,,,,,,,,,,,,
