actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,turnoverTotal,stealPlayerName,stealPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
2,PT12M00.00S,2025-01-08T03:05:44.5Z,1,REGULAR,period,start,[],0,,,0,0,0,2025-01-08T03:05:44Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M58.00S,2025-01-08T03:05:46.6Z,1,REGULAR,jumpball,recovered,[],201143,,,1610612738,0,0,2025-01-08T03:05:46Z,40000,False,,,0,,Jump Ball K. Porziņģis vs. D. Šarić: Tip to A. Horford,"[201143, 204001, 203967]",1610612738.0,BOS,startperiod,A. Horford,201143.0,Horford,A. Horford,Porziņģis,204001.0,Šarić,203967.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M44.00S,2025-01-08T03:06:00.5Z,1,REGULAR,2pt,Jump Shot,[],204001,24.129434954007884,62.99019607843137,1610612738,0,2,2025-01-08T03:06:05Z,70000,False,-65.0,174.0,1,left,K. Porziņģis 18' Jump Shot (2 PTS) (J. Tatum 1 AST),"[204001, 1628369]",1610612738.0,BOS,,,,Porziņģis,K. Porziņģis,,,,,Mid-Range,16-24 Left Center,18.6,Made,2.0,J. Tatum,1628369.0,1.0,,,,,,,,,,,,,,
9,PT11M22.00S,2025-01-08T03:06:21.1Z,1,REGULAR,3pt,Jump Shot,[],1627750,69.33311432325887,69.6078431372549,1610612743,3,2,2025-01-08T03:06:25Z,90000,False,98.0,236.0,1,right,J. Murray 25' 3PT pullup (3 PTS),[1627750],1610612743.0,DEN,pullup,,,Murray,J. Murray,,,,,Above the Break 3,24+ Right Center,25.54,Made,3.0,,,,,,,,,,,,,,,,,
10,PT11M15.00S,2025-01-08T03:06:28.1Z,1,REGULAR,3pt,Jump Shot,[],1628369,9.017739816031538,94.36274509803921,1610612738,3,2,2025-01-08T03:06:33Z,100000,False,-222.0,32.0,1,left,MISS J. Tatum 3PT,[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,Left Corner 3,24+ Left,22.41,Missed,,,,,,,,,,,,,,,,,,
11,PT11M13.00S,2025-01-08T03:06:30.1Z,1,REGULAR,rebound,defensive,[],201566,,,1610612743,3,2,2025-01-08T03:06:33Z,110000,False,,,0,,R. Westbrook REBOUND (Off:0 Def:1),[201566],1610612743.0,DEN,,,,Westbrook,R. Westbrook,,,,,Left Corner 3,24+ Left,,,,,,,10.0,1.0,1.0,0.0,,,,,,,,,,
12,PT11M06.00S,2025-01-08T03:06:41.9Z,1,REGULAR,turnover,out-of-bounds,[],1631128,,,1610612743,3,2,2025-01-08T03:06:51Z,120000,False,,,0,,C. Braun step out-of-bounds TURNOVER (1 TO),[1631128],1610612743.0,DEN,step,,,Braun,C. Braun,,,,,Mid-Range,8-16 Right,,,,,,,,,,,2882.0,1.0,,,,,,,,
13,PT10M41.00S,2025-01-08T03:07:10.2Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",204001,18.873193166885677,62.99019607843137,1610612738,3,2,2025-01-08T03:08:21Z,130000,False,-65.0,125.0,1,left,MISS K. Porziņģis 14' bank Shot,[204001],1610612738.0,BOS,bank,,,Porziņģis,K. Porziņģis,,,,,In The Paint (Non-RA),8-16 Center,14.08,Missed,,,,,,,,,,,,,,,,,,
14,PT10M38.00S,2025-01-08T03:07:13.2Z,1,REGULAR,rebound,defensive,[],201566,,,1610612743,3,2,2025-01-08T03:07:16Z,140000,False,,,0,,R. Westbrook REBOUND (Off:0 Def:2),[201566],1610612743.0,DEN,,,,Westbrook,R. Westbrook,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,13.0,2.0,2.0,0.0,,,,,,,,,,
15,PT10M29.00S,2025-01-08T03:07:22.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],201566,93.38042049934296,42.40196078431372,1610612743,3,2,2025-01-08T03:07:28Z,150000,False,-38.0,10.0,1,right,MISS R. Westbrook driving finger roll Layup,[201566],1610612743.0,DEN,driving finger roll,,,Westbrook,R. Westbrook,,,,,Restricted Area,0-8 Center,3.92,Missed,,,,,,,,,,,,,,,,,,
16,PT10M27.00S,2025-01-08T03:07:24.1Z,1,REGULAR,rebound,defensive,[],204001,,,1610612738,3,2,2025-01-08T03:07:28Z,160000,False,,,0,,K. Porziņģis REBOUND (Off:0 Def:1),[204001],1610612738.0,BOS,,,,Porziņģis,K. Porziņģis,,,,,Restricted Area,0-8 Center,,,,,,,15.0,1.0,1.0,0.0,,,,,,,,,,
17,PT10M22.00S,2025-01-08T03:07:29.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],201950,7.30946123521682,54.90196078431373,1610612738,3,2,2025-01-08T03:07:36Z,170000,False,-25.0,16.0,1,left,MISS J. Holiday driving Layup,[201950],1610612738.0,BOS,driving,,,Holiday,J. Holiday,,,,,Restricted Area,0-8 Center,2.94,Missed,,,,,,,,,,,,,,,,,,
18,PT10M20.00S,2025-01-08T03:07:31.0Z,1,REGULAR,rebound,defensive,[],1629008,,,1610612743,3,2,2025-01-08T03:07:36Z,180000,False,,,0,,M. Porter Jr. REBOUND (Off:0 Def:1),[1629008],1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,Restricted Area,0-8 Center,,,,,,,17.0,1.0,1.0,0.0,,,,,,,,,,
19,PT10M17.00S,2025-01-08T03:07:33.8Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1629008,68.54467805519053,61.274509803921575,1610612743,6,2,2025-01-08T03:07:44Z,190000,False,56.0,243.0,1,right,M. Porter Jr. 24' 3PT running pullup (3 PTS),[1629008],1610612743.0,DEN,running pullup,,,Porter Jr.,M. Porter Jr.,,,,,Above the Break 3,24+ Center,24.97,Made,3.0,,,,,,,,,,,,,,,,,
20,PT10M05.00S,2025-01-08T03:07:44.8Z,1,REGULAR,3pt,Jump Shot,[],204001,30.436925098554536,68.87254901960785,1610612738,6,5,2025-01-08T03:07:49Z,200000,False,-94.0,234.0,1,left,K. Porziņģis 25' 3PT  (5 PTS) (J. Holiday 1 AST),"[204001, 201950]",1610612738.0,BOS,,,,Porziņģis,K. Porziņģis,,,,,Above the Break 3,24+ Left Center,25.2,Made,5.0,J. Holiday,201950.0,1.0,,,,,,,,,,,,,,
22,PT09M57.00S,2025-01-08T03:07:57.8Z,1,REGULAR,2pt,Layup,[],1627750,91.14651773981603,33.82352941176471,1610612743,6,5,2025-01-08T03:09:56Z,220000,False,-81.0,31.0,1,right,MISS J. Murray 8' driving finger roll Layup,[1627750],1610612743.0,DEN,driving finger roll,,,Murray,J. Murray,,,,,Mid-Range,8-16 Left,8.65,Missed,,,,,,,,,,,,,,,,,,
23,PT09M56.00S,2025-01-08T03:07:58.8Z,1,REGULAR,rebound,offensive,[],1631128,,,1610612743,6,5,2025-01-08T03:09:56Z,230000,False,,,0,,C. Braun REBOUND (Off:1 Def:0),[1631128],1610612743.0,DEN,,,,Braun,C. Braun,,,,,Mid-Range,8-16 Left,,,,,,,22.0,1.0,0.0,1.0,,,,,,,,,,
24,PT09M53.00S,2025-01-08T03:08:01.5Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],203967,70.51576872536137,22.058823529411764,1610612743,6,5,2025-01-08T03:10:10Z,240000,False,-140.0,225.0,1,right,MISS D. Šarić 26' 3PT,[203967],1610612743.0,DEN,,,,Šarić,D. Šarić,,,,,Above the Break 3,24+ Left Center,26.46,Missed,,,,,,,,,,,,,,,,,,
25,PT09M49.00S,2025-01-08T03:08:05.5Z,1,REGULAR,rebound,defensive,[],1627759,,,1610612738,6,5,2025-01-08T03:10:10Z,250000,False,,,0,,J. Brown REBOUND (Off:0 Def:1),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,Above the Break 3,24+ Left Center,,,,,,,24.0,1.0,1.0,0.0,,,,,,,,,,
26,PT09M37.00S,2025-01-08T03:08:13.7Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],204001,20.05584756898817,53.92156862745098,1610612738,6,5,2025-01-08T03:08:18Z,260000,False,-20.0,136.0,1,left,MISS K. Porziņģis 13' turnaround Shot,[204001],1610612738.0,BOS,turnaround,,,Porziņģis,K. Porziņģis,,,,,In The Paint (Non-RA),8-16 Center,13.74,Missed,,,,,,,,,,,,,,,,,,
27,PT09M34.00S,2025-01-08T03:08:16.7Z,1,REGULAR,rebound,defensive,[],1631128,,,1610612743,6,5,2025-01-08T03:08:18Z,270000,False,,,0,,C. Braun REBOUND (Off:1 Def:1),[1631128],1610612743.0,DEN,,,,Braun,C. Braun,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,26.0,2.0,1.0,1.0,,,,,,,,,,
28,PT09M22.00S,2025-01-08T03:08:28.6Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629008,85.75886990801577,45.588235294117645,1610612743,6,5,2025-01-08T03:11:12Z,280000,False,-22.0,81.0,1,right,MISS M. Porter Jr. 8' driving floating Shot,[1629008],1610612743.0,DEN,driving floating,,,Porter Jr.,M. Porter Jr.,,,,,In The Paint (Non-RA),8-16 Center,8.43,Missed,,,,,,,,,,,,,,,,,,
29,PT09M20.00S,2025-01-08T03:08:30.6Z,1,REGULAR,rebound,offensive,[],1629008,,,1610612743,6,5,2025-01-08T03:08:35Z,290000,False,,,0,,M. Porter Jr. REBOUND (Off:1 Def:1),[1629008],1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,28.0,2.0,1.0,1.0,,,,,,,,,,
30,PT09M19.00S,2025-01-08T03:08:31.7Z,1,REGULAR,turnover,lost ball,[],1629008,,,1610612743,6,5,2025-01-08T03:08:38Z,300000,False,,,0,,M. Porter Jr. lost ball TURNOVER (1 TO),"[1629008, 201143]",1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,1.0,Horford,201143.0,,,,,,
31,PT09M19.00S,2025-01-08T03:08:31.7Z,1,REGULAR,steal,,[],201143,,,1610612738,6,5,2025-01-08T03:08:33Z,310000,False,,,0,,A. Horford STEAL (1 STL),[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
32,PT09M03.00S,2025-01-08T03:08:47.4Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],201143,9.674770039421814,98.0392156862745,1610612738,6,8,2025-01-08T03:08:53Z,320000,False,-240.0,38.0,1,left,A. Horford 24' 3PT  (3 PTS) (J. Brown 1 AST),"[201143, 1627759]",1610612738.0,BOS,,,,Horford,A. Horford,,,,,Left Corner 3,24+ Left,24.33,Made,3.0,J. Brown,1627759.0,1.0,,,,,,,,,,,,,,
34,PT08M45.00S,2025-01-08T03:09:05.2Z,1,REGULAR,3pt,Jump Shot,[],1629008,73.40670170827858,19.607843137254903,1610612743,9,8,2025-01-08T03:09:09Z,340000,False,-152.0,197.0,1,right,M. Porter Jr. 24' 3PT  (6 PTS) (D. Šarić 1 AST),"[1629008, 203967]",1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,Above the Break 3,24+ Left Center,24.92,Made,6.0,D. Šarić,203967.0,1.0,,,,,,,,,,,,,,
36,PT08M33.00S,2025-01-08T03:09:19.9Z,1,REGULAR,foul,personal,['2freethrow'],1629008,,,1610612738,9,8,2025-01-08T03:09:32Z,360000,False,,,0,,M. Porter Jr. shooting personal FOUL (1 PF) (Porziņģis 2 FT),"[1629008, 204001]",1610612743.0,DEN,shooting,,,Porter Jr.,M. Porter Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,204058.0,,,,1.0,0.0,Porziņģis,204001.0,,
38,PT08M33.00S,2025-01-08T03:09:47.1Z,1,REGULAR,freethrow,1 of 2,[],204001,,,1610612738,9,9,2025-01-08T03:09:47Z,380000,False,,,0,,K. Porziņģis Free Throw 1 of 2 (6 PTS),[204001],1610612738.0,BOS,,,,Porziņģis,K. Porziņģis,,,,,,,,Made,6.0,,,,,,,,,,,,,,,,,
39,PT08M33.00S,2025-01-08T03:10:13.0Z,1,REGULAR,freethrow,2 of 2,[],204001,,,1610612738,9,10,2025-01-08T03:10:13Z,390000,False,,,0,,K. Porziņģis Free Throw 2 of 2 (7 PTS),[204001],1610612738.0,BOS,,,,Porziņģis,K. Porziņģis,,,,,,,,Made,7.0,,,,,,,,,,,,,,,,,
40,PT08M13.00S,2025-01-08T03:10:33.6Z,1,REGULAR,3pt,Jump Shot,[],201566,91.01511169513797,96.32352941176471,1610612743,12,10,2025-01-08T03:10:38Z,400000,False,232.0,32.0,1,right,R. Westbrook 3PT  (3 PTS) (C. Braun 1 AST),"[201566, 1631128]",1610612743.0,DEN,,,,Westbrook,R. Westbrook,,,,,Right Corner 3,24+ Right,23.38,Made,3.0,C. Braun,1631128.0,1.0,,,,,,,,,,,,,,
42,PT08M03.00S,2025-01-08T03:10:43.7Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],204001,8.886333771353483,49.01960784313725,1610612738,12,12,2025-01-08T03:17:21Z,420000,False,5.0,31.0,1,left,K. Porziņģis cutting DUNK (9 PTS),[204001],1610612738.0,BOS,cutting,,,Porziņģis,K. Porziņģis,,,,,Restricted Area,0-8 Center,3.14,Made,9.0,,,,,,,,,,,,,,,,,
44,PT07M53.00S,2025-01-08T03:10:55.2Z,1,REGULAR,foul,personal,[],1627759,,,1610612743,12,12,2025-01-08T03:11:04Z,440000,False,,,0,,J. Brown personal FOUL (1 PF),"[1627759, 203967]",1610612738.0,BOS,,,,Brown,J. Brown,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,204058.0,,,,1.0,0.0,Šarić,203967.0,,
46,PT07M43.00S,2025-01-08T03:11:20.8Z,1,REGULAR,3pt,Jump Shot,[],1631128,71.82982917214193,77.94117647058823,1610612743,12,12,2025-01-08T03:11:26Z,460000,False,140.0,212.0,1,right,MISS C. Braun 25' 3PT,[1631128],1610612743.0,DEN,,,,Braun,C. Braun,,,,,Above the Break 3,24+ Right Center,25.41,Missed,,,,,,,,,,,,,,,,,,
47,PT07M40.00S,2025-01-08T03:11:23.8Z,1,REGULAR,rebound,defensive,[],201143,,,1610612738,12,12,2025-01-08T03:11:26Z,470000,False,,,0,,A. Horford REBOUND (Off:0 Def:1),[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,Above the Break 3,24+ Right Center,,,,,,,46.0,1.0,1.0,0.0,,,,,,,,,,
48,PT07M36.00S,2025-01-08T03:11:28.8Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1628369,32.802233902759525,56.61764705882353,1610612738,12,12,2025-01-08T03:11:50Z,480000,False,-33.0,256.0,1,left,MISS J. Tatum 25' running pullup 3PT,[1628369],1610612738.0,BOS,running pullup,,,Tatum,J. Tatum,,,,,Above the Break 3,24+ Center,25.79,Missed,,,,,,,,,,,,,,,,,,
49,PT07M33.00S,2025-01-08T03:11:35.4Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612738,12,12,2025-01-08T03:11:35Z,490000,False,,,0,,TEAM offensive REBOUND,[],1610612738.0,BOS,,,,,,,,,,Above the Break 3,24+ Center,,,,,,,48.0,,,,,,,,,,,,,
51,PT07M29.00S,2025-01-08T03:11:52.9Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",201950,7.30946123521682,53.67647058823529,1610612738,12,14,2025-01-08T03:11:57Z,510000,False,-18.0,16.0,1,left,J. Holiday cutting Layup (2 PTS) (J. Brown 2 AST),"[201950, 1627759]",1610612738.0,BOS,cutting,,,Holiday,J. Holiday,,,,,Restricted Area,0-8 Center,2.45,Made,2.0,J. Brown,1627759.0,2.0,,,,,,,,,,,,,,
