actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotResult,shotActionNumber,pointsTotal,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,shotDistance,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
95,PT04M49.00S,2024-11-03T02:25:30.2Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1641729,,,1610612743,22,12,2024-11-03T02:25:52Z,930000,False,,,0,,B. Sensabaugh personal FOUL (1 PF) (Westbrook 2 FT),"[1641729, 201566]",1610612762.0,UTA,,,,Sensabaugh,B. Sensabaugh,,,,,Mid-Range,16-24 Right Center,200834.0,1.0,0.0,Westbrook,201566.0,,,,,,,,,,,,,,,
97,PT04M49.00S,2024-11-03T02:26:05.3Z,1,REGULAR,freethrow,1 of 2,"['fromturnover', '2ndchance']",201566,,,1610612743,22,12,2024-11-03T02:26:34Z,950000,False,,,0,,MISS R. Westbrook Free Throw 1 of 2,[201566],1610612743.0,DEN,,,,Westbrook,R. Westbrook,,,,,,,,,,,,Missed,,,,,,,,,,,,,,
98,PT04M49.00S,2024-11-03T02:26:05.3Z,1,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612743,22,12,2024-11-03T02:26:34Z,960000,False,,,0,,TEAM offensive REBOUND,[],1610612743.0,DEN,,,,,,,,,,,,,,,,,,97.0,,,,,,,,,,,,,
99,PT04M49.00S,2024-11-03T02:26:07.4Z,1,REGULAR,substitution,out,[],203932,,,1610612743,22,12,2024-11-03T02:26:22Z,970000,False,,,0,,SUB out: A. Gordon,[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,,,,,,,,,,,,,,,,,,,,,,
100,PT04M49.00S,2024-11-03T02:26:07.4Z,1,REGULAR,substitution,in,[],1631212,,,1610612743,22,12,2024-11-03T02:26:22Z,980000,False,,,0,,SUB in: P. Watson,[1631212],1610612743.0,DEN,,,,Watson,P. Watson,,,,,,,,,,,,,,,,,,,,,,,,,,
101,PT04M49.00S,2024-11-03T02:26:05.3Z,1,REGULAR,freethrow,2 of 2,"['fromturnover', '2ndchance']",201566,,,1610612743,22,12,2024-11-03T02:26:34Z,990000,False,,,0,,MISS R. Westbrook Free Throw 2 of 2,[201566],1610612743.0,DEN,,,,Westbrook,R. Westbrook,,,,,,,,,,,,Missed,,,,,,,,,,,,,,
102,PT04M45.00S,2024-11-03T02:26:09.3Z,1,REGULAR,rebound,defensive,[],1628381,,,1610612762,22,12,2024-11-03T02:26:34Z,1000000,False,,,0,,J. Collins REBOUND (Off:0 Def:1),[1628381],1610612762.0,UTA,,,,Collins,J. Collins,,,,,,,,,,,,,101.0,,1.0,1.0,0.0,,,,,,,,,
103,PT04M33.00S,2024-11-03T02:26:43.0Z,1,REGULAR,3pt,Jump Shot,[],1641718,65.91655716162943,53.67647058823529,1610612762,22,15,2024-11-03T02:26:47Z,1010000,False,18.0,268.0,1,right,K. George 26' 3PT  (3 PTS) (J. Collins 2 AST),"[1641718, 1628381]",1610612762.0,UTA,,,,George,K. George,,,,,Above the Break 3,24+ Center,,,,,,Made,,3.0,,,,26.85,J. Collins,1628381.0,2.0,,,,,
105,PT04M33.00S,2024-11-03T02:26:48.4Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612743,22,15,2024-11-03T02:26:48Z,1030000,False,,,0,,DEN Timeout,[],1610612743.0,DEN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106,PT04M33.00S,2024-11-03T02:29:14.4Z,1,REGULAR,substitution,out,[],201566,,,1610612743,22,15,2024-11-03T02:29:38Z,1040000,False,,,0,,SUB out: R. Westbrook,[201566],1610612743.0,DEN,,,,Westbrook,R. Westbrook,,,,,,,,,,,,,,,,,,,,,,,,,,
107,PT04M33.00S,2024-11-03T02:29:14.4Z,1,REGULAR,substitution,in,[],1631124,,,1610612743,22,15,2024-11-03T02:29:38Z,1050000,False,,,0,,SUB in: J. Strawther,[1631124],1610612743.0,DEN,,,,Strawther,J. Strawther,,,,,,,,,,,,,,,,,,,,,,,,,,
108,PT04M19.00S,2024-11-03T02:29:53.5Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629008,9.806176084099869,58.82352941176471,1610612743,22,15,2024-11-03T02:31:46Z,1060000,False,-44.0,40.0,1,left,MISS M. Porter Jr. floating Shot,[1629008],1610612743.0,DEN,floating,,,Porter Jr.,M. Porter Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Missed,,,,,,5.93,,,,,,,,
109,PT04M17.00S,2024-11-03T02:29:55.5Z,1,REGULAR,rebound,defensive,[],1641718,,,1610612762,22,15,2024-11-03T02:29:58Z,1070000,False,,,0,,K. George REBOUND (Off:0 Def:1),[1641718],1610612762.0,UTA,,,,George,K. George,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,108.0,,1.0,1.0,0.0,,,,,,,,,
110,PT04M07.00S,2024-11-03T02:30:05.8Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1641718,80.1084099868594,59.55882352941176,1610612762,22,15,2024-11-03T02:30:12Z,1080000,False,48.0,134.0,1,right,MISS K. George 14' pullup Shot,[1641718],1610612762.0,UTA,pullup,,,George,K. George,,,,,In The Paint (Non-RA),8-16 Center,,,,,,Missed,,,,,,14.27,,,,,,,,
111,PT04M03.00S,2024-11-03T02:30:09.8Z,1,REGULAR,rebound,defensive,[],203999,,,1610612743,22,15,2024-11-03T02:30:12Z,1090000,False,,,0,,N. Jokić REBOUND (Off:1 Def:3),[203999],1610612743.0,DEN,,,,Jokić,N. Jokić,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,110.0,,4.0,3.0,1.0,,,,,,,,,
112,PT04M00.00S,2024-11-03T02:30:16.0Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628381,,,1610612743,22,15,2024-11-03T02:30:28Z,1100000,False,,,0,,J. Collins personal FOUL (2 PF) (Strawther 2 FT),"[1628381, 1631124]",1610612762.0,UTA,,,,Collins,J. Collins,,,,,Mid-Range,16-24 Right Center,200834.0,2.0,0.0,Strawther,1631124.0,,,,,,,,,,,,,,,
114,PT04M00.00S,2024-11-03T02:30:43.3Z,1,REGULAR,freethrow,1 of 2,[],1631124,,,1610612743,23,15,2024-11-03T02:30:43Z,1120000,False,,,0,,J. Strawther Free Throw 1 of 2 (1 PTS),[1631124],1610612743.0,DEN,,,,Strawther,J. Strawther,,,,,,,,,,,,Made,,1.0,,,,,,,,,,,,
115,PT04M00.00S,2024-11-03T02:30:44.7Z,1,REGULAR,substitution,out,[],1641718,,,1610612743,23,15,2024-11-03T02:30:57Z,1130000,False,,,0,,SUB out: K. George,[1641718],1610612762.0,UTA,,,,George,K. George,,,,,,,,,,,,,,,,,,,,,,,,,,
116,PT04M00.00S,2024-11-03T02:30:44.7Z,1,REGULAR,substitution,in,[],201988,,,1610612743,23,15,2024-11-03T02:30:57Z,1140000,False,,,0,,SUB in: P. Mills,[201988],1610612762.0,UTA,,,,Mills,P. Mills,,,,,,,,,,,,,,,,,,,,,,,,,,
117,PT04M00.00S,2024-11-03T02:31:02.3Z,1,REGULAR,freethrow,2 of 2,[],1631124,,,1610612743,24,15,2024-11-03T02:31:02Z,1150000,False,,,0,,J. Strawther Free Throw 2 of 2 (2 PTS),[1631124],1610612743.0,DEN,,,,Strawther,J. Strawther,,,,,,,,,,,,Made,,2.0,,,,,,,,,,,,
118,PT03M45.00S,2024-11-03T02:31:20.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628381,92.46057818659659,50.73529411764706,1610612762,24,17,2024-11-03T02:31:25Z,1160000,False,4.0,18.0,1,right,J. Collins Layup (4 PTS),[1628381],1610612762.0,UTA,,,,Collins,J. Collins,,,,,Restricted Area,0-8 Center,,,,,,Made,,4.0,,,,1.88,,,,,,,,
119,PT03M45.00S,2024-11-03T02:31:24.4Z,1,REGULAR,foul,personal,['1freethrow'],1631128,,,1610612762,24,17,2024-11-03T02:31:33Z,1170000,False,,,0,,C. Braun shooting personal FOUL (1 PF) (Collins 1 FT),"[1631128, 1628381]",1610612743.0,DEN,shooting,,,Braun,C. Braun,,,,,In The Paint (Non-RA),0-8 Center,200834.0,1.0,0.0,Collins,1628381.0,,,,,,,,,,,,,,,
121,PT03M45.00S,2024-11-03T02:31:52.8Z,1,REGULAR,freethrow,1 of 1,[],1628381,,,1610612762,24,17,2024-11-03T02:31:52Z,1190000,False,,,0,,MISS J. Collins Free Throw 1 of 1,[1628381],1610612762.0,UTA,,,,Collins,J. Collins,,,,,,,,,,,,Missed,,,,,,,,,,,,,,
122,PT03M41.00S,2024-11-03T02:31:54.0Z,1,REGULAR,rebound,defensive,[],1631212,,,1610612743,24,17,2024-11-03T02:31:54Z,1200000,False,,,0,,P. Watson REBOUND (Off:0 Def:1),[1631212],1610612743.0,DEN,,,,Watson,P. Watson,,,,,,,,,,,,,121.0,,1.0,1.0,0.0,,,,,,,,,
123,PT03M26.00S,2024-11-03T02:32:08.8Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],203999,14.273981603153747,49.50980392156863,1610612743,26,17,2024-11-03T02:32:13Z,1210000,False,2.0,82.0,1,left,N. Jokić 8' turnaround Hook (6 PTS) (M. Porter Jr. 1 AST),"[203999, 1629008]",1610612743.0,DEN,turnaround,,,Jokić,N. Jokić,,,,,In The Paint (Non-RA),8-16 Center,,,,,,Made,,6.0,,,,8.17,M. Porter Jr.,1629008.0,1.0,,,,,
125,PT03M17.00S,2024-11-03T02:32:22.9Z,1,REGULAR,turnover,traveling,[],1641729,,,1610612762,26,17,2024-11-03T02:32:36Z,1230000,False,,,0,,B. Sensabaugh traveling TURNOVER (2 TO),[1641729],1610612762.0,UTA,,,,Sensabaugh,B. Sensabaugh,,,,,Mid-Range,16-24 Left Center,200834.0,,,,,,,,,,,,,,,2.0,,,,
126,PT03M08.00S,2024-11-03T02:32:42.0Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1631212,7.178055190538765,46.81372549019608,1610612743,26,17,2024-11-03T02:32:48Z,1240000,False,16.0,15.0,1,left,MISS P. Watson driving Layup - blocked,"[1631212, 1629234]",1610612743.0,DEN,driving,,,Watson,P. Watson,,,,,Restricted Area,0-8 Center,,,,,,Missed,,,,,,2.19,,,,,,,Eubanks,1629234.0
127,PT03M08.00S,2024-11-03T02:32:42.0Z,1,REGULAR,block,,[],1629234,,,1610612743,26,17,2024-11-03T02:32:44Z,1250000,False,,,0,,D. Eubanks BLOCK (1 BLK),[1629234],1610612762.0,UTA,,,,Eubanks,D. Eubanks,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
128,PT03M07.00S,2024-11-03T02:32:43.0Z,1,REGULAR,rebound,offensive,[],1631212,,,1610612743,26,17,2024-11-03T02:32:48Z,1260000,False,,,0,,P. Watson REBOUND (Off:1 Def:1),[1631212],1610612743.0,DEN,,,,Watson,P. Watson,,,,,Restricted Area,0-8 Center,,,,,,,126.0,,2.0,1.0,1.0,,,,,,,,,
129,PT03M07.00S,2024-11-03T02:32:46.7Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629234,,,1610612743,26,17,2024-11-03T02:32:59Z,1270000,False,,,0,,D. Eubanks shooting personal FOUL (1 PF) (Watson 2 FT),"[1629234, 1631212]",1610612762.0,UTA,shooting,,,Eubanks,D. Eubanks,,,,,Restricted Area,0-8 Center,1627526.0,1.0,0.0,Watson,1631212.0,,,,,,,,,,,,,,,
131,PT03M07.00S,2024-11-03T02:33:08.2Z,1,REGULAR,freethrow,1 of 2,"['fromturnover', '2ndchance']",1631212,,,1610612743,27,17,2024-11-03T02:33:08Z,1290000,False,,,0,,P. Watson Free Throw 1 of 2 (1 PTS),[1631212],1610612743.0,DEN,,,,Watson,P. Watson,,,,,,,,,,,,Made,,1.0,,,,,,,,,,,,
132,PT03M07.00S,2024-11-03T02:33:28.2Z,1,REGULAR,freethrow,2 of 2,"['fromturnover', '2ndchance']",1631212,,,1610612743,28,17,2024-11-03T02:33:28Z,1300000,False,,,0,,P. Watson Free Throw 2 of 2 (2 PTS),[1631212],1610612743.0,DEN,,,,Watson,P. Watson,,,,,,,,,,,,Made,,2.0,,,,,,,,,,,,
133,PT02M57.00S,2024-11-03T02:33:37.9Z,1,REGULAR,turnover,bad pass,[],1630548,,,1610612762,28,17,2024-11-03T02:34:05Z,1310000,False,,,0,,J. Juzang bad pass TURNOVER (1 TO),"[1630548, 1631128]",1610612762.0,UTA,,,,Juzang,J. Juzang,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,1.0,Braun,1631128.0,,
134,PT02M57.00S,2024-11-03T02:33:37.9Z,1,REGULAR,steal,,[],1631128,,,1610612743,28,17,2024-11-03T02:33:40Z,1320000,False,,,0,,C. Braun STEAL (2 STL),[1631128],1610612743.0,DEN,,,,Braun,C. Braun,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,,,
135,PT02M55.00S,2024-11-03T02:33:43.3Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1631128,9.280551905387648,46.81372549019608,1610612743,28,17,2024-11-03T02:34:00Z,1330000,False,16.0,35.0,1,left,MISS C. Braun Layup - blocked,"[1631128, 1629234]",1610612743.0,DEN,,,,Braun,C. Braun,,,,,Restricted Area,0-8 Center,,,,,,Missed,,,,,,3.82,,,,,,,Eubanks,1629234.0
137,PT02M55.00S,2024-11-03T02:33:43.3Z,1,REGULAR,block,,[],1629234,,,1610612743,28,17,2024-11-03T02:34:00Z,1335000,False,,,0,,D. Eubanks BLOCK (2 BLK),[1629234],1610612762.0,UTA,,,,Eubanks,D. Eubanks,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
136,PT02M55.00S,2024-11-03T02:33:43.3Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612762,28,17,2024-11-03T02:44:32Z,1340000,False,,,0,,TEAM defensive REBOUND,[],1610612762.0,UTA,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,135.0,,,,,,,,,,,,,
148,PT02M55.00S,2024-11-03T02:34:02.0Z,1,REGULAR,substitution,out,[],1629008,,,1610612762,28,17,2024-11-03T02:44:32Z,1345000,False,,,0,,SUB out: M. Porter Jr.,[1629008],1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
149,PT02M55.00S,2024-11-03T02:34:02.0Z,1,REGULAR,substitution,out,[],1641729,,,1610612762,28,17,2024-11-03T02:44:32Z,1347500,False,,,0,,SUB out: B. Sensabaugh,[1641729],1610612762.0,UTA,,,,Sensabaugh,B. Sensabaugh,,,,,,,,,,,,,,,,,,,,,,,,,,
150,PT02M55.00S,2024-11-03T02:34:02.0Z,1,REGULAR,substitution,in,[],1641816,,,1610612762,28,17,2024-11-03T02:44:32Z,1348750,False,,,0,,SUB in: H. Tyson,[1641816],1610612743.0,DEN,,,,Tyson,H. Tyson,,,,,,,,,,,,,,,,,,,,,,,,,,
151,PT02M55.00S,2024-11-03T02:34:02.0Z,1,REGULAR,substitution,in,[],1642262,,,1610612762,28,17,2024-11-03T02:44:32Z,1349375,False,,,0,,SUB in: C. Williams,[1642262],1610612762.0,UTA,,,,Williams,C. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
141,PT02M51.00S,2024-11-03T02:34:20.7Z,1,REGULAR,jumpball,recovered,[],201988,,,1610612762,28,17,2024-11-03T02:44:32Z,1350000,False,,,0,,Jump Ball D. Eubanks vs. C. Braun: Tip to P. Mills,"[201988, 1629234, 1631128]",1610612762.0,UTA,heldball,P. Mills,201988.0,Mills,P. Mills,Eubanks,1629234.0,Braun,1631128.0,,,,,,,,,,,,,,,,,,,,,,
146,PT02M46.00S,2024-11-03T02:34:26.5Z,1,REGULAR,foul,personal,['3freethrow'],203999,,,1610612762,28,17,2024-11-03T02:34:43Z,1400000,False,,,0,,N. Jokić shooting personal FOUL (1 PF) (Juzang 3 FT),"[203999, 1630548]",1610612743.0,DEN,shooting,,,Jokić,N. Jokić,,,,,Above the Break 3,24+ Left Center,204058.0,1.0,0.0,Juzang,1630548.0,,,,,,,,,,,,,,,
152,PT02M46.00S,2024-11-03T02:35:28.6Z,1,REGULAR,freethrow,1 of 3,[],1630548,,,1610612762,28,18,2024-11-03T02:44:39Z,1420000,False,,,0,,J. Juzang Free Throw 1 of 3 (3 PTS),[1630548],1610612762.0,UTA,,,,Juzang,J. Juzang,,,,,,,,,,,,Made,,3.0,,,,,,,,,,,,
153,PT02M46.00S,2024-11-03T02:35:29.2Z,1,REGULAR,freethrow,2 of 3,[],1630548,,,1610612762,28,19,2024-11-03T02:44:39Z,1430000,False,,,0,,J. Juzang Free Throw 2 of 3 (4 PTS),[1630548],1610612762.0,UTA,,,,Juzang,J. Juzang,,,,,,,,,,,,Made,,4.0,,,,,,,,,,,,
154,PT02M46.00S,2024-11-03T02:35:33.6Z,1,REGULAR,freethrow,3 of 3,[],1630548,,,1610612762,28,20,2024-11-03T02:44:39Z,1440000,False,,,0,,J. Juzang Free Throw 3 of 3 (5 PTS),[1630548],1610612762.0,UTA,,,,Juzang,J. Juzang,,,,,,,,,,,,Made,,5.0,,,,,,,,,,,,
156,PT02M34.00S,2024-11-03T02:35:55.2Z,1,REGULAR,substitution,out,[],1631128,,,1610612743,28,20,2024-11-03T02:35:57Z,1460000,False,,,0,,SUB out: C. Braun,[1631128],1610612743.0,DEN,,,,Braun,C. Braun,,,,,,,,,,,,,,,,,,,,,,,,,,
157,PT02M34.00S,2024-11-03T02:35:55.2Z,1,REGULAR,substitution,in,[],201566,,,1610612743,28,20,2024-11-03T02:35:57Z,1470000,False,,,0,,SUB in: R. Westbrook,[201566],1610612743.0,DEN,,,,Westbrook,R. Westbrook,,,,,,,,,,,,,,,,,,,,,,,,,,
158,PT02M34.00S,2024-11-03T02:36:20.2Z,1,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1628381,,,1610612743,28,20,2024-11-03T02:36:37Z,1480000,False,,,0,,J. Collins away-from-play personal FOUL (3 PF) (Strawther 1 FT),"[1628381, 1631124]",1610612762.0,UTA,away-from-play,,,Collins,J. Collins,,,,,Mid-Range,8-16 Left,1627526.0,3.0,0.0,Strawther,1631124.0,,,,,,,,,,,,,,,
160,PT02M34.00S,2024-11-03T02:36:43.6Z,1,REGULAR,freethrow,1 of 1,[],203999,,,1610612743,29,20,2024-11-03T02:36:43Z,1500000,False,,,0,,N. Jokić away-from-play Free Throw 1 of 1 (7 PTS),[203999],1610612743.0,DEN,away-from-play,,,Jokić,N. Jokić,,,,,,,,,,,,Made,,7.0,,,,,,,,,,,,
161,PT02M32.00S,2024-11-03T02:36:59.3Z,1,REGULAR,foul,offensive,[],1631124,,,1610612762,29,20,2024-11-03T02:38:43Z,1510000,False,,,0,,J. Strawther offensive FOUL (1 PF),"[1631124, 201988]",1610612743.0,DEN,,,,Strawther,J. Strawther,,,,,Right Corner 3,24+ Right,204058.0,1.0,0.0,Mills,201988.0,,,,,,,,,,,,,,,
163,PT02M32.00S,2024-11-03T02:36:59.3Z,1,REGULAR,turnover,offensive foul,[],1631124,,,1610612743,29,20,2024-11-03T02:36:59Z,1530000,False,,,0,,J. Strawther offensive foul TURNOVER (1 TO),[1631124],1610612743.0,DEN,,,,Strawther,J. Strawther,,,,,Right Corner 3,24+ Right,204058.0,,,,,,,,,,,,,,,1.0,,,,
164,PT02M32.00S,2024-11-03T02:37:18.5Z,1,REGULAR,substitution,out,[],203999,,,1610612762,29,20,2024-11-03T02:37:34Z,1540000,False,,,0,,SUB out: N. Jokić,[203999],1610612743.0,DEN,,,,Jokić,N. Jokić,,,,,,,,,,,,,,,,,,,,,,,,,,
165,PT02M32.00S,2024-11-03T02:37:18.5Z,1,REGULAR,substitution,out,[],1628381,,,1610612762,29,20,2024-11-03T02:37:34Z,1550000,False,,,0,,SUB out: J. Collins,[1628381],1610612762.0,UTA,,,,Collins,J. Collins,,,,,,,,,,,,,,,,,,,,,,,,,,
166,PT02M32.00S,2024-11-03T02:37:18.5Z,1,REGULAR,substitution,in,[],201599,,,1610612762,29,20,2024-11-03T02:37:34Z,1560000,False,,,0,,SUB in: D. Jordan,[201599],1610612743.0,DEN,,,,Jordan,D. Jordan,,,,,,,,,,,,,,,,,,,,,,,,,,
167,PT02M32.00S,2024-11-03T02:37:18.5Z,1,REGULAR,substitution,in,[],1642271,,,1610612762,29,20,2024-11-03T02:37:34Z,1570000,False,,,0,,SUB in: K. Filipowski,[1642271],1610612762.0,UTA,,,,Filipowski,K. Filipowski,,,,,,,,,,,,,,,,,,,,,,,,,,
168,PT02M20.00S,2024-11-03T02:37:43.6Z,1,REGULAR,turnover,bad pass,[],201988,,,1610612762,29,20,2024-11-03T02:37:51Z,1580000,False,,,0,,P. Mills bad pass TURNOVER (1 TO),"[201988, 1631124]",1610612762.0,UTA,,,,Mills,P. Mills,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,1.0,Strawther,1631124.0,,
169,PT02M20.00S,2024-11-03T02:37:43.6Z,1,REGULAR,steal,,[],1631124,,,1610612743,29,20,2024-11-03T02:37:46Z,1590000,False,,,0,,J. Strawther STEAL (1 STL),[1631124],1610612743.0,DEN,,,,Strawther,J. Strawther,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,,,
170,PT02M16.00S,2024-11-03T02:37:48.6Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1641816,7.440867279894875,49.50980392156863,1610612743,31,20,2024-11-03T02:38:12Z,1600000,False,2.0,17.0,1,left,H. Tyson running Layup (2 PTS),[1641816],1610612743.0,DEN,running,,,Tyson,H. Tyson,,,,,Restricted Area,0-8 Center,,,,,,Made,,2.0,,,,1.76,,,,,,,,
171,PT02M16.00S,2024-11-03T02:37:52.7Z,1,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1630548,,,1610612743,31,20,2024-11-03T02:38:12Z,1610000,False,,,0,,J. Juzang shooting personal FOUL (1 PF) (Tyson 1 FT),"[1630548, 1641816]",1610612762.0,UTA,shooting,,,Juzang,J. Juzang,,,,,Restricted Area,0-8 Center,204058.0,1.0,0.0,Tyson,1641816.0,,,,,,,,,,,,,,,
174,PT02M16.00S,2024-11-03T02:39:47.8Z,1,REGULAR,freethrow,1 of 1,"['fromturnover', 'fastbreak']",1641816,,,1610612743,32,20,2024-11-03T02:39:47Z,1640000,False,,,0,,H. Tyson Free Throw 1 of 1 (3 PTS),[1641816],1610612743.0,DEN,,,,Tyson,H. Tyson,,,,,,,,,,,,Made,,3.0,,,,,,,,,,,,
175,PT02M07.00S,2024-11-03T02:39:58.8Z,1,REGULAR,3pt,Jump Shot,[],1630548,66.3107752956636,50.0,1610612762,32,20,2024-11-03T02:40:02Z,1650000,False,0.0,264.0,1,right,MISS J. Juzang 26' 3PT,[1630548],1610612762.0,UTA,,,,Juzang,J. Juzang,,,,,Above the Break 3,24+ Center,,,,,,Missed,,,,,,26.42,,,,,,,,
176,PT02M05.00S,2024-11-03T02:40:00.8Z,1,REGULAR,rebound,defensive,[],201599,,,1610612743,32,20,2024-11-03T02:40:02Z,1660000,False,,,0,,D. Jordan REBOUND (Off:0 Def:1),[201599],1610612743.0,DEN,,,,Jordan,D. Jordan,,,,,Above the Break 3,24+ Center,,,,,,,175.0,,1.0,1.0,0.0,,,,,,,,,
177,PT02M02.00S,2024-11-03T02:40:05.9Z,1,REGULAR,turnover,out-of-bounds,[],201566,,,1610612743,32,20,2024-11-03T02:40:14Z,1670000,False,,,0,,R. Westbrook bad pass out-of-bounds TURNOVER (2 TO),[201566],1610612743.0,DEN,bad pass,,,Westbrook,R. Westbrook,,,,,Mid-Range,8-16 Center,200834.0,,,,,,,,,,,,,,,2.0,,,,
178,PT01M48.00S,2024-11-03T02:40:25.1Z,1,REGULAR,turnover,bad pass,[],1629234,,,1610612762,32,20,2024-11-03T02:40:28Z,1680000,False,,,0,,D. Eubanks bad pass TURNOVER (1 TO),"[1629234, 201566]",1610612762.0,UTA,,,,Eubanks,D. Eubanks,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,1.0,Westbrook,201566.0,,
179,PT01M48.00S,2024-11-03T02:40:25.1Z,1,REGULAR,steal,,[],201566,,,1610612743,32,20,2024-11-03T02:40:27Z,1690000,False,,,0,,R. Westbrook STEAL (3 STL),[201566],1610612743.0,DEN,,,,Westbrook,R. Westbrook,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,,,,,
181,PT01M32.00S,2024-11-03T02:41:00.9Z,1,REGULAR,2pt,Jump Shot,['fromturnover'],1631124,9.937582128777924,32.35294117647059,1610612743,34,20,2024-11-03T02:41:09Z,1710000,False,88.0,41.0,1,left,J. Strawther 9' floating Jump Shot (4 PTS) (D. Jordan 1 AST),"[1631124, 201599]",1610612743.0,DEN,floating,,,Strawther,J. Strawther,,,,,Mid-Range,8-16 Right,,,,,,Made,,4.0,,,,9.72,D. Jordan,201599.0,1.0,,,,,
183,PT01M18.00S,2024-11-03T02:41:14.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1642262,82.34231274638634,37.00980392156863,1610612762,34,20,2024-11-03T02:41:21Z,1730000,False,-65.0,113.0,1,right,MISS C. Williams 13' finger roll Layup,[1642262],1610612762.0,UTA,finger roll,,,Williams,C. Williams,,,,,In The Paint (Non-RA),8-16 Center,,,,,,Missed,,,,,,13.08,,,,,,,,
184,PT01M15.00S,2024-11-03T02:41:17.7Z,1,REGULAR,rebound,defensive,[],1631124,,,1610612743,34,20,2024-11-03T02:41:21Z,1740000,False,,,0,,J. Strawther REBOUND (Off:0 Def:1),[1631124],1610612743.0,DEN,,,,Strawther,J. Strawther,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,183.0,,1.0,1.0,0.0,,,,,,,,,
185,PT01M04.00S,2024-11-03T02:41:28.9Z,1,REGULAR,3pt,Jump Shot,[],1631124,34.247700394218136,64.4607843137255,1610612743,37,20,2024-11-03T02:41:34Z,1750000,False,-72.0,269.0,1,left,J. Strawther 27' 3PT  (7 PTS) (H. Tyson 1 AST),"[1631124, 1641816]",1610612743.0,DEN,,,,Strawther,J. Strawther,,,,,Above the Break 3,24+ Center,,,,,,Made,,7.0,,,,27.89,H. Tyson,1641816.0,1.0,,,,,
187,PT00M53.90S,2024-11-03T02:41:39.0Z,1,REGULAR,3pt,Jump Shot,[],1642271,89.30683311432325,98.0392156862745,1610612762,37,20,2024-11-03T02:41:43Z,1770000,False,240.0,48.0,1,right,MISS K. Filipowski 24' 3PT,[1642271],1610612762.0,UTA,,,,Filipowski,K. Filipowski,,,,,Right Corner 3,24+ Right,,,,,,Missed,,,,,,24.49,,,,,,,,
188,PT00M51.50S,2024-11-03T02:41:41.4Z,1,REGULAR,rebound,defensive,[],201566,,,1610612743,37,20,2024-11-03T02:41:43Z,1780000,False,,,0,,R. Westbrook REBOUND (Off:1 Def:1),[201566],1610612743.0,DEN,,,,Westbrook,R. Westbrook,,,,,Right Corner 3,24+ Right,,,,,,,187.0,,2.0,1.0,1.0,,,,,,,,,
