actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
2,PT12M00.00S,2025-01-02T02:11:55.3Z,1,REGULAR,period,start,[],0,,,0,0,0,2025-01-02T02:11:55Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M55.00S,2025-01-02T02:11:58.4Z,1,REGULAR,jumpball,recovered,[],201566,,,1610612743,0,0,2025-01-02T02:11:58Z,40000,False,,,0,,Jump Ball N. Jokić vs. C. Capela: Tip to R. Westbrook,"[201566, 203999, 203991]",1610612743.0,DEN,startperiod,R. Westbrook,201566.0,Westbrook,R. Westbrook,Jokić,203999.0,Capela,203991.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M44.00S,2025-01-02T02:12:10.1Z,1,REGULAR,3pt,Jump Shot,[],1629008,90.62089356110381,4.166666666666666,1610612743,3,0,2025-01-02T02:12:17Z,70000,False,-229.0,36.0,1,right,M. Porter Jr. 3PT  (3 PTS) (N. Jokić 1 AST),"[1629008, 203999]",1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,Left Corner 3,24+ Left,23.2,Made,3.0,N. Jokić,203999.0,1.0,,,,,,,,,,,,,,
9,PT11M21.00S,2025-01-02T02:12:32.5Z,1,REGULAR,3pt,Jump Shot,[],1630700,31.61957950065703,68.62745098039215,1610612737,3,3,2025-01-02T02:12:37Z,90000,False,-93.0,245.0,1,left,D. Daniels 26' 3PT  (3 PTS) (Z. Risacher 1 AST),"[1630700, 1642258]",1610612737.0,ATL,,,,Daniels,D. Daniels,,,,,Above the Break 3,24+ Left Center,26.18,Made,3.0,Z. Risacher,1642258.0,1.0,,,,,,,,,,,,,,
11,PT11M00.00S,2025-01-02T02:12:53.8Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629008,83.65637319316689,45.34313725490196,1610612743,3,3,2025-01-02T02:13:20Z,110000,False,-23.0,101.0,1,right,MISS M. Porter Jr. 10' driving floating Shot,[1629008],1610612743.0,DEN,driving floating,,,Porter Jr.,M. Porter Jr.,,,,,In The Paint (Non-RA),8-16 Center,10.38,Missed,,,,,,,,,,,,,,,,,,
12,PT11M00.00S,2025-01-02T02:12:53.8Z,1,REGULAR,rebound,defensive,[],203991,,,1610612737,3,3,2025-01-02T02:25:38Z,120000,False,,,0,,C. Capela REBOUND (Off:0 Def:1),[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,11.0,1.0,1.0,0.0,,,,,,,,,,
13,PT10M49.00S,2025-01-02T02:13:05.4Z,1,REGULAR,3pt,Jump Shot,[],1629027,31.225361366622867,27.205882352941174,1610612737,3,3,2025-01-02T02:13:11Z,130000,False,114.0,241.0,1,left,MISS T. Young 26' pullup 3PT,[1629027],1610612737.0,ATL,pullup,,,Young,T. Young,,,,,Above the Break 3,24+ Right Center,26.66,Missed,,,,,,,,,,,,,,,,,,
14,PT10M45.00S,2025-01-02T02:13:09.4Z,1,REGULAR,rebound,defensive,[],203999,,,1610612743,3,3,2025-01-02T02:13:11Z,140000,False,,,0,,N. Jokić REBOUND (Off:0 Def:1),[203999],1610612743.0,DEN,,,,Jokić,N. Jokić,,,,,Above the Break 3,24+ Right Center,,,,,,,13.0,1.0,1.0,0.0,,,,,,,,,,
15,PT10M34.00S,2025-01-02T02:13:19.6Z,1,REGULAR,2pt,Jump Shot,[],1627750,82.7365308804205,20.833333333333336,1610612743,5,3,2025-01-02T02:13:23Z,150000,False,-146.0,110.0,1,right,J. Murray 18' step back Jump Shot (2 PTS),[1627750],1610612743.0,DEN,step back,,,Murray,J. Murray,,,,,Mid-Range,16-24 Left Center,18.25,Made,2.0,,,,,,,,,,,,,,,,,
16,PT10M21.00S,2025-01-02T02:13:32.5Z,1,REGULAR,2pt,Jump Shot,[],1629726,17.16491458607096,28.431372549019606,1610612737,5,3,2025-01-02T02:14:05Z,160000,False,108.0,109.0,1,left,MISS G. Mathews 15' driving floating Shot,[1629726],1610612737.0,ATL,driving floating,,,Mathews,G. Mathews,,,,,Mid-Range,8-16 Right,15.32,Missed,,,,,,,,,,,,,,,,,,
17,PT10M18.00S,2025-01-02T02:13:35.5Z,1,REGULAR,rebound,defensive,[],203999,,,1610612743,5,3,2025-01-02T02:13:43Z,170000,False,,,0,,N. Jokić REBOUND (Off:0 Def:2),[203999],1610612743.0,DEN,,,,Jokić,N. Jokić,,,,,Mid-Range,8-16 Right,,,,,,,16.0,2.0,2.0,0.0,,,,,,,,,,
18,PT10M09.00S,2025-01-02T02:13:47.6Z,1,REGULAR,2pt,Jump Shot,[],203999,93.77463863337714,66.17647058823529,1610612743,7,3,2025-01-02T02:13:52Z,180000,False,81.0,6.0,1,right,N. Jokić 8' Jump Shot (2 PTS),[203999],1610612743.0,DEN,,,,Jokić,N. Jokić,,,,,Mid-Range,8-16 Right,8.11,Made,2.0,,,,,,,,,,,,,,,,,
19,PT10M09.00S,2025-01-02T02:13:49.9Z,1,REGULAR,foul,personal,['1freethrow'],203991,,,1610612743,7,3,2025-01-02T02:13:57Z,190000,False,,,0,,C. Capela shooting personal FOUL (1 PF) (Jokić 1 FT),"[203991, 203999]",1610612737.0,ATL,shooting,,,Capela,C. Capela,,,,,Mid-Range,8-16 Right,,,,,,,,,,,1628954.0,1.0,0.0,Jokić,203999.0,,,,,
21,PT10M09.00S,2025-01-02T02:14:10.7Z,1,REGULAR,freethrow,1 of 1,[],203999,,,1610612743,8,3,2025-01-02T02:14:10Z,210000,False,,,0,,N. Jokić Free Throw 1 of 1 (3 PTS),[203999],1610612743.0,DEN,,,,Jokić,N. Jokić,,,,,,,,Made,3.0,,,,,,,,,,,,,,,,,
22,PT09M54.00S,2025-01-02T02:14:27.4Z,1,REGULAR,3pt,Jump Shot,[],1642258,9.411957950065702,3.6764705882352944,1610612737,8,3,2025-01-02T02:14:34Z,220000,False,232.0,36.0,1,left,MISS Z. Risacher 3PT,[1642258],1610612737.0,ATL,,,,Risacher,Z. Risacher,,,,,Right Corner 3,24+ Right,23.44,Missed,,,,,,,,,,,,,,,,,,
23,PT09M50.00S,2025-01-02T02:14:31.4Z,1,REGULAR,rebound,offensive,[],1630700,,,1610612737,8,3,2025-01-02T02:31:48Z,230000,False,,,0,,D. Daniels REBOUND (Off:1 Def:0),[1630700],1610612737.0,ATL,,,,Daniels,D. Daniels,,,,,Right Corner 3,24+ Right,,,,,,,22.0,1.0,0.0,1.0,,,,,,,,,,
24,PT09M49.00S,2025-01-02T02:14:32.5Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630700,6.1268068331143235,47.549019607843135,1610612737,8,5,2025-01-02T02:31:43Z,240000,False,12.0,5.0,1,left,D. Daniels putback Layup (5 PTS),[1630700],1610612737.0,ATL,putback,,,Daniels,D. Daniels,,,,,Restricted Area,0-8 Center,1.33,Made,5.0,,,,,,,,,,,,,,,,,
26,PT09M38.00S,2025-01-02T02:14:43.4Z,1,REGULAR,2pt,Jump Shot,[],1627750,78.13731931668858,60.049019607843135,1610612743,8,5,2025-01-02T02:15:23Z,260000,False,50.0,153.0,1,right,MISS J. Murray 16' fadeaway Shot,[1627750],1610612743.0,DEN,fadeaway,,,Murray,J. Murray,,,,,Mid-Range,16-24 Center,16.1,Missed,,,,,,,,,,,,,,,,,,
27,PT09M34.00S,2025-01-02T02:14:47.4Z,1,REGULAR,rebound,defensive,[],1629726,,,1610612737,8,5,2025-01-02T02:14:49Z,270000,False,,,0,,G. Mathews REBOUND (Off:0 Def:1),[1629726],1610612737.0,ATL,,,,Mathews,G. Mathews,,,,,Mid-Range,16-24 Center,,,,,,,26.0,1.0,1.0,0.0,,,,,,,,,,
28,PT09M26.00S,2025-01-02T02:14:55.2Z,1,REGULAR,3pt,Jump Shot,[],1629027,32.670827858081466,69.36274509803921,1610612737,8,8,2025-01-02T02:15:03Z,280000,False,-97.0,255.0,1,left,T. Young 27' 3PT pullup (3 PTS) (D. Daniels 1 AST),"[1629027, 1630700]",1610612737.0,ATL,pullup,,,Young,T. Young,,,,,Above the Break 3,24+ Left Center,27.24,Made,3.0,D. Daniels,1630700.0,1.0,,,,,,,,,,,,,,
30,PT09M05.00S,2025-01-02T02:15:16.9Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1631128,93.38042049934296,49.01960784313725,1610612743,10,8,2025-01-02T02:15:21Z,300000,False,-5.0,10.0,1,right,C. Braun DUNK (2 PTS) (N. Jokić 2 AST),"[1631128, 203999]",1610612743.0,DEN,,,,Braun,C. Braun,,,,,Restricted Area,0-8 Center,1.09,Made,2.0,N. Jokić,203999.0,2.0,,,,,,,,,,,,,,
32,PT08M58.00S,2025-01-02T02:15:25.1Z,1,REGULAR,foul,personal,['2freethrow'],201566,,,1610612737,10,8,2025-01-02T02:15:43Z,320000,False,,,0,,R. Westbrook shooting personal FOUL (1 PF) (Young 2 FT),"[201566, 1629027]",1610612743.0,DEN,shooting,,,Westbrook,R. Westbrook,,,,,Mid-Range,8-16 Center,,,,,,,,,,,202058.0,1.0,0.0,Young,1629027.0,,,,,
34,PT08M58.00S,2025-01-02T02:15:49.2Z,1,REGULAR,freethrow,1 of 2,[],1629027,,,1610612737,10,9,2025-01-02T02:15:49Z,340000,False,,,0,,T. Young Free Throw 1 of 2 (4 PTS),[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,,,Made,4.0,,,,,,,,,,,,,,,,,
35,PT08M58.00S,2025-01-02T02:16:12.6Z,1,REGULAR,freethrow,2 of 2,[],1629027,,,1610612737,10,10,2025-01-02T02:16:12Z,350000,False,,,0,,T. Young Free Throw 2 of 2 (5 PTS),[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,,,Made,5.0,,,,,,,,,,,,,,,,,
36,PT08M49.00S,2025-01-02T02:16:20.2Z,1,REGULAR,3pt,Jump Shot,[],1629008,94.95729303547962,95.34313725490196,1610612743,13,10,2025-01-02T02:16:25Z,360000,False,227.0,-5.0,1,right,M. Porter Jr. 3PT  (6 PTS) (R. Westbrook 1 AST),"[1629008, 201566]",1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,Right Corner 3,24+ Right,22.68,Made,6.0,R. Westbrook,201566.0,1.0,,,,,,,,,,,,,,
38,PT08M41.00S,2025-01-02T02:16:27.6Z,1,REGULAR,turnover,bad pass,[],1629726,,,1610612737,13,10,2025-01-02T02:16:34Z,380000,False,,,0,,G. Mathews bad pass TURNOVER (1 TO),"[1629726, 1629008]",1610612737.0,ATL,,,,Mathews,G. Mathews,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,1.0,Porter Jr.,1629008.0,,
39,PT08M41.00S,2025-01-02T02:16:27.6Z,1,REGULAR,steal,,[],1629008,,,1610612743,13,10,2025-01-02T02:16:31Z,390000,False,,,0,,M. Porter Jr. STEAL (1 STL),[1629008],1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
40,PT08M30.00S,2025-01-02T02:16:39.8Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",203999,92.19776609724047,49.26470588235294,1610612743,15,10,2025-01-02T02:16:45Z,400000,False,-4.0,21.0,1,right,N. Jokić cutting finger roll Layup (5 PTS) (R. Westbrook 2 AST),"[203999, 201566]",1610612743.0,DEN,cutting finger roll,,,Jokić,N. Jokić,,,,,Restricted Area,0-8 Center,2.11,Made,5.0,R. Westbrook,201566.0,2.0,,,,,,,,,,,,,,
42,PT08M18.00S,2025-01-02T02:16:52.2Z,1,REGULAR,3pt,Jump Shot,[],1630700,11.12023653088042,4.6568627450980395,1610612737,15,10,2025-01-02T02:16:59Z,420000,False,227.0,52.0,1,left,MISS D. Daniels 3PT,[1630700],1610612737.0,ATL,,,,Daniels,D. Daniels,,,,,Right Corner 3,24+ Right,23.26,Missed,,,,,,,,,,,,,,,,,,
43,PT08M15.00S,2025-01-02T02:16:55.2Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612743,15,10,2025-01-02T02:16:59Z,430000,False,,,0,,TEAM defensive REBOUND,[],1610612743.0,DEN,,,,,,,,,,Right Corner 3,24+ Right,,,,,,,42.0,,,,,,,,,,,,,
45,PT08M07.00S,2025-01-02T02:17:10.9Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1631128,93.77463863337714,48.03921568627451,1610612743,17,10,2025-01-02T02:17:15Z,450000,False,-10.0,6.0,1,right,C. Braun cutting DUNK (4 PTS) (N. Jokić 3 AST),"[1631128, 203999]",1610612743.0,DEN,cutting,,,Braun,C. Braun,,,,,Restricted Area,0-8 Center,1.15,Made,4.0,N. Jokić,203999.0,3.0,,,,,,,,,,,,,,
47,PT07M52.00S,2025-01-02T02:17:28.1Z,1,REGULAR,foul,personal,[],201566,,,1610612737,17,10,2025-01-02T02:17:35Z,470000,False,,,0,,R. Westbrook personal FOUL (2 PF),"[201566, 203991]",1610612743.0,DEN,,,,Westbrook,R. Westbrook,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,202035.0,2.0,0.0,Capela,203991.0,,,,,
49,PT07M52.00S,2025-01-02T02:17:40.0Z,1,REGULAR,substitution,out,[],201566,,,1610612737,17,10,2025-01-02T02:17:45Z,490000,False,,,0,,SUB out: R. Westbrook,[201566],1610612743.0,DEN,,,,Westbrook,R. Westbrook,,,,,,,,,,,,,,,,,,,,,,,,,,
50,PT07M52.00S,2025-01-02T02:17:40.0Z,1,REGULAR,substitution,in,[],1631124,,,1610612737,17,10,2025-01-02T02:17:45Z,500000,False,,,0,,SUB in: J. Strawther,[1631124],1610612743.0,DEN,,,,Strawther,J. Strawther,,,,,,,,,,,,,,,,,,,,,,,,,,
51,PT07M44.00S,2025-01-02T02:18:03.1Z,1,REGULAR,foul,personal,['3freethrow'],1631128,,,1610612737,17,10,2025-01-02T02:18:09Z,510000,False,,,0,,C. Braun shooting personal FOUL (1 PF) (Young 3 FT),"[1631128, 1629027]",1610612743.0,DEN,shooting,,,Braun,C. Braun,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,202058.0,1.0,0.0,Young,1629027.0,,,,,
53,PT07M44.00S,2025-01-02T02:18:32.7Z,1,REGULAR,freethrow,1 of 3,[],1629027,,,1610612737,17,11,2025-01-02T02:18:32Z,530000,False,,,0,,T. Young Free Throw 1 of 3 (6 PTS),[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,,,Made,6.0,,,,,,,,,,,,,,,,,
55,PT07M44.00S,2025-01-02T02:20:10.7Z,1,REGULAR,freethrow,2 of 3,[],1629027,,,1610612737,17,12,2025-01-02T02:20:10Z,550000,False,,,0,,T. Young Free Throw 2 of 3 (7 PTS),[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,,,Made,7.0,,,,,,,,,,,,,,,,,
56,PT07M44.00S,2025-01-02T02:20:25.4Z,1,REGULAR,freethrow,3 of 3,[],1629027,,,1610612737,17,13,2025-01-02T02:20:25Z,560000,False,,,0,,T. Young Free Throw 3 of 3 (8 PTS),[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,,,Made,8.0,,,,,,,,,,,,,,,,,
57,PT07M29.00S,2025-01-02T02:20:41.8Z,1,REGULAR,3pt,Jump Shot,[],1629008,80.50262812089356,92.64705882352942,1610612743,17,13,2025-01-02T02:20:48Z,570000,False,213.0,131.0,1,right,MISS M. Porter Jr. 25' 3PT,[1629008],1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,Above the Break 3,24+ Right Center,25.01,Missed,,,,,,,,,,,,,,,,,,
