actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId
24,PT10M31.00S,2025-01-09T02:14:27.1Z,1,REGULAR,3pt,Jump Shot,[],201566,17.296320630749015,3.9215686274509802,1610612743,3,3,2025-01-09T02:14:54Z,240000,False,230.0,110.0,1,left,MISS R. Westbrook 25' pullup 3PT,[201566],1610612743.0,DEN,pullup,,,Westbrook,R. Westbrook,,,,,Above the Break 3,24+ Right Center,25.54,Missed,,,,,,,,,,,,,,,,,,
25,PT10M29.00S,2025-01-09T02:14:30.7Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612746,3,3,2025-01-09T02:14:30Z,250000,False,,,0,,TEAM defensive REBOUND,[],1610612746.0,LAC,,,,,,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,24.0,,,,,
27,PT10M15.00S,2025-01-09T02:14:49.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1626181,92.9862023653088,51.470588235294116,1610612746,3,3,2025-01-09T02:14:54Z,270000,False,7.0,13.0,1,right,MISS N. Powell driving finger roll Layup,[1626181],1610612746.0,LAC,driving finger roll,,,Powell,N. Powell,,,,,Restricted Area,0-8 Center,1.53,Missed,,,,,,,,,,,,,,,,,,
28,PT10M14.00S,2025-01-09T02:14:50.9Z,1,REGULAR,rebound,defensive,[],201566,,,1610612743,3,3,2025-01-09T02:14:54Z,280000,False,,,0,,R. Westbrook REBOUND (Off:0 Def:1),[201566],1610612743.0,DEN,,,,Westbrook,R. Westbrook,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,27.0,1.0,1.0,0.0,,
29,PT10M04.00S,2025-01-09T02:15:01.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],201566,8.09789750328515,54.65686274509803,1610612743,3,3,2025-01-09T02:15:06Z,290000,False,-23.0,24.0,1,left,MISS R. Westbrook driving Layup,[201566],1610612743.0,DEN,driving,,,Westbrook,R. Westbrook,,,,,Restricted Area,0-8 Center,3.32,Missed,,,,,,,,,,,,,,,,,,
30,PT10M02.00S,2025-01-09T02:15:03.2Z,1,REGULAR,rebound,defensive,[],1627826,,,1610612746,3,3,2025-01-09T02:15:06Z,300000,False,,,0,,I. Zubac REBOUND (Off:0 Def:2),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,29.0,2.0,2.0,0.0,,
31,PT09M58.00S,2025-01-09T02:15:07.3Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1626181,78.9257555847569,8.823529411764707,1610612746,3,3,2025-01-09T02:18:07Z,310000,False,-206.0,146.0,1,right,MISS N. Powell 25' running 3PT,[1626181],1610612746.0,LAC,running,,,Powell,N. Powell,,,,,Above the Break 3,24+ Left Center,25.22,Missed,,,,,,,,,,,,,,,,,,
32,PT09M55.00S,2025-01-09T02:15:10.3Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612746,3,3,2025-01-09T02:15:19Z,320000,False,,,0,,TEAM offensive REBOUND,[],1610612746.0,LAC,,,,,,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,31.0,,,,,
34,PT09M42.00S,2025-01-09T02:15:41.0Z,1,REGULAR,2pt,Jump Shot,['2ndchance'],1627826,80.1084099868594,22.30392156862745,1610612746,3,3,2025-01-09T02:15:46Z,340000,False,-138.0,134.0,1,right,MISS I. Zubac 19' Jump Shot,[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,Mid-Range,16-24 Left Center,19.31,Missed,,,,,,,,,,,,,,,,,,
35,PT09M39.00S,2025-01-09T02:15:44.0Z,1,REGULAR,rebound,defensive,[],1629008,,,1610612743,3,3,2025-01-09T02:15:46Z,350000,False,,,0,,M. Porter Jr. REBOUND (Off:0 Def:1),[1629008],1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,34.0,1.0,1.0,0.0,,
36,PT09M35.00S,2025-01-09T02:15:47.6Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1631128,20.45006570302234,8.823529411764707,1610612743,6,3,2025-01-09T02:18:42Z,360000,False,206.0,140.0,1,left,C. Braun 24' 3PT running (3 PTS) (M. Porter Jr. 1 AST),"[1631128, 1629008]",1610612743.0,DEN,running,,,Braun,C. Braun,,,,,Above the Break 3,24+ Right Center,24.88,Made,3.0,M. Porter Jr.,1629008.0,1.0,,,,,,,,,,,,,,
38,PT09M18.00S,2025-01-09T02:16:05.0Z,1,REGULAR,turnover,bad pass,[],201935,,,1610612746,6,3,2025-01-09T02:16:08Z,380000,False,,,0,,J. Harden bad pass TURNOVER (2 TO),"[201935, 201599]",1610612746.0,LAC,,,,Harden,J. Harden,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,2.0,Jordan,201599.0,,,,,,
39,PT09M18.00S,2025-01-09T02:16:05.0Z,1,REGULAR,steal,,[],201599,,,1610612743,6,3,2025-01-09T02:16:06Z,390000,False,,,0,,D. Jordan STEAL (2 STL),[201599],1610612743.0,DEN,,,,Jordan,D. Jordan,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,,,
40,PT09M03.00S,2025-01-09T02:16:22.2Z,1,REGULAR,foul,personal,[],1627739,,,1610612743,6,3,2025-01-09T02:16:29Z,400000,False,,,0,,K. Dunn personal FOUL (2 PF),"[1627739, 1631128]",1610612746.0,LAC,,,,Dunn,K. Dunn,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,1628485.0,2.0,0.0,Braun,1631128.0,,,,,,,,,
42,PT08M53.00S,2025-01-09T02:16:50.7Z,1,REGULAR,foul,personal,[],1627884,,,1610612743,6,3,2025-01-09T02:17:02Z,420000,False,,,0,,D. Jones Jr. personal FOUL (2 PF),"[1627884, 1627750]",1610612746.0,LAC,,,,Jones Jr.,D. Jones Jr.,,,,,Mid-Range,16-24 Right Center,,,,,,,201245.0,2.0,0.0,Murray,1627750.0,,,,,,,,,
44,PT08M53.00S,2025-01-09T02:17:09.4Z,1,REGULAR,substitution,out,[],1627739,,,1610612743,6,3,2025-01-09T02:17:17Z,440000,False,,,0,,SUB out: K. Dunn,[1627739],1610612746.0,LAC,,,,Dunn,K. Dunn,,,,,,,,,,,,,,,,,,,,,,,,,,
45,PT08M53.00S,2025-01-09T02:17:09.4Z,1,REGULAR,substitution,out,[],1627884,,,1610612743,6,3,2025-01-09T02:17:17Z,450000,False,,,0,,SUB out: D. Jones Jr.,[1627884],1610612746.0,LAC,,,,Jones Jr.,D. Jones Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
46,PT08M53.00S,2025-01-09T02:17:09.4Z,1,REGULAR,substitution,in,[],201587,,,1610612743,6,3,2025-01-09T02:17:17Z,460000,False,,,0,,SUB in: N. Batum,[201587],1610612746.0,LAC,,,,Batum,N. Batum,,,,,,,,,,,,,,,,,,,,,,,,,,
47,PT08M53.00S,2025-01-09T02:17:09.4Z,1,REGULAR,substitution,in,[],1629599,,,1610612743,6,3,2025-01-09T02:17:17Z,470000,False,,,0,,SUB in: A. Coffey,[1629599],1610612746.0,LAC,,,,Coffey,A. Coffey,,,,,,,,,,,,,,,,,,,,,,,,,,
48,PT08M38.00S,2025-01-09T02:17:39.6Z,1,REGULAR,turnover,bad pass,[],1627750,,,1610612743,6,3,2025-01-09T02:17:44Z,480000,False,,,0,,J. Murray bad pass TURNOVER (1 TO),"[1627750, 201587]",1610612743.0,DEN,,,,Murray,J. Murray,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,1.0,Batum,201587.0,,,,,,
49,PT08M38.00S,2025-01-09T02:17:39.6Z,1,REGULAR,steal,,[],201587,,,1610612746,6,3,2025-01-09T02:17:42Z,490000,False,,,0,,N. Batum STEAL (1 STL),[201587],1610612746.0,LAC,,,,Batum,N. Batum,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
50,PT08M33.00S,2025-01-09T02:17:45.2Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1629599,93.24901445466492,47.30392156862745,1610612746,6,5,2025-01-09T02:17:53Z,500000,False,-13.0,11.0,1,right,A. Coffey running reverse Layup (2 PTS) (J. Harden 1 AST),"[1629599, 201935]",1610612746.0,LAC,running reverse,,,Coffey,A. Coffey,,,,,Restricted Area,0-8 Center,1.74,Made,2.0,J. Harden,201935.0,1.0,,,,,,,,,,,,,,
51,PT08M20.00S,2025-01-09T02:17:57.5Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1631128,7.440867279894875,49.754901960784316,1610612743,8,5,2025-01-09T02:18:01Z,510000,False,1.0,17.0,1,left,C. Braun cutting DUNK (5 PTS) (D. Jordan 1 AST),"[1631128, 201599]",1610612743.0,DEN,cutting,,,Braun,C. Braun,,,,,Restricted Area,0-8 Center,1.74,Made,5.0,D. Jordan,201599.0,1.0,,,,,,,,,,,,,,
54,PT08M06.00S,2025-01-09T02:18:11.2Z,1,REGULAR,2pt,Jump Shot,[],201935,86.15308804204993,32.84313725490196,1610612746,8,7,2025-01-09T02:18:17Z,530000,False,-86.0,78.0,1,right,J. Harden 11' pullup Jump Shot (2 PTS),[201935],1610612746.0,LAC,pullup,,,Harden,J. Harden,,,,,Mid-Range,8-16 Left,11.58,Made,2.0,,,,,,,,,,,,,,,,,
55,PT07M55.00S,2025-01-09T02:18:24.8Z,1,REGULAR,turnover,out-of-bounds,[],201566,,,1610612743,8,7,2025-01-09T02:18:31Z,540000,False,,,0,,R. Westbrook lost ball out-of-bounds TURNOVER (1 TO),[201566],1610612743.0,DEN,lost ball,,,Westbrook,R. Westbrook,,,,,Mid-Range,16-24 Right Center,,,,,,,1628485.0,,,,,1.0,,,,,,,,
56,PT07M42.00S,2025-01-09T02:18:46.9Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",201935,82.86793692509855,62.00980392156863,1610612746,8,7,2025-01-09T02:18:52Z,550000,False,60.0,109.0,1,right,MISS J. Harden 12' pullup Shot,[201935],1610612746.0,LAC,pullup,,,Harden,J. Harden,,,,,In The Paint (Non-RA),8-16 Center,12.4,Missed,,,,,,,,,,,,,,,,,,
57,PT07M40.00S,2025-01-09T02:18:48.9Z,1,REGULAR,rebound,defensive,[],1627750,,,1610612743,8,7,2025-01-09T02:18:52Z,560000,False,,,0,,J. Murray REBOUND (Off:0 Def:1),[1627750],1610612743.0,DEN,,,,Murray,J. Murray,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,56.0,1.0,1.0,0.0,,
58,PT07M30.00S,2025-01-09T02:18:59.7Z,1,REGULAR,2pt,Jump Shot,[],1627750,20.97568988173456,63.970588235294116,1610612743,10,7,2025-01-09T02:19:03Z,570000,False,-70.0,145.0,1,left,J. Murray 16' floating Jump Shot (5 PTS),[1627750],1610612743.0,DEN,floating,,,Murray,J. Murray,,,,,Mid-Range,16-24 Left Center,16.07,Made,5.0,,,,,,,,,,,,,,,,,
59,PT07M05.00S,2025-01-09T02:19:24.4Z,1,REGULAR,3pt,Jump Shot,[],201587,65.39093298291722,48.529411764705884,1610612746,10,10,2025-01-09T02:19:29Z,580000,False,-7.0,273.0,1,right,N. Batum 27' 3PT  (3 PTS) (J. Harden 2 AST),"[201587, 201935]",1610612746.0,LAC,,,,Batum,N. Batum,,,,,Above the Break 3,24+ Center,27.29,Made,3.0,J. Harden,201935.0,2.0,,,,,,,,,,,,,,
61,PT06M47.00S,2025-01-09T02:19:41.9Z,1,REGULAR,2pt,Jump Shot,[],1627750,21.895532194480946,46.32352941176471,1610612743,12,10,2025-01-09T02:19:46Z,600000,False,18.0,153.0,1,left,J. Murray 15' turnaround fadeaway Jump Shot (7 PTS),[1627750],1610612743.0,DEN,turnaround fadeaway,,,Murray,J. Murray,,,,,Mid-Range,8-16 Center,15.44,Made,7.0,,,,,,,,,,,,,,,,,
62,PT06M28.00S,2025-01-09T02:20:01.0Z,1,REGULAR,2pt,Jump Shot,[],1626181,94.95729303547962,70.09803921568627,1610612746,12,10,2025-01-09T02:20:06Z,610000,False,100.0,-5.0,1,right,MISS N. Powell 10' pullup Shot,[1626181],1610612746.0,LAC,pullup,,,Powell,N. Powell,,,,,Mid-Range,8-16 Right,10.06,Missed,,,,,,,,,,,,,,,,,,
63,PT06M25.00S,2025-01-09T02:20:04.0Z,1,REGULAR,rebound,defensive,[],201599,,,1610612743,12,10,2025-01-09T02:20:06Z,620000,False,,,0,,D. Jordan REBOUND (Off:0 Def:1),[201599],1610612743.0,DEN,,,,Jordan,D. Jordan,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,62.0,1.0,1.0,0.0,,
65,PT06M18.00S,2025-01-09T02:20:19.4Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612743,12,10,2025-01-09T02:20:19Z,640000,False,,,0,,DEN Timeout,[],1610612743.0,DEN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66,PT06M11.00S,2025-01-09T02:23:19.5Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631128,10.33180026281209,34.80392156862745,1610612743,12,10,2025-01-09T02:23:25Z,650000,False,76.0,45.0,1,left,MISS C. Braun 8' driving floating Shot,[1631128],1610612743.0,DEN,driving floating,,,Braun,C. Braun,,,,,In The Paint (Non-RA),8-16 Right,8.81,Missed,,,,,,,,,,,,,,,,,,
67,PT06M07.00S,2025-01-09T02:23:23.5Z,1,REGULAR,rebound,defensive,[],1627826,,,1610612746,12,10,2025-01-09T02:28:12Z,660000,False,,,0,,I. Zubac REBOUND (Off:0 Def:3),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,,,,,66.0,3.0,3.0,0.0,,
70,PT05M58.00S,2025-01-09T02:23:31.4Z,1,REGULAR,3pt,Jump Shot,[],201935,67.88764783180025,50.49019607843137,1610612746,12,10,2025-01-09T02:23:37Z,690000,False,2.0,249.0,1,right,MISS J. Harden 24' step back 3PT,[201935],1610612746.0,LAC,step back,,,Harden,J. Harden,,,,,Above the Break 3,24+ Center,24.94,Missed,,,,,,,,,,,,,,,,,,
71,PT05M55.00S,2025-01-09T02:23:35.0Z,1,REGULAR,rebound,offensive,[],201587,,,1610612746,12,10,2025-01-09T02:23:35Z,700000,False,,,0,,N. Batum REBOUND (Off:1 Def:0),[201587],1610612746.0,LAC,,,,Batum,N. Batum,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,70.0,1.0,0.0,1.0,,
72,PT05M52.00S,2025-01-09T02:23:38.6Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1626181,65.65374507227332,45.83333333333333,1610612746,12,10,2025-01-09T02:23:43Z,710000,False,-21.0,270.0,1,right,MISS N. Powell 27' step back 3PT,[1626181],1610612746.0,LAC,step back,,,Powell,N. Powell,,,,,Above the Break 3,24+ Center,27.12,Missed,,,,,,,,,,,,,,,,,,
73,PT05M48.00S,2025-01-09T02:23:42.6Z,1,REGULAR,rebound,defensive,[],201599,,,1610612743,12,10,2025-01-09T02:23:43Z,720000,False,,,0,,D. Jordan REBOUND (Off:0 Def:2),[201599],1610612743.0,DEN,,,,Jordan,D. Jordan,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,72.0,2.0,2.0,0.0,,
74,PT05M34.00S,2025-01-09T02:23:55.7Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629008,17.427726675427067,62.00980392156863,1610612743,14,10,2025-01-09T02:24:00Z,730000,False,-60.0,111.0,1,left,M. Porter Jr. 12' turnaround fadeaway Jump Shot (2 PTS) (R. Westbrook 2 AST),"[1629008, 201566]",1610612743.0,DEN,turnaround fadeaway,,,Porter Jr.,M. Porter Jr.,,,,,In The Paint (Non-RA),8-16 Center,12.64,Made,2.0,R. Westbrook,201566.0,2.0,,,,,,,,,,,,,,
76,PT05M08.00S,2025-01-09T02:24:21.8Z,1,REGULAR,3pt,Jump Shot,[],201587,76.95466491458606,11.029411764705882,1610612746,14,10,2025-01-09T02:26:30Z,750000,False,-195.0,164.0,1,right,MISS N. Batum 25' pullup 3PT,[201587],1610612746.0,LAC,pullup,,,Batum,N. Batum,,,,,Above the Break 3,24+ Left Center,25.48,Missed,,,,,,,,,,,,,,,,,,
77,PT05M06.00S,2025-01-09T02:24:23.8Z,1,REGULAR,rebound,defensive,[],201599,,,1610612743,14,10,2025-01-09T02:26:30Z,760000,False,,,0,,D. Jordan REBOUND (Off:0 Def:3),[201599],1610612743.0,DEN,,,,Jordan,D. Jordan,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,76.0,3.0,3.0,0.0,,
78,PT05M01.00S,2025-01-09T02:24:29.5Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1629008,21.23850197109067,10.294117647058822,1610612743,17,10,2025-01-09T02:26:53Z,770000,False,199.0,147.0,1,left,M. Porter Jr. 24' 3PT running (5 PTS) (R. Westbrook 3 AST),"[1629008, 201566]",1610612743.0,DEN,running,,,Porter Jr.,M. Porter Jr.,,,,,Above the Break 3,24+ Right Center,24.71,Made,5.0,R. Westbrook,201566.0,3.0,,,,,,,,,,,,,,
80,PT04M42.00S,2025-01-09T02:24:48.0Z,1,REGULAR,3pt,Jump Shot,[],1626181,92.19776609724047,95.83333333333334,1610612746,17,13,2025-01-09T02:24:52Z,790000,False,229.0,21.0,1,right,N. Powell 3PT  (6 PTS) (J. Harden 3 AST),"[1626181, 201935]",1610612746.0,LAC,,,,Powell,N. Powell,,,,,Right Corner 3,24+ Right,23.01,Made,6.0,J. Harden,201935.0,3.0,,,,,,,,,,,,,,
82,PT04M24.00S,2025-01-09T02:25:08.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],201599,6.915243101182654,53.92156862745098,1610612743,19,13,2025-01-09T02:25:15Z,810000,False,-20.0,13.0,1,left,D. Jordan Layup (2 PTS) (J. Murray 1 AST),"[201599, 1627750]",1610612743.0,DEN,,,,Jordan,D. Jordan,,,,,Restricted Area,0-8 Center,2.32,Made,2.0,J. Murray,1627750.0,1.0,,,,,,,,,,,,,,
84,PT04M24.00S,2025-01-09T02:25:11.5Z,1,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1627826,,,1610612743,19,13,2025-01-09T02:25:21Z,830000,False,,,0,,I. Zubac shooting personal FOUL (1 PF) (Jordan 1 FT),"[1627826, 201599]",1610612746.0,LAC,shooting,,,Zubac,I. Zubac,,,,,Restricted Area,0-8 Center,,,,,,,202007.0,1.0,0.0,Jordan,201599.0,,,,,,,,,
86,PT04M24.00S,2025-01-09T02:25:20.3Z,1,REGULAR,substitution,out,[],1627750,,,1610612743,19,13,2025-01-09T02:25:24Z,850000,False,,,0,,SUB out: J. Murray,[1627750],1610612743.0,DEN,,,,Murray,J. Murray,,,,,,,,,,,,,,,,,,,,,,,,,,
87,PT04M24.00S,2025-01-09T02:25:20.3Z,1,REGULAR,substitution,in,[],1631124,,,1610612743,19,13,2025-01-09T02:25:24Z,860000,False,,,0,,SUB in: J. Strawther,[1631124],1610612743.0,DEN,,,,Strawther,J. Strawther,,,,,,,,,,,,,,,,,,,,,,,,,,
88,PT04M24.00S,2025-01-09T02:25:41.8Z,1,REGULAR,substitution,out,[],1626181,,,1610612743,19,13,2025-01-09T02:25:54Z,870000,False,,,0,,SUB out: N. Powell,[1626181],1610612746.0,LAC,,,,Powell,N. Powell,,,,,,,,,,,,,,,,,,,,,,,,,,
89,PT04M24.00S,2025-01-09T02:25:41.8Z,1,REGULAR,substitution,in,[],1629611,,,1610612743,19,13,2025-01-09T02:25:54Z,880000,False,,,0,,SUB in: T. Mann,[1629611],1610612746.0,LAC,,,,Mann,T. Mann,,,,,,,,,,,,,,,,,,,,,,,,,,
91,PT04M24.00S,2025-01-09T02:26:32.3Z,1,REGULAR,substitution,out,[],1631128,,,1610612743,19,13,2025-01-09T02:26:35Z,885000,False,,,0,,SUB out: C. Braun,[1631128],1610612743.0,DEN,,,,Braun,C. Braun,,,,,,,,,,,,,,,,,,,,,,,,,,
92,PT04M24.00S,2025-01-09T02:26:32.3Z,1,REGULAR,substitution,in,[],1631212,,,1610612743,19,13,2025-01-09T02:26:35Z,887500,False,,,0,,SUB in: P. Watson,[1631212],1610612743.0,DEN,,,,Watson,P. Watson,,,,,,,,,,,,,,,,,,,,,,,,,,
