actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
2,PT12M00.00S,2024-11-26T02:10:48.2Z,1,REGULAR,period,start,[],0,,,0,0,0,2024-11-26T02:10:48Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M57.00S,2024-11-26T02:10:50.9Z,1,REGULAR,jumpball,recovered,[],1628404,,,1610612752,0,0,2024-11-26T02:10:50Z,40000,False,,,0,,Jump Ball K. Towns vs. N. Jokić: Tip to J. Hart,"[1628404, 1626157, 203999]",1610612752.0,NYK,startperiod,J. Hart,1628404.0,Hart,J. Hart,Towns,1626157.0,Jokić,203999.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M41.00S,2024-11-26T02:11:06.4Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1626157,11.251642575558476,48.28431372549019,1610612752,0,0,2024-11-26T02:11:12Z,70000,False,9.0,53.0,1,left,MISS K. Towns turnaround Hook,[1626157],1610612752.0,NYK,turnaround,,,Towns,K. Towns,,,,,In The Paint (Non-RA),0-8 Center,5.4,Missed,,,,,,,,,,,,,,,,,,
8,PT11M39.00S,2024-11-26T02:11:08.4Z,1,REGULAR,rebound,defensive,[],203999,,,1610612743,0,0,2024-11-26T02:11:12Z,80000,False,,,0,,N. Jokić REBOUND (Off:0 Def:1),[203999],1610612743.0,DEN,,,,Jokić,N. Jokić,,,,,In The Paint (Non-RA),0-8 Center,,,7.0,1.0,1.0,0.0,,,,,,,,,,,,,,
9,PT11M31.00S,2024-11-26T02:11:15.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1631128,93.64323258869908,50.49019607843137,1610612743,2,0,2024-11-26T02:11:19Z,90000,False,2.0,7.0,1,right,C. Braun cutting Layup (2 PTS) (N. Jokić 1 AST),"[1631128, 203999]",1610612743.0,DEN,cutting,,,Braun,C. Braun,,,,,Restricted Area,0-8 Center,0.77,Made,,,,,2.0,N. Jokić,203999.0,1.0,,,,,,,,,,
11,PT11M10.00S,2024-11-26T02:11:37.3Z,1,REGULAR,turnover,bad pass,[],1626157,,,1610612752,2,0,2024-11-26T02:11:41Z,110000,False,,,0,,K. Towns bad pass TURNOVER (1 TO),"[1626157, 203999]",1610612752.0,NYK,,,,Towns,K. Towns,,,,,Above the Break 3,24+ Center,,,,,,,,,,,1.0,Jokić,203999.0,,,,,,,
12,PT11M10.00S,2024-11-26T02:11:37.3Z,1,REGULAR,steal,,[],203999,,,1610612743,2,0,2024-11-26T02:11:38Z,120000,False,,,0,,N. Jokić STEAL (1 STL),[203999],1610612743.0,DEN,,,,Jokić,N. Jokić,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
13,PT11M00.00S,2024-11-26T02:11:47.1Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1629008,67.62483574244416,53.18627450980392,1610612743,2,0,2024-11-26T02:11:52Z,130000,False,16.0,252.0,1,right,MISS M. Porter Jr. 25' 3PT,[1629008],1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,Above the Break 3,24+ Center,25.23,Missed,,,,,,,,,,,,,,,,,,
14,PT10M57.00S,2024-11-26T02:11:50.1Z,1,REGULAR,rebound,defensive,[],1626157,,,1610612752,2,0,2024-11-26T02:11:52Z,140000,False,,,0,,K. Towns REBOUND (Off:0 Def:1),[1626157],1610612752.0,NYK,,,,Towns,K. Towns,,,,,Above the Break 3,24+ Center,,,13.0,1.0,1.0,0.0,,,,,,,,,,,,,,
15,PT10M51.00S,2024-11-26T02:11:56.1Z,1,REGULAR,2pt,Jump Shot,"['fastbreak', 'pointsinthepaint']",1628969,17.95335085413929,39.21568627450981,1610612752,2,2,2024-11-26T02:13:03Z,150000,False,54.0,116.0,1,left,M. Bridges 12' running pullup Jump Shot (2 PTS),[1628969],1610612752.0,NYK,running pullup,,,Bridges,M. Bridges,,,,,In The Paint (Non-RA),8-16 Center,12.82,Made,,,,,2.0,,,,,,,,,,,,,
