actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,turnoverTotal,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
84,PT05M18.00S,2025-01-16T02:24:59.3Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630578,89.96386333771353,50.0,1610612745,11,16,2025-01-16T02:32:21Z,810000,False,0.0,42.0,1,right,MISS A. Sengun running Layup - blocked,"[1630578, 1631212]",1610612745.0,HOU,running,,,Sengun,A. Sengun,,,,,Restricted Area,0-8 Center,,,4.18,Missed,,,,,,,,,,,,,,,Watson,1631212.0
85,PT05M18.00S,2025-01-16T02:24:59.3Z,1,REGULAR,block,,[],1631212,,,1610612745,11,16,2025-01-16T02:25:01Z,820000,False,,,0,,P. Watson BLOCK (1 BLK),[1631212],1610612743.0,DEN,,,,Watson,P. Watson,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
86,PT05M18.00S,2025-01-16T02:24:59.3Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612745,11,16,2025-01-16T02:25:04Z,830000,False,,,0,,TEAM offensive REBOUND,[],1610612745.0,HOU,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,,,84.0,,,,,,,,,,,
111,PT05M18.00S,2025-01-16T02:25:15.3Z,1,REGULAR,substitution,out,[],201566,,,1610612745,11,16,2025-01-16T02:28:44Z,845000,False,,,0,,SUB out: R. Westbrook,[201566],1610612743.0,DEN,,,,Westbrook,R. Westbrook,,,,,,,,,,,,,,,,,,,,,,,,,,
112,PT05M18.00S,2025-01-16T02:25:15.3Z,1,REGULAR,substitution,in,[],1631124,,,1610612745,11,16,2025-01-16T02:28:44Z,847500,False,,,0,,SUB in: J. Strawther,[1631124],1610612743.0,DEN,,,,Strawther,J. Strawther,,,,,,,,,,,,,,,,,,,,,,,,,,
88,PT05M11.00S,2025-01-16T02:25:27.8Z,1,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1630224,88.38699080157687,3.6764705882352944,1610612745,11,16,2025-01-16T02:25:33Z,850000,False,-232.0,57.0,1,right,MISS J. Green 3PT,[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,Left Corner 3,24+ Left,,,23.84,Missed,,,,,,,,,,,,,,,,
89,PT05M08.00S,2025-01-16T02:25:30.8Z,1,REGULAR,rebound,defensive,[],1631212,,,1610612743,11,16,2025-01-16T02:25:33Z,860000,False,,,0,,P. Watson REBOUND (Off:0 Def:1),[1631212],1610612743.0,DEN,,,,Watson,P. Watson,,,,,Left Corner 3,24+ Left,,,,,,,,,88.0,1.0,1.0,0.0,,,,,,,,
90,PT04M53.00S,2025-01-16T02:25:46.5Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631128,15.325229960578188,58.82352941176471,1610612743,13,16,2025-01-16T02:33:42Z,870000,False,-44.0,92.0,1,left,C. Braun 10' driving floating Jump Shot (4 PTS) (J. Murray 3 AST),"[1631128, 1627750]",1610612743.0,DEN,driving floating,,,Braun,C. Braun,,,,,In The Paint (Non-RA),8-16 Center,,,10.17,Made,4.0,J. Murray,1627750.0,3.0,,,,,,,,,,,,
92,PT04M35.00S,2025-01-16T02:26:04.0Z,1,REGULAR,3pt,Jump Shot,[],1627832,67.23061760840999,68.62745098039215,1610612745,13,19,2025-01-16T02:26:08Z,890000,False,93.0,256.0,1,right,F. VanVleet 27' 3PT pullup (6 PTS),[1627832],1610612745.0,HOU,pullup,,,VanVleet,F. VanVleet,,,,,Above the Break 3,24+ Right Center,,,27.19,Made,6.0,,,,,,,,,,,,,,,
93,PT04M12.00S,2025-01-16T02:26:26.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1627750,9.017739816031538,55.392156862745104,1610612743,13,19,2025-01-16T02:26:34Z,900000,False,-27.0,32.0,1,left,MISS J. Murray Layup - blocked,"[1627750, 1630224]",1610612743.0,DEN,,,,Murray,J. Murray,,,,,Restricted Area,0-8 Center,,,4.21,Missed,,,,,,,,,,,,,,,Green,1630224.0
94,PT04M12.00S,2025-01-16T02:26:26.3Z,1,REGULAR,block,,[],1630224,,,1610612743,13,19,2025-01-16T02:26:28Z,910000,False,,,0,,J. Green BLOCK (1 BLK),[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
95,PT04M06.00S,2025-01-16T02:26:32.3Z,1,REGULAR,rebound,defensive,[],1630578,,,1610612745,13,19,2025-01-16T02:27:20Z,920000,False,,,0,,A. Sengun REBOUND (Off:1 Def:2),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,Restricted Area,0-8 Center,,,,,,,,,93.0,3.0,2.0,1.0,,,,,,,,
96,PT03M57.00S,2025-01-16T02:26:45.3Z,1,REGULAR,foul,personal,['2freethrow'],201599,,,1610612745,13,19,2025-01-16T02:27:19Z,930000,False,,,0,,D. Jordan shooting personal FOUL (2 PF) (Sengun 2 FT),"[201599, 1630578]",1610612743.0,DEN,shooting,,,Jordan,D. Jordan,,,,,In The Paint (Non-RA),0-8 Center,202049.0,,,,,,,,,,,,2.0,0.0,Sengun,1630578.0,,,,
98,PT03M57.00S,2025-01-16T02:27:20.1Z,1,REGULAR,freethrow,1 of 2,[],1630578,,,1610612745,13,20,2025-01-16T02:30:23Z,950000,False,,,0,,A. Sengun Free Throw 1 of 2 (3 PTS),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,,,Made,3.0,,,,,,,,,,,,,,,
127,PT03M57.00S,2025-01-16T02:27:41.0Z,1,REGULAR,substitution,out,[],201599,,,1610612745,13,20,2025-01-16T02:30:41Z,985000,False,,,0,,SUB out: D. Jordan,[201599],1610612743.0,DEN,,,,Jordan,D. Jordan,,,,,,,,,,,,,,,,,,,,,,,,,,
128,PT03M57.00S,2025-01-16T02:27:41.0Z,1,REGULAR,substitution,in,[],203967,,,1610612745,13,20,2025-01-16T02:30:41Z,1002500,False,,,0,,SUB in: D. Šarić,[203967],1610612743.0,DEN,,,,Šarić,D. Šarić,,,,,,,,,,,,,,,,,,,,,,,,,,
160,PT03M57.00S,2025-01-16T02:27:41.0Z,1,REGULAR,substitution,out,[],1641708,,,1610612745,13,20,2025-01-16T02:37:15Z,1011250,False,,,0,,SUB out: A. Thompson,[1641708],1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,
161,PT03M57.00S,2025-01-16T02:27:41.0Z,1,REGULAR,substitution,in,[],1630256,,,1610612745,13,20,2025-01-16T02:37:15Z,1015625,False,,,0,,SUB in: J. Tate,[1630256],1610612745.0,HOU,,,,Tate,J. Tate,,,,,,,,,,,,,,,,,,,,,,,,,,
105,PT03M57.00S,2025-01-16T02:27:20.1Z,1,REGULAR,freethrow,2 of 2,[],1630578,,,1610612745,13,21,2025-01-16T02:30:23Z,1020000,False,,,0,,A. Sengun Free Throw 2 of 2 (4 PTS),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,,,Made,4.0,,,,,,,,,,,,,,,
106,PT03M41.00S,2025-01-16T02:28:02.0Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631124,13.485545335085414,41.17647058823529,1610612743,15,21,2025-01-16T02:35:45Z,1030000,False,44.0,74.0,1,left,J. Strawther 8' driving floating Jump Shot (2 PTS),[1631124],1610612743.0,DEN,driving floating,,,Strawther,J. Strawther,,,,,In The Paint (Non-RA),8-16 Center,,,8.64,Made,2.0,,,,,,,,,,,,,,,
107,PT03M19.00S,2025-01-16T02:28:23.7Z,1,REGULAR,3pt,Jump Shot,[],1628415,70.25295663600527,76.47058823529412,1610612745,15,21,2025-01-16T02:28:28Z,1040000,False,132.0,227.0,1,right,MISS D. Brooks 26' 3PT,[1628415],1610612745.0,HOU,,,,Brooks,D. Brooks,,,,,Above the Break 3,24+ Right Center,,,26.29,Missed,,,,,,,,,,,,,,,,
108,PT03M16.00S,2025-01-16T02:28:26.7Z,1,REGULAR,rebound,defensive,[],1631212,,,1610612743,15,21,2025-01-16T02:28:28Z,1050000,False,,,0,,P. Watson REBOUND (Off:0 Def:2),[1631212],1610612743.0,DEN,,,,Watson,P. Watson,,,,,Above the Break 3,24+ Right Center,,,,,,,,,107.0,2.0,2.0,0.0,,,,,,,,
109,PT03M12.00S,2025-01-16T02:28:34.5Z,1,REGULAR,foul,personal,['2freethrow'],1630224,,,1610612743,15,21,2025-01-16T02:29:08Z,1060000,False,,,0,,J. Green shooting personal FOUL (1 PF) (Watson 2 FT),"[1630224, 1631212]",1610612745.0,HOU,shooting,,,Green,J. Green,,,,,Mid-Range,16-24 Right Center,2002.0,,,,,,,,,,,,1.0,0.0,Watson,1631212.0,,,,
113,PT03M12.00S,2025-01-16T02:28:34.6Z,1,REGULAR,freethrow,1 of 2,['fastbreak'],1631212,,,1610612743,15,21,2025-01-16T02:31:26Z,1080000,False,,,0,,MISS P. Watson Free Throw 1 of 2,[1631212],1610612743.0,DEN,,,,Watson,P. Watson,,,,,,,,,,Missed,,,,,,,,,,,,,,,,
131,PT03M12.00S,2025-01-16T02:28:34.6Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612743,15,21,2025-01-16T02:31:26Z,1085000,False,,,0,,TEAM offensive REBOUND,[],1610612743.0,DEN,,,,,,,,,,,,,,,,,,,,113.0,,,,,,,,,,,
171,PT03M12.00S,2025-01-16T02:29:11.4Z,1,REGULAR,substitution,out,[],1630578,,,1610612743,15,21,2025-01-16T02:40:20Z,1087500,False,,,0,,SUB out: A. Sengun,[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,,,,,,,,,,,,,,,,,,,
172,PT03M12.00S,2025-01-16T02:29:11.4Z,1,REGULAR,substitution,in,[],203500,,,1610612743,15,21,2025-01-16T02:40:20Z,1088750,False,,,0,,SUB in: S. Adams,[203500],1610612745.0,HOU,,,,Adams,S. Adams,,,,,,,,,,,,,,,,,,,,,,,,,,
114,PT03M12.00S,2025-01-16T02:28:34.6Z,1,REGULAR,freethrow,2 of 2,['fastbreak'],1631212,,,1610612743,16,21,2025-01-16T02:31:26Z,1090000,False,,,0,,P. Watson Free Throw 2 of 2 (1 PTS),[1631212],1610612743.0,DEN,,,,Watson,P. Watson,,,,,,,,,,Made,1.0,,,,,,,,,,,,,,,
121,PT03M00.00S,2025-01-16T02:29:48.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630224,91.27792378449409,53.18627450980392,1610612745,16,21,2025-01-16T02:29:54Z,1160000,False,16.0,29.0,1,right,MISS J. Green driving Layup,[1630224],1610612745.0,HOU,driving,,,Green,J. Green,,,,,Restricted Area,0-8 Center,,,3.35,Missed,,,,,,,,,,,,,,,,
122,PT03M00.00S,2025-01-16T02:29:52.6Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612745,16,21,2025-01-16T02:29:52Z,1170000,False,,,0,,TEAM offensive REBOUND,[],1610612745.0,HOU,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,,,121.0,,,,,,,,,,,
124,PT02M50.00S,2025-01-16T02:30:13.5Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203500,92.06636005256242,48.03921568627451,1610612745,16,23,2025-01-16T02:30:18Z,1180000,False,-10.0,22.0,1,right,S. Adams Layup (2 PTS) (F. VanVleet 1 AST),"[203500, 1627832]",1610612745.0,HOU,,,,Adams,S. Adams,,,,,Restricted Area,0-8 Center,,,2.42,Made,2.0,F. VanVleet,1627832.0,1.0,,,,,,,,,,,,
125,PT02M34.00S,2025-01-16T02:30:29.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1631128,8.360709592641262,51.225490196078425,1610612743,18,23,2025-01-16T02:43:05Z,1190000,False,-6.0,26.0,1,left,C. Braun cutting Layup (6 PTS) (J. Murray 4 AST),"[1631128, 1627750]",1610612743.0,DEN,cutting,,,Braun,C. Braun,,,,,Restricted Area,0-8 Center,,,2.68,Made,6.0,J. Murray,1627750.0,4.0,,,,,,,,,,,,
129,PT02M23.00S,2025-01-16T02:30:43.2Z,1,REGULAR,turnover,traveling,[],1628415,,,1610612745,18,23,2025-01-16T02:30:50Z,1210000,False,,,0,,D. Brooks traveling TURNOVER (1 TO),[1628415],1610612745.0,HOU,,,,Brooks,D. Brooks,,,,,Left Corner 3,24+ Left,2002.0,1.0,,,,,,,,,,,,,,,,,,
130,PT02M23.00S,2025-01-16T02:30:52.4Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612743,18,23,2025-01-16T02:30:52Z,1220000,False,,,0,,HOU Timeout,[],1610612745.0,HOU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
132,PT02M23.00S,2025-01-16T02:32:56.3Z,1,REGULAR,substitution,out,[],1627750,,,1610612743,18,23,2025-01-16T02:33:34Z,1230000,False,,,0,,SUB out: J. Murray,[1627750],1610612743.0,DEN,,,,Murray,J. Murray,,,,,,,,,,,,,,,,,,,,,,,,,,
133,PT02M23.00S,2025-01-16T02:32:56.3Z,1,REGULAR,substitution,out,[],1627832,,,1610612743,18,23,2025-01-16T02:33:34Z,1240000,False,,,0,,SUB out: F. VanVleet,[1627832],1610612745.0,HOU,,,,VanVleet,F. VanVleet,,,,,,,,,,,,,,,,,,,,,,,,,,
134,PT02M23.00S,2025-01-16T02:32:56.3Z,1,REGULAR,substitution,out,[],1628415,,,1610612743,18,23,2025-01-16T02:33:34Z,1250000,False,,,0,,SUB out: D. Brooks,[1628415],1610612745.0,HOU,,,,Brooks,D. Brooks,,,,,,,,,,,,,,,,,,,,,,,,,,
136,PT02M23.00S,2025-01-16T02:32:56.3Z,1,REGULAR,substitution,in,[],1629618,,,1610612743,18,23,2025-01-16T02:33:34Z,1270000,False,,,0,,SUB in: J. Pickett,[1629618],1610612743.0,DEN,,,,Pickett,J. Pickett,,,,,,,,,,,,,,,,,,,,,,,,,,
139,PT02M23.00S,2025-01-16T02:32:56.3Z,1,REGULAR,substitution,in,[],1641715,,,1610612743,18,23,2025-01-16T02:33:34Z,1300000,False,,,0,,SUB in: C. Whitmore,[1641715],1610612745.0,HOU,,,,Whitmore,C. Whitmore,,,,,,,,,,,,,,,,,,,,,,,,,,
200,PT02M23.00S,2025-01-16T02:32:56.3Z,1,REGULAR,substitution,in,[],1641708,,,1610612743,18,23,2025-01-16T02:44:24Z,1305000,False,,,0,,SUB in: A. Thompson,[1641708],1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,
140,PT02M08.00S,2025-01-16T02:33:54.9Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1631124,34.11629434954008,54.41176470588235,1610612743,18,23,2025-01-16T02:43:51Z,1310000,False,-22.0,268.0,1,left,MISS J. Strawther 26' pullup 3PT,[1631124],1610612743.0,DEN,pullup,,,Strawther,J. Strawther,,,,,Above the Break 3,24+ Center,,,26.91,Missed,,,,,,,,,,,,,,,,
141,PT02M04.00S,2025-01-16T02:33:58.4Z,1,REGULAR,rebound,defensive,[],1641708,,,1610612745,18,23,2025-01-16T02:33:58Z,1320000,False,,,0,,A. Thompson REBOUND (Off:0 Def:2),[1641708],1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,Above the Break 3,24+ Center,,,,,,,,,140.0,2.0,2.0,0.0,,,,,,,,
142,PT01M49.00S,2025-01-16T02:34:13.8Z,1,REGULAR,3pt,Jump Shot,[],1641715,69.59592641261499,19.362745098039216,1610612745,18,26,2025-01-16T02:46:04Z,1330000,False,-153.0,233.0,1,right,C. Whitmore 27' 3PT pullup (3 PTS) (J. Green 1 AST),"[1641715, 1630224]",1610612745.0,HOU,pullup,,,Whitmore,C. Whitmore,,,,,Above the Break 3,24+ Left Center,,,27.91,Made,3.0,J. Green,1630224.0,1.0,,,,,,,,,,,,
144,PT01M34.00S,2025-01-16T02:34:34.4Z,1,REGULAR,foul,personal,[],1630256,,,1610612743,18,26,2025-01-16T02:34:56Z,1350000,False,,,0,,J. Tate personal FOUL (1 PF),"[1630256, 203967]",1610612745.0,HOU,,,,Tate,J. Tate,,,,,In The Paint (Non-RA),0-8 Center,202049.0,,,,,,,,,,,,1.0,0.0,Šarić,203967.0,,,,
146,PT01M27.00S,2025-01-16T02:34:55.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1631124,8.623521681997373,46.32352941176471,1610612743,18,26,2025-01-16T02:35:01Z,1370000,False,18.0,29.0,1,left,MISS J. Strawther driving Layup - blocked,"[1631124, 1641715]",1610612743.0,DEN,driving,,,Strawther,J. Strawther,,,,,Restricted Area,0-8 Center,,,3.4,Missed,,,,,,,,,,,,,,,Whitmore,1641715.0
147,PT01M27.00S,2025-01-16T02:34:55.7Z,1,REGULAR,block,,[],1641715,,,1610612743,18,26,2025-01-16T04:18:28Z,1380000,False,,,0,,C. Whitmore BLOCK (1 BLK),[1641715],1610612745.0,HOU,,,,Whitmore,C. Whitmore,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
148,PT01M27.00S,2025-01-16T02:34:55.7Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612743,18,26,2025-01-16T02:35:01Z,1390000,False,,,0,,TEAM offensive REBOUND,[],1610612743.0,DEN,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,,,146.0,,,,,,,,,,,
150,PT01M23.00S,2025-01-16T02:35:18.5Z,1,REGULAR,turnover,bad pass,[],1631124,,,1610612743,18,26,2025-01-16T02:35:23Z,1410000,False,,,0,,J. Strawther bad pass TURNOVER (1 TO),"[1631124, 1641708]",1610612743.0,DEN,,,,Strawther,J. Strawther,,,,,Mid-Range,8-16 Right,,1.0,,,,,,,,,,,,,,,Thompson,1641708.0,,
151,PT01M23.00S,2025-01-16T02:35:18.5Z,1,REGULAR,steal,,[],1641708,,,1610612745,18,26,2025-01-16T02:35:23Z,1420000,False,,,0,,A. Thompson STEAL (2 STL),[1641708],1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
152,PT01M16.00S,2025-01-16T02:35:25.9Z,1,REGULAR,turnover,bad pass,[],1641708,,,1610612745,18,26,2025-01-16T02:35:29Z,1430000,False,,,0,,A. Thompson bad pass TURNOVER (1 TO),"[1641708, 1629618]",1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,In The Paint (Non-RA),8-16 Center,,1.0,,,,,,,,,,,,,,,Pickett,1629618.0,,
153,PT01M16.00S,2025-01-16T02:35:25.9Z,1,REGULAR,steal,,[],1629618,,,1610612743,18,26,2025-01-16T02:35:27Z,1440000,False,,,0,,J. Pickett STEAL (1 STL),[1629618],1610612743.0,DEN,,,,Pickett,J. Pickett,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
154,PT01M12.00S,2025-01-16T02:35:29.7Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1629618,8.229303547963205,44.36274509803921,1610612743,20,26,2025-01-16T02:35:35Z,1450000,False,28.0,25.0,1,left,J. Pickett running Layup (2 PTS),[1629618],1610612743.0,DEN,running,,,Pickett,J. Pickett,,,,,Restricted Area,0-8 Center,,,3.76,Made,2.0,,,,,,,,,,,,,,,
155,PT00M50.00S,2025-01-16T02:35:53.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630256,92.06636005256242,45.34313725490196,1610612745,20,28,2025-01-16T02:35:57Z,1460000,False,-23.0,22.0,1,right,J. Tate driving finger roll Layup (2 PTS),[1630256],1610612745.0,HOU,driving finger roll,,,Tate,J. Tate,,,,,Restricted Area,0-8 Center,,,3.21,Made,2.0,,,,,,,,,,,,,,,
156,PT00M33.60S,2025-01-16T02:36:12.3Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629618,12.040078843626807,51.470588235294116,1610612743,20,28,2025-01-16T02:36:19Z,1470000,False,-7.0,61.0,1,left,MISS J. Pickett 6' floating Shot,[1629618],1610612743.0,DEN,floating,,,Pickett,J. Pickett,,,,,In The Paint (Non-RA),0-8 Center,,,6.11,Missed,,,,,,,,,,,,,,,,
157,PT00M27.80S,2025-01-16T02:36:18.1Z,1,REGULAR,rebound,offensive,[],1631128,,,1610612743,20,28,2025-01-16T02:36:19Z,1480000,False,,,0,,C. Braun REBOUND (Off:1 Def:0),[1631128],1610612743.0,DEN,,,,Braun,C. Braun,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,156.0,1.0,0.0,1.0,,,,,,,,
158,PT00M22.60S,2025-01-16T02:36:23.3Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1631128,32.802233902759525,57.84313725490197,1610612743,23,28,2025-01-16T02:49:11Z,1490000,False,-39.0,256.0,1,left,C. Braun 25' 3PT step back (9 PTS),[1631128],1610612743.0,DEN,step back,,,Braun,C. Braun,,,,,Above the Break 3,24+ Center,,,25.88,Made,9.0,,,,,,,,,,,,,,,
159,PT00M21.50S,2025-01-16T02:36:34.9Z,1,REGULAR,timeout,full,['team'],0,,,1610612745,23,28,2025-01-16T02:36:34Z,1500000,False,,,0,,HOU Timeout,[],1610612745.0,HOU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
162,PT00M21.50S,2025-01-16T02:37:45.7Z,1,REGULAR,substitution,out,[],1631124,,,1610612745,23,28,2025-01-16T02:38:01Z,1510000,False,,,0,,SUB out: J. Strawther,[1631124],1610612743.0,DEN,,,,Strawther,J. Strawther,,,,,,,,,,,,,,,,,,,,,,,,,,
163,PT00M21.50S,2025-01-16T02:37:45.7Z,1,REGULAR,substitution,out,[],1630256,,,1610612745,23,28,2025-01-16T02:38:01Z,1520000,False,,,0,,SUB out: J. Tate,[1630256],1610612745.0,HOU,,,,Tate,J. Tate,,,,,,,,,,,,,,,,,,,,,,,,,,
164,PT00M21.50S,2025-01-16T02:37:45.7Z,1,REGULAR,substitution,out,[],203500,,,1610612745,23,28,2025-01-16T02:38:01Z,1530000,False,,,0,,SUB out: S. Adams,[203500],1610612745.0,HOU,,,,Adams,S. Adams,,,,,,,,,,,,,,,,,,,,,,,,,,
165,PT00M21.50S,2025-01-16T02:37:45.7Z,1,REGULAR,substitution,in,[],201566,,,1610612745,23,28,2025-01-16T02:38:01Z,1540000,False,,,0,,SUB in: R. Westbrook,[201566],1610612743.0,DEN,,,,Westbrook,R. Westbrook,,,,,,,,,,,,,,,,,,,,,,,,,,
166,PT00M21.50S,2025-01-16T02:37:45.7Z,1,REGULAR,substitution,in,[],1627832,,,1610612745,23,28,2025-01-16T02:38:01Z,1550000,False,,,0,,SUB in: F. VanVleet,[1627832],1610612745.0,HOU,,,,VanVleet,F. VanVleet,,,,,,,,,,,,,,,,,,,,,,,,,,
167,PT00M21.50S,2025-01-16T02:37:45.7Z,1,REGULAR,substitution,in,[],1630578,,,1610612745,23,28,2025-01-16T02:38:01Z,1560000,False,,,0,,SUB in: A. Sengun,[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,,,,,,,,,,,,,,,,,,,
168,PT00M03.60S,2025-01-16T02:38:17.8Z,1,REGULAR,turnover,bad pass,[],1641708,,,1610612745,23,28,2025-01-16T02:38:21Z,1570000,False,,,0,,A. Thompson bad pass TURNOVER (2 TO),"[1641708, 201566]",1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,Mid-Range,8-16 Center,,2.0,,,,,,,,,,,,,,,Westbrook,201566.0,,
169,PT00M03.60S,2025-01-16T02:38:17.8Z,1,REGULAR,steal,,[],201566,,,1610612743,23,28,2025-01-16T02:38:19Z,1580000,False,,,0,,R. Westbrook STEAL (1 STL),[201566],1610612743.0,DEN,,,,Westbrook,R. Westbrook,,,,,Mid-Range,8-16 Center,,,,,,,,,,,,,,,,,,,,
170,PT00M00.00S,2025-01-16T02:40:14.3Z,1,REGULAR,period,end,[],0,,,1610612743,23,28,2025-01-16T02:40:14Z,1590000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
173,PT12M00.00S,2025-01-16T02:40:28.5Z,2,REGULAR,substitution,out,['startperiod'],1631128,,,1610612743,23,28,2025-01-16T02:41:09Z,1600000,False,,,0,,SUB out: C. Braun,[1631128],1610612743.0,DEN,,,,Braun,C. Braun,,,,,,,,,,,,,,,,,,,,,,,,,,
174,PT12M00.00S,2025-01-16T02:40:28.5Z,2,REGULAR,substitution,out,['startperiod'],201566,,,1610612743,23,28,2025-01-16T02:41:09Z,1610000,False,,,0,,SUB out: R. Westbrook,[201566],1610612743.0,DEN,,,,Westbrook,R. Westbrook,,,,,,,,,,,,,,,,,,,,,,,,,,
175,PT12M00.00S,2025-01-16T02:40:28.5Z,2,REGULAR,substitution,out,['startperiod'],1630224,,,1610612743,23,28,2025-01-16T02:41:09Z,1620000,False,,,0,,SUB out: J. Green,[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
176,PT12M00.00S,2025-01-16T02:40:28.5Z,2,REGULAR,substitution,out,['startperiod'],1630578,,,1610612743,23,28,2025-01-16T02:41:09Z,1630000,False,,,0,,SUB out: A. Sengun,[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,,,,,,,,,,,,,,,,,,,
177,PT12M00.00S,2025-01-16T02:40:28.5Z,2,REGULAR,substitution,in,['startperiod'],1629008,,,1610612743,23,28,2025-01-16T02:41:09Z,1640000,False,,,0,,SUB in: M. Porter Jr.,[1629008],1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
178,PT12M00.00S,2025-01-16T02:40:28.5Z,2,REGULAR,substitution,in,['startperiod'],1631124,,,1610612743,23,28,2025-01-16T02:41:09Z,1650000,False,,,0,,SUB in: J. Strawther,[1631124],1610612743.0,DEN,,,,Strawther,J. Strawther,,,,,,,,,,,,,,,,,,,,,,,,,,
179,PT12M00.00S,2025-01-16T02:40:28.5Z,2,REGULAR,substitution,in,['startperiod'],201145,,,1610612743,23,28,2025-01-16T02:41:09Z,1660000,False,,,0,,SUB in: J. Green,[201145],1610612745.0,HOU,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
180,PT12M00.00S,2025-01-16T02:40:28.5Z,2,REGULAR,substitution,in,['startperiod'],203500,,,1610612743,23,28,2025-01-16T02:41:09Z,1670000,False,,,0,,SUB in: S. Adams,[203500],1610612745.0,HOU,,,,Adams,S. Adams,,,,,,,,,,,,,,,,,,,,,,,,,,
181,PT12M00.00S,2025-01-16T02:41:29.4Z,2,REGULAR,period,start,[],0,,,1610612745,23,28,2025-01-16T02:41:29Z,1680000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
