actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,turnoverTotal,stealPlayerName,stealPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId
16,PT10M50.00S,2024-10-26T21:14:26.9Z,1,REGULAR,rebound,defensive,[],1631128,,,1610612743,0,0,2024-10-26T21:14:31Z,160000,False,,,0,,C. Braun REBOUND (Off:0 Def:1),[1631128],1610612743.0,DEN,,,,Braun,C. Braun,,,,,Mid-Range,16-24 Left Center,,,15.0,1.0,1.0,0.0,,,,,,,,,,,,,,
17,PT10M47.00S,2024-10-26T21:14:29.8Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1627750,32.276609724047304,38.970588235294116,1610612743,3,0,2024-10-26T21:15:16Z,170000,False,55.0,251.0,1,left,J. Murray 25' 3PT running pullup (3 PTS),[1627750],1610612743.0,DEN,running pullup,,,Murray,J. Murray,,,,,Above the Break 3,24+ Center,25.69,Made,,,,,,,,,,3.0,,,,,,,,
18,PT10M28.00S,2024-10-26T21:14:48.6Z,1,REGULAR,turnover,lost ball,[],201935,,,1610612746,3,0,2024-10-26T21:14:53Z,180000,False,,,0,,J. Harden lost ball TURNOVER (1 TO),"[201935, 1631128]",1610612746.0,LAC,,,,Harden,J. Harden,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,1.0,Braun,1631128.0,,,,,
19,PT10M28.00S,2024-10-26T21:14:48.6Z,1,REGULAR,steal,,[],1631128,,,1610612743,3,0,2024-10-26T21:14:50Z,190000,False,,,0,,C. Braun STEAL (1 STL),[1631128],1610612743.0,DEN,,,,Braun,C. Braun,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
20,PT10M17.00S,2024-10-26T21:14:59.7Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",203932,5.732588699080158,47.549019607843135,1610612743,5,0,2024-10-26T21:15:08Z,200000,False,12.0,1.0,1,left,A. Gordon driving reverse Layup (2 PTS),[203932],1610612743.0,DEN,driving reverse,,,Gordon,A. Gordon,,,,,Restricted Area,0-8 Center,1.24,Made,,,,,,,,,,2.0,,,,,,,,
22,PT10M05.00S,2024-10-26T21:15:11.6Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626181,82.60512483574244,40.44117647058824,1610612746,5,2,2024-10-26T21:15:22Z,220000,False,-48.0,111.0,1,right,N. Powell 12' driving floating Jump Shot (2 PTS) (J. Harden 1 AST),"[1626181, 201935]",1610612746.0,LAC,driving floating,,,Powell,N. Powell,,,,,In The Paint (Non-RA),8-16 Center,12.09,Made,,,,,,,,,,2.0,,,,J. Harden,201935.0,1.0,,
24,PT09M44.00S,2024-10-26T21:15:34.7Z,1,REGULAR,foul,personal,[],1629611,,,1610612743,5,2,2024-10-26T21:17:33Z,240000,False,,,0,,T. Mann personal FOUL (1 PF),"[1629611, 1627750]",1610612746.0,LAC,,,,Mann,T. Mann,,,,,Mid-Range,16-24 Right Center,,,,,,,196295108.0,1.0,0.0,Murray,1627750.0,,,,,,,,,
26,PT09M35.00S,2024-10-26T21:16:03.7Z,1,REGULAR,foul,personal,['2freethrow'],201935,,,1610612743,5,2,2024-10-26T21:16:27Z,260000,False,,,0,,J. Harden shooting personal FOUL (1 PF) (Gordon 2 FT),"[201935, 203932]",1610612746.0,LAC,shooting,,,Harden,J. Harden,,,,,Restricted Area,0-8 Center,,,,,,,202049.0,1.0,0.0,Gordon,203932.0,,,,,,,,,
28,PT09M35.00S,2024-10-26T21:16:30.0Z,1,REGULAR,freethrow,1 of 2,[],203932,,,1610612743,6,2,2024-10-26T21:16:30Z,280000,False,,,0,,A. Gordon Free Throw 1 of 2 (3 PTS),[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,,,,Made,,,,,,,,,,3.0,,,,,,,,
29,PT09M35.00S,2024-10-26T21:16:30.0Z,1,REGULAR,freethrow,2 of 2,[],203932,,,1610612743,6,2,2024-10-26T21:16:52Z,290000,False,,,0,,MISS A. Gordon Free Throw 2 of 2,[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
30,PT09M29.00S,2024-10-26T21:16:36.0Z,1,REGULAR,rebound,defensive,[],201935,,,1610612746,6,2,2024-10-26T21:16:52Z,300000,False,,,0,,J. Harden REBOUND (Off:0 Def:3),[201935],1610612746.0,LAC,,,,Harden,J. Harden,,,,,,,,,29.0,3.0,3.0,0.0,,,,,,,,,,,,,,
31,PT09M16.00S,2024-10-26T21:17:04.4Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627826,92.06636005256242,51.71568627450981,1610612746,6,2,2024-10-26T21:17:11Z,310000,False,9.0,22.0,1,right,MISS I. Zubac turnaround bank Shot,[1627826],1610612746.0,LAC,turnaround bank,,,Zubac,I. Zubac,,,,,Restricted Area,0-8 Center,2.37,Missed,,,,,,,,,,,,,,,,,,
32,PT09M12.00S,2024-10-26T21:17:08.4Z,1,REGULAR,rebound,defensive,[],203932,,,1610612743,6,2,2024-10-26T21:17:11Z,320000,False,,,0,,A. Gordon REBOUND (Off:0 Def:1),[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,Restricted Area,0-8 Center,,,31.0,1.0,1.0,0.0,,,,,,,,,,,,,,
33,PT08M59.00S,2024-10-26T21:17:20.9Z,1,REGULAR,3pt,Jump Shot,[],203999,29.6484888304862,19.11764705882353,1610612743,6,2,2024-10-26T21:17:26Z,330000,False,154.0,226.0,1,left,MISS N. Jokić 27' 3PT,[203999],1610612743.0,DEN,,,,Jokić,N. Jokić,,,,,Above the Break 3,24+ Right Center,27.39,Missed,,,,,,,,,,,,,,,,,,
34,PT08M55.00S,2024-10-26T21:17:24.9Z,1,REGULAR,rebound,defensive,[],1626181,,,1610612746,6,2,2024-10-26T21:17:26Z,340000,False,,,0,,N. Powell REBOUND (Off:0 Def:1),[1626181],1610612746.0,LAC,,,,Powell,N. Powell,,,,,Above the Break 3,24+ Right Center,,,33.0,1.0,1.0,0.0,,,,,,,,,,,,,,
35,PT08M40.00S,2024-10-26T21:17:40.4Z,1,REGULAR,3pt,Jump Shot,[],1627884,75.77201051248358,89.95098039215686,1610612746,6,2,2024-10-26T21:17:46Z,350000,False,200.0,175.0,1,right,MISS D. Jones Jr. 26' 3PT,[1627884],1610612746.0,LAC,,,,Jones Jr.,D. Jones Jr.,,,,,Above the Break 3,24+ Right Center,26.57,Missed,,,,,,,,,,,,,,,,,,
36,PT08M39.00S,2024-10-26T21:17:41.4Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612743,6,2,2024-10-26T21:17:46Z,360000,False,,,0,,TEAM defensive REBOUND,[],1610612743.0,DEN,,,,,,,,,,Above the Break 3,24+ Right Center,,,35.0,,,,,,,,,,,,,,,,,
37,PT08M18.00S,2024-10-26T21:18:16.8Z,1,REGULAR,2pt,Jump Shot,[],1629008,27.283180026281208,66.17647058823529,1610612743,8,2,2024-10-26T21:18:23Z,370000,False,-81.0,204.0,1,left,M. Porter Jr. 21' step back Jump Shot (2 PTS),[1629008],1610612743.0,DEN,step back,,,Porter Jr.,M. Porter Jr.,,,,,Mid-Range,16-24 Left Center,21.95,Made,,,,,,,,,,2.0,,,,,,,,
38,PT08M11.00S,2024-10-26T21:18:23.3Z,1,REGULAR,3pt,Jump Shot,[],1626181,77.34888304862024,9.803921568627452,1610612746,8,5,2024-10-26T21:21:05Z,380000,False,-201.0,160.0,1,right,N. Powell 25' 3PT pullup (5 PTS) (J. Harden 2 AST),"[1626181, 201935]",1610612746.0,LAC,pullup,,,Powell,N. Powell,,,,,Above the Break 3,24+ Left Center,25.72,Made,,,,,,,,,,5.0,,,,J. Harden,201935.0,2.0,,
39,PT08M00.00S,2024-10-26T21:18:34.9Z,1,REGULAR,3pt,Jump Shot,[],1627750,10.068988173455978,96.07843137254902,1610612743,8,5,2024-10-26T21:18:42Z,390000,False,-230.0,42.0,1,left,MISS J. Murray 3PT,[1627750],1610612743.0,DEN,,,,Murray,J. Murray,,,,,Left Corner 3,24+ Left,23.42,Missed,,,,,,,,,,,,,,,,,,
40,PT07M56.00S,2024-10-26T21:18:38.9Z,1,REGULAR,rebound,defensive,[],1627826,,,1610612746,8,5,2024-10-26T21:18:42Z,400000,False,,,0,,I. Zubac REBOUND (Off:0 Def:1),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,Left Corner 3,24+ Left,,,39.0,1.0,1.0,0.0,,,,,,,,,,,,,,
41,PT07M44.00S,2024-10-26T21:18:51.0Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627884,91.14651773981603,39.46078431372549,1610612746,8,7,2024-10-26T21:18:59Z,410000,False,-53.0,31.0,1,right,D. Jones Jr. 6' driving floating bank Jump Shot (2 PTS) (J. Harden 3 AST),"[1627884, 201935]",1610612746.0,LAC,driving floating bank,,,Jones Jr.,D. Jones Jr.,,,,,In The Paint (Non-RA),0-8 Center,6.1,Made,,,,,,,,,,2.0,,,,J. Harden,201935.0,3.0,,
43,PT07M21.00S,2024-10-26T21:19:13.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1627750,7.046649145860711,55.88235294117647,1610612743,8,7,2024-10-26T21:19:20Z,430000,False,-29.0,14.0,1,left,MISS J. Murray cutting finger roll Layup,[1627750],1610612743.0,DEN,cutting finger roll,,,Murray,J. Murray,,,,,Restricted Area,0-8 Center,3.24,Missed,,,,,,,,,,,,,,,,,,
44,PT07M19.00S,2024-10-26T21:19:15.7Z,1,REGULAR,rebound,defensive,[],1629611,,,1610612746,8,7,2024-10-26T21:19:20Z,440000,False,,,0,,T. Mann REBOUND (Off:0 Def:1),[1629611],1610612746.0,LAC,,,,Mann,T. Mann,,,,,Restricted Area,0-8 Center,,,43.0,1.0,1.0,0.0,,,,,,,,,,,,,,
45,PT07M14.00S,2024-10-26T21:19:20.5Z,1,REGULAR,2pt,Jump Shot,"['fastbreak', 'pointsinthepaint']",1627826,88.78120893561103,45.588235294117645,1610612746,8,9,2024-10-26T21:23:14Z,450000,False,-22.0,53.0,1,right,I. Zubac floating Jump Shot (2 PTS) (T. Mann 1 AST),"[1627826, 1629611]",1610612746.0,LAC,floating,,,Zubac,I. Zubac,,,,,In The Paint (Non-RA),0-8 Center,5.74,Made,,,,,,,,,,2.0,,,,T. Mann,1629611.0,1.0,,
47,PT07M04.00S,2024-10-26T21:19:30.3Z,1,REGULAR,turnover,lost ball,[],203999,,,1610612743,8,9,2024-10-26T21:19:42Z,470000,False,,,0,,N. Jokić lost ball TURNOVER (1 TO),"[203999, 1626181]",1610612743.0,DEN,,,,Jokić,N. Jokić,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,1.0,Powell,1626181.0,,,,,
48,PT07M04.00S,2024-10-26T21:19:30.3Z,1,REGULAR,steal,,[],1626181,,,1610612746,8,9,2024-10-26T21:19:33Z,480000,False,,,0,,N. Powell STEAL (1 STL),[1626181],1610612746.0,LAC,,,,Powell,N. Powell,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
49,PT06M59.00S,2024-10-26T21:19:35.4Z,1,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1626181,76.42904073587385,9.558823529411764,1610612746,8,9,2024-10-26T21:23:49Z,490000,False,-202.0,169.0,1,right,MISS N. Powell 26' running 3PT,[1626181],1610612746.0,LAC,running,,,Powell,N. Powell,,,,,Above the Break 3,24+ Left Center,26.36,Missed,,,,,,,,,,,,,,,,,,
50,PT06M56.00S,2024-10-26T21:19:38.4Z,1,REGULAR,rebound,offensive,[],1627826,,,1610612746,8,9,2024-10-26T21:19:38Z,500000,False,,,0,,I. Zubac REBOUND (Off:1 Def:1),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,Above the Break 3,24+ Left Center,,,49.0,2.0,1.0,1.0,,,,,,,,,,,,,,
51,PT06M55.00S,2024-10-26T21:19:40.2Z,1,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1626181,75.24638633377135,12.254901960784313,1610612746,8,9,2024-10-26T21:19:45Z,510000,False,-189.0,180.0,1,right,MISS N. Powell 26' 3PT,[1626181],1610612746.0,LAC,,,,Powell,N. Powell,,,,,Above the Break 3,24+ Left Center,26.09,Missed,,,,,,,,,,,,,,,,,,
52,PT06M51.00S,2024-10-26T21:19:44.2Z,1,REGULAR,rebound,defensive,[],203999,,,1610612743,8,9,2024-10-26T21:19:45Z,520000,False,,,0,,N. Jokić REBOUND (Off:0 Def:2),[203999],1610612743.0,DEN,,,,Jokić,N. Jokić,,,,,Above the Break 3,24+ Left Center,,,51.0,2.0,2.0,0.0,,,,,,,,,,,,,,
54,PT06M49.00S,2024-10-26T21:19:52.3Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612743,8,9,2024-10-26T21:19:52Z,540000,False,,,0,,DEN Timeout,[],1610612743.0,DEN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56,PT06M37.00S,2024-10-26T21:22:55.3Z,1,REGULAR,2pt,Jump Shot,[],203999,20.71287779237845,30.88235294117647,1610612743,10,9,2024-10-26T21:23:00Z,550000,False,96.0,142.0,1,left,N. Jokić 17' fadeaway Jump Shot (2 PTS),[203999],1610612743.0,DEN,fadeaway,,,Jokić,N. Jokić,,,,,Mid-Range,16-24 Right Center,17.13,Made,,,,,,,,,,2.0,,,,,,,,
57,PT06M13.00S,2024-10-26T21:23:19.0Z,1,REGULAR,turnover,bad pass,[],1627826,,,1610612746,10,9,2024-10-26T21:23:24Z,560000,False,,,0,,I. Zubac bad pass TURNOVER (1 TO),"[1627826, 1629008]",1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,1.0,Porter Jr.,1629008.0,,,,,
58,PT06M13.00S,2024-10-26T21:23:19.0Z,1,REGULAR,steal,,[],1629008,,,1610612743,10,9,2024-10-26T21:24:02Z,570000,False,,,0,,M. Porter Jr. STEAL (1 STL),[1629008],1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
59,PT06M02.00S,2024-10-26T21:23:29.8Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",203999,9.674770039421814,50.0,1610612743,12,9,2024-10-26T21:23:34Z,580000,False,0.0,38.0,1,left,N. Jokić driving floating Jump Shot (4 PTS),[203999],1610612743.0,DEN,driving floating,,,Jokić,N. Jokić,,,,,Restricted Area,0-8 Center,3.84,Made,,,,,,,,,,4.0,,,,,,,,
61,PT05M48.00S,2024-10-26T21:23:51.1Z,1,REGULAR,substitution,out,[],1629008,,,1610612746,12,9,2024-10-26T21:23:56Z,600000,False,,,0,,SUB out: M. Porter Jr.,[1629008],1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
62,PT05M48.00S,2024-10-26T21:23:51.1Z,1,REGULAR,substitution,in,[],1631124,,,1610612746,12,9,2024-10-26T21:23:56Z,610000,False,,,0,,SUB in: J. Strawther,[1631124],1610612743.0,DEN,,,,Strawther,J. Strawther,,,,,,,,,,,,,,,,,,,,,,,,,,
63,PT05M41.00S,2024-10-26T21:24:13.3Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1627826,93.51182654402102,48.77450980392157,1610612746,12,11,2024-10-26T21:24:18Z,620000,False,-6.0,8.0,1,right,I. Zubac cutting DUNK (4 PTS) (J. Harden 4 AST),"[1627826, 201935]",1610612746.0,LAC,cutting,,,Zubac,I. Zubac,,,,,Restricted Area,0-8 Center,1.05,Made,,,,,,,,,,4.0,,,,J. Harden,201935.0,4.0,,
65,PT05M19.00S,2024-10-26T21:24:34.9Z,1,REGULAR,2pt,Jump Shot,[],1627750,8.229303547963205,19.607843137254903,1610612743,12,11,2024-10-26T21:24:41Z,640000,False,152.0,25.0,1,left,MISS J. Murray 15' pullup Shot,[1627750],1610612743.0,DEN,pullup,,,Murray,J. Murray,,,,,Mid-Range,8-16 Right,15.4,Missed,,,,,,,,,,,,,,,,,,
66,PT05M17.00S,2024-10-26T21:24:36.9Z,1,REGULAR,rebound,defensive,[],1629611,,,1610612746,12,11,2024-10-26T21:24:41Z,650000,False,,,0,,T. Mann REBOUND (Off:0 Def:2),[1629611],1610612746.0,LAC,,,,Mann,T. Mann,,,,,Mid-Range,8-16 Right,,,65.0,2.0,2.0,0.0,,,,,,,,,,,,,,
67,PT05M07.00S,2024-10-26T21:24:47.1Z,1,REGULAR,3pt,Jump Shot,[],1626181,69.59592641261499,23.52941176470588,1610612746,12,14,2024-10-26T21:24:55Z,660000,False,-132.0,233.0,1,right,N. Powell 26' 3PT step back (8 PTS) (J. Harden 5 AST),"[1626181, 201935]",1610612746.0,LAC,step back,,,Powell,N. Powell,,,,,Above the Break 3,24+ Left Center,26.83,Made,,,,,,,,,,8.0,,,,J. Harden,201935.0,5.0,,
69,PT04M51.00S,2024-10-26T21:25:03.5Z,1,REGULAR,2pt,Jump Shot,[],203999,11.645860709592641,77.94117647058823,1610612743,12,14,2024-10-26T21:25:09Z,680000,False,-140.0,57.0,1,left,MISS N. Jokić 15' fadeaway Shot,[203999],1610612743.0,DEN,fadeaway,,,Jokić,N. Jokić,,,,,Mid-Range,8-16 Left,15.09,Missed,,,,,,,,,,,,,,,,,,
70,PT04M49.00S,2024-10-26T21:25:05.5Z,1,REGULAR,rebound,defensive,[],201935,,,1610612746,12,14,2024-10-26T21:25:09Z,690000,False,,,0,,J. Harden REBOUND (Off:0 Def:4),[201935],1610612746.0,LAC,,,,Harden,J. Harden,,,,,Mid-Range,8-16 Left,,,69.0,4.0,4.0,0.0,,,,,,,,,,,,,,
71,PT04M44.00S,2024-10-26T21:25:13.8Z,1,REGULAR,foul,personal,[],1631124,,,1610612746,12,14,2024-10-26T21:26:36Z,700000,False,,,0,,J. Strawther personal FOUL (1 PF),"[1631124, 1629611]",1610612743.0,DEN,,,,Strawther,J. Strawther,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,202049.0,1.0,0.0,Mann,1629611.0,,,,,,,,,
73,PT04M36.00S,2024-10-26T21:25:58.9Z,1,REGULAR,3pt,Jump Shot,[],1629611,92.19776609724047,2.941176470588235,1610612746,12,14,2024-10-26T21:26:06Z,720000,False,-235.0,21.0,1,right,MISS T. Mann 3PT,[1629611],1610612746.0,LAC,,,,Mann,T. Mann,,,,,Left Corner 3,24+ Left,23.62,Missed,,,,,,,,,,,,,,,,,,
74,PT04M35.00S,2024-10-26T21:25:59.9Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612743,12,14,2024-10-26T21:26:06Z,730000,False,,,0,,TEAM defensive REBOUND,[],1610612743.0,DEN,,,,,,,,,,Left Corner 3,24+ Left,,,73.0,,,,,,,,,,,,,,,,,
75,PT04M25.00S,2024-10-26T21:26:16.9Z,1,REGULAR,3pt,Jump Shot,[],1627750,29.122864651773984,18.627450980392158,1610612743,12,14,2024-10-26T21:26:21Z,740000,False,157.0,221.0,1,left,MISS J. Murray 27' 3PT,[1627750],1610612743.0,DEN,,,,Murray,J. Murray,,,,,Above the Break 3,24+ Right Center,27.13,Missed,,,,,,,,,,,,,,,,,,
76,PT04M21.00S,2024-10-26T21:26:20.9Z,1,REGULAR,rebound,defensive,[],1627826,,,1610612746,12,14,2024-10-26T21:26:21Z,750000,False,,,0,,I. Zubac REBOUND (Off:1 Def:2),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,Above the Break 3,24+ Right Center,,,75.0,3.0,2.0,1.0,,,,,,,,,,,,,,
77,PT04M12.00S,2024-10-26T21:26:29.3Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1627826,93.51182654402102,48.28431372549019,1610612746,12,16,2024-10-26T21:26:34Z,760000,False,-9.0,8.0,1,right,I. Zubac alley-oop DUNK (6 PTS) (J. Harden 6 AST),"[1627826, 201935]",1610612746.0,LAC,alley-oop,,,Zubac,I. Zubac,,,,,Restricted Area,0-8 Center,1.21,Made,,,,,,,,,,6.0,,,,J. Harden,201935.0,6.0,,
79,PT04M01.00S,2024-10-26T21:26:40.2Z,1,REGULAR,3pt,Jump Shot,[],203999,30.962549277266753,57.84313725490197,1610612743,12,16,2024-10-26T21:26:51Z,780000,False,-39.0,239.0,1,left,MISS N. Jokić 24' 3PT,[203999],1610612743.0,DEN,,,,Jokić,N. Jokić,,,,,Above the Break 3,24+ Center,24.17,Missed,,,,,,,,,,,,,,,,,,
80,PT04M00.00S,2024-10-26T21:26:41.2Z,1,REGULAR,rebound,offensive,[],1631124,,,1610612743,12,16,2024-10-26T21:29:10Z,790000,False,,,0,,J. Strawther REBOUND (Off:1 Def:0),[1631124],1610612743.0,DEN,,,,Strawther,J. Strawther,,,,,Above the Break 3,24+ Center,,,79.0,1.0,0.0,1.0,,,,,,,,,,,,,,
81,PT03M59.00S,2024-10-26T21:26:50.6Z,1,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1631124,5.590000152587891,50.0,1610612743,14,16,2024-10-26T21:29:19Z,800000,False,0.0,0.0,1,left,J. Strawther putback Layup (2 PTS),[1631124],1610612743.0,DEN,putback,,,Strawther,J. Strawther,,,,,Restricted Area,0-8 Center,0.0,Made,,,,,,,,,,2.0,,,,,,,,
82,PT03M41.00S,2024-10-26T21:26:59.7Z,1,REGULAR,3pt,Jump Shot,[],1627884,66.96780551905388,64.2156862745098,1610612746,14,16,2024-10-26T21:27:09Z,810000,False,71.0,258.0,1,right,MISS D. Jones Jr. 26' 3PT,[1627884],1610612746.0,LAC,,,,Jones Jr.,D. Jones Jr.,,,,,Above the Break 3,24+ Center,26.76,Missed,,,,,,,,,,,,,,,,,,
83,PT03M34.00S,2024-10-26T21:27:06.7Z,1,REGULAR,rebound,defensive,[],1627750,,,1610612743,14,16,2024-10-26T21:27:09Z,820000,False,,,0,,J. Murray REBOUND (Off:0 Def:1),[1627750],1610612743.0,DEN,,,,Murray,J. Murray,,,,,Above the Break 3,24+ Center,,,82.0,1.0,1.0,0.0,,,,,,,,,,,,,,
84,PT03M33.00S,2024-10-26T21:27:09.0Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],203932,34.641918528252305,58.333333333333336,1610612743,14,16,2024-10-26T21:29:55Z,830000,False,-42.0,273.0,1,left,MISS A. Gordon 27' running 3PT,[203932],1610612743.0,DEN,running,,,Gordon,A. Gordon,,,,,Above the Break 3,24+ Center,27.63,Missed,,,,,,,,,,,,,,,,,,
