actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,blockPlayerName,blockPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId
2,PT12M00.00S,2025-04-12T01:11:01.9Z,1,REGULAR,period,start,[],0,,,0,0,0,2025-04-12T01:11:01Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M57.00S,2025-04-12T01:11:04.4Z,1,REGULAR,jumpball,recovered,[],1628991,,,1610612763,0,0,2025-04-12T01:11:04Z,40000,False,,,0,,Jump Ball Z. Edey vs. N. Jokić: Tip to J. Jackson Jr.,"[1628991, 1641744, 203999]",1610612763.0,MEM,startperiod,J. Jackson Jr.,1628991.0,Jackson Jr.,J. Jackson Jr.,Edey,1641744.0,Jokić,203999.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M37.00S,2025-04-12T01:11:24.3Z,1,REGULAR,2pt,Hook,[],1628991,91.01511169513797,31.127450980392158,1610612763,0,0,2025-04-12T01:12:13Z,70000,False,-94.0,32.0,1,right,MISS J. Jackson Jr. 9' driving bank Hook,[1628991],1610612763.0,MEM,driving bank,,,Jackson Jr.,J. Jackson Jr.,,,,,Mid-Range,8-16 Left,9.97,Missed,,,,,,,,,,,,,,,,,,
8,PT11M34.00S,2025-04-12T01:11:27.3Z,1,REGULAR,rebound,defensive,[],203999,,,1610612743,0,0,2025-04-12T01:11:28Z,80000,False,,,0,,N. Jokić REBOUND (Off:0 Def:1),[203999],1610612743.0,DEN,,,,Jokić,N. Jokić,,,,,Mid-Range,8-16 Left,,,7.0,1.0,1.0,0.0,,,,,,,,,,,,,,
9,PT11M32.00S,2025-04-12T01:11:31.4Z,1,REGULAR,foul,personal,['2freethrow'],1630217,,,1610612743,0,0,2025-04-12T01:11:41Z,90000,False,,,0,,D. Bane shooting personal FOUL (1 PF) (Gordon 2 FT),"[1630217, 203932]",1610612763.0,MEM,shooting,,,Bane,D. Bane,,,,,Restricted Area,0-8 Center,,,,,,,200833.0,1.0,0.0,Gordon,203932.0,,,,,,,,,
11,PT11M32.00S,2025-04-12T01:11:56.3Z,1,REGULAR,freethrow,1 of 2,['fastbreak'],203932,,,1610612743,1,0,2025-04-12T01:11:56Z,110000,False,,,0,,A. Gordon Free Throw 1 of 2 (1 PTS),[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,,,,Made,,,,,,,,,,1.0,,,,,,,,
12,PT11M32.00S,2025-04-12T01:12:10.7Z,1,REGULAR,freethrow,2 of 2,['fastbreak'],203932,,,1610612743,2,0,2025-04-12T01:12:10Z,120000,False,,,0,,A. Gordon Free Throw 2 of 2 (2 PTS),[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,,,,Made,,,,,,,,,,2.0,,,,,,,,
13,PT11M22.00S,2025-04-12T01:12:22.3Z,1,REGULAR,foul,personal,['2freethrow'],1627750,,,1610612763,2,0,2025-04-12T01:12:28Z,130000,False,,,0,,J. Murray shooting personal FOUL (1 PF) (Edey 2 FT),"[1627750, 1641744]",1610612743.0,DEN,shooting,,,Murray,J. Murray,,,,,Restricted Area,0-8 Center,,,,,,,200833.0,1.0,0.0,Edey,1641744.0,,,,,,,,,
15,PT11M22.00S,2025-04-12T01:12:50.3Z,1,REGULAR,freethrow,1 of 2,[],1641744,,,1610612763,2,1,2025-04-12T01:13:08Z,150000,False,,,0,,Z. Edey Free Throw 1 of 2 (1 PTS),[1641744],1610612763.0,MEM,,,,Edey,Z. Edey,,,,,,,,Made,,,,,,,,,,1.0,,,,,,,,
16,PT11M22.00S,2025-04-12T01:12:50.3Z,1,REGULAR,freethrow,2 of 2,[],1641744,,,1610612763,2,1,2025-04-12T01:13:08Z,160000,False,,,0,,MISS Z. Edey Free Throw 2 of 2,[1641744],1610612763.0,MEM,,,,Edey,Z. Edey,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
17,PT11M19.00S,2025-04-12T01:12:53.3Z,1,REGULAR,rebound,defensive,[],1629008,,,1610612743,2,1,2025-04-12T01:13:08Z,170000,False,,,0,,M. Porter Jr. REBOUND (Off:0 Def:1),[1629008],1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,,,,,16.0,1.0,1.0,0.0,,,,,,,,,,,,,,
18,PT11M00.00S,2025-04-12T01:13:26.7Z,1,REGULAR,3pt,Jump Shot,[],203932,6.389618922470433,98.2843137254902,1610612743,2,1,2025-04-12T01:13:32Z,180000,False,-241.0,8.0,1,left,MISS A. Gordon 24' pullup 3PT,[203932],1610612743.0,DEN,pullup,,,Gordon,A. Gordon,,,,,Left Corner 3,24+ Left,24.15,Missed,,,,,,,,,,,,,,,,,,
19,PT10M56.00S,2025-04-12T01:13:30.7Z,1,REGULAR,rebound,defensive,[],1641744,,,1610612763,2,1,2025-04-12T01:13:32Z,190000,False,,,0,,Z. Edey REBOUND (Off:0 Def:1),[1641744],1610612763.0,MEM,,,,Edey,Z. Edey,,,,,Left Corner 3,24+ Left,,,18.0,1.0,1.0,0.0,,,,,,,,,,,,,,
20,PT10M48.00S,2025-04-12T01:13:38.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629630,89.43823915900131,59.31372549019608,1610612763,2,1,2025-04-12T01:13:44Z,200000,False,47.0,47.0,1,right,MISS J. Morant 6' driving finger roll Layup,[1629630],1610612763.0,MEM,driving finger roll,,,Morant,J. Morant,,,,,In The Paint (Non-RA),0-8 Center,6.6,Missed,,,,,,,,,,,,,,,,,,
21,PT10M45.00S,2025-04-12T01:13:41.4Z,1,REGULAR,rebound,defensive,[],203999,,,1610612743,2,1,2025-04-12T01:13:44Z,210000,False,,,0,,N. Jokić REBOUND (Off:0 Def:2),[203999],1610612743.0,DEN,,,,Jokić,N. Jokić,,,,,In The Paint (Non-RA),0-8 Center,,,20.0,2.0,2.0,0.0,,,,,,,,,,,,,,
22,PT10M42.00S,2025-04-12T01:13:44.2Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],203932,8.623521681997373,97.05882352941177,1610612743,2,1,2025-04-12T01:15:52Z,220000,False,-235.0,29.0,1,left,MISS A. Gordon running 3PT,[203932],1610612743.0,DEN,running,,,Gordon,A. Gordon,,,,,Left Corner 3,24+ Left,23.7,Missed,,,,,,,,,,,,,,,,,,
23,PT10M39.00S,2025-04-12T01:13:47.2Z,1,REGULAR,rebound,defensive,[],1641744,,,1610612763,2,1,2025-04-12T01:13:53Z,230000,False,,,0,,Z. Edey REBOUND (Off:0 Def:2),[1641744],1610612763.0,MEM,,,,Edey,Z. Edey,,,,,Left Corner 3,24+ Left,,,22.0,2.0,2.0,0.0,,,,,,,,,,,,,,
24,PT10M26.00S,2025-04-12T01:14:00.8Z,1,REGULAR,3pt,Jump Shot,[],1631246,92.85479632063075,4.166666666666666,1610612763,2,1,2025-04-12T01:14:06Z,240000,False,-229.0,15.0,1,right,MISS V. Williams Jr. 3PT,[1631246],1610612763.0,MEM,,,,Williams Jr.,V. Williams Jr.,,,,,Left Corner 3,24+ Left,22.97,Missed,,,,,,,,,,,,,,,,,,
25,PT10M21.00S,2025-04-12T01:14:05.8Z,1,REGULAR,rebound,defensive,[],1627750,,,1610612743,2,1,2025-04-12T01:14:06Z,250000,False,,,0,,J. Murray REBOUND (Off:0 Def:1),[1627750],1610612743.0,DEN,,,,Murray,J. Murray,,,,,Left Corner 3,24+ Left,,,24.0,1.0,1.0,0.0,,,,,,,,,,,,,,
26,PT10M12.00S,2025-04-12T01:14:14.2Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],203932,6.1268068331143235,54.65686274509803,1610612743,4,1,2025-04-12T01:14:18Z,260000,False,-23.0,5.0,1,left,A. Gordon driving DUNK (4 PTS),[203932],1610612743.0,DEN,driving,,,Gordon,A. Gordon,,,,,Restricted Area,0-8 Center,2.39,Made,,,,,,,,,,4.0,,,,,,,,
