actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
2,PT12M00.00S,2025-03-25T01:11:00.1Z,1,REGULAR,period,start,[],0,,,0,0,0,2025-03-25T01:11:00Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M56.00S,2025-03-25T01:11:03.5Z,1,REGULAR,jumpball,recovered,[],1631212,,,1610612743,0,0,2025-03-25T01:11:03Z,40000,False,,,0,,Jump Ball D. Jordan vs. N. Vučević: Tip to P. Watson,"[1631212, 201599, 202696]",1610612743.0,DEN,startperiod,P. Watson,1631212.0,Watson,P. Watson,Jordan,201599.0,Vučević,202696.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M45.00S,2025-03-25T01:11:14.8Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627750,20.318659658344284,62.745098039215684,1610612743,2,0,2025-03-25T01:11:22Z,70000,False,-64.0,138.0,1,left,J. Murray 15' pullup Jump Shot (2 PTS) (D. Jordan 1 AST),"[1627750, 201599]",1610612743.0,DEN,pullup,,,Murray,J. Murray,,,,,In The Paint (Non-RA),8-16 Center,15.24,Made,2.0,D. Jordan,201599.0,1.0,,,,,,,,,,,,,,
9,PT11M29.00S,2025-03-25T01:11:30.2Z,1,REGULAR,turnover,bad pass,[],1630581,,,1610612741,2,0,2025-03-25T01:12:04Z,90000,False,,,0,,J. Giddey bad pass TURNOVER (1 TO),"[1630581, 201599]",1610612741.0,CHI,,,,Giddey,J. Giddey,,,,,Mid-Range,16-24 Left Center,,,,,,,1.0,Jordan,201599.0,,,,,,,,,,,
10,PT11M29.00S,2025-03-25T01:11:30.2Z,1,REGULAR,steal,,[],201599,,,1610612743,2,0,2025-03-25T01:39:40Z,100000,False,,,0,,D. Jordan STEAL (1 STL),[201599],1610612743.0,DEN,,,,Jordan,D. Jordan,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,,,,,
11,PT11M25.00S,2025-03-25T01:11:34.8Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1631212,5.206964520367937,52.20588235294118,1610612743,2,0,2025-03-25T01:12:23Z,110000,False,-11.0,-4.0,1,left,MISS P. Watson running Layup - blocked,"[1631212, 1641824]",1610612743.0,DEN,running,,,Watson,P. Watson,,,,,Restricted Area,0-8 Center,1.16,Missed,,,,,,,,Buzelis,1641824.0,,,,,,,,,
12,PT11M25.00S,2025-03-25T01:11:34.8Z,1,REGULAR,block,,[],1641824,,,1610612743,2,0,2025-03-25T01:11:37Z,120000,False,,,0,,M. Buzelis BLOCK (1 BLK),[1641824],1610612741.0,CHI,,,,Buzelis,M. Buzelis,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
13,PT11M25.00S,2025-03-25T01:11:34.8Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612743,2,0,2025-03-25T01:11:54Z,130000,False,,,0,,TEAM offensive REBOUND,[],1610612743.0,DEN,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,11.0,,,,,,,,
15,PT11M17.00S,2025-03-25T01:12:01.4Z,1,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1627750,32.802233902759525,61.76470588235294,1610612743,2,0,2025-03-25T01:12:11Z,150000,False,-59.0,256.0,1,left,MISS J. Murray 26' 3PT,[1627750],1610612743.0,DEN,,,,Murray,J. Murray,,,,,Above the Break 3,24+ Center,26.25,Missed,,,,,,,,,,,,,,,,,,
16,PT11M15.00S,2025-03-25T01:12:03.4Z,1,REGULAR,rebound,defensive,[],202696,,,1610612741,2,0,2025-03-25T01:12:57Z,160000,False,,,0,,N. Vučević REBOUND (Off:0 Def:1),[202696],1610612741.0,CHI,,,,Vučević,N. Vučević,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,15.0,1.0,1.0,0.0,,,,,
17,PT11M08.00S,2025-03-25T01:12:10.0Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1629632,92.32917214191852,58.333333333333336,1610612741,2,2,2025-03-25T01:12:18Z,170000,False,42.0,20.0,1,right,C. White running Layup (2 PTS),[1629632],1610612741.0,CHI,running,,,White,C. White,,,,,In The Paint (Non-RA),0-8 Center,4.61,Made,2.0,,,,,,,,,,,,,,,,,
18,PT10M40.00S,2025-03-25T01:12:37.2Z,1,REGULAR,3pt,Jump Shot,[],1631128,31.882391590013142,61.274509803921575,1610612743,5,2,2025-03-25T01:12:42Z,180000,False,-56.0,247.0,1,left,C. Braun 25' 3PT step back (3 PTS) (D. Jordan 2 AST),"[1631128, 201599]",1610612743.0,DEN,step back,,,Braun,C. Braun,,,,,Above the Break 3,24+ Center,25.36,Made,3.0,D. Jordan,201599.0,2.0,,,,,,,,,,,,,,
20,PT10M32.00S,2025-03-25T01:12:47.0Z,1,REGULAR,foul,personal,['2freethrow'],1627750,,,1610612741,5,2,2025-03-25T01:13:00Z,200000,False,,,0,,J. Murray shooting personal FOUL (1 PF) (Giddey 2 FT),"[1627750, 1630581]",1610612743.0,DEN,shooting,,,Murray,J. Murray,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,2003.0,1.0,0.0,Giddey,1630581.0
