actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId
16,PT10M59.00S,2025-03-13T02:15:37.3Z,1,REGULAR,2pt,Jump Shot,[],1630183,76.03482260183968,54.90196078431373,1610612750,0,2,2025-03-13T02:15:41Z,160000,False,25.0,173.0,1,right,MISS J. McDaniels 17' pullup Shot,[1630183],1610612750.0,MIN,pullup,,,McDaniels,J. McDaniels,,,,,Mid-Range,16-24 Center,17.45,Missed,,,,,,,,,,,,,,,,,,
17,PT10M56.00S,2025-03-13T02:15:40.3Z,1,REGULAR,rebound,defensive,[],1627750,,,1610612743,0,2,2025-03-13T02:15:41Z,170000,False,,,0,,J. Murray REBOUND (Off:0 Def:1),[1627750],1610612743.0,DEN,,,,Murray,J. Murray,,,,,Mid-Range,16-24 Center,,,16.0,1.0,1.0,0.0,,,,,,,,,,,,,,
18,PT10M46.00S,2025-03-13T02:15:49.6Z,1,REGULAR,turnover,bad pass,[],201566,,,1610612743,0,2,2025-03-13T02:15:53Z,180000,False,,,0,,R. Westbrook bad pass TURNOVER (1 TO),"[201566, 203944]",1610612743.0,DEN,,,,Westbrook,R. Westbrook,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,1.0,Randle,203944.0,,,,,
19,PT10M46.00S,2025-03-13T02:15:49.6Z,1,REGULAR,steal,,[],203944,,,1610612750,0,2,2025-03-13T02:15:51Z,190000,False,,,0,,J. Randle STEAL (1 STL),[203944],1610612750.0,MIN,,,,Randle,J. Randle,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
20,PT10M42.00S,2025-03-13T02:15:54.1Z,1,REGULAR,turnover,bad pass,[],203944,,,1610612750,0,2,2025-03-13T02:16:00Z,200000,False,,,0,,J. Randle bad pass TURNOVER (1 TO),"[203944, 201566]",1610612750.0,MIN,,,,Randle,J. Randle,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,1.0,Westbrook,201566.0,,,,,
21,PT10M42.00S,2025-03-13T02:15:54.1Z,1,REGULAR,steal,,[],201566,,,1610612743,0,2,2025-03-13T02:15:56Z,210000,False,,,0,,R. Westbrook STEAL (1 STL),[201566],1610612743.0,DEN,,,,Westbrook,R. Westbrook,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
22,PT10M39.00S,2025-03-13T02:15:56.8Z,1,REGULAR,turnover,bad pass,[],201566,,,1610612743,0,2,2025-03-13T02:16:04Z,220000,False,,,0,,R. Westbrook bad pass TURNOVER (2 TO),"[201566, 201144]",1610612743.0,DEN,,,,Westbrook,R. Westbrook,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,2.0,Conley,201144.0,,,,,
23,PT10M39.00S,2025-03-13T02:15:56.8Z,1,REGULAR,steal,,[],201144,,,1610612750,0,2,2025-03-13T02:15:59Z,230000,False,,,0,,M. Conley STEAL (1 STL),[201144],1610612750.0,MIN,,,,Conley,M. Conley,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,,,
24,PT10M34.00S,2025-03-13T02:16:04.6Z,1,REGULAR,foul,personal,[],1629008,,,1610612750,0,2,2025-03-13T02:16:11Z,240000,False,,,0,,M. Porter Jr. personal FOUL (1 PF),"[1629008, 203944]",1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,Mid-Range,16-24 Left,,,,,,,,203591.0,1.0,0.0,Randle,203944.0,,,,,,,,
26,PT10M29.00S,2025-03-13T02:16:25.2Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],203944,67.7562417871222,72.54901960784314,1610612750,0,5,2025-03-13T02:16:30Z,260000,False,113.0,251.0,1,right,J. Randle 27' 3PT  (3 PTS) (M. Conley 1 AST),"[203944, 201144]",1610612750.0,MIN,,,,Randle,J. Randle,,,,,Above the Break 3,24+ Right Center,27.48,Made,,,,,3.0,,,,,,,,,M. Conley,201144.0,1.0,,
28,PT10M09.00S,2025-03-13T02:16:45.4Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1631128,6.1268068331143235,51.225490196078425,1610612743,0,5,2025-03-13T02:17:03Z,280000,False,-6.0,5.0,1,left,MISS C. Braun driving DUNK,[1631128],1610612743.0,DEN,driving,,,Braun,C. Braun,,,,,Restricted Area,0-8 Center,0.8,Missed,,,,,,,,,,,,,,,,,,
29,PT10M06.00S,2025-03-13T02:16:48.4Z,1,REGULAR,rebound,defensive,[],1630183,,,1610612750,0,5,2025-03-13T02:17:03Z,290000,False,,,0,,J. McDaniels REBOUND (Off:0 Def:1),[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,Restricted Area,0-8 Center,,,28.0,1.0,1.0,0.0,,,,,,,,,,,,,,
30,PT10M03.00S,2025-03-13T02:16:51.5Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630183,92.72339027595268,45.83333333333333,1610612750,0,7,2025-03-13T02:16:58Z,300000,False,-21.0,16.0,1,right,J. McDaniels running Layup (2 PTS) (M. Conley 2 AST),"[1630183, 201144]",1610612750.0,MIN,running,,,McDaniels,J. McDaniels,,,,,Restricted Area,0-8 Center,2.62,Made,,,,,2.0,,,,,,,,,M. Conley,201144.0,2.0,,
32,PT09M49.00S,2025-03-13T02:17:05.6Z,1,REGULAR,3pt,Jump Shot,[],201566,2.8416557161629434,94.6078431372549,1610612743,0,7,2025-03-13T02:17:12Z,320000,False,-223.0,-26.0,1,left,MISS R. Westbrook 3PT,[201566],1610612743.0,DEN,,,,Westbrook,R. Westbrook,,,,,Left Corner 3,24+ Left,22.45,Missed,,,,,,,,,,,,,,,,,,
33,PT09M46.00S,2025-03-13T02:17:08.6Z,1,REGULAR,rebound,defensive,[],203497,,,1610612750,0,7,2025-03-13T02:17:12Z,330000,False,,,0,,R. Gobert REBOUND (Off:0 Def:1),[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,Left Corner 3,24+ Left,,,32.0,1.0,1.0,0.0,,,,,,,,,,,,,,
34,PT09M42.00S,2025-03-13T02:17:13.5Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630162,92.72339027595268,49.26470588235294,1610612750,0,7,2025-03-13T02:17:22Z,340000,False,-4.0,16.0,1,right,MISS A. Edwards running Layup,[1630162],1610612750.0,MIN,running,,,Edwards,A. Edwards,,,,,Restricted Area,0-8 Center,1.63,Missed,,,,,,,,,,,,,,,,,,
35,PT09M40.00S,2025-03-13T02:17:15.5Z,1,REGULAR,rebound,defensive,[],1631128,,,1610612743,0,7,2025-03-13T02:17:22Z,350000,False,,,0,,C. Braun REBOUND (Off:0 Def:1),[1631128],1610612743.0,DEN,,,,Braun,C. Braun,,,,,Restricted Area,0-8 Center,,,34.0,1.0,1.0,0.0,,,,,,,,,,,,,,
36,PT09M28.00S,2025-03-13T02:17:27.3Z,1,REGULAR,3pt,Jump Shot,[],201566,8.754927726675426,1.4705882352941175,1610612743,0,7,2025-03-13T02:17:32Z,360000,False,243.0,30.0,1,left,MISS R. Westbrook 24' 3PT,[201566],1610612743.0,DEN,,,,Westbrook,R. Westbrook,,,,,Right Corner 3,24+ Right,24.44,Missed,,,,,,,,,,,,,,,,,,
37,PT09M25.00S,2025-03-13T02:17:30.3Z,1,REGULAR,rebound,defensive,[],203497,,,1610612750,0,7,2025-03-13T02:17:32Z,370000,False,,,0,,R. Gobert REBOUND (Off:0 Def:2),[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,Right Corner 3,24+ Right,,,36.0,2.0,2.0,0.0,,,,,,,,,,,,,,
38,PT09M17.00S,2025-03-13T02:17:38.1Z,1,REGULAR,2pt,Jump Shot,[],1630183,76.03482260183968,69.36274509803921,1610612750,0,7,2025-03-13T02:17:43Z,380000,False,97.0,173.0,1,right,MISS J. McDaniels 19' step back Shot,[1630183],1610612750.0,MIN,step back,,,McDaniels,J. McDaniels,,,,,Mid-Range,16-24 Right Center,19.81,Missed,,,,,,,,,,,,,,,,,,
39,PT09M14.00S,2025-03-13T02:17:41.1Z,1,REGULAR,rebound,defensive,[],1627750,,,1610612743,0,7,2025-03-13T02:17:43Z,390000,False,,,0,,J. Murray REBOUND (Off:0 Def:2),[1627750],1610612743.0,DEN,,,,Murray,J. Murray,,,,,Mid-Range,16-24 Right Center,,,38.0,2.0,2.0,0.0,,,,,,,,,,,,,,
40,PT09M09.00S,2025-03-13T02:17:46.1Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",201566,6.652431011826544,47.549019607843135,1610612743,2,7,2025-03-13T02:17:53Z,400000,False,12.0,10.0,1,left,R. Westbrook running Layup (2 PTS) (J. Murray 1 AST),"[201566, 1627750]",1610612743.0,DEN,running,,,Westbrook,R. Westbrook,,,,,Restricted Area,0-8 Center,1.59,Made,,,,,2.0,,,,,,,,,J. Murray,1627750.0,1.0,,
42,PT08M50.00S,2025-03-13T02:18:04.4Z,1,REGULAR,2pt,Jump Shot,[],1630162,83.919185282523,32.1078431372549,1610612750,2,7,2025-03-13T02:18:11Z,420000,False,-89.0,99.0,1,right,MISS A. Edwards 13' pullup Shot,[1630162],1610612750.0,MIN,pullup,,,Edwards,A. Edwards,,,,,Mid-Range,8-16 Left,13.32,Missed,,,,,,,,,,,,,,,,,,
43,PT08M48.00S,2025-03-13T02:18:06.4Z,1,REGULAR,rebound,offensive,[],203497,,,1610612750,2,7,2025-03-13T02:18:11Z,430000,False,,,0,,R. Gobert REBOUND (Off:1 Def:2),[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,Mid-Range,8-16 Left,,,42.0,3.0,2.0,1.0,,,,,,,,,,,,,,
44,PT08M48.00S,2025-03-13T02:18:13.4Z,1,REGULAR,foul,personal,['2freethrow'],203999,,,1610612750,2,7,2025-03-13T02:18:21Z,440000,False,,,0,,N. Jokić shooting personal FOUL (1 PF) (Gobert 2 FT),"[203999, 203497]",1610612743.0,DEN,shooting,,,Jokić,N. Jokić,,,,,Restricted Area,0-8 Center,,,,,,,,200832.0,1.0,0.0,Gobert,203497.0,,,,,,,,
46,PT08M48.00S,2025-03-13T02:18:43.8Z,1,REGULAR,freethrow,1 of 2,['2ndchance'],203497,,,1610612750,2,8,2025-03-13T02:18:43Z,460000,False,,,0,,R. Gobert Free Throw 1 of 2 (1 PTS),[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,,,,Made,,,,,1.0,,,,,,,,,,,,,
47,PT08M48.00S,2025-03-13T02:19:07.4Z,1,REGULAR,freethrow,2 of 2,['2ndchance'],203497,,,1610612750,2,9,2025-03-13T02:19:07Z,470000,False,,,0,,R. Gobert Free Throw 2 of 2 (2 PTS),[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,,,,Made,,,,,2.0,,,,,,,,,,,,,
48,PT08M32.00S,2025-03-13T02:19:25.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629008,7.703679369250986,46.07843137254902,1610612743,2,9,2025-03-13T02:19:29Z,480000,False,20.0,20.0,1,left,MISS M. Porter Jr. driving Layup,[1629008],1610612743.0,DEN,driving,,,Porter Jr.,M. Porter Jr.,,,,,Restricted Area,0-8 Center,2.79,Missed,,,,,,,,,,,,,,,,,,
49,PT08M31.00S,2025-03-13T02:19:26.2Z,1,REGULAR,rebound,defensive,[],203944,,,1610612750,2,9,2025-03-13T02:19:29Z,490000,False,,,0,,J. Randle REBOUND (Off:0 Def:3),[203944],1610612750.0,MIN,,,,Randle,J. Randle,,,,,Restricted Area,0-8 Center,,,48.0,3.0,3.0,0.0,,,,,,,,,,,,,,
50,PT08M27.00S,2025-03-13T02:19:30.7Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",1630183,93.51182654402102,49.50980392156863,1610612750,2,11,2025-03-13T02:19:37Z,500000,False,-2.0,8.0,1,right,J. McDaniels running alley-oop DUNK (4 PTS) (A. Edwards 1 AST),"[1630183, 1630162]",1610612750.0,MIN,running alley-oop,,,McDaniels,J. McDaniels,,,,,Restricted Area,0-8 Center,0.89,Made,,,,,4.0,,,,,,,,,A. Edwards,1630162.0,1.0,,
52,PT08M27.00S,2025-03-13T02:19:34.9Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612743,2,11,2025-03-13T02:19:37Z,520000,False,,,0,,DEN Timeout,[],1610612743.0,DEN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53,PT08M13.00S,2025-03-13T02:23:12.7Z,1,REGULAR,foul,personal,['2freethrow'],203944,,,1610612743,2,11,2025-03-13T02:23:17Z,530000,False,,,0,,J. Randle shooting personal FOUL (1 PF) (Westbrook 2 FT),"[203944, 201566]",1610612750.0,MIN,shooting,,,Randle,J. Randle,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,200832.0,1.0,0.0,Westbrook,201566.0,,,,,,,,
55,PT08M13.00S,2025-03-13T02:23:36.2Z,1,REGULAR,freethrow,1 of 2,[],201566,,,1610612743,3,11,2025-03-13T02:23:36Z,550000,False,,,0,,R. Westbrook Free Throw 1 of 2 (3 PTS),[201566],1610612743.0,DEN,,,,Westbrook,R. Westbrook,,,,,,,,Made,,,,,3.0,,,,,,,,,,,,,
56,PT08M13.00S,2025-03-13T02:23:51.4Z,1,REGULAR,freethrow,2 of 2,[],201566,,,1610612743,4,11,2025-03-13T02:23:51Z,560000,False,,,0,,R. Westbrook Free Throw 2 of 2 (4 PTS),[201566],1610612743.0,DEN,,,,Westbrook,R. Westbrook,,,,,,,,Made,,,,,4.0,,,,,,,,,,,,,
57,PT07M55.00S,2025-03-13T02:24:14.4Z,1,REGULAR,foul,personal,['2freethrow'],1627750,,,1610612750,4,11,2025-03-13T02:24:39Z,570000,False,,,0,,J. Murray shooting personal FOUL (1 PF) (Randle 2 FT),"[1627750, 203944]",1610612743.0,DEN,shooting,,,Murray,J. Murray,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,203591.0,1.0,0.0,Randle,203944.0,,,,,,,,
59,PT07M55.00S,2025-03-13T02:24:40.5Z,1,REGULAR,freethrow,1 of 2,[],203944,,,1610612750,4,11,2025-03-13T02:24:40Z,590000,False,,,0,,MISS J. Randle Free Throw 1 of 2,[203944],1610612750.0,MIN,,,,Randle,J. Randle,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
60,PT07M55.00S,2025-03-13T02:24:40.5Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612750,4,11,2025-03-13T02:24:40Z,600000,False,,,0,,TEAM offensive REBOUND,[],1610612750.0,MIN,,,,,,,,,,,,,,59.0,,,,,,,,,,,,,,,,,
61,PT07M55.00S,2025-03-13T02:24:57.8Z,1,REGULAR,freethrow,2 of 2,[],203944,,,1610612750,4,12,2025-03-13T02:24:57Z,610000,False,,,0,,J. Randle Free Throw 2 of 2 (4 PTS),[203944],1610612750.0,MIN,,,,Randle,J. Randle,,,,,,,,Made,,,,,4.0,,,,,,,,,,,,,
62,PT07M42.00S,2025-03-13T02:25:12.9Z,1,REGULAR,2pt,Jump Shot,[],201566,18.74178712220762,72.05882352941177,1610612743,4,12,2025-03-13T02:26:01Z,620000,False,-110.0,124.0,1,left,MISS R. Westbrook 16' bank Shot,[201566],1610612743.0,DEN,bank,,,Westbrook,R. Westbrook,,,,,Mid-Range,16-24 Left Center,16.57,Missed,,,,,,,,,,,,,,,,,,
63,PT07M38.00S,2025-03-13T02:25:16.9Z,1,REGULAR,rebound,defensive,[],203497,,,1610612750,4,12,2025-03-13T02:25:21Z,630000,False,,,0,,R. Gobert REBOUND (Off:1 Def:3),[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,Mid-Range,16-24 Left Center,,,62.0,4.0,3.0,1.0,,,,,,,,,,,,,,
64,PT07M26.00S,2025-03-13T02:25:28.6Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630162,85.89027595269383,49.50980392156863,1610612750,4,14,2025-03-13T02:25:33Z,640000,False,-2.0,80.0,1,right,A. Edwards 8' turnaround fadeaway Jump Shot (2 PTS),[1630162],1610612750.0,MIN,turnaround fadeaway,,,Edwards,A. Edwards,,,,,In The Paint (Non-RA),8-16 Center,8.01,Made,,,,,2.0,,,,,,,,,,,,,
65,PT07M15.00S,2025-03-13T02:25:41.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629008,5.338370565045992,50.73529411764706,1610612743,6,14,2025-03-13T02:25:46Z,650000,False,-4.0,-2.0,1,left,M. Porter Jr. cutting Layup (2 PTS) (N. Jokić 1 AST),"[1629008, 203999]",1610612743.0,DEN,cutting,,,Porter Jr.,M. Porter Jr.,,,,,Restricted Area,0-8 Center,0.44,Made,,,,,2.0,,,,,,,,,N. Jokić,203999.0,1.0,,
67,PT07M15.00S,2025-03-13T02:25:45.2Z,1,REGULAR,foul,personal,['1freethrow'],1630183,,,1610612743,6,14,2025-03-13T02:25:51Z,670000,False,,,0,,J. McDaniels shooting personal FOUL (1 PF) (Porter Jr. 1 FT),"[1630183, 1629008]",1610612750.0,MIN,shooting,,,McDaniels,J. McDaniels,,,,,Restricted Area,0-8 Center,,,,,,,,203591.0,1.0,0.0,Porter Jr.,1629008.0,,,,,,,,
69,PT07M15.00S,2025-03-13T02:26:06.4Z,1,REGULAR,freethrow,1 of 1,[],1629008,,,1610612743,7,14,2025-03-13T02:26:06Z,690000,False,,,0,,M. Porter Jr. Free Throw 1 of 1 (3 PTS),[1629008],1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,,,,Made,,,,,3.0,,,,,,,,,,,,,
70,PT06M59.00S,2025-03-13T02:26:25.4Z,1,REGULAR,3pt,Jump Shot,[],1630162,73.01248357424441,17.647058823529413,1610612750,7,14,2025-03-13T02:26:31Z,700000,False,-162.0,201.0,1,right,MISS A. Edwards 25' step back 3PT,[1630162],1610612750.0,MIN,step back,,,Edwards,A. Edwards,,,,,Above the Break 3,24+ Left Center,25.82,Missed,,,,,,,,,,,,,,,,,,
71,PT06M55.00S,2025-03-13T02:26:29.4Z,1,REGULAR,rebound,defensive,[],203999,,,1610612743,7,14,2025-03-13T02:26:31Z,710000,False,,,0,,N. Jokić REBOUND (Off:0 Def:1),[203999],1610612743.0,DEN,,,,Jokić,N. Jokić,,,,,Above the Break 3,24+ Left Center,,,70.0,1.0,1.0,0.0,,,,,,,,,,,,,,
72,PT06M36.00S,2025-03-13T02:26:47.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203999,10.85742444152431,48.28431372549019,1610612743,7,14,2025-03-13T02:26:52Z,720000,False,9.0,50.0,1,left,MISS N. Jokić driving finger roll Layup,[203999],1610612743.0,DEN,driving finger roll,,,Jokić,N. Jokić,,,,,In The Paint (Non-RA),0-8 Center,5.03,Missed,,,,,,,,,,,,,,,,,,
73,PT06M33.00S,2025-03-13T02:26:50.5Z,1,REGULAR,rebound,offensive,[],203999,,,1610612743,7,14,2025-03-13T02:26:50Z,730000,False,,,0,,N. Jokić REBOUND (Off:1 Def:1),[203999],1610612743.0,DEN,,,,Jokić,N. Jokić,,,,,In The Paint (Non-RA),0-8 Center,,,72.0,2.0,1.0,1.0,,,,,,,,,,,,,,
74,PT06M33.00S,2025-03-13T02:26:50.5Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203999,5.590000152587891,50.0,1610612743,9,14,2025-03-13T02:26:50Z,740000,False,0.0,0.0,1,left,N. Jokić tip Layup (2 PTS),[203999],1610612743.0,DEN,tip,,,Jokić,N. Jokić,,,,,Mid-Range,8-16 Left,0.0,Made,,,,,2.0,,,,,,,,,,,,,
75,PT06M23.00S,2025-03-13T02:27:00.6Z,1,REGULAR,3pt,Jump Shot,[],1630162,92.72339027595268,2.2058823529411766,1610612750,9,14,2025-03-13T02:27:07Z,750000,False,-239.0,16.0,1,right,MISS A. Edwards 3PT,[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,Left Corner 3,24+ Left,23.95,Missed,,,,,,,,,,,,,,,,,,
76,PT06M20.00S,2025-03-13T02:27:03.6Z,1,REGULAR,rebound,defensive,[],1629008,,,1610612743,9,14,2025-03-13T02:27:07Z,760000,False,,,0,,M. Porter Jr. REBOUND (Off:0 Def:1),[1629008],1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,Left Corner 3,24+ Left,,,75.0,1.0,1.0,0.0,,,,,,,,,,,,,,
77,PT06M11.00S,2025-03-13T02:27:15.4Z,1,REGULAR,violation,kicked ball,[],1630183,,,1610612743,9,14,2025-03-13T02:27:21Z,770000,False,,,0,,J. McDaniels kicked ball VIOLATION,[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,203591.0,,,,,,,,,,,,
78,PT06M11.00S,2025-03-13T02:27:19.3Z,1,REGULAR,substitution,out,[],201144,,,1610612743,9,14,2025-03-13T02:27:46Z,780000,False,,,0,,SUB out: M. Conley,[201144],1610612750.0,MIN,,,,Conley,M. Conley,,,,,,,,,,,,,,,,,,,,,,,,,,
79,PT06M11.00S,2025-03-13T02:27:19.3Z,1,REGULAR,substitution,out,[],203944,,,1610612743,9,14,2025-03-13T02:27:46Z,790000,False,,,0,,SUB out: J. Randle,[203944],1610612750.0,MIN,,,,Randle,J. Randle,,,,,,,,,,,,,,,,,,,,,,,,,,
80,PT06M11.00S,2025-03-13T02:27:19.3Z,1,REGULAR,substitution,in,[],1629675,,,1610612743,9,14,2025-03-13T02:27:46Z,800000,False,,,0,,SUB in: N. Reid,[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,,,,,,,,,,,,,,,,,,,,,,
81,PT06M11.00S,2025-03-13T02:27:19.3Z,1,REGULAR,substitution,in,[],1628978,,,1610612743,9,14,2025-03-13T02:27:46Z,810000,False,,,0,,SUB in: D. DiVincenzo,[1628978],1610612750.0,MIN,,,,DiVincenzo,D. DiVincenzo,,,,,,,,,,,,,,,,,,,,,,,,,,
82,PT05M59.00S,2025-03-13T02:27:51.7Z,1,REGULAR,3pt,Jump Shot,[],203999,31.750985545335087,51.470588235294116,1610612743,9,14,2025-03-13T02:27:56Z,820000,False,-7.0,246.0,1,left,MISS N. Jokić 24' 3PT,[203999],1610612743.0,DEN,,,,Jokić,N. Jokić,,,,,Above the Break 3,24+ Center,24.61,Missed,,,,,,,,,,,,,,,,,,
