actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId
21,PT09M51.00S,2024-12-24T03:13:23.8Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1631128,33.722076215505915,65.93137254901961,1610612743,2,6,2024-12-24T03:13:55Z,210000,False,-80.0,264.0,1,left,MISS C. Braun 27' pullup 3PT,[1631128],1610612743.0,DEN,pullup,,,Braun,C. Braun,,,,,Above the Break 3,24+ Center,27.62,Missed,,,,,,,,,,,,,,,,,,
22,PT09M48.00S,2024-12-24T03:13:26.8Z,1,REGULAR,rebound,defensive,[],203994,,,1610612756,2,6,2024-12-24T03:13:30Z,220000,False,,,0,,J. Nurkić REBOUND (Off:0 Def:1),[203994],1610612756.0,PHX,,,,Nurkić,J. Nurkić,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,21.0,1.0,1.0,0.0,,
23,PT09M34.00S,2024-12-24T03:13:40.9Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],201142,93.11760840998686,48.03921568627451,1610612756,2,8,2024-12-24T03:13:46Z,230000,False,-10.0,12.0,1,right,K. Durant cutting DUNK (4 PTS) (J. Nurkić 2 AST),"[201142, 203994]",1610612756.0,PHX,cutting,,,Durant,K. Durant,,,,,Restricted Area,0-8 Center,1.56,Made,4.0,J. Nurkić,203994.0,2.0,,,,,,,,,,,,,,
25,PT09M21.00S,2024-12-24T03:13:53.6Z,1,REGULAR,3pt,Jump Shot,[],1629008,32.276609724047304,31.127450980392158,1610612743,5,8,2024-12-24T03:13:59Z,250000,False,94.0,251.0,1,left,M. Porter Jr. 26' 3PT  (5 PTS) (N. Jokić 1 AST),"[1629008, 203999]",1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,Above the Break 3,24+ Right Center,26.81,Made,5.0,N. Jokić,203999.0,1.0,,,,,,,,,,,,,,
27,PT09M05.00S,2024-12-24T03:14:09.4Z,1,REGULAR,2pt,Jump Shot,[],203078,95.0886990801577,78.67647058823529,1610612756,5,8,2024-12-24T03:14:16Z,270000,False,143.0,-6.0,1,right,MISS B. Beal 14' pullup Shot,[203078],1610612756.0,PHX,pullup,,,Beal,B. Beal,,,,,Mid-Range,8-16 Right,14.35,Missed,,,,,,,,,,,,,,,,,,
28,PT09M02.00S,2024-12-24T03:14:12.4Z,1,REGULAR,rebound,defensive,[],1629008,,,1610612743,5,8,2024-12-24T03:14:16Z,280000,False,,,0,,M. Porter Jr. REBOUND (Off:0 Def:1),[1629008],1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,27.0,1.0,1.0,0.0,,
29,PT08M57.00S,2024-12-24T03:14:17.9Z,1,REGULAR,3pt,Jump Shot,[],201566,10.463206307490145,95.09803921568627,1610612743,5,8,2024-12-24T03:14:27Z,290000,False,-225.0,46.0,1,left,MISS R. Westbrook 3PT,[201566],1610612743.0,DEN,,,,Westbrook,R. Westbrook,,,,,Left Corner 3,24+ Left,23.01,Missed,,,,,,,,,,,,,,,,,,
30,PT08M53.00S,2024-12-24T03:14:21.9Z,1,REGULAR,rebound,defensive,[],201142,,,1610612756,5,8,2024-12-24T03:16:55Z,300000,False,,,0,,K. Durant REBOUND (Off:0 Def:2),[201142],1610612756.0,PHX,,,,Durant,K. Durant,,,,,Left Corner 3,24+ Left,,,,,,,,,,,,,,,29.0,2.0,2.0,0.0,,
31,PT08M48.00S,2024-12-24T03:14:26.4Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1626145,93.38042049934296,44.36274509803921,1610612756,5,10,2024-12-24T03:14:44Z,310000,False,-28.0,10.0,1,right,T. Jones running finger roll Layup (4 PTS),[1626145],1610612756.0,PHX,running finger roll,,,Jones,T. Jones,,,,,Restricted Area,0-8 Center,2.98,Made,4.0,,,,,,,,,,,,,,,,,
32,PT08M29.00S,2024-12-24T03:14:45.6Z,1,REGULAR,3pt,Jump Shot,[],203999,32.933639947437584,56.61764705882353,1610612743,8,10,2024-12-24T03:17:47Z,320000,False,-33.0,257.0,1,left,N. Jokić 25' 3PT pullup (3 PTS),[203999],1610612743.0,DEN,pullup,,,Jokić,N. Jokić,,,,,Above the Break 3,24+ Center,25.92,Made,3.0,,,,,,,,,,,,,,,,,
33,PT08M12.00S,2024-12-24T03:15:03.2Z,1,REGULAR,turnover,bad pass,[],203994,,,1610612756,8,10,2024-12-24T03:15:08Z,330000,False,,,0,,J. Nurkić bad pass TURNOVER (1 TO),"[203994, 203932]",1610612756.0,PHX,,,,Nurkić,J. Nurkić,,,,,Restricted Area,0-8 Center,,,,,,,1.0,Gordon,203932.0,,,,,,,,,,,
34,PT08M12.00S,2024-12-24T03:15:03.2Z,1,REGULAR,steal,,[],203932,,,1610612743,8,10,2024-12-24T03:24:49Z,340000,False,,,0,,A. Gordon STEAL (1 STL),[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
35,PT08M00.00S,2024-12-24T03:15:15.1Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],203999,32.14520367936925,61.274509803921575,1610612743,8,10,2024-12-24T03:15:21Z,350000,False,-56.0,250.0,1,left,MISS N. Jokić 25' 3PT,[203999],1610612743.0,DEN,,,,Jokić,N. Jokić,,,,,Above the Break 3,24+ Center,25.6,Missed,,,,,,,,,,,,,,,,,,
36,PT07M56.00S,2024-12-24T03:15:19.1Z,1,REGULAR,rebound,defensive,[],1626145,,,1610612756,8,10,2024-12-24T03:15:21Z,360000,False,,,0,,T. Jones REBOUND (Off:0 Def:1),[1626145],1610612756.0,PHX,,,,Jones,T. Jones,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,35.0,1.0,1.0,0.0,,
37,PT07M42.00S,2024-12-24T03:15:32.8Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203994,87.59855453350855,41.17647058823529,1610612756,8,10,2024-12-24T03:15:37Z,370000,False,-44.0,64.0,1,right,MISS J. Nurkić 7' pullup Shot,[203994],1610612756.0,PHX,pullup,,,Nurkić,J. Nurkić,,,,,In The Paint (Non-RA),0-8 Center,7.78,Missed,,,,,,,,,,,,,,,,,,
38,PT07M40.00S,2024-12-24T03:15:34.8Z,1,REGULAR,rebound,defensive,[],203999,,,1610612743,8,10,2024-12-24T03:15:37Z,380000,False,,,0,,N. Jokić REBOUND (Off:0 Def:1),[203999],1610612743.0,DEN,,,,Jokić,N. Jokić,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,37.0,1.0,1.0,0.0,,
39,PT07M36.00S,2024-12-24T03:15:42.2Z,1,REGULAR,foul,personal,[],203994,,,1610612743,8,10,2024-12-24T03:15:55Z,390000,False,,,0,,J. Nurkić personal FOUL (1 PF),"[203994, 203999]",1610612756.0,PHX,,,,Nurkić,J. Nurkić,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,201246.0,1.0,0.0,Jokić,203999.0,,,,,,
41,PT07M36.00S,2024-12-24T03:16:05.4Z,1,REGULAR,substitution,out,[],1626220,,,1610612743,8,10,2024-12-24T03:16:11Z,410000,False,,,0,,SUB out: R. O'Neale,[1626220],1610612756.0,PHX,,,,O'Neale,R. O'Neale,,,,,,,,,,,,,,,,,,,,,,,,,,
42,PT07M36.00S,2024-12-24T03:16:05.4Z,1,REGULAR,substitution,in,[],1642346,,,1610612743,8,10,2024-12-24T03:16:11Z,420000,False,,,0,,SUB in: R. Dunn,[1642346],1610612756.0,PHX,,,,Dunn,R. Dunn,,,,,,,,,,,,,,,,,,,,,,,,,,
43,PT07M31.00S,2024-12-24T03:16:21.5Z,1,REGULAR,2pt,Jump Shot,[],1629008,27.677398160315374,61.76470588235294,1610612743,10,10,2024-12-24T03:16:28Z,430000,False,-59.0,208.0,1,left,M. Porter Jr. 21' Jump Shot (7 PTS) (R. Westbrook 2 AST),"[1629008, 201566]",1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,Mid-Range,16-24 Center,21.59,Made,7.0,R. Westbrook,201566.0,2.0,,,,,,,,,,,,,,
45,PT07M14.00S,2024-12-24T03:16:38.3Z,1,REGULAR,turnover,bad pass,[],1626145,,,1610612756,10,10,2024-12-24T03:16:44Z,450000,False,,,0,,T. Jones bad pass TURNOVER (2 TO),"[1626145, 201566]",1610612756.0,PHX,,,,Jones,T. Jones,,,,,Mid-Range,16-24 Left,,,,,,,2.0,Westbrook,201566.0,,,,,,,,,,,
46,PT07M14.00S,2024-12-24T03:16:38.3Z,1,REGULAR,steal,,[],201566,,,1610612743,10,10,2024-12-24T03:16:40Z,460000,False,,,0,,R. Westbrook STEAL (1 STL),[201566],1610612743.0,DEN,,,,Westbrook,R. Westbrook,,,,,Mid-Range,16-24 Left,,,,,,,,,,,,,,,,,,,,
47,PT07M00.00S,2024-12-24T03:16:51.7Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",203932,7.046649145860711,37.99019607843137,1610612743,10,10,2024-12-24T03:23:16Z,470000,False,60.0,14.0,1,left,MISS A. Gordon 6' Layup - blocked,"[203932, 201142]",1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,In The Paint (Non-RA),0-8 Center,6.15,Missed,,,,,,,,,,,,,,,,,Durant,201142.0
48,PT07M00.00S,2024-12-24T03:16:51.7Z,1,REGULAR,block,,[],201142,,,1610612743,10,10,2024-12-24T03:16:54Z,480000,False,,,0,,K. Durant BLOCK (1 BLK),[201142],1610612756.0,PHX,,,,Durant,K. Durant,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
49,PT06M57.00S,2024-12-24T03:16:54.7Z,1,REGULAR,rebound,defensive,[],201142,,,1610612756,10,10,2024-12-24T03:17:00Z,490000,False,,,0,,K. Durant REBOUND (Off:0 Def:3),[201142],1610612756.0,PHX,,,,Durant,K. Durant,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,47.0,3.0,3.0,0.0,,
50,PT06M50.00S,2024-12-24T03:17:02.3Z,1,REGULAR,3pt,Jump Shot,[],203994,94.1688567674113,3.9215686274509802,1610612756,10,13,2024-12-24T03:17:09Z,500000,False,-230.0,2.0,1,right,J. Nurkić 3PT  (3 PTS) (B. Beal 1 AST),"[203994, 203078]",1610612756.0,PHX,,,,Nurkić,J. Nurkić,,,,,Left Corner 3,24+ Left,23.04,Made,3.0,B. Beal,203078.0,1.0,,,,,,,,,,,,,,
52,PT06M38.00S,2024-12-24T03:17:17.3Z,1,REGULAR,foul,personal,[],203994,,,1610612743,10,13,2024-12-24T03:17:24Z,520000,False,,,0,,J. Nurkić personal FOUL (2 PF),"[203994, 203999]",1610612756.0,PHX,,,,Nurkić,J. Nurkić,,,,,Mid-Range,16-24 Center,,,,,,,,,,1628951.0,2.0,0.0,Jokić,203999.0,,,,,,
54,PT06M38.00S,2024-12-24T03:17:27.1Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612743,10,13,2024-12-24T03:17:27Z,540000,False,,,0,,DEN Timeout,[],1610612743.0,DEN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55,PT06M38.00S,2024-12-24T03:19:20.7Z,1,REGULAR,substitution,out,[],203994,,,1610612743,10,13,2024-12-24T03:19:55Z,550000,False,,,0,,SUB out: J. Nurkić,[203994],1610612756.0,PHX,,,,Nurkić,J. Nurkić,,,,,,,,,,,,,,,,,,,,,,,,,,
56,PT06M38.00S,2024-12-24T03:19:20.7Z,1,REGULAR,substitution,in,[],203486,,,1610612743,10,13,2024-12-24T03:19:55Z,560000,False,,,0,,SUB in: M. Plumlee,[203486],1610612756.0,PHX,,,,Plumlee,M. Plumlee,,,,,,,,,,,,,,,,,,,,,,,,,,
57,PT06M25.00S,2024-12-24T03:20:20.2Z,1,REGULAR,2pt,Jump Shot,[],201566,22.158344283837057,55.14705882352941,1610612743,10,13,2024-12-24T03:20:27Z,570000,False,-26.0,156.0,1,left,MISS R. Westbrook 15' pullup Shot,[201566],1610612743.0,DEN,pullup,,,Westbrook,R. Westbrook,,,,,Mid-Range,8-16 Center,15.79,Missed,,,,,,,,,,,,,,,,,,
58,PT06M22.00S,2024-12-24T03:20:23.2Z,1,REGULAR,rebound,defensive,[],201142,,,1610612756,10,13,2024-12-24T03:20:27Z,580000,False,,,0,,K. Durant REBOUND (Off:0 Def:4),[201142],1610612756.0,PHX,,,,Durant,K. Durant,,,,,Mid-Range,8-16 Center,,,,,,,,,,,,,,,57.0,4.0,4.0,0.0,,
59,PT06M20.00S,2024-12-24T03:20:25.4Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1642346,92.46057818659659,53.67647058823529,1610612756,10,15,2024-12-24T03:20:35Z,590000,False,18.0,18.0,1,right,R. Dunn running Layup (2 PTS) (K. Durant 1 AST),"[1642346, 201142]",1610612756.0,PHX,running,,,Dunn,R. Dunn,,,,,Restricted Area,0-8 Center,2.6,Made,2.0,K. Durant,201142.0,1.0,,,,,,,,,,,,,,
61,PT05M59.00S,2024-12-24T03:20:45.6Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203999,12.171484888304862,51.71568627450981,1610612743,12,15,2024-12-24T03:20:50Z,610000,False,-9.0,62.0,1,left,N. Jokić 6' Jump Shot (5 PTS) (A. Gordon 1 AST),"[203999, 203932]",1610612743.0,DEN,,,,Jokić,N. Jokić,,,,,In The Paint (Non-RA),0-8 Center,6.25,Made,5.0,A. Gordon,203932.0,1.0,,,,,,,,,,,,,,
63,PT05M43.00S,2024-12-24T03:21:01.7Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203486,81.02825229960578,54.166666666666664,1610612756,12,15,2024-12-24T03:21:09Z,630000,False,21.0,126.0,1,right,MISS M. Plumlee 12' floating Shot,[203486],1610612756.0,PHX,floating,,,Plumlee,M. Plumlee,,,,,In The Paint (Non-RA),8-16 Center,12.75,Missed,,,,,,,,,,,,,,,,,,
64,PT05M41.00S,2024-12-24T03:21:03.7Z,1,REGULAR,rebound,defensive,[],203932,,,1610612743,12,15,2024-12-24T03:21:09Z,640000,False,,,0,,A. Gordon REBOUND (Off:0 Def:1),[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,63.0,1.0,1.0,0.0,,
65,PT05M37.00S,2024-12-24T03:21:07.8Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1631128,29.911300919842315,74.01960784313727,1610612743,12,15,2024-12-24T03:26:52Z,650000,False,-120.0,229.0,1,left,MISS C. Braun 25' running 3PT,[1631128],1610612743.0,DEN,running,,,Braun,C. Braun,,,,,Above the Break 3,24+ Left Center,25.83,Missed,,,,,,,,,,,,,,,,,,
66,PT05M33.00S,2024-12-24T03:21:11.8Z,1,REGULAR,rebound,offensive,[],1629008,,,1610612743,12,15,2024-12-24T03:21:23Z,660000,False,,,0,,M. Porter Jr. REBOUND (Off:1 Def:1),[1629008],1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,65.0,2.0,1.0,1.0,,
67,PT05M32.00S,2024-12-24T03:21:13.3Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1629008,11.251642575558476,50.0,1610612743,14,15,2024-12-24T03:21:27Z,670000,False,0.0,53.0,1,left,M. Porter Jr. Jump Shot (9 PTS),[1629008],1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,In The Paint (Non-RA),0-8 Center,5.33,Made,9.0,,,,,,,,,,,,,,,,,
68,PT05M11.00S,2024-12-24T03:21:35.0Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201142,82.9993429697766,63.970588235294116,1610612756,14,17,2024-12-24T03:21:40Z,680000,False,70.0,107.0,1,right,K. Durant 12' pullup Jump Shot (6 PTS),[201142],1610612756.0,PHX,pullup,,,Durant,K. Durant,,,,,In The Paint (Non-RA),8-16 Right,12.81,Made,6.0,,,,,,,,,,,,,,,,,
69,PT04M50.00S,2024-12-24T03:21:58.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629008,8.360709592641262,51.9607843137255,1610612743,16,17,2024-12-24T03:22:08Z,690000,False,-10.0,26.0,1,left,M. Porter Jr. driving Layup (11 PTS) (N. Jokić 2 AST),"[1629008, 203999]",1610612743.0,DEN,driving,,,Porter Jr.,M. Porter Jr.,,,,,Restricted Area,0-8 Center,2.79,Made,11.0,N. Jokić,203999.0,2.0,,,,,,,,,,,,,,
71,PT04M50.00S,2024-12-24T03:22:01.1Z,1,REGULAR,foul,personal,['1freethrow'],203486,,,1610612743,16,17,2024-12-24T03:22:14Z,710000,False,,,0,,M. Plumlee shooting personal FOUL (1 PF) (Porter Jr. 1 FT),"[203486, 1629008]",1610612756.0,PHX,shooting,,,Plumlee,M. Plumlee,,,,,Restricted Area,0-8 Center,,,,,,,,,,201246.0,1.0,0.0,Porter Jr.,1629008.0,,,,,,
73,PT04M50.00S,2024-12-24T03:22:15.2Z,1,REGULAR,substitution,out,[],1631128,,,1610612743,16,17,2024-12-24T03:23:16Z,730000,False,,,0,,SUB out: C. Braun,[1631128],1610612743.0,DEN,,,,Braun,C. Braun,,,,,,,,,,,,,,,,,,,,,,,,,,
74,PT04M50.00S,2024-12-24T03:22:15.2Z,1,REGULAR,substitution,out,[],1626145,,,1610612743,16,17,2024-12-24T03:23:16Z,740000,False,,,0,,SUB out: T. Jones,[1626145],1610612756.0,PHX,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
75,PT04M50.00S,2024-12-24T03:22:15.2Z,1,REGULAR,substitution,in,[],1631124,,,1610612743,16,17,2024-12-24T03:23:16Z,750000,False,,,0,,SUB in: J. Strawther,[1631124],1610612743.0,DEN,,,,Strawther,J. Strawther,,,,,,,,,,,,,,,,,,,,,,,,,,
76,PT04M50.00S,2024-12-24T03:22:15.2Z,1,REGULAR,substitution,in,[],1628420,,,1610612743,16,17,2024-12-24T03:23:16Z,760000,False,,,0,,SUB in: M. Morris,[1628420],1610612756.0,PHX,,,,Morris,M. Morris,,,,,,,,,,,,,,,,,,,,,,,,,,
77,PT04M50.00S,2024-12-24T03:22:29.4Z,1,REGULAR,freethrow,1 of 1,[],1629008,,,1610612743,17,17,2024-12-24T03:22:29Z,770000,False,,,0,,M. Porter Jr. Free Throw 1 of 1 (12 PTS),[1629008],1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,,,,Made,12.0,,,,,,,,,,,,,,,,,
78,PT04M35.00S,2024-12-24T03:22:47.4Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203078,81.15965834428384,46.07843137254902,1610612756,17,19,2024-12-24T03:22:53Z,780000,False,-20.0,125.0,1,right,B. Beal 12' turnaround fadeaway Jump Shot (4 PTS),[203078],1610612756.0,PHX,turnaround fadeaway,,,Beal,B. Beal,,,,,In The Paint (Non-RA),8-16 Center,12.61,Made,4.0,,,,,,,,,,,,,,,,,
79,PT04M20.00S,2024-12-24T03:23:01.9Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203932,8.886333771353483,65.19607843137256,1610612743,19,19,2024-12-24T03:23:09Z,790000,False,-76.0,31.0,1,left,A. Gordon 8' turnaround fadeaway bank Jump Shot (2 PTS),[203932],1610612743.0,DEN,turnaround fadeaway bank,,,Gordon,A. Gordon,,,,,In The Paint (Non-RA),8-16 Left,8.21,Made,2.0,,,,,,,,,,,,,,,,,
80,PT04M01.00S,2024-12-24T03:23:20.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628420,92.9862023653088,38.970588235294116,1610612756,19,19,2024-12-24T03:23:28Z,800000,False,-55.0,13.0,1,right,MISS M. Morris cutting Layup,[1628420],1610612756.0,PHX,cutting,,,Morris,M. Morris,,,,,In The Paint (Non-RA),0-8 Center,5.67,Missed,,,,,,,,,,,,,,,,,,
82,PT03M55.00S,2024-12-24T03:23:26.6Z,1,REGULAR,rebound,offensive,[],203486,,,1610612756,19,19,2024-12-24T03:23:28Z,820000,False,,,0,,M. Plumlee REBOUND (Off:1 Def:0),[203486],1610612756.0,PHX,,,,Plumlee,M. Plumlee,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,80.0,1.0,0.0,1.0,,
83,PT03M52.00S,2024-12-24T03:23:29.4Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],203078,93.77463863337714,4.411764705882353,1610612756,19,22,2024-12-24T03:23:34Z,830000,False,-228.0,6.0,1,right,B. Beal 3PT  (7 PTS) (M. Plumlee 1 AST),"[203078, 203486]",1610612756.0,PHX,,,,Beal,B. Beal,,,,,Left Corner 3,24+ Left,22.8,Made,7.0,M. Plumlee,203486.0,1.0,,,,,,,,,,,,,,
85,PT03M40.00S,2024-12-24T03:23:42.7Z,1,REGULAR,turnover,out-of-bounds,[],1629008,,,1610612743,19,22,2024-12-24T03:23:53Z,850000,False,,,0,,M. Porter Jr. lost ball out-of-bounds TURNOVER (1 TO),[1629008],1610612743.0,DEN,lost ball,,,Porter Jr.,M. Porter Jr.,,,,,Mid-Range,16-24 Center,,,,,,,1.0,,,1630886.0,,,,,,,,,,
