actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId
28,PT09M51.00S,2024-11-11T01:14:08.9Z,1,REGULAR,rebound,offensive,[],1629655,,,1610612742,8,3,2024-11-11T01:15:03Z,280000,False,,,0,,D. Gafford REBOUND (Off:1 Def:1),[1629655],1610612742.0,DAL,,,,Gafford,D. Gafford,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,27.0,2.0,1.0,1.0,,,,,
29,PT09M49.00S,2024-11-11T01:14:10.8Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],202691,7.178055190538765,3.6764705882352944,1610612742,8,3,2024-11-11T01:14:17Z,290000,False,232.0,15.0,1,left,MISS K. Thompson 3PT,[202691],1610612742.0,DAL,,,,Thompson,K. Thompson,,,,,Right Corner 3,24+ Right,23.21,Missed,,,,,,,,,,,,,,,,,,
30,PT09M49.00S,2024-11-11T01:14:10.8Z,1,REGULAR,rebound,defensive,[],1629008,,,1610612743,8,3,2024-11-11T01:14:17Z,300000,False,,,0,,M. Porter Jr. REBOUND (Off:0 Def:1),[1629008],1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,Right Corner 3,24+ Right,,,,,,,,,,,,29.0,1.0,1.0,0.0,,,,,
31,PT09M43.00S,2024-11-11T01:14:17.8Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1631128,93.11760840998686,39.950980392156865,1610612743,8,3,2024-11-11T01:14:33Z,310000,False,-50.0,12.0,1,right,MISS C. Braun running Layup - blocked,"[1631128, 1629029]",1610612743.0,DEN,running,,,Braun,C. Braun,,,,,In The Paint (Non-RA),0-8 Center,5.17,Missed,,,,,,,,,,,,,,Dončić,1629029.0,,,
32,PT09M43.00S,2024-11-11T01:14:17.8Z,1,REGULAR,block,,[],1629029,,,1610612743,8,3,2024-11-11T01:14:20Z,320000,False,,,0,,L. Dončić BLOCK (1 BLK),[1629029],1610612742.0,DAL,,,,Dončić,L. Dončić,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
33,PT09M40.00S,2024-11-11T01:14:20.8Z,1,REGULAR,rebound,offensive,[],1631128,,,1610612743,8,3,2024-11-11T01:14:33Z,330000,False,,,0,,C. Braun REBOUND (Off:1 Def:0),[1631128],1610612743.0,DEN,,,,Braun,C. Braun,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,31.0,1.0,0.0,1.0,,,,,
34,PT09M39.00S,2024-11-11T01:14:23.2Z,1,REGULAR,foul,personal,['2freethrow'],1629655,,,1610612743,8,3,2024-11-11T01:14:42Z,340000,False,,,0,,D. Gafford shooting personal FOUL (1 PF) (Porter Jr. 2 FT),"[1629655, 1629008]",1610612742.0,DAL,shooting,,,Gafford,D. Gafford,,,,,Restricted Area,0-8 Center,,,,,,,202027.0,1.0,0.0,Porter Jr.,1629008.0,,,,,,,,,
36,PT09M39.00S,2024-11-11T01:14:48.8Z,1,REGULAR,freethrow,1 of 2,['2ndchance'],1629008,,,1610612743,8,3,2024-11-11T01:14:48Z,360000,False,,,0,,MISS M. Porter Jr. Free Throw 1 of 2,[1629008],1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
37,PT09M39.00S,2024-11-11T01:14:48.8Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612743,8,3,2024-11-11T01:14:48Z,370000,False,,,0,,TEAM offensive REBOUND,[],1610612743.0,DEN,,,,,,,,,,,,,,,,,,,,,,,36.0,,,,,,,,
38,PT09M39.00S,2024-11-11T01:15:04.2Z,1,REGULAR,freethrow,2 of 2,['2ndchance'],1629008,,,1610612743,9,3,2024-11-11T01:15:04Z,380000,False,,,0,,M. Porter Jr. Free Throw 2 of 2 (6 PTS),[1629008],1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,,,,Made,6.0,,,,,,,,,,,,,,,,,
39,PT09M28.00S,2024-11-11T01:15:15.7Z,1,REGULAR,turnover,lost ball,[],202691,,,1610612742,9,3,2024-11-11T01:15:23Z,390000,False,,,0,,K. Thompson lost ball TURNOVER (1 TO),"[202691, 1629008]",1610612742.0,DAL,,,,Thompson,K. Thompson,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,1.0,Porter Jr.,1629008.0
40,PT09M28.00S,2024-11-11T01:15:15.7Z,1,REGULAR,steal,,[],1629008,,,1610612743,9,3,2024-11-11T01:15:17Z,400000,False,,,0,,M. Porter Jr. STEAL (1 STL),[1629008],1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
41,PT09M23.00S,2024-11-11T01:15:20.7Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1631128,92.59198423127464,48.03921568627451,1610612743,11,3,2024-11-11T01:17:04Z,410000,False,-10.0,17.0,1,right,C. Braun running finger roll Layup (2 PTS) (M. Porter Jr. 1 AST),"[1631128, 1629008]",1610612743.0,DEN,running finger roll,,,Braun,C. Braun,,,,,Restricted Area,0-8 Center,1.97,Made,2.0,M. Porter Jr.,1629008.0,1.0,,,,,,,,,,,,,,
43,PT09M10.00S,2024-11-11T01:15:33.4Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1629655,5.338370565045992,51.470588235294116,1610612742,11,5,2024-11-11T01:15:41Z,430000,False,-7.0,-2.0,1,left,D. Gafford cutting DUNK (2 PTS) (K. Thompson 1 AST),"[1629655, 202691]",1610612742.0,DAL,cutting,,,Gafford,D. Gafford,,,,,Restricted Area,0-8 Center,0.77,Made,2.0,K. Thompson,202691.0,1.0,,,,,,,,,,,,,,
45,PT08M53.00S,2024-11-11T01:15:50.1Z,1,REGULAR,3pt,Jump Shot,[],1629008,71.96123521681997,20.833333333333336,1610612743,11,5,2024-11-11T01:15:57Z,450000,False,-146.0,211.0,1,right,MISS M. Porter Jr. 25' 3PT,[1629008],1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,Above the Break 3,24+ Left Center,25.66,Missed,,,,,,,,,,,,,,,,,,
46,PT08M49.00S,2024-11-11T01:15:54.1Z,1,REGULAR,rebound,defensive,[],202681,,,1610612742,11,5,2024-11-11T01:15:57Z,460000,False,,,0,,K. Irving REBOUND (Off:0 Def:1),[202681],1610612742.0,DAL,,,,Irving,K. Irving,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,45.0,1.0,1.0,0.0,,,,,
47,PT08M43.00S,2024-11-11T01:16:00.4Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202681,15.719448094612352,49.01960784313725,1610612742,11,7,2024-11-11T01:19:21Z,470000,False,5.0,95.0,1,left,K. Irving 9' step back Jump Shot (2 PTS),[202681],1610612742.0,DAL,step back,,,Irving,K. Irving,,,,,In The Paint (Non-RA),8-16 Center,9.54,Made,2.0,,,,,,,,,,,,,,,,,
48,PT08M25.00S,2024-11-11T01:16:18.3Z,1,REGULAR,2pt,Jump Shot,[],1627750,78.53153745072274,46.07843137254902,1610612743,13,7,2024-11-11T01:19:56Z,480000,False,-20.0,149.0,1,right,J. Murray 15' driving floating Jump Shot (5 PTS) (N. Jokić 3 AST),"[1627750, 203999]",1610612743.0,DEN,driving floating,,,Murray,J. Murray,,,,,Mid-Range,8-16 Center,15.06,Made,5.0,N. Jokić,203999.0,3.0,,,,,,,,,,,,,,
50,PT08M10.00S,2024-11-11T01:16:33.3Z,1,REGULAR,3pt,Jump Shot,[],1629029,31.750985545335087,71.07843137254902,1610612742,13,7,2024-11-11T01:16:41Z,500000,False,-105.0,246.0,1,left,MISS L. Dončić 26' step back 3PT,[1629029],1610612742.0,DAL,step back,,,Dončić,L. Dončić,,,,,Above the Break 3,24+ Left Center,26.76,Missed,,,,,,,,,,,,,,,,,,
51,PT08M08.00S,2024-11-11T01:16:35.3Z,1,REGULAR,rebound,defensive,[],1629008,,,1610612743,13,7,2024-11-11T01:16:41Z,510000,False,,,0,,M. Porter Jr. REBOUND (Off:0 Def:2),[1629008],1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,50.0,2.0,2.0,0.0,,,,,
52,PT07M53.00S,2024-11-11T01:16:50.8Z,1,REGULAR,3pt,Jump Shot,[],1631212,76.16622864651774,12.990196078431374,1610612743,16,7,2024-11-11T01:16:58Z,520000,False,-185.0,172.0,1,right,P. Watson 25' 3PT  (3 PTS) (N. Jokić 4 AST),"[1631212, 203999]",1610612743.0,DEN,,,,Watson,P. Watson,,,,,Above the Break 3,24+ Left Center,25.23,Made,3.0,N. Jokić,203999.0,4.0,,,,,,,,,,,,,,
54,PT07M34.00S,2024-11-11T01:17:08.8Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202691,17.821944809461236,39.705882352941174,1610612742,16,9,2024-11-11T01:17:17Z,540000,False,51.0,115.0,1,left,K. Thompson 12' step back Jump Shot (4 PTS) (K. Irving 1 AST),"[202691, 202681]",1610612742.0,DAL,step back,,,Thompson,K. Thompson,,,,,In The Paint (Non-RA),8-16 Center,12.6,Made,4.0,K. Irving,202681.0,1.0,,,,,,,,,,,,,,
56,PT07M19.00S,2024-11-11T01:17:24.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1627750,92.72339027595268,43.13725490196079,1610612743,16,9,2024-11-11T01:17:52Z,560000,False,-34.0,16.0,1,right,MISS J. Murray driving Layup,[1627750],1610612743.0,DEN,driving,,,Murray,J. Murray,,,,,Restricted Area,0-8 Center,3.78,Missed,,,,,,,,,,,,,,,,,,
57,PT07M14.00S,2024-11-11T01:17:29.7Z,1,REGULAR,rebound,offensive,[],203999,,,1610612743,16,9,2024-11-11T01:17:31Z,570000,False,,,0,,N. Jokić REBOUND (Off:1 Def:2),[203999],1610612743.0,DEN,,,,Jokić,N. Jokić,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,56.0,3.0,2.0,1.0,,,,,
58,PT07M14.00S,2024-11-11T01:17:30.0Z,1,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",203999,94.40999984741211,50.0,1610612743,16,9,2024-11-11T01:17:39Z,580000,False,0.0,0.0,1,right,MISS N. Jokić putback Layup,[203999],1610612743.0,DEN,putback,,,Jokić,N. Jokić,,,,,Restricted Area,0-8 Center,0.0,Missed,,,,,,,,,,,,,,,,,,
59,PT07M13.00S,2024-11-11T01:17:31.0Z,1,REGULAR,rebound,defensive,[],1629029,,,1610612742,16,9,2024-11-11T01:17:39Z,590000,False,,,0,,L. Dončić REBOUND (Off:0 Def:1),[1629029],1610612742.0,DAL,,,,Dončić,L. Dončić,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,58.0,1.0,1.0,0.0,,,,,
61,PT07M07.00S,2024-11-11T01:17:36.7Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",202681,11.908672798948752,47.794117647058826,1610612742,16,9,2024-11-11T01:22:29Z,610000,False,11.0,59.0,1,left,MISS K. Irving 6' running Layup,[202681],1610612742.0,DAL,running,,,Irving,K. Irving,,,,,In The Paint (Non-RA),0-8 Center,6.04,Missed,,,,,,,,,,,,,,,,,,
62,PT07M04.00S,2024-11-11T01:17:39.1Z,1,REGULAR,rebound,offensive,[],1629029,,,1610612742,16,9,2024-11-11T01:17:39Z,620000,False,,,0,,L. Dončić REBOUND (Off:1 Def:1),[1629029],1610612742.0,DAL,,,,Dončić,L. Dončić,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,61.0,2.0,1.0,1.0,,,,,
63,PT07M04.00S,2024-11-11T01:17:39.1Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629029,5.590000152587891,50.0,1610612742,16,11,2024-11-11T01:17:39Z,630000,False,0.0,0.0,1,left,L. Dončić tip Layup (3 PTS),[1629029],1610612742.0,DAL,tip,,,Dončić,L. Dončić,,,,,Mid-Range,8-16 Left,0.0,Made,3.0,,,,,,,,,,,,,,,,,
64,PT06M57.00S,2024-11-11T01:17:45.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203999,93.24901445466492,52.69607843137255,1610612743,16,11,2024-11-11T01:17:53Z,640000,False,13.0,11.0,1,right,MISS N. Jokić Layup - blocked,"[203999, 1629655]",1610612743.0,DEN,,,,Jokić,N. Jokić,,,,,Restricted Area,0-8 Center,1.74,Missed,,,,,,,,,,,,,,Gafford,1629655.0,,,
65,PT06M57.00S,2024-11-11T01:17:45.9Z,1,REGULAR,block,,[],1629655,,,1610612743,16,11,2024-11-11T01:17:48Z,650000,False,,,0,,D. Gafford BLOCK (1 BLK),[1629655],1610612742.0,DAL,,,,Gafford,D. Gafford,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
66,PT06M57.00S,2024-11-11T01:17:45.9Z,1,REGULAR,rebound,defensive,[],202681,,,1610612742,16,11,2024-11-11T01:17:53Z,660000,False,,,0,,K. Irving REBOUND (Off:0 Def:2),[202681],1610612742.0,DAL,,,,Irving,K. Irving,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,64.0,2.0,2.0,0.0,,,,,
67,PT06M50.00S,2024-11-11T01:17:54.0Z,1,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint']",1629655,6.652431011826544,50.245098039215684,1610612742,16,13,2024-11-11T01:18:11Z,670000,False,-1.0,10.0,1,left,D. Gafford running DUNK (4 PTS) (K. Irving 2 AST),"[1629655, 202681]",1610612742.0,DAL,running,,,Gafford,D. Gafford,,,,,Restricted Area,0-8 Center,1.01,Made,4.0,K. Irving,202681.0,2.0,,,,,,,,,,,,,,
71,PT06M38.00S,2024-11-11T01:18:25.3Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612743,16,13,2024-11-11T01:18:25Z,710000,False,,,0,,DEN Timeout,[],1610612743.0,DEN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72,PT06M38.00S,2024-11-11T01:20:52.2Z,1,REGULAR,substitution,out,[],1629655,,,1610612743,16,13,2024-11-11T01:21:08Z,720000,False,,,0,,SUB out: D. Gafford,[1629655],1610612742.0,DAL,,,,Gafford,D. Gafford,,,,,,,,,,,,,,,,,,,,,,,,,,
73,PT06M38.00S,2024-11-11T01:20:52.2Z,1,REGULAR,substitution,out,[],1630230,,,1610612743,16,13,2024-11-11T01:21:08Z,730000,False,,,0,,SUB out: N. Marshall,[1630230],1610612742.0,DAL,,,,Marshall,N. Marshall,,,,,,,,,,,,,,,,,,,,,,,,,,
74,PT06M38.00S,2024-11-11T01:20:52.2Z,1,REGULAR,substitution,in,[],203939,,,1610612743,16,13,2024-11-11T01:21:08Z,740000,False,,,0,,SUB in: D. Powell,[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,,,,,,,,,,,,,,,,,,,,,,
75,PT06M38.00S,2024-11-11T01:20:52.2Z,1,REGULAR,substitution,in,[],1641765,,,1610612743,16,13,2024-11-11T01:21:08Z,750000,False,,,0,,SUB in: O. Prosper,[1641765],1610612742.0,DAL,,,,Prosper,O. Prosper,,,,,,,,,,,,,,,,,,,,,,,,,,
76,PT06M32.00S,2024-11-11T01:21:22.9Z,1,REGULAR,3pt,Jump Shot,[],203999,67.36202365308804,47.549019607843135,1610612743,19,13,2024-11-11T01:21:31Z,760000,False,-12.0,254.0,1,right,N. Jokić 25' 3PT  (3 PTS) (C. Braun 1 AST),"[203999, 1631128]",1610612743.0,DEN,,,,Jokić,N. Jokić,,,,,Above the Break 3,24+ Center,25.46,Made,3.0,C. Braun,1631128.0,1.0,,,,,,,,,,,,,,
78,PT06M16.00S,2024-11-11T01:21:40.4Z,1,REGULAR,foul,personal,['2freethrow'],1627750,,,1610612742,19,13,2024-11-11T01:21:47Z,780000,False,,,0,,J. Murray shooting personal FOUL (1 PF) (Powell 2 FT),"[1627750, 203939]",1610612743.0,DEN,shooting,,,Murray,J. Murray,,,,,Restricted Area,0-8 Center,,,,,,,202027.0,1.0,0.0,Powell,203939.0,,,,,,,,,
80,PT06M16.00S,2024-11-11T01:22:10.3Z,1,REGULAR,freethrow,1 of 2,[],203939,,,1610612742,19,14,2024-11-11T01:22:28Z,800000,False,,,0,,D. Powell Free Throw 1 of 2 (1 PTS),[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
81,PT06M16.00S,2024-11-11T01:22:10.3Z,1,REGULAR,freethrow,2 of 2,[],203939,,,1610612742,19,14,2024-11-11T01:22:28Z,810000,False,,,0,,MISS D. Powell Free Throw 2 of 2,[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
82,PT06M14.00S,2024-11-11T01:22:12.3Z,1,REGULAR,rebound,defensive,[],1629008,,,1610612743,19,14,2024-11-11T01:22:28Z,820000,False,,,0,,M. Porter Jr. REBOUND (Off:0 Def:3),[1629008],1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,,,,,,,,,,,,,,81.0,3.0,3.0,0.0,,,,,
83,PT05M54.00S,2024-11-11T01:22:46.6Z,1,REGULAR,3pt,Jump Shot,[],1629008,68.54467805519053,66.42156862745098,1610612743,22,14,2024-11-11T01:24:43Z,830000,False,82.0,243.0,1,right,M. Porter Jr. 25' 3PT step back (9 PTS),[1629008],1610612743.0,DEN,step back,,,Porter Jr.,M. Porter Jr.,,,,,Above the Break 3,24+ Right Center,25.67,Made,9.0,,,,,,,,,,,,,,,,,
84,PT05M32.00S,2024-11-11T01:23:08.1Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629029,19.267411300919843,58.08823529411765,1610612742,22,16,2024-11-11T01:23:16Z,840000,False,-40.0,129.0,1,left,L. Dončić 13' fadeaway Jump Shot (5 PTS),[1629029],1610612742.0,DAL,fadeaway,,,Dončić,L. Dončić,,,,,In The Paint (Non-RA),8-16 Center,13.48,Made,5.0,,,,,,,,,,,,,,,,,
85,PT05M25.00S,2024-11-11T01:23:17.4Z,1,REGULAR,violation,kicked ball,[],203939,,,1610612743,22,16,2024-11-11T01:23:26Z,850000,False,,,0,,D. Powell kicked ball VIOLATION,[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,,,,,,,,,202035.0,,,,,,,,,,,,,
86,PT05M25.00S,2024-11-11T01:23:19.4Z,1,REGULAR,substitution,out,[],1629029,,,1610612743,22,16,2024-11-11T01:23:38Z,860000,False,,,0,,SUB out: L. Dončić,[1629029],1610612742.0,DAL,,,,Dončić,L. Dončić,,,,,,,,,,,,,,,,,,,,,,,,,,
87,PT05M25.00S,2024-11-11T01:23:19.4Z,1,REGULAR,substitution,in,[],203915,,,1610612743,22,16,2024-11-11T01:23:38Z,870000,False,,,0,,SUB in: S. Dinwiddie,[203915],1610612742.0,DAL,,,,Dinwiddie,S. Dinwiddie,,,,,,,,,,,,,,,,,,,,,,,,,,
