actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId
2,PT12M00.00S,2024-11-09T02:10:51.1Z,1,REGULAR,period,start,[],0,,,0,0,0,2024-11-09T02:10:51Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M53.00S,2024-11-09T02:10:57.1Z,1,REGULAR,jumpball,recovered,[],1626179,,,1610612748,0,0,2024-11-09T02:10:57Z,40000,False,,,0,,Jump Ball B. Adebayo vs. N. Jokić: Tip to T. Rozier,"[1626179, 1628389, 203999]",1610612748.0,MIA,startperiod,T. Rozier,1626179.0,Rozier,T. Rozier,Adebayo,1628389.0,Jokić,203999.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M34.00S,2024-11-09T02:11:16.3Z,1,REGULAR,3pt,Jump Shot,[],1631107,25.57490144546649,15.441176470588236,1610612748,0,0,2024-11-09T02:11:45Z,70000,False,173.0,188.0,1,left,MISS N. Jović 25' step back 3PT,[1631107],1610612748.0,MIA,step back,,,Jović,N. Jović,,,,,Above the Break 3,24+ Right Center,25.53,Missed,,,,,,,,,,,,,,,,,,
8,PT11M31.00S,2024-11-09T02:11:19.3Z,1,REGULAR,rebound,defensive,[],203999,,,1610612743,0,0,2024-11-09T02:11:23Z,80000,False,,,0,,N. Jokić REBOUND (Off:0 Def:1),[203999],1610612743.0,DEN,,,,Jokić,N. Jokić,,,,,Above the Break 3,24+ Right Center,,,7.0,1.0,1.0,0.0,,,,,,,,,,,,,,
9,PT11M26.00S,2024-11-09T02:11:24.0Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1631212,93.9060446780552,47.05882352941176,1610612743,2,0,2024-11-09T02:12:26Z,90000,False,-15.0,5.0,1,right,P. Watson running Layup (2 PTS) (N. Jokić 1 AST),"[1631212, 203999]",1610612743.0,DEN,running,,,Watson,P. Watson,,,,,Restricted Area,0-8 Center,1.55,Made,,,,,2.0,N. Jokić,203999.0,1.0,,,,,,,,,,
11,PT11M14.00S,2024-11-09T02:11:35.9Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],202710,6.521024967148489,47.794117647058826,1610612748,2,2,2024-11-09T02:11:51Z,110000,False,11.0,9.0,1,left,J. Butler cutting DUNK (2 PTS) (B. Adebayo 1 AST),"[202710, 1628389]",1610612748.0,MIA,cutting,,,Butler,J. Butler,,,,,Restricted Area,0-8 Center,1.41,Made,,,,,2.0,B. Adebayo,1628389.0,1.0,,,,,,,,,,
13,PT10M56.00S,2024-11-09T02:11:53.7Z,1,REGULAR,3pt,Jump Shot,[],1629008,68.28186596583443,56.127450980392155,1610612743,2,2,2024-11-09T02:12:05Z,130000,False,31.0,246.0,1,right,MISS M. Porter Jr. 24' 3PT,[1629008],1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,Above the Break 3,24+ Center,24.76,Missed,,,,,,,,,,,,,,,,,,
14,PT10M54.00S,2024-11-09T02:11:55.7Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612748,2,2,2024-11-09T02:12:05Z,140000,False,,,0,,TEAM defensive REBOUND,[],1610612748.0,MIA,,,,,,,,,,Above the Break 3,24+ Center,,,13.0,,,,,,,,,,,,,,,,,
15,PT10M54.00S,2024-11-09T02:12:02.9Z,1,REGULAR,foul,personal,[],1631128,,,1610612748,2,2,2024-11-09T02:12:15Z,150000,False,,,0,,C. Braun loose ball personal FOUL (1 PF),"[1631128, 1629639]",1610612743.0,DEN,loose ball,,,Braun,C. Braun,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,101283.0,1.0,0.0,Herro,1629639.0,,,,,
17,PT10M30.00S,2024-11-09T02:12:36.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1626179,11.514454664914586,49.01960784313725,1610612748,2,2,2024-11-09T02:12:42Z,170000,False,5.0,56.0,1,left,MISS T. Rozier driving finger roll Layup - blocked,"[1626179, 1631212]",1610612748.0,MIA,driving finger roll,,,Rozier,T. Rozier,,,,,In The Paint (Non-RA),0-8 Center,5.59,Missed,,,,,,,,,,,,,,Watson,1631212.0,,,
18,PT10M30.00S,2024-11-09T02:12:36.5Z,1,REGULAR,block,,[],1631212,,,1610612748,2,2,2024-11-09T02:12:38Z,180000,False,,,0,,P. Watson BLOCK (1 BLK),[1631212],1610612743.0,DEN,,,,Watson,P. Watson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
19,PT10M25.00S,2024-11-09T02:12:41.5Z,1,REGULAR,rebound,offensive,[],202710,,,1610612748,2,2,2024-11-09T02:12:42Z,190000,False,,,0,,J. Butler REBOUND (Off:1 Def:0),[202710],1610612748.0,MIA,,,,Butler,J. Butler,,,,,In The Paint (Non-RA),0-8 Center,,,17.0,1.0,0.0,1.0,,,,,,,,,,,,,,
20,PT10M25.00S,2024-11-09T02:12:42.1Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],202710,32.276609724047304,56.372549019607845,1610612748,2,2,2024-11-09T02:12:47Z,200000,False,-32.0,251.0,1,left,MISS J. Butler 25' 3PT,[202710],1610612748.0,MIA,,,,Butler,J. Butler,,,,,Above the Break 3,24+ Center,25.29,Missed,,,,,,,,,,,,,,,,,,
21,PT10M22.00S,2024-11-09T02:12:44.4Z,1,REGULAR,rebound,defensive,[],1631212,,,1610612743,2,2,2024-11-09T02:12:44Z,210000,False,,,0,,P. Watson REBOUND (Off:0 Def:1),[1631212],1610612743.0,DEN,,,,Watson,P. Watson,,,,,Above the Break 3,24+ Center,,,20.0,1.0,1.0,0.0,,,,,,,,,,,,,,
22,PT10M19.00S,2024-11-09T02:12:48.0Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1631128,93.64323258869908,49.01960784313725,1610612743,4,2,2024-11-09T02:13:01Z,220000,False,-5.0,7.0,1,right,C. Braun running Layup (2 PTS) (J. Murray 1 AST),"[1631128, 1627750]",1610612743.0,DEN,running,,,Braun,C. Braun,,,,,Restricted Area,0-8 Center,0.88,Made,,,,,2.0,J. Murray,1627750.0,1.0,,,,,,,,,,
23,PT09M58.00S,2024-11-09T02:13:09.6Z,1,REGULAR,turnover,bad pass,[],202710,,,1610612748,4,2,2024-11-09T02:13:15Z,230000,False,,,0,,J. Butler bad pass TURNOVER (1 TO),"[202710, 1631212]",1610612748.0,MIA,,,,Butler,J. Butler,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,1.0,Watson,1631212.0
24,PT09M58.00S,2024-11-09T02:13:09.6Z,1,REGULAR,steal,,[],1631212,,,1610612743,4,2,2024-11-09T02:13:11Z,240000,False,,,0,,P. Watson STEAL (1 STL),[1631212],1610612743.0,DEN,,,,Watson,P. Watson,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
27,PT09M46.00S,2024-11-09T02:13:40.0Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1629008,93.24901445466492,46.568627450980394,1610612743,6,2,2024-11-09T02:13:47Z,260000,False,-17.0,11.0,1,right,M. Porter Jr. driving Layup (2 PTS) (N. Jokić 2 AST),"[1629008, 203999]",1610612743.0,DEN,driving,,,Porter Jr.,M. Porter Jr.,,,,,Restricted Area,0-8 Center,2.04,Made,,,,,2.0,N. Jokić,203999.0,2.0,,,,,,,,,,
29,PT09M35.00S,2024-11-09T02:13:49.7Z,1,REGULAR,2pt,Jump Shot,[],1628389,22.026938239159,53.431372549019606,1610612748,6,2,2024-11-09T02:13:57Z,280000,False,-17.0,155.0,1,left,MISS B. Adebayo 15' pullup Shot,[1628389],1610612748.0,MIA,pullup,,,Adebayo,B. Adebayo,,,,,Mid-Range,8-16 Center,15.56,Missed,,,,,,,,,,,,,,,,,,
30,PT09M33.00S,2024-11-09T02:13:51.7Z,1,REGULAR,rebound,defensive,[],1629008,,,1610612743,6,2,2024-11-09T02:13:57Z,290000,False,,,0,,M. Porter Jr. REBOUND (Off:0 Def:1),[1629008],1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,Mid-Range,8-16 Center,,,29.0,1.0,1.0,0.0,,,,,,,,,,,,,,
31,PT09M22.00S,2024-11-09T02:14:05.1Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'defensivegoaltending']",203999,90.62089356110381,50.49019607843137,1610612743,8,2,2024-11-09T02:14:33Z,300000,False,2.0,36.0,1,right,N. Jokić floating Jump Shot (2 PTS),[203999],1610612743.0,DEN,floating,,,Jokić,N. Jokić,,,,,Restricted Area,0-8 Center,3.58,Made,,,,,2.0,,,,,,,,,,,,,
32,PT09M22.00S,2024-11-09T02:14:09.1Z,1,REGULAR,violation,defensive goaltending,[],1628389,,,1610612743,8,2,2024-11-09T02:14:33Z,310000,False,,,0,,B. Adebayo defensive goaltending VIOLATION,[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,,,,,,,,,,1628481.0,,,,,,,,,
33,PT09M09.00S,2024-11-09T02:14:29.1Z,1,REGULAR,3pt,Jump Shot,[],1629639,30.962549277266753,20.588235294117645,1610612748,8,2,2024-11-09T02:14:39Z,320000,False,147.0,239.0,1,left,MISS T. Herro 28' 3PT,[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,Above the Break 3,24+ Right Center,28.02,Missed,,,,,,,,,,,,,,,,,,
34,PT09M05.00S,2024-11-09T02:14:32.5Z,1,REGULAR,rebound,offensive,[],1626179,,,1610612748,8,2,2024-11-09T02:14:32Z,330000,False,,,0,,T. Rozier REBOUND (Off:1 Def:0),[1626179],1610612748.0,MIA,,,,Rozier,T. Rozier,,,,,Above the Break 3,24+ Right Center,,,33.0,1.0,0.0,1.0,,,,,,,,,,,,,,
35,PT08M56.00S,2024-11-09T02:14:41.3Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1631107,13.222733245729303,51.9607843137255,1610612748,8,4,2024-11-09T02:14:49Z,340000,False,-10.0,72.0,1,left,N. Jović 7' floating Jump Shot (2 PTS) (T. Herro 1 AST),"[1631107, 1629639]",1610612748.0,MIA,floating,,,Jović,N. Jović,,,,,In The Paint (Non-RA),0-8 Center,7.25,Made,,,,,2.0,T. Herro,1629639.0,1.0,,,,,,,,,,
37,PT08M45.00S,2024-11-09T02:14:53.8Z,1,REGULAR,violation,kicked ball,[],1628389,,,1610612743,8,4,2024-11-09T02:15:02Z,360000,False,,,0,,B. Adebayo kicked ball VIOLATION,[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,,,,,,,,,,1627541.0,,,,,,,,,
38,PT08M39.00S,2024-11-09T02:15:17.8Z,1,REGULAR,3pt,Jump Shot,[],1629008,80.23981603153744,9.803921568627452,1610612743,11,4,2024-11-09T02:15:25Z,370000,False,-201.0,133.0,1,right,M. Porter Jr. 24' 3PT  (5 PTS) (N. Jokić 3 AST),"[1629008, 203999]",1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,Above the Break 3,24+ Left Center,24.11,Made,,,,,5.0,N. Jokić,203999.0,3.0,,,,,,,,,,
