actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,turnoverTotal,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
2,PT12M00.00S,2025-03-08T03:13:49.9Z,1,REGULAR,period,start,[],0,,,0,0,0,2025-03-08T03:13:49Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M56.00S,2025-03-08T03:13:53.4Z,1,REGULAR,jumpball,recovered,[],1630208,,,1610612756,0,0,2025-03-08T03:13:53Z,40000,False,,,0,,Jump Ball B. Bol vs. N. Jokić: Tip to N. Richards,"[1630208, 1629626, 203999]",1610612756.0,PHX,startperiod,N. Richards,1630208.0,Richards,N. Richards,Bol,1629626.0,Jokić,203999.0,,,,,,,,,,,,,,,,,,,,,,
8,PT11M37.00S,2025-03-08T03:14:27.0Z,1,REGULAR,turnover,traveling,[],1630208,,,1610612756,0,0,2025-03-08T03:14:35Z,80000,False,,,0,,N. Richards traveling TURNOVER (1 TO),[1630208],1610612756.0,PHX,,,,Richards,N. Richards,,,,,In The Paint (Non-RA),0-8 Center,1162.0,1.0,,,,,,,,,,,,,,,,,,
9,PT11M17.00S,2025-03-08T03:14:56.6Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",203999,14.799605781865965,43.13725490196079,1610612743,0,0,2025-03-08T03:15:02Z,90000,False,34.0,87.0,1,left,MISS N. Jokić 9' driving floating Shot,[203999],1610612743.0,DEN,driving floating,,,Jokić,N. Jokić,,,,,In The Paint (Non-RA),8-16 Center,,,9.31,Missed,,,,,,,,,,,,,,,,
10,PT11M16.00S,2025-03-08T03:14:57.7Z,1,REGULAR,rebound,offensive,[],203999,,,1610612743,0,0,2025-03-08T03:14:57Z,100000,False,,,0,,N. Jokić REBOUND (Off:1 Def:0),[203999],1610612743.0,DEN,,,,Jokić,N. Jokić,,,,,In The Paint (Non-RA),8-16 Center,,,,,9.0,1.0,0.0,1.0,,,,,,,,,,,,
11,PT11M15.00S,2025-03-08T03:14:58.5Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",203999,8.360709592641262,45.83333333333333,1610612743,2,0,2025-03-08T03:15:07Z,110000,False,21.0,26.0,1,left,N. Jokić putback Layup (2 PTS),[203999],1610612743.0,DEN,putback,,,Jokić,N. Jokić,,,,,Restricted Area,0-8 Center,,,3.34,Made,,,,,2.0,,,,,,,,,,,
12,PT11M02.00S,2025-03-08T03:15:11.5Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630208,91.5407358738502,48.529411764705884,1610612756,2,2,2025-03-08T03:15:16Z,120000,False,-7.0,27.0,1,right,N. Richards floating Jump Shot (2 PTS) (D. Booker 1 AST),"[1630208, 1626164]",1610612756.0,PHX,floating,,,Richards,N. Richards,,,,,Restricted Area,0-8 Center,,,2.8,Made,,,,,2.0,D. Booker,1626164.0,1.0,,,,,,,,
14,PT10M48.00S,2025-03-08T03:15:25.6Z,1,REGULAR,3pt,Jump Shot,[],203999,25.969119579500656,85.04901960784314,1610612743,5,2,2025-03-08T03:16:07Z,140000,False,-175.0,192.0,1,left,N. Jokić 25' 3PT  (5 PTS) (J. Murray 1 AST),"[203999, 1627750]",1610612743.0,DEN,,,,Jokić,N. Jokić,,,,,Above the Break 3,24+ Left Center,,,25.96,Made,,,,,5.0,J. Murray,1627750.0,1.0,,,,,,,,
16,PT10M29.00S,2025-03-08T03:15:44.7Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203078,87.99277266754271,61.51960784313726,1610612756,5,4,2025-03-08T03:15:57Z,160000,False,58.0,60.0,1,right,B. Beal 8' turnaround fadeaway Jump Shot (2 PTS) (K. Durant 1 AST),"[203078, 201142]",1610612756.0,PHX,turnaround fadeaway,,,Beal,B. Beal,,,,,In The Paint (Non-RA),8-16 Right,,,8.35,Made,,,,,2.0,K. Durant,201142.0,1.0,,,,,,,,
18,PT10M15.00S,2025-03-08T03:16:02.8Z,1,REGULAR,foul,personal,[],1630208,,,1610612743,5,4,2025-03-08T03:17:06Z,180000,False,,,0,,N. Richards personal FOUL (1 PF),"[1630208, 203999]",1610612756.0,PHX,,,,Richards,N. Richards,,,,,Mid-Range,8-16 Left,1162.0,,,,,,,,,,,,1.0,0.0,Jokić,203999.0,,,,
