actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal
91,PT06M00.00S,2024-10-25T02:24:00.9Z,1,REGULAR,substitution,out,[],1627750,,,1610612760,18,10,2024-10-25T02:24:07Z,890000,False,,,0,,SUB out: J. Murray,[1627750],1610612743.0,DEN,,,,Murray,J. Murray,,,,,,,,,,,,,,,,,,,,,,,,,,
92,PT06M00.00S,2024-10-25T02:24:00.9Z,1,REGULAR,substitution,in,[],1631124,,,1610612760,18,10,2024-10-25T02:24:07Z,900000,False,,,0,,SUB in: J. Strawther,[1631124],1610612743.0,DEN,,,,Strawther,J. Strawther,,,,,,,,,,,,,,,,,,,,,,,,,,
93,PT06M00.00S,2024-10-25T02:24:00.9Z,1,REGULAR,substitution,in,[],201566,,,1610612760,18,10,2024-10-25T02:24:07Z,910000,False,,,0,,SUB in: R. Westbrook,[201566],1610612743.0,DEN,,,,Westbrook,R. Westbrook,,,,,,,,,,,,,,,,,,,,,,,,,,
94,PT05M48.00S,2024-10-25T02:24:26.4Z,1,REGULAR,turnover,lost ball,[],1628983,,,1610612760,18,10,2024-10-25T02:24:33Z,920000,False,,,0,,S. Gilgeous-Alexander lost ball TURNOVER (1 TO),"[1628983, 203999]",1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,1.0,Jokić,203999.0,,,,,,,,,
95,PT05M48.00S,2024-10-25T02:24:26.4Z,1,REGULAR,steal,,[],203999,,,1610612743,18,10,2024-10-25T02:30:47Z,930000,False,,,0,,N. Jokić STEAL (1 STL),[203999],1610612743.0,DEN,,,,Jokić,N. Jokić,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
96,PT05M47.00S,2024-10-25T02:24:29.0Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628983,,,1610612743,18,10,2024-10-25T02:24:55Z,940000,False,,,0,,S. Gilgeous-Alexander personal FOUL (1 PF) (Jokić 2 FT),"[1628983, 203999]",1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,202041.0,1.0,0.0,Jokić,203999.0,,,,
98,PT05M47.00S,2024-10-25T02:25:03.3Z,1,REGULAR,freethrow,1 of 2,['fromturnover'],203999,,,1610612743,18,10,2024-10-25T02:25:03Z,960000,False,,,0,,MISS N. Jokić Free Throw 1 of 2,[203999],1610612743.0,DEN,,,,Jokić,N. Jokić,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
99,PT05M47.00S,2024-10-25T02:25:03.3Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612743,18,10,2024-10-25T02:25:03Z,970000,False,,,0,,TEAM offensive REBOUND,[],1610612743.0,DEN,,,,,,,,,,,,,,,,98.0,,,,,,,,,,,,,,,
100,PT05M47.00S,2024-10-25T02:25:17.9Z,1,REGULAR,freethrow,2 of 2,['fromturnover'],203999,,,1610612743,19,10,2024-10-25T02:25:17Z,980000,False,,,0,,N. Jokić Free Throw 2 of 2 (6 PTS),[203999],1610612743.0,DEN,,,,Jokić,N. Jokić,,,,,,,,Made,,,,,,,,,,,,,,,6.0,,,
101,PT05M33.00S,2024-10-25T02:25:32.2Z,1,REGULAR,3pt,Jump Shot,[],1628983,67.7562417871222,50.245098039215684,1610612760,19,13,2024-10-25T02:27:28Z,990000,False,1.0,251.0,1,right,S. Gilgeous-Alexander 25' 3PT pullup (5 PTS),[1628983],1610612760.0,OKC,pullup,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Above the Break 3,24+ Center,25.06,Made,,,,,,,,,,,,,,,5.0,,,
102,PT05M14.00S,2024-10-25T02:25:51.8Z,1,REGULAR,3pt,Jump Shot,[],1631124,28.465834428383708,20.588235294117645,1610612743,19,13,2024-10-25T02:25:57Z,1000000,False,147.0,215.0,1,left,MISS J. Strawther 26' 3PT,[1631124],1610612743.0,DEN,,,,Strawther,J. Strawther,,,,,Above the Break 3,24+ Right Center,26.06,Missed,,,,,,,,,,,,,,,,,,
103,PT05M10.00S,2024-10-25T02:25:55.8Z,1,REGULAR,rebound,defensive,[],1629652,,,1610612760,19,13,2024-10-25T02:25:57Z,1010000,False,,,0,,L. Dort REBOUND (Off:0 Def:1),[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,Above the Break 3,24+ Right Center,,,,,102.0,1.0,1.0,0.0,,,,,,,,,,,,
104,PT05M00.00S,2024-10-25T02:26:06.0Z,1,REGULAR,2pt,Jump Shot,[],1631096,86.5473061760841,33.33333333333333,1610612760,19,15,2024-10-25T02:26:11Z,1020000,False,-83.0,74.0,1,right,C. Holmgren 11' pullup Jump Shot (2 PTS) (S. Gilgeous-Alexander 1 AST),"[1631096, 1628983]",1610612760.0,OKC,pullup,,,Holmgren,C. Holmgren,,,,,Mid-Range,8-16 Left,11.14,Made,,,,,,,,,,,,,,,2.0,S. Gilgeous-Alexander,1628983.0,1.0
106,PT04M49.00S,2024-10-25T02:26:17.0Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1629008,4.812746386333772,50.0,1610612743,21,15,2024-10-25T02:26:22Z,1040000,False,0.0,-7.0,1,left,M. Porter Jr. cutting DUNK (2 PTS) (R. Westbrook 1 AST),"[1629008, 201566]",1610612743.0,DEN,cutting,,,Porter Jr.,M. Porter Jr.,,,,,Restricted Area,0-8 Center,0.73,Made,,,,,,,,,,,,,,,2.0,R. Westbrook,201566.0,1.0
108,PT04M31.00S,2024-10-25T02:26:34.9Z,1,REGULAR,2pt,Jump Shot,[],1630198,77.87450722733246,43.872549019607845,1610612760,21,17,2024-10-25T02:26:40Z,1060000,False,-31.0,155.0,1,right,I. Joe 15' step back Jump Shot (4 PTS),[1630198],1610612760.0,OKC,step back,,,Joe,I. Joe,,,,,Mid-Range,8-16 Center,15.85,Made,,,,,,,,,,,,,,,4.0,,,
110,PT04M11.00S,2024-10-25T02:26:54.9Z,1,REGULAR,turnover,bad pass,[],201566,,,1610612743,21,17,2024-10-25T02:26:58Z,1080000,False,,,0,,R. Westbrook bad pass TURNOVER (1 TO),"[201566, 1628983]",1610612743.0,DEN,,,,Westbrook,R. Westbrook,,,,,Mid-Range,16-24 Right Center,,,,,,,,,1.0,Gilgeous-Alexander,1628983.0,,,,,,,,,
111,PT04M11.00S,2024-10-25T02:26:54.9Z,1,REGULAR,steal,,[],1628983,,,1610612760,21,17,2024-10-25T02:26:56Z,1090000,False,,,0,,S. Gilgeous-Alexander STEAL (1 STL),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,,,,,
112,PT04M08.00S,2024-10-25T02:26:58.1Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1628983,93.24901445466492,47.549019607843135,1610612760,21,17,2024-10-25T02:27:04Z,1100000,False,-12.0,11.0,1,right,MISS S. Gilgeous-Alexander running Layup,[1628983],1610612760.0,OKC,running,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Restricted Area,0-8 Center,1.65,Missed,,,,,,,,,,,,,,,,,,
113,PT04M06.00S,2024-10-25T02:27:00.1Z,1,REGULAR,rebound,offensive,[],1641717,,,1610612760,21,17,2024-10-25T03:24:11Z,1110000,False,,,0,,C. Wallace REBOUND (Off:1 Def:0),[1641717],1610612760.0,OKC,,,,Wallace,C. Wallace,,,,,Restricted Area,0-8 Center,,,,,112.0,1.0,0.0,1.0,,,,,,,,,,,,
114,PT04M05.00S,2024-10-25T02:27:00.8Z,1,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint', 'fromturnover']",1641717,94.40999984741211,50.0,1610612760,21,17,2024-10-25T03:12:54Z,1120000,False,0.0,0.0,1,right,MISS C. Wallace tip Layup,[1641717],1610612760.0,OKC,tip,,,Wallace,C. Wallace,,,,,Restricted Area,0-8 Center,0.0,Missed,,,,,,,,,,,,,,,,,,
115,PT04M04.00S,2024-10-25T02:27:01.8Z,1,REGULAR,rebound,offensive,[],1641717,,,1610612760,21,17,2024-10-25T03:12:54Z,1130000,False,,,0,,C. Wallace REBOUND (Off:2 Def:0),[1641717],1610612760.0,OKC,,,,Wallace,C. Wallace,,,,,Restricted Area,0-8 Center,,,,,114.0,2.0,0.0,2.0,,,,,,,,,,,,
116,PT04M03.00S,2024-10-25T02:27:02.9Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1641717,91.80354796320631,49.26470588235294,1610612760,21,17,2024-10-25T03:23:29Z,1145000,False,-4.0,25.0,1,right,MISS C. Wallace putback Layup,[1641717],1610612760.0,OKC,putback,,,Wallace,C. Wallace,,,,,Restricted Area,0-8 Center,2.48,Missed,,,,,,,,,,,,,,,,,,
117,PT04M03.00S,2024-10-25T02:27:02.9Z,1,REGULAR,rebound,offensive,[],1631096,,,1610612760,21,17,2024-10-25T03:23:29Z,1152500,False,,,0,,C. Holmgren REBOUND (Off:2 Def:1),[1631096],1610612760.0,OKC,,,,Holmgren,C. Holmgren,,,,,Restricted Area,0-8 Center,,,,,116.0,3.0,1.0,2.0,,,,,,,,,,,,
118,PT04M03.00S,2024-10-25T02:27:05.8Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1631096,92.9862023653088,50.73529411764706,1610612760,21,19,2024-10-25T02:31:22Z,1160000,False,4.0,13.0,1,right,C. Holmgren putback Layup (4 PTS),[1631096],1610612760.0,OKC,putback,,,Holmgren,C. Holmgren,,,,,Restricted Area,0-8 Center,1.39,Made,,,,,,,,,,,,,,,4.0,,,
119,PT04M03.00S,2024-10-25T02:27:08.8Z,1,REGULAR,foul,personal,['1freethrow'],1629008,,,1610612760,21,19,2024-10-25T02:27:18Z,1170000,False,,,0,,M. Porter Jr. shooting personal FOUL (1 PF) (Holmgren 1 FT),"[1629008, 1631096]",1610612743.0,DEN,shooting,,,Porter Jr.,M. Porter Jr.,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,202037.0,1.0,0.0,Holmgren,1631096.0,,,,
121,PT04M03.00S,2024-10-25T02:27:23.5Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612760,21,19,2024-10-25T02:27:35Z,1190000,False,,,0,,DEN Timeout,[],1610612743.0,DEN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122,PT04M03.00S,2024-10-25T02:29:45.7Z,1,REGULAR,substitution,out,[],203932,,,1610612760,21,19,2024-10-25T02:30:41Z,1200000,False,,,0,,SUB out: A. Gordon,[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,,,,,,,,,,,,,,,,,,,,,,
123,PT04M03.00S,2024-10-25T02:29:45.7Z,1,REGULAR,substitution,out,[],1629652,,,1610612760,21,19,2024-10-25T02:30:41Z,1210000,False,,,0,,SUB out: L. Dort,[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,,,,,,,,,,,,,,,,,,,,,,
124,PT04M03.00S,2024-10-25T02:29:45.7Z,1,REGULAR,substitution,out,[],1630198,,,1610612760,21,19,2024-10-25T02:30:41Z,1220000,False,,,0,,SUB out: I. Joe,[1630198],1610612760.0,OKC,,,,Joe,I. Joe,,,,,,,,,,,,,,,,,,,,,,,,,,
125,PT04M03.00S,2024-10-25T02:29:45.7Z,1,REGULAR,substitution,in,[],1631212,,,1610612760,21,19,2024-10-25T02:30:41Z,1230000,False,,,0,,SUB in: P. Watson,[1631212],1610612743.0,DEN,,,,Watson,P. Watson,,,,,,,,,,,,,,,,,,,,,,,,,,
126,PT04M03.00S,2024-10-25T02:29:45.7Z,1,REGULAR,substitution,in,[],1631172,,,1610612760,21,19,2024-10-25T02:30:41Z,1240000,False,,,0,,SUB in: O. Dieng,[1631172],1610612760.0,OKC,,,,Dieng,O. Dieng,,,,,,,,,,,,,,,,,,,,,,,,,,
127,PT04M03.00S,2024-10-25T02:29:45.7Z,1,REGULAR,substitution,in,[],1627936,,,1610612760,21,19,2024-10-25T02:30:41Z,1250000,False,,,0,,SUB in: A. Caruso,[1627936],1610612760.0,OKC,,,,Caruso,A. Caruso,,,,,,,,,,,,,,,,,,,,,,,,,,
128,PT04M03.00S,2024-10-25T02:30:56.0Z,1,REGULAR,freethrow,1 of 1,"['fromturnover', '2ndchance']",1631096,,,1610612760,21,20,2024-10-25T02:30:56Z,1260000,False,,,0,,C. Holmgren Free Throw 1 of 1 (5 PTS),[1631096],1610612760.0,OKC,,,,Holmgren,C. Holmgren,,,,,,,,Made,,,,,,,,,,,,,,,5.0,,,
129,PT03M45.00S,2024-10-25T02:31:12.0Z,1,REGULAR,3pt,Jump Shot,[],201566,32.53942181340342,48.77450980392157,1610612743,21,20,2024-10-25T02:31:17Z,1270000,False,6.0,253.0,1,left,MISS R. Westbrook 25' 3PT,[201566],1610612743.0,DEN,,,,Westbrook,R. Westbrook,,,,,Above the Break 3,24+ Center,25.35,Missed,,,,,,,,,,,,,,,,,,
130,PT03M44.00S,2024-10-25T02:31:14.8Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612760,21,20,2024-10-25T02:31:14Z,1280000,False,,,0,,TEAM defensive REBOUND,[],1610612760.0,OKC,,,,,,,,,,Above the Break 3,24+ Center,,,,,129.0,,,,,,,,,,,,,,,
132,PT03M28.00S,2024-10-25T02:31:39.1Z,1,REGULAR,3pt,Jump Shot,[],1631172,83.39356110381078,96.81372549019608,1610612760,21,20,2024-10-25T02:31:44Z,1300000,False,234.0,104.0,1,right,MISS O. Dieng 25' 3PT,[1631172],1610612760.0,OKC,,,,Dieng,O. Dieng,,,,,Above the Break 3,24+ Right Center,25.6,Missed,,,,,,,,,,,,,,,,,,
133,PT03M27.00S,2024-10-25T02:31:40.1Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612760,21,20,2024-10-25T02:31:44Z,1310000,False,,,0,,TEAM offensive REBOUND,[],1610612760.0,OKC,,,,,,,,,,Above the Break 3,24+ Right Center,,,,,132.0,,,,,,,,,,,,,,,
135,PT03M27.00S,2024-10-25T02:31:48.3Z,1,REGULAR,substitution,out,[],1629008,,,1610612760,21,20,2024-10-25T02:31:51Z,1330000,False,,,0,,SUB out: M. Porter Jr.,[1629008],1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
136,PT03M27.00S,2024-10-25T02:31:48.3Z,1,REGULAR,substitution,in,[],1627750,,,1610612760,21,20,2024-10-25T02:31:51Z,1340000,False,,,0,,SUB in: J. Murray,[1627750],1610612743.0,DEN,,,,Murray,J. Murray,,,,,,,,,,,,,,,,,,,,,,,,,,
137,PT03M25.00S,2024-10-25T02:32:03.8Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1631172,90.09526938239159,94.85294117647058,1610612760,21,23,2024-10-25T02:32:08Z,1350000,False,224.0,41.0,1,right,O. Dieng 3PT  (3 PTS) (A. Caruso 1 AST),"[1631172, 1627936]",1610612760.0,OKC,,,,Dieng,O. Dieng,,,,,Right Corner 3,24+ Right,22.79,Made,,,,,,,,,,,,,,,3.0,A. Caruso,1627936.0,1.0
139,PT03M14.00S,2024-10-25T02:32:14.8Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],203999,4.155716162943495,48.77450980392157,1610612743,23,23,2024-10-25T02:32:19Z,1370000,False,6.0,-13.0,1,left,N. Jokić DUNK (8 PTS) (R. Westbrook 2 AST),"[203999, 201566]",1610612743.0,DEN,,,,Jokić,N. Jokić,,,,,Restricted Area,0-8 Center,1.47,Made,,,,,,,,,,,,,,,8.0,R. Westbrook,201566.0,2.0
141,PT02M58.00S,2024-10-25T02:32:30.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628983,93.24901445466492,45.83333333333333,1610612760,23,25,2024-10-25T02:32:35Z,1390000,False,-21.0,11.0,1,right,S. Gilgeous-Alexander driving finger roll Layup (7 PTS),[1628983],1610612760.0,OKC,driving finger roll,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Restricted Area,0-8 Center,2.35,Made,,,,,,,,,,,,,,,7.0,,,
142,PT02M45.00S,2024-10-25T02:32:43.7Z,1,REGULAR,3pt,Jump Shot,[],1631212,22.026938239159,87.74509803921569,1610612743,23,25,2024-10-25T02:32:48Z,1400000,False,-189.0,155.0,1,left,MISS P. Watson 24' 3PT,[1631212],1610612743.0,DEN,,,,Watson,P. Watson,,,,,Above the Break 3,24+ Left Center,24.39,Missed,,,,,,,,,,,,,,,,,,
143,PT02M42.00S,2024-10-25T02:32:46.7Z,1,REGULAR,rebound,defensive,[],1631172,,,1610612760,23,25,2024-10-25T02:32:48Z,1410000,False,,,0,,O. Dieng REBOUND (Off:0 Def:1),[1631172],1610612760.0,OKC,,,,Dieng,O. Dieng,,,,,Above the Break 3,24+ Left Center,,,,,142.0,1.0,1.0,0.0,,,,,,,,,,,,
144,PT02M34.00S,2024-10-25T02:32:56.5Z,1,REGULAR,foul,personal,['2freethrow'],1631124,,,1610612760,23,25,2024-10-25T02:33:01Z,1420000,False,,,0,,J. Strawther shooting personal FOUL (1 PF) (Gilgeous-Alexander 2 FT),"[1631124, 1628983]",1610612743.0,DEN,shooting,,,Strawther,J. Strawther,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,202037.0,1.0,0.0,Gilgeous-Alexander,1628983.0,,,,
146,PT02M34.00S,2024-10-25T02:33:22.4Z,1,REGULAR,freethrow,1 of 2,[],1628983,,,1610612760,23,25,2024-10-25T02:33:22Z,1440000,False,,,0,,MISS S. Gilgeous-Alexander Free Throw 1 of 2,[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
147,PT02M34.00S,2024-10-25T02:33:22.4Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612760,23,25,2024-10-25T02:33:22Z,1450000,False,,,0,,TEAM offensive REBOUND,[],1610612760.0,OKC,,,,,,,,,,,,,,,,146.0,,,,,,,,,,,,,,,
148,PT02M34.00S,2024-10-25T02:33:23.2Z,1,REGULAR,substitution,out,[],203999,,,1610612760,23,25,2024-10-25T02:33:39Z,1460000,False,,,0,,SUB out: N. Jokić,[203999],1610612743.0,DEN,,,,Jokić,N. Jokić,,,,,,,,,,,,,,,,,,,,,,,,,,
149,PT02M34.00S,2024-10-25T02:33:23.2Z,1,REGULAR,substitution,out,[],1631096,,,1610612760,23,25,2024-10-25T02:33:39Z,1470000,False,,,0,,SUB out: C. Holmgren,[1631096],1610612760.0,OKC,,,,Holmgren,C. Holmgren,,,,,,,,,,,,,,,,,,,,,,,,,,
150,PT02M34.00S,2024-10-25T02:33:23.2Z,1,REGULAR,substitution,in,[],203967,,,1610612760,23,25,2024-10-25T02:33:39Z,1480000,False,,,0,,SUB in: D. Šarić,[203967],1610612743.0,DEN,,,,Šarić,D. Šarić,,,,,,,,,,,,,,,,,,,,,,,,,,
151,PT02M34.00S,2024-10-25T02:33:23.2Z,1,REGULAR,substitution,in,[],1630598,,,1610612760,23,25,2024-10-25T02:33:39Z,1490000,False,,,0,,SUB in: A. Wiggins,[1630598],1610612760.0,OKC,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,,,,,,,,,,,,
152,PT02M34.00S,2024-10-25T02:33:43.3Z,1,REGULAR,freethrow,2 of 2,[],1628983,,,1610612760,23,26,2024-10-25T02:33:43Z,1500000,False,,,0,,S. Gilgeous-Alexander Free Throw 2 of 2 (8 PTS),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,Made,,,,,,,,,,,,,,,8.0,,,
153,PT02M18.00S,2024-10-25T02:34:01.7Z,1,REGULAR,3pt,Jump Shot,[],1627750,31.488173455978973,54.65686274509803,1610612743,23,26,2024-10-25T02:34:13Z,1510000,False,-23.0,243.0,1,left,MISS J. Murray 24' 3PT,[1627750],1610612743.0,DEN,,,,Murray,J. Murray,,,,,Above the Break 3,24+ Center,24.46,Missed,,,,,,,,,,,,,,,,,,
154,PT02M13.00S,2024-10-25T02:34:06.7Z,1,REGULAR,rebound,offensive,[],1627750,,,1610612743,23,26,2024-10-25T02:42:04Z,1520000,False,,,0,,J. Murray REBOUND (Off:1 Def:1),[1627750],1610612743.0,DEN,,,,Murray,J. Murray,,,,,Above the Break 3,24+ Center,,,,,153.0,2.0,1.0,1.0,,,,,,,,,,,,
212,PT02M13.00S,2024-10-25T02:34:06.6Z,1,REGULAR,turnover,out-of-bounds,[],1627750,,,1610612743,23,26,2024-10-25T02:45:06Z,1525000,False,,,0,,J. Murray lost ball out-of-bounds TURNOVER (1 TO),[1627750],1610612743.0,DEN,lost ball,,,Murray,J. Murray,,,,,Above the Break 3,24+ Left Center,,,,,,,,,1.0,,,202037.0,,,,,,,,
156,PT02M13.00S,2024-10-25T02:34:13.4Z,1,REGULAR,substitution,out,[],1628983,,,1610612760,23,26,2024-10-25T02:44:47Z,1540000,False,,,0,,SUB out: S. Gilgeous-Alexander,[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,,,,,,,,,,,,,,,,,,,
157,PT02M13.00S,2024-10-25T02:34:13.4Z,1,REGULAR,substitution,in,[],1631114,,,1610612760,23,26,2024-10-25T02:44:47Z,1550000,False,,,0,,SUB in: J. Williams,[1631114],1610612760.0,OKC,,,,Williams,J. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
158,PT02M01.00S,2024-10-25T02:34:35.9Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1631114,69.20170827858082,67.15686274509804,1610612760,23,26,2024-10-25T02:44:47Z,1560000,False,86.0,237.0,1,right,MISS J. Williams 25' pullup 3PT,[1631114],1610612760.0,OKC,pullup,,,Williams,J. Williams,,,,,Above the Break 3,24+ Right Center,25.21,Missed,,,,,,,,,,,,,,,,,,
159,PT01M58.00S,2024-10-25T02:34:38.9Z,1,REGULAR,rebound,defensive,[],1631212,,,1610612743,23,26,2024-10-25T02:34:41Z,1570000,False,,,0,,P. Watson REBOUND (Off:0 Def:1),[1631212],1610612743.0,DEN,,,,Watson,P. Watson,,,,,Above the Break 3,24+ Right Center,,,,,158.0,1.0,1.0,0.0,,,,,,,,,,,,
160,PT01M42.00S,2024-10-25T02:34:54.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1631124,5.995400788436268,53.67647058823529,1610612743,23,26,2024-10-25T02:34:59Z,1580000,False,-18.0,4.0,1,left,MISS J. Strawther driving reverse Layup,[1631124],1610612743.0,DEN,driving reverse,,,Strawther,J. Strawther,,,,,Restricted Area,0-8 Center,1.88,Missed,,,,,,,,,,,,,,,,,,
161,PT01M42.00S,2024-10-25T02:34:54.5Z,1,REGULAR,rebound,offensive,[],1631212,,,1610612743,23,26,2024-10-25T02:34:59Z,1590000,False,,,0,,P. Watson REBOUND (Off:1 Def:1),[1631212],1610612743.0,DEN,,,,Watson,P. Watson,,,,,Restricted Area,0-8 Center,,,,,160.0,2.0,1.0,1.0,,,,,,,,,,,,
162,PT01M42.00S,2024-10-25T02:34:56.8Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1631212,5.590000152587891,50.0,1610612743,23,26,2024-10-25T02:34:56Z,1600000,False,0.0,0.0,1,left,MISS P. Watson tip Layup,[1631212],1610612743.0,DEN,tip,,,Watson,P. Watson,,,,,Mid-Range,8-16 Left,0.0,Missed,,,,,,,,,,,,,,,,,,
163,PT01M42.00S,2024-10-25T02:34:58.2Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612743,23,26,2024-10-25T02:34:58Z,1610000,False,,,0,,TEAM offensive REBOUND,[],1610612743.0,DEN,,,,,,,,,,Mid-Range,8-16 Left,,,,,162.0,,,,,,,,,,,,,,,
165,PT01M28.00S,2024-10-25T02:35:26.4Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1627750,18.610381077529567,59.55882352941176,1610612743,23,26,2024-10-25T02:35:32Z,1630000,False,-48.0,122.0,1,left,MISS J. Murray 13' fadeaway Shot,[1627750],1610612743.0,DEN,fadeaway,,,Murray,J. Murray,,,,,In The Paint (Non-RA),8-16 Center,13.14,Missed,,,,,,,,,,,,,,,,,,
166,PT01M25.00S,2024-10-25T02:35:29.4Z,1,REGULAR,rebound,defensive,[],1627936,,,1610612760,23,26,2024-10-25T02:35:32Z,1640000,False,,,0,,A. Caruso REBOUND (Off:0 Def:1),[1627936],1610612760.0,OKC,,,,Caruso,A. Caruso,,,,,In The Paint (Non-RA),8-16 Center,,,,,165.0,1.0,1.0,0.0,,,,,,,,,,,,
167,PT01M09.00S,2024-10-25T02:35:45.8Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630598,85.10183968462549,57.107843137254896,1610612760,23,28,2024-10-25T02:35:52Z,1650000,False,36.0,88.0,1,right,A. Wiggins 9' turnaround fadeaway Jump Shot (2 PTS),[1630598],1610612760.0,OKC,turnaround fadeaway,,,Wiggins,A. Wiggins,,,,,In The Paint (Non-RA),8-16 Center,9.44,Made,,,,,,,,,,,,,,,2.0,,,
168,PT00M48.80S,2024-10-25T02:36:07.5Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1627936,,,1610612743,23,28,2024-10-25T02:36:13Z,1660000,False,,,0,,A. Caruso shooting personal FOUL (1 PF) (Westbrook 2 FT),"[1627936, 201566]",1610612760.0,OKC,shooting,,,Caruso,A. Caruso,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,202037.0,1.0,0.0,Westbrook,201566.0,,,,
170,PT00M48.80S,2024-10-25T02:36:34.5Z,1,REGULAR,freethrow,1 of 2,[],201566,,,1610612743,23,28,2024-10-25T02:36:34Z,1680000,False,,,0,,MISS R. Westbrook Free Throw 1 of 2,[201566],1610612743.0,DEN,,,,Westbrook,R. Westbrook,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
171,PT00M48.80S,2024-10-25T02:36:34.5Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612743,23,28,2024-10-25T02:36:34Z,1690000,False,,,0,,TEAM offensive REBOUND,[],1610612743.0,DEN,,,,,,,,,,,,,,,,170.0,,,,,,,,,,,,,,,
172,PT00M48.80S,2024-10-25T02:36:45.2Z,1,REGULAR,substitution,out,[],1641717,,,1610612743,23,28,2024-10-25T02:36:51Z,1700000,False,,,0,,SUB out: C. Wallace,[1641717],1610612760.0,OKC,,,,Wallace,C. Wallace,,,,,,,,,,,,,,,,,,,,,,,,,,
173,PT00M48.80S,2024-10-25T02:36:45.2Z,1,REGULAR,substitution,in,[],1630198,,,1610612743,23,28,2024-10-25T02:36:51Z,1710000,False,,,0,,SUB in: I. Joe,[1630198],1610612760.0,OKC,,,,Joe,I. Joe,,,,,,,,,,,,,,,,,,,,,,,,,,
