actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId
2,PT12M00.00S,2025-02-23T00:41:38.5Z,1,REGULAR,period,start,[],0,,,0,0,0,2025-02-23T00:41:38Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M56.00S,2025-02-23T00:41:41.8Z,1,REGULAR,jumpball,recovered,[],1630178,,,1610612755,0,0,2025-02-23T00:41:41Z,40000,False,,,0,,Jump Ball J. Embiid vs. N. Claxton: Tip to T. Maxey,"[1630178, 203954, 1629651]",1610612755.0,PHI,startperiod,T. Maxey,1630178.0,Maxey,T. Maxey,Embiid,203954.0,Claxton,1629651.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M42.00S,2025-02-23T00:41:56.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630178,5.995400788436268,46.568627450980394,1610612755,2,0,2025-02-23T00:42:01Z,70000,False,17.0,4.0,1,left,T. Maxey driving finger roll Layup (2 PTS) (J. Embiid 1 AST),"[1630178, 203954]",1610612755.0,PHI,driving finger roll,,,Maxey,T. Maxey,,,,,Restricted Area,0-8 Center,1.76,Made,2.0,J. Embiid,203954.0,1.0,,,,,,,,,,,,,,
9,PT11M26.00S,2025-02-23T00:42:11.3Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629661,82.9993429697766,56.127450980392155,1610612751,2,0,2025-02-23T00:42:15Z,90000,False,31.0,107.0,1,right,MISS C. Johnson 11' pullup Shot,[1629661],1610612751.0,BKN,pullup,,,Johnson,C. Johnson,,,,,In The Paint (Non-RA),8-16 Center,11.16,Missed,,,,,,,,,,,,,,,,,,
10,PT11M24.00S,2025-02-23T00:42:13.3Z,1,REGULAR,rebound,defensive,[],202331,,,1610612755,2,0,2025-02-23T00:42:15Z,100000,False,,,0,,P. George REBOUND (Off:0 Def:1),[202331],1610612755.0,PHI,,,,George,P. George,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,9.0,1.0,1.0,0.0,,,,,,,,,,
11,PT11M18.00S,2025-02-23T00:42:22.7Z,1,REGULAR,foul,personal,['2freethrow'],1630533,,,1610612755,2,0,2025-02-23T00:42:30Z,110000,False,,,0,,Z. Williams shooting personal FOUL (1 PF) (George 2 FT),"[1630533, 202331]",1610612751.0,BKN,shooting,,,Williams,Z. Williams,,,,,Restricted Area,0-8 Center,,,,,,,,,,,203593.0,1.0,0.0,George,202331.0,,,,,
13,PT11M18.00S,2025-02-23T00:42:49.3Z,1,REGULAR,freethrow,1 of 2,[],202331,,,1610612755,3,0,2025-02-23T00:42:49Z,130000,False,,,0,,P. George Free Throw 1 of 2 (1 PTS),[202331],1610612755.0,PHI,,,,George,P. George,,,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
14,PT11M18.00S,2025-02-23T00:43:05.9Z,1,REGULAR,freethrow,2 of 2,[],202331,,,1610612755,4,0,2025-02-23T00:43:06Z,140000,False,,,0,,P. George Free Throw 2 of 2 (2 PTS),[202331],1610612755.0,PHI,,,,George,P. George,,,,,,,,Made,2.0,,,,,,,,,,,,,,,,,
15,PT11M05.00S,2025-02-23T00:43:22.9Z,1,REGULAR,turnover,out-of-bounds,[],1630533,,,1610612751,4,0,2025-02-23T00:43:29Z,150000,False,,,0,,Z. Williams step out-of-bounds TURNOVER (1 TO),[1630533],1610612751.0,BKN,step,,,Williams,Z. Williams,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,203593.0,,,,,1.0,,,,
16,PT10M47.00S,2025-02-23T00:43:44.7Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",203954,4.418528252299605,42.64705882352941,1610612755,4,0,2025-02-23T00:43:48Z,160000,False,37.0,-11.0,1,left,MISS J. Embiid cutting finger roll Layup,[203954],1610612755.0,PHI,cutting finger roll,,,Embiid,J. Embiid,,,,,Restricted Area,0-8 Center,3.84,Missed,,,,,,,,,,,,,,,,,,
