actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId
95,PT04M59.00S,2025-01-16T00:29:44.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628969,93.77463863337714,51.9607843137255,1610612752,11,20,2025-01-16T00:29:49Z,930000,False,10.0,6.0,1,right,M. Bridges cutting Layup (10 PTS) (J. Hart 2 AST),"[1628969, 1628404]",1610612752.0,NYK,cutting,,,Bridges,M. Bridges,,,,,Restricted Area,0-8 Center,,,,,,1.15,Made,,,,,,,,10.0,J. Hart,1628404.0,2.0,,
97,PT04M40.00S,2025-01-16T00:30:05.0Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630288,20.18725361366623,50.98039215686274,1610612755,13,20,2025-01-16T00:36:09Z,950000,False,-5.0,137.0,1,left,J. Dowtin Jr. 13' driving floating Jump Shot (2 PTS) (J. Edwards 1 AST),"[1630288, 1642348]",1610612755.0,PHI,driving floating,,,Dowtin Jr.,J. Dowtin Jr.,,,,,In The Paint (Non-RA),8-16 Center,,,,,,13.74,Made,,,,,,,,2.0,J. Edwards,1642348.0,1.0,,
99,PT04M31.00S,2025-01-16T00:30:15.6Z,1,REGULAR,foul,personal,[],1630288,,,1610612752,13,20,2025-01-16T00:30:22Z,970000,False,,,0,,J. Dowtin Jr. personal FOUL (1 PF),"[1630288, 1628973]",1610612755.0,PHI,,,,Dowtin Jr.,J. Dowtin Jr.,,,,,Above the Break 3,24+ Right Center,1627526.0,1.0,0.0,Brunson,1628973.0,,,,,,,,,,,,,,,
101,PT04M31.00S,2025-01-16T00:30:21.1Z,1,REGULAR,substitution,out,[],1626162,,,1610612752,13,20,2025-01-16T00:30:34Z,990000,False,,,0,,SUB out: K. Oubre Jr.,[1626162],1610612755.0,PHI,,,,Oubre Jr.,K. Oubre Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
102,PT04M31.00S,2025-01-16T00:30:21.1Z,1,REGULAR,substitution,out,[],1628969,,,1610612752,13,20,2025-01-16T00:30:34Z,1000000,False,,,0,,SUB out: M. Bridges,[1628969],1610612752.0,NYK,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,,,,,
103,PT04M31.00S,2025-01-16T00:30:21.1Z,1,REGULAR,substitution,in,[],1641741,,,1610612752,13,20,2025-01-16T00:30:34Z,1010000,False,,,0,,SUB in: R. Council IV,[1641741],1610612755.0,PHI,,,,Council IV,R. Council IV,,,,,,,,,,,,,,,,,,,,,,,,,,
104,PT04M31.00S,2025-01-16T00:30:21.1Z,1,REGULAR,substitution,in,[],1630540,,,1610612752,13,20,2025-01-16T00:30:34Z,1020000,False,,,0,,SUB in: M. McBride,[1630540],1610612752.0,NYK,,,,McBride,M. McBride,,,,,,,,,,,,,,,,,,,,,,,,,,
105,PT04M25.00S,2025-01-16T00:30:57.8Z,1,REGULAR,3pt,Jump Shot,[],1628973,69.07030223390277,72.30392156862744,1610612752,13,23,2025-01-16T00:31:02Z,1030000,False,112.0,238.0,1,right,J. Brunson 26' 3PT pullup (7 PTS),[1628973],1610612752.0,NYK,pullup,,,Brunson,J. Brunson,,,,,Above the Break 3,24+ Right Center,,,,,,26.3,Made,,,,,,,,7.0,,,,,
106,PT04M14.00S,2025-01-16T00:31:10.4Z,1,REGULAR,foul,personal,['2freethrow'],1630173,,,1610612755,13,23,2025-01-16T00:31:19Z,1040000,False,,,0,,P. Achiuwa shooting personal FOUL (1 PF) (George 2 FT),"[1630173, 202331]",1610612752.0,NYK,shooting,,,Achiuwa,P. Achiuwa,,,,,Restricted Area,0-8 Center,1627526.0,1.0,0.0,George,202331.0,,,,,,,,,,,,,,,
110,PT04M14.00S,2025-01-16T00:31:44.0Z,1,REGULAR,freethrow,1 of 2,[],202331,,,1610612755,14,23,2025-01-16T00:31:44Z,1060000,False,,,0,,P. George Free Throw 1 of 2 (7 PTS),[202331],1610612755.0,PHI,,,,George,P. George,,,,,,,,,,,,,Made,,,,,,,,7.0,,,,,
111,PT04M14.00S,2025-01-16T00:32:05.4Z,1,REGULAR,freethrow,2 of 2,[],202331,,,1610612755,15,23,2025-01-16T00:32:05Z,1070000,False,,,0,,P. George Free Throw 2 of 2 (8 PTS),[202331],1610612755.0,PHI,,,,George,P. George,,,,,,,,,,,,,Made,,,,,,,,8.0,,,,,
112,PT04M02.00S,2025-01-16T00:32:17.6Z,1,REGULAR,3pt,Jump Shot,[],1628384,87.33574244415243,3.6764705882352944,1610612752,15,23,2025-01-16T00:32:22Z,1080000,False,-232.0,67.0,1,right,MISS O. Anunoby 24' 3PT,[1628384],1610612752.0,NYK,,,,Anunoby,O. Anunoby,,,,,Left Corner 3,24+ Left,,,,,,24.1,Missed,,,,,,,,,,,,,
113,PT03M59.00S,2025-01-16T00:32:20.6Z,1,REGULAR,rebound,defensive,[],1641741,,,1610612755,15,23,2025-01-16T00:32:22Z,1090000,False,,,0,,R. Council IV REBOUND (Off:0 Def:1),[1641741],1610612755.0,PHI,,,,Council IV,R. Council IV,,,,,Left Corner 3,24+ Left,,,,,,,,112.0,1.0,1.0,0.0,,,,,,,,,
114,PT03M51.00S,2025-01-16T00:32:28.3Z,1,REGULAR,3pt,Jump Shot,[],202331,33.196452036793694,60.29411764705882,1610612755,15,23,2025-01-16T00:37:51Z,1100000,False,-51.0,260.0,1,left,MISS P. George 26' step back 3PT,[202331],1610612755.0,PHI,step back,,,George,P. George,,,,,Above the Break 3,24+ Center,,,,,,26.46,Missed,,,,,,,,,,,,,
115,PT03M51.00S,2025-01-16T00:32:28.3Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612755,15,23,2025-01-16T00:32:51Z,1110000,False,,,0,,TEAM offensive REBOUND,[],1610612755.0,PHI,,,,,,,,,,Above the Break 3,24+ Center,,,,,,,,114.0,,,,,,,,,,,,
117,PT03M43.00S,2025-01-16T00:32:52.5Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1627824,6.389618922470433,45.83333333333333,1610612755,17,23,2025-01-16T00:38:20Z,1130000,False,21.0,8.0,1,left,G. Yabusele cutting Layup (4 PTS) (P. George 1 AST),"[1627824, 202331]",1610612755.0,PHI,cutting,,,Yabusele,G. Yabusele,,,,,Restricted Area,0-8 Center,,,,,,2.21,Made,,,,,,,,4.0,P. George,202331.0,1.0,,
119,PT03M26.00S,2025-01-16T00:33:10.6Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1642348,,,1610612752,17,23,2025-01-16T00:33:19Z,1150000,False,,,0,,J. Edwards personal FOUL (1 PF) (Brunson 2 FT),"[1642348, 1628973]",1610612755.0,PHI,,,,Edwards,J. Edwards,,,,,Mid-Range,16-24 Center,2003.0,1.0,0.0,Brunson,1628973.0,,,,,,,,,,,,,,,
121,PT03M26.00S,2025-01-16T00:33:47.2Z,1,REGULAR,freethrow,1 of 2,[],1628973,,,1610612752,17,23,2025-01-16T00:34:12Z,1170000,False,,,0,,MISS J. Brunson Free Throw 1 of 2,[1628973],1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,,,,,,,,,Missed,,,,,,,,,,,,,
122,PT03M26.00S,2025-01-16T00:33:47.2Z,1,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612752,17,23,2025-01-16T00:34:12Z,1180000,False,,,0,,TEAM offensive REBOUND,[],1610612752.0,NYK,,,,,,,,,,,,,,,,,,,121.0,,,,,,,,,,,,
123,PT03M26.00S,2025-01-16T00:33:47.2Z,1,REGULAR,freethrow,2 of 2,[],1628973,,,1610612752,17,23,2025-01-16T00:34:12Z,1190000,False,,,0,,MISS J. Brunson Free Throw 2 of 2,[1628973],1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,,,,,,,,,Missed,,,,,,,,,,,,,
124,PT03M24.00S,2025-01-16T00:33:49.2Z,1,REGULAR,rebound,defensive,[],202331,,,1610612755,17,23,2025-01-16T00:34:12Z,1200000,False,,,0,,P. George REBOUND (Off:0 Def:3),[202331],1610612755.0,PHI,,,,George,P. George,,,,,,,,,,,,,,123.0,3.0,3.0,0.0,,,,,,,,,
125,PT03M04.00S,2025-01-16T00:34:30.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1627824,6.389618922470433,45.34313725490196,1610612755,19,23,2025-01-16T00:34:35Z,1210000,False,23.0,8.0,1,left,G. Yabusele driving Layup (6 PTS) (P. George 2 AST),"[1627824, 202331]",1610612755.0,PHI,driving,,,Yabusele,G. Yabusele,,,,,Restricted Area,0-8 Center,,,,,,2.45,Made,,,,,,,,6.0,P. George,202331.0,2.0,,
127,PT02M44.00S,2025-01-16T00:34:50.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628973,93.9060446780552,47.30392156862745,1610612752,19,25,2025-01-16T00:34:56Z,1230000,False,-13.0,5.0,1,right,J. Brunson driving reverse Layup (9 PTS),[1628973],1610612752.0,NYK,driving reverse,,,Brunson,J. Brunson,,,,,Restricted Area,0-8 Center,,,,,,1.43,Made,,,,,,,,9.0,,,,,
128,PT02M30.00S,2025-01-16T00:35:03.4Z,1,REGULAR,3pt,Jump Shot,[],202331,30.56833114323259,64.95098039215686,1610612755,19,25,2025-01-16T00:35:08Z,1240000,False,-75.0,235.0,1,left,MISS P. George 24' pullup 3PT,[202331],1610612755.0,PHI,pullup,,,George,P. George,,,,,Above the Break 3,24+ Center,,,,,,24.64,Missed,,,,,,,,,,,,,
129,PT02M27.00S,2025-01-16T00:35:06.4Z,1,REGULAR,rebound,defensive,[],1630540,,,1610612752,19,25,2025-01-16T00:35:08Z,1250000,False,,,0,,M. McBride REBOUND (Off:0 Def:1),[1630540],1610612752.0,NYK,,,,McBride,M. McBride,,,,,Above the Break 3,24+ Center,,,,,,,,128.0,1.0,1.0,0.0,,,,,,,,,
130,PT02M20.00S,2025-01-16T00:35:13.6Z,1,REGULAR,turnover,lost ball,[],1628973,,,1610612752,19,25,2025-01-16T00:35:17Z,1260000,False,,,0,,J. Brunson lost ball TURNOVER (1 TO),"[1628973, 202331]",1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,1.0,George,202331.0,,,,,,
131,PT02M20.00S,2025-01-16T00:35:13.6Z,1,REGULAR,steal,,[],202331,,,1610612755,19,25,2025-01-16T00:35:15Z,1270000,False,,,0,,P. George STEAL (1 STL),[202331],1610612755.0,PHI,,,,George,P. George,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
132,PT02M10.00S,2025-01-16T00:35:24.3Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1641741,6.258212877792378,47.794117647058826,1610612755,19,25,2025-01-16T00:35:27Z,1280000,False,11.0,6.0,1,left,MISS R. Council IV driving Layup,[1641741],1610612755.0,PHI,driving,,,Council IV,R. Council IV,,,,,Restricted Area,0-8 Center,,,,,,1.27,Missed,,,,,,,,,,,,,
133,PT02M08.00S,2025-01-16T00:35:26.3Z,1,REGULAR,rebound,defensive,[],1630173,,,1610612752,19,25,2025-01-16T00:35:27Z,1290000,False,,,0,,P. Achiuwa REBOUND (Off:0 Def:1),[1630173],1610612752.0,NYK,,,,Achiuwa,P. Achiuwa,,,,,Restricted Area,0-8 Center,,,,,,,,132.0,1.0,1.0,0.0,,,,,,,,,
134,PT02M04.00S,2025-01-16T00:35:31.2Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630540,92.06636005256242,47.05882352941176,1610612752,19,27,2025-01-16T00:35:42Z,1300000,False,-15.0,22.0,1,right,M. McBride running Layup (2 PTS) (J. Hart 3 AST),"[1630540, 1628404]",1610612752.0,NYK,running,,,McBride,M. McBride,,,,,Restricted Area,0-8 Center,,,,,,2.65,Made,,,,,,,,2.0,J. Hart,1628404.0,3.0,,
136,PT01M47.00S,2025-01-16T00:35:55.7Z,1,REGULAR,2pt,Jump Shot,[],1630288,22.683968462549277,36.029411764705884,1610612755,19,27,2025-01-16T00:36:00Z,1320000,False,70.0,161.0,1,left,MISS J. Dowtin Jr. 17' pullup Shot,[1630288],1610612755.0,PHI,pullup,,,Dowtin Jr.,J. Dowtin Jr.,,,,,Mid-Range,16-24 Right Center,,,,,,17.52,Missed,,,,,,,,,,,,,
137,PT01M43.00S,2025-01-16T00:35:59.7Z,1,REGULAR,rebound,defensive,[],1628404,,,1610612752,19,27,2025-01-16T00:36:00Z,1330000,False,,,0,,J. Hart REBOUND (Off:1 Def:2),[1628404],1610612752.0,NYK,,,,Hart,J. Hart,,,,,Mid-Range,16-24 Right Center,,,,,,,,136.0,3.0,2.0,1.0,,,,,,,,,
138,PT01M39.00S,2025-01-16T00:36:03.7Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1630540,77.7431011826544,8.57843137254902,1610612752,19,30,2025-01-16T00:36:13Z,1340000,False,-207.0,157.0,1,right,M. McBride 25' 3PT running (5 PTS) (J. Hart 4 AST),"[1630540, 1628404]",1610612752.0,NYK,running,,,McBride,M. McBride,,,,,Above the Break 3,24+ Left Center,,,,,,25.97,Made,,,,,,,,5.0,J. Hart,1628404.0,4.0,,
140,PT01M19.00S,2025-01-16T00:36:26.9Z,1,REGULAR,violation,kicked ball,[],1630173,,,1610612755,19,30,2025-01-16T00:36:32Z,1360000,False,,,0,,P. Achiuwa kicked ball VIOLATION,[1630173],1610612752.0,NYK,,,,Achiuwa,P. Achiuwa,,,,,,,2003.0,,,,,,,,,,,,,,,,,,,
141,PT01M19.00S,2025-01-16T00:36:30.8Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612755,19,30,2025-01-16T00:36:30Z,1370000,False,,,0,,NYK Timeout,[],1610612752.0,NYK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
142,PT01M19.00S,2025-01-16T00:39:14.3Z,1,REGULAR,substitution,out,[],1627824,,,1610612755,19,30,2025-01-16T00:39:17Z,1380000,False,,,0,,SUB out: G. Yabusele,[1627824],1610612755.0,PHI,,,,Yabusele,G. Yabusele,,,,,,,,,,,,,,,,,,,,,,,,,,
143,PT01M19.00S,2025-01-16T00:39:14.3Z,1,REGULAR,substitution,in,[],1641737,,,1610612755,19,30,2025-01-16T00:39:17Z,1390000,False,,,0,,SUB in: A. Bona,[1641737],1610612755.0,PHI,,,,Bona,A. Bona,,,,,,,,,,,,,,,,,,,,,,,,,,
144,PT01M19.00S,2025-01-16T00:39:30.7Z,1,REGULAR,substitution,out,[],1628973,,,1610612755,19,30,2025-01-16T00:39:35Z,1400000,False,,,0,,SUB out: J. Brunson,[1628973],1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,,,,,,,,,,,,,,,,,,,,,,
145,PT01M19.00S,2025-01-16T00:39:30.7Z,1,REGULAR,substitution,in,[],1626166,,,1610612755,19,30,2025-01-16T00:39:35Z,1410000,False,,,0,,SUB in: C. Payne,[1626166],1610612752.0,NYK,,,,Payne,C. Payne,,,,,,,,,,,,,,,,,,,,,,,,,,
146,PT01M04.00S,2025-01-16T00:40:03.7Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630288,12.040078843626807,55.88235294117647,1610612755,19,30,2025-01-16T00:40:08Z,1420000,False,-29.0,61.0,1,left,MISS J. Dowtin Jr. 6' driving floating Shot,[1630288],1610612755.0,PHI,driving floating,,,Dowtin Jr.,J. Dowtin Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,,,,6.74,Missed,,,,,,,,,,,,,
147,PT01M02.00S,2025-01-16T00:40:05.7Z,1,REGULAR,rebound,defensive,[],1630173,,,1610612752,19,30,2025-01-16T00:40:08Z,1430000,False,,,0,,P. Achiuwa REBOUND (Off:0 Def:2),[1630173],1610612752.0,NYK,,,,Achiuwa,P. Achiuwa,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,146.0,2.0,2.0,0.0,,,,,,,,,
148,PT00M49.00S,2025-01-16T00:40:20.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630173,91.93495400788436,52.94117647058824,1610612752,19,30,2025-01-16T00:40:24Z,1440000,False,15.0,23.0,1,right,MISS P. Achiuwa cutting finger roll Layup,[1630173],1610612752.0,NYK,cutting finger roll,,,Achiuwa,P. Achiuwa,,,,,Restricted Area,0-8 Center,,,,,,2.75,Missed,,,,,,,,,,,,,
149,PT00M47.40S,2025-01-16T00:40:21.9Z,1,REGULAR,rebound,defensive,[],1641737,,,1610612755,19,30,2025-01-16T00:40:24Z,1450000,False,,,0,,A. Bona REBOUND (Off:0 Def:1),[1641737],1610612755.0,PHI,,,,Bona,A. Bona,,,,,Restricted Area,0-8 Center,,,,,,,,148.0,1.0,1.0,0.0,,,,,,,,,
150,PT00M43.00S,2025-01-16T00:40:26.2Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1642348,31.882391590013142,70.83333333333334,1610612755,19,30,2025-01-16T00:40:35Z,1460000,False,-104.0,247.0,1,left,MISS J. Edwards 26' running 3PT,[1642348],1610612755.0,PHI,running,,,Edwards,J. Edwards,,,,,Above the Break 3,24+ Left Center,,,,,,26.83,Missed,,,,,,,,,,,,,
151,PT00M35.10S,2025-01-16T00:40:34.2Z,1,REGULAR,rebound,offensive,[],1641737,,,1610612755,19,30,2025-01-16T00:40:34Z,1470000,False,,,0,,A. Bona REBOUND (Off:1 Def:1),[1641737],1610612755.0,PHI,,,,Bona,A. Bona,,,,,Above the Break 3,24+ Left Center,,,,,,,,150.0,2.0,1.0,1.0,,,,,,,,,
152,PT00M29.40S,2025-01-16T00:40:40.6Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1641741,7.835085413929041,49.50980392156863,1610612755,21,30,2025-01-16T00:40:45Z,1480000,False,2.0,21.0,1,left,R. Council IV driving Layup (2 PTS) (J. Dowtin Jr. 1 AST),"[1641741, 1630288]",1610612755.0,PHI,driving,,,Council IV,R. Council IV,,,,,Restricted Area,0-8 Center,,,,,,2.12,Made,,,,,,,,2.0,J. Dowtin Jr.,1630288.0,1.0,,
153,PT00M10.30S,2025-01-16T00:41:01.4Z,1,REGULAR,2pt,Jump Shot,[],1628384,92.9862023653088,18.627450980392158,1610612752,21,30,2025-01-16T00:41:09Z,1490000,False,-157.0,13.0,1,right,MISS O. Anunoby 15' step back Shot,[1628384],1610612752.0,NYK,step back,,,Anunoby,O. Anunoby,,,,,Mid-Range,8-16 Left,,,,,,15.75,Missed,,,,,,,,,,,,,
154,PT00M07.50S,2025-01-16T00:41:04.2Z,1,REGULAR,rebound,defensive,[],1630288,,,1610612755,21,30,2025-01-16T00:41:04Z,1500000,False,,,0,,J. Dowtin Jr. REBOUND (Off:0 Def:1),[1630288],1610612755.0,PHI,,,,Dowtin Jr.,J. Dowtin Jr.,,,,,Mid-Range,8-16 Left,,,,,,,,153.0,1.0,1.0,0.0,,,,,,,,,
155,PT00M01.50S,2025-01-16T00:41:10.2Z,1,REGULAR,3pt,Jump Shot,[],202331,29.6484888304862,17.647058823529413,1610612755,21,30,2025-01-16T00:41:17Z,1510000,False,162.0,226.0,1,left,MISS P. George 27' step back 3PT,[202331],1610612755.0,PHI,step back,,,George,P. George,,,,,Above the Break 3,24+ Right Center,,,,,,27.81,Missed,,,,,,,,,,,,,
156,PT00M01.50S,2025-01-16T00:41:10.2Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612755,21,30,2025-01-16T00:41:41Z,1520000,False,,,0,,TEAM offensive REBOUND,[],1610612755.0,PHI,,,,,,,,,,Above the Break 3,24+ Right Center,,,,,,,,155.0,,,,,,,,,,,,
157,PT00M00.00S,2025-01-16T00:41:19.3Z,1,REGULAR,period,end,[],0,,,1610612755,21,30,2025-01-16T00:41:41Z,1530000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
159,PT12M00.00S,2025-01-16T00:41:27.0Z,2,REGULAR,substitution,out,['startperiod'],202331,,,1610612755,21,30,2025-01-16T00:44:32Z,1540000,False,,,0,,SUB out: P. George,[202331],1610612755.0,PHI,,,,George,P. George,,,,,,,,,,,,,,,,,,,,,,,,,,
160,PT12M00.00S,2025-01-16T00:41:27.0Z,2,REGULAR,substitution,out,['startperiod'],1630288,,,1610612755,21,30,2025-01-16T00:44:32Z,1550000,False,,,0,,SUB out: J. Dowtin Jr.,[1630288],1610612755.0,PHI,,,,Dowtin Jr.,J. Dowtin Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
161,PT12M00.00S,2025-01-16T00:41:27.0Z,2,REGULAR,substitution,out,['startperiod'],1641741,,,1610612755,21,30,2025-01-16T00:44:32Z,1560000,False,,,0,,SUB out: R. Council IV,[1641741],1610612755.0,PHI,,,,Council IV,R. Council IV,,,,,,,,,,,,,,,,,,,,,,,,,,
162,PT12M00.00S,2025-01-16T00:41:27.0Z,2,REGULAR,substitution,out,['startperiod'],1628384,,,1610612755,21,30,2025-01-16T00:44:32Z,1570000,False,,,0,,SUB out: O. Anunoby,[1628384],1610612752.0,NYK,,,,Anunoby,O. Anunoby,,,,,,,,,,,,,,,,,,,,,,,,,,
163,PT12M00.00S,2025-01-16T00:41:27.0Z,2,REGULAR,substitution,in,['startperiod'],1626162,,,1610612755,21,30,2025-01-16T00:44:32Z,1580000,False,,,0,,SUB in: K. Oubre Jr.,[1626162],1610612755.0,PHI,,,,Oubre Jr.,K. Oubre Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
164,PT12M00.00S,2025-01-16T00:41:27.0Z,2,REGULAR,substitution,in,['startperiod'],201569,,,1610612755,21,30,2025-01-16T00:44:32Z,1590000,False,,,0,,SUB in: E. Gordon,[201569],1610612755.0,PHI,,,,Gordon,E. Gordon,,,,,,,,,,,,,,,,,,,,,,,,,,
165,PT12M00.00S,2025-01-16T00:41:27.0Z,2,REGULAR,substitution,in,['startperiod'],1630178,,,1610612755,21,30,2025-01-16T00:44:32Z,1600000,False,,,0,,SUB in: T. Maxey,[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,,,,,,,,,,,,,,,,,,,,,,
166,PT12M00.00S,2025-01-16T00:41:27.0Z,2,REGULAR,substitution,in,['startperiod'],1628969,,,1610612755,21,30,2025-01-16T00:44:32Z,1610000,False,,,0,,SUB in: M. Bridges,[1628969],1610612752.0,NYK,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,,,,,
167,PT12M00.00S,2025-01-16T00:44:50.3Z,2,REGULAR,period,start,[],0,,,1610612755,21,30,2025-01-16T00:44:50Z,1620000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
168,PT11M37.00S,2025-01-16T00:45:12.7Z,2,REGULAR,3pt,Jump Shot,[],201569,34.510512483574246,37.00980392156863,1610612755,21,30,2025-01-16T00:45:19Z,1630000,False,65.0,272.0,1,left,MISS E. Gordon 27' 3PT,[201569],1610612755.0,PHI,,,,Gordon,E. Gordon,,,,,Above the Break 3,24+ Center,,,,,,27.96,Missed,,,,,,,,,,,,,
169,PT11M33.00S,2025-01-16T00:45:16.7Z,2,REGULAR,rebound,defensive,[],1628969,,,1610612752,21,30,2025-01-16T00:45:19Z,1640000,False,,,0,,M. Bridges REBOUND (Off:0 Def:1),[1628969],1610612752.0,NYK,,,,Bridges,M. Bridges,,,,,Above the Break 3,24+ Center,,,,,,,,168.0,1.0,1.0,0.0,,,,,,,,,
170,PT11M26.00S,2025-01-16T00:45:24.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630173,92.19776609724047,52.20588235294118,1610612752,21,32,2025-01-16T00:45:34Z,1650000,False,11.0,21.0,1,right,P. Achiuwa driving finger roll Layup (2 PTS),[1630173],1610612752.0,NYK,driving finger roll,,,Achiuwa,P. Achiuwa,,,,,Restricted Area,0-8 Center,,,,,,2.35,Made,,,,,,,,2.0,,,,,
171,PT11M05.00S,2025-01-16T00:45:44.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630178,6.783837056504599,52.20588235294118,1610612755,23,32,2025-01-16T00:45:48Z,1660000,False,-11.0,11.0,1,left,T. Maxey driving Layup (2 PTS) (J. Edwards 2 AST),"[1630178, 1642348]",1610612755.0,PHI,driving,,,Maxey,T. Maxey,,,,,Restricted Area,0-8 Center,,,,,,1.58,Made,,,,,,,,2.0,J. Edwards,1642348.0,2.0,,
173,PT10M50.00S,2025-01-16T00:46:02.2Z,2,REGULAR,foul,offensive,[],1630173,,,1610612752,23,32,2025-01-16T00:46:13Z,1680000,False,,,0,,P. Achiuwa offensive FOUL (2 PF),"[1630173, 1626162]",1610612752.0,NYK,,,,Achiuwa,P. Achiuwa,,,,,Mid-Range,16-24 Center,2003.0,2.0,0.0,Oubre Jr.,1626162.0,,,,,,,,,,,,,,,
175,PT10M50.00S,2025-01-16T00:46:02.2Z,2,REGULAR,turnover,offensive foul,[],1630173,,,1610612752,23,32,2025-01-16T00:46:02Z,1700000,False,,,0,,P. Achiuwa offensive foul TURNOVER (1 TO),[1630173],1610612752.0,NYK,,,,Achiuwa,P. Achiuwa,,,,,Mid-Range,16-24 Center,2003.0,,,,,,,,,,,1.0,,,,,,,,
176,PT10M39.00S,2025-01-16T00:46:21.8Z,2,REGULAR,turnover,lost ball,[],1630178,,,1610612755,23,32,2025-01-16T00:46:25Z,1710000,False,,,0,,T. Maxey lost ball TURNOVER (1 TO),"[1630178, 1626166]",1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,1.0,Payne,1626166.0,,,,,,
177,PT10M39.00S,2025-01-16T00:46:21.8Z,2,REGULAR,steal,,[],1626166,,,1610612752,23,32,2025-01-16T00:46:23Z,1720000,False,,,0,,C. Payne STEAL (1 STL),[1626166],1610612752.0,NYK,,,,Payne,C. Payne,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,,,,,
178,PT10M30.00S,2025-01-16T00:46:30.5Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1626166,70.25295663600527,80.3921568627451,1610612752,23,35,2025-01-16T00:46:36Z,1730000,False,152.0,227.0,1,right,C. Payne 27' 3PT  (3 PTS) (M. McBride 1 AST),"[1626166, 1630540]",1610612752.0,NYK,,,,Payne,C. Payne,,,,,Above the Break 3,24+ Right Center,,,,,,27.33,Made,,,,,,,,3.0,M. McBride,1630540.0,1.0,,
179,PT10M05.00S,2025-01-16T00:46:56.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1626162,6.389618922470433,50.0,1610612755,23,35,2025-01-16T00:47:00Z,1740000,False,0.0,8.0,1,left,MISS K. Oubre Jr. driving finger roll Layup,[1626162],1610612755.0,PHI,driving finger roll,,,Oubre Jr.,K. Oubre Jr.,,,,,Restricted Area,0-8 Center,,,,,,0.76,Missed,,,,,,,,,,,,,
180,PT10M03.00S,2025-01-16T00:46:58.1Z,2,REGULAR,rebound,defensive,[],1626166,,,1610612752,23,35,2025-01-16T00:46:58Z,1750000,False,,,0,,C. Payne REBOUND (Off:0 Def:1),[1626166],1610612752.0,NYK,,,,Payne,C. Payne,,,,,Restricted Area,0-8 Center,,,,,,,,179.0,1.0,1.0,0.0,,,,,,,,,
