actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,turnoverTotal,stealPlayerName,stealPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
87,PT04M24.00S,2025-02-01T01:02:08.8Z,1,REGULAR,rebound,defensive,[],1629008,,,1610612743,17,24,2025-02-01T01:02:08Z,870000,False,,,0,,M. Porter Jr. REBOUND (Off:0 Def:3),[1629008],1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,Right Corner 3,24+ Right,,,,,,,86.0,3.0,3.0,0.0,,,,,,,,,,
88,PT04M20.00S,2025-02-01T01:02:14.2Z,1,REGULAR,turnover,out-of-bounds,[],201566,,,1610612743,17,24,2025-02-01T01:02:20Z,880000,False,,,0,,R. Westbrook bad pass out-of-bounds TURNOVER (2 TO),[201566],1610612743.0,DEN,bad pass,,,Westbrook,R. Westbrook,,,,,Mid-Range,8-16 Right,,,,2.0,,,,,,,,,,2882.0,,,,,,
89,PT04M01.00S,2025-02-01T01:02:38.4Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1626162,17.0335085413929,52.450980392156865,1610612755,17,24,2025-02-01T01:03:14Z,890000,False,-12.0,108.0,1,left,MISS K. Oubre Jr. 10' turnaround fadeaway Shot,[1626162],1610612755.0,PHI,turnaround fadeaway,,,Oubre Jr.,K. Oubre Jr.,,,,,In The Paint (Non-RA),8-16 Center,10.83,Missed,,,,,,,,,,,,,,,,,,
90,PT03M58.00S,2025-02-01T01:02:41.4Z,1,REGULAR,rebound,defensive,[],203999,,,1610612743,17,24,2025-02-01T01:02:42Z,900000,False,,,0,,N. Jokić REBOUND (Off:1 Def:2),[203999],1610612743.0,DEN,,,,Jokić,N. Jokić,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,89.0,3.0,2.0,1.0,,,,,,,,,,
91,PT03M46.00S,2025-02-01T01:02:53.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629008,91.27792378449409,45.83333333333333,1610612743,17,24,2025-02-01T01:03:11Z,910000,False,-21.0,29.0,1,right,MISS M. Porter Jr. Layup - blocked,"[1629008, 1642348]",1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,Restricted Area,0-8 Center,3.61,Missed,,,,,,,,,,,,,,,,,Edwards,1642348.0
111,PT03M46.00S,2025-02-01T01:02:53.3Z,1,REGULAR,block,,[],1642348,,,1610612743,17,24,2025-02-01T01:06:12Z,920000,False,,,0,,J. Edwards BLOCK (1 BLK),[1642348],1610612755.0,PHI,,,,Edwards,J. Edwards,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
93,PT03M42.00S,2025-02-01T01:02:57.3Z,1,REGULAR,rebound,defensive,[],1642348,,,1610612755,17,24,2025-02-01T01:02:58Z,930000,False,,,0,,J. Edwards REBOUND (Off:0 Def:3),[1642348],1610612755.0,PHI,,,,Edwards,J. Edwards,,,,,Restricted Area,0-8 Center,,,,,,,91.0,3.0,3.0,0.0,,,,,,,,,,
94,PT03M38.00S,2025-02-01T01:03:01.5Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1627824,20.97568988173456,92.40196078431373,1610612755,20,24,2025-02-01T01:03:06Z,940000,False,-212.0,145.0,1,left,G. Yabusele 25' 3PT running (6 PTS) (T. Maxey 2 AST),"[1627824, 1630178]",1610612755.0,PHI,running,,,Yabusele,G. Yabusele,,,,,Above the Break 3,24+ Left Center,25.67,Made,6.0,,,,,,,,T. Maxey,1630178.0,2.0,,,,,,,
96,PT03M27.00S,2025-02-01T01:03:13.0Z,1,REGULAR,turnover,lost ball,[],201566,,,1610612743,20,24,2025-02-01T01:03:16Z,960000,False,,,0,,R. Westbrook lost ball TURNOVER (3 TO),"[201566, 1626162]",1610612743.0,DEN,,,,Westbrook,R. Westbrook,,,,,Mid-Range,16-24 Left Center,,,,3.0,Oubre Jr.,1626162.0,,,,,,,,,,,,,,
97,PT03M27.00S,2025-02-01T01:03:13.0Z,1,REGULAR,steal,,[],1626162,,,1610612755,20,24,2025-02-01T01:04:57Z,970000,False,,,0,,K. Oubre Jr. STEAL (1 STL),[1626162],1610612755.0,PHI,,,,Oubre Jr.,K. Oubre Jr.,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,,,,,
98,PT03M21.00S,2025-02-01T01:03:17.2Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1627824,5.732588699080158,47.794117647058826,1610612755,22,24,2025-02-01T01:03:22Z,980000,False,11.0,1.0,1,left,G. Yabusele running DUNK (8 PTS),[1627824],1610612755.0,PHI,running,,,Yabusele,G. Yabusele,,,,,Restricted Area,0-8 Center,1.11,Made,8.0,,,,,,,,,,,,,,,,,
99,PT03M07.00S,2025-02-01T01:03:42.0Z,1,REGULAR,turnover,out-of-bounds,[],203999,,,1610612743,22,24,2025-02-01T01:03:46Z,990000,False,,,0,,N. Jokić bad pass out-of-bounds TURNOVER (1 TO),[203999],1610612743.0,DEN,bad pass,,,Jokić,N. Jokić,,,,,In The Paint (Non-RA),8-16 Center,,,,1.0,,,,,,,,,,2882.0,,,,,,
100,PT03M07.00S,2025-02-01T01:03:45.5Z,1,REGULAR,substitution,out,[],1642348,,,1610612755,22,24,2025-02-01T01:04:01Z,1000000,False,,,0,,SUB out: J. Edwards,[1642348],1610612755.0,PHI,,,,Edwards,J. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,,
101,PT03M07.00S,2025-02-01T01:03:45.5Z,1,REGULAR,substitution,out,[],201569,,,1610612755,22,24,2025-02-01T01:04:01Z,1010000,False,,,0,,SUB out: E. Gordon,[201569],1610612755.0,PHI,,,,Gordon,E. Gordon,,,,,,,,,,,,,,,,,,,,,,,,,,
102,PT03M07.00S,2025-02-01T01:03:45.5Z,1,REGULAR,substitution,out,[],1629008,,,1610612755,22,24,2025-02-01T01:04:01Z,1020000,False,,,0,,SUB out: M. Porter Jr.,[1629008],1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
103,PT03M07.00S,2025-02-01T01:03:45.5Z,1,REGULAR,substitution,out,[],201566,,,1610612755,22,24,2025-02-01T01:04:01Z,1030000,False,,,0,,SUB out: R. Westbrook,[201566],1610612743.0,DEN,,,,Westbrook,R. Westbrook,,,,,,,,,,,,,,,,,,,,,,,,,,
104,PT03M07.00S,2025-02-01T01:03:45.5Z,1,REGULAR,substitution,in,[],202704,,,1610612755,22,24,2025-02-01T01:04:01Z,1040000,False,,,0,,SUB in: R. Jackson,[202704],1610612755.0,PHI,,,,Jackson,R. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,,
105,PT03M07.00S,2025-02-01T01:03:45.5Z,1,REGULAR,substitution,in,[],200768,,,1610612755,22,24,2025-02-01T01:04:01Z,1050000,False,,,0,,SUB in: K. Lowry,[200768],1610612755.0,PHI,,,,Lowry,K. Lowry,,,,,,,,,,,,,,,,,,,,,,,,,,
106,PT03M07.00S,2025-02-01T01:03:45.5Z,1,REGULAR,substitution,in,[],1631124,,,1610612755,22,24,2025-02-01T01:04:01Z,1060000,False,,,0,,SUB in: J. Strawther,[1631124],1610612743.0,DEN,,,,Strawther,J. Strawther,,,,,,,,,,,,,,,,,,,,,,,,,,
107,PT03M07.00S,2025-02-01T01:03:45.5Z,1,REGULAR,substitution,in,[],1627750,,,1610612755,22,24,2025-02-01T01:04:01Z,1070000,False,,,0,,SUB in: J. Murray,[1627750],1610612743.0,DEN,,,,Murray,J. Murray,,,,,,,,,,,,,,,,,,,,,,,,,,
108,PT02M56.00S,2025-02-01T01:04:22.9Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1630178,34.247700394218136,50.73529411764706,1610612755,25,24,2025-02-01T01:04:26Z,1080000,False,-4.0,269.0,1,left,T. Maxey 26' 3PT  (8 PTS) (R. Jackson 1 AST),"[1630178, 202704]",1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,Above the Break 3,24+ Center,26.94,Made,8.0,,,,,,,,R. Jackson,202704.0,1.0,,,,,,,
110,PT02M53.00S,2025-02-01T01:04:33.4Z,1,REGULAR,timeout,full,['team'],0,,,1610612743,25,24,2025-02-01T01:04:33Z,1100000,False,,,0,,DEN Timeout,[],1610612743.0,DEN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
112,PT02M35.00S,2025-02-01T01:06:14.6Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203999,87.99277266754271,53.92156862745098,1610612743,25,24,2025-02-01T01:06:19Z,1110000,False,20.0,60.0,1,right,MISS N. Jokić 6' floating Shot,[203999],1610612743.0,DEN,floating,,,Jokić,N. Jokić,,,,,In The Paint (Non-RA),0-8 Center,6.35,Missed,,,,,,,,,,,,,,,,,,
113,PT02M31.00S,2025-02-01T01:06:18.6Z,1,REGULAR,rebound,offensive,[],1631128,,,1610612743,25,24,2025-02-01T01:06:19Z,1120000,False,,,0,,C. Braun REBOUND (Off:1 Def:0),[1631128],1610612743.0,DEN,,,,Braun,C. Braun,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,112.0,1.0,0.0,1.0,,,,,,,,,,
114,PT02M31.00S,2025-02-01T01:06:18.2Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1631128,94.40999984741211,50.0,1610612743,25,26,2025-02-01T01:06:18Z,1130000,False,0.0,0.0,1,right,C. Braun tip Layup (2 PTS),[1631128],1610612743.0,DEN,tip,,,Braun,C. Braun,,,,,Mid-Range,8-16 Left,0.0,Made,2.0,,,,,,,,,,,,,,,,,
115,PT02M15.00S,2025-02-01T01:06:34.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630178,3.630091984231275,47.549019607843135,1610612755,27,26,2025-02-01T01:06:39Z,1140000,False,12.0,-18.0,1,left,T. Maxey driving finger roll Layup (10 PTS),[1630178],1610612755.0,PHI,driving finger roll,,,Maxey,T. Maxey,,,,,In The Paint (Non-RA),0-8 Center,2.21,Made,10.0,,,,,,,,,,,,,,,,,
116,PT02M03.00S,2025-02-01T01:06:45.7Z,1,REGULAR,3pt,Jump Shot,[],1631128,93.64323258869908,2.2058823529411766,1610612743,27,26,2025-02-01T01:06:51Z,1150000,False,-239.0,7.0,1,right,MISS C. Braun 3PT,[1631128],1610612743.0,DEN,,,,Braun,C. Braun,,,,,Left Corner 3,24+ Left,23.91,Missed,,,,,,,,,,,,,,,,,,
117,PT02M00.00S,2025-02-01T01:06:48.7Z,1,REGULAR,rebound,defensive,[],200768,,,1610612755,27,26,2025-02-01T01:06:51Z,1160000,False,,,0,,K. Lowry REBOUND (Off:0 Def:1),[200768],1610612755.0,PHI,,,,Lowry,K. Lowry,,,,,Left Corner 3,24+ Left,,,,,,,116.0,1.0,1.0,0.0,,,,,,,,,,
118,PT01M56.00S,2025-02-01T01:06:53.4Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],202704,7.30946123521682,3.1862745098039214,1610612755,27,26,2025-02-01T01:07:02Z,1170000,False,234.0,16.0,1,left,MISS R. Jackson running 3PT,[202704],1610612755.0,PHI,running,,,Jackson,R. Jackson,,,,,Right Corner 3,24+ Right,23.47,Missed,,,,,,,,,,,,,,,,,,
119,PT01M50.00S,2025-02-01T01:06:59.4Z,1,REGULAR,rebound,defensive,[],203999,,,1610612743,27,26,2025-02-01T01:07:02Z,1180000,False,,,0,,N. Jokić REBOUND (Off:1 Def:3),[203999],1610612743.0,DEN,,,,Jokić,N. Jokić,,,,,Right Corner 3,24+ Right,,,,,,,118.0,4.0,3.0,1.0,,,,,,,,,,
120,PT01M45.00S,2025-02-01T01:07:04.0Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1631128,92.72339027595268,50.245098039215684,1610612743,27,26,2025-02-01T01:07:10Z,1190000,False,1.0,16.0,1,right,MISS C. Braun running Layup,[1631128],1610612743.0,DEN,running,,,Braun,C. Braun,,,,,Restricted Area,0-8 Center,1.59,Missed,,,,,,,,,,,,,,,,,,
121,PT01M42.00S,2025-02-01T01:07:06.4Z,1,REGULAR,rebound,defensive,[],1626162,,,1610612755,27,26,2025-02-01T01:07:06Z,1200000,False,,,0,,K. Oubre Jr. REBOUND (Off:0 Def:1),[1626162],1610612755.0,PHI,,,,Oubre Jr.,K. Oubre Jr.,,,,,Restricted Area,0-8 Center,,,,,,,120.0,1.0,1.0,0.0,,,,,,,,,,
122,PT01M38.00S,2025-02-01T01:07:10.7Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1630178,25.04927726675427,83.82352941176471,1610612755,27,26,2025-02-01T01:07:16Z,1210000,False,-169.0,183.0,1,left,MISS T. Maxey 24' running pullup 3PT,[1630178],1610612755.0,PHI,running pullup,,,Maxey,T. Maxey,,,,,Above the Break 3,24+ Left Center,24.92,Missed,,,,,,,,,,,,,,,,,,
123,PT01M36.00S,2025-02-01T01:07:12.7Z,1,REGULAR,rebound,defensive,[],203999,,,1610612743,27,26,2025-02-01T01:07:16Z,1220000,False,,,0,,N. Jokić REBOUND (Off:1 Def:4),[203999],1610612743.0,DEN,,,,Jokić,N. Jokić,,,,,Above the Break 3,24+ Left Center,,,,,,,122.0,5.0,4.0,1.0,,,,,,,,,,
124,PT01M29.00S,2025-02-01T01:07:22.9Z,1,REGULAR,foul,personal,['2freethrow'],1626162,,,1610612743,27,26,2025-02-01T01:07:29Z,1230000,False,,,0,,K. Oubre Jr. shooting personal FOUL (1 PF) (Jokić 2 FT),"[1626162, 203999]",1610612755.0,PHI,shooting,,,Oubre Jr.,K. Oubre Jr.,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,2882.0,1.0,0.0,Jokić,203999.0,,
126,PT01M29.00S,2025-02-01T01:07:52.6Z,1,REGULAR,freethrow,1 of 2,[],203999,,,1610612743,27,27,2025-02-01T01:07:52Z,1250000,False,,,0,,N. Jokić Free Throw 1 of 2 (8 PTS),[203999],1610612743.0,DEN,,,,Jokić,N. Jokić,,,,,,,,Made,8.0,,,,,,,,,,,,,,,,,
127,PT01M29.00S,2025-02-01T01:07:54.7Z,1,REGULAR,substitution,out,[],1626162,,,1610612743,27,27,2025-02-01T01:07:59Z,1260000,False,,,0,,SUB out: K. Oubre Jr.,[1626162],1610612755.0,PHI,,,,Oubre Jr.,K. Oubre Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
128,PT01M29.00S,2025-02-01T01:07:54.7Z,1,REGULAR,substitution,out,[],1627824,,,1610612743,27,27,2025-02-01T01:07:59Z,1270000,False,,,0,,SUB out: G. Yabusele,[1627824],1610612755.0,PHI,,,,Yabusele,G. Yabusele,,,,,,,,,,,,,,,,,,,,,,,,,,
129,PT01M29.00S,2025-02-01T01:07:54.7Z,1,REGULAR,substitution,in,[],1642348,,,1610612743,27,27,2025-02-01T01:07:59Z,1280000,False,,,0,,SUB in: J. Edwards,[1642348],1610612755.0,PHI,,,,Edwards,J. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,,
130,PT01M29.00S,2025-02-01T01:07:54.7Z,1,REGULAR,substitution,in,[],1641737,,,1610612743,27,27,2025-02-01T01:07:59Z,1290000,False,,,0,,SUB in: A. Bona,[1641737],1610612755.0,PHI,,,,Bona,A. Bona,,,,,,,,,,,,,,,,,,,,,,,,,,
131,PT01M29.00S,2025-02-01T01:08:22.1Z,1,REGULAR,freethrow,2 of 2,[],203999,,,1610612743,27,28,2025-02-01T01:08:22Z,1300000,False,,,0,,N. Jokić Free Throw 2 of 2 (9 PTS),[203999],1610612743.0,DEN,,,,Jokić,N. Jokić,,,,,,,,Made,9.0,,,,,,,,,,,,,,,,,
132,PT01M22.00S,2025-02-01T01:08:29.6Z,1,REGULAR,3pt,Jump Shot,[],1642348,25.837713534822605,83.08823529411765,1610612755,30,28,2025-02-01T01:08:34Z,1310000,False,-165.0,190.0,1,left,J. Edwards 25' 3PT  (3 PTS) (T. Maxey 3 AST),"[1642348, 1630178]",1610612755.0,PHI,,,,Edwards,J. Edwards,,,,,Above the Break 3,24+ Left Center,25.22,Made,3.0,,,,,,,,T. Maxey,1630178.0,3.0,,,,,,,
134,PT01M11.00S,2025-02-01T01:08:39.7Z,1,REGULAR,3pt,Jump Shot,[],1631128,66.3107752956636,57.59803921568627,1610612743,30,31,2025-02-01T01:08:44Z,1330000,False,38.0,264.0,1,right,C. Braun 26' 3PT  (5 PTS) (N. Jokić 6 AST),"[1631128, 203999]",1610612743.0,DEN,,,,Braun,C. Braun,,,,,Above the Break 3,24+ Center,26.69,Made,5.0,,,,,,,,N. Jokić,203999.0,6.0,,,,,,,
136,PT00M52.40S,2025-02-01T01:08:59.9Z,1,REGULAR,3pt,Jump Shot,[],1630178,28.07161629434954,74.01960784313727,1610612755,33,31,2025-02-01T01:09:03Z,1350000,False,-120.0,211.0,1,left,T. Maxey 24' 3PT pullup (13 PTS),[1630178],1610612755.0,PHI,pullup,,,Maxey,T. Maxey,,,,,Above the Break 3,24+ Left Center,24.31,Made,13.0,,,,,,,,,,,,,,,,,
137,PT00M41.90S,2025-02-01T01:09:16.6Z,1,REGULAR,3pt,Jump Shot,[],1631128,68.54467805519053,73.2843137254902,1610612743,33,34,2025-02-01T01:09:20Z,1360000,False,116.0,243.0,1,right,C. Braun 26' 3PT  (8 PTS) (J. Murray 1 AST),"[1631128, 1627750]",1610612743.0,DEN,,,,Braun,C. Braun,,,,,Above the Break 3,24+ Right Center,26.96,Made,8.0,,,,,,,,J. Murray,1627750.0,1.0,,,,,,,
139,PT00M30.80S,2025-02-01T01:09:30.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630178,5.863994743758213,45.588235294117645,1610612755,33,34,2025-02-01T01:09:35Z,1380000,False,22.0,3.0,1,left,MISS T. Maxey driving Layup,[1630178],1610612755.0,PHI,driving,,,Maxey,T. Maxey,,,,,Restricted Area,0-8 Center,2.23,Missed,,,,,,,,,,,,,,,,,,
140,PT00M28.70S,2025-02-01T01:09:32.8Z,1,REGULAR,rebound,defensive,[],203999,,,1610612743,33,34,2025-02-01T01:09:35Z,1390000,False,,,0,,N. Jokić REBOUND (Off:1 Def:5),[203999],1610612743.0,DEN,,,,Jokić,N. Jokić,,,,,Restricted Area,0-8 Center,,,,,,,139.0,6.0,5.0,1.0,,,,,,,,,,
141,PT00M26.80S,2025-02-01T01:09:40.5Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1642348,,,1610612743,33,34,2025-02-01T01:09:48Z,1400000,False,,,0,,J. Edwards personal FOUL (2 PF) (Murray 2 FT),"[1642348, 1627750]",1610612755.0,PHI,,,,Edwards,J. Edwards,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,200833.0,2.0,0.0,Murray,1627750.0,,
144,PT00M26.80S,2025-02-01T01:11:48.6Z,1,REGULAR,freethrow,1 of 2,['fastbreak'],1627750,,,1610612743,33,35,2025-02-01T01:12:32Z,1430000,False,,,0,,J. Murray Free Throw 1 of 2 (9 PTS),[1627750],1610612743.0,DEN,,,,Murray,J. Murray,,,,,,,,Made,9.0,,,,,,,,,,,,,,,,,
145,PT00M26.80S,2025-02-01T01:11:53.6Z,1,REGULAR,substitution,out,[],1641737,,,1610612743,33,35,2025-02-01T01:12:06Z,1440000,False,,,0,,SUB out: A. Bona,[1641737],1610612755.0,PHI,,,,Bona,A. Bona,,,,,,,,,,,,,,,,,,,,,,,,,,
146,PT00M26.80S,2025-02-01T01:11:53.6Z,1,REGULAR,substitution,in,[],201569,,,1610612743,33,35,2025-02-01T01:12:06Z,1450000,False,,,0,,SUB in: E. Gordon,[201569],1610612755.0,PHI,,,,Gordon,E. Gordon,,,,,,,,,,,,,,,,,,,,,,,,,,
147,PT00M26.80S,2025-02-01T01:11:48.6Z,1,REGULAR,freethrow,2 of 2,['fastbreak'],1627750,,,1610612743,33,36,2025-02-01T01:12:32Z,1460000,False,,,0,,J. Murray Free Throw 2 of 2 (10 PTS),[1627750],1610612743.0,DEN,,,,Murray,J. Murray,,,,,,,,Made,10.0,,,,,,,,,,,,,,,,,
148,PT00M06.60S,2025-02-01T01:12:43.9Z,1,REGULAR,3pt,Jump Shot,[],1642348,27.020367936925098,78.43137254901961,1610612755,36,36,2025-02-01T01:12:49Z,1470000,False,-142.0,201.0,1,left,J. Edwards 24' 3PT  (6 PTS) (T. Maxey 4 AST),"[1642348, 1630178]",1610612755.0,PHI,,,,Edwards,J. Edwards,,,,,Above the Break 3,24+ Left Center,24.66,Made,6.0,,,,,,,,T. Maxey,1630178.0,4.0,,,,,,,
150,PT00M00.30S,2025-02-01T01:12:56.6Z,1,REGULAR,2pt,Jump Shot,[],1631124,92.46057818659659,80.14705882352942,1610612743,36,38,2025-02-01T01:13:06Z,1490000,False,151.0,18.0,1,right,J. Strawther 15' pullup Jump Shot (2 PTS) (J. Murray 2 AST),"[1631124, 1627750]",1610612743.0,DEN,pullup,,,Strawther,J. Strawther,,,,,Mid-Range,8-16 Right,15.18,Made,2.0,,,,,,,,J. Murray,1627750.0,2.0,,,,,,,
152,PT00M00.00S,2025-02-01T01:13:03.4Z,1,REGULAR,period,end,[],0,,,1610612755,36,38,2025-02-01T01:13:03Z,1510000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
153,PT12M00.00S,2025-02-01T01:14:17.3Z,2,REGULAR,substitution,out,['startperiod'],1630178,,,1610612755,36,38,2025-02-01T01:16:16Z,1520000,False,,,0,,SUB out: T. Maxey,[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,,,,,,,,,,,,,,,,,,,,,,
154,PT12M00.00S,2025-02-01T01:14:17.3Z,2,REGULAR,substitution,out,['startperiod'],201569,,,1610612755,36,38,2025-02-01T01:16:16Z,1530000,False,,,0,,SUB out: E. Gordon,[201569],1610612755.0,PHI,,,,Gordon,E. Gordon,,,,,,,,,,,,,,,,,,,,,,,,,,
155,PT12M00.00S,2025-02-01T01:14:17.3Z,2,REGULAR,substitution,out,['startperiod'],203999,,,1610612755,36,38,2025-02-01T01:16:16Z,1540000,False,,,0,,SUB out: N. Jokić,[203999],1610612743.0,DEN,,,,Jokić,N. Jokić,,,,,,,,,,,,,,,,,,,,,,,,,,
156,PT12M00.00S,2025-02-01T01:14:17.3Z,2,REGULAR,substitution,in,['startperiod'],1626162,,,1610612755,36,38,2025-02-01T01:16:16Z,1550000,False,,,0,,SUB in: K. Oubre Jr.,[1626162],1610612755.0,PHI,,,,Oubre Jr.,K. Oubre Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
157,PT12M00.00S,2025-02-01T01:14:17.3Z,2,REGULAR,substitution,in,['startperiod'],1641737,,,1610612755,36,38,2025-02-01T01:16:16Z,1560000,False,,,0,,SUB in: A. Bona,[1641737],1610612755.0,PHI,,,,Bona,A. Bona,,,,,,,,,,,,,,,,,,,,,,,,,,
158,PT12M00.00S,2025-02-01T01:14:17.3Z,2,REGULAR,substitution,in,['startperiod'],203932,,,1610612755,36,38,2025-02-01T01:16:16Z,1570000,False,,,0,,SUB in: A. Gordon,[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,,,,,,,,,,,,,,,,,,,,,,
159,PT12M00.00S,2025-02-01T01:16:34.5Z,2,REGULAR,period,start,[],0,,,1610612755,36,38,2025-02-01T01:16:34Z,1580000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160,PT11M40.00S,2025-02-01T01:16:52.7Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1641737,7.046649145860711,44.36274509803921,1610612755,36,38,2025-02-01T01:17:50Z,1590000,False,28.0,14.0,1,left,MISS A. Bona turnaround Hook,[1641737],1610612755.0,PHI,turnaround,,,Bona,A. Bona,,,,,Restricted Area,0-8 Center,3.14,Missed,,,,,,,,,,,,,,,,,,
161,PT11M38.00S,2025-02-01T01:16:55.0Z,2,REGULAR,rebound,defensive,[],1631128,,,1610612743,36,38,2025-02-01T01:16:55Z,1600000,False,,,0,,C. Braun REBOUND (Off:1 Def:1),[1631128],1610612743.0,DEN,,,,Braun,C. Braun,,,,,Restricted Area,0-8 Center,,,,,,,160.0,2.0,1.0,1.0,,,,,,,,,,
162,PT11M30.00S,2025-02-01T01:17:05.6Z,2,REGULAR,foul,personal,[],1626162,,,1610612743,36,38,2025-02-01T01:17:11Z,1610000,False,,,0,,K. Oubre Jr. personal FOUL (2 PF),"[1626162, 1627750]",1610612755.0,PHI,,,,Oubre Jr.,K. Oubre Jr.,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,2882.0,2.0,0.0,Murray,1627750.0,,
164,PT11M19.00S,2025-02-01T01:17:37.1Z,2,REGULAR,2pt,Jump Shot,[],203932,76.42904073587385,36.76470588235294,1610612743,36,38,2025-02-01T01:17:41Z,1630000,False,-66.0,169.0,1,right,MISS A. Gordon 18' pullup Shot,[203932],1610612743.0,DEN,pullup,,,Gordon,A. Gordon,,,,,Mid-Range,16-24 Left Center,18.16,Missed,,,,,,,,,,,,,,,,,,
165,PT11M17.00S,2025-02-01T01:17:39.1Z,2,REGULAR,rebound,offensive,[],1631212,,,1610612743,36,38,2025-02-01T01:17:41Z,1640000,False,,,0,,P. Watson REBOUND (Off:1 Def:0),[1631212],1610612743.0,DEN,,,,Watson,P. Watson,,,,,Mid-Range,16-24 Left Center,,,,,,,164.0,1.0,0.0,1.0,,,,,,,,,,
166,PT11M09.00S,2025-02-01T01:17:47.9Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1631128,71.96123521681997,14.460784313725492,1610612743,36,41,2025-02-01T01:17:51Z,1650000,False,-178.0,211.0,1,right,C. Braun 27' 3PT  (11 PTS) (P. Watson 1 AST),"[1631128, 1631212]",1610612743.0,DEN,,,,Braun,C. Braun,,,,,Above the Break 3,24+ Left Center,27.59,Made,11.0,,,,,,,,P. Watson,1631212.0,1.0,,,,,,,
168,PT10M57.00S,2025-02-01T01:18:01.9Z,2,REGULAR,foul,personal,[],1631124,,,1610612755,36,41,2025-02-01T01:18:07Z,1670000,False,,,0,,J. Strawther personal FOUL (1 PF),"[1631124, 1641737]",1610612743.0,DEN,,,,Strawther,J. Strawther,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,2882.0,1.0,0.0,Bona,1641737.0,,
170,PT10M48.00S,2025-02-01T01:18:26.1Z,2,REGULAR,3pt,Jump Shot,[],1626162,9.017739816031538,94.6078431372549,1610612755,39,41,2025-02-01T01:18:30Z,1690000,False,-223.0,32.0,1,left,K. Oubre Jr. 3PT  (7 PTS) (K. Lowry 1 AST),"[1626162, 200768]",1610612755.0,PHI,,,,Oubre Jr.,K. Oubre Jr.,,,,,Left Corner 3,24+ Left,22.53,Made,7.0,,,,,,,,K. Lowry,200768.0,1.0,,,,,,,
