actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,turnoverTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
31,PT09M15.00S,2024-11-11T00:14:20.1Z,1,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1630163,65.39093298291722,52.20588235294118,1610612766,5,4,2024-11-11T00:14:29Z,310000,False,11.0,273.0,1,right,MISS L. Ball 27' running pullup 3PT,[1630163],1610612766.0,CHA,running pullup,,,Ball,L. Ball,,,,,Above the Break 3,24+ Center,27.3,Missed,,,,,,,,,,,,,,,,,,
32,PT09M11.00S,2024-11-11T00:14:24.1Z,1,REGULAR,rebound,offensive,[],1642275,,,1610612766,5,4,2024-11-11T00:14:24Z,320000,False,,,0,,T. Salaün REBOUND (Off:1 Def:1),[1642275],1610612766.0,CHA,,,,Salaün,T. Salaün,,,,,Above the Break 3,24+ Center,,,31.0,2.0,1.0,1.0,,,,,,,,,,,,,,
33,PT09M09.00S,2024-11-11T00:14:26.6Z,1,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1630163,90.75229960578186,4.166666666666666,1610612766,5,7,2024-11-11T00:14:32Z,330000,False,-229.0,34.0,1,right,L. Ball 3PT pullup (7 PTS) (T. Salaün 1 AST),"[1630163, 1642275]",1610612766.0,CHA,pullup,,,Ball,L. Ball,,,,,Left Corner 3,24+ Left,23.18,Made,,,,,7.0,T. Salaün,1642275.0,1.0,,,,,,,,,,
34,PT08M43.00S,2024-11-11T00:14:51.9Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626162,15.588042049934298,49.50980392156863,1610612755,5,7,2024-11-11T00:14:55Z,340000,False,2.0,94.0,1,left,MISS K. Oubre Jr. 9' pullup Shot - blocked,"[1626162, 1641706]",1610612755.0,PHI,pullup,,,Oubre Jr.,K. Oubre Jr.,,,,,In The Paint (Non-RA),8-16 Center,9.4,Missed,,,,,,,,,,,,,,,,,Miller,1641706.0
35,PT08M43.00S,2024-11-11T00:14:51.9Z,1,REGULAR,block,,[],1641706,,,1610612755,5,7,2024-11-11T00:14:54Z,350000,False,,,0,,B. Miller BLOCK (1 BLK),[1641706],1610612766.0,CHA,,,,Miller,B. Miller,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
36,PT08M40.00S,2024-11-11T00:14:54.9Z,1,REGULAR,rebound,defensive,[],1642275,,,1610612766,5,7,2024-11-11T00:14:55Z,360000,False,,,0,,T. Salaün REBOUND (Off:1 Def:2),[1642275],1610612766.0,CHA,,,,Salaün,T. Salaün,,,,,In The Paint (Non-RA),8-16 Center,,,34.0,3.0,2.0,1.0,,,,,,,,,,,,,,
37,PT08M35.00S,2024-11-11T00:14:59.5Z,1,REGULAR,3pt,Jump Shot,[],1630163,70.25295663600527,15.686274509803921,1610612766,5,10,2024-11-11T00:16:43Z,370000,False,-172.0,227.0,1,right,L. Ball 28' 3PT pullup (10 PTS),[1630163],1610612766.0,CHA,pullup,,,Ball,L. Ball,,,,,Above the Break 3,24+ Left Center,28.46,Made,,,,,10.0,,,,,,,,,,,,,
38,PT08M12.00S,2024-11-11T00:15:25.7Z,1,REGULAR,foul,offensive,[],203083,,,1610612755,5,10,2024-11-11T00:15:36Z,380000,False,,,0,,A. Drummond offensive FOUL (1 PF),"[203083, 1630182]",1610612755.0,PHI,,,,Drummond,A. Drummond,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,202037.0,,1.0,0.0,Green,1630182.0,,,,
40,PT08M12.00S,2024-11-11T00:15:25.7Z,1,REGULAR,turnover,offensive foul,[],203083,,,1610612755,5,10,2024-11-11T00:15:25Z,400000,False,,,0,,A. Drummond offensive foul TURNOVER (1 TO),[203083],1610612755.0,PHI,,,,Drummond,A. Drummond,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,202037.0,1.0,,,,,,,,
41,PT07M55.00S,2024-11-11T00:16:02.2Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1630182,74.72076215505913,87.25490196078431,1610612766,5,10,2024-11-11T00:16:07Z,410000,False,186.0,185.0,1,right,MISS J. Green 26' 3PT,[1630182],1610612766.0,CHA,,,,Green,J. Green,,,,,Above the Break 3,24+ Right Center,26.26,Missed,,,,,,,,,,,,,,,,,,
42,PT07M53.00S,2024-11-11T00:16:04.2Z,1,REGULAR,rebound,defensive,[],203083,,,1610612755,5,10,2024-11-11T00:16:07Z,420000,False,,,0,,A. Drummond REBOUND (Off:0 Def:1),[203083],1610612755.0,PHI,,,,Drummond,A. Drummond,,,,,Above the Break 3,24+ Right Center,,,41.0,1.0,1.0,0.0,,,,,,,,,,,,,,
43,PT07M49.00S,2024-11-11T00:16:18.1Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612755,5,10,2024-11-11T00:16:18Z,430000,False,,,0,,PHI Timeout,[],1610612755.0,PHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,PT07M41.00S,2024-11-11T00:19:23.8Z,1,REGULAR,3pt,Jump Shot,[],202331,8.09789750328515,2.696078431372549,1610612755,5,10,2024-11-11T00:19:28Z,440000,False,237.0,24.0,1,left,MISS P. George 3PT,[202331],1610612755.0,PHI,,,,George,P. George,,,,,Right Corner 3,24+ Right,23.77,Missed,,,,,,,,,,,,,,,,,,
46,PT07M37.00S,2024-11-11T00:19:27.8Z,1,REGULAR,rebound,defensive,[],1642275,,,1610612766,5,10,2024-11-11T00:19:28Z,450000,False,,,0,,T. Salaün REBOUND (Off:1 Def:3),[1642275],1610612766.0,CHA,,,,Salaün,T. Salaün,,,,,Right Corner 3,24+ Right,,,45.0,4.0,3.0,1.0,,,,,,,,,,,,,,
47,PT07M30.00S,2024-11-11T00:19:40.2Z,1,REGULAR,turnover,out-of-bounds,[],1630163,,,1610612766,5,10,2024-11-11T00:19:46Z,460000,False,,,0,,L. Ball lost ball out-of-bounds TURNOVER (1 TO),[1630163],1610612766.0,CHA,lost ball,,,Ball,L. Ball,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,2004.0,1.0,,,,,,,,
48,PT07M20.00S,2024-11-11T00:19:56.9Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1628997,11.908672798948752,50.98039215686274,1610612755,5,10,2024-11-11T00:20:09Z,470000,False,-5.0,59.0,1,left,MISS C. Martin driving Layup - blocked,"[1628997, 201959]",1610612755.0,PHI,driving,,,Martin,C. Martin,,,,,In The Paint (Non-RA),0-8 Center,5.96,Missed,,,,,,,,,,,,,,,,,Gibson,201959.0
49,PT07M20.00S,2024-11-11T00:19:56.9Z,1,REGULAR,block,,[],201959,,,1610612755,5,10,2024-11-11T00:19:59Z,480000,False,,,0,,T. Gibson BLOCK (1 BLK),[201959],1610612766.0,CHA,,,,Gibson,T. Gibson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
50,PT07M10.00S,2024-11-11T00:20:06.9Z,1,REGULAR,rebound,offensive,[],203083,,,1610612755,5,10,2024-11-11T00:20:09Z,490000,False,,,0,,A. Drummond REBOUND (Off:1 Def:1),[203083],1610612755.0,PHI,,,,Drummond,A. Drummond,,,,,In The Paint (Non-RA),0-8 Center,,,48.0,2.0,1.0,1.0,,,,,,,,,,,,,,
51,PT07M09.00S,2024-11-11T00:20:08.5Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",203083,7.966491458607096,51.470588235294116,1610612755,5,10,2024-11-11T00:41:41Z,500000,False,-7.0,22.0,1,left,MISS A. Drummond putback Layup,[203083],1610612755.0,PHI,putback,,,Drummond,A. Drummond,,,,,Restricted Area,0-8 Center,2.36,Missed,,,,,,,,,,,,,,,,,,
52,PT07M07.00S,2024-11-11T00:20:10.5Z,1,REGULAR,rebound,defensive,[],201959,,,1610612766,5,10,2024-11-11T00:41:41Z,510000,False,,,0,,T. Gibson REBOUND (Off:0 Def:1),[201959],1610612766.0,CHA,,,,Gibson,T. Gibson,,,,,Restricted Area,0-8 Center,,,51.0,1.0,1.0,0.0,,,,,,,,,,,,,,
53,PT06M58.00S,2024-11-11T00:20:19.0Z,1,REGULAR,3pt,Jump Shot,[],1630163,64.86530880420499,56.61764705882353,1610612766,5,10,2024-11-11T00:20:22Z,520000,False,33.0,278.0,1,right,MISS L. Ball 27' step back 3PT,[1630163],1610612766.0,CHA,step back,,,Ball,L. Ball,,,,,Above the Break 3,24+ Center,27.98,Missed,,,,,,,,,,,,,,,,,,
54,PT06M56.00S,2024-11-11T00:20:21.1Z,1,REGULAR,rebound,offensive,[],201959,,,1610612766,5,10,2024-11-11T00:20:21Z,530000,False,,,0,,T. Gibson REBOUND (Off:1 Def:1),[201959],1610612766.0,CHA,,,,Gibson,T. Gibson,,,,,Above the Break 3,24+ Center,,,53.0,2.0,1.0,1.0,,,,,,,,,,,,,,
55,PT06M54.00S,2024-11-11T00:20:27.9Z,1,REGULAR,turnover,out-of-bounds,[],1642275,,,1610612766,5,10,2024-11-11T00:20:34Z,540000,False,,,0,,T. Salaün step out-of-bounds TURNOVER (1 TO),[1642275],1610612766.0,CHA,step,,,Salaün,T. Salaün,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,2004.0,1.0,,,,,,,,
56,PT06M37.00S,2024-11-11T00:20:48.5Z,1,REGULAR,turnover,bad pass,[],200768,,,1610612755,5,10,2024-11-11T00:20:53Z,550000,False,,,0,,K. Lowry bad pass TURNOVER (2 TO),"[200768, 1641706]",1610612755.0,PHI,,,,Lowry,K. Lowry,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,2.0,,,,,Miller,1641706.0,,
57,PT06M37.00S,2024-11-11T00:20:48.5Z,1,REGULAR,steal,,[],1641706,,,1610612766,5,10,2024-11-11T00:20:50Z,560000,False,,,0,,B. Miller STEAL (1 STL),[1641706],1610612766.0,CHA,,,,Miller,B. Miller,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
58,PT06M33.00S,2024-11-11T00:20:53.0Z,1,REGULAR,turnover,bad pass,[],1642275,,,1610612766,5,10,2024-11-11T00:20:57Z,570000,False,,,0,,T. Salaün bad pass TURNOVER (2 TO),"[1642275, 1628997]",1610612766.0,CHA,,,,Salaün,T. Salaün,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,2.0,,,,,Martin,1628997.0,,
59,PT06M33.00S,2024-11-11T00:20:53.0Z,1,REGULAR,steal,,[],1628997,,,1610612755,5,10,2024-11-11T00:20:55Z,580000,False,,,0,,C. Martin STEAL (1 STL),[1628997],1610612755.0,PHI,,,,Martin,C. Martin,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,,,,,
60,PT06M33.00S,2024-11-11T00:20:57.8Z,1,REGULAR,foul,personal,[],201959,,,1610612755,5,10,2024-11-11T00:21:05Z,590000,False,,,0,,T. Gibson personal FOUL (2 PF),"[201959, 202331]",1610612766.0,CHA,,,,Gibson,T. Gibson,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,1628172.0,,2.0,0.0,George,202331.0,,,,
62,PT06M33.00S,2024-11-11T00:21:06.5Z,1,REGULAR,substitution,out,[],1628997,,,1610612755,5,10,2024-11-11T00:21:35Z,610000,False,,,0,,SUB out: C. Martin,[1628997],1610612755.0,PHI,,,,Martin,C. Martin,,,,,,,,,,,,,,,,,,,,,,,,,,
63,PT06M33.00S,2024-11-11T00:21:06.5Z,1,REGULAR,substitution,out,[],203083,,,1610612755,5,10,2024-11-11T00:21:35Z,620000,False,,,0,,SUB out: A. Drummond,[203083],1610612755.0,PHI,,,,Drummond,A. Drummond,,,,,,,,,,,,,,,,,,,,,,,,,,
64,PT06M33.00S,2024-11-11T00:21:06.5Z,1,REGULAR,substitution,out,[],1642275,,,1610612755,5,10,2024-11-11T00:21:35Z,630000,False,,,0,,SUB out: T. Salaün,[1642275],1610612766.0,CHA,,,,Salaün,T. Salaün,,,,,,,,,,,,,,,,,,,,,,,,,,
65,PT06M33.00S,2024-11-11T00:21:06.5Z,1,REGULAR,substitution,out,[],201959,,,1610612755,5,10,2024-11-11T00:21:35Z,640000,False,,,0,,SUB out: T. Gibson,[201959],1610612766.0,CHA,,,,Gibson,T. Gibson,,,,,,,,,,,,,,,,,,,,,,,,,,
66,PT06M33.00S,2024-11-11T00:21:06.5Z,1,REGULAR,substitution,out,[],1630163,,,1610612755,5,10,2024-11-11T00:21:35Z,650000,False,,,0,,SUB out: L. Ball,[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,,,,,,,,,,,,,,,,,,,,,,
67,PT06M33.00S,2024-11-11T00:21:06.5Z,1,REGULAR,substitution,in,[],1627824,,,1610612755,5,10,2024-11-11T00:21:35Z,660000,False,,,0,,SUB in: G. Yabusele,[1627824],1610612755.0,PHI,,,,Yabusele,G. Yabusele,,,,,,,,,,,,,,,,,,,,,,,,,,
68,PT06M33.00S,2024-11-11T00:21:06.5Z,1,REGULAR,substitution,in,[],201569,,,1610612755,5,10,2024-11-11T00:21:35Z,670000,False,,,0,,SUB in: E. Gordon,[201569],1610612755.0,PHI,,,,Gordon,E. Gordon,,,,,,,,,,,,,,,,,,,,,,,,,,
69,PT06M33.00S,2024-11-11T00:21:06.5Z,1,REGULAR,substitution,in,[],1628998,,,1610612755,5,10,2024-11-11T00:21:35Z,680000,False,,,0,,SUB in: C. Martin,[1628998],1610612766.0,CHA,,,,Martin,C. Martin,,,,,,,,,,,,,,,,,,,,,,,,,,
70,PT06M33.00S,2024-11-11T00:21:06.5Z,1,REGULAR,substitution,in,[],1630544,,,1610612755,5,10,2024-11-11T00:21:35Z,690000,False,,,0,,SUB in: T. Mann,[1630544],1610612766.0,CHA,,,,Mann,T. Mann,,,,,,,,,,,,,,,,,,,,,,,,,,
71,PT06M33.00S,2024-11-11T00:21:06.5Z,1,REGULAR,substitution,in,[],1629684,,,1610612755,5,10,2024-11-11T00:21:35Z,700000,False,,,0,,SUB in: G. Williams,[1629684],1610612766.0,CHA,,,,Williams,G. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
72,PT06M18.00S,2024-11-11T00:21:49.2Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1626162,5.601182654402102,52.450980392156865,1610612755,5,10,2024-11-11T00:21:53Z,710000,False,-12.0,0.0,1,left,MISS K. Oubre Jr. driving Layup,[1626162],1610612755.0,PHI,driving,,,Oubre Jr.,K. Oubre Jr.,,,,,Restricted Area,0-8 Center,1.23,Missed,,,,,,,,,,,,,,,,,,
73,PT06M15.00S,2024-11-11T00:21:51.0Z,1,REGULAR,rebound,offensive,[],1626162,,,1610612755,5,10,2024-11-11T00:21:51Z,720000,False,,,0,,K. Oubre Jr. REBOUND (Off:1 Def:0),[1626162],1610612755.0,PHI,,,,Oubre Jr.,K. Oubre Jr.,,,,,Restricted Area,0-8 Center,,,72.0,1.0,0.0,1.0,,,,,,,,,,,,,,
74,PT06M14.00S,2024-11-11T00:21:52.3Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1626162,5.863994743758213,52.69607843137255,1610612755,5,10,2024-11-11T00:22:34Z,730000,False,-13.0,3.0,1,left,MISS K. Oubre Jr. putback Layup,[1626162],1610612755.0,PHI,putback,,,Oubre Jr.,K. Oubre Jr.,,,,,Restricted Area,0-8 Center,1.37,Missed,,,,,,,,,,,,,,,,,,
75,PT06M14.00S,2024-11-11T00:21:52.3Z,1,REGULAR,rebound,defensive,[],1629684,,,1610612766,5,10,2024-11-11T00:21:55Z,740000,False,,,0,,G. Williams REBOUND (Off:0 Def:1),[1629684],1610612766.0,CHA,,,,Williams,G. Williams,,,,,Restricted Area,0-8 Center,,,74.0,1.0,1.0,0.0,,,,,,,,,,,,,,
76,PT05M52.00S,2024-11-11T00:22:15.1Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629684,88.12417871222075,36.029411764705884,1610612766,5,12,2024-11-11T00:22:19Z,750000,False,-70.0,59.0,1,right,G. Williams 9' bank Jump Shot (2 PTS) (J. Green 1 AST),"[1629684, 1630182]",1610612766.0,CHA,bank,,,Williams,G. Williams,,,,,In The Paint (Non-RA),8-16 Left,9.15,Made,,,,,2.0,J. Green,1630182.0,1.0,,,,,,,,,,
78,PT05M35.00S,2024-11-11T00:22:34.4Z,1,REGULAR,foul,personal,['2freethrow'],1641706,,,1610612755,5,12,2024-11-11T00:22:41Z,770000,False,,,0,,B. Miller shooting personal FOUL (2 PF) (George 2 FT),"[1641706, 202331]",1610612766.0,CHA,shooting,,,Miller,B. Miller,,,,,Restricted Area,0-8 Center,,,,,,,,,,,2004.0,,2.0,0.0,George,202331.0,,,,
80,PT05M35.00S,2024-11-11T00:23:07.1Z,1,REGULAR,freethrow,1 of 2,[],202331,,,1610612755,6,12,2024-11-11T00:23:07Z,790000,False,,,0,,P. George Free Throw 1 of 2 (3 PTS),[202331],1610612755.0,PHI,,,,George,P. George,,,,,,,,Made,,,,,3.0,,,,,,,,,,,,,
81,PT05M35.00S,2024-11-11T00:23:27.3Z,1,REGULAR,freethrow,2 of 2,[],202331,,,1610612755,7,12,2024-11-11T00:23:27Z,800000,False,,,0,,P. George Free Throw 2 of 2 (4 PTS),[202331],1610612755.0,PHI,,,,George,P. George,,,,,,,,Made,,,,,4.0,,,,,,,,,,,,,
82,PT05M20.00S,2024-11-11T00:23:44.5Z,1,REGULAR,3pt,Jump Shot,[],1641706,73.9323258869908,86.76470588235294,1610612766,7,12,2024-11-11T00:23:51Z,810000,False,184.0,193.0,1,right,MISS B. Miller 26' 3PT,[1641706],1610612766.0,CHA,,,,Miller,B. Miller,,,,,Above the Break 3,24+ Right Center,26.62,Missed,,,,,,,,,,,,,,,,,,
83,PT05M18.00S,2024-11-11T00:23:46.5Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612755,7,12,2024-11-11T00:23:51Z,820000,False,,,0,,TEAM defensive REBOUND,[],1610612755.0,PHI,,,,,,,,,,Above the Break 3,24+ Right Center,,,82.0,,,,,,,,,,,,,,,,,
