actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId
82,PT03M43.00S,2025-03-14T23:24:34.1Z,1,REGULAR,substitution,in,[],1631097,,,1610612754,21,12,2025-03-14T23:26:56Z,820000,False,,,0,,SUB in: B. Mathurin,[1631097],1610612754.0,IND,,,,Mathurin,B. Mathurin,,,,,,,,,,,,,,,,,,,,,,,,,,
83,PT03M30.00S,2025-03-14T23:27:24.9Z,1,REGULAR,2pt,Jump Shot,[],1630169,72.58541392904074,54.16666666666667,1610612754,21,12,2025-03-14T23:27:31Z,830000,False,21.0,205.0,1,right,MISS T. Haliburton 20' pullup Shot,[1630169],1610612754.0,IND,pullup,,,Haliburton,T. Haliburton,,,,,Mid-Range,16-24 Center,,,,,,20.63,Missed,,,,,,,,,,,,,
84,PT03M28.00S,2025-03-14T23:27:26.9Z,1,REGULAR,rebound,defensive,[],1641741,,,1610612755,21,12,2025-03-14T23:27:31Z,840000,False,,,0,,R. Council IV REBOUND (Off:0 Def:1),[1641741],1610612755.0,PHI,,,,Council IV,R. Council IV,,,,,Mid-Range,16-24 Center,,,,,,,,83.0,1.0,1.0,0.0,,,,,,,,,
85,PT03M09.00S,2025-03-14T23:27:45.6Z,1,REGULAR,3pt,Jump Shot,[],1630288,32.37516425755584,27.450980392156865,1610612755,24,12,2025-03-14T23:28:34Z,850000,False,113.0,252.0,1,left,J. Dowtin Jr. 27' 3PT pullup (9 PTS),[1630288],1610612755.0,PHI,pullup,,,Dowtin Jr.,J. Dowtin Jr.,,,,,Above the Break 3,24+ Right Center,,,,,,27.59,Made,,,,,9.0,,,,,,,,
86,PT02M51.00S,2025-03-14T23:28:04.3Z,1,REGULAR,3pt,Jump Shot,[],1628418,95.05584756898817,4.166666666666657,1610612754,24,12,2025-03-14T23:28:08Z,860000,False,-229.0,-6.0,1,right,MISS T. Bryant 3PT,[1628418],1610612754.0,IND,,,,Bryant,T. Bryant,,,,,Left Corner 3,24+ Left,,,,,,22.93,Missed,,,,,,,,,,,,,
87,PT02M48.00S,2025-03-14T23:28:07.3Z,1,REGULAR,rebound,defensive,[],1627824,,,1610612755,24,12,2025-03-14T23:28:08Z,870000,False,,,0,,G. Yabusele REBOUND (Off:0 Def:6),[1627824],1610612755.0,PHI,,,,Yabusele,G. Yabusele,,,,,Left Corner 3,24+ Left,,,,,,,,86.0,6.0,6.0,0.0,,,,,,,,,
88,PT02M38.00S,2025-03-14T23:28:20.0Z,1,REGULAR,foul,personal,['2freethrow'],1628418,,,1610612755,24,12,2025-03-14T23:28:33Z,880000,False,,,0,,T. Bryant shooting personal FOUL (1 PF) (Yabusele 2 FT),"[1628418, 1627824]",1610612754.0,IND,shooting,,,Bryant,T. Bryant,,,,,Restricted Area,0-8 Center,202041.0,1.0,0.0,Yabusele,1627824.0,,,,,,,,,,,,,,,
90,PT02M38.00S,2025-03-14T23:28:53.6Z,1,REGULAR,freethrow,1 of 2,[],1627824,,,1610612755,24,12,2025-03-14T23:29:22Z,900000,False,,,0,,MISS G. Yabusele Free Throw 1 of 2,[1627824],1610612755.0,PHI,,,,Yabusele,G. Yabusele,,,,,,,,,,,,,Missed,,,,,,,,,,,,,
91,PT02M38.00S,2025-03-14T23:28:53.6Z,1,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612755,24,12,2025-03-14T23:29:22Z,910000,False,,,0,,TEAM offensive REBOUND,[],1610612755.0,PHI,,,,,,,,,,,,,,,,,,,90.0,,,,,,,,,,,,
92,PT02M38.00S,2025-03-14T23:28:55.2Z,1,REGULAR,substitution,out,[],1641741,,,1610612755,24,12,2025-03-14T23:29:01Z,920000,False,,,0,,SUB out: R. Council IV,[1641741],1610612755.0,PHI,,,,Council IV,R. Council IV,,,,,,,,,,,,,,,,,,,,,,,,,,
93,PT02M38.00S,2025-03-14T23:28:55.2Z,1,REGULAR,substitution,out,[],1630169,,,1610612755,24,12,2025-03-14T23:29:01Z,930000,False,,,0,,SUB out: T. Haliburton,[1630169],1610612754.0,IND,,,,Haliburton,T. Haliburton,,,,,,,,,,,,,,,,,,,,,,,,,,
94,PT02M38.00S,2025-03-14T23:28:55.2Z,1,REGULAR,substitution,in,[],1629052,,,1610612755,24,12,2025-03-14T23:29:01Z,940000,False,,,0,,SUB in: O. Brissett,[1629052],1610612755.0,PHI,,,,Brissett,O. Brissett,,,,,,,,,,,,,,,,,,,,,,,,,,
95,PT02M38.00S,2025-03-14T23:28:55.2Z,1,REGULAR,substitution,in,[],1641767,,,1610612755,24,12,2025-03-14T23:29:01Z,950000,False,,,0,,SUB in: B. Sheppard,[1641767],1610612754.0,IND,,,,Sheppard,B. Sheppard,,,,,,,,,,,,,,,,,,,,,,,,,,
96,PT02M38.00S,2025-03-14T23:28:53.6Z,1,REGULAR,freethrow,2 of 2,[],1627824,,,1610612755,24,12,2025-03-14T23:29:22Z,960000,False,,,0,,MISS G. Yabusele Free Throw 2 of 2,[1627824],1610612755.0,PHI,,,,Yabusele,G. Yabusele,,,,,,,,,,,,,Missed,,,,,,,,,,,,,
97,PT02M35.00S,2025-03-14T23:28:56.6Z,1,REGULAR,rebound,defensive,[],1641767,,,1610612754,24,12,2025-03-14T23:29:22Z,970000,False,,,0,,B. Sheppard REBOUND (Off:0 Def:1),[1641767],1610612754.0,IND,,,,Sheppard,B. Sheppard,,,,,,,,,,,,,,96.0,1.0,1.0,0.0,,,,,,,,,
98,PT02M18.00S,2025-03-14T23:29:34.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630167,94.00459921156373,53.431372549019606,1610612754,24,14,2025-03-14T23:29:41Z,980000,False,17.0,4.0,1,right,O. Toppin driving reverse Layup (2 PTS) (T. Bryant 1 AST),"[1630167, 1628418]",1610612754.0,IND,driving reverse,,,Toppin,O. Toppin,,,,,Restricted Area,0-8 Center,,,,,,1.76,Made,,,,,2.0,T. Bryant,1628418.0,1.0,,,,,
99,PT02M03.00S,2025-03-14T23:29:49.8Z,1,REGULAR,3pt,Jump Shot,[],1627824,30.66688567674113,24.019607843137265,1610612755,24,14,2025-03-14T23:29:54Z,990000,False,130.0,236.0,1,left,MISS G. Yabusele 26' 3PT,[1627824],1610612755.0,PHI,,,,Yabusele,G. Yabusele,,,,,Above the Break 3,24+ Right Center,,,,,,26.92,Missed,,,,,,,,,,,,,
100,PT02M00.00S,2025-03-14T23:29:52.8Z,1,REGULAR,rebound,defensive,[],1630167,,,1610612754,24,14,2025-03-14T23:29:58Z,1000000,False,,,0,,O. Toppin REBOUND (Off:0 Def:1),[1630167],1610612754.0,IND,,,,Toppin,O. Toppin,,,,,Above the Break 3,24+ Right Center,,,,,,,,99.0,1.0,1.0,0.0,,,,,,,,,
102,PT01M48.00S,2025-03-14T23:30:07.5Z,1,REGULAR,foul,personal,['2freethrow'],1642024,,,1610612754,24,14,2025-03-14T23:30:33Z,1010000,False,,,0,,A. Reese shooting personal FOUL (1 PF) (Mathurin 2 FT),"[1642024, 1631097]",1610612755.0,PHI,shooting,,,Reese,A. Reese,,,,,Restricted Area,0-8 Center,201638.0,1.0,0.0,Mathurin,1631097.0,,,,,,,,,,,,,,,
104,PT01M48.00S,2025-03-14T23:30:24.3Z,1,REGULAR,substitution,out,[],1627824,,,1610612754,24,14,2025-03-14T23:30:29Z,1030000,False,,,0,,SUB out: G. Yabusele,[1627824],1610612755.0,PHI,,,,Yabusele,G. Yabusele,,,,,,,,,,,,,,,,,,,,,,,,,,
105,PT01M48.00S,2025-03-14T23:30:24.3Z,1,REGULAR,substitution,in,[],1641737,,,1610612754,24,14,2025-03-14T23:30:29Z,1040000,False,,,0,,SUB in: A. Bona,[1641737],1610612755.0,PHI,,,,Bona,A. Bona,,,,,,,,,,,,,,,,,,,,,,,,,,
106,PT01M48.00S,2025-03-14T23:30:35.1Z,1,REGULAR,freethrow,1 of 2,[],1631097,,,1610612754,24,15,2025-03-14T23:30:35Z,1050000,False,,,0,,B. Mathurin Free Throw 1 of 2 (1 PTS),[1631097],1610612754.0,IND,,,,Mathurin,B. Mathurin,,,,,,,,,,,,,Made,,,,,1.0,,,,,,,,
107,PT01M48.00S,2025-03-14T23:30:57.8Z,1,REGULAR,freethrow,2 of 2,[],1631097,,,1610612754,24,16,2025-03-14T23:30:57Z,1060000,False,,,0,,B. Mathurin Free Throw 2 of 2 (2 PTS),[1631097],1610612754.0,IND,,,,Mathurin,B. Mathurin,,,,,,,,,,,,,Made,,,,,2.0,,,,,,,,
108,PT01M33.00S,2025-03-14T23:31:14.6Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1641720,7.539421813403408,44.607843137254896,1610612755,24,16,2025-03-14T23:31:20Z,1070000,False,27.0,18.0,1,left,MISS J. Hood-Schifino driving bank Shot,[1641720],1610612755.0,PHI,driving bank,,,Hood-Schifino,J. Hood-Schifino,,,,,Restricted Area,0-8 Center,,,,,,3.27,Missed,,,,,,,,,,,,,
109,PT01M31.00S,2025-03-14T23:31:16.6Z,1,REGULAR,rebound,defensive,[],1628418,,,1610612754,24,16,2025-03-14T23:31:21Z,1080000,False,,,0,,T. Bryant REBOUND (Off:0 Def:1),[1628418],1610612754.0,IND,,,,Bryant,T. Bryant,,,,,Restricted Area,0-8 Center,,,,,,,,108.0,1.0,1.0,0.0,,,,,,,,,
110,PT01M23.00S,2025-03-14T23:31:24.8Z,1,REGULAR,turnover,lost ball,[],1631097,,,1610612754,24,16,2025-03-14T23:31:31Z,1090000,False,,,0,,B. Mathurin lost ball TURNOVER (1 TO),"[1631097, 1629052]",1610612754.0,IND,,,,Mathurin,B. Mathurin,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,1.0,,,Brissett,1629052.0
111,PT01M23.00S,2025-03-14T23:31:24.8Z,1,REGULAR,steal,,[],1629052,,,1610612755,24,16,2025-03-14T23:31:54Z,1100000,False,,,0,,O. Brissett STEAL (1 STL),[1629052],1610612755.0,PHI,,,,Brissett,O. Brissett,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
112,PT01M04.00S,2025-03-14T23:31:43.8Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1630288,15.686596583442835,61.76470588235294,1610612755,26,16,2025-03-14T23:31:51Z,1110000,False,-59.0,95.0,1,left,J. Dowtin Jr. 11' fadeaway Jump Shot (11 PTS),[1630288],1610612755.0,PHI,fadeaway,,,Dowtin Jr.,J. Dowtin Jr.,,,,,In The Paint (Non-RA),8-16 Left,,,,,,11.17,Made,,,,,11.0,,,,,,,,
113,PT00M54.90S,2025-03-14T23:31:55.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630167,94.00459921156373,53.431372549019606,1610612754,26,18,2025-03-14T23:32:00Z,1120000,False,17.0,4.0,1,right,O. Toppin driving Layup (4 PTS),[1630167],1610612754.0,IND,driving,,,Toppin,O. Toppin,,,,,Restricted Area,0-8 Center,,,,,,1.76,Made,,,,,4.0,,,,,,,,
114,PT00M33.20S,2025-03-14T23:32:17.7Z,1,REGULAR,3pt,Jump Shot,[],1642024,22.519710906701704,94.6078431372549,1610612755,26,18,2025-03-14T23:32:24Z,1130000,False,-223.0,159.0,1,left,MISS A. Reese 27' 3PT,[1642024],1610612755.0,PHI,,,,Reese,A. Reese,,,,,Above the Break 3,24+ Left Center,,,,,,27.4,Missed,,,,,,,,,,,,,
115,PT00M29.40S,2025-03-14T23:32:21.5Z,1,REGULAR,rebound,defensive,[],1630167,,,1610612754,26,18,2025-03-14T23:32:24Z,1140000,False,,,0,,O. Toppin REBOUND (Off:0 Def:2),[1630167],1610612754.0,IND,,,,Toppin,O. Toppin,,,,,Above the Break 3,24+ Left Center,,,,,,,,114.0,2.0,2.0,0.0,,,,,,,,,
116,PT00M25.60S,2025-03-14T23:32:25.2Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1641767,71.13994743758212,82.84313725490196,1610612754,26,18,2025-03-14T23:35:43Z,1150000,False,164.0,219.0,1,right,MISS B. Sheppard 27' running 3PT,[1641767],1610612754.0,IND,running,,,Sheppard,B. Sheppard,,,,,Above the Break 3,24+ Right Center,,,,,,27.36,Missed,,,,,,,,,,,,,
117,PT00M21.10S,2025-03-14T23:32:29.7Z,1,REGULAR,rebound,defensive,[],1641720,,,1610612755,26,18,2025-03-14T23:39:34Z,1160000,False,,,0,,J. Hood-Schifino REBOUND (Off:0 Def:1),[1641720],1610612755.0,PHI,,,,Hood-Schifino,J. Hood-Schifino,,,,,Above the Break 3,24+ Right Center,,,,,,,,116.0,1.0,1.0,0.0,,,,,,,,,
118,PT00M06.80S,2025-03-14T23:32:50.3Z,1,REGULAR,foul,personal,[],1641767,,,1610612755,26,18,2025-03-14T23:33:00Z,1170000,False,,,0,,B. Sheppard personal FOUL (1 PF),"[1641767, 1630288]",1610612754.0,IND,,,,Sheppard,B. Sheppard,,,,,Above the Break 3,24+ Left Center,1627964.0,1.0,0.0,Dowtin Jr.,1630288.0,,,,,,,,,,,,,,,
120,PT00M01.80S,2025-03-14T23:33:13.8Z,1,REGULAR,3pt,Jump Shot,[],1641720,33.820630749014455,41.42156862745098,1610612755,26,18,2025-03-14T23:36:53Z,1190000,False,43.0,265.0,1,left,MISS J. Hood-Schifino 26' step back 3PT,[1641720],1610612755.0,PHI,step back,,,Hood-Schifino,J. Hood-Schifino,,,,,Above the Break 3,24+ Center,,,,,,26.88,Missed,,,,,,,,,,,,,
121,PT00M01.80S,2025-03-14T23:33:13.8Z,1,REGULAR,rebound,defensive,[],1628418,,,1610612754,26,18,2025-03-14T23:33:20Z,1200000,False,,,0,,T. Bryant REBOUND (Off:0 Def:2),[1628418],1610612754.0,IND,,,,Bryant,T. Bryant,,,,,Above the Break 3,24+ Center,,,,,,,,120.0,2.0,2.0,0.0,,,,,,,,,
122,PT00M00.00S,2025-03-14T23:33:22.4Z,1,REGULAR,period,end,[],0,,,1610612754,26,18,2025-03-14T23:33:22Z,1210000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
123,PT12M00.00S,2025-03-14T23:33:30.2Z,2,REGULAR,substitution,out,['startperiod'],1630288,,,1610612754,26,18,2025-03-14T23:35:48Z,1220000,False,,,0,,SUB out: J. Dowtin Jr.,[1630288],1610612755.0,PHI,,,,Dowtin Jr.,J. Dowtin Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
124,PT12M00.00S,2025-03-14T23:33:30.2Z,2,REGULAR,substitution,out,['startperiod'],1641720,,,1610612754,26,18,2025-03-14T23:35:48Z,1230000,False,,,0,,SUB out: J. Hood-Schifino,[1641720],1610612755.0,PHI,,,,Hood-Schifino,J. Hood-Schifino,,,,,,,,,,,,,,,,,,,,,,,,,,
125,PT12M00.00S,2025-03-14T23:33:30.2Z,2,REGULAR,substitution,out,['startperiod'],1628418,,,1610612754,26,18,2025-03-14T23:35:48Z,1240000,False,,,0,,SUB out: T. Bryant,[1628418],1610612754.0,IND,,,,Bryant,T. Bryant,,,,,,,,,,,,,,,,,,,,,,,,,,
126,PT12M00.00S,2025-03-14T23:33:30.2Z,2,REGULAR,substitution,in,['startperiod'],1630215,,,1610612754,26,18,2025-03-14T23:35:48Z,1250000,False,,,0,,SUB in: J. Butler,[1630215],1610612755.0,PHI,,,,Butler,J. Butler,,,,,,,,,,,,,,,,,,,,,,,,,,
127,PT12M00.00S,2025-03-14T23:33:30.2Z,2,REGULAR,substitution,in,['startperiod'],1641741,,,1610612754,26,18,2025-03-14T23:35:48Z,1260000,False,,,0,,SUB in: R. Council IV,[1641741],1610612755.0,PHI,,,,Council IV,R. Council IV,,,,,,,,,,,,,,,,,,,,,,,,,,
128,PT12M00.00S,2025-03-14T23:33:30.2Z,2,REGULAR,substitution,in,['startperiod'],1627783,,,1610612754,26,18,2025-03-14T23:35:48Z,1270000,False,,,0,,SUB in: P. Siakam,[1627783],1610612754.0,IND,,,,Siakam,P. Siakam,,,,,,,,,,,,,,,,,,,,,,,,,,
129,PT12M00.00S,2025-03-14T23:36:01.8Z,2,REGULAR,period,start,[],0,,,1610612755,26,18,2025-03-14T23:36:01Z,1280000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130,PT11M46.00S,2025-03-14T23:36:14.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1641741,8.196452036793687,49.01960784313726,1610612755,26,18,2025-03-14T23:36:20Z,1290000,False,5.0,25.0,1,left,MISS R. Council IV driving Layup,[1641741],1610612755.0,PHI,driving,,,Council IV,R. Council IV,,,,,Restricted Area,0-8 Center,,,,,,2.5,Missed,,,,,,,,,,,,,
131,PT11M45.00S,2025-03-14T23:36:16.5Z,2,REGULAR,rebound,offensive,[],1641737,,,1610612755,26,18,2025-03-14T23:36:16Z,1300000,False,,,0,,A. Bona REBOUND (Off:1 Def:2),[1641737],1610612755.0,PHI,,,,Bona,A. Bona,,,,,Restricted Area,0-8 Center,,,,,,,,130.0,3.0,2.0,1.0,,,,,,,,,
132,PT11M42.00S,2025-03-14T23:36:18.8Z,2,REGULAR,turnover,lost ball,[],1629052,,,1610612755,26,18,2025-03-14T23:43:58Z,1310000,False,,,0,,O. Brissett lost ball TURNOVER (1 TO),"[1629052, 1630167]",1610612755.0,PHI,,,,Brissett,O. Brissett,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,1.0,,,Toppin,1630167.0
133,PT11M42.00S,2025-03-14T23:36:18.8Z,2,REGULAR,steal,,[],1630167,,,1610612754,26,18,2025-03-14T23:43:58Z,1320000,False,,,0,,O. Toppin STEAL (1 STL),[1630167],1610612754.0,IND,,,,Toppin,O. Toppin,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
134,PT11M25.00S,2025-03-14T23:36:35.8Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1627783,88.35413929040736,42.40196078431373,1610612754,26,20,2025-03-14T23:39:52Z,1330000,False,-38.0,57.0,1,right,P. Siakam 6' turnaround fadeaway bank Jump Shot (4 PTS),[1627783],1610612754.0,IND,turnaround fadeaway bank,,,Siakam,P. Siakam,,,,,In The Paint (Non-RA),0-8 Center,,,,,,6.85,Made,,,,,4.0,,,,,,,,
135,PT11M10.00S,2025-03-14T23:36:51.1Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630215,11.218791064388967,48.28431372549019,1610612755,28,20,2025-03-14T23:36:55Z,1340000,False,9.0,53.0,1,left,J. Butler driving floating Jump Shot (7 PTS),[1630215],1610612755.0,PHI,driving floating,,,Butler,J. Butler,,,,,In The Paint (Non-RA),0-8 Center,,,,,,5.37,Made,,,,,7.0,,,,,,,,
136,PT11M01.00S,2025-03-14T23:36:59.5Z,2,REGULAR,3pt,Jump Shot,[],1631097,77.31603153745073,91.17647058823529,1610612754,28,23,2025-03-14T23:40:33Z,1350000,False,206.0,161.0,1,right,B. Mathurin 26' 3PT  (5 PTS) (B. Sheppard 1 AST),"[1631097, 1641767]",1610612754.0,IND,,,,Mathurin,B. Mathurin,,,,,Above the Break 3,24+ Right Center,,,,,,26.12,Made,,,,,5.0,B. Sheppard,1641767.0,1.0,,,,,
138,PT10M43.00S,2025-03-14T23:37:17.8Z,2,REGULAR,3pt,Jump Shot,[],1630215,36.711563731931676,67.64705882352942,1610612755,28,23,2025-03-14T23:37:25Z,1370000,False,-88.0,293.0,1,left,MISS J. Butler 30' 3PT,[1630215],1610612755.0,PHI,,,,Butler,J. Butler,,,,,Above the Break 3,24+ Center,,,,,,30.56,Missed,,,,,,,,,,,,,
139,PT10M41.00S,2025-03-14T23:37:19.8Z,2,REGULAR,rebound,defensive,[],1641767,,,1610612754,28,23,2025-03-14T23:37:25Z,1380000,False,,,0,,B. Sheppard REBOUND (Off:0 Def:2),[1641767],1610612754.0,IND,,,,Sheppard,B. Sheppard,,,,,Above the Break 3,24+ Center,,,,,,,,138.0,2.0,2.0,0.0,,,,,,,,,
140,PT10M34.00S,2025-03-14T23:37:27.1Z,2,REGULAR,2pt,Jump Shot,"['fastbreak', 'pointsinthepaint']",204456,90.5880420499343,65.44117647058823,1610612754,28,25,2025-03-15T02:25:43Z,1390000,False,77.0,36.0,1,right,T. McConnell 8' running pullup Jump Shot (2 PTS),[204456],1610612754.0,IND,running pullup,,,McConnell,T. McConnell,,,,,In The Paint (Non-RA),8-16 Right,,,,,,8.52,Made,,,,,2.0,,,,,,,,
141,PT10M17.00S,2025-03-14T23:37:43.8Z,2,REGULAR,turnover,lost ball,[],1629052,,,1610612755,28,25,2025-03-14T23:37:48Z,1400000,False,,,0,,O. Brissett lost ball TURNOVER (2 TO),"[1629052, 1641767]",1610612755.0,PHI,,,,Brissett,O. Brissett,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,2.0,,,Sheppard,1641767.0
142,PT10M17.00S,2025-03-14T23:37:43.8Z,2,REGULAR,steal,,[],1641767,,,1610612754,28,25,2025-03-14T23:37:46Z,1410000,False,,,0,,B. Sheppard STEAL (1 STL),[1641767],1610612754.0,IND,,,,Sheppard,B. Sheppard,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
143,PT10M14.00S,2025-03-14T23:37:48.2Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1641767,95.45006570302233,54.16666666666667,1610612754,28,25,2025-03-14T23:38:05Z,1420000,False,21.0,-10.0,1,right,MISS B. Sheppard running finger roll Layup - blocked,"[1641767, 1641741]",1610612754.0,IND,running finger roll,,,Sheppard,B. Sheppard,,,,,Restricted Area,0-8 Center,,,,,,2.3,Missed,,,,,,,,,,Council IV,1641741.0,,
144,PT10M14.00S,2025-03-14T23:37:48.2Z,2,REGULAR,block,,[],1641741,,,1610612754,28,25,2025-03-14T23:37:50Z,1430000,False,,,0,,R. Council IV BLOCK (1 BLK),[1641741],1610612755.0,PHI,,,,Council IV,R. Council IV,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
145,PT10M13.00S,2025-03-14T23:37:49.2Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612754,28,25,2025-03-14T23:38:05Z,1440000,False,,,0,,TEAM offensive REBOUND,[],1610612754.0,IND,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,,143.0,,,,,,,,,,,,
147,PT10M05.00S,2025-03-14T23:38:16.0Z,2,REGULAR,turnover,lost ball,[],204456,,,1610612754,28,25,2025-03-14T23:38:20Z,1460000,False,,,0,,T. McConnell lost ball TURNOVER (1 TO),"[204456, 1642024]",1610612754.0,IND,,,,McConnell,T. McConnell,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,1.0,,,Reese,1642024.0
148,PT10M05.00S,2025-03-14T23:38:16.0Z,2,REGULAR,steal,,[],1642024,,,1610612755,28,25,2025-03-14T23:38:18Z,1470000,False,,,0,,A. Reese STEAL (1 STL),[1642024],1610612755.0,PHI,,,,Reese,A. Reese,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
149,PT10M01.00S,2025-03-14T23:38:19.5Z,2,REGULAR,turnover,bad pass,[],1642024,,,1610612755,28,25,2025-03-14T23:38:23Z,1480000,False,,,0,,A. Reese bad pass TURNOVER (1 TO),"[1642024, 1627783]",1610612755.0,PHI,,,,Reese,A. Reese,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,1.0,,,Siakam,1627783.0
150,PT10M01.00S,2025-03-14T23:38:19.5Z,2,REGULAR,steal,,[],1627783,,,1610612754,28,25,2025-03-14T23:38:22Z,1490000,False,,,0,,P. Siakam STEAL (1 STL),[1627783],1610612754.0,IND,,,,Siakam,P. Siakam,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
151,PT09M49.00S,2025-03-14T23:38:31.7Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1627783,88.87976346911958,96.32352941176471,1610612754,28,25,2025-03-14T23:38:41Z,1500000,False,232.0,52.0,1,right,MISS P. Siakam 3PT,[1627783],1610612754.0,IND,,,,Siakam,P. Siakam,,,,,Right Corner 3,24+ Right,,,,,,23.74,Missed,,,,,,,,,,,,,
152,PT09M48.00S,2025-03-14T23:38:32.7Z,2,REGULAR,rebound,offensive,[],1630167,,,1610612754,28,25,2025-03-14T23:38:41Z,1510000,False,,,0,,O. Toppin REBOUND (Off:1 Def:2),[1630167],1610612754.0,IND,,,,Toppin,O. Toppin,,,,,Right Corner 3,24+ Right,,,,,,,,151.0,3.0,2.0,1.0,,,,,,,,,
153,PT09M47.00S,2025-03-14T23:38:37.1Z,2,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint', 'fromturnover']",1630167,94.40999984741211,50.0,1610612754,28,25,2025-03-14T23:44:59Z,1520000,False,0.0,0.0,1,right,MISS O. Toppin tip Layup,[1630167],1610612754.0,IND,tip,,,Toppin,O. Toppin,,,,,Restricted Area,0-8 Center,,,,,,0.0,Missed,,,,,,,,,,,,,
154,PT09M46.00S,2025-03-14T23:38:38.1Z,2,REGULAR,rebound,offensive,[],1630167,,,1610612754,28,25,2025-03-14T23:44:59Z,1530000,False,,,0,,O. Toppin REBOUND (Off:2 Def:2),[1630167],1610612754.0,IND,,,,Toppin,O. Toppin,,,,,Restricted Area,0-8 Center,,,,,,,,153.0,4.0,2.0,2.0,,,,,,,,,
155,PT09M41.00S,2025-03-14T23:38:39.2Z,2,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1631097,68.11760840998686,72.30392156862744,1610612754,28,25,2025-03-14T23:38:46Z,1540000,False,112.0,247.0,1,right,MISS B. Mathurin 27' 3PT,[1631097],1610612754.0,IND,,,,Mathurin,B. Mathurin,,,,,Above the Break 3,24+ Right Center,,,,,,27.12,Missed,,,,,,,,,,,,,
156,PT09M38.00S,2025-03-14T23:38:42.6Z,2,REGULAR,rebound,offensive,[],204456,,,1610612754,28,25,2025-03-14T23:38:42Z,1550000,False,,,0,,T. McConnell REBOUND (Off:1 Def:0),[204456],1610612754.0,IND,,,,McConnell,T. McConnell,,,,,Above the Break 3,24+ Right Center,,,,,,,,155.0,1.0,0.0,1.0,,,,,,,,,
157,PT09M35.00S,2025-03-14T23:38:46.0Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1631097,92.42772667542707,54.411764705882355,1610612754,28,25,2025-03-14T23:46:05Z,1560000,False,22.0,19.0,1,right,MISS B. Mathurin cutting Layup - blocked,"[1631097, 1641741]",1610612754.0,IND,cutting,,,Mathurin,B. Mathurin,,,,,Restricted Area,0-8 Center,,,,,,2.89,Missed,,,,,,,,,,Council IV,1641741.0,,
158,PT09M35.00S,2025-03-14T23:38:46.0Z,2,REGULAR,block,,[],1641741,,,1610612754,28,25,2025-03-14T23:38:49Z,1570000,False,,,0,,R. Council IV BLOCK (2 BLK),[1641741],1610612755.0,PHI,,,,Council IV,R. Council IV,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
