actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,officialId,turnoverTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
28,PT09M38.00S,2025-01-09T00:14:07.2Z,1,REGULAR,foul,personal,['1freethrow'],1641731,,,1610612755,4,5,2025-01-09T00:14:13Z,280000,False,,,0,,B. Coulibaly shooting personal FOUL (2 PF) (Gordon 1 FT),"[1641731, 201569]",1610612764.0,WAS,shooting,,,Coulibaly,B. Coulibaly,,,,,Restricted Area,0-8 Center,,,,,,,,202056.0,,2.0,0.0,Gordon,201569.0,,,,,,,
30,PT09M38.00S,2025-01-09T00:14:31.4Z,1,REGULAR,freethrow,1 of 1,[],201569,,,1610612755,4,5,2025-01-09T00:14:35Z,300000,False,,,0,,MISS E. Gordon Free Throw 1 of 1,[201569],1610612755.0,PHI,,,,Gordon,E. Gordon,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
31,PT09M35.00S,2025-01-09T00:14:34.4Z,1,REGULAR,rebound,offensive,[],1627824,,,1610612755,4,5,2025-01-09T00:14:35Z,310000,False,,,0,,G. Yabusele REBOUND (Off:1 Def:0),[1627824],1610612755.0,PHI,,,,Yabusele,G. Yabusele,,,,,,,,,30.0,1.0,0.0,1.0,,,,,,,,,,,,,,
32,PT09M33.00S,2025-01-09T00:14:34.7Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1630178,29.517082785808146,76.22549019607843,1610612755,7,5,2025-01-09T00:14:38Z,320000,False,-131.0,225.0,1,left,T. Maxey 26' 3PT  (3 PTS) (G. Yabusele 1 AST),"[1630178, 1627824]",1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,Above the Break 3,24+ Left Center,26.04,Made,,,,,3.0,,,,,,,G. Yabusele,1627824.0,1.0,,,,
34,PT09M11.00S,2025-01-09T00:14:56.6Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1642267,84.1819973718791,50.73529411764706,1610612764,7,5,2025-01-09T00:15:09Z,340000,False,4.0,96.0,1,right,MISS C. Carrington 9' fadeaway Shot,[1642267],1610612764.0,WAS,fadeaway,,,Carrington,C. Carrington,,,,,In The Paint (Non-RA),8-16 Center,9.63,Missed,,,,,,,,,,,,,,,,,,
35,PT09M08.00S,2025-01-09T00:14:59.6Z,1,REGULAR,rebound,offensive,[],202685,,,1610612764,7,5,2025-01-09T00:15:09Z,350000,False,,,0,,J. Valančiūnas REBOUND (Off:2 Def:0),[202685],1610612764.0,WAS,,,,Valančiūnas,J. Valančiūnas,,,,,In The Paint (Non-RA),8-16 Center,,,34.0,2.0,0.0,2.0,,,,,,,,,,,,,,
36,PT09M08.00S,2025-01-09T00:15:01.8Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",202685,94.40999984741211,50.0,1610612764,7,5,2025-01-09T00:15:01Z,360000,False,0.0,0.0,1,right,MISS J. Valančiūnas putback Layup,[202685],1610612764.0,WAS,putback,,,Valančiūnas,J. Valančiūnas,,,,,Mid-Range,8-16 Left,0.0,Missed,,,,,,,,,,,,,,,,,,
37,PT09M08.00S,2025-01-09T00:15:02.8Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612764,7,5,2025-01-09T00:15:02Z,370000,False,,,0,,TEAM offensive REBOUND,[],1610612764.0,WAS,,,,,,,,,,Mid-Range,8-16 Left,,,36.0,,,,,,,,,,,,,,,,,
39,PT09M08.00S,2025-01-09T00:15:21.9Z,1,REGULAR,violation,kicked ball,[],1630178,,,1610612764,7,5,2025-01-09T00:15:25Z,390000,False,,,0,,T. Maxey kicked ball VIOLATION,[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,,,,,,,,,,202056.0,,,,,,,,,,,,
40,PT09M01.00S,2025-01-09T00:15:35.1Z,1,REGULAR,turnover,lost ball,[],202685,,,1610612764,7,5,2025-01-09T00:15:38Z,400000,False,,,0,,J. Valančiūnas lost ball TURNOVER (1 TO),"[202685, 1626162]",1610612764.0,WAS,,,,Valančiūnas,J. Valančiūnas,,,,,Mid-Range,8-16 Right,,,,,,,,,1.0,,,,,,,,Oubre Jr.,1626162.0,,
41,PT09M01.00S,2025-01-09T00:15:35.1Z,1,REGULAR,steal,,[],1626162,,,1610612755,7,5,2025-01-09T00:15:37Z,410000,False,,,0,,K. Oubre Jr. STEAL (1 STL),[1626162],1610612755.0,PHI,,,,Oubre Jr.,K. Oubre Jr.,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
42,PT08M55.00S,2025-01-09T00:15:41.7Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1626162,10.33180026281209,48.28431372549019,1610612755,9,5,2025-01-09T00:15:47Z,420000,False,9.0,45.0,1,left,K. Oubre Jr. driving floating Jump Shot (2 PTS),[1626162],1610612755.0,PHI,driving floating,,,Oubre Jr.,K. Oubre Jr.,,,,,In The Paint (Non-RA),0-8 Center,4.54,Made,,,,,2.0,,,,,,,,,,,,,
43,PT08M43.00S,2025-01-09T00:15:53.2Z,1,REGULAR,3pt,Jump Shot,[],1642267,66.04796320630749,51.71568627450981,1610612764,9,5,2025-01-09T00:15:58Z,430000,False,9.0,267.0,1,right,MISS C. Carrington 26' step back 3PT,[1642267],1610612764.0,WAS,step back,,,Carrington,C. Carrington,,,,,Above the Break 3,24+ Center,26.67,Missed,,,,,,,,,,,,,,,,,,
44,PT08M41.00S,2025-01-09T00:15:56.7Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612755,9,5,2025-01-09T00:15:56Z,440000,False,,,0,,TEAM defensive REBOUND,[],1610612755.0,PHI,,,,,,,,,,Above the Break 3,24+ Center,,,43.0,,,,,,,,,,,,,,,,,
46,PT08M19.00S,2025-01-09T00:16:21.5Z,1,REGULAR,3pt,Jump Shot,[],1626162,20.97568988173456,6.862745098039216,1610612755,9,5,2025-01-09T00:16:25Z,460000,False,216.0,145.0,1,left,MISS K. Oubre Jr. 25' step back 3PT,[1626162],1610612755.0,PHI,step back,,,Oubre Jr.,K. Oubre Jr.,,,,,Above the Break 3,24+ Right Center,25.97,Missed,,,,,,,,,,,,,,,,,,
47,PT08M16.00S,2025-01-09T00:16:24.5Z,1,REGULAR,rebound,defensive,[],202685,,,1610612764,9,5,2025-01-09T00:16:25Z,470000,False,,,0,,J. Valančiūnas REBOUND (Off:2 Def:1),[202685],1610612764.0,WAS,,,,Valančiūnas,J. Valančiūnas,,,,,Above the Break 3,24+ Right Center,,,46.0,3.0,1.0,2.0,,,,,,,,,,,,,,
49,PT08M07.00S,2025-01-09T00:16:55.9Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],202685,91.27792378449409,52.94117647058824,1610612764,9,5,2025-01-09T00:17:00Z,490000,False,15.0,29.0,1,right,MISS J. Valančiūnas driving DUNK - blocked,"[202685, 1626162]",1610612764.0,WAS,driving,,,Valančiūnas,J. Valančiūnas,,,,,Restricted Area,0-8 Center,3.3,Missed,,,,,,,,,,,,,,,,,Oubre Jr.,1626162.0
50,PT08M07.00S,2025-01-09T00:16:55.9Z,1,REGULAR,block,,[],1626162,,,1610612764,9,5,2025-01-09T00:16:58Z,500000,False,,,0,,K. Oubre Jr. BLOCK (1 BLK),[1626162],1610612755.0,PHI,,,,Oubre Jr.,K. Oubre Jr.,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
51,PT08M03.00S,2025-01-09T00:16:59.9Z,1,REGULAR,rebound,offensive,[],202685,,,1610612764,9,5,2025-01-09T00:17:00Z,510000,False,,,0,,J. Valančiūnas REBOUND (Off:3 Def:1),[202685],1610612764.0,WAS,,,,Valančiūnas,J. Valančiūnas,,,,,Restricted Area,0-8 Center,,,49.0,4.0,1.0,3.0,,,,,,,,,,,,,,
52,PT08M02.00S,2025-01-09T00:17:00.5Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1628398,66.83639947437582,32.59803921568628,1610612764,9,8,2025-01-09T00:17:03Z,520000,False,-87.0,259.0,1,right,K. Kuzma 27' 3PT  (6 PTS) (B. Coulibaly 1 AST),"[1628398, 1641731]",1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,Above the Break 3,24+ Left Center,27.34,Made,,,,,6.0,,,,,,,B. Coulibaly,1641731.0,1.0,,,,
54,PT07M36.00S,2025-01-09T00:17:25.7Z,1,REGULAR,3pt,Jump Shot,[],201569,26.10052562417871,82.59803921568627,1610612755,12,8,2025-01-09T00:17:30Z,540000,False,-163.0,193.0,1,left,E. Gordon 25' 3PT  (5 PTS),[201569],1610612755.0,PHI,,,,Gordon,E. Gordon,,,,,Above the Break 3,24+ Left Center,25.25,Made,,,,,5.0,,,,,,,,,,,,,
55,PT07M24.00S,2025-01-09T00:17:37.7Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628398,90.22667542706965,50.73529411764706,1610612764,12,8,2025-01-09T00:18:40Z,550000,False,4.0,39.0,1,right,MISS K. Kuzma driving floating Shot,[1628398],1610612764.0,WAS,driving floating,,,Kuzma,K. Kuzma,,,,,Restricted Area,0-8 Center,3.96,Missed,,,,,,,,,,,,,,,,,,
56,PT07M24.00S,2025-01-09T00:17:37.7Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612755,12,8,2025-01-09T00:17:42Z,560000,False,,,0,,TEAM defensive REBOUND,[],1610612755.0,PHI,,,,,,,,,,Restricted Area,0-8 Center,,,55.0,,,,,,,,,,,,,,,,,
58,PT07M10.00S,2025-01-09T00:18:02.4Z,1,REGULAR,3pt,Jump Shot,[],1630178,32.276609724047304,55.392156862745104,1610612755,12,8,2025-01-09T00:18:07Z,580000,False,-27.0,251.0,1,left,MISS T. Maxey 25' pullup 3PT,[1630178],1610612755.0,PHI,pullup,,,Maxey,T. Maxey,,,,,Above the Break 3,24+ Center,25.23,Missed,,,,,,,,,,,,,,,,,,
59,PT07M10.00S,2025-01-09T00:18:02.4Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612764,12,8,2025-01-09T00:18:07Z,590000,False,,,0,,TEAM defensive REBOUND,[],1610612764.0,WAS,,,,,,,,,,Above the Break 3,24+ Center,,,58.0,,,,,,,,,,,,,,,,,
61,PT06M52.00S,2025-01-09T00:18:29.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1641731,88.38699080157687,43.627450980392155,1610612764,12,8,2025-01-09T00:18:35Z,610000,False,-32.0,57.0,1,right,MISS B. Coulibaly 6' driving Layup - blocked,"[1641731, 1627824]",1610612764.0,WAS,driving,,,Coulibaly,B. Coulibaly,,,,,In The Paint (Non-RA),0-8 Center,6.51,Missed,,,,,,,,,,,,,,,,,Yabusele,1627824.0
69,PT06M52.00S,2025-01-09T00:18:29.1Z,1,REGULAR,block,,[],1627824,,,1610612764,12,8,2025-01-09T00:21:59Z,615000,False,,,0,,G. Yabusele BLOCK (1 BLK),[1627824],1610612755.0,PHI,,,,Yabusele,G. Yabusele,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
62,PT06M52.00S,2025-01-09T00:18:29.1Z,1,REGULAR,rebound,offensive,[],202685,,,1610612764,12,8,2025-01-09T00:22:13Z,620000,False,,,0,,J. Valančiūnas REBOUND (Off:4 Def:1),[202685],1610612764.0,WAS,,,,Valančiūnas,J. Valančiūnas,,,,,In The Paint (Non-RA),0-8 Center,,,61.0,5.0,1.0,4.0,,,,,,,,,,,,,,
63,PT06M48.00S,2025-01-09T00:18:33.2Z,1,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",202685,94.40999984741211,50.0,1610612764,12,8,2025-01-09T00:22:08Z,630000,False,0.0,0.0,1,right,MISS J. Valančiūnas tip Layup,[202685],1610612764.0,WAS,tip,,,Valančiūnas,J. Valančiūnas,,,,,Restricted Area,0-8 Center,0.0,Missed,,,,,,,,,,,,,,,,,,
64,PT06M48.00S,2025-01-09T00:18:33.2Z,1,REGULAR,rebound,offensive,[],202685,,,1610612764,12,8,2025-01-09T00:18:37Z,640000,False,,,0,,J. Valančiūnas REBOUND (Off:5 Def:1),[202685],1610612764.0,WAS,,,,Valančiūnas,J. Valančiūnas,,,,,Restricted Area,0-8 Center,,,63.0,6.0,1.0,5.0,,,,,,,,,,,,,,
65,PT06M44.00S,2025-01-09T00:18:36.3Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",202685,94.40999984741211,50.0,1610612764,12,10,2025-01-09T00:18:36Z,650000,False,0.0,0.0,1,right,J. Valančiūnas tip Layup (4 PTS),[202685],1610612764.0,WAS,tip,,,Valančiūnas,J. Valančiūnas,,,,,Mid-Range,8-16 Left,0.0,Made,,,,,4.0,,,,,,,,,,,,,
66,PT06M37.00S,2025-01-09T00:18:50.5Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612755,12,10,2025-01-09T00:18:53Z,660000,False,,,0,,PHI Timeout,[],1610612755.0,PHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67,PT06M37.00S,2025-01-09T00:21:34.0Z,1,REGULAR,substitution,out,[],1642273,,,1610612755,12,10,2025-01-09T00:21:48Z,670000,False,,,0,,SUB out: K. George,[1642273],1610612764.0,WAS,,,,George,K. George,,,,,,,,,,,,,,,,,,,,,,,,,,
68,PT06M37.00S,2025-01-09T00:21:34.0Z,1,REGULAR,substitution,in,[],1630557,,,1610612755,12,10,2025-01-09T00:21:48Z,680000,False,,,0,,SUB in: C. Kispert,[1630557],1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,,,,,,,,,,,,,,,,,,,,,,
70,PT06M22.00S,2025-01-09T00:22:08.0Z,1,REGULAR,3pt,Jump Shot,[],201569,26.888961892247043,80.63725490196079,1610612755,15,10,2025-01-09T00:22:16Z,690000,False,-153.0,200.0,1,left,E. Gordon 25' 3PT  (8 PTS) (T. Maxey 2 AST),"[201569, 1630178]",1610612755.0,PHI,,,,Gordon,E. Gordon,,,,,Above the Break 3,24+ Left Center,25.22,Made,,,,,8.0,,,,,,,T. Maxey,1630178.0,2.0,,,,
72,PT05M58.00S,2025-01-09T00:22:32.8Z,1,REGULAR,2pt,Jump Shot,[],202685,82.9993429697766,70.58823529411765,1610612764,15,10,2025-01-09T00:23:42Z,710000,False,103.0,107.0,1,right,MISS J. Valančiūnas 14' Jump Shot,[202685],1610612764.0,WAS,,,,Valančiūnas,J. Valančiūnas,,,,,Mid-Range,8-16 Right,14.87,Missed,,,,,,,,,,,,,,,,,,
73,PT05M55.00S,2025-01-09T00:22:35.8Z,1,REGULAR,rebound,defensive,[],201569,,,1610612755,15,10,2025-01-09T00:22:39Z,720000,False,,,0,,E. Gordon REBOUND (Off:0 Def:1),[201569],1610612755.0,PHI,,,,Gordon,E. Gordon,,,,,Mid-Range,8-16 Right,,,72.0,1.0,1.0,0.0,,,,,,,,,,,,,,
74,PT05M48.00S,2025-01-09T00:22:42.9Z,1,REGULAR,3pt,Jump Shot,[],1627824,7.835085413929041,95.83333333333334,1610612755,18,10,2025-01-09T00:22:48Z,730000,False,-229.0,21.0,1,left,G. Yabusele 3PT  (3 PTS) (E. Gordon 1 AST),"[1627824, 201569]",1610612755.0,PHI,,,,Yabusele,G. Yabusele,,,,,Left Corner 3,24+ Left,23.02,Made,,,,,3.0,,,,,,,E. Gordon,201569.0,1.0,,,,
76,PT05M39.00S,2025-01-09T00:22:53.8Z,1,REGULAR,turnover,traveling,[],1641731,,,1610612764,18,10,2025-01-09T00:22:59Z,750000,False,,,0,,B. Coulibaly traveling TURNOVER (1 TO),[1641731],1610612764.0,WAS,,,,Coulibaly,B. Coulibaly,,,,,Above the Break 3,24+ Right Center,,,,,,,,2534.0,1.0,,,,,,,,,,,
77,PT05M23.00S,2025-01-09T00:23:30.3Z,1,REGULAR,foul,personal,['2freethrow'],202685,,,1610612755,18,10,2025-01-09T00:23:37Z,760000,False,,,0,,J. Valančiūnas shooting personal FOUL (1 PF) (Yabusele 2 FT),"[202685, 1627824]",1610612764.0,WAS,shooting,,,Valančiūnas,J. Valančiūnas,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,1627529.0,,1.0,0.0,Yabusele,1627824.0,,,,,,,
79,PT05M23.00S,2025-01-09T00:23:59.5Z,1,REGULAR,freethrow,1 of 2,['fromturnover'],1627824,,,1610612755,19,10,2025-01-09T00:23:59Z,780000,False,,,0,,G. Yabusele Free Throw 1 of 2 (4 PTS),[1627824],1610612755.0,PHI,,,,Yabusele,G. Yabusele,,,,,,,,Made,,,,,4.0,,,,,,,,,,,,,
80,PT05M23.00S,2025-01-09T00:24:00.4Z,1,REGULAR,substitution,out,[],1630178,,,1610612755,19,10,2025-01-09T00:24:06Z,790000,False,,,0,,SUB out: T. Maxey,[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,,,,,,,,,,,,,,,,,,,,,,
81,PT05M23.00S,2025-01-09T00:24:00.4Z,1,REGULAR,substitution,out,[],1628997,,,1610612755,19,10,2025-01-09T00:24:06Z,800000,False,,,0,,SUB out: C. Martin,[1628997],1610612755.0,PHI,,,,Martin,C. Martin,,,,,,,,,,,,,,,,,,,,,,,,,,
82,PT05M23.00S,2025-01-09T00:24:00.4Z,1,REGULAR,substitution,in,[],202704,,,1610612755,19,10,2025-01-09T00:24:06Z,810000,False,,,0,,SUB in: R. Jackson,[202704],1610612755.0,PHI,,,,Jackson,R. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,,
83,PT05M23.00S,2025-01-09T00:24:00.4Z,1,REGULAR,substitution,in,[],1630288,,,1610612755,19,10,2025-01-09T00:24:06Z,820000,False,,,0,,SUB in: J. Dowtin Jr.,[1630288],1610612755.0,PHI,,,,Dowtin Jr.,J. Dowtin Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
84,PT05M23.00S,2025-01-09T00:24:26.2Z,1,REGULAR,freethrow,2 of 2,['fromturnover'],1627824,,,1610612755,20,10,2025-01-09T00:24:26Z,830000,False,,,0,,G. Yabusele Free Throw 2 of 2 (5 PTS),[1627824],1610612755.0,PHI,,,,Yabusele,G. Yabusele,,,,,,,,Made,,,,,5.0,,,,,,,,,,,,,
85,PT05M08.00S,2025-01-09T00:24:40.9Z,1,REGULAR,3pt,Jump Shot,[],1628398,74.32654402102497,9.313725490196079,1610612764,20,10,2025-01-09T00:24:46Z,840000,False,-203.0,189.0,1,right,MISS K. Kuzma 27' 3PT,[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,Above the Break 3,24+ Left Center,27.75,Missed,,,,,,,,,,,,,,,,,,
