actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,pointsTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,assistPlayerNameInitial,assistPersonId,assistTotal
24,PT10M19.00S,2025-03-26T23:13:56.1Z,1,REGULAR,3pt,Jump Shot,[],1642259,66.44218134034165,31.61764705882353,1610612764,2,7,2025-03-26T23:14:01Z,230000,False,-92.0,263.0,1,right,A. Sarr 27' 3PT  (3 PTS) (J. Poole 2 AST),"[1642259, 1629673]",1610612764.0,WAS,,,,Sarr,A. Sarr,,,,,Above the Break 3,24+ Left Center,,,,27.85,Made,3.0,,,,,,,,,,,,J. Poole,1629673.0,2.0
26,PT10M05.00S,2025-03-26T23:14:09.5Z,1,REGULAR,2pt,Jump Shot,[],1629656,9.411957950065702,26.96078431372549,1610612755,2,7,2025-03-26T23:14:14Z,250000,False,115.0,36.0,1,left,MISS Q. Grimes 12' pullup Shot,[1629656],1610612755.0,PHI,pullup,,,Grimes,Q. Grimes,,,,,Mid-Range,8-16 Right,,,,12.07,Missed,,,,,,,,,,,,,,,
27,PT10M03.00S,2025-03-26T23:14:11.5Z,1,REGULAR,rebound,defensive,[],1642358,,,1610612764,2,7,2025-03-26T23:15:55Z,260000,False,,,0,,A. Johnson REBOUND (Off:0 Def:1),[1642358],1610612764.0,WAS,,,,Johnson,A. Johnson,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,26.0,1.0,1.0,0.0,,,,,
28,PT09M54.00S,2025-03-26T23:14:21.1Z,1,REGULAR,3pt,Jump Shot,[],1629673,63.9454664914586,32.59803921568628,1610612764,2,10,2025-03-26T23:14:26Z,270000,False,-87.0,286.0,1,right,J. Poole 29' 3PT  (3 PTS) (A. Johnson 1 AST),"[1629673, 1642358]",1610612764.0,WAS,,,,Poole,J. Poole,,,,,Above the Break 3,24+ Center,,,,29.93,Made,3.0,,,,,,,,,,,,A. Johnson,1642358.0,1.0
30,PT09M30.00S,2025-03-26T23:14:44.4Z,1,REGULAR,3pt,Jump Shot,[],1627824,31.61957950065703,33.33333333333333,1610612755,5,10,2025-03-26T23:14:50Z,290000,False,83.0,245.0,1,left,G. Yabusele 25' 3PT  (5 PTS) (R. Council IV 1 AST),"[1627824, 1641741]",1610612755.0,PHI,,,,Yabusele,G. Yabusele,,,,,Above the Break 3,24+ Right Center,,,,25.85,Made,5.0,,,,,,,,,,,,R. Council IV,1641741.0,1.0
32,PT09M19.00S,2025-03-26T23:14:56.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629673,92.9862023653088,51.470588235294116,1610612764,5,12,2025-03-26T23:15:02Z,310000,False,7.0,13.0,1,right,J. Poole driving finger roll Layup (5 PTS),[1629673],1610612764.0,WAS,driving finger roll,,,Poole,J. Poole,,,,,Restricted Area,0-8 Center,,,,1.53,Made,5.0,,,,,,,,,,,,,,
33,PT09M10.00S,2025-03-26T23:15:04.2Z,1,REGULAR,3pt,Jump Shot,[],1627824,31.35676741130092,28.186274509803923,1610612755,8,12,2025-03-26T23:15:13Z,320000,False,109.0,242.0,1,left,G. Yabusele 26' 3PT  (8 PTS) (Q. Grimes 1 AST),"[1627824, 1629656]",1610612755.0,PHI,,,,Yabusele,G. Yabusele,,,,,Above the Break 3,24+ Right Center,,,,26.57,Made,8.0,,,,,,,,,,,,Q. Grimes,1629656.0,1.0
35,PT08M56.00S,2025-03-26T23:15:19.0Z,1,REGULAR,3pt,Jump Shot,[],1629673,65.39093298291722,62.254901960784316,1610612764,8,12,2025-03-26T23:17:00Z,340000,False,61.0,273.0,1,right,MISS J. Poole 27' pullup 3PT,[1629673],1610612764.0,WAS,pullup,,,Poole,J. Poole,,,,,Above the Break 3,24+ Center,,,,27.96,Missed,,,,,,,,,,,,,,,
36,PT08M53.00S,2025-03-26T23:15:22.0Z,1,REGULAR,rebound,defensive,[],1630288,,,1610612755,8,12,2025-03-26T23:15:23Z,350000,False,,,0,,J. Dowtin Jr. REBOUND (Off:0 Def:1),[1630288],1610612755.0,PHI,,,,Dowtin Jr.,J. Dowtin Jr.,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,35.0,1.0,1.0,0.0,,,,,
37,PT08M42.00S,2025-03-26T23:15:32.4Z,1,REGULAR,3pt,Jump Shot,[],1642348,17.95335085413929,93.87254901960785,1610612755,8,12,2025-03-26T23:15:37Z,360000,False,-219.0,116.0,1,left,MISS J. Edwards 24' 3PT,[1642348],1610612755.0,PHI,,,,Edwards,J. Edwards,,,,,Above the Break 3,24+ Left Center,,,,24.83,Missed,,,,,,,,,,,,,,,
38,PT08M40.00S,2025-03-26T23:15:34.4Z,1,REGULAR,rebound,defensive,[],1630551,,,1610612764,8,12,2025-03-26T23:15:37Z,370000,False,,,0,,J. Champagnie REBOUND (Off:0 Def:1),[1630551],1610612764.0,WAS,,,,Champagnie,J. Champagnie,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,37.0,1.0,1.0,0.0,,,,,
39,PT08M33.00S,2025-03-26T23:15:42.6Z,1,REGULAR,3pt,Jump Shot,[],1642267,65.39093298291722,39.46078431372549,1610612764,8,15,2025-03-26T23:15:49Z,380000,False,-53.0,273.0,1,right,B. Carrington 27' 3PT pullup (4 PTS),[1642267],1610612764.0,WAS,pullup,,,Carrington,B. Carrington,,,,,Above the Break 3,24+ Center,,,,27.78,Made,4.0,,,,,,,,,,,,,,
40,PT08M16.00S,2025-03-26T23:15:58.9Z,1,REGULAR,3pt,Jump Shot,[],1627824,23.47240473061761,87.74509803921569,1610612755,8,15,2025-03-26T23:16:03Z,390000,False,-189.0,168.0,1,left,MISS G. Yabusele 25' 3PT,[1627824],1610612755.0,PHI,,,,Yabusele,G. Yabusele,,,,,Above the Break 3,24+ Left Center,,,,25.27,Missed,,,,,,,,,,,,,,,
41,PT08M13.00S,2025-03-26T23:16:01.9Z,1,REGULAR,rebound,defensive,[],1642358,,,1610612764,8,15,2025-03-26T23:16:03Z,400000,False,,,0,,A. Johnson REBOUND (Off:0 Def:2),[1642358],1610612764.0,WAS,,,,Johnson,A. Johnson,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,40.0,2.0,2.0,0.0,,,,,
42,PT08M02.00S,2025-03-26T23:16:13.0Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1642267,82.7365308804205,35.294117647058826,1610612764,8,15,2025-03-26T23:16:20Z,410000,False,-74.0,110.0,1,right,MISS B. Carrington 13' pullup Shot,[1642267],1610612764.0,WAS,pullup,,,Carrington,B. Carrington,,,,,In The Paint (Non-RA),8-16 Left,,,,13.21,Missed,,,,,,,,,,,,,,,
43,PT07M59.00S,2025-03-26T23:16:16.0Z,1,REGULAR,rebound,defensive,[],1627824,,,1610612755,8,15,2025-03-26T23:16:20Z,420000,False,,,0,,G. Yabusele REBOUND (Off:1 Def:2),[1627824],1610612755.0,PHI,,,,Yabusele,G. Yabusele,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,,42.0,3.0,2.0,1.0,,,,,
44,PT07M51.00S,2025-03-26T23:16:27.1Z,1,REGULAR,foul,personal,['2freethrow'],1642259,,,1610612755,8,15,2025-03-26T23:16:33Z,430000,False,,,0,,A. Sarr shooting personal FOUL (1 PF) (Yabusele 2 FT),"[1642259, 1627824]",1610612764.0,WAS,shooting,,,Sarr,A. Sarr,,,,,Restricted Area,0-8 Center,,,,,,,201246.0,1.0,0.0,Yabusele,1627824.0,,,,,,,,,
46,PT07M51.00S,2025-03-26T23:16:59.7Z,1,REGULAR,freethrow,1 of 2,[],1627824,,,1610612755,8,15,2025-03-26T23:16:59Z,450000,False,,,0,,MISS G. Yabusele Free Throw 1 of 2,[1627824],1610612755.0,PHI,,,,Yabusele,G. Yabusele,,,,,,,,,,,Missed,,,,,,,,,,,,,,,
47,PT07M51.00S,2025-03-26T23:16:59.7Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612755,8,15,2025-03-26T23:16:59Z,460000,False,,,0,,TEAM offensive REBOUND,[],1610612755.0,PHI,,,,,,,,,,,,,,,,,,,,,,,46.0,,,,,,,,
48,PT07M51.00S,2025-03-26T23:17:18.6Z,1,REGULAR,freethrow,2 of 2,[],1627824,,,1610612755,9,15,2025-03-26T23:17:18Z,470000,False,,,0,,G. Yabusele Free Throw 2 of 2 (9 PTS),[1627824],1610612755.0,PHI,,,,Yabusele,G. Yabusele,,,,,,,,,,,Made,9.0,,,,,,,,,,,,,,
49,PT07M36.00S,2025-03-26T23:17:33.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629673,94.03745072273325,47.30392156862745,1610612764,9,15,2025-03-26T23:17:40Z,480000,False,-13.0,4.0,1,right,MISS J. Poole driving finger roll Layup - blocked,"[1629673, 1627824]",1610612764.0,WAS,driving finger roll,,,Poole,J. Poole,,,,,Restricted Area,0-8 Center,,,,1.39,Missed,,,,,,,,,,,Yabusele,1627824.0,,,
64,PT07M36.00S,2025-03-26T23:17:33.7Z,1,REGULAR,block,,[],1627824,,,1610612764,9,15,2025-03-26T23:21:08Z,485000,False,,,0,,G. Yabusele BLOCK (1 BLK),[1627824],1610612755.0,PHI,,,,Yabusele,G. Yabusele,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
50,PT07M34.00S,2025-03-26T23:17:35.7Z,1,REGULAR,rebound,offensive,[],1630551,,,1610612764,9,15,2025-03-26T23:21:08Z,490000,False,,,0,,J. Champagnie REBOUND (Off:1 Def:1),[1630551],1610612764.0,WAS,,,,Champagnie,J. Champagnie,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,49.0,2.0,1.0,1.0,,,,,
51,PT07M25.00S,2025-03-26T23:17:46.0Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1642259,93.38042049934296,49.26470588235294,1610612764,9,17,2025-03-26T23:17:51Z,500000,False,-4.0,10.0,1,right,A. Sarr Layup (5 PTS) (B. Carrington 1 AST),"[1642259, 1642267]",1610612764.0,WAS,,,,Sarr,A. Sarr,,,,,Restricted Area,0-8 Center,,,,1.04,Made,5.0,,,,,,,,,,,,B. Carrington,1642267.0,1.0
53,PT07M13.00S,2025-03-26T23:17:56.3Z,1,REGULAR,3pt,Jump Shot,[],1629656,32.933639947437584,41.42156862745098,1610612755,9,17,2025-03-26T23:20:18Z,520000,False,43.0,257.0,1,left,MISS Q. Grimes 26' pullup 3PT,[1629656],1610612755.0,PHI,pullup,,,Grimes,Q. Grimes,,,,,Above the Break 3,24+ Center,,,,26.07,Missed,,,,,,,,,,,,,,,
54,PT07M11.00S,2025-03-26T23:17:58.3Z,1,REGULAR,rebound,defensive,[],1630551,,,1610612764,9,17,2025-03-26T23:18:02Z,530000,False,,,0,,J. Champagnie REBOUND (Off:1 Def:2),[1630551],1610612764.0,WAS,,,,Champagnie,J. Champagnie,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,53.0,3.0,2.0,1.0,,,,,
55,PT07M09.00S,2025-03-26T23:18:01.6Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1642267,93.38042049934296,50.73529411764706,1610612764,9,19,2025-03-26T23:18:11Z,540000,False,4.0,10.0,1,right,B. Carrington running Layup (6 PTS),[1642267],1610612764.0,WAS,running,,,Carrington,B. Carrington,,,,,Restricted Area,0-8 Center,,,,1.04,Made,6.0,,,,,,,,,,,,,,
57,PT07M09.00S,2025-03-26T23:18:12.7Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612755,9,19,2025-03-26T23:18:12Z,560000,False,,,0,,PHI Timeout,[],1610612755.0,PHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58,PT07M09.00S,2025-03-26T23:19:47.6Z,1,REGULAR,substitution,out,[],1627824,,,1610612755,9,19,2025-03-26T23:20:46Z,570000,False,,,0,,SUB out: G. Yabusele,[1627824],1610612755.0,PHI,,,,Yabusele,G. Yabusele,,,,,,,,,,,,,,,,,,,,,,,,,,
59,PT07M09.00S,2025-03-26T23:19:47.6Z,1,REGULAR,substitution,out,[],1630288,,,1610612755,9,19,2025-03-26T23:20:46Z,580000,False,,,0,,SUB out: J. Dowtin Jr.,[1630288],1610612755.0,PHI,,,,Dowtin Jr.,J. Dowtin Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
60,PT07M09.00S,2025-03-26T23:19:47.6Z,1,REGULAR,substitution,out,[],1641741,,,1610612755,9,19,2025-03-26T23:20:46Z,590000,False,,,0,,SUB out: R. Council IV,[1641741],1610612755.0,PHI,,,,Council IV,R. Council IV,,,,,,,,,,,,,,,,,,,,,,,,,,
61,PT07M09.00S,2025-03-26T23:19:47.6Z,1,REGULAR,substitution,in,[],1630215,,,1610612755,9,19,2025-03-26T23:20:46Z,600000,False,,,0,,SUB in: J. Butler,[1630215],1610612755.0,PHI,,,,Butler,J. Butler,,,,,,,,,,,,,,,,,,,,,,,,,,
62,PT07M09.00S,2025-03-26T23:19:47.6Z,1,REGULAR,substitution,in,[],1630542,,,1610612755,9,19,2025-03-26T23:20:46Z,610000,False,,,0,,SUB in: M. Bagley,[1630542],1610612755.0,PHI,,,,Bagley,M. Bagley,,,,,,,,,,,,,,,,,,,,,,,,,,
63,PT07M09.00S,2025-03-26T23:19:47.6Z,1,REGULAR,substitution,in,[],1641737,,,1610612755,9,19,2025-03-26T23:20:46Z,620000,False,,,0,,SUB in: A. Bona,[1641737],1610612755.0,PHI,,,,Bona,A. Bona,,,,,,,,,,,,,,,,,,,,,,,,,,
65,PT06M52.00S,2025-03-26T23:21:15.4Z,1,REGULAR,3pt,Jump Shot,[],1630215,28.465834428383708,74.75490196078431,1610612755,12,19,2025-03-26T23:21:21Z,630000,False,-124.0,215.0,1,left,J. Butler 24' 3PT pullup (3 PTS),[1630215],1610612755.0,PHI,pullup,,,Butler,J. Butler,,,,,Above the Break 3,24+ Left Center,,,,24.82,Made,3.0,,,,,,,,,,,,,,
66,PT06M40.00S,2025-03-26T23:21:31.5Z,1,REGULAR,foul,personal,[],1630542,,,1610612764,12,19,2025-03-26T23:21:43Z,640000,False,,,0,,M. Bagley personal FOUL (1 PF),"[1630542, 1642259]",1610612755.0,PHI,,,,Bagley,M. Bagley,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,1830.0,1.0,0.0,Sarr,1642259.0,,,,,,,,,
68,PT06M33.00S,2025-03-26T23:21:53.6Z,1,REGULAR,3pt,Jump Shot,[],1630551,69.99014454664915,79.65686274509804,1610612764,12,22,2025-03-26T23:21:59Z,660000,False,148.0,230.0,1,right,J. Champagnie 27' 3PT  (6 PTS) (A. Sarr 1 AST),"[1630551, 1642259]",1610612764.0,WAS,,,,Champagnie,J. Champagnie,,,,,Above the Break 3,24+ Right Center,,,,27.33,Made,6.0,,,,,,,,,,,,A. Sarr,1642259.0,1.0
70,PT06M20.00S,2025-03-26T23:22:06.4Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630215,15.719448094612352,59.55882352941176,1610612755,12,22,2025-03-26T23:22:17Z,680000,False,-48.0,95.0,1,left,MISS J. Butler 10' driving floating Shot,[1630215],1610612755.0,PHI,driving floating,,,Butler,J. Butler,,,,,In The Paint (Non-RA),8-16 Center,,,,10.66,Missed,,,,,,,,,,,,,,,
71,PT06M20.00S,2025-03-26T23:22:11.6Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612755,12,22,2025-03-26T23:22:11Z,690000,False,,,0,,TEAM offensive REBOUND,[],1610612755.0,PHI,,,,,,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,70.0,,,,,,,,
73,PT06M20.00S,2025-03-26T23:22:18.3Z,1,REGULAR,substitution,out,[],1642267,,,1610612755,12,22,2025-03-26T23:22:27Z,710000,False,,,0,,SUB out: B. Carrington,[1642267],1610612764.0,WAS,,,,Carrington,B. Carrington,,,,,,,,,,,,,,,,,,,,,,,,,,
74,PT06M20.00S,2025-03-26T23:22:18.3Z,1,REGULAR,substitution,in,[],1641732,,,1610612755,12,22,2025-03-26T23:22:27Z,720000,False,,,0,,SUB in: C. Jones,[1641732],1610612764.0,WAS,,,,Jones,C. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
75,PT06M09.00S,2025-03-26T23:22:42.8Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1642348,11.777266754270697,48.77450980392157,1610612755,14,22,2025-03-26T23:22:47Z,730000,False,6.0,58.0,1,left,J. Edwards driving floating Jump Shot (2 PTS) (Q. Grimes 2 AST),"[1642348, 1629656]",1610612755.0,PHI,driving floating,,,Edwards,J. Edwards,,,,,In The Paint (Non-RA),0-8 Center,,,,5.85,Made,2.0,,,,,,,,,,,,Q. Grimes,1629656.0,2.0
77,PT05M57.00S,2025-03-26T23:22:58.3Z,1,REGULAR,foul,personal,[],1641737,,,1610612764,14,22,2025-03-26T23:23:08Z,750000,False,,,0,,A. Bona personal FOUL (1 PF),"[1641737, 1642259]",1610612755.0,PHI,,,,Bona,A. Bona,,,,,Above the Break 3,24+ Left Center,,,,,,,201246.0,1.0,0.0,Sarr,1642259.0,,,,,,,,,
79,PT05M44.00S,2025-03-26T23:23:31.3Z,1,REGULAR,3pt,Jump Shot,[],1642259,68.80749014454665,21.813725490196077,1610612764,14,25,2025-03-26T23:23:35Z,770000,False,-141.0,241.0,1,right,A. Sarr 27' 3PT  (8 PTS) (J. Poole 3 AST),"[1642259, 1629673]",1610612764.0,WAS,,,,Sarr,A. Sarr,,,,,Above the Break 3,24+ Left Center,,,,27.89,Made,8.0,,,,,,,,,,,,J. Poole,1629673.0,3.0
81,PT05M22.00S,2025-03-26T23:23:53.3Z,1,REGULAR,3pt,Jump Shot,[],1629656,25.18068331143233,85.29411764705883,1610612755,17,25,2025-03-26T23:23:57Z,790000,False,-176.0,184.0,1,left,Q. Grimes 25' 3PT  (3 PTS),[1629656],1610612755.0,PHI,,,,Grimes,Q. Grimes,,,,,Above the Break 3,24+ Left Center,,,,25.51,Made,3.0,,,,,,,,,,,,,,
82,PT05M13.00S,2025-03-26T23:24:02.0Z,1,REGULAR,3pt,Jump Shot,[],1642259,66.3107752956636,53.18627450980392,1610612764,17,25,2025-03-26T23:24:06Z,800000,False,16.0,264.0,1,right,MISS A. Sarr 26' 3PT,[1642259],1610612764.0,WAS,,,,Sarr,A. Sarr,,,,,Above the Break 3,24+ Center,,,,26.47,Missed,,,,,,,,,,,,,,,
83,PT05M10.00S,2025-03-26T23:24:05.2Z,1,REGULAR,rebound,offensive,[],1630551,,,1610612764,17,25,2025-03-26T23:24:05Z,810000,False,,,0,,J. Champagnie REBOUND (Off:2 Def:2),[1630551],1610612764.0,WAS,,,,Champagnie,J. Champagnie,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,82.0,4.0,2.0,2.0,,,,,
84,PT05M03.00S,2025-03-26T23:24:12.6Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1630551,81.553876478318,4.411764705882353,1610612764,17,28,2025-03-26T23:24:17Z,820000,False,-228.0,121.0,1,right,J. Champagnie 25' 3PT  (9 PTS) (J. Poole 4 AST),"[1630551, 1629673]",1610612764.0,WAS,,,,Champagnie,J. Champagnie,,,,,Above the Break 3,24+ Left Center,,,,25.8,Made,9.0,,,,,,,,,,,,J. Poole,1629673.0,4.0
86,PT04M46.00S,2025-03-26T23:24:28.4Z,1,REGULAR,3pt,Jump Shot,[],1630215,31.225361366622867,73.0392156862745,1610612755,17,28,2025-03-26T23:25:24Z,840000,False,-115.0,241.0,1,left,MISS J. Butler 26' pullup 3PT,[1630215],1610612755.0,PHI,pullup,,,Butler,J. Butler,,,,,Above the Break 3,24+ Left Center,,,,26.71,Missed,,,,,,,,,,,,,,,
