actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
84,PT05M55.00S,2025-02-25T00:27:57.2Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1626162,6.093955321944804,49.50980392156863,1610612755,16,21,2025-02-25T00:28:00Z,830000,False,2.0,5.0,1,left,K. Oubre Jr. driving DUNK (4 PTS) (P. George 1 AST),"[1626162, 202331]",1610612755.0,PHI,driving,,,Oubre Jr.,K. Oubre Jr.,,,,,Restricted Area,0-8 Center,0.54,Made,4.0,P. George,202331.0,1.0,,,,,,,,,,,,,,
86,PT05M45.00S,2025-02-25T00:28:07.7Z,1,REGULAR,3pt,Jump Shot,[],1628989,90.98226018396846,3.9215686274509807,1610612741,16,21,2025-02-25T00:28:12Z,850000,False,-230.0,32.0,1,right,MISS K. Huerter 3PT,[1628989],1610612741.0,CHI,,,,Huerter,K. Huerter,,,,,Left Corner 3,24+ Left,23.27,Missed,,,,,,,,,,,,,,,,,,
87,PT05M42.00S,2025-02-25T00:28:10.7Z,1,REGULAR,rebound,defensive,[],1629656,,,1610612755,16,21,2025-02-25T00:28:12Z,860000,False,,,0,,Q. Grimes REBOUND (Off:0 Def:1),[1629656],1610612755.0,PHI,,,,Grimes,Q. Grimes,,,,,Left Corner 3,24+ Left,,,,,,,,,,86.0,1.0,1.0,0.0,,,,,,,
88,PT05M38.00S,2025-02-25T00:28:21.7Z,1,REGULAR,foul,personal,['2freethrow'],1641824,,,1610612755,16,21,2025-02-25T00:28:36Z,870000,False,,,0,,M. Buzelis shooting personal FOUL (1 PF) (Maxey 2 FT),"[1641824, 1630178]",1610612741.0,CHI,shooting,,,Buzelis,M. Buzelis,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,202056.0,1.0,0.0,Maxey,1630178.0
90,PT05M38.00S,2025-02-25T00:28:43.5Z,1,REGULAR,freethrow,1 of 2,['fastbreak'],1630178,,,1610612755,17,21,2025-02-25T00:28:43Z,890000,False,,,0,,T. Maxey Free Throw 1 of 2 (6 PTS),[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,,,,Made,6.0,,,,,,,,,,,,,,,,,
91,PT05M38.00S,2025-02-25T00:28:44.5Z,1,REGULAR,substitution,out,[],1629656,,,1610612755,17,21,2025-02-25T00:28:56Z,900000,False,,,0,,SUB out: Q. Grimes,[1629656],1610612755.0,PHI,,,,Grimes,Q. Grimes,,,,,,,,,,,,,,,,,,,,,,,,,,
92,PT05M38.00S,2025-02-25T00:28:44.5Z,1,REGULAR,substitution,out,[],1627824,,,1610612755,17,21,2025-02-25T00:28:56Z,910000,False,,,0,,SUB out: G. Yabusele,[1627824],1610612755.0,PHI,,,,Yabusele,G. Yabusele,,,,,,,,,,,,,,,,,,,,,,,,,,
93,PT05M38.00S,2025-02-25T00:28:44.5Z,1,REGULAR,substitution,out,[],1628366,,,1610612755,17,21,2025-02-25T00:28:56Z,920000,False,,,0,,SUB out: L. Ball,[1628366],1610612741.0,CHI,,,,Ball,L. Ball,,,,,,,,,,,,,,,,,,,,,,,,,,
94,PT05M38.00S,2025-02-25T00:28:44.5Z,1,REGULAR,substitution,out,[],1641824,,,1610612755,17,21,2025-02-25T00:28:56Z,930000,False,,,0,,SUB out: M. Buzelis,[1641824],1610612741.0,CHI,,,,Buzelis,M. Buzelis,,,,,,,,,,,,,,,,,,,,,,,,,,
95,PT05M38.00S,2025-02-25T00:28:44.5Z,1,REGULAR,substitution,in,[],203083,,,1610612755,17,21,2025-02-25T00:28:56Z,940000,False,,,0,,SUB in: A. Drummond,[203083],1610612755.0,PHI,,,,Drummond,A. Drummond,,,,,,,,,,,,,,,,,,,,,,,,,,
96,PT05M38.00S,2025-02-25T00:28:44.5Z,1,REGULAR,substitution,in,[],1629022,,,1610612755,17,21,2025-02-25T00:28:56Z,950000,False,,,0,,SUB in: L. Walker IV,[1629022],1610612755.0,PHI,,,,Walker IV,L. Walker IV,,,,,,,,,,,,,,,,,,,,,,,,,,
97,PT05M38.00S,2025-02-25T00:28:44.5Z,1,REGULAR,substitution,in,[],1629632,,,1610612755,17,21,2025-02-25T00:28:56Z,960000,False,,,0,,SUB in: C. White,[1629632],1610612741.0,CHI,,,,White,C. White,,,,,,,,,,,,,,,,,,,,,,,,,,
98,PT05M38.00S,2025-02-25T00:28:44.5Z,1,REGULAR,substitution,in,[],1628380,,,1610612755,17,21,2025-02-25T00:28:56Z,970000,False,,,0,,SUB in: Z. Collins,[1628380],1610612741.0,CHI,,,,Collins,Z. Collins,,,,,,,,,,,,,,,,,,,,,,,,,,
99,PT05M38.00S,2025-02-25T00:29:13.1Z,1,REGULAR,freethrow,2 of 2,['fastbreak'],1630178,,,1610612755,18,21,2025-02-25T00:29:13Z,980000,False,,,0,,T. Maxey Free Throw 2 of 2 (7 PTS),[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,,,,Made,7.0,,,,,,,,,,,,,,,,,
101,PT05M20.00S,2025-02-25T00:29:44.0Z,1,REGULAR,foul,personal,['2freethrow'],203083,,,1610612741,18,21,2025-02-25T00:29:55Z,1000000,False,,,0,,A. Drummond shooting personal FOUL (1 PF) (Phillips 2 FT),"[203083, 1641763]",1610612755.0,PHI,shooting,,,Drummond,A. Drummond,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,202056.0,1.0,0.0,Phillips,1641763.0
103,PT05M20.00S,2025-02-25T00:30:02.8Z,1,REGULAR,freethrow,1 of 2,[],1641763,,,1610612741,18,22,2025-02-25T00:30:02Z,1020000,False,,,0,,J. Phillips Free Throw 1 of 2 (1 PTS),[1641763],1610612741.0,CHI,,,,Phillips,J. Phillips,,,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
104,PT05M20.00S,2025-02-25T00:30:17.7Z,1,REGULAR,freethrow,2 of 2,[],1641763,,,1610612741,18,23,2025-02-25T00:30:17Z,1030000,False,,,0,,J. Phillips Free Throw 2 of 2 (2 PTS),[1641763],1610612741.0,CHI,,,,Phillips,J. Phillips,,,,,,,,Made,2.0,,,,,,,,,,,,,,,,,
105,PT05M09.00S,2025-02-25T00:30:30.2Z,1,REGULAR,3pt,Jump Shot,[],202331,34.477660972404735,58.82352941176471,1610612755,21,23,2025-02-25T00:30:34Z,1040000,False,-44.0,272.0,1,left,P. George 27' 3PT  (7 PTS) (K. Oubre Jr. 1 AST),"[202331, 1626162]",1610612755.0,PHI,,,,George,P. George,,,,,Above the Break 3,24+ Center,27.52,Made,7.0,K. Oubre Jr.,1626162.0,1.0,,,,,,,,,,,,,,
107,PT04M51.00S,2025-02-25T00:30:48.9Z,1,REGULAR,3pt,Jump Shot,[],1628380,77.44743758212877,94.36274509803921,1610612741,21,23,2025-02-25T00:30:55Z,1060000,False,222.0,159.0,1,right,MISS Z. Collins 27' 3PT,[1628380],1610612741.0,CHI,,,,Collins,Z. Collins,,,,,Above the Break 3,24+ Right Center,27.32,Missed,,,,,,,,,,,,,,,,,,
108,PT04M49.00S,2025-02-25T00:30:53.4Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612741,21,23,2025-02-25T00:30:53Z,1070000,False,,,0,,TEAM offensive REBOUND,[],1610612741.0,CHI,,,,,,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,107.0,,,,,,,,,,
110,PT04M43.00S,2025-02-25T00:31:13.3Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1641763,91.63929040735874,44.11764705882353,1610612741,21,23,2025-02-25T00:31:16Z,1090000,False,-29.0,26.0,1,right,MISS J. Phillips turnaround Shot,[1641763],1610612741.0,CHI,turnaround,,,Phillips,J. Phillips,,,,,Restricted Area,0-8 Center,3.93,Missed,,,,,,,,,,,,,,,,,,
111,PT04M40.00S,2025-02-25T00:31:16.3Z,1,REGULAR,rebound,defensive,[],203083,,,1610612755,21,23,2025-02-25T00:31:16Z,1100000,False,,,0,,A. Drummond REBOUND (Off:0 Def:1),[203083],1610612755.0,PHI,,,,Drummond,A. Drummond,,,,,Restricted Area,0-8 Center,,,,,,,,,,110.0,1.0,1.0,0.0,,,,,,,
112,PT04M33.00S,2025-02-25T00:31:26.7Z,1,REGULAR,foul,offensive,[],203083,,,1610612755,21,23,2025-02-25T00:31:38Z,1110000,False,,,0,,A. Drummond offensive FOUL (2 PF),"[203083, 1628989]",1610612755.0,PHI,,,,Drummond,A. Drummond,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,,,,,,202027.0,2.0,0.0,Huerter,1628989.0
114,PT04M33.00S,2025-02-25T00:31:26.7Z,1,REGULAR,turnover,offensive foul,[],203083,,,1610612755,21,23,2025-02-25T00:31:38Z,1130000,False,,,0,,A. Drummond offensive foul TURNOVER (1 TO),[203083],1610612755.0,PHI,,,,Drummond,A. Drummond,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,1.0,,,,,,,,,202056.0,,,,
115,PT04M33.00S,2025-02-25T00:31:37.2Z,1,REGULAR,substitution,out,[],1630581,,,1610612741,21,23,2025-02-25T00:31:41Z,1140000,False,,,0,,SUB out: J. Giddey,[1630581],1610612741.0,CHI,,,,Giddey,J. Giddey,,,,,,,,,,,,,,,,,,,,,,,,,,
116,PT04M33.00S,2025-02-25T00:31:37.2Z,1,REGULAR,substitution,in,[],1631207,,,1610612741,21,23,2025-02-25T00:31:41Z,1150000,False,,,0,,SUB in: D. Terry,[1631207],1610612741.0,CHI,,,,Terry,D. Terry,,,,,,,,,,,,,,,,,,,,,,,,,,
117,PT04M19.00S,2025-02-25T00:31:59.0Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1628380,93.74178712220763,49.50980392156863,1610612741,21,25,2025-02-25T00:34:20Z,1160000,False,-2.0,6.0,1,right,Z. Collins cutting DUNK (6 PTS) (K. Huerter 2 AST),"[1628380, 1628989]",1610612741.0,CHI,cutting,,,Collins,Z. Collins,,,,,Restricted Area,0-8 Center,0.68,Made,6.0,K. Huerter,1628989.0,2.0,,,,,,,,,,,,,,
119,PT04M09.00S,2025-02-25T00:32:09.9Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629022,18.446123521681997,59.80392156862745,1610612755,21,25,2025-02-25T00:32:16Z,1180000,False,-49.0,121.0,1,left,MISS L. Walker IV 13' pullup Shot,[1629022],1610612755.0,PHI,pullup,,,Walker IV,L. Walker IV,,,,,In The Paint (Non-RA),8-16 Center,13.05,Missed,,,,,,,,,,,,,,,,,,
120,PT04M05.00S,2025-02-25T00:32:13.9Z,1,REGULAR,rebound,defensive,[],1631207,,,1610612741,21,25,2025-02-25T00:32:16Z,1190000,False,,,0,,D. Terry REBOUND (Off:0 Def:1),[1631207],1610612741.0,CHI,,,,Terry,D. Terry,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,119.0,1.0,1.0,0.0,,,,,,,
121,PT03M49.00S,2025-02-25T00:32:29.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1631207,93.87319316688567,52.94117647058824,1610612741,21,27,2025-02-25T00:32:33Z,1200000,False,15.0,5.0,1,right,D. Terry driving finger roll Layup (2 PTS) (Z. Collins 1 AST),"[1631207, 1628380]",1610612741.0,CHI,driving finger roll,,,Terry,D. Terry,,,,,Restricted Area,0-8 Center,1.56,Made,2.0,Z. Collins,1628380.0,1.0,,,,,,,,,,,,,,
123,PT03M40.00S,2025-02-25T00:32:40.3Z,1,REGULAR,foul,personal,['2freethrow'],1628380,,,1610612755,21,27,2025-02-25T00:33:14Z,1220000,False,,,0,,Z. Collins shooting personal FOUL (2 PF) (Maxey 2 FT),"[1628380, 1630178]",1610612741.0,CHI,shooting,,,Collins,Z. Collins,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,204059.0,2.0,0.0,Maxey,1630178.0
125,PT03M40.00S,2025-02-25T00:33:16.0Z,1,REGULAR,freethrow,1 of 2,[],1630178,,,1610612755,21,27,2025-02-25T00:33:16Z,1240000,False,,,0,,MISS T. Maxey Free Throw 1 of 2,[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
126,PT03M40.00S,2025-02-25T00:33:16.0Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612755,21,27,2025-02-25T00:33:16Z,1250000,False,,,0,,TEAM offensive REBOUND,[],1610612755.0,PHI,,,,,,,,,,,,,,,,,,,,,125.0,,,,,,,,,,
127,PT03M40.00S,2025-02-25T00:33:17.2Z,1,REGULAR,substitution,out,[],1626162,,,1610612755,21,27,2025-02-25T00:33:20Z,1260000,False,,,0,,SUB out: K. Oubre Jr.,[1626162],1610612755.0,PHI,,,,Oubre Jr.,K. Oubre Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
128,PT03M40.00S,2025-02-25T00:33:17.2Z,1,REGULAR,substitution,in,[],1629656,,,1610612755,21,27,2025-02-25T00:33:20Z,1270000,False,,,0,,SUB in: Q. Grimes,[1629656],1610612755.0,PHI,,,,Grimes,Q. Grimes,,,,,,,,,,,,,,,,,,,,,,,,,,
129,PT03M40.00S,2025-02-25T00:33:42.4Z,1,REGULAR,freethrow,2 of 2,[],1630178,,,1610612755,22,27,2025-02-25T00:33:42Z,1280000,False,,,0,,T. Maxey Free Throw 2 of 2 (8 PTS),[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,,,,Made,8.0,,,,,,,,,,,,,,,,,
130,PT03M20.00S,2025-02-25T00:34:05.0Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1631207,91.37647831800263,52.205882352941174,1610612741,22,29,2025-02-25T00:34:09Z,1290000,False,11.0,29.0,1,right,D. Terry driving Hook (4 PTS) (C. White 1 AST),"[1631207, 1629632]",1610612741.0,CHI,driving,,,Terry,D. Terry,,,,,Restricted Area,0-8 Center,3.06,Made,4.0,C. White,1629632.0,1.0,,,,,,,,,,,,,,
132,PT03M20.00S,2025-02-25T00:34:08.6Z,1,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1629022,,,1610612741,22,29,2025-02-25T00:34:13Z,1310000,False,,,0,,L. Walker IV shooting personal FOUL (1 PF) (Terry 1 FT),"[1629022, 1631207]",1610612755.0,PHI,shooting,,,Walker IV,L. Walker IV,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,204059.0,1.0,0.0,Terry,1631207.0
134,PT03M20.00S,2025-02-25T00:34:40.6Z,1,REGULAR,freethrow,1 of 1,[],1631207,,,1610612741,22,30,2025-02-25T00:34:40Z,1330000,False,,,0,,D. Terry Free Throw 1 of 1 (5 PTS),[1631207],1610612741.0,CHI,,,,Terry,D. Terry,,,,,,,,Made,5.0,,,,,,,,,,,,,,,,,
135,PT03M00.00S,2025-02-25T00:35:02.3Z,1,REGULAR,3pt,Jump Shot,[],1629022,4.77989487516426,96.56862745098039,1610612755,22,30,2025-02-25T00:35:07Z,1340000,False,-233.0,-8.0,1,left,MISS L. Walker IV 3PT,[1629022],1610612755.0,PHI,,,,Walker IV,L. Walker IV,,,,,Left Corner 3,24+ Left,23.29,Missed,,,,,,,,,,,,,,,,,,
136,PT02M58.00S,2025-02-25T00:35:04.3Z,1,REGULAR,rebound,offensive,[],203083,,,1610612755,22,30,2025-02-25T00:37:43Z,1350000,False,,,0,,A. Drummond REBOUND (Off:1 Def:1),[203083],1610612755.0,PHI,,,,Drummond,A. Drummond,,,,,Left Corner 3,24+ Left,,,,,,,,,,135.0,2.0,1.0,1.0,,,,,,,
137,PT02M54.00S,2025-02-25T00:35:10.0Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630178,7.670827858081481,48.529411764705884,1610612755,22,30,2025-02-25T00:38:13Z,1360000,False,7.0,20.0,1,left,MISS T. Maxey driving finger roll Layup,[1630178],1610612755.0,PHI,driving finger roll,,,Maxey,T. Maxey,,,,,Restricted Area,0-8 Center,2.1,Missed,,,,,,,,,,,,,,,,,,
138,PT02M52.00S,2025-02-25T00:35:12.0Z,1,REGULAR,rebound,defensive,[],1631207,,,1610612741,22,30,2025-02-25T00:38:13Z,1370000,False,,,0,,D. Terry REBOUND (Off:0 Def:2),[1631207],1610612741.0,CHI,,,,Terry,D. Terry,,,,,Restricted Area,0-8 Center,,,,,,,,,,137.0,2.0,2.0,0.0,,,,,,,
139,PT02M45.00S,2025-02-25T00:35:16.7Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1641763,94.00459921156373,98.2843137254902,1610612741,22,30,2025-02-25T00:35:21Z,1380000,False,241.0,4.0,1,right,MISS J. Phillips 24' running 3PT,[1641763],1610612741.0,CHI,running,,,Phillips,J. Phillips,,,,,Right Corner 3,24+ Right,24.14,Missed,,,,,,,,,,,,,,,,,,
140,PT02M43.00S,2025-02-25T00:35:18.7Z,1,REGULAR,rebound,defensive,[],203083,,,1610612755,22,30,2025-02-25T00:35:21Z,1390000,False,,,0,,A. Drummond REBOUND (Off:1 Def:2),[203083],1610612755.0,PHI,,,,Drummond,A. Drummond,,,,,Right Corner 3,24+ Right,,,,,,,,,,139.0,3.0,2.0,1.0,,,,,,,
141,PT02M33.00S,2025-02-25T00:35:29.2Z,1,REGULAR,3pt,Jump Shot,[],202331,21.337056504599218,8.82352941176471,1610612755,22,30,2025-02-25T00:35:34Z,1400000,False,206.0,148.0,1,left,MISS P. George 25' 3PT,[202331],1610612755.0,PHI,,,,George,P. George,,,,,Above the Break 3,24+ Right Center,25.36,Missed,,,,,,,,,,,,,,,,,,
142,PT02M30.00S,2025-02-25T00:35:32.2Z,1,REGULAR,rebound,offensive,[],203083,,,1610612755,22,30,2025-02-25T00:35:34Z,1410000,False,,,0,,A. Drummond REBOUND (Off:2 Def:2),[203083],1610612755.0,PHI,,,,Drummond,A. Drummond,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,141.0,4.0,2.0,2.0,,,,,,,
143,PT02M28.00S,2025-02-25T00:35:33.8Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",203083,11.48160315374507,50.0,1610612755,24,30,2025-02-25T00:35:41Z,1420000,False,0.0,55.0,1,left,A. Drummond floating Jump Shot (2 PTS),[203083],1610612755.0,PHI,floating,,,Drummond,A. Drummond,,,,,In The Paint (Non-RA),0-8 Center,5.54,Made,2.0,,,,,,,,,,,,,,,,,
144,PT02M14.00S,2025-02-25T00:35:52.2Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630178,,,1610612741,24,30,2025-02-25T00:35:58Z,1430000,False,,,0,,T. Maxey shooting personal FOUL (2 PF) (Terry 2 FT),"[1630178, 1631207]",1610612755.0,PHI,shooting,,,Maxey,T. Maxey,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,202056.0,2.0,0.0,Terry,1631207.0
146,PT02M14.00S,2025-02-25T00:36:04.1Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612741,24,30,2025-02-25T00:36:05Z,1450000,False,,,0,,CHI Timeout,[],1610612741.0,CHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147,PT02M14.00S,2025-02-25T00:38:20.1Z,1,REGULAR,substitution,out,[],1628380,,,1610612741,24,30,2025-02-25T00:38:34Z,1460000,False,,,0,,SUB out: Z. Collins,[1628380],1610612741.0,CHI,,,,Collins,Z. Collins,,,,,,,,,,,,,,,,,,,,,,,,,,
148,PT02M14.00S,2025-02-25T00:38:20.1Z,1,REGULAR,substitution,in,[],1641824,,,1610612741,24,30,2025-02-25T00:38:34Z,1470000,False,,,0,,SUB in: M. Buzelis,[1641824],1610612741.0,CHI,,,,Buzelis,M. Buzelis,,,,,,,,,,,,,,,,,,,,,,,,,,
149,PT02M14.00S,2025-02-25T00:38:48.4Z,1,REGULAR,substitution,out,[],1630178,,,1610612741,24,30,2025-02-25T00:38:52Z,1480000,False,,,0,,SUB out: T. Maxey,[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,,,,,,,,,,,,,,,,,,,,,,
150,PT02M14.00S,2025-02-25T00:38:48.4Z,1,REGULAR,substitution,in,[],1626162,,,1610612741,24,30,2025-02-25T00:38:52Z,1490000,False,,,0,,SUB in: K. Oubre Jr.,[1626162],1610612755.0,PHI,,,,Oubre Jr.,K. Oubre Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
151,PT02M14.00S,2025-02-25T00:39:04.2Z,1,REGULAR,freethrow,1 of 2,[],1631207,,,1610612741,24,31,2025-02-25T00:39:04Z,1500000,False,,,0,,D. Terry Free Throw 1 of 2 (6 PTS),[1631207],1610612741.0,CHI,,,,Terry,D. Terry,,,,,,,,Made,6.0,,,,,,,,,,,,,,,,,
152,PT02M14.00S,2025-02-25T00:39:19.8Z,1,REGULAR,freethrow,2 of 2,[],1631207,,,1610612741,24,32,2025-02-25T00:39:19Z,1510000,False,,,0,,D. Terry Free Throw 2 of 2 (7 PTS),[1631207],1610612741.0,CHI,,,,Terry,D. Terry,,,,,,,,Made,7.0,,,,,,,,,,,,,,,,,
153,PT02M03.00S,2025-02-25T00:39:31.5Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202331,10.82457293035479,54.65686274509804,1610612755,24,32,2025-02-25T00:39:36Z,1520000,False,-23.0,49.0,1,left,MISS P. George driving floating Shot,[202331],1610612755.0,PHI,driving floating,,,George,P. George,,,,,In The Paint (Non-RA),0-8 Center,5.45,Missed,,,,,,,,,,,,,,,,,,
154,PT02M01.00S,2025-02-25T00:39:33.7Z,1,REGULAR,rebound,offensive,[],203083,,,1610612755,24,32,2025-02-25T00:39:33Z,1530000,False,,,0,,A. Drummond REBOUND (Off:3 Def:2),[203083],1610612755.0,PHI,,,,Drummond,A. Drummond,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,153.0,5.0,2.0,3.0,,,,,,,
155,PT01M57.00S,2025-02-25T00:39:38.2Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1629656,10.430354796320628,55.3921568627451,1610612755,24,32,2025-02-25T00:39:46Z,1540000,False,-27.0,46.0,1,left,MISS Q. Grimes driving floating Shot,[1629656],1610612755.0,PHI,driving floating,,,Grimes,Q. Grimes,,,,,In The Paint (Non-RA),0-8 Center,5.29,Missed,,,,,,,,,,,,,,,,,,
156,PT01M57.00S,2025-02-25T00:39:38.2Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612755,24,32,2025-02-25T00:39:46Z,1550000,False,,,0,,TEAM offensive REBOUND,[],1610612755.0,PHI,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,155.0,,,,,,,,,,
157,PT01M57.00S,2025-02-25T00:39:45.7Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1641763,,,1610612755,24,32,2025-02-25T00:39:54Z,1560000,False,,,0,,J. Phillips loose ball personal FOUL (1 PF) (Drummond 2 FT),"[1641763, 203083]",1610612741.0,CHI,loose ball,,,Phillips,J. Phillips,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,202056.0,1.0,0.0,Drummond,203083.0
159,PT01M57.00S,2025-02-25T00:40:08.2Z,1,REGULAR,freethrow,1 of 2,['2ndchance'],203083,,,1610612755,25,32,2025-02-25T00:40:08Z,1580000,False,,,0,,A. Drummond Free Throw 1 of 2 (3 PTS),[203083],1610612755.0,PHI,,,,Drummond,A. Drummond,,,,,,,,Made,3.0,,,,,,,,,,,,,,,,,
160,PT01M57.00S,2025-02-25T00:40:28.2Z,1,REGULAR,freethrow,2 of 2,['2ndchance'],203083,,,1610612755,26,32,2025-02-25T00:40:28Z,1590000,False,,,0,,A. Drummond Free Throw 2 of 2 (4 PTS),[203083],1610612755.0,PHI,,,,Drummond,A. Drummond,,,,,,,,Made,4.0,,,,,,,,,,,,,,,,,
162,PT01M39.00S,2025-02-25T00:40:46.9Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1641824,83.22930354796321,44.11764705882353,1610612741,26,32,2025-02-25T00:40:57Z,1600000,False,-29.0,105.0,1,right,MISS M. Buzelis 10' turnaround fadeaway Shot,[1641824],1610612741.0,CHI,turnaround fadeaway,,,Buzelis,M. Buzelis,,,,,In The Paint (Non-RA),8-16 Center,10.91,Missed,,,,,,,,,,,,,,,,,,
163,PT01M37.00S,2025-02-25T00:40:48.9Z,1,REGULAR,rebound,offensive,[],1641824,,,1610612741,26,32,2025-02-25T00:46:51Z,1610000,False,,,0,,M. Buzelis REBOUND (Off:1 Def:0),[1641824],1610612741.0,CHI,,,,Buzelis,M. Buzelis,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,162.0,1.0,0.0,1.0,,,,,,,
165,PT01M29.00S,2025-02-25T00:41:20.7Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629656,,,1610612741,26,32,2025-02-25T00:41:29Z,1630000,False,,,0,,Q. Grimes loose ball personal FOUL (1 PF) (Phillips 2 FT),"[1629656, 1641763]",1610612755.0,PHI,loose ball,,,Grimes,Q. Grimes,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,202027.0,1.0,0.0,Phillips,1641763.0
167,PT01M29.00S,2025-02-25T00:41:43.7Z,1,REGULAR,freethrow,1 of 2,['2ndchance'],1641763,,,1610612741,26,32,2025-02-25T00:41:43Z,1650000,False,,,0,,MISS J. Phillips Free Throw 1 of 2,[1641763],1610612741.0,CHI,,,,Phillips,J. Phillips,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
168,PT01M29.00S,2025-02-25T00:41:43.7Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612741,26,32,2025-02-25T00:41:43Z,1660000,False,,,0,,TEAM offensive REBOUND,[],1610612741.0,CHI,,,,,,,,,,,,,,,,,,,,,167.0,,,,,,,,,,
169,PT01M29.00S,2025-02-25T00:41:56.4Z,1,REGULAR,freethrow,2 of 2,['2ndchance'],1641763,,,1610612741,26,33,2025-02-25T00:41:56Z,1670000,False,,,0,,J. Phillips Free Throw 2 of 2 (3 PTS),[1641763],1610612741.0,CHI,,,,Phillips,J. Phillips,,,,,,,,Made,3.0,,,,,,,,,,,,,,,,,
170,PT01M16.00S,2025-02-25T00:42:10.6Z,1,REGULAR,3pt,Jump Shot,[],202331,7.145203679369246,4.656862745098039,1610612755,26,33,2025-02-25T00:42:16Z,1680000,False,227.0,15.0,1,left,MISS P. George 3PT,[202331],1610612755.0,PHI,,,,George,P. George,,,,,Right Corner 3,24+ Right,22.72,Missed,,,,,,,,,,,,,,,,,,
171,PT01M15.00S,2025-02-25T00:42:11.6Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612755,26,33,2025-02-25T00:42:16Z,1690000,False,,,0,,TEAM offensive REBOUND,[],1610612755.0,PHI,,,,,,,,,,Right Corner 3,24+ Right,,,,,,,,,,170.0,,,,,,,,,,
