actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
20,PT09M57.00S,2025-04-05T23:12:55.9Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630183,88.09132720105124,45.34313725490197,1610612750,4,2,2025-04-05T23:13:03Z,200000,False,-23.0,59.0,1,right,MISS J. McDaniels 6' driving floating Shot - blocked,"[1630183, 1642348]",1610612750.0,MIN,driving floating,,,McDaniels,J. McDaniels,,,,,In The Paint (Non-RA),0-8 Center,6.38,Missed,,,,,,,,,,,,Edwards,1642348.0,,,,,
21,PT09M57.00S,2025-04-05T23:12:55.9Z,1,REGULAR,block,,[],1642348,,,1610612750,4,2,2025-04-05T23:12:58Z,210000,False,,,0,,J. Edwards BLOCK (1 BLK),[1642348],1610612755.0,PHI,,,,Edwards,J. Edwards,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
22,PT09M56.00S,2025-04-05T23:12:56.9Z,1,REGULAR,rebound,offensive,[],1630183,,,1610612750,4,2,2025-04-05T23:13:03Z,220000,False,,,0,,J. McDaniels REBOUND (Off:1 Def:0),[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,In The Paint (Non-RA),0-8 Center,,,20.0,1.0,0.0,1.0,,,,,,,,,,,,,,
23,PT09M53.00S,2025-04-05T23:13:00.5Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1630162,71.40275952693824,18.137254901960787,1610612750,4,5,2025-04-05T23:13:05Z,230000,False,-159.0,216.0,1,right,A. Edwards 26' 3PT  (3 PTS) (J. McDaniels 1 AST),"[1630162, 1630183]",1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,Above the Break 3,24+ Left Center,26.86,Made,,,,,,,,3.0,J. McDaniels,1630183.0,1.0,,,,,,,
25,PT09M36.00S,2025-04-05T23:13:18.4Z,1,REGULAR,foul,personal,[],201144,,,1610612755,4,5,2025-04-05T23:13:37Z,250000,False,,,0,,M. Conley personal FOUL (1 PF),"[201144, 1630215]",1610612750.0,MIN,,,,Conley,M. Conley,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,1627534.0,1.0,0.0,Butler,1630215.0
27,PT09M28.00S,2025-04-05T23:13:43.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1642348,5.962549277266746,52.205882352941174,1610612755,6,5,2025-04-05T23:14:05Z,270000,False,-11.0,4.0,1,left,J. Edwards driving Layup (2 PTS) (J. Butler 2 AST),"[1642348, 1630215]",1610612755.0,PHI,driving,,,Edwards,J. Edwards,,,,,Restricted Area,0-8 Center,1.15,Made,,,,,,,,2.0,J. Butler,1630215.0,2.0,,,,,,,
29,PT09M15.00S,2025-04-05T23:13:56.2Z,1,REGULAR,3pt,Jump Shot,[],1630162,67.32917214191853,43.627450980392155,1610612750,6,5,2025-04-05T23:14:00Z,290000,False,-32.0,255.0,1,right,MISS A. Edwards 25' pullup 3PT,[1630162],1610612750.0,MIN,pullup,,,Edwards,A. Edwards,,,,,Above the Break 3,24+ Center,25.66,Missed,,,,,,,,,,,,,,,,,,
30,PT09M12.00S,2025-04-05T23:13:59.2Z,1,REGULAR,rebound,defensive,[],1641737,,,1610612755,6,5,2025-04-05T23:14:00Z,300000,False,,,0,,A. Bona REBOUND (Off:0 Def:2),[1641737],1610612755.0,PHI,,,,Bona,A. Bona,,,,,Above the Break 3,24+ Center,,,29.0,2.0,2.0,0.0,,,,,,,,,,,,,,
31,PT09M02.00S,2025-04-05T23:14:10.2Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630215,15.160972404730614,50.0,1610612755,8,5,2025-04-05T23:14:13Z,310000,False,0.0,90.0,1,left,J. Butler 9' driving floating Jump Shot (2 PTS),[1630215],1610612755.0,PHI,driving floating,,,Butler,J. Butler,,,,,In The Paint (Non-RA),8-16 Center,9.0,Made,,,,,,,,2.0,,,,,,,,,,
32,PT08M42.00S,2025-04-05T23:14:30.3Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1630162,94.66162943495401,52.450980392156865,1610612750,8,7,2025-04-05T23:14:35Z,320000,False,12.0,-2.0,1,right,A. Edwards driving DUNK (5 PTS) (J. Randle 1 AST),"[1630162, 203944]",1610612750.0,MIN,driving,,,Edwards,A. Edwards,,,,,Restricted Area,0-8 Center,1.25,Made,,,,,,,,5.0,J. Randle,203944.0,1.0,,,,,,,
34,PT08M34.00S,2025-04-05T23:14:37.2Z,1,REGULAR,3pt,Jump Shot,[],1642348,27.77595269382391,17.64705882352942,1610612755,11,7,2025-04-05T23:14:42Z,340000,False,162.0,209.0,1,left,J. Edwards 26' 3PT pullup (5 PTS),[1642348],1610612755.0,PHI,pullup,,,Edwards,J. Edwards,,,,,Above the Break 3,24+ Right Center,26.4,Made,,,,,,,,5.0,,,,,,,,,,
35,PT08M15.00S,2025-04-05T23:14:56.7Z,1,REGULAR,3pt,Jump Shot,[],1630183,89.6681997371879,98.03921568627452,1610612750,11,7,2025-04-05T23:15:03Z,350000,False,240.0,45.0,1,right,MISS J. McDaniels 24' 3PT,[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,Right Corner 3,24+ Right,24.43,Missed,,,,,,,,,,,,,,,,,,
36,PT08M14.00S,2025-04-05T23:14:57.7Z,1,REGULAR,rebound,defensive,[],1642348,,,1610612755,11,7,2025-04-05T23:15:03Z,360000,False,,,0,,J. Edwards REBOUND (Off:0 Def:1),[1642348],1610612755.0,PHI,,,,Edwards,J. Edwards,,,,,Right Corner 3,24+ Right,,,35.0,1.0,1.0,0.0,,,,,,,,,,,,,,
37,PT08M03.00S,2025-04-05T23:15:08.8Z,1,REGULAR,turnover,lost ball,[],1629656,,,1610612755,11,7,2025-04-05T23:15:14Z,370000,False,,,0,,Q. Grimes lost ball TURNOVER (1 TO),"[1629656, 1630162]",1610612755.0,PHI,,,,Grimes,Q. Grimes,,,,,Above the Break 3,24+ Left Center,,,,,,,1.0,Edwards,1630162.0,,,,,,,,,,,
38,PT08M03.00S,2025-04-05T23:15:08.8Z,1,REGULAR,steal,,[],1630162,,,1610612750,11,7,2025-04-05T23:15:11Z,380000,False,,,0,,A. Edwards STEAL (1 STL),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
39,PT08M00.00S,2025-04-05T23:15:14.7Z,1,REGULAR,foul,personal,['2freethrow'],1642348,,,1610612750,11,7,2025-04-05T23:15:22Z,390000,False,,,0,,J. Edwards shooting personal FOUL (1 PF) (Edwards 2 FT),"[1642348, 1630162]",1610612755.0,PHI,shooting,,,Edwards,J. Edwards,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,1627534.0,1.0,0.0,Edwards,1630162.0
41,PT08M00.00S,2025-04-05T23:15:42.8Z,1,REGULAR,freethrow,1 of 2,"['fromturnover', 'fastbreak']",1630162,,,1610612750,11,7,2025-04-05T23:15:42Z,410000,False,,,0,,MISS A. Edwards Free Throw 1 of 2,[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
42,PT08M00.00S,2025-04-05T23:15:42.8Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612750,11,7,2025-04-05T23:15:42Z,420000,False,,,0,,TEAM offensive REBOUND,[],1610612750.0,MIN,,,,,,,,,,,,,,41.0,,,,,,,,,,,,,,,,,
43,PT08M00.00S,2025-04-05T23:15:57.8Z,1,REGULAR,freethrow,2 of 2,"['fastbreak', 'fromturnover']",1630162,,,1610612750,11,8,2025-04-05T23:15:57Z,430000,False,,,0,,A. Edwards Free Throw 2 of 2 (6 PTS),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,Made,,,,,,,,6.0,,,,,,,,,,
44,PT07M47.00S,2025-04-05T23:16:15.8Z,1,REGULAR,3pt,Jump Shot,[],1629656,34.74047306176085,48.28431372549019,1610612755,11,8,2025-04-05T23:16:24Z,440000,False,9.0,274.0,1,left,MISS Q. Grimes 27' 3PT,[1629656],1610612755.0,PHI,,,,Grimes,Q. Grimes,,,,,Above the Break 3,24+ Center,27.42,Missed,,,,,,,,,,,,,,,,,,
45,PT07M46.00S,2025-04-05T23:16:16.8Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612750,11,8,2025-04-05T23:16:24Z,450000,False,,,0,,TEAM defensive REBOUND,[],1610612750.0,MIN,,,,,,,,,,Above the Break 3,24+ Center,,,44.0,,,,,,,,,,,,,,,,,
46,PT07M46.00S,2025-04-05T23:16:20.4Z,1,REGULAR,foul,personal,[],1641737,,,1610612750,11,8,2025-04-05T23:16:32Z,460000,False,,,0,,A. Bona loose ball personal FOUL (1 PF),"[1641737, 203944]",1610612755.0,PHI,loose ball,,,Bona,A. Bona,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,1627534.0,1.0,0.0,Randle,203944.0
48,PT07M46.00S,2025-04-05T23:16:31.3Z,1,REGULAR,substitution,out,[],1642348,,,1610612750,11,8,2025-04-05T23:16:35Z,480000,False,,,0,,SUB out: J. Edwards,[1642348],1610612755.0,PHI,,,,Edwards,J. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,,
49,PT07M46.00S,2025-04-05T23:16:31.3Z,1,REGULAR,substitution,in,[],1629022,,,1610612750,11,8,2025-04-05T23:16:35Z,490000,False,,,0,,SUB in: L. Walker IV,[1629022],1610612755.0,PHI,,,,Walker IV,L. Walker IV,,,,,,,,,,,,,,,,,,,,,,,,,,
51,PT07M34.00S,2025-04-05T23:17:13.6Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201144,83.88633377135349,51.22549019607843,1610612750,11,8,2025-04-05T23:37:54Z,510000,False,6.0,99.0,1,right,MISS M. Conley 9' driving floating Shot,[201144],1610612750.0,MIN,driving floating,,,Conley,M. Conley,,,,,In The Paint (Non-RA),8-16 Center,9.92,Missed,,,,,,,,,,,,,,,,,,
52,PT07M33.00S,2025-04-05T23:17:14.6Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612755,11,8,2025-04-05T23:17:22Z,520000,False,,,0,,TEAM defensive REBOUND,[],1610612755.0,PHI,,,,,,,,,,In The Paint (Non-RA),8-16 Center,,,51.0,,,,,,,,,,,,,,,,,
53,PT07M33.00S,2025-04-05T23:17:18.3Z,1,REGULAR,foul,personal,[],203497,,,1610612755,11,8,2025-04-05T23:17:31Z,530000,False,,,0,,R. Gobert loose ball personal FOUL (1 PF),"[203497, 1641737]",1610612750.0,MIN,loose ball,,,Gobert,R. Gobert,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,1628172.0,1.0,0.0,Bona,1641737.0
55,PT07M33.00S,2025-04-05T23:17:32.6Z,1,REGULAR,violation,delay-of-game,['team'],0,,,1610612755,11,8,2025-04-05T23:17:37Z,550000,False,,,0,,TEAM delay-of-game VIOLATION,[],1610612750.0,MIN,,,,,,,,,,,,,,,,,,,,,,,,,,,1628172.0,,,,
56,PT07M12.00S,2025-04-05T23:17:56.1Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1641737,7.276609724047319,49.50980392156863,1610612755,11,8,2025-04-05T23:18:01Z,560000,False,2.0,16.0,1,left,MISS A. Bona driving DUNK,[1641737],1610612755.0,PHI,driving,,,Bona,A. Bona,,,,,Restricted Area,0-8 Center,1.61,Missed,,,,,,,,,,,,,,,,,,
57,PT07M10.00S,2025-04-05T23:17:58.1Z,1,REGULAR,rebound,defensive,[],203497,,,1610612750,11,8,2025-04-05T23:18:01Z,570000,False,,,0,,R. Gobert REBOUND (Off:1 Def:1),[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,Restricted Area,0-8 Center,,,56.0,2.0,1.0,1.0,,,,,,,,,,,,,,
58,PT07M07.00S,2025-04-05T23:18:04.2Z,1,REGULAR,foul,personal,['2freethrow'],1641737,,,1610612750,11,8,2025-04-05T23:18:13Z,580000,False,,,0,,A. Bona shooting personal FOUL (2 PF) (Randle 2 FT),"[1641737, 203944]",1610612755.0,PHI,shooting,,,Bona,A. Bona,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,2534.0,2.0,0.0,Randle,203944.0
60,PT07M07.00S,2025-04-05T23:18:36.1Z,1,REGULAR,freethrow,1 of 2,['fastbreak'],203944,,,1610612750,11,9,2025-04-05T23:19:06Z,600000,False,,,0,,J. Randle Free Throw 1 of 2 (1 PTS),[203944],1610612750.0,MIN,,,,Randle,J. Randle,,,,,,,,Made,,,,,,,,1.0,,,,,,,,,,
61,PT07M07.00S,2025-04-05T23:18:36.1Z,1,REGULAR,freethrow,2 of 2,['fastbreak'],203944,,,1610612750,11,9,2025-04-05T23:19:06Z,610000,False,,,0,,MISS J. Randle Free Throw 2 of 2,[203944],1610612750.0,MIN,,,,Randle,J. Randle,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
62,PT07M05.00S,2025-04-05T23:18:38.1Z,1,REGULAR,rebound,defensive,[],1641737,,,1610612755,11,9,2025-04-05T23:19:06Z,620000,False,,,0,,A. Bona REBOUND (Off:0 Def:3),[1641737],1610612755.0,PHI,,,,Bona,A. Bona,,,,,,,,,61.0,3.0,3.0,0.0,,,,,,,,,,,,,,
63,PT06M45.00S,2025-04-05T23:19:19.1Z,1,REGULAR,3pt,Jump Shot,[],1629656,11.613009198423129,5.14705882352942,1610612755,11,9,2025-04-05T23:19:27Z,630000,False,224.0,57.0,1,left,MISS Q. Grimes 3PT,[1629656],1610612755.0,PHI,,,,Grimes,Q. Grimes,,,,,Right Corner 3,24+ Right,23.14,Missed,,,,,,,,,,,,,,,,,,
64,PT06M43.00S,2025-04-05T23:19:21.1Z,1,REGULAR,rebound,defensive,[],203497,,,1610612750,11,9,2025-04-05T23:19:27Z,640000,False,,,0,,R. Gobert REBOUND (Off:1 Def:2),[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,Right Corner 3,24+ Right,,,63.0,3.0,2.0,1.0,,,,,,,,,,,,,,
65,PT06M27.00S,2025-04-05T23:19:37.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203944,93.47897503285151,48.529411764705884,1610612750,11,9,2025-04-05T23:19:42Z,650000,False,-7.0,9.0,1,right,MISS J. Randle driving Layup,[203944],1610612750.0,MIN,driving,,,Randle,J. Randle,,,,,Restricted Area,0-8 Center,1.15,Missed,,,,,,,,,,,,,,,,,,
66,PT06M25.00S,2025-04-05T23:19:39.4Z,1,REGULAR,rebound,offensive,[],203497,,,1610612750,11,9,2025-04-05T23:19:39Z,660000,False,,,0,,R. Gobert REBOUND (Off:2 Def:2),[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,Restricted Area,0-8 Center,,,65.0,4.0,2.0,2.0,,,,,,,,,,,,,,
67,PT06M22.00S,2025-04-05T23:19:41.7Z,1,REGULAR,2pt,Jump Shot,['2ndchance'],203944,96.36990801576873,30.882352941176478,1610612750,11,11,2025-04-05T23:19:46Z,670000,False,-96.0,-18.0,1,right,J. Randle 9' floating Jump Shot (3 PTS) (R. Gobert 1 AST),"[203944, 203497]",1610612750.0,MIN,floating,,,Randle,J. Randle,,,,,Mid-Range,8-16 Left,9.74,Made,,,,,,,,3.0,R. Gobert,203497.0,1.0,,,,,,,
69,PT06M11.00S,2025-04-05T23:19:54.9Z,1,REGULAR,turnover,out-of-bounds,[],1629656,,,1610612755,11,11,2025-04-05T23:20:00Z,690000,False,,,0,,Q. Grimes bad pass out-of-bounds TURNOVER (2 TO),[1629656],1610612755.0,PHI,bad pass,,,Grimes,Q. Grimes,,,,,Restricted Area,0-8 Center,,,,,,,2.0,,,,,,,,,1627534.0,,,,
70,PT06M11.00S,2025-04-05T23:20:14.5Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612750,11,11,2025-04-05T23:20:14Z,700000,False,,,0,,PHI Timeout,[],1610612755.0,PHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71,PT06M11.00S,2025-04-05T23:22:21.2Z,1,REGULAR,substitution,out,[],1629656,,,1610612750,11,11,2025-04-05T23:22:49Z,710000,False,,,0,,SUB out: Q. Grimes,[1629656],1610612755.0,PHI,,,,Grimes,Q. Grimes,,,,,,,,,,,,,,,,,,,,,,,,,,
72,PT06M11.00S,2025-04-05T23:22:21.2Z,1,REGULAR,substitution,out,[],1641737,,,1610612750,11,11,2025-04-05T23:22:49Z,720000,False,,,0,,SUB out: A. Bona,[1641737],1610612755.0,PHI,,,,Bona,A. Bona,,,,,,,,,,,,,,,,,,,,,,,,,,
73,PT06M11.00S,2025-04-05T23:22:21.2Z,1,REGULAR,substitution,out,[],201144,,,1610612750,11,11,2025-04-05T23:22:49Z,730000,False,,,0,,SUB out: M. Conley,[201144],1610612750.0,MIN,,,,Conley,M. Conley,,,,,,,,,,,,,,,,,,,,,,,,,,
74,PT06M11.00S,2025-04-05T23:22:21.2Z,1,REGULAR,substitution,out,[],203944,,,1610612750,11,11,2025-04-05T23:22:49Z,740000,False,,,0,,SUB out: J. Randle,[203944],1610612750.0,MIN,,,,Randle,J. Randle,,,,,,,,,,,,,,,,,,,,,,,,,,
75,PT06M11.00S,2025-04-05T23:22:21.2Z,1,REGULAR,substitution,in,[],1641741,,,1610612750,11,11,2025-04-05T23:22:49Z,750000,False,,,0,,SUB in: R. Council IV,[1641741],1610612755.0,PHI,,,,Council IV,R. Council IV,,,,,,,,,,,,,,,,,,,,,,,,,,
76,PT06M11.00S,2025-04-05T23:22:21.2Z,1,REGULAR,substitution,in,[],1630658,,,1610612750,11,11,2025-04-05T23:22:49Z,760000,False,,,0,,SUB in: C. Castleton,[1630658],1610612755.0,PHI,,,,Castleton,C. Castleton,,,,,,,,,,,,,,,,,,,,,,,,,,
77,PT06M11.00S,2025-04-05T23:22:21.2Z,1,REGULAR,substitution,in,[],1628978,,,1610612750,11,11,2025-04-05T23:22:49Z,770000,False,,,0,,SUB in: D. DiVincenzo,[1628978],1610612750.0,MIN,,,,DiVincenzo,D. DiVincenzo,,,,,,,,,,,,,,,,,,,,,,,,,,
78,PT06M11.00S,2025-04-05T23:22:21.2Z,1,REGULAR,substitution,in,[],1629675,,,1610612750,11,11,2025-04-05T23:22:49Z,780000,False,,,0,,SUB in: N. Reid,[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,,,,,,,,,,,,,,,,,,,,,,
79,PT05M55.00S,2025-04-05T23:23:11.4Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630183,94.13600525624179,45.58823529411765,1610612750,11,11,2025-04-05T23:23:18Z,790000,False,-22.0,3.0,1,right,MISS J. McDaniels driving reverse Layup - blocked,"[1630183, 1629022]",1610612750.0,MIN,driving reverse,,,McDaniels,J. McDaniels,,,,,Restricted Area,0-8 Center,2.23,Missed,,,,,,,,,,,,Walker IV,1629022.0,,,,,
99,PT05M55.00S,2025-04-05T23:23:11.4Z,1,REGULAR,block,,[],1629022,,,1610612750,11,11,2025-04-05T23:25:49Z,795000,False,,,0,,L. Walker IV BLOCK (1 BLK),[1629022],1610612755.0,PHI,,,,Walker IV,L. Walker IV,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
80,PT05M52.00S,2025-04-05T23:23:14.4Z,1,REGULAR,rebound,defensive,[],1630658,,,1610612755,11,11,2025-04-05T23:23:18Z,800000,False,,,0,,C. Castleton REBOUND (Off:0 Def:1),[1630658],1610612755.0,PHI,,,,Castleton,C. Castleton,,,,,Restricted Area,0-8 Center,,,79.0,1.0,1.0,0.0,,,,,,,,,,,,,,
81,PT05M48.00S,2025-04-05T23:23:17.2Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1630215,30.14126149802891,81.61764705882354,1610612755,11,11,2025-04-05T23:23:23Z,810000,False,-158.0,231.0,1,left,MISS J. Butler 27' running pullup 3PT,[1630215],1610612755.0,PHI,running pullup,,,Butler,J. Butler,,,,,Above the Break 3,24+ Left Center,27.98,Missed,,,,,,,,,,,,,,,,,,
82,PT05M46.00S,2025-04-05T23:23:19.2Z,1,REGULAR,rebound,defensive,[],1628978,,,1610612750,11,11,2025-04-05T23:23:23Z,820000,False,,,0,,D. DiVincenzo REBOUND (Off:0 Def:1),[1628978],1610612750.0,MIN,,,,DiVincenzo,D. DiVincenzo,,,,,Above the Break 3,24+ Left Center,,,81.0,1.0,1.0,0.0,,,,,,,,,,,,,,
83,PT05M40.00S,2025-04-05T23:23:26.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628978,91.90210249671485,60.294117647058826,1610612750,11,11,2025-04-05T23:26:06Z,830000,False,51.0,24.0,1,right,MISS D. DiVincenzo driving Layup,[1628978],1610612750.0,MIN,driving,,,DiVincenzo,D. DiVincenzo,,,,,In The Paint (Non-RA),0-8 Center,5.66,Missed,,,,,,,,,,,,,,,,,,
