actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
2,PT12M00.00S,2024-11-14T00:40:58.0Z,1,REGULAR,period,start,[],0,,,0,0,0,2024-11-14T00:40:58Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT12M00.00S,2024-11-14T00:41:01.3Z,1,REGULAR,jumpball,recovered,[],1630596,,,1610612739,0,0,2024-11-14T00:41:01Z,40000,False,,,0,,Jump Ball J. Allen vs. G. Yabusele: Tip to E. Mobley,"[1630596, 1628386, 1627824]",1610612739.0,CLE,startperiod,E. Mobley,1630596.0,Mobley,E. Mobley,Allen,1628386.0,Yabusele,1627824.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M45.00S,2024-11-14T00:41:11.9Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1628386,95.05584756898817,49.754901960784316,1610612739,0,2,2024-11-14T00:41:15Z,70000,False,-1.0,-6.0,1,right,J. Allen cutting DUNK (2 PTS) (D. Garland 1 AST),"[1628386, 1629636]",1610612739.0,CLE,cutting,,,Allen,J. Allen,,,,,Restricted Area,0-8 Center,0.61,Made,2.0,D. Garland,1629636.0,1.0,,,,,,,,,,,,,,
9,PT11M21.00S,2024-11-14T00:41:48.3Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626162,16.737844940867276,44.11764705882353,1610612755,0,2,2024-11-14T00:41:52Z,90000,False,29.0,105.0,1,left,MISS K. Oubre Jr. 10' pullup Shot,[1626162],1610612755.0,PHI,pullup,,,Oubre Jr.,K. Oubre Jr.,,,,,In The Paint (Non-RA),8-16 Center,10.88,Missed,,,,,,,,,,,,,,,,,,
10,PT11M18.00S,2024-11-14T00:41:51.3Z,1,REGULAR,rebound,defensive,[],1628386,,,1610612739,0,2,2024-11-14T00:41:52Z,100000,False,,,0,,J. Allen REBOUND (Off:0 Def:1),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,9.0,1.0,1.0,0.0,,,,,,,,,,
11,PT11M12.00S,2024-11-14T00:41:57.0Z,1,REGULAR,turnover,bad pass,[],1629636,,,1610612739,0,2,2024-11-14T00:42:03Z,110000,False,,,0,,D. Garland bad pass TURNOVER (1 TO),"[1629636, 1628997]",1610612739.0,CLE,,,,Garland,D. Garland,,,,,Mid-Range,8-16 Right,,,,,,,,,,,1.0,Martin,1628997.0,,,,,,,
12,PT11M12.00S,2024-11-14T00:41:57.0Z,1,REGULAR,steal,,[],1628997,,,1610612755,0,2,2024-11-14T00:42:00Z,120000,False,,,0,,C. Martin STEAL (1 STL),[1628997],1610612755.0,PHI,,,,Martin,C. Martin,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
13,PT11M06.00S,2024-11-14T00:42:02.6Z,1,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1642272,25.54204993429697,88.72549019607843,1610612755,3,2,2024-11-14T00:42:07Z,130000,False,-194.0,188.0,1,left,J. McCain 26' 3PT running (3 PTS) (G. Yabusele 1 AST),"[1642272, 1627824]",1610612755.0,PHI,running,,,McCain,J. McCain,,,,,Above the Break 3,24+ Left Center,26.96,Made,3.0,G. Yabusele,1627824.0,1.0,,,,,,,,,,,,,,
15,PT10M54.00S,2024-11-14T00:42:15.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628378,96.36990801576873,50.49019607843137,1610612739,3,2,2024-11-14T00:42:18Z,150000,False,2.0,-18.0,1,right,MISS D. Mitchell driving Layup,[1628378],1610612739.0,CLE,driving,,,Mitchell,D. Mitchell,,,,,In The Paint (Non-RA),0-8 Center,1.86,Missed,,,,,,,,,,,,,,,,,,
16,PT10M51.00S,2024-11-14T00:42:18.1Z,1,REGULAR,rebound,defensive,[],1626162,,,1610612755,3,2,2024-11-14T00:42:18Z,160000,False,,,0,,K. Oubre Jr. REBOUND (Off:0 Def:1),[1626162],1610612755.0,PHI,,,,Oubre Jr.,K. Oubre Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,15.0,1.0,1.0,0.0,,,,,,,,,,
17,PT10M49.00S,2024-11-14T00:42:20.2Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1642272,18.446123521681997,5.14705882352942,1610612755,3,2,2024-11-14T00:42:26Z,170000,False,224.0,121.0,1,left,MISS J. McCain 25' running 3PT,[1642272],1610612755.0,PHI,running,,,McCain,J. McCain,,,,,Above the Break 3,24+ Right Center,25.48,Missed,,,,,,,,,,,,,,,,,,
18,PT10M45.00S,2024-11-14T00:42:24.1Z,1,REGULAR,rebound,offensive,[],1628997,,,1610612755,3,2,2024-11-14T00:42:24Z,180000,False,,,0,,C. Martin REBOUND (Off:1 Def:0),[1628997],1610612755.0,PHI,,,,Martin,C. Martin,,,,,Above the Break 3,24+ Right Center,,,,,,,17.0,1.0,0.0,1.0,,,,,,,,,,
19,PT10M32.00S,2024-11-14T00:42:36.2Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1627824,26.067674113009204,14.705882352941174,1610612755,3,2,2024-11-14T00:42:40Z,190000,False,176.0,193.0,1,left,MISS G. Yabusele 26' 3PT,[1627824],1610612755.0,PHI,,,,Yabusele,G. Yabusele,,,,,Above the Break 3,24+ Right Center,26.12,Missed,,,,,,,,,,,,,,,,,,
20,PT10M29.00S,2024-11-14T00:42:39.2Z,1,REGULAR,rebound,defensive,[],1628378,,,1610612739,3,2,2024-11-14T00:42:40Z,200000,False,,,0,,D. Mitchell REBOUND (Off:0 Def:1),[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,Above the Break 3,24+ Right Center,,,,,,,19.0,1.0,1.0,0.0,,,,,,,,,,
21,PT10M21.00S,2024-11-14T00:42:47.8Z,1,REGULAR,turnover,bad pass,[],1630596,,,1610612739,3,2,2024-11-14T00:42:52Z,210000,False,,,0,,E. Mobley bad pass TURNOVER (1 TO),"[1630596, 1628997]",1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,Mid-Range,8-16 Right,,,,,,,,,,,1.0,Martin,1628997.0,,,,,,,
22,PT10M21.00S,2024-11-14T00:42:47.8Z,1,REGULAR,steal,,[],1628997,,,1610612755,3,2,2024-11-14T00:42:49Z,220000,False,,,0,,C. Martin STEAL (2 STL),[1628997],1610612755.0,PHI,,,,Martin,C. Martin,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
23,PT10M06.00S,2024-11-14T00:43:03.1Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1626162,24.096583442838366,10.539215686274503,1610612755,6,2,2024-11-14T00:43:07Z,230000,False,197.0,174.0,1,left,K. Oubre Jr. 26' 3PT  (3 PTS) (J. McCain 1 AST),"[1626162, 1642272]",1610612755.0,PHI,,,,Oubre Jr.,K. Oubre Jr.,,,,,Above the Break 3,24+ Right Center,26.31,Made,3.0,J. McCain,1642272.0,1.0,,,,,,,,,,,,,,
25,PT09M44.00S,2024-11-14T00:43:25.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628386,93.08475689881735,55.14705882352941,1610612739,6,2,2024-11-14T00:43:34Z,250000,False,26.0,13.0,1,right,MISS J. Allen cutting finger roll Layup,[1628386],1610612739.0,CLE,cutting finger roll,,,Allen,J. Allen,,,,,Restricted Area,0-8 Center,2.86,Missed,,,,,,,,,,,,,,,,,,
26,PT09M40.00S,2024-11-14T00:43:29.7Z,1,REGULAR,rebound,offensive,[],1628386,,,1610612739,6,2,2024-11-14T00:43:29Z,260000,False,,,0,,J. Allen REBOUND (Off:1 Def:1),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,Restricted Area,0-8 Center,,,,,,,25.0,2.0,1.0,1.0,,,,,,,,,,
27,PT09M40.00S,2024-11-14T00:43:29.7Z,1,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1628386,94.40999984741211,50.0,1610612739,6,2,2024-11-14T00:46:57Z,270000,False,0.0,0.0,1,right,MISS J. Allen tip Layup,[1628386],1610612739.0,CLE,tip,,,Allen,J. Allen,,,,,Restricted Area,0-8 Center,0.0,Missed,,,,,,,,,,,,,,,,,,
29,PT09M40.00S,2024-11-14T00:43:29.7Z,1,REGULAR,rebound,defensive,[],1627824,,,1610612755,6,2,2024-11-14T00:46:57Z,290000,False,,,0,,G. Yabusele REBOUND (Off:0 Def:1),[1627824],1610612755.0,PHI,,,,Yabusele,G. Yabusele,,,,,Restricted Area,0-8 Center,,,,,,,27.0,1.0,1.0,0.0,,,,,,,,,,
30,PT09M35.00S,2024-11-14T00:43:34.1Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1628997,12.401445466491452,4.656862745098039,1610612755,6,2,2024-11-14T00:43:38Z,300000,False,227.0,64.0,1,left,MISS C. Martin running 3PT,[1628997],1610612755.0,PHI,running,,,Martin,C. Martin,,,,,Right Corner 3,24+ Right,23.56,Missed,,,,,,,,,,,,,,,,,,
31,PT09M33.00S,2024-11-14T00:43:36.1Z,1,REGULAR,rebound,defensive,[],1628378,,,1610612739,6,2,2024-11-14T00:43:38Z,310000,False,,,0,,D. Mitchell REBOUND (Off:0 Def:2),[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,Right Corner 3,24+ Right,,,,,,,30.0,2.0,2.0,0.0,,,,,,,,,,
