actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
2,PT12M00.00S,2025-03-30T23:42:13.8Z,1,REGULAR,period,start,[],0,,,0,0,0,2025-03-30T23:42:13Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M56.00S,2025-03-30T23:42:20.6Z,1,REGULAR,jumpball,recovered,[],1630215,,,1610612755,0,0,2025-03-30T23:42:20Z,40000,False,,,0,,Jump Ball A. Bona vs. O. Robinson: Tip to J. Butler,"[1630215, 1641737, 1631115]",1610612755.0,PHI,startperiod,J. Butler,1630215.0,Butler,J. Butler,Bona,1641737.0,Robinson,1631115.0,,,,,,,,,,,,,,,,,,,,,,
8,PT11M41.00S,2025-03-30T23:42:48.8Z,1,REGULAR,3pt,Jump Shot,[],1642348,32.769382391590014,47.30392156862745,1610612755,0,0,2025-03-30T23:44:56Z,80000,False,13.0,256.0,1,left,MISS J. Edwards 25' pullup 3PT,[1642348],1610612755.0,PHI,pullup,,,Edwards,J. Edwards,,,,,Above the Break 3,24+ Center,25.59,Missed,,,,,,,,,,,,,,,,,,
9,PT11M40.00S,2025-03-30T23:42:49.8Z,1,REGULAR,rebound,defensive,[],1642266,,,1610612761,0,0,2025-03-30T23:43:10Z,90000,False,,,0,,J. Walter REBOUND (Off:0 Def:1),[1642266],1610612761.0,TOR,,,,Walter,J. Walter,,,,,Mid-Range,16-24 Center,,,8.0,1.0,1.0,0.0,,,,,,,,,,,,,,
10,PT11M37.00S,2025-03-30T23:42:54.2Z,1,REGULAR,foul,personal,['2freethrow'],1642348,,,1610612761,0,0,2025-03-30T23:42:59Z,100000,False,,,0,,J. Edwards shooting personal FOUL (1 PF) (Walter 2 FT),"[1642348, 1642266]",1610612755.0,PHI,shooting,,,Edwards,J. Edwards,,,,,Restricted Area,0-8 Center,,,,,,,202058.0,1.0,0.0,Walter,1642266.0,,,,,,,,,
12,PT11M37.00S,2025-03-30T23:43:18.9Z,1,REGULAR,freethrow,1 of 2,['fastbreak'],1642266,,,1610612761,0,1,2025-03-30T23:43:18Z,120000,False,,,0,,J. Walter Free Throw 1 of 2 (1 PTS),[1642266],1610612761.0,TOR,,,,Walter,J. Walter,,,,,,,,Made,,,,,,,,,,1.0,,,,,,,,
13,PT11M37.00S,2025-03-30T23:43:29.7Z,1,REGULAR,freethrow,2 of 2,['fastbreak'],1642266,,,1610612761,0,2,2025-03-30T23:43:29Z,130000,False,,,0,,J. Walter Free Throw 2 of 2 (2 PTS),[1642266],1610612761.0,TOR,,,,Walter,J. Walter,,,,,,,,Made,,,,,,,,,,2.0,,,,,,,,
14,PT11M28.00S,2025-03-30T23:43:42.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630215,6.8823915900131425,50.245098039215684,1610612755,2,2,2025-03-30T23:43:48Z,140000,False,-1.0,12.0,1,left,J. Butler driving finger roll Layup (2 PTS),[1630215],1610612755.0,PHI,driving finger roll,,,Butler,J. Butler,,,,,Restricted Area,0-8 Center,1.23,Made,,,,,,,,,,2.0,,,,,,,,
15,PT11M19.00S,2025-03-30T23:43:51.0Z,1,REGULAR,3pt,Jump Shot,[],1629628,75.08212877792378,14.950980392156865,1610612761,2,2,2025-03-30T23:43:57Z,150000,False,-175.0,182.0,1,right,MISS R. Barrett 25' 3PT,[1629628],1610612761.0,TOR,,,,Barrett,R. Barrett,,,,,Above the Break 3,24+ Left Center,25.24,Missed,,,,,,,,,,,,,,,,,,
16,PT11M17.00S,2025-03-30T23:43:53.0Z,1,REGULAR,rebound,defensive,[],1629022,,,1610612755,2,2,2025-03-30T23:43:57Z,160000,False,,,0,,L. Walker IV REBOUND (Off:0 Def:1),[1629022],1610612755.0,PHI,,,,Walker IV,L. Walker IV,,,,,Above the Break 3,24+ Left Center,,,15.0,1.0,1.0,0.0,,,,,,,,,,,,,,
17,PT11M02.00S,2025-03-30T23:44:08.2Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629022,18.446123521681997,46.32352941176471,1610612755,4,2,2025-03-30T23:46:07Z,170000,False,18.0,121.0,1,left,L. Walker IV 12' driving floating Jump Shot (2 PTS),[1629022],1610612755.0,PHI,driving floating,,,Walker IV,L. Walker IV,,,,,In The Paint (Non-RA),8-16 Center,12.23,Made,,,,,,,,,,2.0,,,,,,,,
18,PT10M48.00S,2025-03-30T23:44:22.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1642347,93.47897503285151,54.90196078431372,1610612761,4,2,2025-03-30T23:44:26Z,180000,False,25.0,9.0,1,right,MISS J. Shead driving Layup,[1642347],1610612761.0,TOR,driving,,,Shead,J. Shead,,,,,Restricted Area,0-8 Center,2.6,Missed,,,,,,,,,,,,,,,,,,
19,PT10M46.00S,2025-03-30T23:44:24.8Z,1,REGULAR,rebound,defensive,[],1630215,,,1610612755,4,2,2025-03-30T23:44:26Z,190000,False,,,0,,J. Butler REBOUND (Off:0 Def:1),[1630215],1610612755.0,PHI,,,,Butler,J. Butler,,,,,Restricted Area,0-8 Center,,,18.0,1.0,1.0,0.0,,,,,,,,,,,,,,
20,PT10M42.00S,2025-03-30T23:44:28.8Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1629022,30.009855453350852,82.84313725490196,1610612755,4,2,2025-03-30T23:44:36Z,200000,False,-164.0,230.0,1,left,MISS L. Walker IV 28' running 3PT,[1629022],1610612755.0,PHI,running,,,Walker IV,L. Walker IV,,,,,Above the Break 3,24+ Left Center,28.23,Missed,,,,,,,,,,,,,,,,,,
21,PT10M39.00S,2025-03-30T23:44:31.6Z,1,REGULAR,rebound,offensive,[],1641737,,,1610612755,4,2,2025-03-30T23:44:31Z,210000,False,,,0,,A. Bona REBOUND (Off:1 Def:0),[1641737],1610612755.0,PHI,,,,Bona,A. Bona,,,,,Above the Break 3,24+ Left Center,,,20.0,1.0,0.0,1.0,,,,,,,,,,,,,,
22,PT10M26.00S,2025-03-30T23:44:44.0Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629022,7.670827858081481,48.529411764705884,1610612755,6,2,2025-03-30T23:46:53Z,220000,False,7.0,20.0,1,left,L. Walker IV cutting Layup (4 PTS) (R. Council IV 1 AST),"[1629022, 1641741]",1610612755.0,PHI,cutting,,,Walker IV,L. Walker IV,,,,,Restricted Area,0-8 Center,2.1,Made,,,,,,,,,,4.0,R. Council IV,1641741.0,1.0,,,,,
25,PT10M15.00S,2025-03-30T23:44:54.8Z,1,REGULAR,3pt,Jump Shot,[],1629628,71.00854139290408,82.35294117647058,1610612761,6,5,2025-03-30T23:45:01Z,250000,False,162.0,220.0,1,right,R. Barrett 27' 3PT  (3 PTS) (J. Shead 1 AST),"[1629628, 1642347]",1610612761.0,TOR,,,,Barrett,R. Barrett,,,,,Above the Break 3,24+ Right Center,27.31,Made,,,,,,,,,,3.0,J. Shead,1642347.0,1.0,,,,,
27,PT09M59.00S,2025-03-30T23:45:10.9Z,1,REGULAR,turnover,lost ball,[],1641737,,,1610612755,6,5,2025-03-30T23:45:14Z,270000,False,,,0,,A. Bona lost ball TURNOVER (1 TO),"[1641737, 1642266]",1610612755.0,PHI,,,,Bona,A. Bona,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,1.0,Walter,1642266.0,,
28,PT09M59.00S,2025-03-30T23:45:10.9Z,1,REGULAR,steal,,[],1642266,,,1610612761,6,5,2025-03-30T23:45:13Z,280000,False,,,0,,J. Walter STEAL (1 STL),[1642266],1610612761.0,TOR,,,,Walter,J. Walter,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,,,
29,PT09M53.00S,2025-03-30T23:45:17.4Z,1,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1642347,65.75229960578187,42.892156862745104,1610612761,6,5,2025-03-30T23:45:28Z,290000,False,-36.0,269.0,1,right,MISS J. Shead 27' running 3PT,[1642347],1610612761.0,TOR,running,,,Shead,J. Shead,,,,,Above the Break 3,24+ Center,27.17,Missed,,,,,,,,,,,,,,,,,,
30,PT09M50.00S,2025-03-30T23:45:20.4Z,1,REGULAR,rebound,defensive,[],1641741,,,1610612755,6,5,2025-03-30T23:45:28Z,300000,False,,,0,,R. Council IV REBOUND (Off:0 Def:1),[1641741],1610612755.0,PHI,,,,Council IV,R. Council IV,,,,,Above the Break 3,24+ Center,,,29.0,1.0,1.0,0.0,,,,,,,,,,,,,,
31,PT09M43.00S,2025-03-30T23:45:27.9Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1641741,9.247700394218143,41.42156862745098,1610612755,6,5,2025-03-30T23:45:38Z,310000,False,43.0,34.0,1,left,MISS R. Council IV driving floating bank Shot,[1641741],1610612755.0,PHI,driving floating bank,,,Council IV,R. Council IV,,,,,In The Paint (Non-RA),0-8 Center,5.5,Missed,,,,,,,,,,,,,,,,,,
32,PT09M40.00S,2025-03-30T23:45:30.9Z,1,REGULAR,rebound,defensive,[],1630567,,,1610612761,6,5,2025-03-30T23:45:38Z,320000,False,,,0,,S. Barnes REBOUND (Off:0 Def:1),[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,In The Paint (Non-RA),0-8 Center,,,31.0,1.0,1.0,0.0,,,,,,,,,,,,,,
33,PT09M37.00S,2025-03-30T23:45:37.4Z,1,REGULAR,foul,personal,['2freethrow'],1642348,,,1610612761,6,5,2025-03-30T23:45:46Z,330000,False,,,0,,J. Edwards shooting personal FOUL (2 PF) (Barrett 2 FT),"[1642348, 1629628]",1610612755.0,PHI,shooting,,,Edwards,J. Edwards,,,,,Restricted Area,0-8 Center,,,,,,,202035.0,2.0,0.0,Barrett,1629628.0,,,,,,,,,
35,PT09M37.00S,2025-03-30T23:46:04.6Z,1,REGULAR,freethrow,1 of 2,['fastbreak'],1629628,,,1610612761,6,5,2025-03-30T23:46:04Z,350000,False,,,0,,MISS R. Barrett Free Throw 1 of 2,[1629628],1610612761.0,TOR,,,,Barrett,R. Barrett,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
36,PT09M37.00S,2025-03-30T23:46:04.6Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612761,6,5,2025-03-30T23:46:04Z,360000,False,,,0,,TEAM offensive REBOUND,[],1610612761.0,TOR,,,,,,,,,,,,,,35.0,,,,,,,,,,,,,,,,,
37,PT09M37.00S,2025-03-30T23:46:13.9Z,1,REGULAR,freethrow,2 of 2,['fastbreak'],1629628,,,1610612761,6,6,2025-03-30T23:46:13Z,370000,False,,,0,,R. Barrett Free Throw 2 of 2 (4 PTS),[1629628],1610612761.0,TOR,,,,Barrett,R. Barrett,,,,,,,,Made,,,,,,,,,,4.0,,,,,,,,
38,PT09M22.00S,2025-03-30T23:46:29.6Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1641737,7.408015768725363,51.71568627450981,1610612755,8,6,2025-03-30T23:46:35Z,380000,False,-9.0,17.0,1,left,A. Bona DUNK (2 PTS) (J. Butler 1 AST),"[1641737, 1630215]",1610612755.0,PHI,,,,Bona,A. Bona,,,,,Restricted Area,0-8 Center,1.91,Made,,,,,,,,,,2.0,J. Butler,1630215.0,1.0,,,,,
40,PT09M08.00S,2025-03-30T23:46:44.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1631115,94.79303547963207,51.470588235294116,1610612761,8,8,2025-03-30T23:46:48Z,400000,False,7.0,-4.0,1,right,O. Robinson driving Layup (2 PTS) (J. Shead 2 AST),"[1631115, 1642347]",1610612761.0,TOR,driving,,,Robinson,O. Robinson,,,,,Restricted Area,0-8 Center,0.82,Made,,,,,,,,,,2.0,J. Shead,1642347.0,2.0,,,,,
42,PT08M58.00S,2025-03-30T23:46:57.2Z,1,REGULAR,foul,personal,['2freethrow'],1631115,,,1610612755,8,8,2025-03-30T23:47:01Z,420000,False,,,0,,O. Robinson shooting personal FOUL (1 PF) (Bona 2 FT),"[1631115, 1641737]",1610612761.0,TOR,shooting,,,Robinson,O. Robinson,,,,,Restricted Area,0-8 Center,,,,,,,202058.0,1.0,0.0,Bona,1641737.0,,,,,,,,,
44,PT08M58.00S,2025-03-30T23:47:25.5Z,1,REGULAR,freethrow,1 of 2,[],1641737,,,1610612755,9,8,2025-03-30T23:47:25Z,440000,False,,,0,,A. Bona Free Throw 1 of 2 (3 PTS),[1641737],1610612755.0,PHI,,,,Bona,A. Bona,,,,,,,,Made,,,,,,,,,,3.0,,,,,,,,
45,PT08M58.00S,2025-03-30T23:47:45.9Z,1,REGULAR,freethrow,2 of 2,[],1641737,,,1610612755,10,8,2025-03-30T23:47:45Z,450000,False,,,0,,A. Bona Free Throw 2 of 2 (4 PTS),[1641737],1610612755.0,PHI,,,,Bona,A. Bona,,,,,,,,Made,,,,,,,,,,4.0,,,,,,,,
46,PT08M47.00S,2025-03-30T23:48:00.6Z,1,REGULAR,foul,personal,['2freethrow'],1629022,,,1610612761,10,8,2025-03-30T23:48:19Z,460000,False,,,0,,L. Walker IV shooting personal FOUL (1 PF) (Barrett 2 FT),"[1629022, 1629628]",1610612755.0,PHI,shooting,,,Walker IV,L. Walker IV,,,,,Restricted Area,0-8 Center,,,,,,,202058.0,1.0,0.0,Barrett,1629628.0,,,,,,,,,
48,PT08M47.00S,2025-03-30T23:48:20.7Z,1,REGULAR,freethrow,1 of 2,[],1629628,,,1610612761,10,8,2025-03-30T23:48:20Z,480000,False,,,0,,MISS R. Barrett Free Throw 1 of 2,[1629628],1610612761.0,TOR,,,,Barrett,R. Barrett,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
49,PT08M47.00S,2025-03-30T23:48:20.7Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612761,10,8,2025-03-30T23:48:20Z,490000,False,,,0,,TEAM offensive REBOUND,[],1610612761.0,TOR,,,,,,,,,,,,,,48.0,,,,,,,,,,,,,,,,,
50,PT08M47.00S,2025-03-30T23:48:34.1Z,1,REGULAR,freethrow,2 of 2,[],1629628,,,1610612761,10,9,2025-03-30T23:48:34Z,500000,False,,,0,,R. Barrett Free Throw 2 of 2 (5 PTS),[1629628],1610612761.0,TOR,,,,Barrett,R. Barrett,,,,,,,,Made,,,,,,,,,,5.0,,,,,,,,
