actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId
2,PT12M00.00S,2025-01-25T00:11:09.0Z,1,REGULAR,period,start,[],0,,,0,0,0,2025-01-25T00:11:09Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M57.00S,2025-01-25T00:11:11.5Z,1,REGULAR,jumpball,recovered,[],1628378,,,1610612739,0,0,2025-01-25T00:11:11Z,40000,False,,,0,,Jump Ball J. Allen vs. G. Yabusele: Tip to D. Mitchell,"[1628378, 1628386, 1627824]",1610612739.0,CLE,startperiod,D. Mitchell,1628378.0,Mitchell,D. Mitchell,Allen,1628386.0,Yabusele,1627824.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M41.00S,2025-01-25T00:11:27.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628386,95.18725361366623,57.84313725490196,1610612739,0,0,2025-01-25T00:11:33Z,70000,False,39.0,-7.0,1,right,MISS J. Allen cutting Layup,[1628386],1610612739.0,CLE,cutting,,,Allen,J. Allen,,,,,Restricted Area,0-8 Center,3.99,Missed,,,,,,,,,,,,,,,,,,
9,PT11M36.00S,2025-01-25T00:11:32.1Z,1,REGULAR,rebound,defensive,[],1626162,,,1610612755,0,0,2025-01-25T00:11:33Z,90000,False,,,0,,K. Oubre Jr. REBOUND (Off:0 Def:1),[1626162],1610612755.0,PHI,,,,Oubre Jr.,K. Oubre Jr.,,,,,Restricted Area,0-8 Center,,,7.0,1.0,1.0,0.0,,,,,,,,,,,,,,
10,PT11M21.00S,2025-01-25T00:11:47.0Z,1,REGULAR,3pt,Jump Shot,[],1627824,11.350197109067011,5.14705882352942,1610612755,3,0,2025-01-25T00:11:53Z,100000,False,224.0,54.0,1,left,G. Yabusele 3PT  (3 PTS) (E. Gordon 1 AST),"[1627824, 201569]",1610612755.0,PHI,,,,Yabusele,G. Yabusele,,,,,Right Corner 3,24+ Right,23.08,Made,,,,,3.0,E. Gordon,201569.0,1.0,,,,,,,,,,
12,PT11M11.00S,2025-01-25T00:12:00.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628378,93.87319316688567,50.98039215686275,1610612739,3,0,2025-01-25T00:20:14Z,120000,False,5.0,5.0,1,right,MISS D. Mitchell driving Layup - blocked,"[1628378, 1627824]",1610612739.0,CLE,driving,,,Mitchell,D. Mitchell,,,,,Restricted Area,0-8 Center,0.71,Missed,,,,,,,,,Yabusele,1627824.0,,,,,,,,
13,PT11M11.00S,2025-01-25T00:12:00.5Z,1,REGULAR,block,,[],1627824,,,1610612739,3,0,2025-01-25T00:12:04Z,130000,False,,,0,,G. Yabusele BLOCK (1 BLK),[1627824],1610612755.0,PHI,,,,Yabusele,G. Yabusele,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
17,PT11M09.00S,2025-01-25T00:12:02.5Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612739,3,0,2025-01-25T00:20:14Z,140000,False,,,0,,TEAM offensive REBOUND,[],1610612739.0,CLE,,,,,,,,,,Restricted Area,0-8 Center,,,12.0,,,,,,,,,,,,,,,,,
14,PT11M09.00S,2025-01-25T00:12:30.3Z,1,REGULAR,jumpball,recovered,[],1629622,,,1610612739,3,0,2025-01-25T00:20:18Z,150000,False,,,0,,Jump Ball D. Mitchell vs. G. Yabusele: Tip to M. Strus,"[1629622, 1628378, 1627824]",1610612739.0,CLE,heldball,M. Strus,1629622.0,Strus,M. Strus,Mitchell,1628378.0,Yabusele,1627824.0,,,,,,,,,,,,,,,,,,,,,,
18,PT11M02.00S,2025-01-25T00:12:34.4Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1628378,68.11760840998686,69.11764705882354,1610612739,3,3,2025-01-25T00:12:39Z,180000,False,96.0,247.0,1,right,D. Mitchell 26' 3PT  (3 PTS) (M. Strus 1 AST),"[1628378, 1629622]",1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,Above the Break 3,24+ Right Center,26.5,Made,,,,,3.0,M. Strus,1629622.0,1.0,,,,,,,,,,
