actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,turnoverTotal,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId
169,PT10M38.00S,2025-01-11T00:39:36.0Z,2,REGULAR,rebound,defensive,[],1628464,,,1610612740,24,31,2025-01-11T00:39:37Z,1690000,False,,,0,,D. Theis REBOUND (Off:1 Def:1),[1628464],1610612740.0,NOP,,,,Theis,D. Theis,,,,,Restricted Area,0-8 Center,,,,,168.0,2.0,1.0,1.0,,,,,,,,,,,,
172,PT10M26.00S,2025-01-11T00:40:02.8Z,2,REGULAR,3pt,Jump Shot,[],1630527,66.93495400788436,54.411764705882355,1610612740,24,31,2025-01-11T00:40:07Z,1720000,False,22.0,258.0,1,right,MISS B. Boston 25' pullup 3PT,[1630527],1610612740.0,NOP,pullup,,,Boston,B. Boston,,,,,Above the Break 3,24+ Center,,,25.92,Missed,,,,,,,,,,,,,,,,
173,PT10M22.00S,2025-01-11T00:40:06.8Z,2,REGULAR,rebound,defensive,[],202704,,,1610612755,24,31,2025-01-11T00:40:07Z,1730000,False,,,0,,R. Jackson REBOUND (Off:0 Def:1),[202704],1610612755.0,PHI,,,,Jackson,R. Jackson,,,,,Above the Break 3,24+ Center,,,,,172.0,1.0,1.0,0.0,,,,,,,,,,,,
174,PT10M16.00S,2025-01-11T00:40:12.8Z,2,REGULAR,3pt,Jump Shot,[],202704,29.878449408672807,79.16666666666666,1610612755,24,31,2025-01-11T00:40:17Z,1740000,False,-146.0,228.0,1,left,MISS R. Jackson 27' 3PT,[202704],1610612755.0,PHI,,,,Jackson,R. Jackson,,,,,Above the Break 3,24+ Left Center,,,27.1,Missed,,,,,,,,,,,,,,,,
175,PT10M13.00S,2025-01-11T00:40:15.8Z,2,REGULAR,rebound,defensive,[],1630631,,,1610612740,24,31,2025-01-11T00:40:17Z,1750000,False,,,0,,J. Alvarado REBOUND (Off:0 Def:1),[1630631],1610612740.0,NOP,,,,Alvarado,J. Alvarado,,,,,Above the Break 3,24+ Left Center,,,,,174.0,1.0,1.0,0.0,,,,,,,,,,,,
176,PT10M01.00S,2025-01-11T00:40:30.6Z,2,REGULAR,foul,personal,[],202704,,,1610612740,24,31,2025-01-11T00:40:36Z,1760000,False,,,0,,R. Jackson personal FOUL (1 PF),"[202704, 1630631]",1610612755.0,PHI,,,,Jackson,R. Jackson,,,,,Mid-Range,8-16 Right,202027.0,,,,,,,,,,,,1.0,0.0,Alvarado,1630631.0,,,,
178,PT09M58.00S,2025-01-11T00:40:55.9Z,2,REGULAR,foul,personal,[],202331,,,1610612740,24,31,2025-01-11T00:41:03Z,1780000,False,,,0,,P. George personal FOUL (2 PF),"[202331, 1630526]",1610612755.0,PHI,,,,George,P. George,,,,,Mid-Range,8-16 Right,202027.0,,,,,,,,,,,,2.0,0.0,Robinson-Earl,1630526.0,,,,
180,PT09M49.00S,2025-01-11T00:41:22.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630631,92.95335085413929,41.17647058823529,1610612740,24,31,2025-01-11T00:41:26Z,1800000,False,-44.0,14.0,1,right,MISS J. Alvarado driving Layup,[1630631],1610612740.0,NOP,driving,,,Alvarado,J. Alvarado,,,,,In The Paint (Non-RA),0-8 Center,,,4.62,Missed,,,,,,,,,,,,,,,,
181,PT09M46.00S,2025-01-11T00:41:25.8Z,2,REGULAR,rebound,defensive,[],202331,,,1610612755,24,31,2025-01-11T00:41:26Z,1810000,False,,,0,,P. George REBOUND (Off:0 Def:6),[202331],1610612755.0,PHI,,,,George,P. George,,,,,In The Paint (Non-RA),0-8 Center,,,,,180.0,6.0,6.0,0.0,,,,,,,,,,,,
182,PT09M34.00S,2025-01-11T00:41:37.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630288,7.276609724047319,53.431372549019606,1610612755,26,31,2025-01-11T00:41:40Z,1820000,False,-17.0,16.0,1,left,J. Dowtin Jr. driving Layup (2 PTS),[1630288],1610612755.0,PHI,driving,,,Dowtin Jr.,J. Dowtin Jr.,,,,,Restricted Area,0-8 Center,,,2.34,Made,,,,,2.0,,,,,,,,,,,
183,PT09M22.00S,2025-01-11T00:41:49.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630527,91.50788436268068,50.0,1610612740,26,31,2025-01-11T00:41:53Z,1830000,False,0.0,27.0,1,right,MISS B. Boston driving Layup,[1630527],1610612740.0,NOP,driving,,,Boston,B. Boston,,,,,Restricted Area,0-8 Center,,,2.73,Missed,,,,,,,,,,,,,,,,
184,PT09M20.00S,2025-01-11T00:41:51.4Z,2,REGULAR,rebound,defensive,[],202331,,,1610612755,26,31,2025-01-11T00:41:53Z,1840000,False,,,0,,P. George REBOUND (Off:0 Def:7),[202331],1610612755.0,PHI,,,,George,P. George,,,,,Restricted Area,0-8 Center,,,,,183.0,7.0,7.0,0.0,,,,,,,,,,,,
185,PT09M15.00S,2025-01-11T00:41:58.1Z,2,REGULAR,foul,personal,['2freethrow'],1630526,,,1610612755,26,31,2025-01-11T00:42:07Z,1850000,False,,,0,,J. Robinson-Earl shooting personal FOUL (1 PF) (Jackson 2 FT),"[1630526, 202704]",1610612740.0,NOP,shooting,,,Robinson-Earl,J. Robinson-Earl,,,,,Restricted Area,0-8 Center,202027.0,,,,,,,,,,,,1.0,0.0,Jackson,202704.0,,,,
187,PT09M15.00S,2025-01-11T00:42:28.4Z,2,REGULAR,freethrow,1 of 2,['fastbreak'],202704,,,1610612755,27,31,2025-01-11T00:42:28Z,1870000,False,,,0,,R. Jackson Free Throw 1 of 2 (1 PTS),[202704],1610612755.0,PHI,,,,Jackson,R. Jackson,,,,,,,,,,Made,,,,,1.0,,,,,,,,,,,
188,PT09M15.00S,2025-01-11T00:42:50.2Z,2,REGULAR,freethrow,2 of 2,['fastbreak'],202704,,,1610612755,28,31,2025-01-11T00:42:50Z,1880000,False,,,0,,R. Jackson Free Throw 2 of 2 (2 PTS),[202704],1610612755.0,PHI,,,,Jackson,R. Jackson,,,,,,,,,,Made,,,,,2.0,,,,,,,,,,,
189,PT08M59.00S,2025-01-11T00:43:06.8Z,2,REGULAR,2pt,Jump Shot,[],1641722,93.2161629434954,84.06862745098039,1610612740,28,31,2025-01-11T00:43:15Z,1890000,False,170.0,11.0,1,right,MISS J. Hawkins 17' fadeaway Shot,[1641722],1610612740.0,NOP,fadeaway,,,Hawkins,J. Hawkins,,,,,Mid-Range,16-24 Right,,,17.07,Missed,,,,,,,,,,,,,,,,
190,PT08M58.00S,2025-01-11T00:43:07.8Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612740,28,31,2025-01-11T00:43:15Z,1900000,False,,,0,,TEAM offensive REBOUND,[],1610612740.0,NOP,,,,,,,,,,Mid-Range,16-24 Right,,,,,189.0,,,,,,,,,,,,,,,
191,PT08M58.00S,2025-01-11T00:43:12.5Z,2,REGULAR,foul,personal,[],202704,,,1610612740,28,31,2025-01-11T00:43:19Z,1910000,False,,,0,,R. Jackson loose ball personal FOUL (2 PF),"[202704, 1630526]",1610612755.0,PHI,loose ball,,,Jackson,R. Jackson,,,,,Restricted Area,0-8 Center,2882.0,,,,,,,,,,,,2.0,0.0,Robinson-Earl,1630526.0,,,,
193,PT08M48.00S,2025-01-11T00:43:38.4Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1630631,77.44743758212877,91.66666666666667,1610612740,28,31,2025-01-11T00:43:42Z,1930000,False,208.0,159.0,1,right,MISS J. Alvarado 26' 3PT,[1630631],1610612740.0,NOP,,,,Alvarado,J. Alvarado,,,,,Above the Break 3,24+ Right Center,,,26.24,Missed,,,,,,,,,,,,,,,,
194,PT08M44.00S,2025-01-11T00:43:42.4Z,2,REGULAR,rebound,defensive,[],202704,,,1610612755,28,31,2025-01-11T00:43:42Z,1940000,False,,,0,,R. Jackson REBOUND (Off:0 Def:2),[202704],1610612755.0,PHI,,,,Jackson,R. Jackson,,,,,Above the Break 3,24+ Right Center,,,,,193.0,2.0,2.0,0.0,,,,,,,,,,,,
195,PT08M39.00S,2025-01-11T00:43:47.1Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",202704,6.4881734559789805,48.28431372549019,1610612755,30,31,2025-01-11T00:43:52Z,1950000,False,9.0,8.0,1,left,R. Jackson running Layup (4 PTS),[202704],1610612755.0,PHI,running,,,Jackson,R. Jackson,,,,,Restricted Area,0-8 Center,,,1.21,Made,,,,,4.0,,,,,,,,,,,
196,PT08M28.00S,2025-01-11T00:43:57.9Z,2,REGULAR,3pt,Jump Shot,[],1641722,70.61432325886992,28.186274509803923,1610612740,30,31,2025-01-11T00:44:02Z,1960000,False,-109.0,224.0,1,right,MISS J. Hawkins 24' pullup 3PT,[1641722],1610612740.0,NOP,pullup,,,Hawkins,J. Hawkins,,,,,Above the Break 3,24+ Left Center,,,24.89,Missed,,,,,,,,,,,,,,,,
197,PT08M25.00S,2025-01-11T00:44:00.9Z,2,REGULAR,rebound,defensive,[],201569,,,1610612755,30,31,2025-01-11T00:44:02Z,1970000,False,,,0,,E. Gordon REBOUND (Off:0 Def:1),[201569],1610612755.0,PHI,,,,Gordon,E. Gordon,,,,,Above the Break 3,24+ Left Center,,,,,196.0,1.0,1.0,0.0,,,,,,,,,,,,
198,PT08M18.00S,2025-01-11T00:44:09.8Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202331,18.446123521681997,53.67647058823529,1610612755,30,31,2025-01-11T00:45:41Z,1980000,False,-18.0,121.0,1,left,MISS P. George 12' driving floating Shot - blocked,"[202331, 1628464]",1610612755.0,PHI,driving floating,,,George,P. George,,,,,In The Paint (Non-RA),8-16 Center,,,12.23,Missed,,,,,,,,,,,,,Theis,1628464.0,,
199,PT08M18.00S,2025-01-11T00:44:09.8Z,2,REGULAR,block,,[],1628464,,,1610612755,30,31,2025-01-11T00:44:12Z,1990000,False,,,0,,D. Theis BLOCK (1 BLK),[1628464],1610612740.0,NOP,,,,Theis,D. Theis,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
200,PT08M15.00S,2025-01-11T00:44:12.8Z,2,REGULAR,rebound,defensive,[],1628464,,,1610612740,30,31,2025-01-11T00:45:41Z,2000000,False,,,0,,D. Theis REBOUND (Off:1 Def:2),[1628464],1610612740.0,NOP,,,,Theis,D. Theis,,,,,In The Paint (Non-RA),8-16 Center,,,,,198.0,3.0,2.0,1.0,,,,,,,,,,,,
201,PT08M13.00S,2025-01-11T00:44:18.1Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",202331,,,1610612740,30,31,2025-01-11T00:44:29Z,2010000,False,,,0,,P. George personal FOUL (3 PF) (Alvarado 2 FT),"[202331, 1630631]",1610612755.0,PHI,,,,George,P. George,,,,,Above the Break 3,24+ Left Center,2882.0,,,,,,,,,,,,3.0,0.0,Alvarado,1630631.0,,,,
203,PT08M13.00S,2025-01-11T00:44:43.6Z,2,REGULAR,freethrow,1 of 2,[],1630631,,,1610612740,30,32,2025-01-11T00:44:43Z,2030000,False,,,0,,J. Alvarado Free Throw 1 of 2 (3 PTS),[1630631],1610612740.0,NOP,,,,Alvarado,J. Alvarado,,,,,,,,,,Made,,,,,3.0,,,,,,,,,,,
204,PT08M13.00S,2025-01-11T00:44:51.9Z,2,REGULAR,substitution,out,[],202331,,,1610612740,30,32,2025-01-11T00:44:58Z,2040000,False,,,0,,SUB out: P. George,[202331],1610612755.0,PHI,,,,George,P. George,,,,,,,,,,,,,,,,,,,,,,,,,,
205,PT08M13.00S,2025-01-11T00:44:51.9Z,2,REGULAR,substitution,in,[],1628997,,,1610612740,30,32,2025-01-11T00:44:58Z,2050000,False,,,0,,SUB in: C. Martin,[1628997],1610612755.0,PHI,,,,Martin,C. Martin,,,,,,,,,,,,,,,,,,,,,,,,,,
206,PT08M13.00S,2025-01-11T00:45:12.4Z,2,REGULAR,freethrow,2 of 2,[],1630631,,,1610612740,30,33,2025-01-11T00:45:12Z,2060000,False,,,0,,J. Alvarado Free Throw 2 of 2 (4 PTS),[1630631],1610612740.0,NOP,,,,Alvarado,J. Alvarado,,,,,,,,,,Made,,,,,4.0,,,,,,,,,,,
207,PT07M49.00S,2025-01-11T00:45:39.3Z,2,REGULAR,2pt,Jump Shot,[],1630288,5.568331143232584,87.5,1610612755,30,33,2025-01-11T00:45:46Z,2070000,False,-188.0,0.0,1,left,MISS J. Dowtin Jr. 18' turnaround fadeaway Shot,[1630288],1610612755.0,PHI,turnaround fadeaway,,,Dowtin Jr.,J. Dowtin Jr.,,,,,Mid-Range,16-24 Left,,,18.75,Missed,,,,,,,,,,,,,,,,
208,PT07M45.00S,2025-01-11T00:45:43.3Z,2,REGULAR,rebound,defensive,[],1630631,,,1610612740,30,33,2025-01-11T00:45:46Z,2080000,False,,,0,,J. Alvarado REBOUND (Off:0 Def:2),[1630631],1610612740.0,NOP,,,,Alvarado,J. Alvarado,,,,,Mid-Range,16-24 Left,,,,,207.0,2.0,2.0,0.0,,,,,,,,,,,,
209,PT07M38.00S,2025-01-11T00:45:49.9Z,2,REGULAR,3pt,Jump Shot,[],1630631,64.30683311432327,54.65686274509804,1610612740,30,33,2025-01-11T00:47:15Z,2090000,False,23.0,283.0,1,right,MISS J. Alvarado 28' pullup 3PT,[1630631],1610612740.0,NOP,pullup,,,Alvarado,J. Alvarado,,,,,Above the Break 3,24+ Center,,,28.4,Missed,,,,,,,,,,,,,,,,
210,PT07M37.00S,2025-01-11T00:45:50.9Z,2,REGULAR,rebound,offensive,[],1630527,,,1610612740,30,33,2025-01-11T00:46:01Z,2100000,False,,,0,,B. Boston REBOUND (Off:1 Def:0),[1630527],1610612740.0,NOP,,,,Boston,B. Boston,,,,,Above the Break 3,24+ Center,,,,,209.0,1.0,0.0,1.0,,,,,,,,,,,,
211,PT07M37.00S,2025-01-11T00:46:05.9Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",202704,,,1610612740,30,33,2025-01-11T00:46:12Z,2110000,False,,,0,,R. Jackson shooting personal FOUL (3 PF) (Boston 2 FT),"[202704, 1630527]",1610612755.0,PHI,shooting,,,Jackson,R. Jackson,,,,,Restricted Area,0-8 Center,202027.0,,,,,,,,,,,,3.0,0.0,Boston,1630527.0,,,,
213,PT07M37.00S,2025-01-11T00:46:17.9Z,2,REGULAR,freethrow,1 of 2,['2ndchance'],1630527,,,1610612740,30,34,2025-01-11T00:46:17Z,2130000,False,,,0,,B. Boston Free Throw 1 of 2 (1 PTS),[1630527],1610612740.0,NOP,,,,Boston,B. Boston,,,,,,,,,,Made,,,,,1.0,,,,,,,,,,,
214,PT07M37.00S,2025-01-11T00:46:19.6Z,2,REGULAR,substitution,out,[],202704,,,1610612740,30,34,2025-01-11T00:46:22Z,2140000,False,,,0,,SUB out: R. Jackson,[202704],1610612755.0,PHI,,,,Jackson,R. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,,
215,PT07M37.00S,2025-01-11T00:46:19.6Z,2,REGULAR,substitution,in,[],1626162,,,1610612740,30,34,2025-01-11T00:46:22Z,2150000,False,,,0,,SUB in: K. Oubre Jr.,[1626162],1610612755.0,PHI,,,,Oubre Jr.,K. Oubre Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
216,PT07M37.00S,2025-01-11T00:46:17.9Z,2,REGULAR,freethrow,2 of 2,['2ndchance'],1630527,,,1610612740,30,34,2025-01-11T00:46:39Z,2160000,False,,,0,,MISS B. Boston Free Throw 2 of 2,[1630527],1610612740.0,NOP,,,,Boston,B. Boston,,,,,,,,,,Missed,,,,,,,,,,,,,,,,
217,PT07M35.00S,2025-01-11T00:46:19.9Z,2,REGULAR,rebound,defensive,[],1627824,,,1610612755,30,34,2025-01-11T00:46:39Z,2170000,False,,,0,,G. Yabusele REBOUND (Off:0 Def:2),[1627824],1610612755.0,PHI,,,,Yabusele,G. Yabusele,,,,,,,,,,,216.0,2.0,2.0,0.0,,,,,,,,,,,,
218,PT07M33.00S,2025-01-11T00:46:43.1Z,2,REGULAR,foul,personal,[],1630527,,,1610612755,30,34,2025-01-11T00:48:06Z,2180000,False,,,0,,B. Boston personal FOUL (2 PF),"[1630527, 1630288]",1610612740.0,NOP,,,,Boston,B. Boston,,,,,Above the Break 3,24+ Center,1193.0,,,,,,,,,,,,2.0,0.0,Dowtin Jr.,1630288.0,,,,
220,PT07M21.00S,2025-01-11T00:47:08.4Z,2,REGULAR,3pt,Jump Shot,[],201569,27.38173455978975,16.17647058823529,1610612755,30,34,2025-01-11T00:47:12Z,2200000,False,169.0,205.0,1,left,MISS E. Gordon 26' 3PT,[201569],1610612755.0,PHI,,,,Gordon,E. Gordon,,,,,Above the Break 3,24+ Right Center,,,26.57,Missed,,,,,,,,,,,,,,,,
221,PT07M17.00S,2025-01-11T00:47:12.4Z,2,REGULAR,rebound,defensive,[],1630527,,,1610612740,30,34,2025-01-11T00:47:12Z,2210000,False,,,0,,B. Boston REBOUND (Off:1 Def:1),[1630527],1610612740.0,NOP,,,,Boston,B. Boston,,,,,Above the Break 3,24+ Right Center,,,,,220.0,2.0,1.0,1.0,,,,,,,,,,,,
222,PT07M10.00S,2025-01-11T00:47:19.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630527,95.18725361366623,52.94117647058824,1610612740,30,34,2025-01-11T00:47:22Z,2220000,False,15.0,-7.0,1,right,MISS B. Boston driving Layup,[1630527],1610612740.0,NOP,driving,,,Boston,B. Boston,,,,,Restricted Area,0-8 Center,,,1.64,Missed,,,,,,,,,,,,,,,,
223,PT07M08.00S,2025-01-11T00:47:21.2Z,2,REGULAR,rebound,defensive,[],1630288,,,1610612755,30,34,2025-01-11T00:47:22Z,2230000,False,,,0,,J. Dowtin Jr. REBOUND (Off:0 Def:1),[1630288],1610612755.0,PHI,,,,Dowtin Jr.,J. Dowtin Jr.,,,,,Restricted Area,0-8 Center,,,,,222.0,1.0,1.0,0.0,,,,,,,,,,,,
224,PT06M58.00S,2025-01-11T00:47:30.7Z,2,REGULAR,turnover,bad pass,[],201569,,,1610612755,30,34,2025-01-11T00:47:34Z,2240000,False,,,0,,E. Gordon bad pass TURNOVER (1 TO),"[201569, 1630631]",1610612755.0,PHI,,,,Gordon,E. Gordon,,,,,In The Paint (Non-RA),0-8 Center,,1.0,,,,,,,,,,,,,,,,,Alvarado,1630631.0
225,PT06M58.00S,2025-01-11T00:47:30.7Z,2,REGULAR,steal,,[],1630631,,,1610612740,30,34,2025-01-11T00:47:33Z,2250000,False,,,0,,J. Alvarado STEAL (1 STL),[1630631],1610612740.0,NOP,,,,Alvarado,J. Alvarado,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
226,PT06M53.00S,2025-01-11T00:47:36.1Z,2,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1641722,76.26478318002628,15.931372549019613,1610612740,30,37,2025-01-11T00:47:41Z,2260000,False,-170.0,171.0,1,right,J. Hawkins 24' 3PT running (6 PTS) (J. Alvarado 3 AST),"[1641722, 1630631]",1610612740.0,NOP,running,,,Hawkins,J. Hawkins,,,,,Above the Break 3,24+ Left Center,,,24.11,Made,,,,,6.0,J. Alvarado,1630631.0,3.0,,,,,,,,
228,PT06M45.00S,2025-01-11T00:47:50.6Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612755,30,37,2025-01-11T00:47:52Z,2280000,False,,,0,,PHI Timeout,[],1610612755.0,PHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
229,PT06M45.00S,2025-01-11T00:50:18.1Z,2,REGULAR,substitution,out,[],1630288,,,1610612755,30,37,2025-01-11T00:50:49Z,2290000,False,,,0,,SUB out: J. Dowtin Jr.,[1630288],1610612755.0,PHI,,,,Dowtin Jr.,J. Dowtin Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
230,PT06M45.00S,2025-01-11T00:50:18.1Z,2,REGULAR,substitution,out,[],201569,,,1610612755,30,37,2025-01-11T00:50:49Z,2300000,False,,,0,,SUB out: E. Gordon,[201569],1610612755.0,PHI,,,,Gordon,E. Gordon,,,,,,,,,,,,,,,,,,,,,,,,,,
231,PT06M45.00S,2025-01-11T00:50:18.1Z,2,REGULAR,substitution,out,[],1627824,,,1610612755,30,37,2025-01-11T00:50:49Z,2310000,False,,,0,,SUB out: G. Yabusele,[1627824],1610612755.0,PHI,,,,Yabusele,G. Yabusele,,,,,,,,,,,,,,,,,,,,,,,,,,
232,PT06M45.00S,2025-01-11T00:50:18.1Z,2,REGULAR,substitution,in,[],1641741,,,1610612755,30,37,2025-01-11T00:50:49Z,2320000,False,,,0,,SUB in: R. Council IV,[1641741],1610612755.0,PHI,,,,Council IV,R. Council IV,,,,,,,,,,,,,,,,,,,,,,,,,,
233,PT06M45.00S,2025-01-11T00:50:18.1Z,2,REGULAR,substitution,in,[],1630178,,,1610612755,30,37,2025-01-11T00:50:49Z,2330000,False,,,0,,SUB in: T. Maxey,[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,,,,,,,,,,,,,,,,,,,,,,
234,PT06M45.00S,2025-01-11T00:50:18.1Z,2,REGULAR,substitution,in,[],1641737,,,1610612755,30,37,2025-01-11T00:50:49Z,2340000,False,,,0,,SUB in: A. Bona,[1641737],1610612755.0,PHI,,,,Bona,A. Bona,,,,,,,,,,,,,,,,,,,,,,,,,,
235,PT06M34.00S,2025-01-11T00:51:03.1Z,2,REGULAR,foul,offensive,['inpenalty'],1641737,,,1610612755,30,37,2025-01-11T00:51:13Z,2350000,False,,,0,,A. Bona charge offensive FOUL (1 PF),"[1641737, 1628464]",1610612755.0,PHI,charge,,,Bona,A. Bona,,,,,Restricted Area,0-8 Center,202027.0,,,,,,,,,,,,1.0,0.0,Theis,1628464.0,,,,
237,PT06M34.00S,2025-01-11T00:51:03.1Z,2,REGULAR,turnover,offensive foul,[],1641737,,,1610612755,30,37,2025-01-11T00:51:03Z,2370000,False,,,0,,A. Bona offensive foul TURNOVER (1 TO),[1641737],1610612755.0,PHI,,,,Bona,A. Bona,,,,,Restricted Area,0-8 Center,202027.0,1.0,,,,,,,,,,,,,,,,,,
238,PT06M23.00S,2025-01-11T00:51:31.8Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1630527,89.79960578186596,97.05882352941177,1610612740,30,40,2025-01-11T00:51:35Z,2380000,False,235.0,43.0,1,right,B. Boston 3PT  (4 PTS) (J. Alvarado 4 AST),"[1630527, 1630631]",1610612740.0,NOP,,,,Boston,B. Boston,,,,,Right Corner 3,24+ Right,,,23.93,Made,,,,,4.0,J. Alvarado,1630631.0,4.0,,,,,,,,
240,PT05M59.00S,2025-01-11T00:51:54.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1641741,8.065045992115643,46.81372549019608,1610612755,32,40,2025-01-11T00:51:59Z,2400000,False,16.0,23.0,1,left,R. Council IV finger roll Layup (2 PTS) (T. Maxey 5 AST),"[1641741, 1630178]",1610612755.0,PHI,finger roll,,,Council IV,R. Council IV,,,,,Restricted Area,0-8 Center,,,2.82,Made,,,,,2.0,T. Maxey,1630178.0,5.0,,,,,,,,
242,PT05M46.00S,2025-01-11T00:52:07.7Z,2,REGULAR,3pt,Jump Shot,[],1641722,78.10446780551905,8.57843137254902,1610612740,32,40,2025-01-11T00:52:11Z,2420000,False,-207.0,153.0,1,right,MISS J. Hawkins 25' 3PT,[1641722],1610612740.0,NOP,,,,Hawkins,J. Hawkins,,,,,Above the Break 3,24+ Left Center,,,25.77,Missed,,,,,,,,,,,,,,,,
243,PT05M43.00S,2025-01-11T00:52:10.7Z,2,REGULAR,rebound,defensive,[],1626162,,,1610612755,32,40,2025-01-11T00:52:11Z,2430000,False,,,0,,K. Oubre Jr. REBOUND (Off:0 Def:1),[1626162],1610612755.0,PHI,,,,Oubre Jr.,K. Oubre Jr.,,,,,Above the Break 3,24+ Left Center,,,,,242.0,1.0,1.0,0.0,,,,,,,,,,,,
244,PT05M37.00S,2025-01-11T00:52:20.8Z,2,REGULAR,foul,personal,['2freethrow'],1630527,,,1610612755,32,40,2025-01-11T00:52:28Z,2440000,False,,,0,,B. Boston shooting personal FOUL (3 PF) (Council IV 2 FT),"[1630527, 1641741]",1610612740.0,NOP,shooting,,,Boston,B. Boston,,,,,Restricted Area,0-8 Center,202027.0,,,,,,,,,,,,3.0,0.0,Council IV,1641741.0,,,,
246,PT05M37.00S,2025-01-11T00:52:51.9Z,2,REGULAR,freethrow,1 of 2,[],1641741,,,1610612755,33,40,2025-01-11T00:52:51Z,2460000,False,,,0,,R. Council IV Free Throw 1 of 2 (3 PTS),[1641741],1610612755.0,PHI,,,,Council IV,R. Council IV,,,,,,,,,,Made,,,,,3.0,,,,,,,,,,,
247,PT05M37.00S,2025-01-11T00:52:52.9Z,2,REGULAR,substitution,out,[],1630527,,,1610612755,33,40,2025-01-11T00:53:03Z,2470000,False,,,0,,SUB out: B. Boston,[1630527],1610612740.0,NOP,,,,Boston,B. Boston,,,,,,,,,,,,,,,,,,,,,,,,,,
248,PT05M37.00S,2025-01-11T00:52:52.9Z,2,REGULAR,substitution,out,[],1630631,,,1610612755,33,40,2025-01-11T00:53:03Z,2480000,False,,,0,,SUB out: J. Alvarado,[1630631],1610612740.0,NOP,,,,Alvarado,J. Alvarado,,,,,,,,,,,,,,,,,,,,,,,,,,
249,PT05M37.00S,2025-01-11T00:52:52.9Z,2,REGULAR,substitution,out,[],1630526,,,1610612755,33,40,2025-01-11T00:53:03Z,2490000,False,,,0,,SUB out: J. Robinson-Earl,[1630526],1610612740.0,NOP,,,,Robinson-Earl,J. Robinson-Earl,,,,,,,,,,,,,,,,,,,,,,,,,,
250,PT05M37.00S,2025-01-11T00:52:52.9Z,2,REGULAR,substitution,in,[],203468,,,1610612755,33,40,2025-01-11T00:53:03Z,2500000,False,,,0,,SUB in: C. McCollum,[203468],1610612740.0,NOP,,,,McCollum,C. McCollum,,,,,,,,,,,,,,,,,,,,,,,,,,
251,PT05M37.00S,2025-01-11T00:52:52.9Z,2,REGULAR,substitution,in,[],1629750,,,1610612755,33,40,2025-01-11T00:53:03Z,2510000,False,,,0,,SUB in: J. Green,[1629750],1610612740.0,NOP,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
252,PT05M37.00S,2025-01-11T00:52:52.9Z,2,REGULAR,substitution,in,[],1627749,,,1610612755,33,40,2025-01-11T00:53:03Z,2520000,False,,,0,,SUB in: D. Murray,[1627749],1610612740.0,NOP,,,,Murray,D. Murray,,,,,,,,,,,,,,,,,,,,,,,,,,
253,PT05M37.00S,2025-01-11T00:53:17.9Z,2,REGULAR,freethrow,2 of 2,[],1641741,,,1610612755,34,40,2025-01-11T00:53:17Z,2530000,False,,,0,,R. Council IV Free Throw 2 of 2 (4 PTS),[1641741],1610612755.0,PHI,,,,Council IV,R. Council IV,,,,,,,,,,Made,,,,,4.0,,,,,,,,,,,
