actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,turnoverTotal,stealPlayerName,stealPersonId,pointsTotal,blockPlayerName,blockPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,assistPlayerNameInitial,assistPersonId,assistTotal
84,PT05M05.00S,2024-12-05T00:54:09.8Z,1,REGULAR,3pt,Jump Shot,[],1630532,66.70499342969777,22.058823529411764,1610612753,17,16,2024-12-05T00:54:14Z,840000,False,-140.0,260.0,1,right,MISS F. Wagner 29' 3PT,[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,Above the Break 3,24+ Left Center,29.56,Missed,,,,,,,,,,,,,,,,,,
85,PT05M02.00S,2024-12-05T00:54:12.8Z,1,REGULAR,rebound,defensive,[],1628997,,,1610612755,17,16,2024-12-05T00:54:14Z,850000,False,,,0,,C. Martin REBOUND (Off:0 Def:1),[1628997],1610612755.0,PHI,,,,Martin,C. Martin,,,,,Above the Break 3,24+ Left Center,,,84.0,1.0,1.0,0.0,,,,,,,,,,,,,,
86,PT04M50.00S,2024-12-05T00:54:24.9Z,1,REGULAR,2pt,Jump Shot,[],1628997,8.492115637319317,11.029411764705882,1610612755,17,16,2024-12-05T00:54:33Z,860000,False,195.0,27.0,1,left,MISS C. Martin 19' Jump Shot,[1628997],1610612755.0,PHI,,,,Martin,C. Martin,,,,,Mid-Range,16-24 Right,19.68,Missed,,,,,,,,,,,,,,,,,,
87,PT04M48.00S,2024-12-05T00:54:26.9Z,1,REGULAR,rebound,defensive,[],1629021,,,1610612753,17,16,2024-12-05T00:54:33Z,870000,False,,,0,,M. Wagner REBOUND (Off:0 Def:1),[1629021],1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,Mid-Range,16-24 Right,,,86.0,1.0,1.0,0.0,,,,,,,,,,,,,,
88,PT04M48.00S,2024-12-05T00:54:34.4Z,1,REGULAR,turnover,out-of-bounds,[],1629021,,,1610612753,17,16,2024-12-05T00:54:39Z,880000,False,,,0,,M. Wagner bad pass out-of-bounds TURNOVER (1 TO),[1629021],1610612753.0,ORL,bad pass,,,Wagner,M. Wagner,,,,,Mid-Range,16-24 Right,,,,,,,204058.0,1.0,,,,,,,,,,,,
89,PT04M46.00S,2024-12-05T00:54:52.9Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1626162,8.229303547963205,95.09803921568627,1610612755,17,16,2024-12-05T00:54:57Z,890000,False,-225.0,25.0,1,left,MISS K. Oubre Jr. 3PT,[1626162],1610612755.0,PHI,,,,Oubre Jr.,K. Oubre Jr.,,,,,Left Corner 3,24+ Left,22.69,Missed,,,,,,,,,,,,,,,,,,
90,PT04M41.00S,2024-12-05T00:54:56.3Z,1,REGULAR,rebound,defensive,[],203484,,,1610612753,17,16,2024-12-05T00:54:56Z,900000,False,,,0,,K. Caldwell-Pope REBOUND (Off:0 Def:1),[203484],1610612753.0,ORL,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,Left Corner 3,24+ Left,,,89.0,1.0,1.0,0.0,,,,,,,,,,,,,,
91,PT04M27.00S,2024-12-05T00:55:13.2Z,1,REGULAR,foul,personal,[],1626162,,,1610612753,17,16,2024-12-05T00:55:19Z,910000,False,,,0,,K. Oubre Jr. personal FOUL (1 PF),"[1626162, 1630532]",1610612755.0,PHI,,,,Oubre Jr.,K. Oubre Jr.,,,,,Mid-Range,8-16 Left,,,,,,,1628480.0,,,,,,,1.0,0.0,Wagner,1630532.0,,,
93,PT04M27.00S,2024-12-05T00:55:23.1Z,1,REGULAR,substitution,out,[],1626162,,,1610612753,17,16,2024-12-05T00:55:29Z,930000,False,,,0,,SUB out: K. Oubre Jr.,[1626162],1610612755.0,PHI,,,,Oubre Jr.,K. Oubre Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
94,PT04M27.00S,2024-12-05T00:55:23.1Z,1,REGULAR,substitution,in,[],1641741,,,1610612753,17,16,2024-12-05T00:55:29Z,940000,False,,,0,,SUB in: R. Council IV,[1641741],1610612755.0,PHI,,,,Council IV,R. Council IV,,,,,,,,,,,,,,,,,,,,,,,,,,
95,PT04M27.00S,2024-12-05T00:55:38.6Z,1,REGULAR,substitution,out,[],1628976,,,1610612753,17,16,2024-12-05T00:55:43Z,950000,False,,,0,,SUB out: W. Carter Jr.,[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
96,PT04M27.00S,2024-12-05T00:55:38.6Z,1,REGULAR,substitution,in,[],1628371,,,1610612753,17,16,2024-12-05T00:55:43Z,960000,False,,,0,,SUB in: J. Isaac,[1628371],1610612753.0,ORL,,,,Isaac,J. Isaac,,,,,,,,,,,,,,,,,,,,,,,,,,
97,PT04M27.00S,2024-12-05T00:55:50.9Z,1,REGULAR,substitution,out,[],1627824,,,1610612753,17,16,2024-12-05T00:55:56Z,970000,False,,,0,,SUB out: G. Yabusele,[1627824],1610612755.0,PHI,,,,Yabusele,G. Yabusele,,,,,,,,,,,,,,,,,,,,,,,,,,
98,PT04M27.00S,2024-12-05T00:55:50.9Z,1,REGULAR,substitution,in,[],1630231,,,1610612753,17,16,2024-12-05T00:55:56Z,980000,False,,,0,,SUB in: K. Martin,[1630231],1610612755.0,PHI,,,,Martin,K. Martin,,,,,,,,,,,,,,,,,,,,,,,,,,
99,PT04M23.00S,2024-12-05T00:56:11.0Z,1,REGULAR,foul,personal,['2freethrow'],1641737,,,1610612753,17,16,2024-12-05T00:56:18Z,990000,False,,,0,,A. Bona shooting personal FOUL (2 PF) (Wagner 2 FT),"[1641737, 1629021]",1610612755.0,PHI,shooting,,,Bona,A. Bona,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,204058.0,,,,,,,2.0,0.0,Wagner,1629021.0,,,
101,PT04M23.00S,2024-12-05T00:56:44.0Z,1,REGULAR,freethrow,1 of 2,[],1629021,,,1610612753,17,17,2024-12-05T00:57:10Z,1010000,False,,,0,,M. Wagner Free Throw 1 of 2 (1 PTS),[1629021],1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,,,,Made,,,,,,,,,1.0,,,,,,,,,
102,PT04M23.00S,2024-12-05T00:56:46.6Z,1,REGULAR,substitution,out,[],203484,,,1610612753,17,17,2024-12-05T00:56:50Z,1020000,False,,,0,,SUB out: K. Caldwell-Pope,[203484],1610612753.0,ORL,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,,,,,,,,,,,,,,,,,,,,,,
103,PT04M23.00S,2024-12-05T00:56:46.6Z,1,REGULAR,substitution,in,[],1641783,,,1610612753,17,17,2024-12-05T00:56:50Z,1030000,False,,,0,,SUB in: T. da Silva,[1641783],1610612753.0,ORL,,,,da Silva,T. da Silva,,,,,,,,,,,,,,,,,,,,,,,,,,
104,PT04M23.00S,2024-12-05T00:56:44.0Z,1,REGULAR,freethrow,2 of 2,[],1629021,,,1610612753,17,17,2024-12-05T00:57:10Z,1040000,False,,,0,,MISS M. Wagner Free Throw 2 of 2,[1629021],1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
105,PT04M19.00S,2024-12-05T00:56:48.0Z,1,REGULAR,rebound,offensive,[],1630532,,,1610612753,17,17,2024-12-05T00:57:10Z,1050000,False,,,0,,F. Wagner REBOUND (Off:1 Def:1),[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,,,104.0,2.0,1.0,1.0,,,,,,,,,,,,,,
106,PT04M11.00S,2024-12-05T00:57:15.4Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1629021,91.67214191852825,45.83333333333333,1610612753,17,19,2024-12-05T00:59:33Z,1060000,False,-21.0,26.0,1,right,M. Wagner driving floating Jump Shot (3 PTS),[1629021],1610612753.0,ORL,driving floating,,,Wagner,M. Wagner,,,,,Restricted Area,0-8 Center,3.31,Made,,,,,,,,,3.0,,,,,,,,,
107,PT03M55.00S,2024-12-05T00:57:40.5Z,1,REGULAR,violation,kicked ball,[],1629021,,,1610612755,17,19,2024-12-05T00:57:44Z,1070000,False,,,0,,M. Wagner kicked ball VIOLATION,[1629021],1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,,,,,,,,,1626302.0,,,,,,,,,,,,,
108,PT03M44.00S,2024-12-05T00:58:13.2Z,1,REGULAR,3pt,Jump Shot,[],1630231,9.411957950065702,94.36274509803921,1610612755,17,19,2024-12-05T00:58:18Z,1080000,False,-222.0,36.0,1,left,MISS K. Martin 3PT,[1630231],1610612755.0,PHI,,,,Martin,K. Martin,,,,,Left Corner 3,24+ Left,22.47,Missed,,,,,,,,,,,,,,,,,,
109,PT03M42.00S,2024-12-05T00:58:15.2Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612753,17,19,2024-12-05T00:58:18Z,1090000,False,,,0,,TEAM defensive REBOUND,[],1610612753.0,ORL,,,,,,,,,,Left Corner 3,24+ Left,,,108.0,,,,,,,,,,,,,,,,,
110,PT03M30.00S,2024-12-05T00:58:41.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629021,93.11760840998686,50.49019607843137,1610612753,17,21,2024-12-05T00:58:49Z,1100000,False,2.0,12.0,1,right,M. Wagner cutting finger roll Layup (5 PTS) (A. Black 1 AST),"[1629021, 1641710]",1610612753.0,ORL,cutting finger roll,,,Wagner,M. Wagner,,,,,Restricted Area,0-8 Center,1.25,Made,,,,,,,,,5.0,,,,,,,A. Black,1641710.0,1.0
112,PT03M30.00S,2024-12-05T00:58:45.0Z,1,REGULAR,foul,personal,['1freethrow'],1630231,,,1610612753,17,21,2024-12-05T00:58:52Z,1120000,False,,,0,,K. Martin shooting personal FOUL (1 PF) (Wagner 1 FT),"[1630231, 1629021]",1610612755.0,PHI,shooting,,,Martin,K. Martin,,,,,Restricted Area,0-8 Center,,,,,,,1626302.0,,,,,,,1.0,0.0,Wagner,1629021.0,,,
114,PT03M30.00S,2024-12-05T00:59:13.2Z,1,REGULAR,freethrow,1 of 1,[],1629021,,,1610612753,17,22,2024-12-05T00:59:13Z,1140000,False,,,0,,M. Wagner Free Throw 1 of 1 (6 PTS),[1629021],1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,,,,Made,,,,,,,,,6.0,,,,,,,,,
115,PT03M15.00S,2024-12-05T00:59:30.0Z,1,REGULAR,3pt,Jump Shot,[],1641741,4.812746386333772,94.85294117647058,1610612755,20,22,2024-12-05T00:59:33Z,1150000,False,-224.0,-7.0,1,left,R. Council IV 3PT  (3 PTS) (C. Martin 1 AST),"[1641741, 1628997]",1610612755.0,PHI,,,,Council IV,R. Council IV,,,,,Left Corner 3,24+ Left,22.44,Made,,,,,,,,,3.0,,,,,,,C. Martin,1628997.0,1.0
117,PT03M01.00S,2024-12-05T00:59:44.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630532,92.06636005256242,54.41176470588235,1610612753,20,24,2024-12-05T00:59:48Z,1170000,False,22.0,22.0,1,right,F. Wagner driving finger roll Layup (11 PTS),[1630532],1610612753.0,ORL,driving finger roll,,,Wagner,F. Wagner,,,,,Restricted Area,0-8 Center,3.13,Made,,,,,,,,,11.0,,,,,,,,,
118,PT02M49.00S,2024-12-05T00:59:55.9Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1641737,4.812746386333772,46.07843137254902,1610612755,20,24,2024-12-05T01:00:00Z,1180000,False,20.0,-7.0,1,left,MISS A. Bona cutting DUNK - blocked,"[1641737, 1628371]",1610612755.0,PHI,cutting,,,Bona,A. Bona,,,,,Restricted Area,0-8 Center,2.09,Missed,,,,,,,,,,Isaac,1628371.0,,,,,,,
119,PT02M49.00S,2024-12-05T00:59:55.9Z,1,REGULAR,block,,[],1628371,,,1610612755,20,24,2024-12-05T00:59:58Z,1190000,False,,,0,,J. Isaac BLOCK (1 BLK),[1628371],1610612753.0,ORL,,,,Isaac,J. Isaac,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
120,PT02M46.00S,2024-12-05T00:59:58.9Z,1,REGULAR,rebound,defensive,[],1641783,,,1610612753,20,24,2024-12-05T01:00:00Z,1200000,False,,,0,,T. da Silva REBOUND (Off:0 Def:1),[1641783],1610612753.0,ORL,,,,da Silva,T. da Silva,,,,,Restricted Area,0-8 Center,,,118.0,1.0,1.0,0.0,,,,,,,,,,,,,,
121,PT02M46.00S,2024-12-05T01:00:02.2Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628997,,,1610612753,20,24,2024-12-05T01:00:29Z,1210000,False,,,0,,C. Martin shooting personal FOUL (1 PF) (da Silva 2 FT),"[1628997, 1641783]",1610612755.0,PHI,shooting,,,Martin,C. Martin,,,,,Restricted Area,0-8 Center,,,,,,,1628480.0,,,,,,,1.0,0.0,da Silva,1641783.0,,,
123,PT02M46.00S,2024-12-05T01:00:37.2Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612753,20,24,2024-12-05T01:00:37Z,1230000,False,,,0,,ORL Timeout,[],1610612753.0,ORL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
124,PT02M46.00S,2024-12-05T01:02:55.5Z,1,REGULAR,substitution,out,[],1630532,,,1610612753,20,24,2024-12-05T01:03:09Z,1240000,False,,,0,,SUB out: F. Wagner,[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,,,,,,,,,,,,,,,,,,,,
125,PT02M46.00S,2024-12-05T01:02:55.5Z,1,REGULAR,substitution,in,[],1630591,,,1610612753,20,24,2024-12-05T01:03:09Z,1250000,False,,,0,,SUB in: J. Suggs,[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,,,,,,,,,,,,,,,,,,,,,,
126,PT02M46.00S,2024-12-05T01:03:15.5Z,1,REGULAR,freethrow,1 of 2,['fastbreak'],1641783,,,1610612753,20,24,2024-12-05T01:04:16Z,1260000,False,,,0,,MISS T. da Silva Free Throw 1 of 2,[1641783],1610612753.0,ORL,,,,da Silva,T. da Silva,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
127,PT02M46.00S,2024-12-05T01:03:15.5Z,1,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612753,20,24,2024-12-05T01:04:16Z,1270000,False,,,0,,TEAM offensive REBOUND,[],1610612753.0,ORL,,,,,,,,,,,,,,126.0,,,,,,,,,,,,,,,,,
128,PT02M46.00S,2024-12-05T01:03:15.5Z,1,REGULAR,freethrow,2 of 2,['fastbreak'],1641783,,,1610612753,20,25,2024-12-05T01:04:16Z,1280000,False,,,0,,T. da Silva Free Throw 2 of 2 (1 PTS),[1641783],1610612753.0,ORL,,,,da Silva,T. da Silva,,,,,,,,Made,,,,,,,,,1.0,,,,,,,,,
129,PT02M31.00S,2024-12-05T01:03:54.8Z,1,REGULAR,turnover,bad pass,[],1630178,,,1610612755,20,25,2024-12-05T01:03:58Z,1290000,False,,,0,,T. Maxey bad pass TURNOVER (2 TO),"[1630178, 1628371]",1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,2.0,Isaac,1628371.0,,,,,,,,,,
130,PT02M31.00S,2024-12-05T01:03:54.8Z,1,REGULAR,steal,,[],1628371,,,1610612753,20,25,2024-12-05T01:03:56Z,1300000,False,,,0,,J. Isaac STEAL (1 STL),[1628371],1610612753.0,ORL,,,,Isaac,J. Isaac,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,,,,,,,,,,
131,PT02M23.00S,2024-12-05T01:04:01.5Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1629021,91.67214191852825,51.470588235294116,1610612753,20,25,2024-12-05T01:05:38Z,1310000,False,7.0,26.0,1,right,MISS M. Wagner running Layup,[1629021],1610612753.0,ORL,running,,,Wagner,M. Wagner,,,,,Restricted Area,0-8 Center,2.68,Missed,,,,,,,,,,,,,,,,,,
132,PT02M19.00S,2024-12-05T01:04:05.1Z,1,REGULAR,rebound,offensive,[],1628371,,,1610612753,20,25,2024-12-05T01:04:05Z,1320000,False,,,0,,J. Isaac REBOUND (Off:1 Def:0),[1628371],1610612753.0,ORL,,,,Isaac,J. Isaac,,,,,Restricted Area,0-8 Center,,,131.0,1.0,0.0,1.0,,,,,,,,,,,,,,
133,PT02M19.00S,2024-12-05T01:04:05.1Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1628371,94.40999984741211,50.0,1610612753,20,27,2024-12-05T01:04:05Z,1330000,False,0.0,0.0,1,right,J. Isaac tip Layup (2 PTS),[1628371],1610612753.0,ORL,tip,,,Isaac,J. Isaac,,,,,Mid-Range,8-16 Left,0.0,Made,,,,,,,,,2.0,,,,,,,,,
134,PT02M11.00S,2024-12-05T01:04:13.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630178,5.601182654402102,45.09803921568628,1610612755,20,27,2024-12-05T01:06:25Z,1340000,False,25.0,0.0,1,left,MISS T. Maxey driving Layup,[1630178],1610612755.0,PHI,driving,,,Maxey,T. Maxey,,,,,Restricted Area,0-8 Center,2.45,Missed,,,,,,,,,,,,,,,,,,
135,PT02M08.00S,2024-12-05T01:04:16.2Z,1,REGULAR,rebound,offensive,[],1641737,,,1610612755,20,27,2024-12-05T01:04:37Z,1350000,False,,,0,,A. Bona REBOUND (Off:2 Def:0),[1641737],1610612755.0,PHI,,,,Bona,A. Bona,,,,,Restricted Area,0-8 Center,,,134.0,2.0,0.0,2.0,,,,,,,,,,,,,,
136,PT02M08.00S,2024-12-05T01:04:16.3Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1641737,5.590000152587891,50.0,1610612755,20,27,2024-12-05T01:04:16Z,1360000,False,0.0,0.0,1,left,MISS A. Bona tip Layup,[1641737],1610612755.0,PHI,tip,,,Bona,A. Bona,,,,,Mid-Range,8-16 Left,0.0,Missed,,,,,,,,,,,,,,,,,,
137,PT02M05.00S,2024-12-05T01:04:19.5Z,1,REGULAR,rebound,defensive,[],1629021,,,1610612753,20,27,2024-12-05T01:04:19Z,1370000,False,,,0,,M. Wagner REBOUND (Off:0 Def:2),[1629021],1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,Mid-Range,8-16 Left,,,136.0,2.0,2.0,0.0,,,,,,,,,,,,,,
138,PT02M03.00S,2024-12-05T01:04:21.3Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1641783,92.46057818659659,47.30392156862745,1610612753,20,29,2024-12-05T01:07:52Z,1380000,False,-13.0,18.0,1,right,T. da Silva running Layup (3 PTS) (A. Black 2 AST),"[1641783, 1641710]",1610612753.0,ORL,running,,,da Silva,T. da Silva,,,,,Restricted Area,0-8 Center,2.28,Made,,,,,,,,,3.0,,,,,,,A. Black,1641710.0,2.0
140,PT01M40.00S,2024-12-05T01:04:45.5Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630178,16.113666228646515,37.254901960784316,1610612755,22,29,2024-12-05T01:04:48Z,1400000,False,64.0,99.0,1,left,T. Maxey 11' driving floating Jump Shot (4 PTS) (C. Martin 2 AST),"[1630178, 1628997]",1610612755.0,PHI,driving floating,,,Maxey,T. Maxey,,,,,In The Paint (Non-RA),8-16 Right,11.77,Made,,,,,,,,,4.0,,,,,,,C. Martin,1628997.0,2.0
142,PT01M26.00S,2024-12-05T01:04:58.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630591,90.3580814717477,47.30392156862745,1610612753,22,29,2024-12-05T01:05:04Z,1420000,False,-13.0,38.0,1,right,MISS J. Suggs driving Layup - blocked,"[1630591, 1641741]",1610612753.0,ORL,driving,,,Suggs,J. Suggs,,,,,Restricted Area,0-8 Center,4.04,Missed,,,,,,,,,,Council IV,1641741.0,,,,,,,
143,PT01M26.00S,2024-12-05T01:04:58.5Z,1,REGULAR,block,,[],1641741,,,1610612753,22,29,2024-12-05T01:05:01Z,1430000,False,,,0,,R. Council IV BLOCK (1 BLK),[1641741],1610612755.0,PHI,,,,Council IV,R. Council IV,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
144,PT01M22.00S,2024-12-05T01:05:02.5Z,1,REGULAR,rebound,defensive,[],1628997,,,1610612755,22,29,2024-12-05T01:05:04Z,1440000,False,,,0,,C. Martin REBOUND (Off:0 Def:2),[1628997],1610612755.0,PHI,,,,Martin,C. Martin,,,,,Restricted Area,0-8 Center,,,142.0,2.0,2.0,0.0,,,,,,,,,,,,,,
145,PT01M21.00S,2024-12-05T01:05:04.1Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630231,6.389618922470433,50.98039215686274,1610612755,22,29,2024-12-05T01:05:10Z,1450000,False,-5.0,8.0,1,left,MISS K. Martin running Layup - blocked,"[1630231, 1628371]",1610612755.0,PHI,running,,,Martin,K. Martin,,,,,Restricted Area,0-8 Center,0.9,Missed,,,,,,,,,,Isaac,1628371.0,,,,,,,
146,PT01M21.00S,2024-12-05T01:05:04.1Z,1,REGULAR,block,,[],1628371,,,1610612755,22,29,2024-12-05T01:05:06Z,1460000,False,,,0,,J. Isaac BLOCK (2 BLK),[1628371],1610612753.0,ORL,,,,Isaac,J. Isaac,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
147,PT01M18.00S,2024-12-05T01:05:07.1Z,1,REGULAR,rebound,defensive,[],1641710,,,1610612753,22,29,2024-12-05T01:05:10Z,1470000,False,,,0,,A. Black REBOUND (Off:0 Def:1),[1641710],1610612753.0,ORL,,,,Black,A. Black,,,,,Restricted Area,0-8 Center,,,145.0,1.0,1.0,0.0,,,,,,,,,,,,,,
148,PT01M14.00S,2024-12-05T01:05:10.1Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1630591,95.0886990801577,3.9215686274509802,1610612753,22,32,2024-12-05T01:05:16Z,1480000,False,-230.0,-6.0,1,right,J. Suggs 3PT running (3 PTS) (A. Black 3 AST),"[1630591, 1641710]",1610612753.0,ORL,running,,,Suggs,J. Suggs,,,,,Left Corner 3,24+ Left,23.05,Made,,,,,,,,,3.0,,,,,,,A. Black,1641710.0,3.0
150,PT00M51.60S,2024-12-05T01:05:34.2Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1641741,13.87976346911958,46.568627450980394,1610612755,22,32,2024-12-05T01:05:45Z,1500000,False,17.0,78.0,1,left,MISS R. Council IV 7' driving floating bank Shot,[1641741],1610612755.0,PHI,driving floating bank,,,Council IV,R. Council IV,,,,,In The Paint (Non-RA),0-8 Center,7.99,Missed,,,,,,,,,,,,,,,,,,
151,PT00M49.40S,2024-12-05T01:05:36.4Z,1,REGULAR,rebound,defensive,[],1641783,,,1610612753,22,32,2024-12-05T01:05:36Z,1510000,False,,,0,,T. da Silva REBOUND (Off:0 Def:2),[1641783],1610612753.0,ORL,,,,da Silva,T. da Silva,,,,,In The Paint (Non-RA),0-8 Center,,,150.0,2.0,2.0,0.0,,,,,,,,,,,,,,
152,PT00M32.70S,2024-12-05T01:05:58.3Z,1,REGULAR,substitution,out,[],1630178,,,1610612753,22,32,2024-12-05T01:06:17Z,1520000,False,,,0,,SUB out: T. Maxey,[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,,,,,,,,,,,,,,,,,,,,,,
153,PT00M32.70S,2024-12-05T01:05:58.3Z,1,REGULAR,substitution,out,[],1641741,,,1610612753,22,32,2024-12-05T01:06:17Z,1530000,False,,,0,,SUB out: R. Council IV,[1641741],1610612755.0,PHI,,,,Council IV,R. Council IV,,,,,,,,,,,,,,,,,,,,,,,,,,
154,PT00M32.70S,2024-12-05T01:05:58.3Z,1,REGULAR,substitution,out,[],1641737,,,1610612753,22,32,2024-12-05T01:06:17Z,1540000,False,,,0,,SUB out: A. Bona,[1641737],1610612755.0,PHI,,,,Bona,A. Bona,,,,,,,,,,,,,,,,,,,,,,,,,,
155,PT00M32.70S,2024-12-05T01:05:58.3Z,1,REGULAR,substitution,in,[],1642272,,,1610612753,22,32,2024-12-05T01:06:17Z,1550000,False,,,0,,SUB in: J. McCain,[1642272],1610612755.0,PHI,,,,McCain,J. McCain,,,,,,,,,,,,,,,,,,,,,,,,,,
156,PT00M32.70S,2024-12-05T01:05:58.3Z,1,REGULAR,substitution,in,[],1627824,,,1610612753,22,32,2024-12-05T01:06:17Z,1560000,False,,,0,,SUB in: G. Yabusele,[1627824],1610612755.0,PHI,,,,Yabusele,G. Yabusele,,,,,,,,,,,,,,,,,,,,,,,,,,
157,PT00M32.70S,2024-12-05T01:05:58.3Z,1,REGULAR,substitution,in,[],202704,,,1610612753,22,32,2024-12-05T01:06:17Z,1570000,False,,,0,,SUB in: R. Jackson,[202704],1610612755.0,PHI,,,,Jackson,R. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,,
158,PT00M27.00S,2024-12-05T01:06:24.9Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630591,88.64980289093299,61.274509803921575,1610612753,22,32,2024-12-05T01:06:31Z,1580000,False,56.0,54.0,1,right,MISS J. Suggs 7' fadeaway Shot,[1630591],1610612753.0,ORL,fadeaway,,,Suggs,J. Suggs,,,,,In The Paint (Non-RA),0-8 Center,7.82,Missed,,,,,,,,,,,,,,,,,,
159,PT00M24.60S,2024-12-05T01:06:31.0Z,1,REGULAR,rebound,offensive,[],1628371,,,1610612753,22,32,2024-12-05T01:06:31Z,1590000,False,,,0,,J. Isaac REBOUND (Off:2 Def:0),[1628371],1610612753.0,ORL,,,,Isaac,J. Isaac,,,,,In The Paint (Non-RA),0-8 Center,,,158.0,2.0,0.0,2.0,,,,,,,,,,,,,,
160,PT00M24.60S,2024-12-05T01:06:31.0Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1628371,94.40999984741211,50.0,1610612753,22,34,2024-12-05T01:06:31Z,1600000,False,0.0,0.0,1,right,J. Isaac putback DUNK (4 PTS),[1628371],1610612753.0,ORL,putback,,,Isaac,J. Isaac,,,,,Mid-Range,8-16 Left,0.0,Made,,,,,,,,,4.0,,,,,,,,,
161,PT00M03.70S,2024-12-05T01:06:53.8Z,1,REGULAR,foul,personal,[],1641710,,,1610612755,22,34,2024-12-05T01:07:41Z,1610000,False,,,0,,A. Black personal FOUL (1 PF),"[1641710, 1642272]",1610612753.0,ORL,,,,Black,A. Black,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,204058.0,,,,,,,1.0,0.0,McCain,1642272.0,,,
163,PT00M03.70S,2024-12-05T01:07:14.4Z,1,REGULAR,substitution,out,[],1630231,,,1610612755,22,34,2024-12-05T01:07:17Z,1630000,False,,,0,,SUB out: K. Martin,[1630231],1610612755.0,PHI,,,,Martin,K. Martin,,,,,,,,,,,,,,,,,,,,,,,,,,
164,PT00M03.70S,2024-12-05T01:07:14.4Z,1,REGULAR,substitution,in,[],1630178,,,1610612755,22,34,2024-12-05T01:07:17Z,1640000,False,,,0,,SUB in: T. Maxey,[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,,,,,,,,,,,,,,,,,,,,,,
