actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId
2,PT12M00.00S,2024-11-24T23:11:01.9Z,1,REGULAR,period,start,[],0,,,0,0,0,2024-11-24T23:11:01Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M54.00S,2024-11-24T23:11:06.4Z,1,REGULAR,jumpball,recovered,[],1626162,,,1610612755,0,0,2024-11-24T23:11:06Z,40000,False,,,0,,Jump Ball G. Yabusele vs. I. Zubac: Tip to K. Oubre Jr.,"[1626162, 1627824, 1627826]",1610612755.0,PHI,startperiod,K. Oubre Jr.,1626162.0,Oubre Jr.,K. Oubre Jr.,Yabusele,1627824.0,Zubac,1627826.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M53.00S,2024-11-24T23:11:08.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1626162,6.4881734559789805,46.81372549019608,1610612755,2,0,2024-11-24T23:11:13Z,70000,False,16.0,8.0,1,left,K. Oubre Jr. driving finger roll Layup (2 PTS),[1626162],1610612755.0,PHI,driving finger roll,,,Oubre Jr.,K. Oubre Jr.,,,,,Restricted Area,0-8 Center,1.8,Made,2.0,,,,,,,,,,,,,,,,,
8,PT11M29.00S,2024-11-24T23:11:31.7Z,1,REGULAR,3pt,Jump Shot,[],201935,73.50525624178712,18.137254901960787,1610612746,2,3,2024-11-24T23:11:36Z,80000,False,-159.0,197.0,1,right,J. Harden 25' 3PT  (3 PTS) (D. Jones Jr. 1 AST),"[201935, 1627884]",1610612746.0,LAC,,,,Harden,J. Harden,,,,,Above the Break 3,24+ Left Center,25.3,Made,3.0,D. Jones Jr.,1627884.0,1.0,,,,,,,,,,,,,,
10,PT11M07.00S,2024-11-24T23:11:54.4Z,1,REGULAR,3pt,Jump Shot,[],1630178,28.170170827858072,18.872549019607845,1610612755,2,3,2024-11-24T23:12:00Z,100000,False,156.0,212.0,1,left,MISS T. Maxey 26' pullup 3PT,[1630178],1610612755.0,PHI,pullup,,,Maxey,T. Maxey,,,,,Above the Break 3,24+ Right Center,26.32,Missed,,,,,,,,,,,,,,,,,,
11,PT11M00.00S,2024-11-24T23:12:01.4Z,1,REGULAR,rebound,defensive,[],1629599,,,1610612746,2,3,2024-11-24T23:12:00Z,110000,False,,,0,,A. Coffey REBOUND (Off:0 Def:1),[1629599],1610612746.0,LAC,,,,Coffey,A. Coffey,,,,,Above the Break 3,24+ Right Center,,,,,,,10.0,1.0,1.0,0.0,,,,,,,,,,
12,PT10M53.00S,2024-11-24T23:12:07.8Z,1,REGULAR,3pt,Jump Shot,[],1629599,69.69448094612352,78.67647058823529,1610612746,2,6,2024-11-24T23:12:11Z,120000,False,143.0,232.0,1,right,A. Coffey 27' 3PT  (3 PTS) (D. Jones Jr. 2 AST),"[1629599, 1627884]",1610612746.0,LAC,,,,Coffey,A. Coffey,,,,,Above the Break 3,24+ Right Center,27.31,Made,3.0,D. Jones Jr.,1627884.0,2.0,,,,,,,,,,,,,,
14,PT10M36.00S,2024-11-24T23:12:24.5Z,1,REGULAR,3pt,Jump Shot,[],1628997,26.987516425755587,90.44117647058823,1610612755,2,6,2024-11-24T23:12:28Z,140000,False,-202.0,201.0,1,left,MISS C. Martin 28' 3PT,[1628997],1610612755.0,PHI,,,,Martin,C. Martin,,,,,Above the Break 3,24+ Left Center,28.52,Missed,,,,,,,,,,,,,,,,,,
15,PT10M33.00S,2024-11-24T23:12:27.5Z,1,REGULAR,rebound,defensive,[],201935,,,1610612746,2,6,2024-11-24T23:12:28Z,150000,False,,,0,,J. Harden REBOUND (Off:0 Def:1),[201935],1610612746.0,LAC,,,,Harden,J. Harden,,,,,Above the Break 3,24+ Left Center,,,,,,,14.0,1.0,1.0,0.0,,,,,,,,,,
16,PT10M22.00S,2024-11-24T23:12:38.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1627826,93.61038107752957,49.50980392156863,1610612746,2,6,2024-11-24T23:12:43Z,160000,False,-2.0,8.0,1,right,MISS I. Zubac reverse Layup,[1627826],1610612746.0,LAC,reverse,,,Zubac,I. Zubac,,,,,Restricted Area,0-8 Center,0.8,Missed,,,,,,,,,,,,,,,,,,
17,PT10M20.00S,2024-11-24T23:12:40.7Z,1,REGULAR,rebound,defensive,[],1628997,,,1610612755,2,6,2024-11-24T23:12:43Z,170000,False,,,0,,C. Martin REBOUND (Off:0 Def:1),[1628997],1610612755.0,PHI,,,,Martin,C. Martin,,,,,Restricted Area,0-8 Center,,,,,,,16.0,1.0,1.0,0.0,,,,,,,,,,
19,PT10M02.00S,2024-11-24T23:13:13.9Z,1,REGULAR,3pt,Jump Shot,[],1627824,35.528909329829176,54.90196078431372,1610612755,5,6,2024-11-24T23:13:21Z,190000,False,-25.0,281.0,1,left,G. Yabusele 28' 3PT  (3 PTS) (T. Maxey 1 AST),"[1627824, 1630178]",1610612755.0,PHI,,,,Yabusele,G. Yabusele,,,,,Above the Break 3,24+ Center,28.26,Made,3.0,T. Maxey,1630178.0,1.0,,,,,,,,,,,,,,
21,PT09M39.00S,2024-11-24T23:13:37.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1627826,94.13600525624179,50.73529411764706,1610612746,5,8,2024-11-24T23:13:41Z,210000,False,4.0,3.0,1,right,I. Zubac cutting finger roll Layup (2 PTS) (J. Harden 1 AST),"[1627826, 201935]",1610612746.0,LAC,cutting finger roll,,,Zubac,I. Zubac,,,,,Restricted Area,0-8 Center,0.45,Made,2.0,J. Harden,201935.0,1.0,,,,,,,,,,,,,,
23,PT09M23.00S,2024-11-24T23:13:53.0Z,1,REGULAR,3pt,Jump Shot,[],1642272,20.41721419185282,93.87254901960785,1610612755,5,8,2024-11-24T23:13:57Z,230000,False,-219.0,139.0,1,left,MISS J. McCain 25' step back 3PT,[1642272],1610612755.0,PHI,step back,,,McCain,J. McCain,,,,,Above the Break 3,24+ Left Center,25.99,Missed,,,,,,,,,,,,,,,,,,
24,PT09M20.00S,2024-11-24T23:13:56.0Z,1,REGULAR,rebound,defensive,[],201935,,,1610612746,5,8,2024-11-24T23:13:57Z,240000,False,,,0,,J. Harden REBOUND (Off:0 Def:2),[201935],1610612746.0,LAC,,,,Harden,J. Harden,,,,,Above the Break 3,24+ Left Center,,,,,,,23.0,2.0,2.0,0.0,,,,,,,,,,
25,PT09M06.00S,2024-11-24T23:14:10.2Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627739,88.74835742444152,60.53921568627451,1610612746,5,10,2024-11-24T23:14:14Z,250000,False,53.0,53.0,1,right,K. Dunn 7' driving floating Jump Shot (2 PTS),[1627739],1610612746.0,LAC,driving floating,,,Dunn,K. Dunn,,,,,In The Paint (Non-RA),0-8 Center,7.5,Made,2.0,,,,,,,,,,,,,,,,,
26,PT08M49.00S,2024-11-24T23:14:26.5Z,1,REGULAR,3pt,Jump Shot,[],1626162,10.82457293035479,4.411764705882348,1610612755,5,10,2024-11-24T23:14:31Z,260000,False,228.0,49.0,1,left,MISS K. Oubre Jr. 3PT,[1626162],1610612755.0,PHI,,,,Oubre Jr.,K. Oubre Jr.,,,,,Right Corner 3,24+ Right,23.32,Missed,,,,,,,,,,,,,,,,,,
27,PT08M45.00S,2024-11-24T23:14:30.5Z,1,REGULAR,rebound,offensive,[],1628997,,,1610612755,5,10,2024-11-24T23:14:31Z,270000,False,,,0,,C. Martin REBOUND (Off:1 Def:1),[1628997],1610612755.0,PHI,,,,Martin,C. Martin,,,,,Right Corner 3,24+ Right,,,,,,,26.0,2.0,1.0,1.0,,,,,,,,,,
28,PT08M45.00S,2024-11-24T23:14:30.7Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628997,5.590000152587891,50.0,1610612755,5,10,2024-11-24T23:14:30Z,280000,False,0.0,0.0,1,left,MISS C. Martin tip Layup,[1628997],1610612755.0,PHI,tip,,,Martin,C. Martin,,,,,Mid-Range,8-16 Left,0.0,Missed,,,,,,,,,,,,,,,,,,
29,PT08M44.00S,2024-11-24T23:14:31.4Z,1,REGULAR,rebound,defensive,[],1627826,,,1610612746,5,10,2024-11-24T23:14:31Z,290000,False,,,0,,I. Zubac REBOUND (Off:0 Def:1),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,Mid-Range,8-16 Left,,,,,,,28.0,1.0,1.0,0.0,,,,,,,,,,
30,PT08M41.00S,2024-11-24T23:14:37.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],201935,91.50788436268068,50.98039215686275,1610612746,5,10,2024-11-24T23:17:47Z,300000,False,5.0,27.0,1,right,MISS J. Harden driving Layup - blocked,"[201935, 1626162]",1610612746.0,LAC,driving,,,Harden,J. Harden,,,,,Restricted Area,0-8 Center,2.77,Missed,,,,,,,,,Oubre Jr.,1626162.0,,,,,,,,
31,PT08M41.00S,2024-11-24T23:14:37.5Z,1,REGULAR,block,,[],1626162,,,1610612746,5,10,2024-11-24T23:14:40Z,310000,False,,,0,,K. Oubre Jr. BLOCK (1 BLK),[1626162],1610612755.0,PHI,,,,Oubre Jr.,K. Oubre Jr.,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
32,PT08M39.00S,2024-11-24T23:14:39.5Z,1,REGULAR,rebound,offensive,[],1627826,,,1610612746,5,10,2024-11-24T23:18:12Z,320000,False,,,0,,I. Zubac REBOUND (Off:1 Def:1),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,Restricted Area,0-8 Center,,,,,,,30.0,2.0,1.0,1.0,,,,,,,,,,
33,PT08M38.00S,2024-11-24T23:14:43.3Z,1,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1627826,94.40999984741211,50.0,1610612746,5,12,2024-11-24T23:18:04Z,330000,False,0.0,0.0,1,right,I. Zubac putback Layup (4 PTS),[1627826],1610612746.0,LAC,putback,,,Zubac,I. Zubac,,,,,Restricted Area,0-8 Center,0.0,Made,4.0,,,,,,,,,,,,,,,,,
34,PT08M23.00S,2024-11-24T23:14:57.3Z,1,REGULAR,foul,offensive,[],1627824,,,1610612755,5,12,2024-11-24T23:15:04Z,340000,False,,,0,,G. Yabusele offensive FOUL (1 PF),"[1627824, 1627884]",1610612755.0,PHI,,,,Yabusele,G. Yabusele,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,1146.0,1.0,0.0,Jones Jr.,1627884.0,,,
36,PT08M23.00S,2024-11-24T23:14:57.3Z,1,REGULAR,turnover,offensive foul,[],1627824,,,1610612755,5,12,2024-11-24T23:14:57Z,360000,False,,,0,,G. Yabusele offensive foul TURNOVER (1 TO),[1627824],1610612755.0,PHI,,,,Yabusele,G. Yabusele,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,1146.0,,,,,1.0,,
37,PT08M08.00S,2024-11-24T23:15:22.9Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1627884,92.16491458607096,50.98039215686275,1610612746,5,12,2024-11-24T23:19:47Z,370000,False,5.0,21.0,1,right,MISS D. Jones Jr. driving floating Shot,[1627884],1610612746.0,LAC,driving floating,,,Jones Jr.,D. Jones Jr.,,,,,Restricted Area,0-8 Center,2.17,Missed,,,,,,,,,,,,,,,,,,
38,PT08M06.00S,2024-11-24T23:15:24.9Z,1,REGULAR,rebound,offensive,[],1627884,,,1610612746,5,12,2024-11-24T23:19:47Z,380000,False,,,0,,D. Jones Jr. REBOUND (Off:1 Def:0),[1627884],1610612746.0,LAC,,,,Jones Jr.,D. Jones Jr.,,,,,Restricted Area,0-8 Center,,,,,,,37.0,1.0,0.0,1.0,,,,,,,,,,
39,PT08M05.00S,2024-11-24T23:15:36.5Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1627884,93.61038107752957,48.774509803921575,1610612746,5,14,2024-11-24T23:19:34Z,390000,False,-6.0,8.0,1,right,D. Jones Jr. tip Layup (2 PTS),[1627884],1610612746.0,LAC,tip,,,Jones Jr.,D. Jones Jr.,,,,,Restricted Area,0-8 Center,0.97,Made,2.0,,,,,,,,,,,,,,,,,
40,PT07M59.00S,2024-11-24T23:16:17.8Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612755,5,14,2024-11-24T23:16:17Z,400000,False,,,0,,PHI Timeout,[],1610612755.0,PHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,PT07M57.00S,2024-11-24T23:18:41.3Z,1,REGULAR,foul,personal,[],1627739,,,1610612755,5,14,2024-11-24T23:18:49Z,410000,False,,,0,,K. Dunn personal FOUL (1 PF),"[1627739, 1626162]",1610612746.0,LAC,,,,Dunn,K. Dunn,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,1146.0,1.0,0.0,Oubre Jr.,1626162.0,,,
43,PT07M42.00S,2024-11-24T23:19:08.9Z,1,REGULAR,3pt,Jump Shot,[],1627824,33.952036793692514,42.64705882352941,1610612755,5,14,2024-11-24T23:19:14Z,430000,False,37.0,267.0,1,left,MISS G. Yabusele 26' 3PT,[1627824],1610612755.0,PHI,,,,Yabusele,G. Yabusele,,,,,Above the Break 3,24+ Center,26.91,Missed,,,,,,,,,,,,,,,,,,
44,PT07M38.00S,2024-11-24T23:19:12.9Z,1,REGULAR,rebound,defensive,[],1629599,,,1610612746,5,14,2024-11-24T23:19:14Z,440000,False,,,0,,A. Coffey REBOUND (Off:0 Def:2),[1629599],1610612746.0,LAC,,,,Coffey,A. Coffey,,,,,Above the Break 3,24+ Center,,,,,,,43.0,2.0,2.0,0.0,,,,,,,,,,
45,PT07M21.00S,2024-11-24T23:19:30.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1627884,90.71944809461235,50.73529411764706,1610612746,5,14,2024-11-24T23:19:37Z,450000,False,4.0,35.0,1,right,MISS D. Jones Jr. driving Layup - blocked,"[1627884, 1628997]",1610612746.0,LAC,driving,,,Jones Jr.,D. Jones Jr.,,,,,Restricted Area,0-8 Center,3.49,Missed,,,,,,,,,Martin,1628997.0,,,,,,,,
46,PT07M21.00S,2024-11-24T23:19:30.1Z,1,REGULAR,block,,[],1628997,,,1610612746,5,14,2024-11-24T23:19:32Z,460000,False,,,0,,C. Martin BLOCK (1 BLK),[1628997],1610612755.0,PHI,,,,Martin,C. Martin,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
