actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,turnoverTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,stealPlayerName,stealPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
18,PT10M05.00S,2025-01-30T00:42:42.8Z,1,REGULAR,steal,,[],201569,,,1610612755,3,5,2025-01-30T00:42:45Z,180000,False,,,0,,E. Gordon STEAL (1 STL),[201569],1610612755.0,PHI,,,,Gordon,E. Gordon,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
19,PT09M58.00S,2025-01-30T00:42:49.0Z,1,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1642348,20.581471747700395,7.352941176470589,1610612755,3,5,2025-01-30T00:42:56Z,190000,False,213.0,141.0,1,left,MISS J. Edwards 25' running 3PT,[1642348],1610612755.0,PHI,running,,,Edwards,J. Edwards,,,,,Above the Break 3,24+ Right Center,25.56,Missed,,,,,,,,,,,,,,,,,,
20,PT09M53.00S,2025-01-30T00:42:54.0Z,1,REGULAR,rebound,defensive,[],1631099,,,1610612758,3,5,2025-01-30T00:42:56Z,200000,False,,,0,,K. Murray REBOUND (Off:0 Def:1),[1631099],1610612758.0,SAC,,,,Murray,K. Murray,,,,,Above the Break 3,24+ Right Center,,,,,,,,,19.0,1.0,1.0,0.0,,,,,,,,
21,PT09M51.00S,2025-01-30T00:42:56.6Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1628370,91.67214191852825,46.568627450980394,1610612758,3,7,2025-01-30T00:43:04Z,210000,False,-17.0,26.0,1,right,M. Monk running finger roll Layup (5 PTS) (D. Fox 2 AST),"[1628370, 1628368]",1610612758.0,SAC,running finger roll,,,Monk,M. Monk,,,,,Restricted Area,0-8 Center,3.1,Made,5.0,D. Fox,1628368.0,2.0,,,,,,,,,,,,,,
23,PT09M37.00S,2025-01-30T00:43:10.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1626162,6.389618922470433,57.84313725490197,1610612755,3,7,2025-01-30T00:43:13Z,230000,False,-39.0,8.0,1,left,MISS K. Oubre Jr. driving finger roll Layup,[1626162],1610612755.0,PHI,driving finger roll,,,Oubre Jr.,K. Oubre Jr.,,,,,Restricted Area,0-8 Center,3.99,Missed,,,,,,,,,,,,,,,,,,
24,PT09M34.00S,2025-01-30T00:43:13.0Z,1,REGULAR,rebound,defensive,[],1627734,,,1610612758,3,7,2025-01-30T00:43:13Z,240000,False,,,0,,D. Sabonis REBOUND (Off:0 Def:1),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,Restricted Area,0-8 Center,,,,,,,,,23.0,1.0,1.0,0.0,,,,,,,,
25,PT09M26.00S,2025-01-30T00:43:22.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628368,93.24901445466492,49.01960784313725,1610612758,3,9,2025-01-30T00:43:26Z,250000,False,-5.0,11.0,1,right,D. Fox cutting Layup (2 PTS) (D. Sabonis 1 AST),"[1628368, 1627734]",1610612758.0,SAC,cutting,,,Fox,D. Fox,,,,,Restricted Area,0-8 Center,1.2,Made,2.0,D. Sabonis,1627734.0,1.0,,,,,,,,,,,,,,
27,PT09M25.00S,2025-01-30T00:43:30.4Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612755,3,9,2025-01-30T00:43:32Z,270000,False,,,0,,PHI Timeout,[],1610612755.0,PHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,PT09M00.00S,2025-01-30T00:46:41.5Z,1,REGULAR,2pt,Jump Shot,[],201569,17.95335085413929,79.41176470588235,1610612755,3,9,2025-01-30T00:46:46Z,280000,False,-147.0,116.0,1,left,MISS E. Gordon 18' pullup Shot,[201569],1610612755.0,PHI,pullup,,,Gordon,E. Gordon,,,,,Mid-Range,16-24 Left Center,18.75,Missed,,,,,,,,,,,,,,,,,,
29,PT08M58.00S,2025-01-30T00:46:43.5Z,1,REGULAR,rebound,defensive,[],1628370,,,1610612758,3,9,2025-01-30T00:46:46Z,290000,False,,,0,,M. Monk REBOUND (Off:0 Def:1),[1628370],1610612758.0,SAC,,,,Monk,M. Monk,,,,,Mid-Range,16-24 Left Center,,,,,,,,,28.0,1.0,1.0,0.0,,,,,,,,
30,PT08M54.00S,2025-01-30T00:46:48.5Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",201942,93.38042049934296,51.9607843137255,1610612758,3,11,2025-01-30T00:46:53Z,300000,False,10.0,10.0,1,right,D. DeRozan running Layup (2 PTS) (M. Monk 2 AST),"[201942, 1628370]",1610612758.0,SAC,running,,,DeRozan,D. DeRozan,,,,,Restricted Area,0-8 Center,1.38,Made,2.0,M. Monk,1628370.0,2.0,,,,,,,,,,,,,,
32,PT08M38.00S,2025-01-30T00:47:04.2Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1626162,3.7614980289093296,46.568627450980394,1610612755,5,11,2025-01-30T00:47:07Z,320000,False,17.0,-17.0,1,left,K. Oubre Jr. cutting DUNK (2 PTS) (G. Yabusele 1 AST),"[1626162, 1627824]",1610612755.0,PHI,cutting,,,Oubre Jr.,K. Oubre Jr.,,,,,In The Paint (Non-RA),0-8 Center,2.43,Made,2.0,G. Yabusele,1627824.0,1.0,,,,,,,,,,,,,,
34,PT08M20.00S,2025-01-30T00:47:22.1Z,1,REGULAR,3pt,Jump Shot,[],1628368,90.62089356110381,2.2058823529411766,1610612758,5,11,2025-01-30T00:47:30Z,340000,False,-239.0,36.0,1,right,MISS D. Fox 24' 3PT,[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,Left Corner 3,24+ Left,24.17,Missed,,,,,,,,,,,,,,,,,,
35,PT08M19.00S,2025-01-30T00:47:23.1Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612758,5,11,2025-01-30T00:47:30Z,350000,False,,,0,,TEAM offensive REBOUND,[],1610612758.0,SAC,,,,,,,,,,Left Corner 3,24+ Left,,,,,,,,,34.0,,,,,,,,,,,
36,PT08M19.00S,2025-01-30T00:47:30.5Z,1,REGULAR,foul,personal,[],1626162,,,1610612758,5,11,2025-01-30T00:47:38Z,360000,False,,,0,,K. Oubre Jr. loose ball personal FOUL (1 PF),"[1626162, 1627734]",1610612755.0,PHI,loose ball,,,Oubre Jr.,K. Oubre Jr.,,,,,Mid-Range,8-16 Left,,,,,,,203591.0,,,,,,,,1.0,0.0,Sabonis,1627734.0,,
38,PT08M12.00S,2025-01-30T00:47:52.8Z,1,REGULAR,turnover,out-of-bounds,[],1627734,,,1610612758,5,11,2025-01-30T00:47:58Z,380000,False,,,0,,D. Sabonis bad pass out-of-bounds TURNOVER (2 TO),[1627734],1610612758.0,SAC,bad pass,,,Sabonis,D. Sabonis,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,200832.0,2.0,,,,,,,,,,,,
39,PT07M56.00S,2025-01-30T00:48:14.6Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1626162,10.726018396846255,49.01960784313725,1610612755,7,11,2025-01-30T00:48:18Z,390000,False,5.0,48.0,1,left,K. Oubre Jr. driving floating Jump Shot (4 PTS) (T. Maxey 2 AST),"[1626162, 1630178]",1610612755.0,PHI,driving floating,,,Oubre Jr.,K. Oubre Jr.,,,,,In The Paint (Non-RA),0-8 Center,4.85,Made,4.0,T. Maxey,1630178.0,2.0,,,,,,,,,,,,,,
41,PT07M56.00S,2025-01-30T00:48:18.0Z,1,REGULAR,foul,personal,['1freethrow'],1631099,,,1610612755,7,11,2025-01-30T00:48:31Z,410000,False,,,0,,K. Murray shooting personal FOUL (1 PF) (Oubre Jr. 1 FT),"[1631099, 1626162]",1610612758.0,SAC,shooting,,,Murray,K. Murray,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,1199.0,,,,,,,,1.0,0.0,Oubre Jr.,1626162.0,,
43,PT07M56.00S,2025-01-30T00:48:46.6Z,1,REGULAR,freethrow,1 of 1,['fromturnover'],1626162,,,1610612755,7,11,2025-01-30T00:48:49Z,430000,False,,,0,,MISS K. Oubre Jr. Free Throw 1 of 1,[1626162],1610612755.0,PHI,,,,Oubre Jr.,K. Oubre Jr.,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
44,PT07M54.00S,2025-01-30T00:48:48.6Z,1,REGULAR,rebound,defensive,[],1627734,,,1610612758,7,11,2025-01-30T00:48:49Z,440000,False,,,0,,D. Sabonis REBOUND (Off:0 Def:2),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,,,,,,,,,,,43.0,2.0,2.0,0.0,,,,,,,,
46,PT07M42.00S,2025-01-30T00:49:05.4Z,1,REGULAR,turnover,bad pass,[],1628370,,,1610612758,7,11,2025-01-30T00:49:15Z,460000,False,,,0,,M. Monk bad pass TURNOVER (1 TO),"[1628370, 1626162]",1610612758.0,SAC,,,,Monk,M. Monk,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,1.0,,,,,Oubre Jr.,1626162.0,,,,,,
47,PT07M42.00S,2025-01-30T00:49:05.4Z,1,REGULAR,steal,,[],1626162,,,1610612755,7,11,2025-01-30T00:49:07Z,470000,False,,,0,,K. Oubre Jr. STEAL (1 STL),[1626162],1610612755.0,PHI,,,,Oubre Jr.,K. Oubre Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
48,PT07M40.00S,2025-01-30T00:49:11.3Z,1,REGULAR,3pt,Jump Shot,"['fastbreak', 'fromturnover']",1630178,34.11629434954008,46.568627450980394,1610612755,7,11,2025-01-30T00:50:54Z,480000,False,17.0,268.0,1,left,MISS T. Maxey 26' running pullup 3PT,[1630178],1610612755.0,PHI,running pullup,,,Maxey,T. Maxey,,,,,Above the Break 3,24+ Center,26.88,Missed,,,,,,,,,,,,,,,,,,
49,PT07M34.00S,2025-01-30T00:49:17.3Z,1,REGULAR,rebound,defensive,[],1631099,,,1610612758,7,11,2025-01-30T00:50:54Z,490000,False,,,0,,K. Murray REBOUND (Off:0 Def:2),[1631099],1610612758.0,SAC,,,,Murray,K. Murray,,,,,Above the Break 3,24+ Center,,,,,,,,,48.0,2.0,2.0,0.0,,,,,,,,
50,PT07M24.00S,2025-01-30T00:49:18.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628370,89.70105124835742,45.09803921568628,1610612758,7,13,2025-01-30T00:51:05Z,500000,False,-25.0,44.0,1,right,M. Monk driving reverse Layup (7 PTS) (D. DeRozan 1 AST),"[1628370, 201942]",1610612758.0,SAC,driving reverse,,,Monk,M. Monk,,,,,In The Paint (Non-RA),0-8 Center,5.06,Made,7.0,D. DeRozan,201942.0,1.0,,,,,,,,,,,,,,
51,PT07M06.00S,2025-01-30T00:49:34.2Z,1,REGULAR,2pt,Jump Shot,[],1642348,18.347568988173457,22.058823529411764,1610612755,9,13,2025-01-30T00:49:39Z,510000,False,140.0,120.0,1,left,J. Edwards 18' pullup Jump Shot (2 PTS) (T. Maxey 3 AST),"[1642348, 1630178]",1610612755.0,PHI,pullup,,,Edwards,J. Edwards,,,,,Mid-Range,16-24 Right Center,18.42,Made,2.0,T. Maxey,1630178.0,3.0,,,,,,,,,,,,,,
53,PT06M53.00S,2025-01-30T00:49:48.5Z,1,REGULAR,2pt,Jump Shot,[],201942,95.0886990801577,22.54901960784314,1610612758,9,13,2025-01-30T00:49:52Z,530000,False,-137.0,-6.0,1,right,MISS D. DeRozan 13' turnaround Shot,[201942],1610612758.0,SAC,turnaround,,,DeRozan,D. DeRozan,,,,,Mid-Range,8-16 Left,13.74,Missed,,,,,,,,,,,,,,,,,,
54,PT06M50.00S,2025-01-30T00:49:51.5Z,1,REGULAR,rebound,defensive,[],1630178,,,1610612755,9,13,2025-01-30T00:49:52Z,540000,False,,,0,,T. Maxey REBOUND (Off:0 Def:1),[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,Mid-Range,8-16 Left,,,,,,,,,53.0,1.0,1.0,0.0,,,,,,,,
55,PT06M45.00S,2025-01-30T00:49:56.8Z,1,REGULAR,2pt,Jump Shot,['fastbreak'],1630178,21.23850197109067,64.2156862745098,1610612755,11,13,2025-01-30T00:52:57Z,550000,False,-71.0,147.0,1,left,T. Maxey 16' driving floating Jump Shot (2 PTS),[1630178],1610612755.0,PHI,driving floating,,,Maxey,T. Maxey,,,,,Mid-Range,16-24 Left Center,16.34,Made,2.0,,,,,,,,,,,,,,,,,
56,PT06M36.00S,2025-01-30T00:50:06.0Z,1,REGULAR,3pt,Jump Shot,[],1628370,94.82588699080158,95.09803921568627,1610612758,11,13,2025-01-30T00:50:10Z,560000,False,225.0,-4.0,1,right,MISS M. Monk 3PT,[1628370],1610612758.0,SAC,,,,Monk,M. Monk,,,,,Right Corner 3,24+ Right,22.55,Missed,,,,,,,,,,,,,,,,,,
57,PT06M33.00S,2025-01-30T00:50:08.9Z,1,REGULAR,rebound,offensive,[],1627734,,,1610612758,11,13,2025-01-30T00:50:08Z,570000,False,,,0,,D. Sabonis REBOUND (Off:1 Def:2),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,Right Corner 3,24+ Right,,,,,,,,,56.0,3.0,2.0,1.0,,,,,,,,
58,PT06M31.00S,2025-01-30T00:50:10.3Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1628370,92.46057818659659,50.0,1610612758,11,15,2025-01-30T00:50:14Z,580000,False,0.0,18.0,1,right,M. Monk cutting DUNK (9 PTS) (D. Sabonis 2 AST),"[1628370, 1627734]",1610612758.0,SAC,cutting,,,Monk,M. Monk,,,,,Restricted Area,0-8 Center,1.84,Made,9.0,D. Sabonis,1627734.0,2.0,,,,,,,,,,,,,,
60,PT06M12.00S,2025-01-30T00:50:30.0Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1630178,9.280551905387648,36.51960784313725,1610612755,11,15,2025-01-30T00:50:33Z,600000,False,67.0,35.0,1,left,MISS T. Maxey 7' driving Hook,[1630178],1610612755.0,PHI,driving,,,Maxey,T. Maxey,,,,,In The Paint (Non-RA),0-8 Center,7.58,Missed,,,,,,,,,,,,,,,,,,
61,PT06M08.00S,2025-01-30T00:50:34.0Z,1,REGULAR,rebound,defensive,[],1627734,,,1610612758,11,15,2025-01-30T00:50:33Z,610000,False,,,0,,D. Sabonis REBOUND (Off:1 Def:3),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,60.0,4.0,3.0,1.0,,,,,,,,
62,PT05M55.00S,2025-01-30T00:50:45.4Z,1,REGULAR,turnover,lost ball,[],1628370,,,1610612758,11,15,2025-01-30T00:50:50Z,620000,False,,,0,,M. Monk lost ball TURNOVER (2 TO),"[1628370, 201569]",1610612758.0,SAC,,,,Monk,M. Monk,,,,,Mid-Range,8-16 Left,,,,,,,,2.0,,,,,Gordon,201569.0,,,,,,
63,PT05M55.00S,2025-01-30T00:50:45.4Z,1,REGULAR,steal,,[],201569,,,1610612755,11,15,2025-01-30T00:50:49Z,630000,False,,,0,,E. Gordon STEAL (2 STL),[201569],1610612755.0,PHI,,,,Gordon,E. Gordon,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
64,PT05M38.00S,2025-01-30T00:51:03.2Z,1,REGULAR,2pt,Hook,"['pointsinthepaint', 'fromturnover']",1627824,8.360709592641262,38.23529411764706,1610612755,11,15,2025-01-30T00:51:07Z,640000,False,59.0,26.0,1,left,MISS G. Yabusele 6' turnaround bank Hook,[1627824],1610612755.0,PHI,turnaround bank,,,Yabusele,G. Yabusele,,,,,In The Paint (Non-RA),0-8 Center,6.43,Missed,,,,,,,,,,,,,,,,,,
65,PT05M36.00S,2025-01-30T00:51:05.2Z,1,REGULAR,rebound,defensive,[],1627734,,,1610612758,11,15,2025-01-30T00:51:07Z,650000,False,,,0,,D. Sabonis REBOUND (Off:1 Def:4),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,64.0,5.0,4.0,1.0,,,,,,,,
66,PT05M22.00S,2025-01-30T00:51:24.6Z,1,REGULAR,foul,personal,[],1642348,,,1610612758,11,15,2025-01-30T00:51:31Z,660000,False,,,0,,J. Edwards personal FOUL (1 PF),"[1642348, 1627734]",1610612755.0,PHI,,,,Edwards,J. Edwards,,,,,Restricted Area,0-8 Center,,,,,,,200832.0,,,,,,,,1.0,0.0,Sabonis,1627734.0,,
68,PT05M22.00S,2025-01-30T00:51:31.9Z,1,REGULAR,substitution,out,[],1642348,,,1610612758,11,15,2025-01-30T00:51:42Z,680000,False,,,0,,SUB out: J. Edwards,[1642348],1610612755.0,PHI,,,,Edwards,J. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,,
69,PT05M22.00S,2025-01-30T00:51:31.9Z,1,REGULAR,substitution,out,[],201569,,,1610612758,11,15,2025-01-30T00:51:42Z,690000,False,,,0,,SUB out: E. Gordon,[201569],1610612755.0,PHI,,,,Gordon,E. Gordon,,,,,,,,,,,,,,,,,,,,,,,,,,
70,PT05M22.00S,2025-01-30T00:51:31.9Z,1,REGULAR,substitution,out,[],201942,,,1610612758,11,15,2025-01-30T00:51:42Z,700000,False,,,0,,SUB out: D. DeRozan,[201942],1610612758.0,SAC,,,,DeRozan,D. DeRozan,,,,,,,,,,,,,,,,,,,,,,,,,,
71,PT05M22.00S,2025-01-30T00:51:31.9Z,1,REGULAR,substitution,out,[],1628368,,,1610612758,11,15,2025-01-30T00:51:42Z,710000,False,,,0,,SUB out: D. Fox,[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,,,,,,,,,,,,,,,,,,,,,,
72,PT05M22.00S,2025-01-30T00:51:31.9Z,1,REGULAR,substitution,in,[],200768,,,1610612758,11,15,2025-01-30T00:51:42Z,720000,False,,,0,,SUB in: K. Lowry,[200768],1610612755.0,PHI,,,,Lowry,K. Lowry,,,,,,,,,,,,,,,,,,,,,,,,,,
73,PT05M22.00S,2025-01-30T00:51:31.9Z,1,REGULAR,substitution,in,[],202704,,,1610612758,11,15,2025-01-30T00:51:42Z,730000,False,,,0,,SUB in: R. Jackson,[202704],1610612755.0,PHI,,,,Jackson,R. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,,
74,PT05M22.00S,2025-01-30T00:51:31.9Z,1,REGULAR,substitution,in,[],1628989,,,1610612758,11,15,2025-01-30T00:51:42Z,740000,False,,,0,,SUB in: K. Huerter,[1628989],1610612758.0,SAC,,,,Huerter,K. Huerter,,,,,,,,,,,,,,,,,,,,,,,,,,
75,PT05M22.00S,2025-01-30T00:51:31.9Z,1,REGULAR,substitution,in,[],1631165,,,1610612758,11,15,2025-01-30T00:51:42Z,750000,False,,,0,,SUB in: K. Ellis,[1631165],1610612758.0,SAC,,,,Ellis,K. Ellis,,,,,,,,,,,,,,,,,,,,,,,,,,
76,PT05M15.00S,2025-01-30T00:52:02.5Z,1,REGULAR,3pt,Jump Shot,[],1631099,74.98357424441524,87.25490196078431,1610612758,11,15,2025-01-30T00:52:07Z,760000,False,186.0,183.0,1,right,MISS K. Murray 26' 3PT,[1631099],1610612758.0,SAC,,,,Murray,K. Murray,,,,,Above the Break 3,24+ Right Center,26.09,Missed,,,,,,,,,,,,,,,,,,
77,PT05M11.00S,2025-01-30T00:52:06.5Z,1,REGULAR,rebound,defensive,[],1630178,,,1610612755,11,15,2025-01-30T00:52:07Z,770000,False,,,0,,T. Maxey REBOUND (Off:0 Def:2),[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,Above the Break 3,24+ Right Center,,,,,,,,,76.0,2.0,2.0,0.0,,,,,,,,
79,PT04M56.00S,2025-01-30T00:52:20.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1627824,5.601182654402102,46.568627450980394,1610612755,11,15,2025-01-30T00:52:24Z,780000,False,17.0,0.0,1,left,MISS G. Yabusele cutting Layup,[1627824],1610612755.0,PHI,cutting,,,Yabusele,G. Yabusele,,,,,Restricted Area,0-8 Center,1.72,Missed,,,,,,,,,,,,,,,,,,
80,PT04M53.00S,2025-01-30T00:52:23.9Z,1,REGULAR,rebound,defensive,[],1628370,,,1610612758,11,15,2025-01-30T00:52:24Z,790000,False,,,0,,M. Monk REBOUND (Off:0 Def:2),[1628370],1610612758.0,SAC,,,,Monk,M. Monk,,,,,Restricted Area,0-8 Center,,,,,,,,,79.0,2.0,2.0,0.0,,,,,,,,
81,PT04M49.00S,2025-01-30T00:52:27.5Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1628989,78.9257555847569,6.61764705882353,1610612758,11,15,2025-01-30T00:52:32Z,800000,False,-217.0,146.0,1,right,MISS K. Huerter 26' running 3PT,[1628989],1610612758.0,SAC,running,,,Huerter,K. Huerter,,,,,Above the Break 3,24+ Left Center,26.12,Missed,,,,,,,,,,,,,,,,,,
82,PT04M47.00S,2025-01-30T00:52:30.4Z,1,REGULAR,rebound,offensive,[],1627734,,,1610612758,11,15,2025-01-30T00:52:30Z,810000,False,,,0,,D. Sabonis REBOUND (Off:2 Def:4),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,Above the Break 3,24+ Left Center,,,,,,,,,81.0,6.0,4.0,2.0,,,,,,,,
83,PT04M36.00S,2025-01-30T00:52:41.7Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1628989,68.41327201051249,76.22549019607843,1610612758,11,15,2025-01-30T00:52:46Z,820000,False,131.0,244.0,1,right,MISS K. Huerter 27' 3PT,[1628989],1610612758.0,SAC,,,,Huerter,K. Huerter,,,,,Above the Break 3,24+ Right Center,27.73,Missed,,,,,,,,,,,,,,,,,,
84,PT04M36.00S,2025-01-30T00:52:41.7Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612758,11,15,2025-01-30T00:52:46Z,830000,False,,,0,,TEAM offensive REBOUND,[],1610612758.0,SAC,,,,,,,,,,Above the Break 3,24+ Right Center,,,,,,,,,83.0,,,,,,,,,,,
