actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId
49,PT08M12.00S,2024-10-23T23:51:00.3Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203083,5.590000152587891,50.0,1610612755,6,4,2024-10-23T23:51:00Z,490000,False,0.0,0.0,1,left,A. Drummond tip Layup (2 PTS),[203083],1610612755.0,PHI,tip,,,Drummond,A. Drummond,,,,,Mid-Range,8-16 Left,0.0,Made,,,,,,,,,,2.0,,,,,,,,
50,PT08M02.00S,2024-10-23T23:51:10.4Z,1,REGULAR,3pt,Jump Shot,[],203081,83.13074901445466,95.34313725490196,1610612749,6,4,2024-10-23T23:52:04Z,500000,False,227.0,106.0,1,right,MISS D. Lillard 25' step back 3PT,[203081],1610612749.0,MIL,step back,,,Lillard,D. Lillard,,,,,Above the Break 3,24+ Right Center,25.03,Missed,,,,,,,,,,,,,,,,,,
51,PT08M00.00S,2024-10-23T23:51:12.4Z,1,REGULAR,rebound,defensive,[],203083,,,1610612755,6,4,2024-10-23T23:51:16Z,510000,False,,,0,,A. Drummond REBOUND (Off:2 Def:3),[203083],1610612755.0,PHI,,,,Drummond,A. Drummond,,,,,Above the Break 3,24+ Right Center,,,50.0,5.0,3.0,2.0,,,,,,,,,,,,,,
52,PT07M53.00S,2024-10-23T23:51:21.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630178,7.30946123521682,48.77450980392157,1610612755,6,4,2024-10-24T00:15:32Z,520000,False,6.0,16.0,1,left,MISS T. Maxey driving Layup,[1630178],1610612755.0,PHI,driving,,,Maxey,T. Maxey,,,,,Restricted Area,0-8 Center,1.73,Missed,,,,,,,,,,,,,,,,,,
53,PT07M52.00S,2024-10-23T23:51:22.2Z,1,REGULAR,rebound,offensive,[],1630231,,,1610612755,6,4,2024-10-24T00:15:32Z,530000,False,,,0,,K. Martin REBOUND (Off:1 Def:1),[1630231],1610612755.0,PHI,,,,Martin,K. Martin,,,,,Restricted Area,0-8 Center,,,52.0,2.0,1.0,1.0,,,,,,,,,,,,,,
54,PT07M51.00S,2024-10-23T23:51:24.8Z,1,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1630231,5.590000152587891,50.0,1610612755,8,4,2024-10-24T00:15:37Z,540000,False,0.0,0.0,1,left,K. Martin tip Layup (3 PTS),[1630231],1610612755.0,PHI,tip,,,Martin,K. Martin,,,,,Restricted Area,0-8 Center,0.0,Made,,,,,,,,,,3.0,,,,,,,,
55,PT07M39.00S,2024-10-23T23:51:39.3Z,1,REGULAR,foul,personal,[],1630231,,,1610612749,8,4,2024-10-23T23:51:50Z,550000,False,,,0,,K. Martin personal FOUL (2 PF),"[1630231, 203507]",1610612755.0,PHI,,,,Martin,K. Martin,,,,,Restricted Area,0-8 Center,,,,,,,101283.0,2.0,0.0,Antetokounmpo,203507.0,,,,,,,,,
57,PT07M39.00S,2024-10-23T23:51:48.3Z,1,REGULAR,substitution,out,[],1630231,,,1610612749,8,4,2024-10-23T23:52:00Z,570000,False,,,0,,SUB out: K. Martin,[1630231],1610612755.0,PHI,,,,Martin,K. Martin,,,,,,,,,,,,,,,,,,,,,,,,,,
58,PT07M39.00S,2024-10-23T23:51:48.3Z,1,REGULAR,substitution,in,[],1628997,,,1610612749,8,4,2024-10-23T23:52:00Z,580000,False,,,0,,SUB in: C. Martin,[1628997],1610612755.0,PHI,,,,Martin,C. Martin,,,,,,,,,,,,,,,,,,,,,,,,,,
59,PT07M31.00S,2024-10-23T23:52:14.1Z,1,REGULAR,3pt,Jump Shot,[],201572,72.7496714848883,85.5392156862745,1610612749,8,4,2024-10-23T23:52:18Z,590000,False,178.0,204.0,1,right,MISS B. Lopez 27' 3PT,[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,Above the Break 3,24+ Right Center,27.03,Missed,,,,,,,,,,,,,,,,,,
60,PT07M27.00S,2024-10-23T23:52:18.1Z,1,REGULAR,rebound,defensive,[],1630178,,,1610612755,8,4,2024-10-23T23:52:18Z,600000,False,,,0,,T. Maxey REBOUND (Off:0 Def:2),[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,Above the Break 3,24+ Right Center,,,59.0,2.0,2.0,0.0,,,,,,,,,,,,,,
61,PT07M20.00S,2024-10-23T23:52:23.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],201569,4.5499342969776615,46.32352941176471,1610612755,8,4,2024-10-23T23:52:31Z,610000,False,18.0,-10.0,1,left,MISS E. Gordon driving Layup - blocked,"[201569, 201572]",1610612755.0,PHI,driving,,,Gordon,E. Gordon,,,,,Restricted Area,0-8 Center,2.08,Missed,,,,,,,,,,,,,,Lopez,201572.0,,,
62,PT07M20.00S,2024-10-23T23:52:23.9Z,1,REGULAR,block,,[],201572,,,1610612755,8,4,2024-10-23T23:52:26Z,620000,False,,,0,,B. Lopez BLOCK (2 BLK),[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
63,PT07M17.00S,2024-10-23T23:52:26.9Z,1,REGULAR,rebound,defensive,[],203507,,,1610612749,8,4,2024-10-23T23:52:31Z,630000,False,,,0,,G. Antetokounmpo REBOUND (Off:0 Def:4),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,Restricted Area,0-8 Center,,,61.0,4.0,4.0,0.0,,,,,,,,,,,,,,
64,PT07M16.00S,2024-10-23T23:52:33.1Z,1,REGULAR,foul,personal,['2freethrow'],203083,,,1610612749,8,4,2024-10-23T23:52:43Z,640000,False,,,0,,A. Drummond shooting personal FOUL (1 PF) (Lillard 2 FT),"[203083, 203081]",1610612755.0,PHI,shooting,,,Drummond,A. Drummond,,,,,Restricted Area,0-8 Center,,,,,,,1162.0,1.0,0.0,Lillard,203081.0,,,,,,,,,
66,PT07M16.00S,2024-10-23T23:52:59.4Z,1,REGULAR,freethrow,1 of 2,['fastbreak'],203081,,,1610612749,8,5,2024-10-23T23:52:59Z,660000,False,,,0,,D. Lillard Free Throw 1 of 2 (1 PTS),[203081],1610612749.0,MIL,,,,Lillard,D. Lillard,,,,,,,,Made,,,,,,,,,,1.0,,,,,,,,
67,PT07M16.00S,2024-10-23T23:53:16.7Z,1,REGULAR,freethrow,2 of 2,['fastbreak'],203081,,,1610612749,8,6,2024-10-23T23:53:16Z,670000,False,,,0,,D. Lillard Free Throw 2 of 2 (2 PTS),[203081],1610612749.0,MIL,,,,Lillard,D. Lillard,,,,,,,,Made,,,,,,,,,,2.0,,,,,,,,
68,PT07M05.00S,2024-10-23T23:53:33.2Z,1,REGULAR,3pt,Jump Shot,[],1626162,24.392247043363994,11.27450980392157,1610612755,8,6,2024-10-23T23:53:38Z,680000,False,194.0,177.0,1,left,MISS K. Oubre Jr. 26' 3PT,[1626162],1610612755.0,PHI,,,,Oubre Jr.,K. Oubre Jr.,,,,,Above the Break 3,24+ Right Center,26.22,Missed,,,,,,,,,,,,,,,,,,
69,PT07M02.00S,2024-10-23T23:53:36.1Z,1,REGULAR,rebound,offensive,[],1628997,,,1610612755,8,6,2024-10-23T23:53:36Z,690000,False,,,0,,C. Martin REBOUND (Off:1 Def:0),[1628997],1610612755.0,PHI,,,,Martin,C. Martin,,,,,Above the Break 3,24+ Right Center,,,68.0,1.0,0.0,1.0,,,,,,,,,,,,,,
70,PT07M00.00S,2024-10-23T23:53:37.7Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1626162,5.732588699080158,45.588235294117645,1610612755,10,6,2024-10-23T23:53:42Z,700000,False,22.0,1.0,1,left,K. Oubre Jr. cutting Layup (2 PTS) (C. Martin 1 AST),"[1626162, 1628997]",1610612755.0,PHI,cutting,,,Oubre Jr.,K. Oubre Jr.,,,,,Restricted Area,0-8 Center,2.21,Made,,,,,,,,,,2.0,C. Martin,1628997.0,1.0,,,,,
72,PT06M48.00S,2024-10-23T23:53:49.0Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203081,90.48948751642575,62.254901960784316,1610612749,10,8,2024-10-23T23:54:10Z,720000,False,61.0,37.0,1,right,D. Lillard 7' step back bank Jump Shot (4 PTS),[203081],1610612749.0,MIL,step back bank,,,Lillard,D. Lillard,,,,,In The Paint (Non-RA),0-8 Center,7.15,Made,,,,,,,,,,4.0,,,,,,,,
73,PT06M36.00S,2024-10-23T23:54:01.5Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630178,8.886333771353483,41.17647058823529,1610612755,10,8,2024-10-23T23:54:05Z,730000,False,44.0,31.0,1,left,MISS T. Maxey turnaround fadeaway Shot,[1630178],1610612755.0,PHI,turnaround fadeaway,,,Maxey,T. Maxey,,,,,In The Paint (Non-RA),0-8 Center,5.39,Missed,,,,,,,,,,,,,,,,,,
74,PT06M34.00S,2024-10-23T23:54:03.8Z,1,REGULAR,rebound,defensive,[],203507,,,1610612749,10,8,2024-10-23T23:54:03Z,740000,False,,,0,,G. Antetokounmpo REBOUND (Off:0 Def:5),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,In The Paint (Non-RA),0-8 Center,,,73.0,5.0,5.0,0.0,,,,,,,,,,,,,,
75,PT06M23.00S,2024-10-23T23:54:14.0Z,1,REGULAR,2pt,Jump Shot,[],203507,82.07950065703022,75.49019607843137,1610612749,10,10,2024-10-23T23:54:18Z,750000,False,127.0,116.0,1,right,G. Antetokounmpo 17' pullup Jump Shot (6 PTS),[203507],1610612749.0,MIL,pullup,,,Antetokounmpo,G. Antetokounmpo,,,,,Mid-Range,16-24 Right Center,17.24,Made,,,,,,,,,,6.0,,,,,,,,
76,PT06M12.00S,2024-10-23T23:54:30.7Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612755,10,10,2024-10-23T23:54:30Z,760000,False,,,0,,PHI Timeout,[],1610612755.0,PHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78,PT06M12.00S,2024-10-23T23:57:46.5Z,1,REGULAR,substitution,out,[],1626162,,,1610612755,10,10,2024-10-23T23:57:58Z,780000,False,,,0,,SUB out: K. Oubre Jr.,[1626162],1610612755.0,PHI,,,,Oubre Jr.,K. Oubre Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
79,PT06M12.00S,2024-10-23T23:57:46.5Z,1,REGULAR,substitution,out,[],203507,,,1610612755,10,10,2024-10-23T23:57:58Z,790000,False,,,0,,SUB out: G. Antetokounmpo,[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,,,,,,,,,,,,,,
80,PT06M12.00S,2024-10-23T23:57:46.5Z,1,REGULAR,substitution,in,[],1627824,,,1610612755,10,10,2024-10-23T23:57:58Z,800000,False,,,0,,SUB in: G. Yabusele,[1627824],1610612755.0,PHI,,,,Yabusele,G. Yabusele,,,,,,,,,,,,,,,,,,,,,,,,,,
