actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,turnoverTotal,shotDistance,shotResult,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,stealPlayerName,stealPersonId
83,PT05M27.00S,2025-01-15T00:24:20.0Z,1,REGULAR,rebound,defensive,[],1641717,,,1610612760,9,18,2025-01-15T00:24:25Z,830000,False,,,0,,C. Wallace REBOUND (Off:0 Def:1),[1641717],1610612760.0,OKC,,,,Wallace,C. Wallace,,,,,Restricted Area,0-8 Center,,,,,,,81.0,1.0,1.0,0.0,,,,,,,,,,
84,PT05M25.00S,2025-01-15T00:24:22.0Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1629652,94.26741130091985,6.127450980392155,1610612760,9,21,2025-01-15T00:24:29Z,840000,False,-219.0,1.0,1,right,L. Dort 3PT running (6 PTS) (S. Gilgeous-Alexander 3 AST),"[1629652, 1628983]",1610612760.0,OKC,running,,,Dort,L. Dort,,,,,Left Corner 3,24+ Left,,,21.94,Made,,,,,,,,,,,6.0,S. Gilgeous-Alexander,1628983.0,3.0,,
86,PT05M05.00S,2025-01-15T00:24:41.0Z,1,REGULAR,2pt,Jump Shot,[],1630288,20.68002628120894,62.99019607843137,1610612755,11,21,2025-01-15T00:24:47Z,860000,False,-65.0,142.0,1,left,J. Dowtin Jr. 15' pullup Jump Shot (2 PTS) (R. Council IV 1 AST),"[1630288, 1641741]",1610612755.0,PHI,pullup,,,Dowtin Jr.,J. Dowtin Jr.,,,,,Mid-Range,8-16 Center,,,15.61,Made,,,,,,,,,,,2.0,R. Council IV,1641741.0,1.0,,
88,PT04M51.00S,2025-01-15T00:24:55.6Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1628392,94.26741130091985,52.69607843137255,1610612760,11,23,2025-01-15T00:25:00Z,880000,False,13.0,1.0,1,right,I. Hartenstein alley-oop DUNK (4 PTS) (C. Wallace 1 AST),"[1628392, 1641717]",1610612760.0,OKC,alley-oop,,,Hartenstein,I. Hartenstein,,,,,Restricted Area,0-8 Center,,,1.36,Made,,,,,,,,,,,4.0,C. Wallace,1641717.0,1.0,,
90,PT04M34.00S,2025-01-15T00:25:12.6Z,1,REGULAR,3pt,Jump Shot,[],1641741,18.84034165571616,4.166666666666657,1610612755,11,23,2025-01-15T00:25:16Z,900000,False,229.0,125.0,1,left,MISS R. Council IV 26' 3PT,[1641741],1610612755.0,PHI,,,,Council IV,R. Council IV,,,,,Above the Break 3,24+ Right Center,,,26.09,Missed,,,,,,,,,,,,,,,,
91,PT04M31.00S,2025-01-15T00:25:15.6Z,1,REGULAR,rebound,defensive,[],1631114,,,1610612760,11,23,2025-01-15T00:25:16Z,910000,False,,,0,,J. Williams REBOUND (Off:0 Def:2),[1631114],1610612760.0,OKC,,,,Williams,J. Williams,,,,,Above the Break 3,24+ Right Center,,,,,,,90.0,2.0,2.0,0.0,,,,,,,,,,
92,PT04M25.00S,2025-01-15T00:25:23.2Z,1,REGULAR,foul,personal,['2freethrow'],1626162,,,1610612760,11,23,2025-01-15T00:25:33Z,920000,False,,,0,,K. Oubre Jr. shooting personal FOUL (2 PF) (Williams 2 FT),"[1626162, 1631114]",1610612755.0,PHI,shooting,,,Oubre Jr.,K. Oubre Jr.,,,,,Restricted Area,0-8 Center,203054.0,,,,,,,,,,2.0,0.0,Williams,1631114.0,,,,,,
94,PT04M25.00S,2025-01-15T00:25:53.8Z,1,REGULAR,freethrow,1 of 2,[],1631114,,,1610612760,11,24,2025-01-15T00:25:53Z,940000,False,,,0,,J. Williams Free Throw 1 of 2 (5 PTS),[1631114],1610612760.0,OKC,,,,Williams,J. Williams,,,,,,,,,,Made,,,,,,,,,,,5.0,,,,,
95,PT04M25.00S,2025-01-15T00:25:54.7Z,1,REGULAR,substitution,out,[],1627824,,,1610612760,11,24,2025-01-15T00:26:02Z,950000,False,,,0,,SUB out: G. Yabusele,[1627824],1610612755.0,PHI,,,,Yabusele,G. Yabusele,,,,,,,,,,,,,,,,,,,,,,,,,,
96,PT04M25.00S,2025-01-15T00:25:54.7Z,1,REGULAR,substitution,out,[],1641717,,,1610612760,11,24,2025-01-15T00:26:02Z,960000,False,,,0,,SUB out: C. Wallace,[1641717],1610612760.0,OKC,,,,Wallace,C. Wallace,,,,,,,,,,,,,,,,,,,,,,,,,,
97,PT04M25.00S,2025-01-15T00:25:54.7Z,1,REGULAR,substitution,out,[],1628392,,,1610612760,11,24,2025-01-15T00:26:02Z,970000,False,,,0,,SUB out: I. Hartenstein,[1628392],1610612760.0,OKC,,,,Hartenstein,I. Hartenstein,,,,,,,,,,,,,,,,,,,,,,,,,,
98,PT04M25.00S,2025-01-15T00:25:54.7Z,1,REGULAR,substitution,in,[],1641737,,,1610612760,11,24,2025-01-15T00:26:02Z,980000,False,,,0,,SUB in: A. Bona,[1641737],1610612755.0,PHI,,,,Bona,A. Bona,,,,,,,,,,,,,,,,,,,,,,,,,,
99,PT04M25.00S,2025-01-15T00:25:54.7Z,1,REGULAR,substitution,in,[],1631119,,,1610612760,11,24,2025-01-15T00:26:02Z,990000,False,,,0,,SUB in: J. Williams,[1631119],1610612760.0,OKC,,,,Williams,J. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
100,PT04M25.00S,2025-01-15T00:25:54.7Z,1,REGULAR,substitution,in,[],1630198,,,1610612760,11,24,2025-01-15T00:26:02Z,1000000,False,,,0,,SUB in: I. Joe,[1630198],1610612760.0,OKC,,,,Joe,I. Joe,,,,,,,,,,,,,,,,,,,,,,,,,,
101,PT04M25.00S,2025-01-15T00:26:14.5Z,1,REGULAR,freethrow,2 of 2,[],1631114,,,1610612760,11,25,2025-01-15T00:26:14Z,1010000,False,,,0,,J. Williams Free Throw 2 of 2 (6 PTS),[1631114],1610612760.0,OKC,,,,Williams,J. Williams,,,,,,,,,,Made,,,,,,,,,,,6.0,,,,,
102,PT04M11.00S,2025-01-15T00:26:30.4Z,1,REGULAR,turnover,lost ball,[],1630288,,,1610612755,11,25,2025-01-15T00:26:34Z,1020000,False,,,0,,J. Dowtin Jr. lost ball TURNOVER (1 TO),"[1630288, 1631119]",1610612755.0,PHI,,,,Dowtin Jr.,J. Dowtin Jr.,,,,,In The Paint (Non-RA),8-16 Center,,1.0,,,,,,,,,,,,,,,,,Williams,1631119.0
103,PT04M11.00S,2025-01-15T00:26:30.4Z,1,REGULAR,steal,,[],1631119,,,1610612760,11,25,2025-01-15T00:26:32Z,1030000,False,,,0,,J. Williams STEAL (1 STL),[1631119],1610612760.0,OKC,,,,Williams,J. Williams,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
104,PT04M04.00S,2025-01-15T00:26:37.2Z,1,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1629652,75.34494086727989,89.4607843137255,1610612760,11,25,2025-01-15T00:26:41Z,1040000,False,197.0,179.0,1,right,MISS L. Dort 26' running 3PT,[1629652],1610612760.0,OKC,running,,,Dort,L. Dort,,,,,Above the Break 3,24+ Right Center,,,26.66,Missed,,,,,,,,,,,,,,,,
105,PT04M02.00S,2025-01-15T00:26:39.2Z,1,REGULAR,rebound,defensive,[],1641741,,,1610612755,11,25,2025-01-15T00:26:41Z,1050000,False,,,0,,R. Council IV REBOUND (Off:0 Def:1),[1641741],1610612755.0,PHI,,,,Council IV,R. Council IV,,,,,Above the Break 3,24+ Right Center,,,,,,,104.0,1.0,1.0,0.0,,,,,,,,,,
106,PT03M58.00S,2025-01-15T00:26:43.5Z,1,REGULAR,turnover,bad pass,[],1641741,,,1610612755,11,25,2025-01-15T00:26:53Z,1060000,False,,,0,,R. Council IV bad pass TURNOVER (2 TO),"[1641741, 1628983]",1610612755.0,PHI,,,,Council IV,R. Council IV,,,,,Above the Break 3,24+ Left Center,,2.0,,,,,,,,,,,,,,,,,Gilgeous-Alexander,1628983.0
107,PT03M58.00S,2025-01-15T00:26:43.5Z,1,REGULAR,steal,,[],1628983,,,1610612760,11,25,2025-01-15T00:26:54Z,1070000,False,,,0,,S. Gilgeous-Alexander STEAL (1 STL),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
108,PT03M54.00S,2025-01-15T00:26:55.0Z,1,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1628983,92.55913272010513,50.0,1610612760,11,27,2025-01-15T00:28:49Z,1080000,False,0.0,17.0,1,right,S. Gilgeous-Alexander running DUNK (9 PTS) (J. Williams 1 AST),"[1628983, 1631114]",1610612760.0,OKC,running,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Restricted Area,0-8 Center,,,1.74,Made,,,,,,,,,,,9.0,J. Williams,1631114.0,1.0,,
110,PT03M42.00S,2025-01-15T00:27:04.8Z,1,REGULAR,foul,offensive,[],1641737,,,1610612755,11,27,2025-01-15T00:27:13Z,1100000,False,,,0,,A. Bona offensive FOUL (1 PF),"[1641737, 1631114]",1610612755.0,PHI,,,,Bona,A. Bona,,,,,In The Paint (Non-RA),0-8 Center,1151.0,,,,,,,,,,1.0,0.0,Williams,1631114.0,,,,,,
112,PT03M42.00S,2025-01-15T00:27:04.8Z,1,REGULAR,turnover,offensive foul,[],1641737,,,1610612755,11,27,2025-01-15T00:27:04Z,1120000,False,,,0,,A. Bona offensive foul TURNOVER (1 TO),[1641737],1610612755.0,PHI,,,,Bona,A. Bona,,,,,In The Paint (Non-RA),0-8 Center,1151.0,1.0,,,,,,,,,,,,,,,,,,
113,PT03M42.00S,2025-01-15T00:27:13.5Z,1,REGULAR,substitution,out,[],1631114,,,1610612760,11,27,2025-01-15T00:27:16Z,1130000,False,,,0,,SUB out: J. Williams,[1631114],1610612760.0,OKC,,,,Williams,J. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
114,PT03M42.00S,2025-01-15T00:27:13.5Z,1,REGULAR,substitution,in,[],1630598,,,1610612760,11,27,2025-01-15T00:27:16Z,1140000,False,,,0,,SUB in: A. Wiggins,[1630598],1610612760.0,OKC,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,,,,,,,,,,,,
115,PT03M29.00S,2025-01-15T00:27:31.2Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1628983,94.53022339027595,52.205882352941174,1610612760,11,29,2025-01-15T00:27:34Z,1150000,False,11.0,-1.0,1,right,S. Gilgeous-Alexander driving Layup (11 PTS) (A. Wiggins 1 AST),"[1628983, 1630598]",1610612760.0,OKC,driving,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Restricted Area,0-8 Center,,,1.11,Made,,,,,,,,,,,11.0,A. Wiggins,1630598.0,1.0,,
117,PT03M13.00S,2025-01-15T00:27:47.1Z,1,REGULAR,2pt,Jump Shot,[],1642348,21.0742444152431,49.754901960784316,1610612755,11,29,2025-01-15T00:27:53Z,1170000,False,1.0,146.0,1,left,MISS J. Edwards 14' pullup Shot,[1642348],1610612755.0,PHI,pullup,,,Edwards,J. Edwards,,,,,Mid-Range,8-16 Center,,,14.56,Missed,,,,,,,,,,,,,,,,
118,PT03M08.00S,2025-01-15T00:27:51.7Z,1,REGULAR,rebound,defensive,[],1628983,,,1610612760,11,29,2025-01-15T00:27:51Z,1180000,False,,,0,,S. Gilgeous-Alexander REBOUND (Off:0 Def:1),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Mid-Range,8-16 Center,,,,,,,117.0,1.0,1.0,0.0,,,,,,,,,,
119,PT02M51.00S,2025-01-15T00:28:08.4Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629652,84.28055190538765,45.09803921568627,1610612760,11,29,2025-01-15T00:28:12Z,1190000,False,-25.0,95.0,1,right,MISS L. Dort 9' pullup Shot,[1629652],1610612760.0,OKC,pullup,,,Dort,L. Dort,,,,,In The Paint (Non-RA),8-16 Center,,,9.84,Missed,,,,,,,,,,,,,,,,
120,PT02M48.00S,2025-01-15T00:28:11.4Z,1,REGULAR,rebound,defensive,[],1641737,,,1610612755,11,29,2025-01-15T00:28:12Z,1200000,False,,,0,,A. Bona REBOUND (Off:0 Def:1),[1641737],1610612755.0,PHI,,,,Bona,A. Bona,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,119.0,1.0,1.0,0.0,,,,,,,,,,
121,PT02M39.00S,2025-01-15T00:28:20.4Z,1,REGULAR,3pt,Jump Shot,[],1626162,25.279237844940866,87.74509803921569,1610612755,11,29,2025-01-15T00:28:24Z,1210000,False,-189.0,185.0,1,left,MISS K. Oubre Jr. 26' 3PT,[1626162],1610612755.0,PHI,,,,Oubre Jr.,K. Oubre Jr.,,,,,Above the Break 3,24+ Left Center,,,26.43,Missed,,,,,,,,,,,,,,,,
122,PT02M36.00S,2025-01-15T00:28:23.1Z,1,REGULAR,rebound,defensive,[],1630598,,,1610612760,11,29,2025-01-15T00:28:23Z,1220000,False,,,0,,A. Wiggins REBOUND (Off:0 Def:1),[1630598],1610612760.0,OKC,,,,Wiggins,A. Wiggins,,,,,Above the Break 3,24+ Left Center,,,,,,,121.0,1.0,1.0,0.0,,,,,,,,,,
123,PT02M27.00S,2025-01-15T00:28:32.1Z,1,REGULAR,3pt,Jump Shot,[],1631119,67.85479632063075,39.21568627450981,1610612760,11,29,2025-01-15T00:28:40Z,1230000,False,-54.0,250.0,1,right,MISS J. Williams 25' 3PT,[1631119],1610612760.0,OKC,,,,Williams,J. Williams,,,,,Above the Break 3,24+ Center,,,25.55,Missed,,,,,,,,,,,,,,,,
124,PT02M22.00S,2025-01-15T00:28:37.4Z,1,REGULAR,rebound,offensive,[],1629652,,,1610612760,11,29,2025-01-15T00:28:37Z,1240000,False,,,0,,L. Dort REBOUND (Off:1 Def:0),[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,Above the Break 3,24+ Center,,,,,,,123.0,1.0,0.0,1.0,,,,,,,,,,
125,PT02M21.00S,2025-01-15T00:28:38.5Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1628983,69.03745072273324,78.92156862745098,1610612760,11,32,2025-01-15T00:28:42Z,1250000,False,145.0,239.0,1,right,S. Gilgeous-Alexander 27' 3PT  (14 PTS) (L. Dort 1 AST),"[1628983, 1629652]",1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Above the Break 3,24+ Right Center,,,27.89,Made,,,,,,,,,,,14.0,L. Dort,1629652.0,1.0,,
127,PT02M12.00S,2025-01-15T00:28:59.5Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612755,11,32,2025-01-15T00:28:59Z,1270000,False,,,0,,PHI Timeout,[],1610612755.0,PHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
128,PT02M12.00S,2025-01-15T00:31:15.2Z,1,REGULAR,substitution,out,[],1629652,,,1610612755,11,32,2025-01-15T00:31:30Z,1280000,False,,,0,,SUB out: L. Dort,[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,,,,,,,,,,,,,,,,,,,,,,
129,PT02M12.00S,2025-01-15T00:31:15.2Z,1,REGULAR,substitution,in,[],1627936,,,1610612755,11,32,2025-01-15T00:31:30Z,1290000,False,,,0,,SUB in: A. Caruso,[1627936],1610612760.0,OKC,,,,Caruso,A. Caruso,,,,,,,,,,,,,,,,,,,,,,,,,,
130,PT02M09.00S,2025-01-15T00:31:49.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630288,8.327858081471746,50.49019607843137,1610612755,13,32,2025-01-15T00:31:55Z,1300000,False,-2.0,26.0,1,left,J. Dowtin Jr. driving finger roll Layup (4 PTS) (R. Council IV 2 AST),"[1630288, 1641741]",1610612755.0,PHI,driving finger roll,,,Dowtin Jr.,J. Dowtin Jr.,,,,,Restricted Area,0-8 Center,,,2.59,Made,,,,,,,,,,,4.0,R. Council IV,1641741.0,2.0,,
132,PT01M48.00S,2025-01-15T00:32:09.5Z,1,REGULAR,3pt,Jump Shot,[],1631119,70.22010512483574,77.45098039215686,1610612760,13,32,2025-01-15T00:32:13Z,1320000,False,137.0,227.0,1,right,MISS J. Williams 26' 3PT,[1631119],1610612760.0,OKC,,,,Williams,J. Williams,,,,,Above the Break 3,24+ Right Center,,,26.56,Missed,,,,,,,,,,,,,,,,
133,PT01M45.00S,2025-01-15T00:32:12.5Z,1,REGULAR,rebound,defensive,[],1642348,,,1610612755,13,32,2025-01-15T00:32:13Z,1330000,False,,,0,,J. Edwards REBOUND (Off:0 Def:1),[1642348],1610612755.0,PHI,,,,Edwards,J. Edwards,,,,,Above the Break 3,24+ Right Center,,,,,,,132.0,1.0,1.0,0.0,,,,,,,,,,
134,PT01M25.00S,2025-01-15T00:32:33.0Z,1,REGULAR,3pt,Jump Shot,[],1641741,27.513140604467807,89.2156862745098,1610612755,16,32,2025-01-15T00:32:37Z,1340000,False,-196.0,206.0,1,left,R. Council IV 28' 3PT step back (6 PTS),[1641741],1610612755.0,PHI,step back,,,Council IV,R. Council IV,,,,,Above the Break 3,24+ Left Center,,,28.45,Made,,,,,,,,,,,6.0,,,,,
135,PT01M02.00S,2025-01-15T00:32:56.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630598,94.13600525624179,50.0,1610612760,16,34,2025-01-15T00:33:01Z,1350000,False,0.0,3.0,1,right,A. Wiggins cutting Layup (2 PTS) (J. Williams 1 AST),"[1630598, 1631119]",1610612760.0,OKC,cutting,,,Wiggins,A. Wiggins,,,,,Restricted Area,0-8 Center,,,0.26,Made,,,,,,,,,,,2.0,J. Williams,1631119.0,1.0,,
137,PT00M44.60S,2025-01-15T00:33:14.8Z,1,REGULAR,3pt,Jump Shot,[],1642348,34.21484888304862,49.01960784313726,1610612755,19,34,2025-01-15T00:33:19Z,1370000,False,5.0,269.0,1,left,J. Edwards 26' 3PT  (3 PTS) (R. Council IV 3 AST),"[1642348, 1641741]",1610612755.0,PHI,,,,Edwards,J. Edwards,,,,,Above the Break 3,24+ Center,,,26.91,Made,,,,,,,,,,,3.0,R. Council IV,1641741.0,3.0,,
139,PT00M31.50S,2025-01-15T00:33:34.3Z,1,REGULAR,3pt,Jump Shot,[],1630198,72.9796320630749,84.06862745098039,1610612760,19,34,2025-01-15T00:33:39Z,1390000,False,170.0,201.0,1,right,MISS I. Joe 26' 3PT,[1630198],1610612760.0,OKC,,,,Joe,I. Joe,,,,,Above the Break 3,24+ Right Center,,,26.38,Missed,,,,,,,,,,,,,,,,
140,PT00M28.50S,2025-01-15T00:33:37.3Z,1,REGULAR,rebound,offensive,[],1630598,,,1610612760,19,34,2025-01-15T00:33:39Z,1400000,False,,,0,,A. Wiggins REBOUND (Off:1 Def:1),[1630598],1610612760.0,OKC,,,,Wiggins,A. Wiggins,,,,,Above the Break 3,24+ Right Center,,,,,,,139.0,2.0,1.0,1.0,,,,,,,,,,
141,PT00M26.90S,2025-01-15T00:33:38.9Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1630198,88.48554533508542,96.81372549019608,1610612760,19,37,2025-01-15T00:33:42Z,1410000,False,234.0,56.0,1,right,I. Joe 24' 3PT  (3 PTS) (A. Wiggins 2 AST),"[1630198, 1630598]",1610612760.0,OKC,,,,Joe,I. Joe,,,,,Right Corner 3,24+ Right,,,24.06,Made,,,,,,,,,,,3.0,A. Wiggins,1630598.0,2.0,,
143,PT00M02.70S,2025-01-15T00:34:05.7Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630288,17.132063074901453,35.5392156862745,1610612755,19,37,2025-01-15T00:35:01Z,1430000,False,72.0,109.0,1,left,MISS J. Dowtin Jr. 13' pullup Shot,[1630288],1610612755.0,PHI,pullup,,,Dowtin Jr.,J. Dowtin Jr.,,,,,In The Paint (Non-RA),8-16 Right,,,13.04,Missed,,,,,,,,,,,,,,,,
144,PT00M02.40S,2025-01-15T00:34:06.0Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612755,19,37,2025-01-15T00:35:01Z,1440000,False,,,0,,TEAM offensive REBOUND,[],1610612755.0,PHI,,,,,,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,143.0,,,,,,,,,,,,,
145,PT00M02.40S,2025-01-15T00:34:13.1Z,1,REGULAR,foul,personal,[],1627936,,,1610612755,19,37,2025-01-15T00:34:21Z,1450000,False,,,0,,A. Caruso loose ball personal FOUL (1 PF),"[1627936, 1641737]",1610612760.0,OKC,loose ball,,,Caruso,A. Caruso,,,,,In The Paint (Non-RA),0-8 Center,203054.0,,,,,,,,,,1.0,0.0,Bona,1641737.0,,,,,,
147,PT00M02.40S,2025-01-15T00:34:36.2Z,1,REGULAR,substitution,out,[],1630288,,,1610612755,19,37,2025-01-15T00:34:44Z,1470000,False,,,0,,SUB out: J. Dowtin Jr.,[1630288],1610612755.0,PHI,,,,Dowtin Jr.,J. Dowtin Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
148,PT00M02.40S,2025-01-15T00:34:36.2Z,1,REGULAR,substitution,out,[],1641741,,,1610612755,19,37,2025-01-15T00:34:44Z,1480000,False,,,0,,SUB out: R. Council IV,[1641741],1610612755.0,PHI,,,,Council IV,R. Council IV,,,,,,,,,,,,,,,,,,,,,,,,,,
149,PT00M02.40S,2025-01-15T00:34:36.2Z,1,REGULAR,substitution,in,[],202704,,,1610612755,19,37,2025-01-15T00:34:44Z,1490000,False,,,0,,SUB in: R. Jackson,[202704],1610612755.0,PHI,,,,Jackson,R. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,,
150,PT00M02.40S,2025-01-15T00:34:36.2Z,1,REGULAR,substitution,in,[],201569,,,1610612755,19,37,2025-01-15T00:34:44Z,1500000,False,,,0,,SUB in: E. Gordon,[201569],1610612755.0,PHI,,,,Gordon,E. Gordon,,,,,,,,,,,,,,,,,,,,,,,,,,
151,PT00M01.00S,2025-01-15T00:34:57.0Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1642348,5.568331143232584,52.69607843137255,1610612755,21,37,2025-01-15T00:35:00Z,1510000,False,-13.0,0.0,1,left,J. Edwards Layup (5 PTS) (R. Jackson 1 AST),"[1642348, 202704]",1610612755.0,PHI,,,,Edwards,J. Edwards,,,,,Restricted Area,0-8 Center,,,1.35,Made,,,,,,,,,,,5.0,R. Jackson,202704.0,1.0,,
153,PT00M00.00S,2025-01-15T00:35:04.7Z,1,REGULAR,period,end,[],0,,,1610612760,21,37,2025-01-15T00:35:04Z,1530000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
154,PT12M00.00S,2025-01-15T00:35:12.1Z,2,REGULAR,substitution,out,['startperiod'],1626162,,,1610612760,21,37,2025-01-15T00:37:42Z,1540000,False,,,0,,SUB out: K. Oubre Jr.,[1626162],1610612755.0,PHI,,,,Oubre Jr.,K. Oubre Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
155,PT12M00.00S,2025-01-15T00:35:12.1Z,2,REGULAR,substitution,out,['startperiod'],202704,,,1610612760,21,37,2025-01-15T00:37:42Z,1550000,False,,,0,,SUB out: R. Jackson,[202704],1610612755.0,PHI,,,,Jackson,R. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,,
156,PT12M00.00S,2025-01-15T00:35:12.1Z,2,REGULAR,substitution,out,['startperiod'],1628983,,,1610612760,21,37,2025-01-15T00:37:42Z,1560000,False,,,0,,SUB out: S. Gilgeous-Alexander,[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,,,,,,,,,,,,,,,,,,,
157,PT12M00.00S,2025-01-15T00:35:12.1Z,2,REGULAR,substitution,out,['startperiod'],1631119,,,1610612760,21,37,2025-01-15T00:37:42Z,1570000,False,,,0,,SUB out: J. Williams,[1631119],1610612760.0,OKC,,,,Williams,J. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
158,PT12M00.00S,2025-01-15T00:35:12.1Z,2,REGULAR,substitution,out,['startperiod'],1630198,,,1610612760,21,37,2025-01-15T00:37:42Z,1580000,False,,,0,,SUB out: I. Joe,[1630198],1610612760.0,OKC,,,,Joe,I. Joe,,,,,,,,,,,,,,,,,,,,,,,,,,
159,PT12M00.00S,2025-01-15T00:35:12.1Z,2,REGULAR,substitution,in,['startperiod'],1631250,,,1610612760,21,37,2025-01-15T00:37:42Z,1590000,False,,,0,,SUB in: P. Nance,[1631250],1610612755.0,PHI,,,,Nance,P. Nance,,,,,,,,,,,,,,,,,,,,,,,,,,
160,PT12M00.00S,2025-01-15T00:35:12.1Z,2,REGULAR,substitution,in,['startperiod'],1630288,,,1610612760,21,37,2025-01-15T00:37:42Z,1600000,False,,,0,,SUB in: J. Dowtin Jr.,[1630288],1610612755.0,PHI,,,,Dowtin Jr.,J. Dowtin Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
161,PT12M00.00S,2025-01-15T00:35:12.1Z,2,REGULAR,substitution,in,['startperiod'],1629026,,,1610612760,21,37,2025-01-15T00:37:42Z,1610000,False,,,0,,SUB in: K. Williams,[1629026],1610612760.0,OKC,,,,Williams,K. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
162,PT12M00.00S,2025-01-15T00:35:12.1Z,2,REGULAR,substitution,in,['startperiod'],1628392,,,1610612760,21,37,2025-01-15T00:37:42Z,1620000,False,,,0,,SUB in: I. Hartenstein,[1628392],1610612760.0,OKC,,,,Hartenstein,I. Hartenstein,,,,,,,,,,,,,,,,,,,,,,,,,,
163,PT12M00.00S,2025-01-15T00:35:12.1Z,2,REGULAR,substitution,in,['startperiod'],1631114,,,1610612760,21,37,2025-01-15T00:37:42Z,1630000,False,,,0,,SUB in: J. Williams,[1631114],1610612760.0,OKC,,,,Williams,J. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
164,PT12M00.00S,2025-01-15T00:37:50.5Z,2,REGULAR,period,start,[],0,,,1610612755,21,37,2025-01-15T00:37:50Z,1640000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
165,PT11M46.00S,2025-01-15T00:38:03.4Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1641737,6.4881734559789805,51.22549019607843,1610612755,23,37,2025-01-15T00:38:07Z,1650000,False,-6.0,8.0,1,left,A. Bona driving DUNK (2 PTS) (J. Edwards 1 AST),"[1641737, 1642348]",1610612755.0,PHI,driving,,,Bona,A. Bona,,,,,Restricted Area,0-8 Center,,,1.05,Made,,,,,,,,,,,2.0,J. Edwards,1642348.0,1.0,,
167,PT11M31.00S,2025-01-15T00:38:21.4Z,2,REGULAR,foul,personal,['2freethrow'],1642348,,,1610612760,23,37,2025-01-15T00:38:27Z,1670000,False,,,0,,J. Edwards shooting personal FOUL (1 PF) (Williams 2 FT),"[1642348, 1631114]",1610612755.0,PHI,shooting,,,Edwards,J. Edwards,,,,,Restricted Area,0-8 Center,202041.0,,,,,,,,,,1.0,0.0,Williams,1631114.0,,,,,,
