actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
17,PT11M02.00S,2025-04-13T17:11:40.6Z,1,REGULAR,turnover,bad pass,[],1630542,,,1610612755,3,0,2025-04-13T17:13:53Z,170000,False,,,0,,M. Bagley bad pass TURNOVER (1 TO),"[1630542, 1641763]",1610612755.0,PHI,,,,Bagley,M. Bagley,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,1.0,Phillips,1641763.0,,,,,
18,PT11M02.00S,2025-04-13T17:11:40.6Z,1,REGULAR,steal,,[],1641763,,,1610612741,3,0,2025-04-13T17:13:51Z,180000,False,,,0,,J. Phillips STEAL (1 STL),[1641763],1610612741.0,CHI,,,,Phillips,J. Phillips,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
19,PT11M00.00S,2025-04-13T17:11:47.6Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1628989,69.4316688567674,84.06862745098039,1610612741,3,3,2025-04-13T17:13:58Z,190000,False,170.0,235.0,1,right,K. Huerter 29' 3PT  (3 PTS) (J. Phillips 1 AST),"[1628989, 1641763]",1610612741.0,CHI,,,,Huerter,K. Huerter,,,,,Above the Break 3,24+ Right Center,29.01,Made,,,,,,,3.0,J. Phillips,1641763.0,1.0,,,,,,,,
21,PT10M42.00S,2025-04-13T17:11:59.1Z,1,REGULAR,3pt,Jump Shot,[],1629022,26.987516425755587,88.72549019607843,1610612755,6,3,2025-04-13T17:12:03Z,210000,False,-194.0,201.0,1,left,L. Walker IV 27' 3PT  (6 PTS) (Q. Grimes 1 AST),"[1629022, 1629656]",1610612755.0,PHI,,,,Walker IV,L. Walker IV,,,,,Above the Break 3,24+ Left Center,27.92,Made,,,,,,,6.0,Q. Grimes,1629656.0,1.0,,,,,,,,
23,PT10M24.00S,2025-04-13T17:12:17.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629632,94.3988173455979,52.69607843137255,1610612741,6,3,2025-04-13T17:12:21Z,230000,False,13.0,0.0,1,right,MISS C. White driving finger roll Layup,[1629632],1610612741.0,CHI,driving finger roll,,,White,C. White,,,,,Restricted Area,0-8 Center,1.35,Missed,,,,,,,,,,,,,,,,,,
24,PT10M24.00S,2025-04-13T17:12:17.3Z,1,REGULAR,rebound,defensive,[],1630542,,,1610612755,6,3,2025-04-13T17:12:21Z,240000,False,,,0,,M. Bagley REBOUND (Off:0 Def:1),[1630542],1610612755.0,PHI,,,,Bagley,M. Bagley,,,,,Restricted Area,0-8 Center,,,,,23.0,1.0,1.0,0.0,,,,,,,,,,,,
25,PT10M18.00S,2025-04-13T17:12:23.8Z,1,REGULAR,turnover,bad pass,[],1630215,,,1610612755,6,3,2025-04-13T17:12:28Z,250000,False,,,0,,J. Butler bad pass TURNOVER (1 TO),"[1630215, 202696]",1610612755.0,PHI,,,,Butler,J. Butler,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,1.0,Vučević,202696.0,,,,,
26,PT10M18.00S,2025-04-13T17:12:23.8Z,1,REGULAR,steal,,[],202696,,,1610612741,6,3,2025-04-13T17:12:26Z,260000,False,,,0,,N. Vučević STEAL (1 STL),[202696],1610612741.0,CHI,,,,Vučević,N. Vučević,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
27,PT10M12.00S,2025-04-13T17:12:29.2Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1641763,93.74178712220763,52.205882352941174,1610612741,6,5,2025-04-13T17:12:34Z,270000,False,11.0,6.0,1,right,J. Phillips running DUNK (2 PTS) (K. Huerter 1 AST),"[1641763, 1628989]",1610612741.0,CHI,running,,,Phillips,J. Phillips,,,,,Restricted Area,0-8 Center,1.27,Made,,,,,,,2.0,K. Huerter,1628989.0,1.0,,,,,,,,
29,PT10M02.00S,2025-04-13T17:12:39.3Z,1,REGULAR,3pt,Jump Shot,[],1629022,35.39750328515112,49.754901960784316,1610612755,6,5,2025-04-13T17:12:44Z,290000,False,1.0,280.0,1,left,MISS L. Walker IV 28' 3PT,[1629022],1610612755.0,PHI,,,,Walker IV,L. Walker IV,,,,,Above the Break 3,24+ Center,28.02,Missed,,,,,,,,,,,,,,,,,,
30,PT09M57.00S,2025-04-13T17:12:44.3Z,1,REGULAR,rebound,defensive,[],202696,,,1610612741,6,5,2025-04-13T17:12:44Z,300000,False,,,0,,N. Vučević REBOUND (Off:0 Def:1),[202696],1610612741.0,CHI,,,,Vučević,N. Vučević,,,,,Above the Break 3,24+ Center,,,,,29.0,1.0,1.0,0.0,,,,,,,,,,,,
31,PT09M56.00S,2025-04-13T17:12:45.1Z,1,REGULAR,turnover,bad pass,[],1629632,,,1610612741,6,5,2025-04-13T17:12:48Z,310000,False,,,0,,C. White bad pass TURNOVER (1 TO),"[1629632, 1630542]",1610612741.0,CHI,,,,White,C. White,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,1.0,Bagley,1630542.0,,,,,
32,PT09M56.00S,2025-04-13T17:12:45.1Z,1,REGULAR,steal,,[],1630542,,,1610612755,6,5,2025-04-13T17:12:47Z,320000,False,,,0,,M. Bagley STEAL (2 STL),[1630542],1610612755.0,PHI,,,,Bagley,M. Bagley,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,,,,,
33,PT09M51.00S,2025-04-13T17:12:49.8Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1630542,8.196452036793687,50.49019607843137,1610612755,8,5,2025-04-13T17:12:53Z,330000,False,-2.0,25.0,1,left,M. Bagley driving DUNK (2 PTS),[1630542],1610612755.0,PHI,driving,,,Bagley,M. Bagley,,,,,Restricted Area,0-8 Center,2.46,Made,,,,,,,2.0,,,,,,,,,,,
34,PT09M39.00S,2025-04-13T17:13:02.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628989,95.71287779237845,51.71568627450981,1610612741,8,7,2025-04-13T17:13:05Z,340000,False,9.0,-12.0,1,right,K. Huerter cutting Layup (5 PTS) (M. Buzelis 1 AST),"[1628989, 1641824]",1610612741.0,CHI,cutting,,,Huerter,K. Huerter,,,,,Restricted Area,0-8 Center,1.49,Made,,,,,,,5.0,M. Buzelis,1641824.0,1.0,,,,,,,,
36,PT09M31.00S,2025-04-13T17:13:14.2Z,1,REGULAR,foul,personal,[],1641763,,,1610612755,8,7,2025-04-13T17:13:24Z,360000,False,,,0,,J. Phillips personal FOUL (1 PF),"[1641763, 1641737]",1610612741.0,CHI,,,,Phillips,J. Phillips,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,204059.0,1.0,0.0,Bona,1641737.0
38,PT09M21.00S,2025-04-13T17:13:41.9Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1641737,8.327858081471746,49.26470588235294,1610612755,8,7,2025-04-13T17:13:45Z,380000,False,4.0,26.0,1,left,MISS A. Bona DUNK - blocked,"[1641737, 202696]",1610612755.0,PHI,,,,Bona,A. Bona,,,,,Restricted Area,0-8 Center,2.61,Missed,Vučević,202696.0,,,,,,,,,,,,,,,,
39,PT09M21.00S,2025-04-13T17:13:41.9Z,1,REGULAR,block,,[],202696,,,1610612755,8,7,2025-04-13T17:13:44Z,390000,False,,,0,,N. Vučević BLOCK (1 BLK),[202696],1610612741.0,CHI,,,,Vučević,N. Vučević,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
40,PT09M21.00S,2025-04-13T17:13:41.9Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612755,8,7,2025-04-13T17:13:45Z,400000,False,,,0,,TEAM offensive REBOUND,[],1610612755.0,PHI,,,,,,,,,,Restricted Area,0-8 Center,,,,,38.0,,,,,,,,,,,,,,,
42,PT09M13.00S,2025-04-13T17:14:03.2Z,1,REGULAR,2pt,Hook,"['pointsinthepaint', '2ndchance']",1641737,15.55519053876479,51.96078431372549,1610612755,10,7,2025-04-13T17:14:07Z,420000,False,-10.0,94.0,1,left,A. Bona 9' driving Hook (2 PTS) (Q. Grimes 2 AST),"[1641737, 1629656]",1610612755.0,PHI,driving,,,Bona,A. Bona,,,,,In The Paint (Non-RA),8-16 Center,9.42,Made,,,,,,,2.0,Q. Grimes,1629656.0,2.0,,,,,,,,
44,PT08M55.00S,2025-04-13T17:14:20.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1641824,94.79303547963207,53.92156862745098,1610612741,10,9,2025-04-13T17:14:24Z,440000,False,20.0,-4.0,1,right,M. Buzelis driving Layup (2 PTS),[1641824],1610612741.0,CHI,driving,,,Buzelis,M. Buzelis,,,,,Restricted Area,0-8 Center,1.99,Made,,,,,,,2.0,,,,,,,,,,,
45,PT08M41.00S,2025-04-13T17:14:36.7Z,1,REGULAR,foul,personal,['2freethrow'],1628989,,,1610612755,10,9,2025-04-13T17:14:42Z,450000,False,,,0,,K. Huerter shooting personal FOUL (1 PF) (Butler 2 FT),"[1628989, 1630215]",1610612741.0,CHI,shooting,,,Huerter,K. Huerter,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,1627541.0,1.0,0.0,Butler,1630215.0
47,PT08M41.00S,2025-04-13T17:14:59.4Z,1,REGULAR,freethrow,1 of 2,[],1630215,,,1610612755,11,9,2025-04-13T17:14:59Z,470000,False,,,0,,J. Butler Free Throw 1 of 2 (1 PTS),[1630215],1610612755.0,PHI,,,,Butler,J. Butler,,,,,,,,Made,,,,,,,1.0,,,,,,,,,,,
48,PT08M41.00S,2025-04-13T17:15:10.5Z,1,REGULAR,freethrow,2 of 2,[],1630215,,,1610612755,12,9,2025-04-13T17:15:10Z,480000,False,,,0,,J. Butler Free Throw 2 of 2 (2 PTS),[1630215],1610612755.0,PHI,,,,Butler,J. Butler,,,,,,,,Made,,,,,,,2.0,,,,,,,,,,,
49,PT08M28.00S,2025-04-13T17:15:24.8Z,1,REGULAR,turnover,bad pass,[],202696,,,1610612741,12,9,2025-04-13T17:15:28Z,490000,False,,,0,,N. Vučević bad pass TURNOVER (1 TO),"[202696, 1630542]",1610612741.0,CHI,,,,Vučević,N. Vučević,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,,,1.0,Bagley,1630542.0,,,,,
50,PT08M28.00S,2025-04-13T17:15:24.8Z,1,REGULAR,steal,,[],1630542,,,1610612755,12,9,2025-04-13T17:15:27Z,500000,False,,,0,,M. Bagley STEAL (3 STL),[1630542],1610612755.0,PHI,,,,Bagley,M. Bagley,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,,,,,,,,,,
51,PT08M24.00S,2025-04-13T17:15:29.4Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630215,6.619579500657039,53.18627450980392,1610612755,12,9,2025-04-13T17:15:37Z,510000,False,-16.0,10.0,1,left,MISS J. Butler running finger roll Layup - blocked,"[1630215, 1629632]",1610612755.0,PHI,running finger roll,,,Butler,J. Butler,,,,,Restricted Area,0-8 Center,1.86,Missed,White,1629632.0,,,,,,,,,,,,,,,,
52,PT08M24.00S,2025-04-13T17:15:29.4Z,1,REGULAR,block,,[],1629632,,,1610612755,12,9,2025-04-13T17:15:32Z,520000,False,,,0,,C. White BLOCK (1 BLK),[1629632],1610612741.0,CHI,,,,White,C. White,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
53,PT08M19.00S,2025-04-13T17:15:34.4Z,1,REGULAR,rebound,offensive,[],1630542,,,1610612755,12,9,2025-04-13T17:15:37Z,530000,False,,,0,,M. Bagley REBOUND (Off:1 Def:1),[1630542],1610612755.0,PHI,,,,Bagley,M. Bagley,,,,,Restricted Area,0-8 Center,,,,,51.0,2.0,1.0,1.0,,,,,,,,,,,,
54,PT08M18.00S,2025-04-13T17:15:35.2Z,1,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1629656,29.352825229960573,79.16666666666666,1610612755,12,9,2025-04-13T17:18:13Z,540000,False,-146.0,223.0,1,left,MISS Q. Grimes 26' 3PT,[1629656],1610612755.0,PHI,,,,Grimes,Q. Grimes,,,,,Above the Break 3,24+ Left Center,26.68,Missed,,,,,,,,,,,,,,,,,,
55,PT08M18.00S,2025-04-13T17:15:35.2Z,1,REGULAR,rebound,defensive,[],1629632,,,1610612741,12,9,2025-04-13T17:15:39Z,550000,False,,,0,,C. White REBOUND (Off:0 Def:1),[1629632],1610612741.0,CHI,,,,White,C. White,,,,,Mid-Range,8-16 Left,,,,,54.0,1.0,1.0,0.0,,,,,,,,,,,,
56,PT08M13.00S,2025-04-13T17:15:39.7Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",1641763,94.53022339027595,51.71568627450981,1610612741,12,11,2025-04-13T17:15:45Z,560000,False,9.0,-1.0,1,right,J. Phillips running DUNK (4 PTS) (C. White 1 AST),"[1641763, 1629632]",1610612741.0,CHI,running,,,Phillips,J. Phillips,,,,,Restricted Area,0-8 Center,0.87,Made,,,,,,,4.0,C. White,1629632.0,1.0,,,,,,,,
58,PT07M53.00S,2025-04-13T17:15:59.8Z,1,REGULAR,3pt,Jump Shot,[],1630215,10.82457293035479,96.32352941176471,1610612755,12,11,2025-04-13T17:16:04Z,580000,False,-232.0,49.0,1,left,MISS J. Butler step back 3PT,[1630215],1610612755.0,PHI,step back,,,Butler,J. Butler,,,,,Left Corner 3,24+ Left,23.68,Missed,,,,,,,,,,,,,,,,,,
59,PT07M49.00S,2025-04-13T17:16:03.8Z,1,REGULAR,rebound,defensive,[],202696,,,1610612741,12,11,2025-04-13T17:16:04Z,590000,False,,,0,,N. Vučević REBOUND (Off:0 Def:2),[202696],1610612741.0,CHI,,,,Vučević,N. Vučević,,,,,Left Corner 3,24+ Left,,,,,58.0,2.0,2.0,0.0,,,,,,,,,,,,
60,PT07M47.00S,2025-04-13T17:16:05.2Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1628989,77.05321944809461,12.5,1610612741,12,14,2025-04-13T17:16:12Z,600000,False,-188.0,163.0,1,right,K. Huerter 24' 3PT running (8 PTS) (C. White 2 AST),"[1628989, 1629632]",1610612741.0,CHI,running,,,Huerter,K. Huerter,,,,,Above the Break 3,24+ Left Center,24.86,Made,,,,,,,8.0,C. White,1629632.0,2.0,,,,,,,,
62,PT07M32.00S,2025-04-13T17:16:21.1Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630215,14.37253613666229,50.49019607843137,1610612755,14,14,2025-04-13T17:16:25Z,620000,False,-2.0,83.0,1,left,J. Butler 8' driving floating Jump Shot (4 PTS) (Q. Grimes 3 AST),"[1630215, 1629656]",1610612755.0,PHI,driving floating,,,Butler,J. Butler,,,,,In The Paint (Non-RA),8-16 Center,8.26,Made,,,,,,,4.0,Q. Grimes,1629656.0,3.0,,,,,,,,
64,PT07M11.00S,2025-04-13T17:16:41.1Z,1,REGULAR,3pt,Jump Shot,[],1629632,65.3580814717477,67.8921568627451,1610612741,14,14,2025-04-13T17:16:45Z,640000,False,89.0,273.0,1,right,MISS C. White 28' 3PT,[1629632],1610612741.0,CHI,,,,White,C. White,,,,,Above the Break 3,24+ Right Center,28.74,Missed,,,,,,,,,,,,,,,,,,
65,PT07M09.00S,2025-04-13T17:16:43.1Z,1,REGULAR,rebound,defensive,[],1630215,,,1610612755,14,14,2025-04-13T17:16:45Z,650000,False,,,0,,J. Butler REBOUND (Off:0 Def:1),[1630215],1610612755.0,PHI,,,,Butler,J. Butler,,,,,Above the Break 3,24+ Right Center,,,,,64.0,1.0,1.0,0.0,,,,,,,,,,,,
66,PT07M00.00S,2025-04-13T17:16:53.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1641737,7.013797634691201,50.73529411764706,1610612755,16,14,2025-04-13T17:17:08Z,660000,False,-4.0,13.0,1,left,A. Bona reverse Layup (4 PTS) (J. Butler 2 AST),"[1641737, 1630215]",1610612755.0,PHI,reverse,,,Bona,A. Bona,,,,,Restricted Area,0-8 Center,1.39,Made,,,,,,,4.0,J. Butler,1630215.0,2.0,,,,,,,,
68,PT07M00.00S,2025-04-13T17:17:02.5Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612741,16,14,2025-04-13T17:17:03Z,680000,False,,,0,,CHI Timeout,[],1610612741.0,CHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69,PT06M44.00S,2025-04-13T17:20:05.9Z,1,REGULAR,foul,personal,['2freethrow'],1630215,,,1610612741,16,14,2025-04-13T17:20:12Z,690000,False,,,0,,J. Butler shooting personal FOUL (1 PF) (Vučević 2 FT),"[1630215, 202696]",1610612755.0,PHI,shooting,,,Butler,J. Butler,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,1627541.0,1.0,0.0,Vučević,202696.0
71,PT06M44.00S,2025-04-13T17:20:27.7Z,1,REGULAR,freethrow,1 of 2,[],202696,,,1610612741,16,15,2025-04-13T17:20:27Z,710000,False,,,0,,N. Vučević Free Throw 1 of 2 (1 PTS),[202696],1610612741.0,CHI,,,,Vučević,N. Vučević,,,,,,,,Made,,,,,,,1.0,,,,,,,,,,,
72,PT06M44.00S,2025-04-13T17:20:43.1Z,1,REGULAR,freethrow,2 of 2,[],202696,,,1610612741,16,16,2025-04-13T17:20:43Z,720000,False,,,0,,N. Vučević Free Throw 2 of 2 (2 PTS),[202696],1610612741.0,CHI,,,,Vučević,N. Vučević,,,,,,,,Made,,,,,,,2.0,,,,,,,,,,,
73,PT06M29.00S,2025-04-13T17:21:02.3Z,1,REGULAR,3pt,Jump Shot,[],1630542,8.853482260183966,3.9215686274509807,1610612755,16,16,2025-04-13T17:21:25Z,730000,False,230.0,31.0,1,left,MISS M. Bagley 3PT,[1630542],1610612755.0,PHI,,,,Bagley,M. Bagley,,,,,Right Corner 3,24+ Right,23.24,Missed,,,,,,,,,,,,,,,,,,
74,PT06M27.00S,2025-04-13T17:21:04.3Z,1,REGULAR,rebound,offensive,[],1641737,,,1610612755,16,16,2025-04-13T17:21:25Z,740000,False,,,0,,A. Bona REBOUND (Off:1 Def:0),[1641737],1610612755.0,PHI,,,,Bona,A. Bona,,,,,Right Corner 3,24+ Right,,,,,73.0,1.0,0.0,1.0,,,,,,,,,,,,
75,PT06M27.00S,2025-04-13T17:21:06.5Z,1,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1641737,5.590000152587891,50.0,1610612755,18,16,2025-04-13T17:21:31Z,750000,False,0.0,0.0,1,left,A. Bona tip Layup (6 PTS),[1641737],1610612755.0,PHI,tip,,,Bona,A. Bona,,,,,Restricted Area,0-8 Center,0.0,Made,,,,,,,6.0,,,,,,,,,,,
76,PT06M10.00S,2025-04-13T17:21:17.7Z,1,REGULAR,2pt,Jump Shot,[],1628989,84.4119579500657,81.12745098039215,1610612741,18,16,2025-04-13T17:21:25Z,760000,False,156.0,94.0,1,right,MISS K. Huerter 18' step back Shot,[1628989],1610612741.0,CHI,step back,,,Huerter,K. Huerter,,,,,Mid-Range,16-24 Right,18.18,Missed,,,,,,,,,,,,,,,,,,
77,PT06M09.00S,2025-04-13T17:21:18.7Z,1,REGULAR,rebound,offensive,[],1641824,,,1610612741,18,16,2025-04-13T17:22:04Z,770000,False,,,0,,M. Buzelis REBOUND (Off:1 Def:0),[1641824],1610612741.0,CHI,,,,Buzelis,M. Buzelis,,,,,Mid-Range,16-24 Right,,,,,76.0,1.0,0.0,1.0,,,,,,,,,,,,
78,PT06M09.00S,2025-04-13T17:21:22.8Z,1,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1641824,94.40999984741211,50.0,1610612741,18,18,2025-04-13T17:22:09Z,780000,False,0.0,0.0,1,right,M. Buzelis putback Layup (4 PTS),[1641824],1610612741.0,CHI,putback,,,Buzelis,M. Buzelis,,,,,Restricted Area,0-8 Center,0.0,Made,,,,,,,4.0,,,,,,,,,,,
79,PT05M56.00S,2025-04-13T17:21:31.9Z,1,REGULAR,3pt,Jump Shot,[],1629656,34.346254927726676,46.81372549019608,1610612755,18,18,2025-04-13T17:21:36Z,790000,False,16.0,270.0,1,left,MISS Q. Grimes 27' 3PT,[1629656],1610612755.0,PHI,,,,Grimes,Q. Grimes,,,,,Above the Break 3,24+ Center,27.09,Missed,,,,,,,,,,,,,,,,,,
80,PT05M53.00S,2025-04-13T17:21:34.9Z,1,REGULAR,rebound,defensive,[],1641824,,,1610612741,18,18,2025-04-13T17:21:36Z,800000,False,,,0,,M. Buzelis REBOUND (Off:1 Def:1),[1641824],1610612741.0,CHI,,,,Buzelis,M. Buzelis,,,,,Above the Break 3,24+ Center,,,,,79.0,2.0,1.0,1.0,,,,,,,,,,,,
81,PT05M37.00S,2025-04-13T17:21:51.2Z,1,REGULAR,3pt,Jump Shot,[],1629632,94.79303547963207,2.4509803921568647,1610612741,18,18,2025-04-13T17:21:54Z,810000,False,-238.0,-4.0,1,right,MISS C. White 3PT,[1629632],1610612741.0,CHI,,,,White,C. White,,,,,Left Corner 3,24+ Left,23.77,Missed,,,,,,,,,,,,,,,,,,
82,PT05M34.00S,2025-04-13T17:21:54.2Z,1,REGULAR,rebound,defensive,[],1629656,,,1610612755,18,18,2025-04-13T17:21:54Z,820000,False,,,0,,Q. Grimes REBOUND (Off:0 Def:2),[1629656],1610612755.0,PHI,,,,Grimes,Q. Grimes,,,,,Left Corner 3,24+ Left,,,,,81.0,2.0,2.0,0.0,,,,,,,,,,,,
83,PT05M30.00S,2025-04-13T17:21:57.9Z,1,REGULAR,turnover,bad pass,[],1629656,,,1610612755,18,18,2025-04-13T17:22:01Z,830000,False,,,0,,Q. Grimes bad pass TURNOVER (1 TO),"[1629656, 1641824]",1610612755.0,PHI,,,,Grimes,Q. Grimes,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,1.0,Buzelis,1641824.0,,,,,
84,PT05M30.00S,2025-04-13T17:21:57.9Z,1,REGULAR,steal,,[],1641824,,,1610612741,18,18,2025-04-13T17:26:12Z,840000,False,,,0,,M. Buzelis STEAL (1 STL),[1641824],1610612741.0,CHI,,,,Buzelis,M. Buzelis,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
