actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
33,PT08M22.00S,2023-03-12T00:44:34.3Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1628369,5.469776609724048,50.73529411764706,1610612738,16,16,2023-03-12T00:44:41Z,330000,False,-4.0,-1.0,1,left,J. Tatum driving DUNK (7 PTS),[1628369],1610612738.0,BOS,driving,,,Tatum,J. Tatum,,,,,Restricted Area,0-8 Center,0.39,Made,7.0,,,,,,,,,,,,,,,,,
34,PT08M10.00S,2023-03-12T00:44:45.8Z,1,REGULAR,3pt,Jump Shot,[],1629027,66.17936925098554,17.892156862745097,1610612737,16,16,2023-03-12T00:44:51Z,340000,False,-161.0,265.0,1,right,MISS T. Young 31' pullup 3PT,[1629027],1610612737.0,ATL,pullup,,,Young,T. Young,,,,,Above the Break 3,24+ Left Center,31.02,Missed,,,,,,,,,,,,,,,,,,
35,PT08M07.00S,2023-03-12T00:44:48.8Z,1,REGULAR,rebound,defensive,[],1628369,,,1610612738,16,16,2023-03-12T00:46:15Z,350000,False,,,0,,J. Tatum REBOUND (Off:0 Def:2),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,Above the Break 3,24+ Left Center,,,,34.0,2.0,2.0,0.0,,,,,,,,,,,,,
36,PT08M02.00S,2023-03-12T00:44:54.8Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1628369,31.882391590013142,39.950980392156865,1610612738,16,19,2023-03-12T00:46:33Z,360000,False,50.0,247.0,1,left,J. Tatum 25' 3PT running (10 PTS) (D. White 2 AST),"[1628369, 1628401]",1610612738.0,BOS,running,,,Tatum,J. Tatum,,,,,Above the Break 3,24+ Center,25.22,Made,10.0,,,,,D. White,1628401.0,2.0,,,,,,,,,,
38,PT07M40.00S,2023-03-12T00:45:16.2Z,1,REGULAR,3pt,Jump Shot,[],1629631,71.43561103810775,78.43137254901961,1610612737,16,19,2023-03-12T00:45:21Z,380000,False,142.0,216.0,1,right,MISS D. Hunter 25' 3PT,[1629631],1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,Above the Break 3,24+ Right Center,25.86,Missed,,,,,,,,,,,,,,,,,,
39,PT07M37.00S,2023-03-12T00:45:19.2Z,1,REGULAR,rebound,defensive,[],1627759,,,1610612738,16,19,2023-03-12T00:45:21Z,390000,False,,,0,,J. Brown REBOUND (Off:0 Def:1),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,Above the Break 3,24+ Right Center,,,,38.0,1.0,1.0,0.0,,,,,,,,,,,,,
40,PT07M32.00S,2023-03-12T00:45:24.6Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1627759,6.1268068331143235,45.588235294117645,1610612738,16,21,2023-03-12T00:45:33Z,400000,False,22.0,5.0,1,left,J. Brown running Layup (2 PTS),[1627759],1610612738.0,BOS,running,,,Brown,J. Brown,,,,,Restricted Area,0-8 Center,2.27,Made,2.0,,,,,,,,,,,,,,,,,
41,PT07M32.00S,2023-03-12T00:45:29.0Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612737,16,21,2023-03-12T00:45:29Z,410000,False,,,0,,ATL Timeout,[],1610612737.0,ATL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,PT07M32.00S,2023-03-12T00:48:03.5Z,1,REGULAR,substitution,out,[],203991,,,1610612737,16,21,2023-03-12T00:48:28Z,420000,False,,,0,,SUB out: C. Capela,[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,,,,,,,,,,,,,,,,,,,,,,
43,PT07M32.00S,2023-03-12T00:48:03.5Z,1,REGULAR,substitution,in,[],1630168,,,1610612737,16,21,2023-03-12T00:48:28Z,430000,False,,,0,,SUB in: O. Okongwu,[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,,,,,,,,,,,,,,,,,,,,,,
44,PT07M20.00S,2023-03-12T00:48:37.6Z,1,REGULAR,turnover,lost ball,[],1628381,,,1610612737,16,21,2023-03-12T00:48:44Z,440000,False,,,0,,J. Collins lost ball TURNOVER (1 TO),"[1628381, 1627759]",1610612737.0,ATL,,,,Collins,J. Collins,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,1.0,Brown,1627759.0,,,,,,,
45,PT07M20.00S,2023-03-12T00:48:37.6Z,1,REGULAR,steal,,[],1627759,,,1610612738,16,21,2023-03-12T00:48:39Z,450000,False,,,0,,J. Brown STEAL (1 STL),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
46,PT07M17.00S,2023-03-12T00:48:41.0Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1627759,5.338370565045992,49.754901960784316,1610612738,16,23,2023-03-12T00:48:51Z,460000,False,1.0,-2.0,1,left,J. Brown running Layup (4 PTS),[1627759],1610612738.0,BOS,running,,,Brown,J. Brown,,,,,Restricted Area,0-8 Center,0.26,Made,4.0,,,,,,,,,,,,,,,,,
47,PT06M55.00S,2023-03-12T00:49:02.5Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628381,91.01511169513797,57.84313725490197,1610612737,18,23,2023-03-12T00:50:00Z,470000,False,39.0,32.0,1,right,J. Collins driving floating bank Jump Shot (6 PTS),[1628381],1610612737.0,ATL,driving floating bank,,,Collins,J. Collins,,,,,In The Paint (Non-RA),0-8 Center,5.06,Made,6.0,,,,,,,,,,,,,,,,,
48,PT06M40.00S,2023-03-12T00:49:17.5Z,1,REGULAR,3pt,Jump Shot,[],1628369,32.670827858081466,49.50980392156863,1610612738,18,23,2023-03-12T00:49:24Z,480000,False,2.0,255.0,1,left,MISS J. Tatum 25' pullup 3PT,[1628369],1610612738.0,BOS,pullup,,,Tatum,J. Tatum,,,,,Above the Break 3,24+ Center,25.46,Missed,,,,,,,,,,,,,,,,,,
49,PT06M38.00S,2023-03-12T00:49:19.5Z,1,REGULAR,rebound,defensive,[],1628381,,,1610612737,18,23,2023-03-12T00:49:24Z,490000,False,,,0,,J. Collins REBOUND (Off:0 Def:2),[1628381],1610612737.0,ATL,,,,Collins,J. Collins,,,,,Above the Break 3,24+ Center,,,,48.0,2.0,2.0,0.0,,,,,,,,,,,,,
50,PT06M28.00S,2023-03-12T00:49:30.1Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1630168,93.11760840998686,50.0,1610612737,20,23,2023-03-12T00:49:36Z,500000,False,0.0,12.0,1,right,O. Okongwu alley-oop DUNK (2 PTS) (T. Young 5 AST),"[1630168, 1629027]",1610612737.0,ATL,alley-oop,,,Okongwu,O. Okongwu,,,,,Restricted Area,0-8 Center,1.22,Made,2.0,,,,,T. Young,1629027.0,5.0,,,,,,,,,,
53,PT06M15.00S,2023-03-12T00:50:04.9Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1628369,6.521024967148489,49.26470588235294,1610612738,20,25,2023-03-12T00:50:10Z,530000,False,4.0,9.0,1,left,J. Tatum driving DUNK (12 PTS) (M. Smart 1 AST),"[1628369, 203935]",1610612738.0,BOS,driving,,,Tatum,J. Tatum,,,,,Restricted Area,0-8 Center,0.95,Made,12.0,,,,,M. Smart,203935.0,1.0,,,,,,,,,,
55,PT06M03.00S,2023-03-12T00:50:16.2Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627749,83.13074901445466,50.0,1610612737,22,25,2023-03-12T00:51:31Z,550000,False,0.0,106.0,1,right,D. Murray 10' floating Jump Shot (2 PTS),[1627749],1610612737.0,ATL,floating,,,Murray,D. Murray,,,,,In The Paint (Non-RA),8-16 Center,10.61,Made,2.0,,,,,,,,,,,,,,,,,
56,PT05M54.00S,2023-03-12T00:50:25.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628369,5.075558475689881,53.67647058823529,1610612738,22,25,2023-03-12T00:52:07Z,560000,False,-18.0,-5.0,1,left,MISS J. Tatum driving Layup,[1628369],1610612738.0,BOS,driving,,,Tatum,J. Tatum,,,,,Restricted Area,0-8 Center,1.9,Missed,,,,,,,,,,,,,,,,,,
57,PT05M51.00S,2023-03-12T00:50:28.1Z,1,REGULAR,rebound,defensive,[],1628381,,,1610612737,22,25,2023-03-12T00:50:32Z,570000,False,,,0,,J. Collins REBOUND (Off:0 Def:3),[1628381],1610612737.0,ATL,,,,Collins,J. Collins,,,,,Restricted Area,0-8 Center,,,,56.0,3.0,3.0,0.0,,,,,,,,,,,,,
58,PT05M44.00S,2023-03-12T00:50:35.5Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627749,80.3712220762155,45.83333333333333,1610612737,22,25,2023-03-12T00:50:42Z,580000,False,-21.0,132.0,1,right,MISS D. Murray 13' pullup Shot,[1627749],1610612737.0,ATL,pullup,,,Murray,D. Murray,,,,,In The Paint (Non-RA),8-16 Center,13.36,Missed,,,,,,,,,,,,,,,,,,
59,PT05M41.00S,2023-03-12T00:50:38.5Z,1,REGULAR,rebound,offensive,[],1630168,,,1610612737,22,25,2023-03-12T00:51:32Z,590000,False,,,0,,O. Okongwu REBOUND (Off:1 Def:0),[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,In The Paint (Non-RA),8-16 Center,,,,58.0,1.0,0.0,1.0,,,,,,,,,,,,,
60,PT05M41.00S,2023-03-12T00:50:40.4Z,1,REGULAR,foul,personal,['2freethrow'],1628369,,,1610612737,22,25,2023-03-12T00:51:04Z,600000,False,,,0,,J. Tatum shooting personal FOUL (1 PF) (Okongwu 2 FT),"[1628369, 1630168]",1610612738.0,BOS,shooting,,,Tatum,J. Tatum,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,2882.0,1.0,0.0,Okongwu,1630168.0,,
62,PT05M41.00S,2023-03-12T00:51:05.3Z,1,REGULAR,freethrow,1 of 2,['2ndchance'],1630168,,,1610612737,23,25,2023-03-12T00:51:05Z,620000,False,,,0,,O. Okongwu Free Throw 1 of 2 (3 PTS),[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,,,,Made,3.0,,,,,,,,,,,,,,,,,
63,PT05M41.00S,2023-03-12T00:51:07.0Z,1,REGULAR,substitution,out,[],1629027,,,1610612737,23,25,2023-03-12T00:51:17Z,630000,False,,,0,,SUB out: T. Young,[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,,,,,,,,,,,,,,,,,,,,,
64,PT05M41.00S,2023-03-12T00:51:07.0Z,1,REGULAR,substitution,out,[],1628369,,,1610612737,23,25,2023-03-12T00:51:17Z,640000,False,,,0,,SUB out: J. Tatum,[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,,,,,,,,,,,,,,,,
65,PT05M41.00S,2023-03-12T00:51:07.0Z,1,REGULAR,substitution,out,[],1628401,,,1610612737,23,25,2023-03-12T00:51:17Z,650000,False,,,0,,SUB out: D. White,[1628401],1610612738.0,BOS,,,,White,D. White,,,,,,,,,,,,,,,,,,,,,,,,,,
66,PT05M41.00S,2023-03-12T00:51:07.0Z,1,REGULAR,substitution,in,[],1631100,,,1610612737,23,25,2023-03-12T00:51:17Z,660000,False,,,0,,SUB in: A. Griffin,[1631100],1610612737.0,ATL,,,,Griffin,A. Griffin,,,,,,,,,,,,,,,,,,,,,,,,,,
67,PT05M41.00S,2023-03-12T00:51:07.0Z,1,REGULAR,substitution,in,[],1630573,,,1610612737,23,25,2023-03-12T00:51:17Z,670000,False,,,0,,SUB in: S. Hauser,[1630573],1610612738.0,BOS,,,,Hauser,S. Hauser,,,,,,,,,,,,,,,,,,,,,,,,,,
68,PT05M41.00S,2023-03-12T00:51:07.0Z,1,REGULAR,substitution,in,[],1627763,,,1610612737,23,25,2023-03-12T00:51:17Z,680000,False,,,0,,SUB in: M. Brogdon,[1627763],1610612738.0,BOS,,,,Brogdon,M. Brogdon,,,,,,,,,,,,,,,,,,,,,,,,,,
69,PT05M41.00S,2023-03-12T00:51:26.5Z,1,REGULAR,freethrow,2 of 2,['2ndchance'],1630168,,,1610612737,24,25,2023-03-12T00:51:26Z,690000,False,,,0,,O. Okongwu Free Throw 2 of 2 (4 PTS),[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,,,,Made,4.0,,,,,,,,,,,,,,,,,
70,PT05M21.00S,2023-03-12T00:51:48.5Z,1,REGULAR,2pt,Jump Shot,[],1627759,22.683968462549277,27.696078431372552,1610612738,24,25,2023-03-12T00:52:00Z,700000,False,112.0,161.0,1,left,MISS J. Brown 19' step back Shot,[1627759],1610612738.0,BOS,step back,,,Brown,J. Brown,,,,,Mid-Range,16-24 Right Center,19.56,Missed,,,,,,,,,,,,,,,,,,
71,PT05M18.00S,2023-03-12T00:51:51.5Z,1,REGULAR,rebound,defensive,[],1629631,,,1610612737,24,25,2023-03-12T00:52:00Z,710000,False,,,0,,D. Hunter REBOUND (Off:0 Def:1),[1629631],1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,Mid-Range,16-24 Right Center,,,,70.0,1.0,1.0,0.0,,,,,,,,,,,,,
72,PT05M11.00S,2023-03-12T00:51:58.0Z,1,REGULAR,turnover,lost ball,[],1629631,,,1610612737,24,25,2023-03-12T00:52:04Z,720000,False,,,0,,D. Hunter lost ball TURNOVER (1 TO),"[1629631, 201143]",1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,1.0,Horford,201143.0,,,,,,,
73,PT05M11.00S,2023-03-12T00:51:58.0Z,1,REGULAR,steal,,[],201143,,,1610612738,24,25,2023-03-12T00:52:00Z,730000,False,,,0,,A. Horford STEAL (1 STL),[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,,,,,
74,PT05M02.00S,2023-03-12T00:52:06.8Z,1,REGULAR,2pt,Hook,"['pointsinthepaint', 'fromturnover']",201143,8.492115637319317,50.0,1610612738,24,25,2023-03-12T00:52:17Z,740000,False,0.0,27.0,1,left,MISS A. Horford driving Hook,[201143],1610612738.0,BOS,driving,,,Horford,A. Horford,,,,,Restricted Area,0-8 Center,2.73,Missed,,,,,,,,,,,,,,,,,,
76,PT04M58.00S,2023-03-12T00:52:10.8Z,1,REGULAR,rebound,defensive,[],1631100,,,1610612737,24,25,2023-03-12T00:52:17Z,760000,False,,,0,,A. Griffin REBOUND (Off:0 Def:1),[1631100],1610612737.0,ATL,,,,Griffin,A. Griffin,,,,,Restricted Area,0-8 Center,,,,74.0,1.0,1.0,0.0,,,,,,,,,,,,,
77,PT04M53.00S,2023-03-12T00:52:16.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1627749,92.85479632063075,49.50980392156863,1610612737,26,25,2023-03-12T00:52:24Z,770000,False,-2.0,15.0,1,right,D. Murray driving Layup (4 PTS),[1627749],1610612737.0,ATL,driving,,,Murray,D. Murray,,,,,Restricted Area,0-8 Center,1.49,Made,4.0,,,,,,,,,,,,,,,,,
78,PT04M38.00S,2023-03-12T00:52:31.3Z,1,REGULAR,3pt,Jump Shot,[],203935,26.757555847568987,21.07843137254902,1610612738,26,25,2023-03-12T00:52:36Z,780000,False,145.0,199.0,1,left,MISS M. Smart 24' 3PT,[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,Above the Break 3,24+ Right Center,24.6,Missed,,,,,,,,,,,,,,,,,,
79,PT04M35.00S,2023-03-12T00:52:34.3Z,1,REGULAR,rebound,defensive,[],1629631,,,1610612737,26,25,2023-03-12T00:52:36Z,790000,False,,,0,,D. Hunter REBOUND (Off:0 Def:2),[1629631],1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,Above the Break 3,24+ Right Center,,,,78.0,2.0,2.0,0.0,,,,,,,,,,,,,
80,PT04M21.00S,2023-03-12T00:52:48.0Z,1,REGULAR,2pt,Jump Shot,[],1630168,93.9060446780552,76.9607843137255,1610612737,26,25,2023-03-12T00:52:53Z,800000,False,135.0,5.0,1,right,MISS O. Okongwu 13' Jump Shot,[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,Mid-Range,8-16 Right,13.49,Missed,,,,,,,,,,,,,,,,,,
81,PT04M18.00S,2023-03-12T00:52:51.0Z,1,REGULAR,rebound,defensive,[],1627763,,,1610612738,26,25,2023-03-12T00:52:53Z,810000,False,,,0,,M. Brogdon REBOUND (Off:0 Def:1),[1627763],1610612738.0,BOS,,,,Brogdon,M. Brogdon,,,,,Mid-Range,8-16 Right,,,,80.0,1.0,1.0,0.0,,,,,,,,,,,,,
82,PT04M14.00S,2023-03-12T00:52:56.1Z,1,REGULAR,foul,personal,['2freethrow'],1628381,,,1610612738,26,25,2023-03-12T00:53:16Z,820000,False,,,0,,J. Collins shooting personal FOUL (1 PF) (Brown 2 FT),"[1628381, 1627759]",1610612737.0,ATL,shooting,,,Collins,J. Collins,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,2882.0,1.0,0.0,Brown,1627759.0,,
84,PT04M14.00S,2023-03-12T00:53:21.5Z,1,REGULAR,freethrow,1 of 2,['fastbreak'],1627759,,,1610612738,26,26,2023-03-12T00:54:16Z,840000,False,,,0,,J. Brown Free Throw 1 of 2 (5 PTS),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,Made,5.0,,,,,,,,,,,,,,,,,
85,PT04M14.00S,2023-03-12T00:53:22.4Z,1,REGULAR,substitution,out,[],1629631,,,1610612738,26,26,2023-03-12T00:53:32Z,850000,False,,,0,,SUB out: D. Hunter,[1629631],1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,,,,,,,,,,,,,,,,,,,,,,
