actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,turnoverTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId
17,PT10M32.00S,2023-03-26T22:12:05.9Z,1,REGULAR,rebound,defensive,[],1630214,,,1610612763,4,5,2023-03-26T22:12:07Z,170000,False,,,0,,X. Tillman REBOUND (Off:0 Def:1),[1630214],1610612763.0,MEM,,,,Tillman,X. Tillman,,,,,Above the Break 3,24+ Left Center,,,,,,,16.0,1.0,1.0,0.0,,,,,,,,,,
18,PT10M26.00S,2023-03-26T22:12:11.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628415,94.69448094612353,50.49019607843137,1610612763,4,5,2023-03-26T22:12:24Z,180000,False,2.0,-3.0,1,right,MISS D. Brooks driving Layup,[1628415],1610612763.0,MEM,driving,,,Brooks,D. Brooks,,,,,Restricted Area,0-8 Center,0.36,Missed,,,,,,,,,,,,,,,,,,
19,PT10M23.00S,2023-03-26T22:12:14.7Z,1,REGULAR,rebound,defensive,[],203991,,,1610612737,4,5,2023-03-26T22:12:24Z,190000,False,,,0,,C. Capela REBOUND (Off:0 Def:1),[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,Restricted Area,0-8 Center,,,,,,,18.0,1.0,1.0,0.0,,,,,,,,,,
20,PT10M20.00S,2023-03-26T22:12:18.0Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1629631,11.514454664914586,4.901960784313726,1610612737,4,5,2023-03-26T22:12:35Z,200000,False,225.0,56.0,1,left,MISS D. Hunter running 3PT,[1629631],1610612737.0,ATL,running,,,Hunter,D. Hunter,,,,,Right Corner 3,24+ Right,23.23,Missed,,,,,,,,,,,,,,,,,,
21,PT10M17.00S,2023-03-26T22:12:21.0Z,1,REGULAR,rebound,defensive,[],1629630,,,1610612763,4,5,2023-03-26T22:12:35Z,210000,False,,,0,,J. Morant REBOUND (Off:0 Def:1),[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,Right Corner 3,24+ Right,,,,,,,20.0,1.0,1.0,0.0,,,,,,,,,,
22,PT10M13.00S,2023-03-26T22:12:28.2Z,1,REGULAR,foul,offensive,[],1628415,,,1610612763,4,5,2023-03-26T22:12:44Z,220000,False,,,0,,D. Brooks charge offensive FOUL (1 PF),"[1628415, 1628381]",1610612763.0,MEM,charge,,,Brooks,D. Brooks,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,1626302.0,,1.0,0.0,Collins,1628381.0,,,,
24,PT10M13.00S,2023-03-26T22:12:28.2Z,1,REGULAR,turnover,offensive foul,[],1628415,,,1610612763,4,5,2023-03-26T22:12:28Z,240000,False,,,0,,D. Brooks offensive foul TURNOVER (1 TO),[1628415],1610612763.0,MEM,,,,Brooks,D. Brooks,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,1626302.0,1.0,,,,,,,,
25,PT10M03.00S,2023-03-26T22:12:56.1Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1628381,14.011169513797633,48.77450980392157,1610612737,4,5,2023-03-26T22:13:03Z,250000,False,6.0,79.0,1,left,MISS J. Collins 7' driving floating Shot,[1628381],1610612737.0,ATL,driving floating,,,Collins,J. Collins,,,,,In The Paint (Non-RA),0-8 Center,7.94,Missed,,,,,,,,,,,,,,,,,,
26,PT10M00.00S,2023-03-26T22:12:59.1Z,1,REGULAR,rebound,defensive,[],1630214,,,1610612763,4,5,2023-03-26T22:13:03Z,260000,False,,,0,,X. Tillman REBOUND (Off:0 Def:2),[1630214],1610612763.0,MEM,,,,Tillman,X. Tillman,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,25.0,2.0,2.0,0.0,,,,,,,,,,
27,PT09M56.00S,2023-03-26T22:13:03.3Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1629630,94.03745072273325,48.28431372549019,1610612763,4,7,2023-03-26T22:13:09Z,270000,False,-9.0,4.0,1,right,J. Morant running Layup (2 PTS) (D. Brooks 1 AST),"[1629630, 1628415]",1610612763.0,MEM,running,,,Morant,J. Morant,,,,,Restricted Area,0-8 Center,0.93,Made,2.0,D. Brooks,1628415.0,1.0,,,,,,,,,,,,,,
29,PT09M48.00S,2023-03-26T22:13:13.8Z,1,REGULAR,foul,personal,[],1630217,,,1610612737,4,7,2023-03-26T22:13:24Z,290000,False,,,0,,D. Bane personal FOUL (1 PF),"[1630217, 1627749]",1610612763.0,MEM,,,,Bane,D. Bane,,,,,Mid-Range,8-16 Left,,,,,,,,,,,201639.0,,1.0,0.0,Murray,1627749.0,,,,
31,PT09M43.00S,2023-03-26T22:13:37.7Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629631,11.383048620236531,55.392156862745104,1610612737,4,7,2023-03-26T22:14:59Z,310000,False,-27.0,55.0,1,left,MISS D. Hunter 6' driving floating Shot - blocked,"[1629631, 1628991]",1610612737.0,ATL,driving floating,,,Hunter,D. Hunter,,,,,In The Paint (Non-RA),0-8 Center,6.08,Missed,,,,,,,,,,,,,,,Jackson Jr.,1628991.0,,
32,PT09M43.00S,2023-03-26T22:13:37.7Z,1,REGULAR,block,,[],1628991,,,1610612737,4,7,2023-03-26T22:13:44Z,320000,False,,,0,,J. Jackson Jr. BLOCK (1 BLK),[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
33,PT09M40.00S,2023-03-26T22:13:40.7Z,1,REGULAR,rebound,offensive,[],1629631,,,1610612737,4,7,2023-03-26T22:14:59Z,330000,False,,,0,,D. Hunter REBOUND (Off:1 Def:0),[1629631],1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,31.0,1.0,0.0,1.0,,,,,,,,,,
34,PT09M38.00S,2023-03-26T22:13:46.3Z,1,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1629631,5.590000152587891,50.0,1610612737,6,7,2023-03-26T22:15:36Z,340000,False,0.0,0.0,1,left,D. Hunter putback Layup (2 PTS),[1629631],1610612737.0,ATL,putback,,,Hunter,D. Hunter,,,,,Restricted Area,0-8 Center,0.0,Made,2.0,,,,,,,,,,,,,,,,,
35,PT09M27.00S,2023-03-26T22:13:51.9Z,1,REGULAR,2pt,Jump Shot,[],1630217,89.04402102496715,69.36274509803921,1610612763,6,7,2023-03-26T22:13:57Z,350000,False,97.0,50.0,1,right,MISS D. Bane 10' driving floating bank Shot,[1630217],1610612763.0,MEM,driving floating bank,,,Bane,D. Bane,,,,,Mid-Range,8-16 Right,10.92,Missed,,,,,,,,,,,,,,,,,,
36,PT09M23.00S,2023-03-26T22:13:55.9Z,1,REGULAR,rebound,defensive,[],203991,,,1610612737,6,7,2023-03-26T22:13:57Z,360000,False,,,0,,C. Capela REBOUND (Off:0 Def:2),[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,Mid-Range,8-16 Right,,,,,,,35.0,2.0,2.0,0.0,,,,,,,,,,
37,PT09M16.00S,2023-03-26T22:14:03.0Z,1,REGULAR,3pt,Jump Shot,[],1629631,6.389618922470433,95.83333333333334,1610612737,6,7,2023-03-26T22:14:08Z,370000,False,-229.0,8.0,1,left,MISS D. Hunter 3PT,[1629631],1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,Left Corner 3,24+ Left,22.93,Missed,,,,,,,,,,,,,,,,,,
38,PT09M13.00S,2023-03-26T22:14:06.0Z,1,REGULAR,rebound,defensive,[],1630214,,,1610612763,6,7,2023-03-26T22:14:08Z,380000,False,,,0,,X. Tillman REBOUND (Off:0 Def:3),[1630214],1610612763.0,MEM,,,,Tillman,X. Tillman,,,,,Left Corner 3,24+ Left,,,,,,,37.0,3.0,3.0,0.0,,,,,,,,,,
39,PT08M56.00S,2023-03-26T22:14:22.7Z,1,REGULAR,2pt,Jump Shot,[],1629630,94.95729303547962,29.411764705882355,1610612763,6,7,2023-03-26T22:17:21Z,390000,False,-103.0,-5.0,1,right,MISS J. Morant 10' step back Shot,[1629630],1610612763.0,MEM,step back,,,Morant,J. Morant,,,,,Mid-Range,8-16 Left,10.3,Missed,,,,,,,,,,,,,,,,,,
40,PT08M52.00S,2023-03-26T22:14:26.7Z,1,REGULAR,rebound,defensive,[],203991,,,1610612737,6,7,2023-03-26T22:14:28Z,400000,False,,,0,,C. Capela REBOUND (Off:0 Def:3),[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,Mid-Range,8-16 Left,,,,,,,39.0,3.0,3.0,0.0,,,,,,,,,,
41,PT08M49.00S,2023-03-26T22:14:30.5Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",1628381,6.1268068331143235,50.49019607843137,1610612737,8,7,2023-03-26T22:14:38Z,410000,False,-2.0,5.0,1,left,J. Collins running DUNK (2 PTS) (D. Murray 1 AST),"[1628381, 1627749]",1610612737.0,ATL,running,,,Collins,J. Collins,,,,,Restricted Area,0-8 Center,0.57,Made,2.0,D. Murray,1627749.0,1.0,,,,,,,,,,,,,,
43,PT08M32.00S,2023-03-26T22:14:46.3Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1628991,87.33574244415243,51.71568627450981,1610612763,8,9,2023-03-26T22:14:55Z,430000,False,9.0,67.0,1,right,J. Jackson Jr. 6' driving Hook (4 PTS),[1628991],1610612763.0,MEM,driving,,,Jackson Jr.,J. Jackson Jr.,,,,,In The Paint (Non-RA),0-8 Center,6.71,Made,4.0,,,,,,,,,,,,,,,,,
44,PT08M13.00S,2023-03-26T22:15:06.4Z,1,REGULAR,turnover,bad pass,[],1627749,,,1610612737,8,9,2023-03-26T22:15:12Z,440000,False,,,0,,D. Murray bad pass TURNOVER (1 TO),"[1627749, 1628991]",1610612737.0,ATL,,,,Murray,D. Murray,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,1.0,,,,,,,Jackson Jr.,1628991.0
45,PT08M13.00S,2023-03-26T22:15:06.4Z,1,REGULAR,steal,,[],1628991,,,1610612763,8,9,2023-03-26T22:15:08Z,450000,False,,,0,,J. Jackson Jr. STEAL (1 STL),[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
46,PT08M05.00S,2023-03-26T22:15:14.4Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1630214,88.38699080157687,51.470588235294116,1610612763,8,9,2023-03-26T22:15:21Z,460000,False,7.0,57.0,1,right,MISS X. Tillman driving floating Shot,[1630214],1610612763.0,MEM,driving floating,,,Tillman,X. Tillman,,,,,In The Paint (Non-RA),0-8 Center,5.72,Missed,,,,,,,,,,,,,,,,,,
47,PT08M01.00S,2023-03-26T22:15:18.4Z,1,REGULAR,rebound,defensive,[],203991,,,1610612737,8,9,2023-03-26T22:15:29Z,470000,False,,,0,,C. Capela REBOUND (Off:0 Def:4),[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,46.0,4.0,4.0,0.0,,,,,,,,,,
48,PT07M51.00S,2023-03-26T22:15:27.2Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629027,15.456636005256241,48.03921568627451,1610612737,8,9,2023-03-26T22:15:32Z,480000,False,10.0,93.0,1,left,MISS T. Young 9' driving floating Shot,[1629027],1610612737.0,ATL,driving floating,,,Young,T. Young,,,,,In The Paint (Non-RA),8-16 Center,9.33,Missed,,,,,,,,,,,,,,,,,,
49,PT07M49.00S,2023-03-26T22:15:29.2Z,1,REGULAR,rebound,defensive,[],1628991,,,1610612763,8,9,2023-03-26T22:15:32Z,490000,False,,,0,,J. Jackson Jr. REBOUND (Off:0 Def:1),[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,48.0,1.0,1.0,0.0,,,,,,,,,,
50,PT07M44.00S,2023-03-26T22:15:34.8Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1630217,72.88107752956637,20.098039215686274,1610612763,8,12,2023-03-26T22:15:41Z,500000,False,-150.0,202.0,1,right,D. Bane 25' 3PT running (6 PTS) (X. Tillman 1 AST),"[1630217, 1630214]",1610612763.0,MEM,running,,,Bane,D. Bane,,,,,Above the Break 3,24+ Left Center,25.16,Made,6.0,X. Tillman,1630214.0,1.0,,,,,,,,,,,,,,
52,PT07M24.00S,2023-03-26T22:15:57.0Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627749,9.674770039421814,44.85294117647059,1610612737,8,12,2023-03-26T22:19:36Z,520000,False,26.0,38.0,1,left,MISS D. Murray driving floating Shot,[1627749],1610612737.0,ATL,driving floating,,,Murray,D. Murray,,,,,In The Paint (Non-RA),0-8 Center,4.62,Missed,,,,,,,,,,,,,,,,,,
53,PT07M22.00S,2023-03-26T22:15:59.0Z,1,REGULAR,rebound,offensive,[],203991,,,1610612737,8,12,2023-03-26T22:19:36Z,530000,False,,,0,,C. Capela REBOUND (Off:1 Def:4),[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,52.0,5.0,4.0,1.0,,,,,,,,,,
54,PT07M22.00S,2023-03-26T22:16:00.9Z,1,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",203991,5.590000152587891,50.0,1610612737,10,12,2023-03-26T22:19:42Z,540000,False,0.0,0.0,1,left,C. Capela tip Layup (2 PTS),[203991],1610612737.0,ATL,tip,,,Capela,C. Capela,,,,,Restricted Area,0-8 Center,0.0,Made,2.0,,,,,,,,,,,,,,,,,
55,PT07M15.00S,2023-03-26T22:16:05.8Z,1,REGULAR,foul,personal,[],1629631,,,1610612763,10,12,2023-03-26T22:16:15Z,550000,False,,,0,,D. Hunter personal FOUL (1 PF),"[1629631, 1628991]",1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,Restricted Area,0-8 Center,,,,,,,,,,,201639.0,,1.0,0.0,Jackson Jr.,1628991.0,,,,
57,PT07M10.00S,2023-03-26T22:16:35.8Z,1,REGULAR,3pt,Jump Shot,[],1629630,68.41327201051249,62.5,1610612763,10,12,2023-03-26T22:16:41Z,570000,False,62.0,244.0,1,right,MISS J. Morant 25' 3PT,[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,Above the Break 3,24+ Center,25.23,Missed,,,,,,,,,,,,,,,,,,
58,PT07M07.00S,2023-03-26T22:16:38.3Z,1,REGULAR,rebound,offensive,[],1630214,,,1610612763,10,12,2023-03-26T22:16:38Z,580000,False,,,0,,X. Tillman REBOUND (Off:1 Def:3),[1630214],1610612763.0,MEM,,,,Tillman,X. Tillman,,,,,Above the Break 3,24+ Center,,,,,,,57.0,4.0,3.0,1.0,,,,,,,,,,
59,PT07M00.00S,2023-03-26T22:16:45.3Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1630217,74.72076215505913,85.04901960784314,1610612763,10,12,2023-03-26T22:16:51Z,590000,False,175.0,185.0,1,right,MISS D. Bane 25' pullup 3PT,[1630217],1610612763.0,MEM,pullup,,,Bane,D. Bane,,,,,Above the Break 3,24+ Right Center,25.49,Missed,,,,,,,,,,,,,,,,,,
60,PT06M56.00S,2023-03-26T22:16:49.3Z,1,REGULAR,rebound,defensive,[],203991,,,1610612737,10,12,2023-03-26T22:16:51Z,600000,False,,,0,,C. Capela REBOUND (Off:1 Def:5),[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,Above the Break 3,24+ Right Center,,,,,,,59.0,6.0,5.0,1.0,,,,,,,,,,
61,PT06M50.00S,2023-03-26T22:16:54.8Z,1,REGULAR,turnover,lost ball,[],1629027,,,1610612737,10,12,2023-03-26T22:17:01Z,610000,False,,,0,,T. Young lost ball TURNOVER (1 TO),"[1629027, 1629630]",1610612737.0,ATL,,,,Young,T. Young,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,1.0,,,,,,,Morant,1629630.0
62,PT06M50.00S,2023-03-26T22:16:54.8Z,1,REGULAR,steal,,[],1629630,,,1610612763,10,12,2023-03-26T22:16:56Z,620000,False,,,0,,J. Morant STEAL (1 STL),[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,,,
63,PT06M46.00S,2023-03-26T22:16:59.1Z,1,REGULAR,turnover,bad pass,[],1628991,,,1610612763,10,12,2023-03-26T22:17:04Z,630000,False,,,0,,J. Jackson Jr. bad pass TURNOVER (1 TO),"[1628991, 1629631]",1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,1.0,,,,,,,Hunter,1629631.0
64,PT06M46.00S,2023-03-26T22:16:59.1Z,1,REGULAR,steal,,[],1629631,,,1610612737,10,12,2023-03-26T22:17:01Z,640000,False,,,0,,D. Hunter STEAL (1 STL),[1629631],1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
65,PT06M38.00S,2023-03-26T22:17:07.7Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1628381,6.652431011826544,50.0,1610612737,12,12,2023-03-26T22:17:14Z,650000,False,0.0,10.0,1,left,J. Collins alley-oop Layup (4 PTS) (D. Murray 2 AST),"[1628381, 1627749]",1610612737.0,ATL,alley-oop,,,Collins,J. Collins,,,,,Restricted Area,0-8 Center,1.0,Made,4.0,D. Murray,1627749.0,2.0,,,,,,,,,,,,,,
67,PT06M37.00S,2023-03-26T22:17:12.4Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612763,12,12,2023-03-26T22:17:12Z,670000,False,,,0,,MEM Timeout,[],1610612763.0,MEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68,PT06M37.00S,2023-03-26T22:19:53.8Z,1,REGULAR,substitution,out,[],1629027,,,1610612763,12,12,2023-03-26T22:20:07Z,680000,False,,,0,,SUB out: T. Young,[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,,,,,,,,,,,,,,,,,,,,,
69,PT06M37.00S,2023-03-26T22:19:53.8Z,1,REGULAR,substitution,out,[],1630214,,,1610612763,12,12,2023-03-26T22:20:07Z,690000,False,,,0,,SUB out: X. Tillman,[1630214],1610612763.0,MEM,,,,Tillman,X. Tillman,,,,,,,,,,,,,,,,,,,,,,,,,,
70,PT06M37.00S,2023-03-26T22:19:53.8Z,1,REGULAR,substitution,in,[],203992,,,1610612763,12,12,2023-03-26T22:20:07Z,700000,False,,,0,,SUB in: B. Bogdanovic,[203992],1610612737.0,ATL,,,,Bogdanovic,B. Bogdanovic,,,,,,,,,,,,,,,,,,,,,,,,,,
71,PT06M37.00S,2023-03-26T22:19:53.8Z,1,REGULAR,substitution,in,[],1630583,,,1610612763,12,12,2023-03-26T22:20:07Z,710000,False,,,0,,SUB in: S. Aldama,[1630583],1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,,,,,,,,,,,,,,,,,,,,,,
72,PT06M21.00S,2023-03-26T22:20:30.6Z,1,REGULAR,3pt,Jump Shot,[],1630583,97.05978975032852,4.6568627450980395,1610612763,12,12,2023-03-26T22:20:37Z,720000,False,-227.0,-25.0,1,right,MISS S. Aldama 3PT,[1630583],1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,Left Corner 3,24+ Left,22.81,Missed,,,,,,,,,,,,,,,,,,
73,PT06M17.00S,2023-03-26T22:20:34.6Z,1,REGULAR,rebound,defensive,[],1627749,,,1610612737,12,12,2023-03-26T22:20:37Z,730000,False,,,0,,D. Murray REBOUND (Off:0 Def:1),[1627749],1610612737.0,ATL,,,,Murray,D. Murray,,,,,Left Corner 3,24+ Left,,,,,,,72.0,1.0,1.0,0.0,,,,,,,,,,
74,PT06M10.00S,2023-03-26T22:20:42.0Z,1,REGULAR,foul,personal,['3freethrow'],1629630,,,1610612737,12,12,2023-03-26T22:23:23Z,740000,False,,,0,,J. Morant shooting personal FOUL (1 PF) (Murray 3 FT),"[1629630, 1627749]",1610612763.0,MEM,shooting,,,Morant,J. Morant,,,,,Left Corner 3,24+ Left,,,,,,,,,,,202901.0,,1.0,0.0,Murray,1627749.0,,,,
77,PT06M10.00S,2023-03-26T22:22:28.1Z,1,REGULAR,freethrow,1 of 3,[],1627749,,,1610612737,13,12,2023-03-26T22:23:10Z,770000,False,,,0,,D. Murray Free Throw 1 of 3 (3 PTS),[1627749],1610612737.0,ATL,,,,Murray,D. Murray,,,,,,,,Made,3.0,,,,,,,,,,,,,,,,,
78,PT06M10.00S,2023-03-26T22:22:28.1Z,1,REGULAR,freethrow,2 of 3,[],1627749,,,1610612737,14,12,2023-03-26T22:23:10Z,780000,False,,,0,,D. Murray Free Throw 2 of 3 (4 PTS),[1627749],1610612737.0,ATL,,,,Murray,D. Murray,,,,,,,,Made,4.0,,,,,,,,,,,,,,,,,
79,PT06M10.00S,2023-03-26T22:22:44.7Z,1,REGULAR,substitution,out,[],1630217,,,1610612737,14,12,2023-03-26T22:22:50Z,790000,False,,,0,,SUB out: D. Bane,[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,,,,,,,,,,,,,,,,,,,,,,
80,PT06M10.00S,2023-03-26T22:22:44.7Z,1,REGULAR,substitution,in,[],1628379,,,1610612737,14,12,2023-03-26T22:22:50Z,800000,False,,,0,,SUB in: L. Kennard,[1628379],1610612763.0,MEM,,,,Kennard,L. Kennard,,,,,,,,,,,,,,,,,,,,,,,,,,
81,PT06M10.00S,2023-03-26T22:22:28.1Z,1,REGULAR,freethrow,3 of 3,[],1627749,,,1610612737,14,12,2023-03-26T22:23:10Z,810000,False,,,0,,MISS D. Murray Free Throw 3 of 3,[1627749],1610612737.0,ATL,,,,Murray,D. Murray,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
82,PT06M07.00S,2023-03-26T22:22:31.1Z,1,REGULAR,rebound,defensive,[],1630583,,,1610612763,14,12,2023-03-26T22:23:10Z,820000,False,,,0,,S. Aldama REBOUND (Off:0 Def:1),[1630583],1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,,,,,,,,,81.0,1.0,1.0,0.0,,,,,,,,,,
