actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId
2,PT12M00.00S,2023-02-12T00:40:25.0Z,1,REGULAR,period,start,[],0,,,0,0,0,2023-02-12T00:40:25Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M57.00S,2023-02-12T00:40:27.2Z,1,REGULAR,jumpball,recovered,[],1628381,,,1610612737,0,0,2023-02-12T00:40:27Z,40000,False,,,0,,Jump Ball C. Capela vs. Z. Collins: Tip to J. Collins,"[1628381, 203991, 1628380]",1610612737.0,ATL,startperiod,J. Collins,1628381.0,Collins,J. Collins,Capela,203991.0,Collins,1628380.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M48.00S,2023-02-12T00:40:36.5Z,1,REGULAR,2pt,Jump Shot,[],1627749,75.77201051248358,47.05882352941176,1610612737,0,0,2023-02-12T00:40:46Z,70000,False,-15.0,175.0,1,right,MISS D. Murray 17' pullup Shot,[1627749],1610612737.0,ATL,pullup,,,Murray,D. Murray,,,,,Mid-Range,16-24 Center,17.58,Missed,,,,,,,,,,,,,,,,,,
8,PT11M44.00S,2023-02-12T00:40:40.5Z,1,REGULAR,rebound,defensive,[],1631110,,,1610612759,0,0,2023-02-12T00:40:46Z,80000,False,,,0,,J. Sochan REBOUND (Off:0 Def:1),[1631110],1610612759.0,SAS,,,,Sochan,J. Sochan,,,,,Mid-Range,16-24 Center,,,7.0,1.0,1.0,0.0,,,,,,,,,,,,,,
9,PT11M37.00S,2023-02-12T00:40:48.1Z,1,REGULAR,foul,personal,['2freethrow'],1627749,,,1610612759,0,0,2023-02-12T00:41:05Z,90000,False,,,0,,D. Murray shooting personal FOUL (1 PF) (Johnson 2 FT),"[1627749, 1629640]",1610612737.0,ATL,shooting,,,Murray,D. Murray,,,,,Restricted Area,0-8 Center,,,,,,,202049.0,1.0,0.0,Johnson,1629640.0,,,,,,,,,
11,PT11M37.00S,2023-02-12T00:41:11.0Z,1,REGULAR,freethrow,1 of 2,[],1629640,,,1610612759,0,1,2023-02-12T00:41:11Z,110000,False,,,0,,K. Johnson Free Throw 1 of 2 (1 PTS),[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,,Made,,,,,,,,,,1.0,,,,,,,,
12,PT11M37.00S,2023-02-12T00:41:21.9Z,1,REGULAR,freethrow,2 of 2,[],1629640,,,1610612759,0,2,2023-02-12T00:41:21Z,120000,False,,,0,,K. Johnson Free Throw 2 of 2 (2 PTS),[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,,Made,,,,,,,,,,2.0,,,,,,,,
13,PT11M27.00S,2023-02-12T00:41:34.3Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629631,88.12417871222075,41.66666666666667,1610612737,2,2,2023-02-12T00:41:49Z,130000,False,-42.0,59.0,1,right,D. Hunter 7' pullup Jump Shot (2 PTS) (T. Young 1 AST),"[1629631, 1629027]",1610612737.0,ATL,pullup,,,Hunter,D. Hunter,,,,,In The Paint (Non-RA),0-8 Center,7.23,Made,,,,,,,,,,2.0,T. Young,1629027.0,1.0,,,,,
15,PT11M12.00S,2023-02-12T00:41:49.4Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1631110,5.469776609724048,51.225490196078425,1610612759,2,4,2023-02-12T01:46:30Z,150000,False,-6.0,-1.0,1,left,J. Sochan driving reverse DUNK (2 PTS) (Z. Collins 1 AST),"[1631110, 1628380]",1610612759.0,SAS,driving reverse,,,Sochan,J. Sochan,,,,,Restricted Area,0-8 Center,0.62,Made,,,,,,,,,,2.0,Z. Collins,1628380.0,1.0,,,,,
17,PT11M02.00S,2023-02-12T00:41:58.6Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627749,85.89027595269383,46.07843137254902,1610612737,2,4,2023-02-12T00:42:44Z,170000,False,-20.0,80.0,1,right,MISS D. Murray 8' driving floating Shot,[1627749],1610612737.0,ATL,driving floating,,,Murray,D. Murray,,,,,In The Paint (Non-RA),8-16 Center,8.25,Missed,,,,,,,,,,,,,,,,,,
18,PT11M00.00S,2023-02-12T00:42:00.6Z,1,REGULAR,rebound,defensive,[],1628380,,,1610612759,2,4,2023-02-12T00:42:10Z,180000,False,,,0,,Z. Collins REBOUND (Off:0 Def:1),[1628380],1610612759.0,SAS,,,,Collins,Z. Collins,,,,,In The Paint (Non-RA),8-16 Center,,,17.0,1.0,1.0,0.0,,,,,,,,,,,,,,
19,PT10M47.00S,2023-02-12T00:42:14.2Z,1,REGULAR,3pt,Jump Shot,[],1631110,30.831143232588698,64.2156862745098,1610612759,2,7,2023-02-12T00:42:37Z,190000,False,-71.0,237.0,1,left,J. Sochan 24' 3PT  (5 PTS) (Z. Collins 2 AST),"[1631110, 1628380]",1610612759.0,SAS,,,,Sochan,J. Sochan,,,,,Above the Break 3,24+ Center,24.77,Made,,,,,,,,,,5.0,Z. Collins,1628380.0,2.0,,,,,
21,PT10M34.00S,2023-02-12T00:42:27.0Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],203991,93.38042049934296,49.754901960784316,1610612737,4,7,2023-02-12T00:42:32Z,210000,False,-1.0,10.0,1,right,C. Capela alley-oop DUNK (2 PTS) (T. Young 2 AST),"[203991, 1629027]",1610612737.0,ATL,alley-oop,,,Capela,C. Capela,,,,,Restricted Area,0-8 Center,0.98,Made,,,,,,,,,,2.0,T. Young,1629027.0,2.0,,,,,
23,PT10M21.00S,2023-02-12T00:42:39.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628380,6.652431011826544,49.754901960784316,1610612759,4,9,2023-02-12T00:43:41Z,230000,False,1.0,10.0,1,left,Z. Collins reverse Layup (2 PTS) (J. Sochan 1 AST),"[1628380, 1631110]",1610612759.0,SAS,reverse,,,Collins,Z. Collins,,,,,Restricted Area,0-8 Center,1.01,Made,,,,,,,,,,2.0,J. Sochan,1631110.0,1.0,,,,,
25,PT10M03.00S,2023-02-12T00:42:57.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629631,91.93495400788436,50.245098039215684,1610612737,4,9,2023-02-12T00:43:05Z,250000,False,1.0,23.0,1,right,MISS D. Hunter driving Layup - blocked,"[1629631, 1631110]",1610612737.0,ATL,driving,,,Hunter,D. Hunter,,,,,Restricted Area,0-8 Center,2.33,Missed,,,,,,,,,,,,,,Sochan,1631110.0,,,
