actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
2,PT12M00.00S,2023-02-16T00:41:03.8Z,1,REGULAR,period,start,[],0,,,0,0,0,2023-02-16T00:41:03Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M56.00S,2023-02-16T00:41:07.0Z,1,REGULAR,jumpball,recovered,[],1629656,,,1610612752,0,0,2023-02-16T00:41:07Z,40000,False,,,0,,Jump Ball J. Sims vs. C. Capela: Tip to Q. Grimes,"[1629656, 1630579, 203991]",1610612752.0,NYK,startperiod,Q. Grimes,1629656.0,Grimes,Q. Grimes,Sims,1630579.0,Capela,203991.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M44.00S,2023-02-16T00:41:18.8Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628973,18.2161629434954,51.9607843137255,1610612752,0,2,2023-02-16T00:41:27Z,70000,False,-10.0,119.0,1,left,J. Brunson 11' step back Jump Shot (2 PTS),[1628973],1610612752.0,NYK,step back,,,Brunson,J. Brunson,,,,,In The Paint (Non-RA),8-16 Center,11.91,Made,2.0,,,,,,,,,,,,,,,,,
8,PT11M27.00S,2023-02-16T00:41:35.7Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629631,85.89027595269383,59.068627450980394,1610612737,0,2,2023-02-16T00:41:44Z,80000,False,45.0,80.0,1,right,MISS D. Hunter 9' driving floating Shot,[1629631],1610612737.0,ATL,driving floating,,,Hunter,D. Hunter,,,,,In The Paint (Non-RA),8-16 Center,9.2,Missed,,,,,,,,,,,,,,,,,,
9,PT11M26.00S,2023-02-16T00:41:36.7Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612752,0,2,2023-02-16T00:41:44Z,90000,False,,,0,,TEAM defensive REBOUND,[],1610612752.0,NYK,,,,,,,,,,In The Paint (Non-RA),8-16 Center,,,,8.0,,,,,,,,,,,,,,,,
11,PT11M14.00S,2023-02-16T00:41:59.4Z,1,REGULAR,3pt,Jump Shot,[],1629628,30.962549277266753,64.4607843137255,1610612752,0,2,2023-02-16T00:42:05Z,110000,False,-72.0,239.0,1,left,MISS R. Barrett 24' pullup 3PT,[1629628],1610612752.0,NYK,pullup,,,Barrett,R. Barrett,,,,,Above the Break 3,24+ Center,24.92,Missed,,,,,,,,,,,,,,,,,,
12,PT11M10.00S,2023-02-16T00:42:03.4Z,1,REGULAR,rebound,defensive,[],203991,,,1610612737,0,2,2023-02-16T00:42:05Z,120000,False,,,0,,C. Capela REBOUND (Off:0 Def:1),[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,Above the Break 3,24+ Center,,,,11.0,1.0,1.0,0.0,,,,,,,,,,,,,
13,PT11M04.00S,2023-02-16T00:42:09.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629027,92.19776609724047,50.49019607843137,1610612737,0,2,2023-02-16T00:42:18Z,130000,False,2.0,21.0,1,right,MISS T. Young driving Layup,[1629027],1610612737.0,ATL,driving,,,Young,T. Young,,,,,Restricted Area,0-8 Center,2.09,Missed,,,,,,,,,,,,,,,,,,
14,PT11M00.00S,2023-02-16T00:42:13.0Z,1,REGULAR,rebound,defensive,[],1629656,,,1610612752,0,2,2023-02-16T00:42:18Z,140000,False,,,0,,Q. Grimes REBOUND (Off:0 Def:1),[1629656],1610612752.0,NYK,,,,Grimes,Q. Grimes,,,,,Restricted Area,0-8 Center,,,,13.0,1.0,1.0,0.0,,,,,,,,,,,,,
15,PT10M54.00S,2023-02-16T00:42:17.7Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],203944,27.020367936925098,78.18627450980392,1610612752,0,5,2023-02-16T00:42:25Z,150000,False,-141.0,201.0,1,left,J. Randle 24' 3PT running pullup (3 PTS) (Q. Grimes 1 AST),"[203944, 1629656]",1610612752.0,NYK,running pullup,,,Randle,J. Randle,,,,,Above the Break 3,24+ Left Center,24.59,Made,3.0,,,,,Q. Grimes,1629656.0,1.0,,,,,,,,,,
