actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
2,PT12M00.00S,2022-11-10T00:40:19.6Z,1,REGULAR,period,start,[],0,,,0,0,0,2022-11-10T00:40:19Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M57.00S,2022-11-10T00:40:22.3Z,1,REGULAR,jumpball,recovered,[],1629020,,,1610612762,0,0,2022-11-10T00:40:22Z,40000,False,,,0,,Jump Ball K. Olynyk vs. C. Capela: Tip to J. Vanderbilt,"[1629020, 203482, 203991]",1610612762.0,UTA,startperiod,J. Vanderbilt,1629020.0,Vanderbilt,J. Vanderbilt,Olynyk,203482.0,Capela,203991.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M43.00S,2022-11-10T00:40:36.0Z,1,REGULAR,3pt,Jump Shot,[],201144,71.96123521681997,83.82352941176471,1610612762,0,0,2022-11-10T00:40:59Z,70000,False,169.0,211.0,1,right,MISS M. Conley 27' pullup 3PT,[201144],1610612762.0,UTA,pullup,,,Conley,M. Conley,,,,,Above the Break 3,24+ Right Center,27.05,Missed,,,,,,,,,,,,,,,,,,
8,PT11M40.00S,2022-11-10T00:40:39.0Z,1,REGULAR,rebound,offensive,[],203482,,,1610612762,0,0,2022-11-10T00:40:40Z,80000,False,,,0,,K. Olynyk REBOUND (Off:1 Def:0),[203482],1610612762.0,UTA,,,,Olynyk,K. Olynyk,,,,,Above the Break 3,24+ Right Center,,,7.0,1.0,0.0,1.0,,,,,,,,,,,,,,
9,PT11M31.00S,2022-11-10T00:40:48.1Z,1,REGULAR,foul,personal,['2freethrow'],1628381,,,1610612762,0,0,2022-11-10T00:41:11Z,90000,False,,,0,,J. Collins shooting personal FOUL (1 PF) (Markkanen 2 FT),"[1628381, 1628374]",1610612737.0,ATL,shooting,,,Collins,J. Collins,,,,,Restricted Area,0-8 Center,,,,,,,1626300.0,1.0,0.0,Markkanen,1628374.0,,,,,,,,,
11,PT11M31.00S,2022-11-10T00:41:12.1Z,1,REGULAR,freethrow,1 of 2,['2ndchance'],1628374,,,1610612762,0,1,2022-11-10T00:41:12Z,110000,False,,,0,,L. Markkanen Free Throw 1 of 2 (1 PTS),[1628374],1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,,,,Made,,,,,,,,,,1.0,,,,,,,,
12,PT11M31.00S,2022-11-10T00:41:26.6Z,1,REGULAR,freethrow,2 of 2,['2ndchance'],1628374,,,1610612762,0,2,2022-11-10T00:41:26Z,120000,False,,,0,,L. Markkanen Free Throw 2 of 2 (2 PTS),[1628374],1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,,,,Made,,,,,,,,,,2.0,,,,,,,,
13,PT11M19.00S,2022-11-10T00:41:42.2Z,1,REGULAR,2pt,Jump Shot,[],1629027,7.490144546649145,87.76807598039215,1610612737,0,2,2022-11-10T00:41:56Z,130000,False,-189.0,18.0,1,left,MISS T. Young 18' Jump Shot,[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,Mid-Range,16-24 Left,18.96,Missed,,,,,,,,,,,,,,,,,,
14,PT11M16.00S,2022-11-10T00:41:45.2Z,1,REGULAR,rebound,defensive,[],1628374,,,1610612762,0,2,2022-11-10T00:41:48Z,140000,False,,,0,,L. Markkanen REBOUND (Off:0 Def:1),[1628374],1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,Left Corner 3,24+ Left,,,13.0,1.0,1.0,0.0,,,,,,,,,,,,,,
15,PT11M02.00S,2022-11-10T00:41:59.1Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628374,85.23324572930355,40.931372549019606,1610612762,0,2,2022-11-10T00:42:04Z,150000,False,-45.0,86.0,1,right,MISS L. Markkanen 9' turnaround fadeaway Shot,[1628374],1610612762.0,UTA,turnaround fadeaway,,,Markkanen,L. Markkanen,,,,,In The Paint (Non-RA),8-16 Center,9.75,Missed,,,,,,,,,,,,,,,,,,
16,PT10M57.00S,2022-11-10T00:42:04.1Z,1,REGULAR,rebound,defensive,[],1629631,,,1610612737,0,2,2022-11-10T00:42:04Z,160000,False,,,0,,D. Hunter REBOUND (Off:0 Def:1),[1629631],1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,In The Paint (Non-RA),8-16 Center,,,15.0,1.0,1.0,0.0,,,,,,,,,,,,,,
17,PT10M48.00S,2022-11-10T00:42:13.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203991,5.732588699080158,53.431372549019606,1610612737,2,2,2022-11-10T00:42:18Z,170000,False,-17.0,1.0,1,left,C. Capela alley-oop Layup (2 PTS) (T. Young 1 AST),"[203991, 1629027]",1610612737.0,ATL,alley-oop,,,Capela,C. Capela,,,,,Restricted Area,0-8 Center,1.73,Made,,,,,,,,,,2.0,T. Young,1629027.0,1.0,,,,,
19,PT10M37.00S,2022-11-10T00:42:25.0Z,1,REGULAR,foul,personal,['2freethrow'],1629631,,,1610612762,2,2,2022-11-10T00:42:54Z,190000,False,,,0,,D. Hunter shooting personal FOUL (1 PF) (Markkanen 2 FT),"[1629631, 1628374]",1610612737.0,ATL,shooting,,,Hunter,D. Hunter,,,,,Restricted Area,0-8 Center,,,,,,,1628953.0,1.0,0.0,Markkanen,1628374.0,,,,,,,,,
21,PT10M37.00S,2022-11-10T00:42:55.0Z,1,REGULAR,freethrow,1 of 2,[],1628374,,,1610612762,2,3,2022-11-10T00:42:55Z,210000,False,,,0,,L. Markkanen Free Throw 1 of 2 (3 PTS),[1628374],1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,,,,Made,,,,,,,,,,3.0,,,,,,,,
22,PT10M37.00S,2022-11-10T00:43:09.3Z,1,REGULAR,freethrow,2 of 2,[],1628374,,,1610612762,2,4,2022-11-10T00:43:09Z,220000,False,,,0,,L. Markkanen Free Throw 2 of 2 (4 PTS),[1628374],1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,,,,Made,,,,,,,,,,4.0,,,,,,,,
23,PT10M24.00S,2022-11-10T00:43:23.1Z,1,REGULAR,2pt,Jump Shot,[],1627749,16.770696452036795,30.392156862745097,1610612737,4,4,2022-11-10T00:43:27Z,230000,False,98.0,105.0,1,left,D. Murray 14' pullup Jump Shot (2 PTS),[1627749],1610612737.0,ATL,pullup,,,Murray,D. Murray,,,,,Mid-Range,8-16 Right,14.37,Made,,,,,,,,,,2.0,,,,,,,,
24,PT10M10.00S,2022-11-10T00:43:38.0Z,1,REGULAR,foul,personal,['2freethrow'],1628381,,,1610612762,4,4,2022-11-10T00:44:00Z,240000,False,,,0,,J. Collins shooting personal FOUL (2 PF) (Markkanen 2 FT),"[1628381, 1628374]",1610612737.0,ATL,shooting,,,Collins,J. Collins,,,,,Restricted Area,0-8 Center,,,,,,,1626300.0,2.0,0.0,Markkanen,1628374.0,,,,,,,,,
26,PT10M10.00S,2022-11-10T00:44:01.3Z,1,REGULAR,freethrow,1 of 2,[],1628374,,,1610612762,4,5,2022-11-10T00:44:01Z,260000,False,,,0,,L. Markkanen Free Throw 1 of 2 (5 PTS),[1628374],1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,,,,Made,,,,,,,,,,5.0,,,,,,,,
27,PT10M10.00S,2022-11-10T00:44:16.3Z,1,REGULAR,freethrow,2 of 2,[],1628374,,,1610612762,4,6,2022-11-10T00:44:16Z,270000,False,,,0,,L. Markkanen Free Throw 2 of 2 (6 PTS),[1628374],1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,,,,Made,,,,,,,,,,6.0,,,,,,,,
