actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,turnoverTotal,stealPlayerName,stealPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
85,PT05M04.00S,2023-01-12T00:58:36.8Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627749,5.732588699080158,65.68627450980392,1610612737,13,20,2023-01-12T00:58:42Z,840000,False,-78.0,1.0,1,left,MISS D. Murray 7' pullup Shot,[1627749],1610612737.0,ATL,pullup,,,Murray,D. Murray,,,,,In The Paint (Non-RA),0-8 Center,7.84,Missed,,,,,,,,,,,,,,,,,,
86,PT05M01.00S,2023-01-12T00:58:39.8Z,1,REGULAR,rebound,defensive,[],1628960,,,1610612749,13,20,2023-01-12T00:58:42Z,850000,False,,,0,,G. Allen REBOUND (Off:0 Def:1),[1628960],1610612749.0,MIL,,,,Allen,G. Allen,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,85.0,1.0,1.0,0.0,,,,,,,
87,PT04M58.00S,2023-01-12T00:58:43.2Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1630699,93.9060446780552,96.32352941176471,1610612749,13,23,2023-01-12T01:01:28Z,860000,False,232.0,5.0,1,right,M. Beauchamp 3PT running (3 PTS) (G. Allen 2 AST),"[1630699, 1628960]",1610612749.0,MIL,running,,,Beauchamp,M. Beauchamp,,,,,Right Corner 3,24+ Right,23.16,Made,3.0,,,,G. Allen,1628960.0,2.0,,,,,,,,,,,
89,PT04M39.00S,2023-01-12T00:59:04.0Z,1,REGULAR,turnover,out-of-bounds,[],1628381,,,1610612737,13,23,2023-01-12T00:59:11Z,880000,False,,,0,,J. Collins bad pass out-of-bounds TURNOVER (1 TO),[1628381],1610612737.0,ATL,bad pass,,,Collins,J. Collins,,,,,Mid-Range,16-24 Left,,,,1.0,,,,,,,,,,202007.0,,,,,,
90,PT04M39.00S,2023-01-12T00:59:29.9Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612749,13,23,2023-01-12T00:59:29Z,890000,False,,,0,,MIL Timeout,[],1610612749.0,MIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91,PT04M39.00S,2023-01-12T01:01:15.8Z,1,REGULAR,substitution,out,[],1628381,,,1610612749,13,23,2023-01-12T01:02:25Z,900000,False,,,0,,SUB out: J. Collins,[1628381],1610612737.0,ATL,,,,Collins,J. Collins,,,,,,,,,,,,,,,,,,,,,,,,,,
92,PT04M39.00S,2023-01-12T01:01:15.8Z,1,REGULAR,substitution,out,[],1628960,,,1610612749,13,23,2023-01-12T01:02:25Z,910000,False,,,0,,SUB out: G. Allen,[1628960],1610612749.0,MIL,,,,Allen,G. Allen,,,,,,,,,,,,,,,,,,,,,,,,,,
93,PT04M39.00S,2023-01-12T01:01:15.8Z,1,REGULAR,substitution,out,[],201950,,,1610612749,13,23,2023-01-12T01:02:25Z,920000,False,,,0,,SUB out: J. Holiday,[201950],1610612749.0,MIL,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,,
94,PT04M39.00S,2023-01-12T01:01:15.8Z,1,REGULAR,substitution,in,[],1630552,,,1610612749,13,23,2023-01-12T01:02:25Z,930000,False,,,0,,SUB in: J. Johnson,[1630552],1610612737.0,ATL,,,,Johnson,J. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
95,PT04M39.00S,2023-01-12T01:01:15.8Z,1,REGULAR,substitution,in,[],1628975,,,1610612749,13,23,2023-01-12T01:02:25Z,940000,False,,,0,,SUB in: J. Carter,[1628975],1610612749.0,MIL,,,,Carter,J. Carter,,,,,,,,,,,,,,,,,,,,,,,,,,
96,PT04M39.00S,2023-01-12T01:01:15.8Z,1,REGULAR,substitution,in,[],204060,,,1610612749,13,23,2023-01-12T01:02:25Z,950000,False,,,0,,SUB in: J. Ingles,[204060],1610612749.0,MIL,,,,Ingles,J. Ingles,,,,,,,,,,,,,,,,,,,,,,,,,,
97,PT04M28.00S,2023-01-12T01:03:03.0Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1630699,66.70499342969777,45.34313725490196,1610612749,13,26,2023-01-12T01:03:08Z,960000,False,-23.0,260.0,1,right,M. Beauchamp 26' 3PT  (6 PTS) (J. Ingles 1 AST),"[1630699, 204060]",1610612749.0,MIL,,,,Beauchamp,M. Beauchamp,,,,,Above the Break 3,24+ Center,26.15,Made,6.0,,,,J. Ingles,204060.0,1.0,,,,,,,,,,,
99,PT04M10.00S,2023-01-12T01:03:20.0Z,1,REGULAR,2pt,Jump Shot,[],1629631,23.866622864651774,32.84313725490196,1610612737,13,26,2023-01-12T01:03:26Z,980000,False,86.0,172.0,1,left,MISS D. Hunter 19' pullup Shot,[1629631],1610612737.0,ATL,pullup,,,Hunter,D. Hunter,,,,,Mid-Range,16-24 Right Center,19.2,Missed,,,,,,,,,,,,,,,,,,
100,PT04M08.00S,2023-01-12T01:03:22.0Z,1,REGULAR,rebound,defensive,[],1630699,,,1610612749,13,26,2023-01-12T01:03:26Z,990000,False,,,0,,M. Beauchamp REBOUND (Off:0 Def:1),[1630699],1610612749.0,MIL,,,,Beauchamp,M. Beauchamp,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,99.0,1.0,1.0,0.0,,,,,,,
101,PT03M55.00S,2023-01-12T01:03:36.7Z,1,REGULAR,3pt,Jump Shot,[],204060,66.17936925098554,50.0,1610612749,13,29,2023-01-12T01:03:42Z,1000000,False,0.0,265.0,1,right,J. Ingles 26' 3PT  (3 PTS) (M. Beauchamp 1 AST),"[204060, 1630699]",1610612749.0,MIL,,,,Ingles,J. Ingles,,,,,Above the Break 3,24+ Center,26.54,Made,3.0,,,,M. Beauchamp,1630699.0,1.0,,,,,,,,,,,
103,PT03M38.00S,2023-01-12T01:03:52.5Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203992,18.347568988173457,56.127450980392155,1610612737,15,29,2023-01-12T01:04:03Z,1020000,False,-31.0,120.0,1,left,B. Bogdanovic 12' turnaround Jump Shot (5 PTS),[203992],1610612737.0,ATL,turnaround,,,Bogdanovic,B. Bogdanovic,,,,,In The Paint (Non-RA),8-16 Center,12.38,Made,5.0,,,,,,,,,,,,,,,,,
104,PT03M20.00S,2023-01-12T01:04:10.6Z,1,REGULAR,3pt,Jump Shot,[],1630699,93.64323258869908,3.6764705882352944,1610612749,15,29,2023-01-12T01:04:15Z,1030000,False,-232.0,7.0,1,right,MISS M. Beauchamp 3PT,[1630699],1610612749.0,MIL,,,,Beauchamp,M. Beauchamp,,,,,Left Corner 3,24+ Left,23.17,Missed,,,,,,,,,,,,,,,,,,
105,PT03M16.00S,2023-01-12T01:04:14.6Z,1,REGULAR,rebound,offensive,[],1628975,,,1610612749,15,29,2023-01-12T02:58:13Z,1040000,False,,,0,,J. Carter REBOUND (Off:1 Def:0),[1628975],1610612749.0,MIL,,,,Carter,J. Carter,,,,,Left Corner 3,24+ Left,,,,,,,,,,104.0,1.0,0.0,1.0,,,,,,,
106,PT03M08.00S,2023-01-12T01:04:22.6Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1628975,91.27792378449409,96.07843137254902,1610612749,15,32,2023-01-12T01:04:28Z,1050000,False,230.0,29.0,1,right,J. Carter 3PT  (3 PTS) (G. Antetokounmpo 4 AST),"[1628975, 203507]",1610612749.0,MIL,,,,Carter,J. Carter,,,,,Right Corner 3,24+ Right,23.23,Made,3.0,,,,G. Antetokounmpo,203507.0,4.0,,,,,,,,,,,
108,PT02M50.00S,2023-01-12T01:04:40.4Z,1,REGULAR,2pt,Jump Shot,[],203992,18.610381077529567,27.696078431372552,1610612737,17,32,2023-01-12T01:04:47Z,1070000,False,112.0,122.0,1,left,B. Bogdanovic 16' step back Jump Shot (7 PTS),[203992],1610612737.0,ATL,step back,,,Bogdanovic,B. Bogdanovic,,,,,Mid-Range,16-24 Right Center,16.56,Made,7.0,,,,,,,,,,,,,,,,,
109,PT02M32.00S,2023-01-12T01:04:59.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203507,88.51839684625493,50.0,1610612749,17,32,2023-01-12T01:05:21Z,1080000,False,0.0,55.0,1,right,MISS G. Antetokounmpo driving finger roll Layup,[203507],1610612749.0,MIL,driving finger roll,,,Antetokounmpo,G. Antetokounmpo,,,,,In The Paint (Non-RA),0-8 Center,5.54,Missed,,,,,,,,,,,,,,,,,,
110,PT02M27.00S,2023-01-12T01:05:04.0Z,1,REGULAR,rebound,offensive,[],203507,,,1610612749,17,32,2023-01-12T01:05:21Z,1090000,False,,,0,,G. Antetokounmpo REBOUND (Off:1 Def:3),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,109.0,4.0,3.0,1.0,,,,,,,
111,PT02M27.00S,2023-01-12T01:05:03.6Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203507,94.40999984741211,50.0,1610612749,17,32,2023-01-12T01:05:03Z,1100000,False,0.0,0.0,1,right,MISS G. Antetokounmpo tip Layup,[203507],1610612749.0,MIL,tip,,,Antetokounmpo,G. Antetokounmpo,,,,,Mid-Range,8-16 Left,0.0,Missed,,,,,,,,,,,,,,,,,,
112,PT02M26.00S,2023-01-12T01:05:04.4Z,1,REGULAR,rebound,defensive,[],1630168,,,1610612737,17,32,2023-01-12T01:05:04Z,1110000,False,,,0,,O. Okongwu REBOUND (Off:0 Def:2),[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,Mid-Range,8-16 Left,,,,,,,,,,111.0,2.0,2.0,0.0,,,,,,,
113,PT02M20.00S,2023-01-12T01:05:10.0Z,1,REGULAR,2pt,Jump Shot,[],1629631,24.917871222076215,71.56862745098039,1610612737,17,32,2023-01-12T01:05:16Z,1120000,False,-108.0,182.0,1,left,MISS D. Hunter 21' pullup Shot,[1629631],1610612737.0,ATL,pullup,,,Hunter,D. Hunter,,,,,Mid-Range,16-24 Left Center,21.13,Missed,,,,,,,,,,,,,,,,,,
114,PT02M18.00S,2023-01-12T01:05:12.0Z,1,REGULAR,rebound,defensive,[],203507,,,1610612749,17,32,2023-01-12T01:05:16Z,1130000,False,,,0,,G. Antetokounmpo REBOUND (Off:1 Def:4),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,113.0,5.0,4.0,1.0,,,,,,,
115,PT02M14.00S,2023-01-12T01:05:22.3Z,1,REGULAR,foul,personal,[],1629631,,,1610612749,17,32,2023-01-12T01:05:28Z,1140000,False,,,0,,D. Hunter personal FOUL (1 PF),"[1629631, 204060]",1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,200834.0,1.0,0.0,Ingles,204060.0,,
117,PT02M14.00S,2023-01-12T01:05:27.2Z,1,REGULAR,substitution,out,[],1627749,,,1610612749,17,32,2023-01-12T01:05:42Z,1160000,False,,,0,,SUB out: D. Murray,[1627749],1610612737.0,ATL,,,,Murray,D. Murray,,,,,,,,,,,,,,,,,,,,,,,,,,
118,PT02M14.00S,2023-01-12T01:05:27.2Z,1,REGULAR,substitution,out,[],1629631,,,1610612749,17,32,2023-01-12T01:05:42Z,1170000,False,,,0,,SUB out: D. Hunter,[1629631],1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,,,,,,,,,,,,,,,,,,,,,,
119,PT02M14.00S,2023-01-12T01:05:27.2Z,1,REGULAR,substitution,out,[],1630168,,,1610612749,17,32,2023-01-12T01:05:42Z,1180000,False,,,0,,SUB out: O. Okongwu,[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,,,,,,,,,,,,,,,,,,,,,,
120,PT02M14.00S,2023-01-12T01:05:27.2Z,1,REGULAR,substitution,out,[],203507,,,1610612749,17,32,2023-01-12T01:05:42Z,1190000,False,,,0,,SUB out: G. Antetokounmpo,[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,,,,,,,,,,,,,,
121,PT02M14.00S,2023-01-12T01:05:27.2Z,1,REGULAR,substitution,in,[],1628988,,,1610612749,17,32,2023-01-12T01:05:42Z,1200000,False,,,0,,SUB in: A. Holiday,[1628988],1610612737.0,ATL,,,,Holiday,A. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,,
122,PT02M14.00S,2023-01-12T01:05:27.2Z,1,REGULAR,substitution,in,[],1631100,,,1610612749,17,32,2023-01-12T01:05:42Z,1210000,False,,,0,,SUB in: A. Griffin,[1631100],1610612737.0,ATL,,,,Griffin,A. Griffin,,,,,,,,,,,,,,,,,,,,,,,,,,
123,PT02M14.00S,2023-01-12T01:05:27.2Z,1,REGULAR,substitution,in,[],1626163,,,1610612749,17,32,2023-01-12T01:05:42Z,1220000,False,,,0,,SUB in: F. Kaminsky,[1626163],1610612737.0,ATL,,,,Kaminsky,F. Kaminsky,,,,,,,,,,,,,,,,,,,,,,,,,,
124,PT02M14.00S,2023-01-12T01:05:27.2Z,1,REGULAR,substitution,in,[],201572,,,1610612749,17,32,2023-01-12T01:05:42Z,1230000,False,,,0,,SUB in: B. Lopez,[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,,,,,,,,,,,,,,,,,,,,,,
125,PT02M05.00S,2023-01-12T01:06:01.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],201572,93.24901445466492,50.245098039215684,1610612749,17,34,2023-01-12T01:06:09Z,1240000,False,1.0,11.0,1,right,B. Lopez cutting Layup (2 PTS) (J. Ingles 2 AST),"[201572, 204060]",1610612749.0,MIL,cutting,,,Lopez,B. Lopez,,,,,Restricted Area,0-8 Center,1.11,Made,2.0,,,,J. Ingles,204060.0,2.0,,,,,,,,,,,
127,PT01M49.00S,2023-01-12T01:06:17.2Z,1,REGULAR,3pt,Jump Shot,[],1626163,32.802233902759525,46.07843137254902,1610612737,17,34,2023-01-12T01:06:22Z,1260000,False,20.0,256.0,1,left,MISS F. Kaminsky 25' 3PT,[1626163],1610612737.0,ATL,,,,Kaminsky,F. Kaminsky,,,,,Above the Break 3,24+ Center,25.65,Missed,,,,,,,,,,,,,,,,,,
128,PT01M46.00S,2023-01-12T01:06:20.2Z,1,REGULAR,rebound,defensive,[],1626171,,,1610612749,17,34,2023-01-12T01:06:22Z,1270000,False,,,0,,B. Portis REBOUND (Off:0 Def:1),[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,Above the Break 3,24+ Center,,,,,,,,,,127.0,1.0,1.0,0.0,,,,,,,
129,PT01M38.00S,2023-01-12T01:06:28.6Z,1,REGULAR,2pt,Jump Shot,[],201572,86.15308804204993,80.88235294117648,1610612749,17,34,2023-01-12T01:06:34Z,1280000,False,154.0,78.0,1,right,MISS B. Lopez 17' fadeaway Shot,[201572],1610612749.0,MIL,fadeaway,,,Lopez,B. Lopez,,,,,Mid-Range,16-24 Right,17.28,Missed,,,,,,,,,,,,,,,,,,
130,PT01M35.00S,2023-01-12T01:06:31.6Z,1,REGULAR,rebound,defensive,[],1628988,,,1610612737,17,34,2023-01-12T01:06:34Z,1290000,False,,,0,,A. Holiday REBOUND (Off:0 Def:1),[1628988],1610612737.0,ATL,,,,Holiday,A. Holiday,,,,,Mid-Range,16-24 Right,,,,,,,,,,129.0,1.0,1.0,0.0,,,,,,,
131,PT01M30.00S,2023-01-12T01:06:36.7Z,1,REGULAR,3pt,Jump Shot,[],1628988,30.17411300919842,68.38235294117648,1610612737,17,34,2023-01-12T01:06:45Z,1300000,False,-92.0,231.0,1,left,MISS A. Holiday 24' pullup 3PT,[1628988],1610612737.0,ATL,pullup,,,Holiday,A. Holiday,,,,,Above the Break 3,24+ Left Center,24.87,Missed,,,,,,,,,,,,,,,,,,
132,PT01M27.00S,2023-01-12T01:06:39.7Z,1,REGULAR,rebound,defensive,[],1626171,,,1610612749,17,34,2023-01-12T01:06:45Z,1310000,False,,,0,,B. Portis REBOUND (Off:0 Def:2),[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,131.0,2.0,2.0,0.0,,,,,,,
133,PT01M14.00S,2023-01-12T01:06:52.6Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626171,82.34231274638634,52.94117647058824,1610612749,17,34,2023-01-12T01:06:58Z,1320000,False,15.0,113.0,1,right,MISS B. Portis 11' driving floating Shot,[1626171],1610612749.0,MIL,driving floating,,,Portis,B. Portis,,,,,In The Paint (Non-RA),8-16 Center,11.44,Missed,,,,,,,,,,,,,,,,,,
134,PT01M11.00S,2023-01-12T01:06:55.6Z,1,REGULAR,rebound,defensive,[],1631100,,,1610612737,17,34,2023-01-12T01:06:58Z,1330000,False,,,0,,A. Griffin REBOUND (Off:0 Def:1),[1631100],1610612737.0,ATL,,,,Griffin,A. Griffin,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,133.0,1.0,1.0,0.0,,,,,,,
135,PT00M58.90S,2023-01-12T01:07:08.0Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203992,18.084756898817346,53.92156862745098,1610612737,17,34,2023-01-12T01:10:40Z,1340000,False,-20.0,117.0,1,left,MISS B. Bogdanovic 11' fadeaway Shot,[203992],1610612737.0,ATL,fadeaway,,,Bogdanovic,B. Bogdanovic,,,,,In The Paint (Non-RA),8-16 Center,11.91,Missed,,,,,,,,,,,,,,,,,,
136,PT00M56.60S,2023-01-12T01:07:10.3Z,1,REGULAR,rebound,defensive,[],1626171,,,1610612749,17,34,2023-01-12T01:07:14Z,1350000,False,,,0,,B. Portis REBOUND (Off:0 Def:3),[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,135.0,3.0,3.0,0.0,,,,,,,
137,PT00M39.10S,2023-01-12T01:07:29.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],201572,93.51182654402102,50.0,1610612749,17,36,2023-01-12T01:07:37Z,1360000,False,0.0,8.0,1,right,B. Lopez Layup (4 PTS) (M. Beauchamp 2 AST),"[201572, 1630699]",1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,Restricted Area,0-8 Center,0.85,Made,4.0,,,,M. Beauchamp,1630699.0,2.0,,,,,,,,,,,
139,PT00M39.10S,2023-01-12T01:07:35.3Z,1,REGULAR,foul,personal,['1freethrow'],1626163,,,1610612749,17,36,2023-01-12T01:07:56Z,1380000,False,,,0,,F. Kaminsky shooting personal FOUL (1 PF) (Lopez 1 FT),"[1626163, 201572]",1610612737.0,ATL,shooting,,,Kaminsky,F. Kaminsky,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,1627961.0,1.0,0.0,Lopez,201572.0,,
141,PT00M39.10S,2023-01-12T01:07:57.4Z,1,REGULAR,freethrow,1 of 1,[],201572,,,1610612749,17,36,2023-01-12T01:07:59Z,1400000,False,,,0,,MISS B. Lopez Free Throw 1 of 1,[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
142,PT00M36.60S,2023-01-12T01:07:59.9Z,1,REGULAR,rebound,defensive,[],1630552,,,1610612737,17,36,2023-01-12T01:07:59Z,1410000,False,,,0,,J. Johnson REBOUND (Off:0 Def:1),[1630552],1610612737.0,ATL,,,,Johnson,J. Johnson,,,,,,,,,,,,,,,,141.0,1.0,1.0,0.0,,,,,,,
143,PT00M28.90S,2023-01-12T01:08:06.1Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203992,17.95335085413929,41.911764705882355,1610612737,17,36,2023-01-12T01:08:13Z,1420000,False,40.0,116.0,1,left,MISS B. Bogdanovic 12' driving floating Shot,[203992],1610612737.0,ATL,driving floating,,,Bogdanovic,B. Bogdanovic,,,,,In The Paint (Non-RA),8-16 Center,12.31,Missed,,,,,,,,,,,,,,,,,,
144,PT00M26.20S,2023-01-12T01:08:08.8Z,1,REGULAR,rebound,defensive,[],201572,,,1610612749,17,36,2023-01-12T01:08:13Z,1430000,False,,,0,,B. Lopez REBOUND (Off:1 Def:2),[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,143.0,3.0,2.0,1.0,,,,,,,
145,PT00M18.30S,2023-01-12T01:08:16.6Z,1,REGULAR,3pt,Jump Shot,[],201572,69.72733245729303,25.735294117647058,1610612749,17,39,2023-01-12T01:08:22Z,1440000,False,-121.0,232.0,1,right,B. Lopez 26' 3PT  (7 PTS),[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,Above the Break 3,24+ Left Center,26.19,Made,7.0,,,,,,,,,,,,,,,,,
146,PT00M00.70S,2023-01-12T01:08:38.5Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626163,9.280551905387648,41.17647058823529,1610612737,19,39,2023-01-12T01:12:46Z,1450000,False,44.0,35.0,1,left,F. Kaminsky driving floating bank Jump Shot (2 PTS) (A. Holiday 1 AST),"[1626163, 1628988]",1610612737.0,ATL,driving floating bank,,,Kaminsky,F. Kaminsky,,,,,In The Paint (Non-RA),0-8 Center,5.61,Made,2.0,,,,A. Holiday,1628988.0,1.0,,,,,,,,,,,
148,PT00M00.00S,2023-01-12T01:08:43.8Z,1,REGULAR,period,end,[],0,,,1610612749,19,39,2023-01-12T01:08:43Z,1470000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
149,PT12M00.00S,2023-01-12T01:11:25.0Z,2,REGULAR,substitution,out,['startperiod'],1628988,,,1610612749,19,39,2023-01-12T01:11:50Z,1480000,False,,,0,,SUB out: A. Holiday,[1628988],1610612737.0,ATL,,,,Holiday,A. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,,
150,PT12M00.00S,2023-01-12T01:11:25.0Z,2,REGULAR,substitution,out,['startperiod'],1630699,,,1610612749,19,39,2023-01-12T01:11:50Z,1490000,False,,,0,,SUB out: M. Beauchamp,[1630699],1610612749.0,MIL,,,,Beauchamp,M. Beauchamp,,,,,,,,,,,,,,,,,,,,,,,,,,
151,PT12M00.00S,2023-01-12T01:11:25.0Z,2,REGULAR,substitution,out,['startperiod'],1626171,,,1610612749,19,39,2023-01-12T01:11:50Z,1500000,False,,,0,,SUB out: B. Portis,[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,,,,,,,,,,,,,,,,,,,,
152,PT12M00.00S,2023-01-12T01:11:25.0Z,2,REGULAR,substitution,in,['startperiod'],1627749,,,1610612749,19,39,2023-01-12T01:11:50Z,1510000,False,,,0,,SUB in: D. Murray,[1627749],1610612737.0,ATL,,,,Murray,D. Murray,,,,,,,,,,,,,,,,,,,,,,,,,,
153,PT12M00.00S,2023-01-12T01:11:25.0Z,2,REGULAR,substitution,in,['startperiod'],203507,,,1610612749,19,39,2023-01-12T01:11:50Z,1520000,False,,,0,,SUB in: G. Antetokounmpo,[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,,,,,,,,,,,,,,
154,PT12M00.00S,2023-01-12T01:11:25.0Z,2,REGULAR,substitution,in,['startperiod'],1626192,,,1610612749,19,39,2023-01-12T01:11:50Z,1530000,False,,,0,,SUB in: P. Connaughton,[1626192],1610612749.0,MIL,,,,Connaughton,P. Connaughton,,,,,,,,,,,,,,,,,,,,,,,,,,
155,PT12M00.00S,2023-01-12T01:12:20.6Z,2,REGULAR,period,start,[],0,,,1610612737,19,39,2023-01-12T01:12:20Z,1540000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
156,PT11M41.00S,2023-01-12T01:12:39.2Z,2,REGULAR,3pt,Jump Shot,[],1626163,31.488173455978973,46.81372549019608,1610612737,22,39,2023-01-12T01:12:46Z,1550000,False,16.0,243.0,1,left,F. Kaminsky 24' 3PT  (5 PTS) (J. Johnson 1 AST),"[1626163, 1630552]",1610612737.0,ATL,,,,Kaminsky,F. Kaminsky,,,,,Above the Break 3,24+ Center,24.4,Made,5.0,,,,J. Johnson,1630552.0,1.0,,,,,,,,,,,
158,PT11M29.00S,2023-01-12T01:12:51.5Z,2,REGULAR,foul,personal,['2freethrow'],1631100,,,1610612749,22,39,2023-01-12T01:13:18Z,1570000,False,,,0,,A. Griffin shooting personal FOUL (1 PF) (Antetokounmpo 2 FT),"[1631100, 203507]",1610612737.0,ATL,shooting,,,Griffin,A. Griffin,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,202007.0,1.0,0.0,Antetokounmpo,203507.0,,
160,PT11M29.00S,2023-01-12T01:13:29.4Z,2,REGULAR,freethrow,1 of 2,[],203507,,,1610612749,22,39,2023-01-12T01:13:29Z,1590000,False,,,0,,MISS G. Antetokounmpo Free Throw 1 of 2,[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
161,PT11M29.00S,2023-01-12T01:13:29.4Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612749,22,39,2023-01-12T01:13:29Z,1600000,False,,,0,,TEAM offensive REBOUND,[],1610612749.0,MIL,,,,,,,,,,,,,,,,,,,,,160.0,,,,,,,,,,
162,PT11M29.00S,2023-01-12T01:13:53.7Z,2,REGULAR,freethrow,2 of 2,[],203507,,,1610612749,22,40,2023-01-12T01:13:53Z,1610000,False,,,0,,G. Antetokounmpo Free Throw 2 of 2 (5 PTS),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,Made,5.0,,,,,,,,,,,,,,,,,
163,PT11M16.00S,2023-01-12T01:14:11.9Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631100,16.770696452036795,47.30392156862745,1610612737,24,40,2023-01-12T01:14:18Z,1620000,False,13.0,105.0,1,left,A. Griffin 10' driving floating Jump Shot (2 PTS) (F. Kaminsky 1 AST),"[1631100, 1626163]",1610612737.0,ATL,driving floating,,,Griffin,A. Griffin,,,,,In The Paint (Non-RA),8-16 Center,10.6,Made,2.0,,,,F. Kaminsky,1626163.0,1.0,,,,,,,,,,,
165,PT11M01.00S,2023-01-12T01:14:31.3Z,2,REGULAR,foul,personal,[],1630552,,,1610612749,24,40,2023-01-12T01:14:37Z,1640000,False,,,0,,J. Johnson personal FOUL (1 PF),"[1630552, 203507]",1610612737.0,ATL,,,,Johnson,J. Johnson,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,200834.0,1.0,0.0,Antetokounmpo,203507.0,,
167,PT10M53.00S,2023-01-12T01:14:57.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],204060,91.93495400788436,50.49019607843137,1610612749,24,42,2023-01-12T01:15:30Z,1660000,False,2.0,23.0,1,right,J. Ingles driving finger roll Layup (5 PTS),[204060],1610612749.0,MIL,driving finger roll,,,Ingles,J. Ingles,,,,,Restricted Area,0-8 Center,2.34,Made,5.0,,,,,,,,,,,,,,,,,
