actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
2,PT12M00.00S,2022-11-24T00:40:22.3Z,1,REGULAR,period,start,[],0,,,0,0,0,2022-11-24T00:40:22Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M57.00S,2022-11-24T00:40:24.8Z,1,REGULAR,jumpball,recovered,[],1628381,,,1610612737,0,0,2022-11-24T00:40:24Z,40000,False,,,0,,Jump Ball C. Capela vs. D. Sabonis: Tip to J. Collins,"[1628381, 203991, 1627734]",1610612737.0,ATL,startperiod,J. Collins,1628381.0,Collins,J. Collins,Capela,203991.0,Sabonis,1627734.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M39.00S,2022-11-24T00:40:42.3Z,1,REGULAR,3pt,Jump Shot,[],1628381,84.05059132720105,2.450980392156863,1610612737,0,0,2022-11-24T00:40:48Z,70000,False,-238.0,97.0,1,right,MISS J. Collins 25' 3PT,[1628381],1610612737.0,ATL,,,,Collins,J. Collins,,,,,Above the Break 3,24+ Left Center,25.69,Missed,,,,,,,,,,,,,,,,,,
8,PT11M36.00S,2022-11-24T00:40:45.3Z,1,REGULAR,rebound,defensive,[],1628989,,,1610612758,0,0,2022-11-24T00:40:48Z,80000,False,,,0,,K. Huerter REBOUND (Off:0 Def:1),[1628989],1610612758.0,SAC,,,,Huerter,K. Huerter,,,,,Above the Break 3,24+ Left Center,,,7.0,1.0,1.0,0.0,,,,,,,,,,,,,,
9,PT11M23.00S,2022-11-24T00:40:58.2Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1631099,9.017739816031538,54.41176470588235,1610612758,0,0,2022-11-24T00:41:05Z,90000,False,-22.0,32.0,1,left,MISS K. Murray turnaround Hook,[1631099],1610612758.0,SAC,turnaround,,,Murray,K. Murray,,,,,Restricted Area,0-8 Center,3.91,Missed,,,,,,,,,,,,,,,,,,
10,PT11M21.00S,2022-11-24T00:41:00.2Z,1,REGULAR,rebound,defensive,[],203991,,,1610612737,0,0,2022-11-24T00:41:05Z,100000,False,,,0,,C. Capela REBOUND (Off:0 Def:1),[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,Restricted Area,0-8 Center,,,9.0,1.0,1.0,0.0,,,,,,,,,,,,,,
11,PT11M09.00S,2022-11-24T00:41:12.9Z,1,REGULAR,2pt,Jump Shot,[],1629631,73.27529566360053,66.17647058823529,1610612737,2,0,2022-11-24T00:41:20Z,110000,False,81.0,199.0,1,right,D. Hunter 21' pullup Jump Shot (2 PTS) (J. Collins 1 AST),"[1629631, 1628381]",1610612737.0,ATL,pullup,,,Hunter,D. Hunter,,,,,Mid-Range,16-24 Right Center,21.45,Made,,,,,2.0,J. Collins,1628381.0,1.0,,,,,,,,,,
13,PT10M54.00S,2022-11-24T00:41:26.7Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1627734,7.966491458607096,45.09803921568628,1610612758,2,0,2022-11-24T00:41:33Z,130000,False,25.0,22.0,1,left,MISS D. Sabonis driving Hook,[1627734],1610612758.0,SAC,driving,,,Sabonis,D. Sabonis,,,,,Restricted Area,0-8 Center,3.32,Missed,,,,,,,,,,,,,,,,,,
14,PT10M51.00S,2022-11-24T00:41:29.7Z,1,REGULAR,rebound,defensive,[],203991,,,1610612737,2,0,2022-11-24T00:41:33Z,140000,False,,,0,,C. Capela REBOUND (Off:0 Def:2),[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,Restricted Area,0-8 Center,,,13.0,2.0,2.0,0.0,,,,,,,,,,,,,,
15,PT10M47.00S,2022-11-24T00:41:36.6Z,1,REGULAR,foul,personal,[],1628989,,,1610612737,2,0,2022-11-24T00:41:54Z,150000,False,,,0,,K. Huerter personal FOUL (1 PF),"[1628989, 1629027]",1610612758.0,SAC,,,,Huerter,K. Huerter,,,,,Mid-Range,8-16 Left,,,,,,,,,,,101283.0,1.0,0.0,Young,1629027.0,,,,,
17,PT10M41.00S,2022-11-24T00:42:01.1Z,1,REGULAR,2pt,Jump Shot,[],1627749,76.16622864651774,51.71568627450981,1610612737,2,0,2022-11-24T00:42:06Z,170000,False,9.0,172.0,1,right,MISS D. Murray 17' pullup Shot,[1627749],1610612737.0,ATL,pullup,,,Murray,D. Murray,,,,,Mid-Range,16-24 Center,17.17,Missed,,,,,,,,,,,,,,,,,,
18,PT10M38.00S,2022-11-24T00:42:04.1Z,1,REGULAR,rebound,defensive,[],1628368,,,1610612758,2,0,2022-11-24T00:42:06Z,180000,False,,,0,,D. Fox REBOUND (Off:0 Def:1),[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,Mid-Range,16-24 Center,,,17.0,1.0,1.0,0.0,,,,,,,,,,,,,,
19,PT10M28.00S,2022-11-24T00:42:13.0Z,1,REGULAR,2pt,Jump Shot,[],1628368,21.76412614980289,50.73529411764706,1610612758,2,2,2022-11-24T00:42:24Z,190000,False,-4.0,152.0,1,left,D. Fox 15' step back Jump Shot (2 PTS),[1628368],1610612758.0,SAC,step back,,,Fox,D. Fox,,,,,Mid-Range,8-16 Center,15.21,Made,,,,,2.0,,,,,,,,,,,,,
20,PT10M17.00S,2022-11-24T00:42:24.7Z,1,REGULAR,2pt,Jump Shot,[],1629027,80.76544021024968,14.215686274509803,1610612737,2,2,2022-11-24T00:42:30Z,200000,False,-179.0,128.0,1,right,MISS T. Young 22' step back Shot,[1629027],1610612737.0,ATL,step back,,,Young,T. Young,,,,,Mid-Range,16-24 Left,22.02,Missed,,,,,,,,,,,,,,,,,,
21,PT10M13.00S,2022-11-24T00:42:28.7Z,1,REGULAR,rebound,defensive,[],1628989,,,1610612758,2,2,2022-11-24T00:45:09Z,210000,False,,,0,,K. Huerter REBOUND (Off:0 Def:2),[1628989],1610612758.0,SAC,,,,Huerter,K. Huerter,,,,,Mid-Range,16-24 Left,,,20.0,2.0,2.0,0.0,,,,,,,,,,,,,,
22,PT10M07.00S,2022-11-24T00:42:34.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203084,9.937582128777924,54.41176470588235,1610612758,2,4,2022-11-24T00:42:42Z,220000,False,-22.0,41.0,1,left,H. Barnes driving Layup (2 PTS) (K. Huerter 1 AST),"[203084, 1628989]",1610612758.0,SAC,driving,,,Barnes,H. Barnes,,,,,In The Paint (Non-RA),0-8 Center,4.65,Made,,,,,2.0,K. Huerter,1628989.0,1.0,,,,,,,,,,
24,PT09M54.00S,2022-11-24T00:42:47.4Z,1,REGULAR,3pt,Jump Shot,[],1628381,91.01511169513797,96.81372549019608,1610612737,2,4,2022-11-24T00:42:53Z,240000,False,234.0,32.0,1,right,MISS J. Collins 3PT,[1628381],1610612737.0,ATL,,,,Collins,J. Collins,,,,,Right Corner 3,24+ Right,23.63,Missed,,,,,,,,,,,,,,,,,,
25,PT09M53.00S,2022-11-24T00:42:48.4Z,1,REGULAR,rebound,offensive,[],203991,,,1610612737,2,4,2022-11-24T00:42:53Z,250000,False,,,0,,C. Capela REBOUND (Off:1 Def:2),[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,Right Corner 3,24+ Right,,,24.0,3.0,2.0,1.0,,,,,,,,,,,,,,
26,PT09M50.00S,2022-11-24T00:42:51.1Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203991,90.62089356110381,54.65686274509803,1610612737,4,4,2022-11-24T00:43:04Z,260000,False,23.0,36.0,1,right,C. Capela driving Layup (2 PTS),[203991],1610612737.0,ATL,driving,,,Capela,C. Capela,,,,,Restricted Area,0-8 Center,4.26,Made,,,,,2.0,,,,,,,,,,,,,
27,PT09M42.00S,2022-11-24T00:43:01.4Z,1,REGULAR,foul,personal,[],1629631,,,1610612758,4,4,2022-11-24T00:43:07Z,270000,False,,,0,,D. Hunter personal FOUL (1 PF),"[1629631, 1628368]",1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,1628487.0,1.0,0.0,Fox,1628368.0,,,,,
29,PT09M29.00S,2022-11-24T00:43:29.7Z,1,REGULAR,3pt,Jump Shot,[],1631099,31.882391590013142,66.17647058823529,1610612758,4,4,2022-11-24T00:43:35Z,290000,False,-81.0,247.0,1,left,MISS K. Murray 26' 3PT,[1631099],1610612758.0,SAC,,,,Murray,K. Murray,,,,,Above the Break 3,24+ Center,26.01,Missed,,,,,,,,,,,,,,,,,,
30,PT09M25.00S,2022-11-24T00:43:33.7Z,1,REGULAR,rebound,defensive,[],1627749,,,1610612737,4,4,2022-11-24T00:43:35Z,300000,False,,,0,,D. Murray REBOUND (Off:0 Def:1),[1627749],1610612737.0,ATL,,,,Murray,D. Murray,,,,,Above the Break 3,24+ Center,,,29.0,1.0,1.0,0.0,,,,,,,,,,,,,,
32,PT09M16.00S,2022-11-24T00:44:00.1Z,1,REGULAR,2pt,Jump Shot,[],1629631,92.59198423127464,70.58823529411765,1610612737,4,4,2022-11-24T00:44:05Z,320000,False,103.0,17.0,1,right,MISS D. Hunter 10' Jump Shot,[1629631],1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,Mid-Range,8-16 Right,10.43,Missed,,,,,,,,,,,,,,,,,,
33,PT09M13.00S,2022-11-24T00:44:03.1Z,1,REGULAR,rebound,defensive,[],1627734,,,1610612758,4,4,2022-11-24T00:44:05Z,330000,False,,,0,,D. Sabonis REBOUND (Off:0 Def:1),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,Mid-Range,8-16 Right,,,32.0,1.0,1.0,0.0,,,,,,,,,,,,,,
34,PT08M59.00S,2022-11-24T00:44:16.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1627734,6.521024967148489,55.88235294117647,1610612758,4,6,2022-11-24T00:44:21Z,340000,False,-29.0,9.0,1,left,D. Sabonis Layup (2 PTS),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,Restricted Area,0-8 Center,3.07,Made,,,,,2.0,,,,,,,,,,,,,
35,PT08M46.00S,2022-11-24T00:44:29.9Z,1,REGULAR,2pt,Jump Shot,[],1629027,86.41590013140605,67.15686274509804,1610612737,6,6,2022-11-24T00:44:36Z,350000,False,86.0,75.0,1,right,T. Young 11' driving floating Jump Shot (2 PTS),[1629027],1610612737.0,ATL,driving floating,,,Young,T. Young,,,,,Mid-Range,8-16 Right,11.41,Made,,,,,2.0,,,,,,,,,,,,,
36,PT08M30.00S,2022-11-24T00:44:48.7Z,1,REGULAR,turnover,traveling,[],1631099,,,1610612758,6,6,2022-11-24T00:44:54Z,360000,False,,,0,,K. Murray traveling TURNOVER (1 TO),[1631099],1610612758.0,SAC,,,,Murray,K. Murray,,,,,Mid-Range,16-24 Right,,,,,,,,,,,101283.0,,,,,1.0,,,,
37,PT08M13.00S,2022-11-24T00:45:14.2Z,1,REGULAR,2pt,Hook,"['pointsinthepaint', 'fromturnover']",203991,91.01511169513797,59.31372549019608,1610612737,8,6,2022-11-24T00:45:21Z,370000,False,47.0,32.0,1,right,C. Capela turnaround Hook (4 PTS) (D. Hunter 1 AST),"[203991, 1629631]",1610612737.0,ATL,turnaround,,,Capela,C. Capela,,,,,In The Paint (Non-RA),0-8 Center,5.65,Made,,,,,4.0,D. Hunter,1629631.0,1.0,,,,,,,,,,
39,PT08M03.00S,2022-11-24T00:45:24.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1627734,8.754927726675426,49.50980392156863,1610612758,8,6,2022-11-24T00:45:31Z,390000,False,2.0,30.0,1,left,MISS D. Sabonis driving Layup,[1627734],1610612758.0,SAC,driving,,,Sabonis,D. Sabonis,,,,,Restricted Area,0-8 Center,2.99,Missed,,,,,,,,,,,,,,,,,,
40,PT08M00.00S,2022-11-24T00:45:27.2Z,1,REGULAR,rebound,defensive,[],1627749,,,1610612737,8,6,2022-11-24T00:45:31Z,400000,False,,,0,,D. Murray REBOUND (Off:0 Def:2),[1627749],1610612737.0,ATL,,,,Murray,D. Murray,,,,,Restricted Area,0-8 Center,,,39.0,2.0,2.0,0.0,,,,,,,,,,,,,,
41,PT07M56.00S,2022-11-24T00:45:32.8Z,1,REGULAR,foul,personal,['2freethrow'],1631099,,,1610612737,8,6,2022-11-24T00:46:00Z,410000,False,,,0,,K. Murray shooting personal FOUL (1 PF) (Murray 2 FT),"[1631099, 1627749]",1610612758.0,SAC,shooting,,,Murray,K. Murray,,,,,Restricted Area,0-8 Center,,,,,,,,,,,101283.0,1.0,0.0,Murray,1627749.0,,,,,
43,PT07M56.00S,2022-11-24T00:46:00.9Z,1,REGULAR,freethrow,1 of 2,[],1627749,,,1610612737,9,6,2022-11-24T00:46:00Z,430000,False,,,0,,D. Murray Free Throw 1 of 2 (1 PTS),[1627749],1610612737.0,ATL,,,,Murray,D. Murray,,,,,,,,Made,,,,,1.0,,,,,,,,,,,,,
44,PT07M56.00S,2022-11-24T00:46:12.5Z,1,REGULAR,freethrow,2 of 2,[],1627749,,,1610612737,10,6,2022-11-24T00:46:12Z,440000,False,,,0,,D. Murray Free Throw 2 of 2 (2 PTS),[1627749],1610612737.0,ATL,,,,Murray,D. Murray,,,,,,,,Made,,,,,2.0,,,,,,,,,,,,,
45,PT07M40.00S,2022-11-24T00:46:30.4Z,1,REGULAR,turnover,out-of-bounds,[],1627734,,,1610612758,10,6,2022-11-24T00:46:47Z,450000,False,,,0,,D. Sabonis bad pass out-of-bounds TURNOVER (1 TO),[1627734],1610612758.0,SAC,bad pass,,,Sabonis,D. Sabonis,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,202041.0,,,,,1.0,,,,
46,PT07M31.00S,2022-11-24T00:46:48.9Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1628381,71.82982917214193,19.852941176470587,1610612737,10,6,2022-11-24T00:46:56Z,460000,False,-151.0,212.0,1,right,MISS J. Collins 26' 3PT,[1628381],1610612737.0,ATL,,,,Collins,J. Collins,,,,,Above the Break 3,24+ Left Center,26.03,Missed,,,,,,,,,,,,,,,,,,
47,PT07M24.00S,2022-11-24T00:46:55.9Z,1,REGULAR,rebound,offensive,[],1627749,,,1610612737,10,6,2022-11-24T00:46:56Z,470000,False,,,0,,D. Murray REBOUND (Off:1 Def:2),[1627749],1610612737.0,ATL,,,,Murray,D. Murray,,,,,Above the Break 3,24+ Left Center,,,46.0,3.0,2.0,1.0,,,,,,,,,,,,,,
48,PT07M24.00S,2022-11-24T00:46:54.9Z,1,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint', 'fromturnover']",1627749,94.40999984741211,50.0,1610612737,10,6,2022-11-24T00:46:58Z,480000,False,0.0,0.0,1,right,MISS D. Murray putback Layup,[1627749],1610612737.0,ATL,putback,,,Murray,D. Murray,,,,,Restricted Area,0-8 Center,0.0,Missed,,,,,,,,,,,,,,,,,,
49,PT07M24.00S,2022-11-24T00:46:54.9Z,1,REGULAR,rebound,defensive,[],203084,,,1610612758,10,6,2022-11-24T00:46:58Z,490000,False,,,0,,H. Barnes REBOUND (Off:0 Def:1),[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,Restricted Area,0-8 Center,,,48.0,1.0,1.0,0.0,,,,,,,,,,,,,,
50,PT07M17.00S,2022-11-24T00:47:04.7Z,1,REGULAR,turnover,out-of-bounds,[],1627734,,,1610612758,10,6,2022-11-24T00:47:12Z,500000,False,,,0,,D. Sabonis bad pass out-of-bounds TURNOVER (2 TO),[1627734],1610612758.0,SAC,bad pass,,,Sabonis,D. Sabonis,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,101283.0,,,,,2.0,,,,
51,PT07M06.00S,2022-11-24T00:47:25.5Z,1,REGULAR,2pt,Jump Shot,['fromturnover'],1629631,79.71419185282524,73.2843137254902,1610612737,10,6,2022-11-24T00:47:30Z,510000,False,116.0,138.0,1,right,MISS D. Hunter 18' pullup Shot,[1629631],1610612737.0,ATL,pullup,,,Hunter,D. Hunter,,,,,Mid-Range,16-24 Right Center,18.07,Missed,,,,,,,,,,,,,,,,,,
52,PT07M03.00S,2022-11-24T00:47:28.5Z,1,REGULAR,rebound,defensive,[],1627734,,,1610612758,10,6,2022-11-24T00:47:30Z,520000,False,,,0,,D. Sabonis REBOUND (Off:0 Def:2),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,Mid-Range,16-24 Right Center,,,51.0,2.0,2.0,0.0,,,,,,,,,,,,,,
53,PT06M50.00S,2022-11-24T00:47:41.9Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628368,15.982260183968464,45.09803921568628,1610612758,10,6,2022-11-24T00:47:47Z,530000,False,25.0,98.0,1,left,MISS D. Fox 10' driving floating Shot,[1628368],1610612758.0,SAC,driving floating,,,Fox,D. Fox,,,,,In The Paint (Non-RA),8-16 Center,10.07,Missed,,,,,,,,,,,,,,,,,,
54,PT06M47.00S,2022-11-24T00:47:44.9Z,1,REGULAR,rebound,defensive,[],203991,,,1610612737,10,6,2022-11-24T00:47:47Z,540000,False,,,0,,C. Capela REBOUND (Off:1 Def:3),[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,In The Paint (Non-RA),8-16 Center,,,53.0,4.0,3.0,1.0,,,,,,,,,,,,,,
55,PT06M41.00S,2022-11-24T00:47:51.5Z,1,REGULAR,turnover,bad pass,[],1629027,,,1610612737,10,6,2022-11-24T00:47:55Z,550000,False,,,0,,T. Young bad pass TURNOVER (1 TO),"[1629027, 1628989]",1610612737.0,ATL,,,,Young,T. Young,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,1.0,Huerter,1628989.0,,
56,PT06M41.00S,2022-11-24T00:47:51.5Z,1,REGULAR,steal,,[],1628989,,,1610612758,10,6,2022-11-24T00:51:57Z,560000,False,,,0,,K. Huerter STEAL (1 STL),[1628989],1610612758.0,SAC,,,,Huerter,K. Huerter,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
57,PT06M34.00S,2022-11-24T00:47:58.0Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",203084,11.12023653088042,44.6078431372549,1610612758,10,6,2022-11-24T00:48:03Z,570000,False,27.0,52.0,1,left,MISS H. Barnes pullup Shot,[203084],1610612758.0,SAC,pullup,,,Barnes,H. Barnes,,,,,In The Paint (Non-RA),0-8 Center,5.86,Missed,,,,,,,,,,,,,,,,,,
58,PT06M30.00S,2022-11-24T00:48:02.0Z,1,REGULAR,rebound,defensive,[],1629631,,,1610612737,10,6,2022-11-24T00:48:03Z,580000,False,,,0,,D. Hunter REBOUND (Off:0 Def:1),[1629631],1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,In The Paint (Non-RA),0-8 Center,,,57.0,1.0,1.0,0.0,,,,,,,,,,,,,,
