shortFormattedClock,actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,jerseyNumber,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotResult,shotActionNumber,pointsTotal,shotDistance,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,assistPlayerNameInitial,assistPersonId,assistTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
10:57,17,PT10M57.00S,2022-12-06T00:42:01.6Z,1,REGULAR,rebound,defensive,[],1630552,,,1610612737,1,0,2022-12-06T00:42:13Z,170000,False,,,0,,J. Johnson REBOUND (Off:0 Def:2),[1630552],1,1610612737.0,ATL,,,,Johnson,J. Johnson,,,,,Restricted Area,0-8 Center,,,,,,,16.0,,,2.0,2.0,0.0,,,,,,,,
10:48,18,PT10M48.00S,2022-12-06T00:42:12.4Z,1,REGULAR,turnover,traveling,[],203991,,,1610612737,1,0,2022-12-06T00:42:19Z,180000,False,,,0,,C. Capela traveling TURNOVER (1 TO),[203991],15,1610612737.0,ATL,,,,Capela,C. Capela,,,,,Restricted Area,0-8 Center,202037.0,,,,,,,,,,,,1.0,,,,,,,
10:37,19,PT10M37.00S,2022-12-06T00:42:32.0Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1631114,85.49605781865965,39.705882352941174,1610612760,1,2,2022-12-06T00:42:42Z,190000,False,-51.0,84.0,1,right,J. Williams 9' driving floating Jump Shot (2 PTS) (J. Giddey 1 AST),"[1631114, 1630581]",8,1610612760.0,OKC,driving floating,,,Williams,J. Williams,,,,,In The Paint (Non-RA),8-16 Center,,,,,,Made,,2.0,9.84,,,,,J. Giddey,1630581.0,1.0,,,,
10:27,20,PT10M27.00S,2022-12-06T00:42:42.5Z,1,REGULAR,turnover,bad pass,[],1629027,,,1610612737,1,2,2022-12-06T00:42:48Z,200000,False,,,0,,T. Young bad pass TURNOVER (1 TO),"[1629027, 1630581]",11,1610612737.0,ATL,,,,Young,T. Young,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,1.0,,,,Giddey,1630581.0,,
10:27,21,PT10M27.00S,2022-12-06T00:42:42.5Z,1,REGULAR,steal,,[],1630581,,,1610612760,1,2,2022-12-06T00:42:45Z,210000,False,,,0,,J. Giddey STEAL (1 STL),[1630581],3,1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
10:12,22,PT10M12.00S,2022-12-06T00:42:57.1Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1629652,92.59198423127464,50.49019607843137,1610612760,1,2,2022-12-06T00:43:03Z,220000,False,2.0,17.0,1,right,MISS L. Dort driving reverse Layup,[1629652],5,1610612760.0,OKC,driving reverse,,,Dort,L. Dort,,,,,Restricted Area,0-8 Center,,,,,,Missed,,,1.73,,,,,,,,,,,
10:10,23,PT10M10.00S,2022-12-06T00:42:59.1Z,1,REGULAR,rebound,defensive,[],203991,,,1610612737,1,2,2022-12-06T00:43:03Z,230000,False,,,0,,C. Capela REBOUND (Off:0 Def:1),[203991],15,1610612737.0,ATL,,,,Capela,C. Capela,,,,,Restricted Area,0-8 Center,,,,,,,22.0,,,1.0,1.0,0.0,,,,,,,,
10:02,24,PT10M02.00S,2022-12-06T00:43:06.7Z,1,REGULAR,2pt,Jump Shot,[],1627749,11.908672798948752,77.94117647058823,1610612737,1,2,2022-12-06T00:43:12Z,240000,False,-140.0,59.0,1,left,MISS D. Murray 15' step back Shot,[1627749],5,1610612737.0,ATL,step back,,,Murray,D. Murray,,,,,Mid-Range,8-16 Left,,,,,,Missed,,,15.18,,,,,,,,,,,
09:59,25,PT09M59.00S,2022-12-06T00:43:09.7Z,1,REGULAR,rebound,defensive,[],1629652,,,1610612760,1,2,2022-12-06T00:43:12Z,250000,False,,,0,,L. Dort REBOUND (Off:0 Def:1),[1629652],5,1610612760.0,OKC,,,,Dort,L. Dort,,,,,Mid-Range,8-16 Left,,,,,,,24.0,,,1.0,1.0,0.0,,,,,,,,
09:53,26,PT09M53.00S,2022-12-06T00:43:16.4Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630581,83.26215505913272,55.14705882352941,1610612760,1,2,2022-12-06T00:43:23Z,260000,False,26.0,105.0,1,right,MISS J. Giddey 10' driving floating Shot,[1630581],3,1610612760.0,OKC,driving floating,,,Giddey,J. Giddey,,,,,In The Paint (Non-RA),8-16 Center,,,,,,Missed,,,10.79,,,,,,,,,,,
09:50,27,PT09M50.00S,2022-12-06T00:43:19.4Z,1,REGULAR,rebound,defensive,[],1627749,,,1610612737,1,2,2022-12-06T00:43:23Z,270000,False,,,0,,D. Murray REBOUND (Off:0 Def:1),[1627749],5,1610612737.0,ATL,,,,Murray,D. Murray,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,26.0,,,1.0,1.0,0.0,,,,,,,,
09:45,28,PT09M45.00S,2022-12-06T00:43:24.9Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",203991,4.5499342969776615,50.73529411764706,1610612737,3,2,2022-12-06T00:43:34Z,280000,False,-4.0,-10.0,1,left,C. Capela running alley-oop DUNK (2 PTS) (D. Murray 1 AST),"[203991, 1627749]",15,1610612737.0,ATL,running alley-oop,,,Capela,C. Capela,,,,,Restricted Area,0-8 Center,,,,,,Made,,2.0,1.04,,,,,D. Murray,1627749.0,1.0,,,,
09:22,30,PT09M22.00S,2022-12-06T00:43:47.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630581,92.32917214191852,49.50980392156863,1610612760,3,4,2022-12-06T00:43:57Z,300000,False,-2.0,20.0,1,right,J. Giddey driving finger roll Layup (2 PTS),[1630581],3,1610612760.0,OKC,driving finger roll,,,Giddey,J. Giddey,,,,,Restricted Area,0-8 Center,,,,,,Made,,2.0,1.98,,,,,,,,,,,
09:04,32,PT09M04.00S,2022-12-06T00:44:04.5Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627749,17.821944809461236,57.59803921568627,1610612737,5,4,2022-12-06T00:44:10Z,320000,False,-38.0,115.0,1,left,D. Murray 12' pullup Jump Shot (2 PTS),[1627749],5,1610612737.0,ATL,pullup,,,Murray,D. Murray,,,,,In The Paint (Non-RA),8-16 Center,,,,,,Made,,2.0,12.11,,,,,,,,,,,
08:48,33,PT08M48.00S,2022-12-06T00:44:21.1Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628983,80.50262812089356,54.166666666666664,1610612760,5,4,2022-12-06T00:44:26Z,330000,False,21.0,131.0,1,right,MISS S. Gilgeous-Alexander 13' pullup Shot,[1628983],2,1610612760.0,OKC,pullup,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,In The Paint (Non-RA),8-16 Center,,,,,,Missed,,,13.24,,,,,,,,,,,
08:45,34,PT08M45.00S,2022-12-06T00:44:24.1Z,1,REGULAR,rebound,defensive,[],203991,,,1610612737,5,4,2022-12-06T00:44:26Z,340000,False,,,0,,C. Capela REBOUND (Off:0 Def:2),[203991],15,1610612737.0,ATL,,,,Capela,C. Capela,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,33.0,,,2.0,2.0,0.0,,,,,,,,
08:28,36,PT08M28.00S,2022-12-06T00:44:40.8Z,1,REGULAR,3pt,Jump Shot,[],1629027,33.196452036793694,66.17647058823529,1610612737,5,4,2022-12-06T00:44:46Z,350000,False,-81.0,260.0,1,left,MISS T. Young 27' 3PT,[1629027],11,1610612737.0,ATL,,,,Young,T. Young,,,,,Above the Break 3,24+ Center,,,,,,Missed,,,27.18,,,,,,,,,,,
08:26,37,PT08M26.00S,2022-12-06T00:44:42.8Z,1,REGULAR,rebound,defensive,[],1630581,,,1610612760,5,4,2022-12-06T00:44:46Z,360000,False,,,0,,J. Giddey REBOUND (Off:0 Def:2),[1630581],3,1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,Above the Break 3,24+ Center,,,,,,,36.0,,,2.0,2.0,0.0,,,,,,,,
08:20,38,PT08M20.00S,2022-12-06T00:44:49.5Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1628983,92.32917214191852,52.450980392156865,1610612760,5,6,2022-12-06T00:44:58Z,370000,False,12.0,20.0,1,right,S. Gilgeous-Alexander running Layup (2 PTS),[1628983],2,1610612760.0,OKC,running,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Restricted Area,0-8 Center,,,,,,Made,,2.0,2.31,,,,,,,,,,,
08:08,39,PT08M08.00S,2022-12-06T00:45:01.6Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627749,17.427726675427067,46.81372549019608,1610612737,5,6,2022-12-06T00:45:06Z,380000,False,16.0,111.0,1,left,MISS D. Murray 11' driving floating Shot - blocked,"[1627749, 1630581]",5,1610612737.0,ATL,driving floating,,,Murray,D. Murray,,,,,In The Paint (Non-RA),8-16 Center,,,,,,Missed,,,11.24,,,,,,,,,,Giddey,1630581.0
08:08,40,PT08M08.00S,2022-12-06T00:45:01.6Z,1,REGULAR,block,,[],1630581,,,1610612737,5,6,2022-12-06T00:45:04Z,390000,False,,,0,,J. Giddey BLOCK (1 BLK),[1630581],3,1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
08:04,41,PT08M04.00S,2022-12-06T00:45:05.6Z,1,REGULAR,rebound,defensive,[],1628983,,,1610612760,5,6,2022-12-06T00:45:06Z,400000,False,,,0,,S. Gilgeous-Alexander REBOUND (Off:0 Def:1),[1628983],2,1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,39.0,,,1.0,1.0,0.0,,,,,,,,
08:02,42,PT08M02.00S,2022-12-06T00:45:06.9Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1629652,92.59198423127464,50.245098039215684,1610612760,5,8,2022-12-06T00:45:15Z,410000,False,1.0,17.0,1,right,L. Dort running Layup (2 PTS) (S. Gilgeous-Alexander 1 AST),"[1629652, 1628983]",5,1610612760.0,OKC,running,,,Dort,L. Dort,,,,,Restricted Area,0-8 Center,,,,,,Made,,2.0,1.71,,,,,S. Gilgeous-Alexander,1628983.0,1.0,,,,
07:42,44,PT07M42.00S,2022-12-06T00:45:26.8Z,1,REGULAR,3pt,Jump Shot,[],1631100,28.465834428383708,75.73529411764706,1610612737,8,8,2022-12-06T00:45:34Z,430000,False,-129.0,215.0,1,left,A. Griffin 25' 3PT  (3 PTS) (J. Johnson 1 AST),"[1631100, 1630552]",14,1610612737.0,ATL,,,,Griffin,A. Griffin,,,,,Above the Break 3,24+ Left Center,,,,,,Made,,3.0,25.07,,,,,J. Johnson,1630552.0,1.0,,,,
07:24,46,PT07M24.00S,2022-12-06T00:45:45.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628983,92.46057818659659,49.01960784313725,1610612760,8,10,2022-12-06T00:45:52Z,450000,False,-5.0,18.0,1,right,S. Gilgeous-Alexander driving Layup (4 PTS),[1628983],2,1610612760.0,OKC,driving,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Restricted Area,0-8 Center,,,,,,Made,,4.0,1.9,,,,,,,,,,,
07:08,47,PT07M08.00S,2022-12-06T00:46:00.7Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],203991,5.863994743758213,49.754901960784316,1610612737,10,10,2022-12-06T00:46:58Z,460000,False,1.0,3.0,1,left,C. Capela cutting DUNK (4 PTS) (D. Murray 2 AST),"[203991, 1627749]",15,1610612737.0,ATL,cutting,,,Capela,C. Capela,,,,,Restricted Area,0-8 Center,,,,,,Made,,4.0,0.29,,,,,D. Murray,1627749.0,2.0,,,,
06:47,49,PT06M47.00S,2022-12-06T00:46:22.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630581,92.72339027595268,49.754901960784316,1610612760,10,10,2022-12-06T00:46:28Z,480000,False,-1.0,16.0,1,right,MISS J. Giddey driving Layup,[1630581],3,1610612760.0,OKC,driving,,,Giddey,J. Giddey,,,,,Restricted Area,0-8 Center,,,,,,Missed,,,1.59,,,,,,,,,,,
06:44,50,PT06M44.00S,2022-12-06T00:46:25.6Z,1,REGULAR,rebound,defensive,[],1630552,,,1610612737,10,10,2022-12-06T00:46:28Z,490000,False,,,0,,J. Johnson REBOUND (Off:0 Def:3),[1630552],1,1610612737.0,ATL,,,,Johnson,J. Johnson,,,,,Restricted Area,0-8 Center,,,,,,,49.0,,,3.0,3.0,0.0,,,,,,,,
06:28,51,PT06M28.00S,2022-12-06T00:46:40.6Z,1,REGULAR,3pt,Jump Shot,[],1627749,7.5722733245729295,5.147058823529411,1610612737,13,10,2022-12-06T00:46:45Z,500000,False,224.0,19.0,1,left,D. Murray 3PT pullup (5 PTS),[1627749],5,1610612737.0,ATL,pullup,,,Murray,D. Murray,,,,,Right Corner 3,24+ Right,,,,,,Made,,5.0,22.51,,,,,,,,,,,
06:13,52,PT06M13.00S,2022-12-06T00:46:55.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628983,92.9862023653088,49.50980392156863,1610612760,13,12,2022-12-06T00:47:01Z,510000,False,-2.0,13.0,1,right,S. Gilgeous-Alexander driving Layup (6 PTS),[1628983],2,1610612760.0,OKC,driving,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Restricted Area,0-8 Center,,,,,,Made,,6.0,1.36,,,,,,,,,,,
05:54,53,PT05M54.00S,2022-12-06T00:47:14.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630552,8.09789750328515,55.63725490196079,1610612737,13,12,2022-12-06T00:47:24Z,520000,False,-28.0,24.0,1,left,MISS J. Johnson driving Layup,[1630552],1,1610612737.0,ATL,driving,,,Johnson,J. Johnson,,,,,Restricted Area,0-8 Center,,,,,,Missed,,,3.68,,,,,,,,,,,
05:51,54,PT05M51.00S,2022-12-06T00:47:17.9Z,1,REGULAR,rebound,defensive,[],1628983,,,1610612760,13,12,2022-12-06T00:47:24Z,530000,False,,,0,,S. Gilgeous-Alexander REBOUND (Off:0 Def:2),[1628983],2,1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Restricted Area,0-8 Center,,,,,,,53.0,,,2.0,2.0,0.0,,,,,,,,
05:50,55,PT05M50.00S,2022-12-06T00:47:23.8Z,1,REGULAR,foul,offensive,[],1628983,,,1610612760,13,12,2022-12-06T00:47:38Z,540000,False,,,0,,S. Gilgeous-Alexander offensive FOUL (1 PF),"[1628983, 1629027]",2,1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Mid-Range,8-16 Center,1148.0,1.0,0.0,Young,1629027.0,,,,,,,,,,,,,,,
05:50,57,PT05M50.00S,2022-12-06T00:47:23.8Z,1,REGULAR,turnover,offensive foul,[],1628983,,,1610612760,13,12,2022-12-06T00:47:23Z,560000,False,,,0,,S. Gilgeous-Alexander offensive foul TURNOVER (1 TO),[1628983],2,1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Mid-Range,8-16 Center,1148.0,,,,,,,,,,,,1.0,,,,,,,
05:50,58,PT05M50.00S,2022-12-06T00:47:34.1Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612737,13,12,2022-12-06T00:47:34Z,570000,False,,,0,,ATL Timeout,[],,1610612737.0,ATL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05:50,60,PT05M50.00S,2022-12-06T00:50:01.7Z,1,REGULAR,substitution,in,[],203992,,,1610612737,13,12,2022-12-06T00:50:25Z,590000,False,,,0,,SUB in: B. Bogdanovic,[203992],13,1610612737.0,ATL,,,,Bogdanovic,B. Bogdanovic,,,,,,,,,,,,,,,,,,,,,,,,,,
05:50,67,PT05M50.00S,2022-12-06T00:50:01.7Z,1,REGULAR,substitution,out,[],1629027,,,1610612737,13,12,2022-12-06T00:50:52Z,595000,False,,,0,,SUB out: T. Young,[1629027],11,1610612737.0,ATL,,,,Young,T. Young,,,,,,,,,,,,,,,,,,,,,,,,,,
05:44,61,PT05M44.00S,2022-12-06T00:50:32.0Z,1,REGULAR,turnover,bad pass,[],1627749,,,1610612737,13,12,2022-12-06T00:50:37Z,600000,False,,,0,,D. Murray bad pass TURNOVER (1 TO),"[1627749, 1628983]",5,1610612737.0,ATL,,,,Murray,D. Murray,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,1.0,,,,Gilgeous-Alexander,1628983.0,,
05:44,62,PT05M44.00S,2022-12-06T00:50:32.0Z,1,REGULAR,steal,,[],1628983,,,1610612760,13,12,2022-12-06T00:50:34Z,610000,False,,,0,,S. Gilgeous-Alexander STEAL (1 STL),[1628983],2,1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,,,
05:39,63,PT05M39.00S,2022-12-06T00:50:36.5Z,1,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1629652,73.66951379763469,83.33333333333334,1610612760,13,12,2022-12-06T00:50:44Z,620000,False,167.0,195.0,1,right,MISS L. Dort 25' running 3PT,[1629652],5,1610612760.0,OKC,running,,,Dort,L. Dort,,,,,Above the Break 3,24+ Right Center,,,,,,Missed,,,25.65,,,,,,,,,,,
05:37,64,PT05M37.00S,2022-12-06T00:50:38.5Z,1,REGULAR,rebound,defensive,[],203992,,,1610612737,13,12,2022-12-06T00:50:44Z,630000,False,,,0,,B. Bogdanovic REBOUND (Off:0 Def:1),[203992],13,1610612737.0,ATL,,,,Bogdanovic,B. Bogdanovic,,,,,Above the Break 3,24+ Right Center,,,,,,,63.0,,,1.0,1.0,0.0,,,,,,,,
05:27,65,PT05M27.00S,2022-12-06T00:50:49.1Z,1,REGULAR,3pt,Jump Shot,[],1627749,31.488173455978973,47.794117647058826,1610612737,16,12,2022-12-06T00:50:54Z,640000,False,11.0,243.0,1,left,D. Murray 24' 3PT  (8 PTS) (B. Bogdanovic 1 AST),"[1627749, 203992]",5,1610612737.0,ATL,,,,Murray,D. Murray,,,,,Above the Break 3,24+ Center,,,,,,Made,,8.0,24.37,,,,,B. Bogdanovic,203992.0,1.0,,,,
05:01,68,PT05M01.00S,2022-12-06T00:51:14.8Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1631114,93.11760840998686,50.73529411764706,1610612760,16,14,2022-12-06T00:51:21Z,660000,False,4.0,12.0,1,right,J. Williams driving DUNK (4 PTS) (J. Giddey 2 AST),"[1631114, 1630581]",8,1610612760.0,OKC,driving,,,Williams,J. Williams,,,,,Restricted Area,0-8 Center,,,,,,Made,,4.0,1.27,,,,,J. Giddey,1630581.0,2.0,,,,
04:44,70,PT04M44.00S,2022-12-06T00:51:30.8Z,1,REGULAR,2pt,Jump Shot,[],1627749,19.267411300919843,75.98039215686273,1610612737,18,14,2022-12-06T00:51:37Z,680000,False,-130.0,129.0,1,left,D. Murray 18' pullup Jump Shot (10 PTS),[1627749],5,1610612737.0,ATL,pullup,,,Murray,D. Murray,,,,,Mid-Range,16-24 Left Center,,,,,,Made,,10.0,18.28,,,,,,,,,,,
04:32,72,PT04M32.00S,2022-12-06T00:51:48.5Z,1,REGULAR,substitution,out,[],203991,,,1610612760,18,14,2022-12-06T00:52:07Z,700000,False,,,0,,SUB out: C. Capela,[203991],15,1610612737.0,ATL,,,,Capela,C. Capela,,,,,,,,,,,,,,,,,,,,,,,,,,
04:32,73,PT04M32.00S,2022-12-06T00:51:48.5Z,1,REGULAR,substitution,out,[],1631100,,,1610612760,18,14,2022-12-06T00:52:07Z,710000,False,,,0,,SUB out: A. Griffin,[1631100],14,1610612737.0,ATL,,,,Griffin,A. Griffin,,,,,,,,,,,,,,,,,,,,,,,,,,
04:32,74,PT04M32.00S,2022-12-06T00:51:48.5Z,1,REGULAR,substitution,out,[],1629652,,,1610612760,18,14,2022-12-06T00:52:07Z,720000,False,,,0,,SUB out: L. Dort,[1629652],5,1610612760.0,OKC,,,,Dort,L. Dort,,,,,,,,,,,,,,,,,,,,,,,,,,
04:32,75,PT04M32.00S,2022-12-06T00:51:48.5Z,1,REGULAR,substitution,out,[],1630581,,,1610612760,18,14,2022-12-06T00:52:07Z,730000,False,,,0,,SUB out: J. Giddey,[1630581],3,1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,,,,,,,,,,,,,,,,,,,,,,
04:32,76,PT04M32.00S,2022-12-06T00:51:48.5Z,1,REGULAR,substitution,out,[],1630526,,,1610612760,18,14,2022-12-06T00:52:07Z,740000,False,,,0,,SUB out: J. Robinson-Earl,[1630526],50,1610612760.0,OKC,,,,Robinson-Earl,J. Robinson-Earl,,,,,,,,,,,,,,,,,,,,,,,,,,
04:32,77,PT04M32.00S,2022-12-06T00:51:48.5Z,1,REGULAR,substitution,in,[],1630168,,,1610612760,18,14,2022-12-06T00:52:07Z,750000,False,,,0,,SUB in: O. Okongwu,[1630168],17,1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,,,,,,,,,,,,,,,,,,,,,,
04:32,78,PT04M32.00S,2022-12-06T00:51:48.5Z,1,REGULAR,substitution,in,[],1629633,,,1610612760,18,14,2022-12-06T00:52:07Z,760000,False,,,0,,SUB in: J. Culver,[1629633],7,1610612737.0,ATL,,,,Culver,J. Culver,,,,,,,,,,,,,,,,,,,,,,,,,,
04:32,79,PT04M32.00S,2022-12-06T00:51:48.5Z,1,REGULAR,substitution,in,[],203488,,,1610612760,18,14,2022-12-06T00:52:07Z,770000,False,,,0,,SUB in: M. Muscala,[203488],33,1610612760.0,OKC,,,,Muscala,M. Muscala,,,,,,,,,,,,,,,,,,,,,,,,,,
04:32,80,PT04M32.00S,2022-12-06T00:51:48.5Z,1,REGULAR,substitution,in,[],1630544,,,1610612760,18,14,2022-12-06T00:52:07Z,780000,False,,,0,,SUB in: T. Mann,[1630544],23,1610612760.0,OKC,,,,Mann,T. Mann,,,,,,,,,,,,,,,,,,,,,,,,,,
