actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,turnoverTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
18,PT09M46.00S,2022-12-03T00:42:52.8Z,1,REGULAR,3pt,Jump Shot,[],203484,9.411957950065702,98.2843137254902,1610612743,8,2,2022-12-03T00:42:58Z,180000,False,-241.0,36.0,1,left,MISS K. Caldwell-Pope 24' 3PT,[203484],1610612743.0,DEN,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,Left Corner 3,24+ Left,24.41,Missed,,,,,,,,,,,,,,,,,,
19,PT09M42.00S,2022-12-03T00:42:56.8Z,1,REGULAR,rebound,defensive,[],1627749,,,1610612737,8,2,2022-12-03T00:42:58Z,190000,False,,,0,,D. Murray REBOUND (Off:0 Def:1),[1627749],1610612737.0,ATL,,,,Murray,D. Murray,,,,,Left Corner 3,24+ Left,,,,,,,,,18.0,1.0,1.0,0.0,,,,,,,,
20,PT09M37.00S,2022-12-03T00:43:02.1Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203991,87.20433639947439,49.50980392156863,1610612737,10,2,2022-12-03T00:43:14Z,200000,False,-2.0,68.0,1,right,C. Capela 6' Jump Shot (4 PTS) (D. Murray 2 AST),"[203991, 1627749]",1610612737.0,ATL,,,,Capela,C. Capela,,,,,In The Paint (Non-RA),0-8 Center,6.78,Made,4.0,D. Murray,1627749.0,2.0,,,,,,,,,,,,,,
22,PT09M23.00S,2022-12-03T00:43:19.1Z,1,REGULAR,foul,personal,[],203991,,,1610612743,10,2,2022-12-03T00:43:26Z,220000,False,,,0,,C. Capela personal FOUL (1 PF),"[203991, 203999]",1610612737.0,ATL,,,,Capela,C. Capela,,,,,Above the Break 3,16-24 Left Center,,,,,,,1628480.0,,,,,,1.0,0.0,Jokic,203999.0,,,,
24,PT09M18.00S,2022-12-03T00:43:37.4Z,1,REGULAR,3pt,Jump Shot,[],203999,33.327858081471746,69.6078431372549,1610612743,10,2,2022-12-03T00:43:42Z,240000,False,-98.0,261.0,1,left,MISS N. Jokic 27' 3PT,[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,Above the Break 3,24+ Left Center,27.86,Missed,,,,,,,,,,,,,,,,,,
25,PT09M14.00S,2022-12-03T00:43:41.4Z,1,REGULAR,rebound,defensive,[],1630552,,,1610612737,10,2,2022-12-03T00:43:42Z,250000,False,,,0,,J. Johnson REBOUND (Off:0 Def:1),[1630552],1610612737.0,ATL,,,,Johnson,J. Johnson,,,,,Above the Break 3,24+ Left Center,,,,,,,,,24.0,1.0,1.0,0.0,,,,,,,,
26,PT09M06.00S,2022-12-03T00:43:48.6Z,1,REGULAR,3pt,Jump Shot,[],1631100,92.06636005256242,3.1862745098039214,1610612737,13,2,2022-12-03T00:43:53Z,260000,False,-234.0,22.0,1,right,A. Griffin 3PT  (5 PTS) (J. Johnson 1 AST),"[1631100, 1630552]",1610612737.0,ATL,,,,Griffin,A. Griffin,,,,,Left Corner 3,24+ Left,23.51,Made,5.0,J. Johnson,1630552.0,1.0,,,,,,,,,,,,,,
28,PT09M05.00S,2022-12-03T00:43:55.3Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612743,13,2,2022-12-03T00:43:55Z,280000,False,,,0,,DEN Timeout,[],1610612743.0,DEN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,PT09M00.00S,2022-12-03T00:46:54.4Z,1,REGULAR,foul,personal,[],1629633,,,1610612743,13,2,2022-12-03T00:47:06Z,290000,False,,,0,,J. Culver personal FOUL (1 PF),"[1629633, 203484]",1610612737.0,ATL,,,,Culver,J. Culver,,,,,Mid-Range,16-24 Left Center,,,,,,,1162.0,,,,,,1.0,0.0,Caldwell-Pope,203484.0,,,,
31,PT08M52.00S,2022-12-03T00:47:19.2Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],203999,12.434296977660972,52.450980392156865,1610612743,13,4,2022-12-03T00:47:24Z,310000,False,-12.0,64.0,1,left,N. Jokic 6' driving Hook (2 PTS) (B. Brown 1 AST),"[203999, 1628971]",1610612743.0,DEN,driving,,,Jokic,N. Jokic,,,,,In The Paint (Non-RA),0-8 Center,6.56,Made,2.0,B. Brown,1628971.0,1.0,,,,,,,,,,,,,,
33,PT08M25.00S,2022-12-03T00:47:46.0Z,1,REGULAR,2pt,Jump Shot,[],203991,73.9323258869908,36.76470588235294,1610612737,13,4,2022-12-03T00:47:51Z,330000,False,-66.0,193.0,1,right,MISS C. Capela 20' Jump Shot,[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,Mid-Range,16-24 Left Center,20.36,Missed,,,,,,,,,,,,,,,,,,
34,PT08M23.00S,2022-12-03T00:47:48.9Z,1,REGULAR,rebound,defensive,[],1627750,,,1610612743,13,4,2022-12-03T00:47:48Z,340000,False,,,0,,J. Murray REBOUND (Off:0 Def:1),[1627750],1610612743.0,DEN,,,,Murray,J. Murray,,,,,Mid-Range,16-24 Left Center,,,,,,,,,33.0,1.0,1.0,0.0,,,,,,,,
35,PT08M17.00S,2022-12-03T00:47:55.4Z,1,REGULAR,3pt,Jump Shot,[],203999,33.98488830486202,67.40196078431373,1610612743,13,4,2022-12-03T00:48:01Z,350000,False,-87.0,267.0,1,left,MISS N. Jokic 28' 3PT,[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,Above the Break 3,24+ Left Center,28.08,Missed,,,,,,,,,,,,,,,,,,
36,PT08M13.00S,2022-12-03T00:47:59.4Z,1,REGULAR,rebound,defensive,[],1630552,,,1610612737,13,4,2022-12-03T00:48:01Z,360000,False,,,0,,J. Johnson REBOUND (Off:0 Def:2),[1630552],1610612737.0,ATL,,,,Johnson,J. Johnson,,,,,Above the Break 3,24+ Left Center,,,,,,,,,35.0,2.0,2.0,0.0,,,,,,,,
37,PT08M02.00S,2022-12-03T00:48:10.0Z,1,REGULAR,3pt,Jump Shot,[],1631100,75.77201051248358,82.84313725490196,1610612737,13,4,2022-12-03T00:48:14Z,370000,False,164.0,175.0,1,right,MISS A. Griffin 24' 3PT,[1631100],1610612737.0,ATL,,,,Griffin,A. Griffin,,,,,Above the Break 3,24+ Right Center,24.01,Missed,,,,,,,,,,,,,,,,,,
38,PT07M59.00S,2022-12-03T00:48:13.0Z,1,REGULAR,rebound,defensive,[],203932,,,1610612743,13,4,2022-12-03T00:48:14Z,380000,False,,,0,,A. Gordon REBOUND (Off:0 Def:1),[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,Above the Break 3,24+ Right Center,,,,,,,,,37.0,1.0,1.0,0.0,,,,,,,,
39,PT07M50.00S,2022-12-03T00:48:22.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203484,8.229303547963205,51.9607843137255,1610612743,13,6,2022-12-03T00:48:28Z,390000,False,-10.0,25.0,1,left,K. Caldwell-Pope cutting Layup (2 PTS) (N. Jokic 2 AST),"[203484, 203999]",1610612743.0,DEN,cutting,,,Caldwell-Pope,K. Caldwell-Pope,,,,,Restricted Area,0-8 Center,2.68,Made,2.0,N. Jokic,203999.0,2.0,,,,,,,,,,,,,,
41,PT07M26.00S,2022-12-03T00:48:45.8Z,1,REGULAR,2pt,Jump Shot,[],1629633,74.72076215505913,54.65686274509803,1610612737,13,6,2022-12-03T00:48:51Z,410000,False,23.0,185.0,1,right,MISS J. Culver 18' pullup Shot,[1629633],1610612737.0,ATL,pullup,,,Culver,J. Culver,,,,,Mid-Range,16-24 Center,18.66,Missed,,,,,,,,,,,,,,,,,,
42,PT07M23.00S,2022-12-03T00:48:48.8Z,1,REGULAR,rebound,defensive,[],203999,,,1610612743,13,6,2022-12-03T00:48:51Z,420000,False,,,0,,N. Jokic REBOUND (Off:0 Def:1),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,Mid-Range,16-24 Center,,,,,,,,,41.0,1.0,1.0,0.0,,,,,,,,
43,PT07M15.00S,2022-12-03T00:48:56.3Z,1,REGULAR,2pt,Jump Shot,[],1627750,15.193823915900131,68.62745098039215,1610612743,13,8,2022-12-03T00:49:04Z,430000,False,-93.0,90.0,1,left,J. Murray 12' driving floating bank Jump Shot (2 PTS),[1627750],1610612743.0,DEN,driving floating bank,,,Murray,J. Murray,,,,,Mid-Range,8-16 Left,12.97,Made,2.0,,,,,,,,,,,,,,,,,
44,PT07M02.00S,2022-12-03T00:49:10.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630552,94.95729303547962,49.01960784313725,1610612737,15,8,2022-12-03T00:49:15Z,440000,False,-5.0,-5.0,1,right,J. Johnson cutting Layup (2 PTS) (D. Murray 3 AST),"[1630552, 1627749]",1610612737.0,ATL,cutting,,,Johnson,J. Johnson,,,,,Restricted Area,0-8 Center,0.71,Made,2.0,D. Murray,1627749.0,3.0,,,,,,,,,,,,,,
46,PT06M48.00S,2022-12-03T00:49:23.5Z,1,REGULAR,2pt,Jump Shot,[],1627750,7.835085413929041,81.61764705882352,1610612743,15,10,2022-12-03T00:50:00Z,460000,False,-158.0,21.0,1,left,J. Murray 15' step back Jump Shot (4 PTS),[1627750],1610612743.0,DEN,step back,,,Murray,J. Murray,,,,,Mid-Range,8-16 Left,15.95,Made,4.0,,,,,,,,,,,,,,,,,
47,PT06M39.00S,2022-12-03T00:49:38.5Z,1,REGULAR,violation,kicked ball,[],203999,,,1610612737,15,10,2022-12-03T00:49:51Z,470000,False,,,0,,N. Jokic kicked ball VIOLATION,[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,,,,,,,1628480.0,,,,,,,,,,,,,
48,PT06M29.00S,2022-12-03T00:49:57.3Z,1,REGULAR,3pt,Jump Shot,[],1627749,68.28186596583443,48.529411764705884,1610612737,15,10,2022-12-03T00:50:01Z,480000,False,-7.0,246.0,1,right,MISS D. Murray 24' 3PT,[1627749],1610612737.0,ATL,,,,Murray,D. Murray,,,,,Above the Break 3,24+ Center,24.58,Missed,,,,,,,,,,,,,,,,,,
49,PT06M27.00S,2022-12-03T00:49:59.5Z,1,REGULAR,rebound,defensive,[],203932,,,1610612743,15,10,2022-12-03T00:49:59Z,490000,False,,,0,,A. Gordon REBOUND (Off:0 Def:2),[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,Above the Break 3,24+ Center,,,,,,,,,48.0,2.0,2.0,0.0,,,,,,,,
50,PT06M16.00S,2022-12-03T00:50:11.7Z,1,REGULAR,2pt,Jump Shot,[],1627750,29.25427069645204,50.98039215686274,1610612743,15,10,2022-12-03T00:50:16Z,500000,False,-5.0,222.0,1,left,MISS J. Murray 22' step back Shot,[1627750],1610612743.0,DEN,step back,,,Murray,J. Murray,,,,,Mid-Range,16-24 Center,22.26,Missed,,,,,,,,,,,,,,,,,,
51,PT06M13.00S,2022-12-03T00:50:14.2Z,1,REGULAR,rebound,defensive,[],1630552,,,1610612737,15,10,2022-12-03T00:50:14Z,510000,False,,,0,,J. Johnson REBOUND (Off:0 Def:3),[1630552],1610612737.0,ATL,,,,Johnson,J. Johnson,,,,,Mid-Range,16-24 Center,,,,,,,,,50.0,3.0,3.0,0.0,,,,,,,,
52,PT06M08.00S,2022-12-03T00:50:19.0Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630552,92.72339027595268,44.85294117647059,1610612737,17,10,2022-12-03T00:50:28Z,520000,False,-26.0,16.0,1,right,J. Johnson running Layup (4 PTS),[1630552],1610612737.0,ATL,running,,,Johnson,J. Johnson,,,,,Restricted Area,0-8 Center,3.02,Made,4.0,,,,,,,,,,,,,,,,,
53,PT06M01.00S,2022-12-03T00:50:28.7Z,1,REGULAR,turnover,out-of-bounds,[],203999,,,1610612743,17,10,2022-12-03T00:54:09Z,530000,False,,,0,,N. Jokic bad pass out-of-bounds TURNOVER (1 TO),[203999],1610612743.0,DEN,bad pass,,,Jokic,N. Jokic,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,1628480.0,1.0,,,,,,,,,,,,
54,PT05M51.00S,2022-12-03T00:50:41.7Z,1,REGULAR,2pt,Jump Shot,['fromturnover'],1630552,74.19513797634691,46.81372549019608,1610612737,19,10,2022-12-03T00:50:50Z,540000,False,-16.0,190.0,1,right,J. Johnson 19' pullup Jump Shot (6 PTS) (D. Murray 4 AST),"[1630552, 1627749]",1610612737.0,ATL,pullup,,,Johnson,J. Johnson,,,,,Mid-Range,16-24 Center,19.08,Made,6.0,D. Murray,1627749.0,4.0,,,,,,,,,,,,,,
56,PT05M39.00S,2022-12-03T00:50:55.7Z,1,REGULAR,foul,personal,['2freethrow'],1630552,,,1610612743,19,10,2022-12-03T00:51:19Z,560000,False,,,0,,J. Johnson shooting personal FOUL (1 PF) (Murray 2 FT),"[1630552, 1627750]",1610612737.0,ATL,shooting,,,Johnson,J. Johnson,,,,,Restricted Area,0-8 Center,,,,,,,1628480.0,,,,,,1.0,0.0,Murray,1627750.0,,,,
58,PT05M39.00S,2022-12-03T00:51:19.9Z,1,REGULAR,freethrow,1 of 2,[],1627750,,,1610612743,19,11,2022-12-03T00:56:37Z,580000,False,,,0,,J. Murray Free Throw 1 of 2 (5 PTS),[1627750],1610612743.0,DEN,,,,Murray,J. Murray,,,,,,,,Made,5.0,,,,,,,,,,,,,,,,,
61,PT05M39.00S,2022-12-03T00:51:19.9Z,1,REGULAR,freethrow,2 of 2,[],1627750,,,1610612743,19,12,2022-12-03T00:56:37Z,585000,False,,,0,,J. Murray Free Throw 2 of 2 (6 PTS),[1627750],1610612743.0,DEN,,,,Murray,J. Murray,,,,,,,,Made,6.0,,,,,,,,,,,,,,,,,
59,PT05M39.00S,2022-12-03T00:51:22.1Z,1,REGULAR,substitution,out,[],1629633,,,1610612737,19,12,2022-12-03T00:56:37Z,590000,False,,,0,,SUB out: J. Culver,[1629633],1610612737.0,ATL,,,,Culver,J. Culver,,,,,,,,,,,,,,,,,,,,,,,,,,
60,PT05M39.00S,2022-12-03T00:51:22.1Z,1,REGULAR,substitution,in,[],203992,,,1610612737,19,12,2022-12-03T00:56:37Z,600000,False,,,0,,SUB in: B. Bogdanovic,[203992],1610612737.0,ATL,,,,Bogdanovic,B. Bogdanovic,,,,,,,,,,,,,,,,,,,,,,,,,,
62,PT05M24.00S,2022-12-03T00:51:58.1Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203992,83.52496714848883,50.245098039215684,1610612737,19,12,2022-12-03T00:52:09Z,605000,False,1.0,102.0,1,right,MISS B. Bogdanovic 10' pullup Shot,[203992],1610612737.0,ATL,pullup,,,Bogdanovic,B. Bogdanovic,,,,,In The Paint (Non-RA),8-16 Center,10.24,Missed,,,,,,,,,,,,,,,,,,
63,PT05M23.00S,2022-12-03T00:51:59.1Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612743,19,12,2022-12-03T00:52:09Z,607500,False,,,0,,TEAM defensive REBOUND,[],1610612743.0,DEN,,,,,,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,62.0,,,,,,,,,,,
65,PT05M08.00S,2022-12-03T00:52:27.4Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628971,17.559132720105126,48.529411764705884,1610612743,19,12,2022-12-03T00:52:33Z,650000,False,7.0,113.0,1,left,MISS B. Brown 11' floating Shot,[1628971],1610612743.0,DEN,floating,,,Brown,B. Brown,,,,,In The Paint (Non-RA),8-16 Center,11.28,Missed,,,,,,,,,,,,,,,,,,
66,PT05M05.00S,2022-12-03T00:52:30.2Z,1,REGULAR,rebound,defensive,[],1630552,,,1610612737,19,12,2022-12-03T00:52:30Z,660000,False,,,0,,J. Johnson REBOUND (Off:0 Def:4),[1630552],1610612737.0,ATL,,,,Johnson,J. Johnson,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,65.0,4.0,4.0,0.0,,,,,,,,
67,PT04M58.00S,2022-12-03T00:52:37.4Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631100,83.78777923784494,50.245098039215684,1610612737,21,12,2022-12-03T00:52:45Z,670000,False,1.0,100.0,1,right,A. Griffin 9' driving floating Jump Shot (7 PTS) (J. Johnson 2 AST),"[1631100, 1630552]",1610612737.0,ATL,driving floating,,,Griffin,A. Griffin,,,,,In The Paint (Non-RA),8-16 Center,9.99,Made,7.0,J. Johnson,1630552.0,2.0,,,,,,,,,,,,,,
69,PT04M42.00S,2022-12-03T00:52:52.7Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],203932,7.440867279894875,52.69607843137255,1610612743,21,14,2022-12-03T00:53:00Z,690000,False,-13.0,17.0,1,left,A. Gordon alley-oop DUNK (4 PTS) (N. Jokic 3 AST),"[203932, 203999]",1610612743.0,DEN,alley-oop,,,Gordon,A. Gordon,,,,,Restricted Area,0-8 Center,2.2,Made,4.0,N. Jokic,203999.0,3.0,,,,,,,,,,,,,,
71,PT04M31.00S,2022-12-03T00:53:04.1Z,1,REGULAR,turnover,lost ball,[],1627749,,,1610612737,21,14,2022-12-03T00:53:09Z,710000,False,,,0,,D. Murray lost ball TURNOVER (1 TO),"[1627749, 203932]",1610612737.0,ATL,,,,Murray,D. Murray,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,1.0,,,,,,,,,Gordon,203932.0,,
72,PT04M31.00S,2022-12-03T00:53:04.1Z,1,REGULAR,steal,,[],203932,,,1610612743,21,14,2022-12-03T00:53:06Z,720000,False,,,0,,A. Gordon STEAL (1 STL),[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
73,PT04M21.00S,2022-12-03T00:53:14.2Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",203932,7.703679369250986,52.20588235294118,1610612743,21,16,2022-12-03T00:53:20Z,730000,False,-11.0,20.0,1,left,A. Gordon cutting DUNK (6 PTS) (J. Murray 1 AST),"[203932, 1627750]",1610612743.0,DEN,cutting,,,Gordon,A. Gordon,,,,,Restricted Area,0-8 Center,2.27,Made,6.0,J. Murray,1627750.0,1.0,,,,,,,,,,,,,,
75,PT04M21.00S,2022-12-03T00:53:19.1Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612737,21,16,2022-12-03T00:53:19Z,750000,False,,,0,,ATL Timeout,[],1610612737.0,ATL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76,PT04M21.00S,2022-12-03T00:55:43.9Z,1,REGULAR,substitution,out,[],1631100,,,1610612737,21,16,2022-12-03T00:56:00Z,760000,False,,,0,,SUB out: A. Griffin,[1631100],1610612737.0,ATL,,,,Griffin,A. Griffin,,,,,,,,,,,,,,,,,,,,,,,,,,
77,PT04M21.00S,2022-12-03T00:55:43.9Z,1,REGULAR,substitution,out,[],1628971,,,1610612737,21,16,2022-12-03T00:56:00Z,770000,False,,,0,,SUB out: B. Brown,[1628971],1610612743.0,DEN,,,,Brown,B. Brown,,,,,,,,,,,,,,,,,,,,,,,,,,
78,PT04M21.00S,2022-12-03T00:55:43.9Z,1,REGULAR,substitution,out,[],203932,,,1610612737,21,16,2022-12-03T00:56:00Z,780000,False,,,0,,SUB out: A. Gordon,[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,,,,,,,,,,,,,,,,,,,,,,
79,PT04M21.00S,2022-12-03T00:55:43.9Z,1,REGULAR,substitution,in,[],1629633,,,1610612737,21,16,2022-12-03T00:56:00Z,790000,False,,,0,,SUB in: J. Culver,[1629633],1610612737.0,ATL,,,,Culver,J. Culver,,,,,,,,,,,,,,,,,,,,,,,,,,
80,PT04M21.00S,2022-12-03T00:55:43.9Z,1,REGULAR,substitution,in,[],1628427,,,1610612737,21,16,2022-12-03T00:56:00Z,800000,False,,,0,,SUB in: V. Cancar,[1628427],1610612743.0,DEN,,,,Cancar,V. Cancar,,,,,,,,,,,,,,,,,,,,,,,,,,
81,PT04M21.00S,2022-12-03T00:55:43.9Z,1,REGULAR,substitution,in,[],1630538,,,1610612737,21,16,2022-12-03T00:56:00Z,810000,False,,,0,,SUB in: B. Hyland,[1630538],1610612743.0,DEN,,,,Hyland,B. Hyland,,,,,,,,,,,,,,,,,,,,,,,,,,
82,PT04M08.00S,2022-12-03T00:56:25.9Z,1,REGULAR,3pt,Jump Shot,[],203992,68.01905387647832,31.61764705882353,1610612737,21,16,2022-12-03T00:56:31Z,820000,False,-92.0,248.0,1,right,MISS B. Bogdanovic 26' 3PT,[203992],1610612737.0,ATL,,,,Bogdanovic,B. Bogdanovic,,,,,Above the Break 3,24+ Left Center,26.46,Missed,,,,,,,,,,,,,,,,,,
83,PT04M04.00S,2022-12-03T00:56:29.9Z,1,REGULAR,rebound,defensive,[],1627750,,,1610612743,21,16,2022-12-03T00:56:31Z,830000,False,,,0,,J. Murray REBOUND (Off:0 Def:2),[1627750],1610612743.0,DEN,,,,Murray,J. Murray,,,,,Above the Break 3,24+ Left Center,,,,,,,,,82.0,2.0,2.0,0.0,,,,,,,,
84,PT03M53.00S,2022-12-03T00:56:41.0Z,1,REGULAR,turnover,bad pass,[],1627750,,,1610612743,21,16,2022-12-03T00:56:46Z,840000,False,,,0,,J. Murray bad pass TURNOVER (1 TO),"[1627750, 1629633]",1610612743.0,DEN,,,,Murray,J. Murray,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,1.0,,,,,,,,,Culver,1629633.0,,
85,PT03M53.00S,2022-12-03T00:56:41.0Z,1,REGULAR,steal,,[],1629633,,,1610612737,21,16,2022-12-03T00:56:43Z,850000,False,,,0,,J. Culver STEAL (1 STL),[1629633],1610612737.0,ATL,,,,Culver,J. Culver,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
86,PT03M48.00S,2022-12-03T00:56:45.8Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630552,92.32917214191852,49.01960784313725,1610612737,21,16,2022-12-03T00:56:53Z,860000,False,-5.0,20.0,1,right,MISS J. Johnson alley-oop DUNK,[1630552],1610612737.0,ATL,alley-oop,,,Johnson,J. Johnson,,,,,Restricted Area,0-8 Center,2.02,Missed,,,,,,,,,,,,,,,,,,
