shortFormattedClock,actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,jerseyNumber,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,turnoverTotal,stealPlayerName,stealPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
10:24,17,PT10M24.00S,2022-12-11T23:47:37.8Z,1,REGULAR,2pt,Jump Shot,[],202696,94.1688567674113,26.715686274509803,1610612741,2,6,2022-12-11T23:47:42Z,170000,False,-116.0,2.0,1,right,N. Vucevic 11' Jump Shot (2 PTS) (A. Dosunmu 2 AST),"[202696, 1630245]",9,1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,Mid-Range,8-16 Left,11.64,Made,2.0,,,,A. Dosunmu,1630245.0,2.0,,,,,,,,,,,
10:08,19,PT10M08.00S,2022-12-11T23:47:54.2Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'defensivegoaltending']",1631100,5.206964520367937,50.73529411764706,1610612737,4,6,2022-12-11T23:48:15Z,190000,False,-4.0,-4.0,1,left,A. Griffin cutting Layup (2 PTS) (T. Young 1 AST),"[1631100, 1629027]",14,1610612737.0,ATL,cutting,,,Griffin,A. Griffin,,,,,Restricted Area,0-8 Center,0.52,Made,2.0,,,,T. Young,1629027.0,1.0,,,,,,,,,,,
10:08,20,PT10M08.00S,2022-12-11T23:48:03.3Z,1,REGULAR,violation,defensive goaltending,[],1630172,,,1610612737,4,6,2022-12-11T23:48:07Z,200000,False,,,0,,P. Williams defensive goaltending VIOLATION,[1630172],44,1610612741.0,CHI,,,,Williams,P. Williams,,,,,,,,,,,,,,,,,,,,1628485.0,,,,,,
09:53,22,PT09M53.00S,2022-12-11T23:48:20.4Z,1,REGULAR,2pt,Jump Shot,[],1630172,81.15965834428384,75.0,1610612741,4,6,2022-12-11T23:48:24Z,210000,False,125.0,125.0,1,right,MISS P. Williams 17' pullup Shot,[1630172],44,1610612741.0,CHI,pullup,,,Williams,P. Williams,,,,,Mid-Range,16-24 Right Center,17.65,Missed,,,,,,,,,,,,,,,,,,
09:50,23,PT09M50.00S,2022-12-11T23:48:23.5Z,1,REGULAR,rebound,defensive,[],203991,,,1610612737,4,6,2022-12-11T23:48:23Z,220000,False,,,0,,C. Capela REBOUND (Off:0 Def:1),[203991],15,1610612737.0,ATL,,,,Capela,C. Capela,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,22.0,1.0,1.0,0.0,,,,,,,
09:43,24,PT09M43.00S,2022-12-11T23:48:30.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203991,6.915243101182654,48.28431372549019,1610612737,4,6,2022-12-11T23:48:37Z,230000,False,9.0,13.0,1,left,MISS C. Capela alley-oop Layup,[203991],15,1610612737.0,ATL,alley-oop,,,Capela,C. Capela,,,,,Restricted Area,0-8 Center,1.52,Missed,,,,,,,,,,,,,,,,,,
09:40,25,PT09M40.00S,2022-12-11T23:48:33.8Z,1,REGULAR,rebound,defensive,[],202696,,,1610612741,4,6,2022-12-11T23:48:37Z,240000,False,,,0,,N. Vucevic REBOUND (Off:0 Def:1),[202696],9,1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,Restricted Area,0-8 Center,,,,,,,,,,24.0,1.0,1.0,0.0,,,,,,,
09:30,26,PT09M30.00S,2022-12-11T23:48:43.9Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201942,81.15965834428384,37.745098039215684,1610612741,4,6,2022-12-11T23:48:48Z,250000,False,-61.0,125.0,1,right,MISS D. DeRozan 13' pullup Shot,[201942],11,1610612741.0,CHI,pullup,,,DeRozan,D. DeRozan,,,,,In The Paint (Non-RA),8-16 Center,13.89,Missed,,,,,,,,,,,,,,,,,,
09:27,27,PT09M27.00S,2022-12-11T23:48:46.9Z,1,REGULAR,rebound,defensive,[],203991,,,1610612737,4,6,2022-12-11T23:48:48Z,260000,False,,,0,,C. Capela REBOUND (Off:0 Def:2),[203991],15,1610612737.0,ATL,,,,Capela,C. Capela,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,26.0,2.0,2.0,0.0,,,,,,,
09:15,28,PT09M15.00S,2022-12-11T23:48:58.6Z,1,REGULAR,3pt,Jump Shot,[],1631100,30.831143232588698,32.59803921568628,1610612737,7,6,2022-12-11T23:49:04Z,270000,False,87.0,237.0,1,left,A. Griffin 25' 3PT  (5 PTS) (D. Hunter 1 AST),"[1631100, 1629631]",14,1610612737.0,ATL,,,,Griffin,A. Griffin,,,,,Above the Break 3,24+ Right Center,25.27,Made,5.0,,,,D. Hunter,1629631.0,1.0,,,,,,,,,,,
08:59,30,PT08M59.00S,2022-12-11T23:49:14.2Z,1,REGULAR,2pt,Jump Shot,[],203897,79.188567674113,80.88235294117648,1610612741,7,8,2022-12-11T23:50:18Z,290000,False,154.0,143.0,1,right,Z. LaVine 21' step back Jump Shot (4 PTS),[203897],8,1610612741.0,CHI,step back,,,LaVine,Z. LaVine,,,,,Mid-Range,16-24 Right Center,21.05,Made,4.0,,,,,,,,,,,,,,,,,
08:46,31,PT08M46.00S,2022-12-11T23:49:27.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203991,5.075558475689881,52.450980392156865,1610612737,9,8,2022-12-11T23:49:32Z,300000,False,-12.0,-5.0,1,left,C. Capela Layup (2 PTS) (T. Young 2 AST),"[203991, 1629027]",15,1610612737.0,ATL,,,,Capela,C. Capela,,,,,Restricted Area,0-8 Center,1.32,Made,2.0,,,,T. Young,1629027.0,2.0,,,,,,,,,,,
08:29,34,PT08M29.00S,2022-12-11T23:49:58.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],202696,93.24901445466492,50.98039215686274,1610612741,9,10,2022-12-11T23:50:04Z,330000,False,5.0,11.0,1,right,N. Vucevic reverse Layup (4 PTS) (D. DeRozan 1 AST),"[202696, 201942]",9,1610612741.0,CHI,reverse,,,Vucevic,N. Vucevic,,,,,Restricted Area,0-8 Center,1.2,Made,4.0,,,,D. DeRozan,201942.0,1.0,,,,,,,,,,,
08:15,36,PT08M15.00S,2022-12-11T23:50:12.8Z,1,REGULAR,foul,personal,['2freethrow'],203897,,,1610612737,9,10,2022-12-11T23:50:36Z,350000,False,,,0,,Z. LaVine shooting personal FOUL (1 PF) (Young 2 FT),"[203897, 1629027]",8,1610612741.0,CHI,shooting,,,LaVine,Z. LaVine,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,200832.0,1.0,0.0,Young,1629027.0,,
08:15,38,PT08M15.00S,2022-12-11T23:50:37.6Z,1,REGULAR,freethrow,1 of 2,[],1629027,,,1610612737,9,10,2022-12-11T23:50:37Z,370000,False,,,0,,MISS T. Young Free Throw 1 of 2,[1629027],11,1610612737.0,ATL,,,,Young,T. Young,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
08:15,39,PT08M15.00S,2022-12-11T23:50:37.6Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612737,9,10,2022-12-11T23:50:37Z,380000,False,,,0,,TEAM offensive REBOUND,[],,1610612737.0,ATL,,,,,,,,,,,,,,,,,,,,,38.0,,,,,,,,,,
08:15,40,PT08M15.00S,2022-12-11T23:50:50.9Z,1,REGULAR,freethrow,2 of 2,[],1629027,,,1610612737,10,10,2022-12-11T23:50:50Z,390000,False,,,0,,T. Young Free Throw 2 of 2 (1 PTS),[1629027],11,1610612737.0,ATL,,,,Young,T. Young,,,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
07:52,41,PT07M52.00S,2022-12-11T23:51:15.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203897,92.59198423127464,50.0,1610612741,10,12,2022-12-11T23:51:21Z,400000,False,0.0,17.0,1,right,Z. LaVine driving Layup (6 PTS),[203897],8,1610612741.0,CHI,driving,,,LaVine,Z. LaVine,,,,,Restricted Area,0-8 Center,1.71,Made,6.0,,,,,,,,,,,,,,,,,
07:30,42,PT07M30.00S,2022-12-11T23:51:36.2Z,1,REGULAR,3pt,Jump Shot,[],1629027,31.882391590013142,36.51960784313725,1610612737,10,12,2022-12-11T23:51:41Z,410000,False,67.0,247.0,1,left,MISS T. Young 25' step back 3PT,[1629027],11,1610612737.0,ATL,step back,,,Young,T. Young,,,,,Above the Break 3,24+ Center,25.62,Missed,,,,,,,,,,,,,,,,,,
07:28,43,PT07M28.00S,2022-12-11T23:51:38.2Z,1,REGULAR,rebound,defensive,[],203897,,,1610612741,10,12,2022-12-11T23:51:41Z,420000,False,,,0,,Z. LaVine REBOUND (Off:0 Def:1),[203897],8,1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,Above the Break 3,24+ Center,,,,,,,,,,42.0,1.0,1.0,0.0,,,,,,,
07:19,44,PT07M19.00S,2022-12-11T23:51:50.3Z,1,REGULAR,turnover,out-of-bounds,[],203897,,,1610612741,10,12,2022-12-11T23:51:56Z,430000,False,,,0,,Z. LaVine lost ball out-of-bounds TURNOVER (2 TO),[203897],8,1610612741.0,CHI,lost ball,,,LaVine,Z. LaVine,,,,,Mid-Range,8-16 Right,,,,2.0,,,,,,,,,,200832.0,,,,,,
07:10,45,PT07M10.00S,2022-12-11T23:52:04.9Z,1,REGULAR,2pt,Jump Shot,['fromturnover'],1631100,4.944152431011826,21.568627450980394,1610612737,12,12,2022-12-11T23:52:09Z,440000,False,142.0,-6.0,1,left,A. Griffin 14' pullup Jump Shot (7 PTS) (T. Young 3 AST),"[1631100, 1629027]",14,1610612737.0,ATL,pullup,,,Griffin,A. Griffin,,,,,Mid-Range,8-16 Right,14.23,Made,7.0,,,,T. Young,1629027.0,3.0,,,,,,,,,,,
06:59,48,PT06M59.00S,2022-12-11T23:52:22.6Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612741,12,12,2022-12-11T23:52:26Z,470000,False,,,0,,ATL Timeout,[],,1610612737.0,ATL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06:59,49,PT06M59.00S,2022-12-11T23:54:47.4Z,1,REGULAR,substitution,out,[],1629631,,,1610612741,12,12,2022-12-11T23:55:07Z,480000,False,,,0,,SUB out: D. Hunter,[1629631],12,1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,,,,,,,,,,,,,,,,,,,,,,
06:59,50,PT06M59.00S,2022-12-11T23:54:47.4Z,1,REGULAR,substitution,in,[],203992,,,1610612741,12,12,2022-12-11T23:55:07Z,490000,False,,,0,,SUB in: B. Bogdanovic,[203992],13,1610612737.0,ATL,,,,Bogdanovic,B. Bogdanovic,,,,,,,,,,,,,,,,,,,,,,,,,,
06:48,51,PT06M48.00S,2022-12-11T23:55:35.1Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202696,81.94809461235218,42.15686274509804,1610612741,12,12,2022-12-11T23:55:41Z,500000,False,-39.0,117.0,1,right,MISS N. Vucevic 12' Jump Shot,[202696],9,1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,In The Paint (Non-RA),8-16 Center,12.36,Missed,,,,,,,,,,,,,,,,,,
06:43,52,PT06M43.00S,2022-12-11T23:55:40.1Z,1,REGULAR,rebound,offensive,[],1630245,,,1610612741,12,12,2022-12-11T23:55:41Z,510000,False,,,0,,A. Dosunmu REBOUND (Off:1 Def:0),[1630245],12,1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,51.0,1.0,0.0,1.0,,,,,,,
06:43,53,PT06M43.00S,2022-12-11T23:55:39.3Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630245,94.40999984741211,50.0,1610612741,12,12,2022-12-11T23:55:39Z,520000,False,0.0,0.0,1,right,MISS A. Dosunmu tip Layup,[1630245],12,1610612741.0,CHI,tip,,,Dosunmu,A. Dosunmu,,,,,Mid-Range,8-16 Left,0.0,Missed,,,,,,,,,,,,,,,,,,
06:41,54,PT06M41.00S,2022-12-11T23:55:40.5Z,1,REGULAR,rebound,offensive,[],1630245,,,1610612741,12,12,2022-12-11T23:55:40Z,530000,False,,,0,,A. Dosunmu REBOUND (Off:2 Def:0),[1630245],12,1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,Mid-Range,8-16 Left,,,,,,,,,,53.0,2.0,0.0,2.0,,,,,,,
06:41,55,PT06M41.00S,2022-12-11T23:55:40.5Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630245,94.40999984741211,50.0,1610612741,12,12,2022-12-11T23:55:40Z,540000,False,0.0,0.0,1,right,MISS A. Dosunmu tip Layup,[1630245],12,1610612741.0,CHI,tip,,,Dosunmu,A. Dosunmu,,,,,Mid-Range,8-16 Left,0.0,Missed,,,,,,,,,,,,,,,,,,
06:41,56,PT06M41.00S,2022-12-11T23:55:41.2Z,1,REGULAR,rebound,defensive,[],203991,,,1610612737,12,12,2022-12-11T23:55:41Z,550000,False,,,0,,C. Capela REBOUND (Off:0 Def:3),[203991],15,1610612737.0,ATL,,,,Capela,C. Capela,,,,,Mid-Range,8-16 Left,,,,,,,,,,55.0,3.0,3.0,0.0,,,,,,,
06:38,57,PT06M38.00S,2022-12-11T23:55:43.9Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],203992,20.18725361366623,9.803921568627452,1610612737,15,12,2022-12-11T23:55:49Z,560000,False,201.0,137.0,1,left,B. Bogdanovic 24' 3PT running (3 PTS) (T. Young 4 AST),"[203992, 1629027]",13,1610612737.0,ATL,running,,,Bogdanovic,B. Bogdanovic,,,,,Above the Break 3,24+ Right Center,24.34,Made,3.0,,,,T. Young,1629027.0,4.0,,,,,,,,,,,
06:29,59,PT06M29.00S,2022-12-11T23:55:56.1Z,1,REGULAR,foul,personal,[],1631100,,,1610612741,15,12,2022-12-11T23:56:02Z,580000,False,,,0,,A. Griffin personal FOUL (1 PF),"[1631100, 202696]",14,1610612737.0,ATL,,,,Griffin,A. Griffin,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,1628485.0,1.0,0.0,Vucevic,202696.0,,
06:23,61,PT06M23.00S,2022-12-11T23:56:21.4Z,1,REGULAR,2pt,Jump Shot,[],201942,79.31997371879106,71.32352941176471,1610612741,15,14,2022-12-11T23:58:09Z,600000,False,107.0,142.0,1,right,D. DeRozan 17' step back Jump Shot (2 PTS),[201942],11,1610612741.0,CHI,step back,,,DeRozan,D. DeRozan,,,,,Mid-Range,16-24 Right Center,17.75,Made,2.0,,,,,,,,,,,,,,,,,
06:09,63,PT06M09.00S,2022-12-11T23:56:36.2Z,1,REGULAR,3pt,Jump Shot,[],1631100,32.933639947437584,43.627450980392155,1610612737,15,14,2022-12-11T23:56:40Z,620000,False,32.0,257.0,1,left,MISS A. Griffin 25' 3PT,[1631100],14,1610612737.0,ATL,,,,Griffin,A. Griffin,,,,,Above the Break 3,24+ Center,25.91,Missed,,,,,,,,,,,,,,,,,,
06:05,64,PT06M05.00S,2022-12-11T23:56:40.2Z,1,REGULAR,rebound,defensive,[],201942,,,1610612741,15,14,2022-12-11T23:56:40Z,630000,False,,,0,,D. DeRozan REBOUND (Off:0 Def:2),[201942],11,1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,Above the Break 3,24+ Center,,,,,,,,,,63.0,2.0,2.0,0.0,,,,,,,
05:59,65,PT05M59.00S,2022-12-11T23:56:45.6Z,1,REGULAR,3pt,Jump Shot,[],1630172,76.95466491458606,90.68627450980392,1610612741,15,14,2022-12-11T23:56:50Z,640000,False,203.0,164.0,1,right,MISS P. Williams 26' 3PT,[1630172],44,1610612741.0,CHI,,,,Williams,P. Williams,,,,,Above the Break 3,24+ Right Center,26.13,Missed,,,,,,,,,,,,,,,,,,
05:56,66,PT05M56.00S,2022-12-11T23:56:48.6Z,1,REGULAR,rebound,defensive,[],203992,,,1610612737,15,14,2022-12-11T23:56:50Z,650000,False,,,0,,B. Bogdanovic REBOUND (Off:0 Def:1),[203992],13,1610612737.0,ATL,,,,Bogdanovic,B. Bogdanovic,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,65.0,1.0,1.0,0.0,,,,,,,
05:48,67,PT05M48.00S,2022-12-11T23:56:56.4Z,1,REGULAR,turnover,bad pass,[],1629027,,,1610612737,15,14,2022-12-11T23:57:00Z,660000,False,,,0,,T. Young bad pass TURNOVER (1 TO),"[1629027, 202696]",11,1610612737.0,ATL,,,,Young,T. Young,,,,,In The Paint (Non-RA),0-8 Center,,,,1.0,Vucevic,202696.0,,,,,,,,,,,,,,
05:48,68,PT05M48.00S,2022-12-11T23:56:56.4Z,1,REGULAR,steal,,[],202696,,,1610612741,15,14,2022-12-11T23:56:58Z,670000,False,,,0,,N. Vucevic STEAL (1 STL),[202696],9,1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
05:45,69,PT05M45.00S,2022-12-11T23:57:01.2Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630245,92.72339027595268,50.98039215686274,1610612741,15,14,2022-12-11T23:57:15Z,680000,False,5.0,16.0,1,right,MISS A. Dosunmu running Layup - blocked,"[1630245, 1630235]",12,1610612741.0,CHI,running,,,Dosunmu,A. Dosunmu,,,,,Restricted Area,0-8 Center,1.66,Missed,,,,,,,,,,,,,,,,,Forrest,1630235.0
05:45,70,PT05M45.00S,2022-12-11T23:57:01.2Z,1,REGULAR,block,,[],1630235,,,1610612741,15,14,2022-12-11T23:57:04Z,690000,False,,,0,,T. Forrest BLOCK (1 BLK),[1630235],2,1610612737.0,ATL,,,,Forrest,T. Forrest,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
05:44,71,PT05M44.00S,2022-12-11T23:57:02.2Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612741,15,14,2022-12-11T23:57:15Z,700000,False,,,0,,TEAM offensive REBOUND,[],,1610612741.0,CHI,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,,,,69.0,,,,,,,,,,
05:40,73,PT05M40.00S,2022-12-11T23:57:23.2Z,1,REGULAR,2pt,Jump Shot,"['fromturnover', '2ndchance']",203897,94.1688567674113,83.33333333333334,1610612741,15,14,2022-12-11T23:57:28Z,720000,False,167.0,2.0,1,right,MISS Z. LaVine 16' Jump Shot,[203897],8,1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,Mid-Range,16-24 Right,16.67,Missed,,,,,,,,,,,,,,,,,,
05:37,74,PT05M37.00S,2022-12-11T23:57:26.2Z,1,REGULAR,rebound,defensive,[],1629027,,,1610612737,15,14,2022-12-11T23:57:28Z,730000,False,,,0,,T. Young REBOUND (Off:0 Def:1),[1629027],11,1610612737.0,ATL,,,,Young,T. Young,,,,,Mid-Range,16-24 Right,,,,,,,,,,73.0,1.0,1.0,0.0,,,,,,,
05:31,75,PT05M31.00S,2022-12-11T23:57:32.5Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629027,15.719448094612352,45.34313725490196,1610612737,15,14,2022-12-11T23:57:37Z,740000,False,23.0,95.0,1,left,MISS T. Young 9' driving floating Shot,[1629027],11,1610612737.0,ATL,driving floating,,,Young,T. Young,,,,,In The Paint (Non-RA),8-16 Center,9.81,Missed,,,,,,,,,,,,,,,,,,
05:29,76,PT05M29.00S,2022-12-11T23:57:34.5Z,1,REGULAR,rebound,defensive,[],201942,,,1610612741,15,14,2022-12-11T23:57:37Z,750000,False,,,0,,D. DeRozan REBOUND (Off:0 Def:3),[201942],11,1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,75.0,3.0,3.0,0.0,,,,,,,
05:21,77,PT05M21.00S,2022-12-11T23:57:45.6Z,1,REGULAR,foul,personal,[],1629027,,,1610612741,15,14,2022-12-11T23:57:51Z,760000,False,,,0,,T. Young personal FOUL (1 PF),"[1629027, 201942]",11,1610612737.0,ATL,,,,Young,T. Young,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,1628485.0,1.0,0.0,DeRozan,201942.0,,
05:21,79,PT05M21.00S,2022-12-11T23:57:53.5Z,1,REGULAR,substitution,out,[],201942,,,1610612741,15,14,2022-12-11T23:57:57Z,780000,False,,,0,,SUB out: D. DeRozan,[201942],11,1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,,,,,,,,,,,,,,,,,,,,,
05:21,80,PT05M21.00S,2022-12-11T23:57:53.5Z,1,REGULAR,substitution,in,[],1627884,,,1610612741,15,14,2022-12-11T23:57:57Z,790000,False,,,0,,SUB in: D. Jones Jr.,[1627884],5,1610612741.0,CHI,,,,Jones Jr.,D. Jones Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
05:13,81,PT05M13.00S,2022-12-11T23:58:16.0Z,1,REGULAR,2pt,Jump Shot,[],202696,73.01248357424441,47.30392156862745,1610612741,15,16,2022-12-11T23:58:22Z,800000,False,-13.0,201.0,1,right,N. Vucevic 20' turnaround Jump Shot (6 PTS) (Z. LaVine 1 AST),"[202696, 203897]",9,1610612741.0,CHI,turnaround,,,Vucevic,N. Vucevic,,,,,Mid-Range,16-24 Center,20.17,Made,6.0,,,,Z. LaVine,203897.0,1.0,,,,,,,,,,,
04:46,83,PT04M46.00S,2022-12-11T23:58:42.5Z,1,REGULAR,2pt,Jump Shot,[],1629027,24.655059132720105,50.49019607843137,1610612737,15,16,2022-12-11T23:58:50Z,820000,False,-2.0,179.0,1,left,MISS T. Young 17' driving floating Shot,[1629027],11,1610612737.0,ATL,driving floating,,,Young,T. Young,,,,,Mid-Range,16-24 Center,17.93,Missed,,,,,,,,,,,,,,,,,,
04:41,84,PT04M41.00S,2022-12-11T23:58:47.5Z,1,REGULAR,rebound,defensive,[],203897,,,1610612741,15,16,2022-12-11T23:58:50Z,830000,False,,,0,,Z. LaVine REBOUND (Off:0 Def:2),[203897],8,1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,Mid-Range,16-24 Center,,,,,,,,,,83.0,2.0,2.0,0.0,,,,,,,
