actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
2,PT12M00.00S,2023-03-01T00:40:19.8Z,1,REGULAR,period,start,[],0,,,0,0,0,2023-03-01T00:40:19Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M58.00S,2023-03-01T00:40:21.5Z,1,REGULAR,jumpball,recovered,[],1628381,,,1610612737,0,0,2023-03-01T00:40:21Z,40000,False,,,0,,Jump Ball C. Capela vs. D. Gafford: Tip to J. Collins,"[1628381, 203991, 1629655]",1610612737.0,ATL,startperiod,J. Collins,1628381.0,Collins,J. Collins,Capela,203991.0,Gafford,1629655.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M41.00S,2023-03-01T00:40:38.1Z,1,REGULAR,2pt,Jump Shot,[],1629631,6.389618922470433,28.186274509803923,1610612737,2,0,2023-03-01T00:40:56Z,70000,False,109.0,8.0,1,left,D. Hunter 10' turnaround Jump Shot (2 PTS) (D. Murray 1 AST),"[1629631, 1627749]",1610612737.0,ATL,turnaround,,,Hunter,D. Hunter,,,,,Mid-Range,8-16 Right,10.94,Made,2.0,D. Murray,1627749.0,1.0,,,,,,,,,,,,,,
9,PT11M18.00S,2023-03-01T00:41:00.9Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628398,86.02168199737189,64.2156862745098,1610612764,2,2,2023-03-01T00:41:05Z,90000,False,71.0,79.0,1,right,K. Kuzma 10' pullup Jump Shot (2 PTS) (D. Wright 1 AST),"[1628398, 1626153]",1610612764.0,WAS,pullup,,,Kuzma,K. Kuzma,,,,,In The Paint (Non-RA),8-16 Right,10.62,Made,2.0,D. Wright,1626153.0,1.0,,,,,,,,,,,,,,
10,PT11M05.00S,2023-03-01T00:41:12.9Z,1,REGULAR,3pt,Jump Shot,[],1627749,27.808804204993432,79.41176470588235,1610612737,2,2,2023-03-01T00:41:18Z,100000,False,-147.0,209.0,1,left,MISS D. Murray 25' 3PT,[1627749],1610612737.0,ATL,,,,Murray,D. Murray,,,,,Above the Break 3,24+ Left Center,25.55,Missed,,,,,,,,,,,,,,,,,,
11,PT11M03.00S,2023-03-01T00:41:14.9Z,1,REGULAR,rebound,defensive,[],1628398,,,1610612764,2,2,2023-03-01T00:41:18Z,110000,False,,,0,,K. Kuzma REBOUND (Off:0 Def:1),[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,Above the Break 3,24+ Left Center,,,,,,,10.0,1.0,1.0,0.0,,,,,,,,,,
12,PT10M53.00S,2023-03-01T00:41:25.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628398,89.83245729303549,48.03921568627451,1610612764,2,4,2023-03-01T00:43:06Z,120000,False,-10.0,43.0,1,right,K. Kuzma driving finger roll Layup (4 PTS),[1628398],1610612764.0,WAS,driving finger roll,,,Kuzma,K. Kuzma,,,,,Restricted Area,0-8 Center,4.42,Made,4.0,,,,,,,,,,,,,,,,,
13,PT10M42.00S,2023-03-01T00:41:36.7Z,1,REGULAR,3pt,Jump Shot,[],1629631,26.231931668856767,20.098039215686274,1610612737,2,4,2023-03-01T00:41:41Z,130000,False,150.0,194.0,1,left,MISS D. Hunter 24' 3PT,[1629631],1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,Above the Break 3,24+ Right Center,24.5,Missed,,,,,,,,,,,,,,,,,,
14,PT10M39.00S,2023-03-01T00:41:39.7Z,1,REGULAR,rebound,defensive,[],1630166,,,1610612764,2,4,2023-03-01T00:41:41Z,140000,False,,,0,,D. Avdija REBOUND (Off:0 Def:1),[1630166],1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,Above the Break 3,24+ Right Center,,,,,,,13.0,1.0,1.0,0.0,,,,,,,,,,
15,PT10M26.00S,2023-03-01T00:41:54.5Z,1,REGULAR,foul,personal,['2freethrow'],203991,,,1610612764,2,4,2023-03-01T00:42:22Z,150000,False,,,0,,C. Capela shooting personal FOUL (1 PF) (Kuzma 2 FT),"[203991, 1628398]",1610612737.0,ATL,shooting,,,Capela,C. Capela,,,,,Restricted Area,0-8 Center,,,,,,,,,,,2530.0,1.0,0.0,Kuzma,1628398.0,,,,,
