actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
16,PT10M21.00S,2022-12-29T00:41:57.8Z,1,REGULAR,3pt,Jump Shot,[],1628381,74.32654402102497,84.06862745098039,1610612737,5,2,2022-12-29T00:42:03Z,160000,False,170.0,189.0,1,right,J. Collins 25' 3PT  (3 PTS) (D. Murray 1 AST),"[1628381, 1627749]",1610612737.0,ATL,,,,Collins,J. Collins,,,,,Above the Break 3,24+ Right Center,,,,25.43,Made,,,,,3.0,D. Murray,1627749.0,1.0,,,,,,,
18,PT10M08.00S,2022-12-29T00:42:11.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1627732,5.075558475689881,50.73529411764706,1610612751,5,4,2022-12-29T00:42:17Z,180000,False,-4.0,-5.0,1,left,B. Simmons driving reverse Layup (4 PTS),[1627732],1610612751.0,BKN,driving reverse,,,Simmons,B. Simmons,,,,,Restricted Area,0-8 Center,,,,0.61,Made,,,,,4.0,,,,,,,,,,
19,PT09M51.00S,2022-12-29T00:42:27.0Z,1,REGULAR,3pt,Jump Shot,[],1628988,66.70499342969777,50.0,1610612737,5,4,2022-12-29T00:42:32Z,190000,False,0.0,260.0,1,right,MISS A. Holiday 26' pullup 3PT,[1628988],1610612737.0,ATL,pullup,,,Holiday,A. Holiday,,,,,Above the Break 3,24+ Center,,,,26.05,Missed,,,,,,,,,,,,,,,
20,PT09M50.00S,2022-12-29T00:42:28.0Z,1,REGULAR,rebound,defensive,[],1629651,,,1610612751,5,4,2022-12-29T00:42:32Z,200000,False,,,0,,N. Claxton REBOUND (Off:0 Def:1),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,Above the Break 3,24+ Center,,,,,,19.0,1.0,1.0,0.0,,,,,,,,,,,
21,PT09M44.00S,2022-12-29T00:42:35.6Z,1,REGULAR,3pt,Jump Shot,[],202681,25.18068331143233,84.31372549019608,1610612751,5,7,2022-12-29T00:43:28Z,210000,False,-172.0,184.0,1,left,K. Irving 25' 3PT step back (3 PTS),[202681],1610612751.0,BKN,step back,,,Irving,K. Irving,,,,,Above the Break 3,24+ Left Center,,,,25.17,Made,,,,,3.0,,,,,,,,,,
22,PT09M27.00S,2022-12-29T00:42:51.7Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628381,90.09526938239159,61.274509803921575,1610612737,7,7,2022-12-29T00:44:01Z,220000,False,56.0,41.0,1,right,J. Collins 6' driving floating bank Jump Shot (5 PTS) (D. Murray 2 AST),"[1628381, 1627749]",1610612737.0,ATL,driving floating bank,,,Collins,J. Collins,,,,,In The Paint (Non-RA),0-8 Center,,,,6.95,Made,,,,,5.0,D. Murray,1627749.0,2.0,,,,,,,
24,PT09M13.00S,2022-12-29T00:43:05.9Z,1,REGULAR,3pt,Jump Shot,[],202681,23.078186596583443,88.72549019607843,1610612751,7,10,2022-12-29T00:43:11Z,240000,False,-194.0,164.0,1,left,K. Irving 25' 3PT pullup (6 PTS) (K. Durant 2 AST),"[202681, 201142]",1610612751.0,BKN,pullup,,,Irving,K. Irving,,,,,Above the Break 3,24+ Left Center,,,,25.4,Made,,,,,6.0,K. Durant,201142.0,2.0,,,,,,,
26,PT08M56.00S,2022-12-29T00:43:23.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628381,92.72339027595268,50.98039215686274,1610612737,7,10,2022-12-29T00:43:29Z,260000,False,5.0,16.0,1,right,MISS J. Collins driving Layup - blocked,"[1628381, 1629651]",1610612737.0,ATL,driving,,,Collins,J. Collins,,,,,Restricted Area,0-8 Center,,,,1.66,Missed,,,,,,,,,Claxton,1629651.0,,,,,
28,PT08M56.00S,2022-12-29T00:43:23.0Z,1,REGULAR,block,,[],1629651,,,1610612737,7,10,2022-12-29T00:43:36Z,265000,False,,,0,,N. Claxton BLOCK (1 BLK),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
27,PT08M53.00S,2022-12-29T00:43:26.0Z,1,REGULAR,rebound,defensive,[],202681,,,1610612751,7,10,2022-12-29T00:43:36Z,270000,False,,,0,,K. Irving REBOUND (Off:0 Def:1),[202681],1610612751.0,BKN,,,,Irving,K. Irving,,,,,Restricted Area,0-8 Center,,,,,,26.0,1.0,1.0,0.0,,,,,,,,,,,
29,PT08M47.00S,2022-12-29T00:43:38.1Z,1,REGULAR,foul,personal,[],1628381,,,1610612751,7,10,2022-12-29T00:43:43Z,280000,False,,,0,,J. Collins personal FOUL (1 PF),"[1628381, 1627732]",1610612737.0,ATL,,,,Collins,J. Collins,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,1628171.0,1.0,0.0,Simmons,1627732.0
31,PT08M42.00S,2022-12-29T00:44:06.5Z,1,REGULAR,2pt,Jump Shot,[],201142,10.463206307490145,73.0392156862745,1610612751,7,12,2022-12-29T00:44:11Z,300000,False,-115.0,46.0,1,left,K. Durant 12' Jump Shot (2 PTS),[201142],1610612751.0,BKN,,,,Durant,K. Durant,,,,,Mid-Range,8-16 Left,,,,12.4,Made,,,,,2.0,,,,,,,,,,
32,PT08M29.00S,2022-12-29T00:44:18.4Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627749,81.8166885676741,45.09803921568628,1610612737,7,12,2022-12-29T00:44:23Z,310000,False,-25.0,118.0,1,right,MISS D. Murray 12' pullup Shot,[1627749],1610612737.0,ATL,pullup,,,Murray,D. Murray,,,,,In The Paint (Non-RA),8-16 Center,,,,12.09,Missed,,,,,,,,,,,,,,,
33,PT08M26.00S,2022-12-29T00:44:21.4Z,1,REGULAR,rebound,defensive,[],1629651,,,1610612751,7,12,2022-12-29T00:44:23Z,320000,False,,,0,,N. Claxton REBOUND (Off:0 Def:2),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,In The Paint (Non-RA),8-16 Center,,,,,,32.0,2.0,2.0,0.0,,,,,,,,,,,
34,PT08M21.00S,2022-12-29T00:44:26.1Z,1,REGULAR,2pt,Jump Shot,[],201142,17.427726675427067,30.88235294117647,1610612751,7,12,2022-12-29T00:44:35Z,330000,False,96.0,111.0,1,left,MISS K. Durant 14' pullup Shot,[201142],1610612751.0,BKN,pullup,,,Durant,K. Durant,,,,,Mid-Range,8-16 Right,,,,14.67,Missed,,,,,,,,,,,,,,,
35,PT08M18.00S,2022-12-29T00:44:29.1Z,1,REGULAR,rebound,defensive,[],1631100,,,1610612737,7,12,2022-12-29T00:44:35Z,340000,False,,,0,,A. Griffin REBOUND (Off:0 Def:1),[1631100],1610612737.0,ATL,,,,Griffin,A. Griffin,,,,,Mid-Range,8-16 Right,,,,,,34.0,1.0,1.0,0.0,,,,,,,,,,,
36,PT08M07.00S,2022-12-29T00:44:40.3Z,1,REGULAR,2pt,Jump Shot,[],1628381,90.75229960578186,23.284313725490197,1610612737,9,12,2022-12-29T00:44:48Z,350000,False,-134.0,34.0,1,right,J. Collins 13' Jump Shot (7 PTS) (D. Murray 3 AST),"[1628381, 1627749]",1610612737.0,ATL,,,,Collins,J. Collins,,,,,Mid-Range,8-16 Left,,,,13.8,Made,,,,,7.0,D. Murray,1627749.0,3.0,,,,,,,
38,PT07M53.00S,2022-12-29T00:44:54.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1627732,7.30946123521682,48.77450980392157,1610612751,9,12,2022-12-29T00:45:06Z,370000,False,6.0,16.0,1,left,MISS B. Simmons driving Layup,[1627732],1610612751.0,BKN,driving,,,Simmons,B. Simmons,,,,,Restricted Area,0-8 Center,,,,1.73,Missed,,,,,,,,,,,,,,,
39,PT07M51.00S,2022-12-29T00:44:56.5Z,1,REGULAR,rebound,defensive,[],1630168,,,1610612737,9,12,2022-12-29T00:45:06Z,380000,False,,,0,,O. Okongwu REBOUND (Off:0 Def:1),[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,Restricted Area,0-8 Center,,,,,,38.0,1.0,1.0,0.0,,,,,,,,,,,
41,PT07M39.00S,2022-12-29T00:45:23.7Z,1,REGULAR,3pt,Jump Shot,[],1628988,70.64717477003943,76.9607843137255,1610612737,12,12,2022-12-29T00:45:30Z,400000,False,135.0,223.0,1,right,A. Holiday 26' 3PT pullup (5 PTS),[1628988],1610612737.0,ATL,pullup,,,Holiday,A. Holiday,,,,,Above the Break 3,24+ Right Center,,,,26.09,Made,,,,,5.0,,,,,,,,,,
43,PT07M32.00S,2022-12-29T00:45:32.0Z,1,REGULAR,foul,personal,['2freethrow'],1628381,,,1610612751,12,12,2022-12-29T00:46:01Z,420000,False,,,0,,J. Collins shooting personal FOUL (2 PF) (Simmons 2 FT),"[1628381, 1627732]",1610612737.0,ATL,shooting,,,Collins,J. Collins,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,202058.0,2.0,0.0,Simmons,1627732.0
45,PT07M32.00S,2022-12-29T00:46:02.4Z,1,REGULAR,freethrow,1 of 2,[],1627732,,,1610612751,12,12,2022-12-29T00:46:25Z,440000,False,,,0,,MISS B. Simmons Free Throw 1 of 2,[1627732],1610612751.0,BKN,,,,Simmons,B. Simmons,,,,,,,,,,,Missed,,,,,,,,,,,,,,,
46,PT07M32.00S,2022-12-29T00:46:02.4Z,1,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612751,12,12,2022-12-29T00:46:25Z,450000,False,,,0,,TEAM offensive REBOUND,[],1610612751.0,BKN,,,,,,,,,,,,,,,,,45.0,,,,,,,,,,,,,,
47,PT07M32.00S,2022-12-29T00:46:03.2Z,1,REGULAR,substitution,out,[],1628381,,,1610612751,12,12,2022-12-29T00:46:09Z,460000,False,,,0,,SUB out: J. Collins,[1628381],1610612737.0,ATL,,,,Collins,J. Collins,,,,,,,,,,,,,,,,,,,,,,,,,,
48,PT07M32.00S,2022-12-29T00:46:03.2Z,1,REGULAR,substitution,in,[],1630552,,,1610612751,12,12,2022-12-29T00:46:09Z,470000,False,,,0,,SUB in: J. Johnson,[1630552],1610612737.0,ATL,,,,Johnson,J. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
49,PT07M32.00S,2022-12-29T00:46:02.4Z,1,REGULAR,freethrow,2 of 2,[],1627732,,,1610612751,12,12,2022-12-29T00:46:25Z,480000,False,,,0,,MISS B. Simmons Free Throw 2 of 2,[1627732],1610612751.0,BKN,,,,Simmons,B. Simmons,,,,,,,,,,,Missed,,,,,,,,,,,,,,,
50,PT07M30.00S,2022-12-29T00:46:04.4Z,1,REGULAR,rebound,defensive,[],1627749,,,1610612737,12,12,2022-12-29T00:46:25Z,490000,False,,,0,,D. Murray REBOUND (Off:0 Def:2),[1627749],1610612737.0,ATL,,,,Murray,D. Murray,,,,,,,,,,,,49.0,2.0,2.0,0.0,,,,,,,,,,,
51,PT07M16.00S,2022-12-29T00:46:38.5Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631100,81.2910643889619,51.9607843137255,1610612737,12,12,2022-12-29T00:46:46Z,500000,False,10.0,123.0,1,right,MISS A. Griffin 12' turnaround fadeaway Shot,[1631100],1610612737.0,ATL,turnaround fadeaway,,,Griffin,A. Griffin,,,,,In The Paint (Non-RA),8-16 Center,,,,12.38,Missed,,,,,,,,,,,,,,,
52,PT07M12.00S,2022-12-29T00:46:42.5Z,1,REGULAR,rebound,defensive,[],1626220,,,1610612751,12,12,2022-12-29T00:46:46Z,510000,False,,,0,,R. O'Neale REBOUND (Off:0 Def:2),[1626220],1610612751.0,BKN,,,,O'Neale,R. O'Neale,,,,,In The Paint (Non-RA),8-16 Center,,,,,,51.0,2.0,2.0,0.0,,,,,,,,,,,
53,PT07M05.00S,2022-12-29T00:46:48.6Z,1,REGULAR,2pt,Jump Shot,[],201142,11.383048620236531,33.33333333333333,1610612751,12,12,2022-12-29T00:46:54Z,520000,False,83.0,55.0,1,left,MISS K. Durant 9' pullup Shot,[201142],1610612751.0,BKN,pullup,,,Durant,K. Durant,,,,,Mid-Range,8-16 Right,,,,9.95,Missed,,,,,,,,,,,,,,,
54,PT07M02.00S,2022-12-29T00:46:51.6Z,1,REGULAR,rebound,defensive,[],1630552,,,1610612737,12,12,2022-12-29T00:46:54Z,530000,False,,,0,,J. Johnson REBOUND (Off:0 Def:1),[1630552],1610612737.0,ATL,,,,Johnson,J. Johnson,,,,,Mid-Range,8-16 Right,,,,,,53.0,1.0,1.0,0.0,,,,,,,,,,,
55,PT06M56.00S,2022-12-29T00:46:58.0Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1630168,93.38042049934296,49.50980392156863,1610612737,12,12,2022-12-29T00:47:07Z,540000,False,-2.0,10.0,1,right,MISS O. Okongwu cutting DUNK - blocked,"[1630168, 1629651]",1610612737.0,ATL,cutting,,,Okongwu,O. Okongwu,,,,,Restricted Area,0-8 Center,,,,1.0,Missed,,,,,,,,,Claxton,1629651.0,,,,,
56,PT06M56.00S,2022-12-29T00:46:58.0Z,1,REGULAR,block,,[],1629651,,,1610612737,12,12,2022-12-29T00:47:00Z,550000,False,,,0,,N. Claxton BLOCK (2 BLK),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
57,PT06M53.00S,2022-12-29T00:47:01.0Z,1,REGULAR,rebound,offensive,[],1628988,,,1610612737,12,12,2022-12-29T00:47:07Z,560000,False,,,0,,A. Holiday REBOUND (Off:1 Def:0),[1628988],1610612737.0,ATL,,,,Holiday,A. Holiday,,,,,Restricted Area,0-8 Center,,,,,,55.0,1.0,0.0,1.0,,,,,,,,,,,
118,PT06M51.00S,2022-12-29T00:47:04.6Z,1,REGULAR,turnover,out-of-bounds,[],1631100,,,1610612737,12,12,2022-12-29T00:59:31Z,572500,False,,,0,,A. Griffin step out-of-bounds TURNOVER (1 TO),[1631100],1610612737.0,ATL,step,,,Griffin,A. Griffin,,,,,Above the Break 3,24+ Left Center,1.0,,,,,,,,,,,,,,,202026.0,,,,
60,PT06M35.00S,2022-12-29T00:47:19.3Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",202681,8.229303547963205,53.92156862745098,1610612751,12,12,2022-12-29T00:59:31Z,590000,False,-20.0,25.0,1,left,MISS K. Irving driving floating Shot,[202681],1610612751.0,BKN,driving floating,,,Irving,K. Irving,,,,,Restricted Area,0-8 Center,,,,3.17,Missed,,,,,,,,,,,,,,,
61,PT06M33.00S,2022-12-29T00:47:21.3Z,1,REGULAR,rebound,defensive,[],1630552,,,1610612737,12,12,2022-12-29T00:47:28Z,600000,False,,,0,,J. Johnson REBOUND (Off:0 Def:2),[1630552],1610612737.0,ATL,,,,Johnson,J. Johnson,,,,,Restricted Area,0-8 Center,,,,,,60.0,2.0,2.0,0.0,,,,,,,,,,,
62,PT06M29.00S,2022-12-29T00:47:25.4Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630552,83.52496714848883,49.01960784313725,1610612737,12,12,2022-12-29T00:47:37Z,610000,False,-5.0,102.0,1,right,MISS J. Johnson 10' running Layup - blocked,"[1630552, 1626220]",1610612737.0,ATL,running,,,Johnson,J. Johnson,,,,,In The Paint (Non-RA),8-16 Center,,,,10.25,Missed,,,,,,,,,O'Neale,1626220.0,,,,,
63,PT06M29.00S,2022-12-29T00:47:25.4Z,1,REGULAR,block,,[],1626220,,,1610612737,12,12,2022-12-29T00:47:28Z,620000,False,,,0,,R. O'Neale BLOCK (1 BLK),[1626220],1610612751.0,BKN,,,,O'Neale,R. O'Neale,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
64,PT06M29.00S,2022-12-29T00:47:25.4Z,1,REGULAR,rebound,defensive,[],201142,,,1610612751,12,12,2022-12-29T00:47:37Z,630000,False,,,0,,K. Durant REBOUND (Off:0 Def:1),[201142],1610612751.0,BKN,,,,Durant,K. Durant,,,,,In The Paint (Non-RA),8-16 Center,,,,,,62.0,1.0,1.0,0.0,,,,,,,,,,,
65,PT06M24.00S,2022-12-29T00:47:30.2Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1627732,6.258212877792378,49.50980392156863,1610612751,12,14,2022-12-29T00:55:14Z,640000,False,2.0,6.0,1,left,B. Simmons running Layup (6 PTS) (K. Irving 1 AST),"[1627732, 202681]",1610612751.0,BKN,running,,,Simmons,B. Simmons,,,,,Restricted Area,0-8 Center,,,,0.68,Made,,,,,6.0,K. Irving,202681.0,1.0,,,,,,,
67,PT06M17.00S,2022-12-29T00:47:36.9Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630168,90.88370565045992,58.333333333333336,1610612737,14,14,2022-12-29T00:58:07Z,660000,False,42.0,33.0,1,right,O. Okongwu driving floating bank Jump Shot (2 PTS) (D. Murray 4 AST),"[1630168, 1627749]",1610612737.0,ATL,driving floating bank,,,Okongwu,O. Okongwu,,,,,In The Paint (Non-RA),0-8 Center,,,,5.33,Made,,,,,2.0,D. Murray,1627749.0,4.0,,,,,,,
69,PT06M05.00S,2022-12-29T00:47:49.1Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1629651,5.206964520367937,51.470588235294116,1610612751,14,16,2022-12-29T01:01:31Z,680000,False,-7.0,-4.0,1,left,N. Claxton alley-oop DUNK (2 PTS) (K. Durant 3 AST),"[1629651, 201142]",1610612751.0,BKN,alley-oop,,,Claxton,N. Claxton,,,,,Restricted Area,0-8 Center,,,,0.82,Made,,,,,2.0,K. Durant,201142.0,3.0,,,,,,,
71,PT05M52.00S,2022-12-29T00:48:01.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1631100,92.59198423127464,54.65686274509803,1610612737,16,16,2022-12-29T00:48:14Z,700000,False,23.0,17.0,1,right,A. Griffin driving Layup (2 PTS),[1631100],1610612737.0,ATL,driving,,,Griffin,A. Griffin,,,,,Restricted Area,0-8 Center,,,,2.89,Made,,,,,2.0,,,,,,,,,,
72,PT05M31.00S,2022-12-29T00:48:22.8Z,1,REGULAR,3pt,Jump Shot,[],201142,31.225361366622867,47.05882352941176,1610612751,16,16,2022-12-29T00:48:28Z,710000,False,15.0,241.0,1,left,MISS K. Durant 24' pullup 3PT,[201142],1610612751.0,BKN,pullup,,,Durant,K. Durant,,,,,Above the Break 3,24+ Center,,,,24.14,Missed,,,,,,,,,,,,,,,
73,PT05M27.00S,2022-12-29T00:48:26.8Z,1,REGULAR,rebound,offensive,[],1627732,,,1610612751,16,16,2022-12-29T00:49:07Z,720000,False,,,0,,B. Simmons REBOUND (Off:1 Def:0),[1627732],1610612751.0,BKN,,,,Simmons,B. Simmons,,,,,Above the Break 3,24+ Center,,,,,,72.0,1.0,0.0,1.0,,,,,,,,,,,
74,PT05M27.00S,2022-12-29T00:48:27.4Z,1,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1627732,5.590000152587891,50.0,1610612751,16,16,2022-12-29T00:49:13Z,730000,False,0.0,0.0,1,left,MISS B. Simmons tip Layup,[1627732],1610612751.0,BKN,tip,,,Simmons,B. Simmons,,,,,Restricted Area,0-8 Center,,,,0.0,Missed,,,,,,,,,,,,,,,
75,PT05M26.00S,2022-12-29T00:48:28.4Z,1,REGULAR,rebound,defensive,[],1628988,,,1610612737,16,16,2022-12-29T00:49:13Z,740000,False,,,0,,A. Holiday REBOUND (Off:1 Def:1),[1628988],1610612737.0,ATL,,,,Holiday,A. Holiday,,,,,Restricted Area,0-8 Center,,,,,,74.0,2.0,1.0,1.0,,,,,,,,,,,
76,PT05M18.00S,2022-12-29T00:48:36.0Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631100,86.67871222076215,55.14705882352941,1610612737,16,16,2022-12-29T01:02:20Z,750000,False,26.0,73.0,1,right,MISS A. Griffin 7' driving floating Shot,[1631100],1610612737.0,ATL,driving floating,,,Griffin,A. Griffin,,,,,In The Paint (Non-RA),0-8 Center,,,,7.71,Missed,,,,,,,,,,,,,,,
77,PT05M15.00S,2022-12-29T00:48:39.0Z,1,REGULAR,rebound,offensive,[],1630552,,,1610612737,16,16,2022-12-29T01:02:20Z,760000,False,,,0,,J. Johnson REBOUND (Off:1 Def:2),[1630552],1610612737.0,ATL,,,,Johnson,J. Johnson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,76.0,3.0,2.0,1.0,,,,,,,,,,,
78,PT05M13.00S,2022-12-29T00:48:41.5Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1630552,86.81011826544021,44.6078431372549,1610612737,16,16,2022-12-29T00:48:46Z,770000,False,-27.0,71.0,1,right,MISS J. Johnson 7' floating Shot,[1630552],1610612737.0,ATL,floating,,,Johnson,J. Johnson,,,,,In The Paint (Non-RA),0-8 Center,,,,7.64,Missed,,,,,,,,,,,,,,,
79,PT05M11.00S,2022-12-29T00:48:43.5Z,1,REGULAR,rebound,defensive,[],202681,,,1610612751,16,16,2022-12-29T00:48:46Z,780000,False,,,0,,K. Irving REBOUND (Off:0 Def:2),[202681],1610612751.0,BKN,,,,Irving,K. Irving,,,,,In The Paint (Non-RA),0-8 Center,,,,,,78.0,2.0,2.0,0.0,,,,,,,,,,,
80,PT04M59.00S,2022-12-29T00:48:58.1Z,1,REGULAR,turnover,traveling,[],1627732,,,1610612751,16,16,2022-12-29T00:49:12Z,790000,False,,,0,,B. Simmons traveling TURNOVER (1 TO),[1627732],1610612751.0,BKN,,,,Simmons,B. Simmons,,,,,In The Paint (Non-RA),8-16 Center,1.0,,,,,,,,,,,,,,,202058.0,,,,
81,PT04M59.00S,2022-12-29T00:49:02.7Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612737,16,16,2022-12-29T00:49:02Z,800000,False,,,0,,ATL Timeout,[],1610612737.0,ATL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82,PT04M59.00S,2022-12-29T00:51:24.3Z,1,REGULAR,substitution,out,[],1627732,,,1610612737,16,16,2022-12-29T00:51:55Z,810000,False,,,0,,SUB out: B. Simmons,[1627732],1610612751.0,BKN,,,,Simmons,B. Simmons,,,,,,,,,,,,,,,,,,,,,,,,,,
