actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
2,PT12M00.00S,2023-01-21T00:40:26.7Z,1,REGULAR,period,start,[],0,,,0,0,0,2023-01-21T00:40:26Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M57.00S,2023-01-21T00:40:29.1Z,1,REGULAR,jumpball,recovered,[],1629027,,,1610612737,0,0,2023-01-21T00:40:29Z,40000,False,,,0,,Jump Ball C. Capela vs. J. Sims: Tip to T. Young,"[1629027, 203991, 1630579]",1610612737.0,ATL,startperiod,T. Young,1629027.0,Young,T. Young,Capela,203991.0,Sims,1630579.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M47.00S,2023-01-21T00:40:39.2Z,1,REGULAR,2pt,Jump Shot,[],1629631,84.83902759526939,68.62745098039215,1610612737,2,0,2023-01-21T00:40:45Z,70000,False,93.0,90.0,1,right,D. Hunter 12' pullup Jump Shot (2 PTS) (C. Capela 1 AST),"[1629631, 203991]",1610612737.0,ATL,pullup,,,Hunter,D. Hunter,,,,,Mid-Range,8-16 Right,12.95,Made,2.0,C. Capela,203991.0,1.0,,,,,,,,,,,,,,
9,PT11M25.00S,2023-01-21T00:41:00.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629628,5.995400788436268,48.03921568627451,1610612752,2,2,2023-01-21T00:41:04Z,90000,False,10.0,4.0,1,left,R. Barrett driving Layup (2 PTS),[1629628],1610612752.0,NYK,driving,,,Barrett,R. Barrett,,,,,Restricted Area,0-8 Center,1.05,Made,2.0,,,,,,,,,,,,,,,,,
10,PT11M15.00S,2023-01-21T00:41:10.4Z,1,REGULAR,2pt,Jump Shot,[],1627749,77.61169513797634,70.09803921568627,1610612737,4,2,2023-01-21T00:41:16Z,100000,False,100.0,158.0,1,right,D. Murray 18' pullup Jump Shot (2 PTS),[1627749],1610612737.0,ATL,pullup,,,Murray,D. Murray,,,,,Mid-Range,16-24 Right Center,18.73,Made,2.0,,,,,,,,,,,,,,,,,
11,PT10M55.00S,2023-01-21T00:41:31.3Z,1,REGULAR,3pt,Jump Shot,[],203944,22.28975032851511,89.95098039215686,1610612752,4,2,2023-01-21T00:41:36Z,110000,False,-200.0,157.0,1,left,MISS J. Randle 25' 3PT,[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,Above the Break 3,24+ Left Center,25.41,Missed,,,,,,,,,,,,,,,,,,
12,PT10M51.00S,2023-01-21T00:41:35.3Z,1,REGULAR,rebound,defensive,[],1627749,,,1610612737,4,2,2023-01-21T00:41:36Z,120000,False,,,0,,D. Murray REBOUND (Off:0 Def:1),[1627749],1610612737.0,ATL,,,,Murray,D. Murray,,,,,Above the Break 3,24+ Left Center,,,,,,,11.0,1.0,1.0,0.0,,,,,,,,,,
13,PT10M45.00S,2023-01-21T00:41:40.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629027,93.24901445466492,49.26470588235294,1610612737,6,2,2023-01-21T00:41:44Z,130000,False,-4.0,11.0,1,right,T. Young driving Layup (2 PTS) (D. Murray 1 AST),"[1629027, 1627749]",1610612737.0,ATL,driving,,,Young,T. Young,,,,,Restricted Area,0-8 Center,1.16,Made,2.0,D. Murray,1627749.0,1.0,,,,,,,,,,,,,,
15,PT10M30.00S,2023-01-21T00:41:54.8Z,1,REGULAR,3pt,Jump Shot,[],1629656,31.09395532194481,67.8921568627451,1610612752,6,5,2023-01-21T00:42:00Z,150000,False,-89.0,240.0,1,left,Q. Grimes 25' 3PT pullup (3 PTS) (J. Randle 1 AST),"[1629656, 203944]",1610612752.0,NYK,pullup,,,Grimes,Q. Grimes,,,,,Above the Break 3,24+ Left Center,25.6,Made,3.0,J. Randle,203944.0,1.0,,,,,,,,,,,,,,
17,PT10M19.00S,2023-01-21T00:42:06.0Z,1,REGULAR,3pt,Jump Shot,[],1627749,67.62483574244416,51.9607843137255,1610612737,6,5,2023-01-21T00:42:11Z,170000,False,10.0,252.0,1,right,MISS D. Murray 25' pullup 3PT,[1627749],1610612737.0,ATL,pullup,,,Murray,D. Murray,,,,,Above the Break 3,24+ Center,25.2,Missed,,,,,,,,,,,,,,,,,,
