actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId
82,PT05M10.00S,2023-04-02T22:22:39.3Z,1,REGULAR,substitution,out,[],1628381,,,1610612742,17,18,2023-04-02T22:23:02Z,800000,False,,,0,,SUB out: J. Collins,[1628381],1610612737.0,ATL,,,,Collins,J. Collins,,,,,,,,,,,,,,,,,,,,,,,,,,
83,PT05M10.00S,2023-04-02T22:22:39.3Z,1,REGULAR,substitution,in,[],1630168,,,1610612742,17,18,2023-04-02T22:23:02Z,810000,False,,,0,,SUB in: O. Okongwu,[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,,,,,,,,,,,,,,,,,,,,,,
84,PT05M10.00S,2023-04-02T22:22:39.3Z,1,REGULAR,substitution,in,[],1630552,,,1610612742,17,18,2023-04-02T22:23:02Z,820000,False,,,0,,SUB in: J. Johnson,[1630552],1610612737.0,ATL,,,,Johnson,J. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
85,PT05M10.00S,2023-04-02T22:23:19.4Z,1,REGULAR,freethrow,2 of 2,[],203501,,,1610612742,17,19,2023-04-02T22:23:19Z,830000,False,,,0,,T. Hardaway Jr. Free Throw 2 of 2 (2 PTS),[203501],1610612742.0,DAL,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,,,,Made,,,,,2.0,,,,,,,,,,,,,
86,PT04M56.00S,2023-04-02T22:23:36.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1627749,93.38042049934296,49.50980392156863,1610612737,19,19,2023-04-02T22:23:40Z,840000,False,-2.0,10.0,1,right,D. Murray driving Layup (9 PTS),[1627749],1610612737.0,ATL,driving,,,Murray,D. Murray,,,,,Restricted Area,0-8 Center,1.0,Made,,,,,9.0,,,,,,,,,,,,,
87,PT04M43.00S,2023-04-02T22:23:49.4Z,1,REGULAR,3pt,Jump Shot,[],203501,9.674770039421814,95.83333333333334,1610612742,19,19,2023-04-02T22:23:55Z,850000,False,-229.0,38.0,1,left,MISS T. Hardaway Jr. 3PT,[203501],1610612742.0,DAL,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,Left Corner 3,24+ Left,23.24,Missed,,,,,,,,,,,,,,,,,,
88,PT04M40.00S,2023-04-02T22:23:52.4Z,1,REGULAR,rebound,defensive,[],1630168,,,1610612737,19,19,2023-04-02T22:23:55Z,860000,False,,,0,,O. Okongwu REBOUND (Off:0 Def:1),[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,Left Corner 3,24+ Left,,,87.0,1.0,1.0,0.0,,,,,,,,,,,,,,
89,PT04M30.00S,2023-04-02T22:24:02.8Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1630552,94.82588699080158,50.49019607843137,1610612737,21,19,2023-04-02T22:24:09Z,870000,False,2.0,-4.0,1,right,J. Johnson cutting DUNK (2 PTS) (D. Murray 2 AST),"[1630552, 1627749]",1610612737.0,ATL,cutting,,,Johnson,J. Johnson,,,,,Restricted Area,0-8 Center,0.46,Made,,,,,2.0,,,,,,,,,D. Murray,1627749.0,2.0,,
92,PT04M20.00S,2023-04-02T22:24:26.7Z,1,REGULAR,violation,kicked ball,[],1627749,,,1610612742,21,19,2023-04-02T22:24:33Z,900000,False,,,0,,D. Murray kicked ball VIOLATION,[1627749],1610612737.0,ATL,,,,Murray,D. Murray,,,,,,,,,,,,,,200834.0,,,,,,,,,,,,
93,PT04M20.00S,2023-04-02T22:24:29.5Z,1,REGULAR,substitution,out,[],203501,,,1610612742,21,19,2023-04-02T22:24:33Z,910000,False,,,0,,SUB out: T. Hardaway Jr.,[203501],1610612742.0,DAL,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
94,PT04M20.00S,2023-04-02T22:24:29.5Z,1,REGULAR,substitution,in,[],1626174,,,1610612742,21,19,2023-04-02T22:24:33Z,920000,False,,,0,,SUB in: C. Wood,[1626174],1610612742.0,DAL,,,,Wood,C. Wood,,,,,,,,,,,,,,,,,,,,,,,,,,
95,PT04M12.00S,2023-04-02T22:24:45.5Z,1,REGULAR,2pt,Jump Shot,[],1628467,21.895532194480946,50.73529411764706,1610612742,21,21,2023-04-02T22:24:50Z,930000,False,-4.0,153.0,1,left,M. Kleber 15' Jump Shot (2 PTS) (L. Doncic 2 AST),"[1628467, 1629029]",1610612742.0,DAL,,,,Kleber,M. Kleber,,,,,Mid-Range,8-16 Center,15.33,Made,,,,,2.0,,,,,,,,,L. Doncic,1629029.0,2.0,,
97,PT04M00.00S,2023-04-02T22:24:56.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630168,95.22010512483574,51.225490196078425,1610612737,21,21,2023-04-02T22:25:02Z,950000,False,6.0,-8.0,1,right,MISS O. Okongwu cutting Layup,[1630168],1610612737.0,ATL,cutting,,,Okongwu,O. Okongwu,,,,,Restricted Area,0-8 Center,0.97,Missed,,,,,,,,,,,,,,,,,,
98,PT03M58.00S,2023-04-02T22:24:58.6Z,1,REGULAR,rebound,defensive,[],1626174,,,1610612742,21,21,2023-04-02T22:25:02Z,960000,False,,,0,,C. Wood REBOUND (Off:0 Def:1),[1626174],1610612742.0,DAL,,,,Wood,C. Wood,,,,,Restricted Area,0-8 Center,,,97.0,1.0,1.0,0.0,,,,,,,,,,,,,,
99,PT03M46.00S,2023-04-02T22:25:12.5Z,1,REGULAR,foul,personal,['2freethrow'],1630552,,,1610612742,21,21,2023-04-02T22:25:41Z,970000,False,,,0,,J. Johnson shooting personal FOUL (1 PF) (Wood 2 FT),"[1630552, 1626174]",1610612737.0,ATL,shooting,,,Johnson,J. Johnson,,,,,Restricted Area,0-8 Center,,,,,,,,1627962.0,1.0,0.0,Wood,1626174.0,,,,,,,,
101,PT03M46.00S,2023-04-02T22:25:41.9Z,1,REGULAR,freethrow,1 of 2,[],1626174,,,1610612742,21,21,2023-04-02T22:25:41Z,990000,False,,,0,,MISS C. Wood Free Throw 1 of 2,[1626174],1610612742.0,DAL,,,,Wood,C. Wood,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
102,PT03M46.00S,2023-04-02T22:25:41.9Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612742,21,21,2023-04-02T22:25:41Z,1000000,False,,,0,,TEAM offensive REBOUND,[],1610612742.0,DAL,,,,,,,,,,,,,,101.0,,,,,,,,,,,,,,,,,
103,PT03M46.00S,2023-04-02T22:26:04.6Z,1,REGULAR,freethrow,2 of 2,[],1626174,,,1610612742,21,22,2023-04-02T22:26:04Z,1010000,False,,,0,,C. Wood Free Throw 2 of 2 (1 PTS),[1626174],1610612742.0,DAL,,,,Wood,C. Wood,,,,,,,,Made,,,,,1.0,,,,,,,,,,,,,
104,PT03M31.00S,2023-04-02T22:26:20.9Z,1,REGULAR,2pt,Jump Shot,[],203992,81.553876478318,82.84313725490196,1610612737,21,22,2023-04-02T22:26:26Z,1020000,False,164.0,121.0,1,right,MISS B. Bogdanovic 20' pullup Shot,[203992],1610612737.0,ATL,pullup,,,Bogdanovic,B. Bogdanovic,,,,,Mid-Range,16-24 Right Center,20.39,Missed,,,,,,,,,,,,,,,,,,
105,PT03M28.00S,2023-04-02T22:26:23.9Z,1,REGULAR,rebound,defensive,[],1626174,,,1610612742,21,22,2023-04-02T22:26:26Z,1030000,False,,,0,,C. Wood REBOUND (Off:0 Def:2),[1626174],1610612742.0,DAL,,,,Wood,C. Wood,,,,,Mid-Range,16-24 Right Center,,,104.0,2.0,2.0,0.0,,,,,,,,,,,,,,
106,PT03M28.00S,2023-04-02T22:26:24.6Z,1,REGULAR,turnover,lost ball,[],1626174,,,1610612742,21,22,2023-04-02T22:26:31Z,1040000,False,,,0,,C. Wood lost ball TURNOVER (1 TO),"[1626174, 1630180]",1610612742.0,DAL,,,,Wood,C. Wood,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,1.0,Bey,1630180.0,,,,,
107,PT03M28.00S,2023-04-02T22:26:24.6Z,1,REGULAR,steal,,[],1630180,,,1610612737,21,22,2023-04-02T22:26:26Z,1050000,False,,,0,,S. Bey STEAL (1 STL),[1630180],1610612737.0,ATL,,,,Bey,S. Bey,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,,,
108,PT03M24.00S,2023-04-02T22:26:28.3Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1630180,94.1688567674113,50.73529411764706,1610612737,23,22,2023-04-02T22:26:37Z,1060000,False,4.0,2.0,1,right,S. Bey driving DUNK (4 PTS),[1630180],1610612737.0,ATL,driving,,,Bey,S. Bey,,,,,Restricted Area,0-8 Center,0.44,Made,,,,,4.0,,,,,,,,,,,,,
109,PT03M12.00S,2023-04-02T22:26:40.2Z,1,REGULAR,foul,personal,['2freethrow'],1630168,,,1610612742,23,22,2023-04-02T22:28:13Z,1070000,False,,,0,,O. Okongwu shooting personal FOUL (1 PF) (Hardy 2 FT),"[1630168, 1630702]",1610612737.0,ATL,shooting,,,Okongwu,O. Okongwu,,,,,Mid-Range,16-24 Center,,,,,,,,1627962.0,1.0,0.0,Hardy,1630702.0,,,,,,,,
111,PT03M12.00S,2023-04-02T22:27:10.3Z,1,REGULAR,freethrow,1 of 2,[],1630702,,,1610612742,23,22,2023-04-02T22:28:33Z,1090000,False,,,0,,MISS J. Hardy Free Throw 1 of 2,[1630702],1610612742.0,DAL,,,,Hardy,J. Hardy,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
112,PT03M12.00S,2023-04-02T22:27:10.3Z,1,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612742,23,22,2023-04-02T22:28:33Z,1100000,False,,,0,,TEAM offensive REBOUND,[],1610612742.0,DAL,,,,,,,,,,,,,,111.0,,,,,,,,,,,,,,,,,
113,PT03M12.00S,2023-04-02T22:27:10.3Z,1,REGULAR,freethrow,2 of 2,[],1630702,,,1610612742,23,22,2023-04-02T22:28:33Z,1110000,False,,,0,,MISS J. Hardy Free Throw 2 of 2,[1630702],1610612742.0,DAL,,,,Hardy,J. Hardy,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
114,PT03M10.00S,2023-04-02T22:27:12.3Z,1,REGULAR,rebound,defensive,[],1627749,,,1610612737,23,22,2023-04-02T22:28:33Z,1120000,False,,,0,,D. Murray REBOUND (Off:0 Def:1),[1627749],1610612737.0,ATL,,,,Murray,D. Murray,,,,,,,,,113.0,1.0,1.0,0.0,,,,,,,,,,,,,,
115,PT02M58.00S,2023-04-02T22:27:39.3Z,1,REGULAR,3pt,Jump Shot,[],203992,75.77201051248358,85.29411764705883,1610612737,26,22,2023-04-02T22:27:45Z,1130000,False,176.0,175.0,1,right,B. Bogdanovic 24' 3PT pullup (3 PTS) (S. Bey 1 AST),"[203992, 1630180]",1610612737.0,ATL,pullup,,,Bogdanovic,B. Bogdanovic,,,,,Above the Break 3,24+ Right Center,24.87,Made,,,,,3.0,,,,,,,,,S. Bey,1630180.0,1.0,,
117,PT02M41.00S,2023-04-02T22:27:57.4Z,1,REGULAR,2pt,Jump Shot,[],1629029,13.748357424441524,69.36274509803921,1610612742,26,24,2023-04-02T22:28:08Z,1150000,False,-97.0,77.0,1,left,L. Doncic 12' turnaround Jump Shot (7 PTS),[1629029],1610612742.0,DAL,turnaround,,,Doncic,L. Doncic,,,,,Mid-Range,8-16 Left,12.35,Made,,,,,7.0,,,,,,,,,,,,,
118,PT02M41.00S,2023-04-02T22:28:05.2Z,1,REGULAR,foul,personal,['1freethrow'],1630180,,,1610612742,26,24,2023-04-02T22:31:12Z,1160000,False,,,0,,S. Bey shooting personal FOUL (1 PF) (Doncic 1 FT),"[1630180, 1629029]",1610612737.0,ATL,shooting,,,Bey,S. Bey,,,,,Mid-Range,8-16 Left,,,,,,,,1627541.0,1.0,0.0,Doncic,1629029.0,,,,,,,,
120,PT02M41.00S,2023-04-02T22:28:12.4Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612742,26,24,2023-04-02T22:28:12Z,1180000,False,,,0,,ATL Timeout,[],1610612737.0,ATL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
121,PT02M41.00S,2023-04-02T22:30:26.7Z,1,REGULAR,substitution,out,[],1627749,,,1610612742,26,24,2023-04-02T22:30:47Z,1190000,False,,,0,,SUB out: D. Murray,[1627749],1610612737.0,ATL,,,,Murray,D. Murray,,,,,,,,,,,,,,,,,,,,,,,,,,
122,PT02M41.00S,2023-04-02T22:30:26.7Z,1,REGULAR,substitution,out,[],1630180,,,1610612742,26,24,2023-04-02T22:30:47Z,1200000,False,,,0,,SUB out: S. Bey,[1630180],1610612737.0,ATL,,,,Bey,S. Bey,,,,,,,,,,,,,,,,,,,,,,,,,,
123,PT02M41.00S,2023-04-02T22:30:26.7Z,1,REGULAR,substitution,in,[],1631100,,,1610612742,26,24,2023-04-02T22:30:47Z,1210000,False,,,0,,SUB in: A. Griffin,[1631100],1610612737.0,ATL,,,,Griffin,A. Griffin,,,,,,,,,,,,,,,,,,,,,,,,,,
124,PT02M41.00S,2023-04-02T22:30:26.7Z,1,REGULAR,substitution,in,[],1629027,,,1610612742,26,24,2023-04-02T22:30:47Z,1220000,False,,,0,,SUB in: T. Young,[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,,,,,,,,,,,,,,,,,,,,,
125,PT02M41.00S,2023-04-02T22:31:20.1Z,1,REGULAR,freethrow,1 of 1,[],1629029,,,1610612742,26,25,2023-04-02T22:31:20Z,1230000,False,,,0,,L. Doncic Free Throw 1 of 1 (8 PTS),[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,,,Made,,,,,8.0,,,,,,,,,,,,,
126,PT02M27.00S,2023-04-02T22:31:35.0Z,1,REGULAR,3pt,Jump Shot,[],1631100,71.30420499342969,75.24509803921569,1610612737,29,25,2023-04-02T22:31:40Z,1240000,False,126.0,217.0,1,right,A. Griffin 25' 3PT pullup (3 PTS) (T. Young 1 AST),"[1631100, 1629027]",1610612737.0,ATL,pullup,,,Griffin,A. Griffin,,,,,Above the Break 3,24+ Right Center,25.12,Made,,,,,3.0,,,,,,,,,T. Young,1629027.0,1.0,,
128,PT02M10.00S,2023-04-02T22:31:51.9Z,1,REGULAR,3pt,Jump Shot,[],1628467,34.510512483574246,59.31372549019608,1610612742,29,25,2023-04-02T22:31:57Z,1260000,False,-47.0,272.0,1,left,MISS M. Kleber 27' 3PT,[1628467],1610612742.0,DAL,,,,Kleber,M. Kleber,,,,,Above the Break 3,24+ Center,27.59,Missed,,,,,,,,,,,,,,,,,,
129,PT02M05.00S,2023-04-02T22:31:56.9Z,1,REGULAR,rebound,offensive,[],1630702,,,1610612742,29,25,2023-04-02T22:31:57Z,1270000,False,,,0,,J. Hardy REBOUND (Off:1 Def:0),[1630702],1610612742.0,DAL,,,,Hardy,J. Hardy,,,,,Above the Break 3,24+ Center,,,128.0,1.0,0.0,1.0,,,,,,,,,,,,,,
130,PT02M05.00S,2023-04-02T22:31:56.5Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630702,5.590000152587891,50.0,1610612742,29,27,2023-04-02T22:31:56Z,1280000,False,0.0,0.0,1,left,J. Hardy tip Layup (2 PTS),[1630702],1610612742.0,DAL,tip,,,Hardy,J. Hardy,,,,,Mid-Range,8-16 Left,0.0,Made,,,,,2.0,,,,,,,,,,,,,
131,PT01M51.00S,2023-04-02T22:32:11.4Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1630552,94.82588699080158,49.754901960784316,1610612737,29,27,2023-04-02T22:32:20Z,1290000,False,-1.0,-4.0,1,right,MISS J. Johnson driving DUNK,[1630552],1610612737.0,ATL,driving,,,Johnson,J. Johnson,,,,,Restricted Area,0-8 Center,0.41,Missed,,,,,,,,,,,,,,,,,,
132,PT01M48.00S,2023-04-02T22:32:14.4Z,1,REGULAR,rebound,defensive,[],1626174,,,1610612742,29,27,2023-04-02T22:32:20Z,1300000,False,,,0,,C. Wood REBOUND (Off:0 Def:3),[1626174],1610612742.0,DAL,,,,Wood,C. Wood,,,,,Restricted Area,0-8 Center,,,131.0,3.0,3.0,0.0,,,,,,,,,,,,,,
133,PT01M44.00S,2023-04-02T22:32:17.7Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1629029,29.25427069645204,76.22549019607843,1610612742,29,27,2023-04-02T22:32:25Z,1310000,False,-131.0,222.0,1,left,MISS L. Doncic 25' running 3PT,[1629029],1610612742.0,DAL,running,,,Doncic,L. Doncic,,,,,Above the Break 3,24+ Left Center,25.83,Missed,,,,,,,,,,,,,,,,,,
134,PT01M40.00S,2023-04-02T22:32:21.7Z,1,REGULAR,rebound,defensive,[],1630552,,,1610612737,29,27,2023-04-02T22:32:25Z,1320000,False,,,0,,J. Johnson REBOUND (Off:0 Def:1),[1630552],1610612737.0,ATL,,,,Johnson,J. Johnson,,,,,Above the Break 3,24+ Left Center,,,133.0,1.0,1.0,0.0,,,,,,,,,,,,,,
135,PT01M33.00S,2023-04-02T22:32:29.3Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203992,82.86793692509855,48.28431372549019,1610612737,29,27,2023-04-02T22:32:36Z,1330000,False,-9.0,109.0,1,right,MISS B. Bogdanovic 10' driving floating Shot,[203992],1610612737.0,ATL,driving floating,,,Bogdanovic,B. Bogdanovic,,,,,In The Paint (Non-RA),8-16 Center,10.88,Missed,,,,,,,,,,,,,,,,,,
136,PT01M31.00S,2023-04-02T22:32:31.4Z,1,REGULAR,rebound,offensive,[],203992,,,1610612737,29,27,2023-04-02T22:32:31Z,1340000,False,,,0,,B. Bogdanovic REBOUND (Off:1 Def:0),[203992],1610612737.0,ATL,,,,Bogdanovic,B. Bogdanovic,,,,,In The Paint (Non-RA),8-16 Center,,,135.0,1.0,0.0,1.0,,,,,,,,,,,,,,
137,PT01M30.00S,2023-04-02T22:32:32.1Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203992,93.51182654402102,50.49019607843137,1610612737,31,27,2023-04-02T22:32:39Z,1350000,False,2.0,8.0,1,right,B. Bogdanovic putback Layup (5 PTS),[203992],1610612737.0,ATL,putback,,,Bogdanovic,B. Bogdanovic,,,,,Restricted Area,0-8 Center,0.89,Made,,,,,5.0,,,,,,,,,,,,,
138,PT01M19.00S,2023-04-02T22:32:46.0Z,1,REGULAR,turnover,traveling,[],1626174,,,1610612742,31,27,2023-04-02T22:32:53Z,1360000,False,,,0,,C. Wood traveling TURNOVER (2 TO),[1626174],1610612742.0,DAL,,,,Wood,C. Wood,,,,,Mid-Range,8-16 Left,,,,,,,,1627962.0,,,,,2.0,,,,,,,
139,PT01M19.00S,2023-04-02T22:32:49.8Z,1,REGULAR,substitution,out,[],1629029,,,1610612737,31,27,2023-04-02T22:32:53Z,1370000,False,,,0,,SUB out: L. Doncic,[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,,,,,,,,,,,,,,,,,,,,,
140,PT01M19.00S,2023-04-02T22:32:49.8Z,1,REGULAR,substitution,in,[],202681,,,1610612737,31,27,2023-04-02T22:32:53Z,1380000,False,,,0,,SUB in: K. Irving,[202681],1610612742.0,DAL,,,,Irving,K. Irving,,,,,,,,,,,,,,,,,,,,,,,,,,
141,PT01M04.00S,2023-04-02T22:33:18.4Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1630552,72.88107752956637,79.41176470588235,1610612737,34,27,2023-04-02T22:33:24Z,1390000,False,147.0,202.0,1,right,J. Johnson 25' 3PT  (5 PTS) (A. Griffin 1 AST),"[1630552, 1631100]",1610612737.0,ATL,,,,Johnson,J. Johnson,,,,,Above the Break 3,24+ Right Center,25.02,Made,,,,,5.0,,,,,,,,,A. Griffin,1631100.0,1.0,,
143,PT00M49.20S,2023-04-02T22:33:34.0Z,1,REGULAR,3pt,Jump Shot,[],1628467,31.882391590013142,40.19607843137255,1610612742,34,27,2023-04-02T22:33:39Z,1410000,False,49.0,247.0,1,left,MISS M. Kleber 25' 3PT,[1628467],1610612742.0,DAL,,,,Kleber,M. Kleber,,,,,Above the Break 3,24+ Center,25.2,Missed,,,,,,,,,,,,,,,,,,
144,PT00M46.10S,2023-04-02T22:33:37.1Z,1,REGULAR,rebound,defensive,[],1631100,,,1610612737,34,27,2023-04-02T22:33:39Z,1420000,False,,,0,,A. Griffin REBOUND (Off:0 Def:1),[1631100],1610612737.0,ATL,,,,Griffin,A. Griffin,,,,,Above the Break 3,24+ Center,,,143.0,1.0,1.0,0.0,,,,,,,,,,,,,,
145,PT00M41.50S,2023-04-02T22:33:41.8Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1629027,62.36859395532195,46.81372549019608,1610612737,34,27,2023-04-02T22:34:04Z,1430000,False,-16.0,301.0,1,right,MISS T. Young 30' running pullup 3PT,[1629027],1610612737.0,ATL,running pullup,,,Young,T. Young,,,,,Above the Break 3,24+ Center,30.16,Missed,,,,,,,,,,,,,,,,,,
146,PT00M38.50S,2023-04-02T22:33:44.8Z,1,REGULAR,rebound,defensive,[],1630702,,,1610612742,34,27,2023-04-02T22:33:48Z,1440000,False,,,0,,J. Hardy REBOUND (Off:1 Def:1),[1630702],1610612742.0,DAL,,,,Hardy,J. Hardy,,,,,Above the Break 3,24+ Center,,,145.0,2.0,1.0,1.0,,,,,,,,,,,,,,
147,PT00M30.30S,2023-04-02T22:33:53.1Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630182,16.90210249671485,43.627450980392155,1610612742,34,29,2023-04-02T22:33:58Z,1450000,False,32.0,106.0,1,left,J. Green 11' pullup Jump Shot (2 PTS) (M. Kleber 1 AST),"[1630182, 1628467]",1610612742.0,DAL,pullup,,,Green,J. Green,,,,,In The Paint (Non-RA),8-16 Center,11.11,Made,,,,,2.0,,,,,,,,,M. Kleber,1628467.0,1.0,,
149,PT00M21.60S,2023-04-02T22:34:04.5Z,1,REGULAR,3pt,Jump Shot,[],203992,76.2976346911958,13.725490196078432,1610612737,37,29,2023-04-02T22:34:09Z,1470000,False,-181.0,170.0,1,right,B. Bogdanovic 24' 3PT  (8 PTS) (T. Young 2 AST),"[203992, 1629027]",1610612737.0,ATL,,,,Bogdanovic,B. Bogdanovic,,,,,Above the Break 3,24+ Left Center,24.88,Made,,,,,8.0,,,,,,,,,T. Young,1629027.0,2.0,,
151,PT00M02.70S,2023-04-02T22:34:27.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],202681,8.886333771353483,48.03921568627451,1610612742,37,29,2023-04-02T22:34:34Z,1490000,False,10.0,31.0,1,left,MISS K. Irving driving Layup,[202681],1610612742.0,DAL,driving,,,Irving,K. Irving,,,,,Restricted Area,0-8 Center,3.25,Missed,,,,,,,,,,,,,,,,,,
152,PT00M01.70S,2023-04-02T22:34:28.1Z,1,REGULAR,rebound,offensive,[],1628467,,,1610612742,37,29,2023-04-02T22:34:52Z,1500000,False,,,0,,M. Kleber REBOUND (Off:1 Def:0),[1628467],1610612742.0,DAL,,,,Kleber,M. Kleber,,,,,Restricted Area,0-8 Center,,,151.0,1.0,0.0,1.0,,,,,,,,,,,,,,
153,PT00M01.70S,2023-04-02T22:34:31.3Z,1,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1628467,5.590000152587891,50.0,1610612742,37,29,2023-04-02T22:35:01Z,1510000,False,0.0,0.0,1,left,MISS M. Kleber tip Layup,[1628467],1610612742.0,DAL,tip,,,Kleber,M. Kleber,,,,,Restricted Area,0-8 Center,0.0,Missed,,,,,,,,,,,,,,,,,,
154,PT00M01.00S,2023-04-02T22:34:32.0Z,1,REGULAR,rebound,defensive,[],1630168,,,1610612737,37,29,2023-04-02T22:35:01Z,1520000,False,,,0,,O. Okongwu REBOUND (Off:0 Def:2),[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,Restricted Area,0-8 Center,,,153.0,2.0,2.0,0.0,,,,,,,,,,,,,,
155,PT00M00.00S,2023-04-02T22:34:32.9Z,1,REGULAR,period,end,[],0,,,1610612737,37,29,2023-04-02T22:34:32Z,1530000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
156,PT12M00.00S,2023-04-02T22:36:45.2Z,2,REGULAR,substitution,out,['startperiod'],1628467,,,1610612737,37,29,2023-04-02T22:37:06Z,1540000,False,,,0,,SUB out: M. Kleber,[1628467],1610612742.0,DAL,,,,Kleber,M. Kleber,,,,,,,,,,,,,,,,,,,,,,,,,,
157,PT12M00.00S,2023-04-02T22:36:45.2Z,2,REGULAR,substitution,in,['startperiod'],202722,,,1610612737,37,29,2023-04-02T22:37:06Z,1550000,False,,,0,,SUB in: D. Bertans,[202722],1610612742.0,DAL,,,,Bertans,D. Bertans,,,,,,,,,,,,,,,,,,,,,,,,,,
158,PT12M00.00S,2023-04-02T22:37:15.1Z,2,REGULAR,period,start,[],0,,,1610612737,37,29,2023-04-02T22:37:15Z,1560000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
173,PT11M53.00S,2023-04-02T22:37:28.2Z,2,REGULAR,foul,personal,[],1630182,,,1610612737,37,29,2023-04-02T22:39:23Z,1575000,False,,,0,,J. Green personal FOUL (1 PF),"[1630182, 1629027]",1610612742.0,DAL,,,,Green,J. Green,,,,,Above the Break 3,24+ Right Center,,,,,,,,1627962.0,1.0,0.0,Young,1629027.0,,,,,,,,
161,PT11M44.00S,2023-04-02T22:37:41.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629027,93.77463863337714,50.0,1610612737,37,29,2023-04-02T22:39:44Z,1590000,False,0.0,6.0,1,right,MISS T. Young driving Layup,[1629027],1610612737.0,ATL,driving,,,Young,T. Young,,,,,Restricted Area,0-8 Center,0.6,Missed,,,,,,,,,,,,,,,,,,
162,PT11M40.00S,2023-04-02T22:37:44.4Z,2,REGULAR,rebound,defensive,[],1626174,,,1610612742,37,29,2023-04-02T22:37:44Z,1600000,False,,,0,,C. Wood REBOUND (Off:0 Def:4),[1626174],1610612742.0,DAL,,,,Wood,C. Wood,,,,,Restricted Area,0-8 Center,,,161.0,4.0,4.0,0.0,,,,,,,,,,,,,,
163,PT11M36.00S,2023-04-02T22:37:48.9Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630182,7.5722733245729295,48.28431372549019,1610612742,37,31,2023-04-02T22:40:23Z,1610000,False,9.0,19.0,1,left,J. Green running Layup (4 PTS) (J. Hardy 1 AST),"[1630182, 1630702]",1610612742.0,DAL,running,,,Green,J. Green,,,,,Restricted Area,0-8 Center,2.06,Made,,,,,4.0,,,,,,,,,J. Hardy,1630702.0,1.0,,
