actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId
2,PT12M00.00S,2022-11-26T01:10:36.6Z,1,REGULAR,period,start,[],0,,,0,0,0,2022-11-26T01:10:36Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M56.00S,2022-11-26T01:10:40.0Z,1,REGULAR,jumpball,recovered,[],201942,,,1610612741,0,0,2022-11-26T01:10:40Z,40000,False,,,0,,Jump Ball N. Vucevic vs. A. Pokusevski: Tip to D. DeRozan,"[201942, 202696, 1630197]",1610612741.0,CHI,startperiod,D. DeRozan,201942.0,DeRozan,D. DeRozan,Vucevic,202696.0,Pokusevski,1630197.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M45.00S,2022-11-26T01:10:51.4Z,1,REGULAR,2pt,Jump Shot,[],202696,25.57490144546649,42.8921568627451,1610612741,0,2,2022-11-26T01:10:56Z,70000,False,36.0,188.0,1,left,N. Vucevic 19' Jump Shot (2 PTS) (D. DeRozan 1 AST),"[202696, 201942]",1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,Mid-Range,16-24 Center,19.12,Made,2.0,D. DeRozan,201942.0,1.0,,,,,,,,,,,,,,
9,PT11M28.00S,2022-11-26T01:11:07.5Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630197,89.83245729303549,40.19607843137255,1610612760,0,2,2022-11-26T01:11:14Z,90000,False,-49.0,43.0,1,right,MISS A. Pokusevski 6' driving floating Shot,[1630197],1610612760.0,OKC,driving floating,,,Pokusevski,A. Pokusevski,,,,,In The Paint (Non-RA),0-8 Center,6.53,Missed,,,,,,,,,,,,,,,,,,
10,PT11M27.00S,2022-11-26T01:11:08.5Z,1,REGULAR,rebound,defensive,[],203897,,,1610612741,0,2,2022-11-26T01:11:14Z,100000,False,,,0,,Z. LaVine REBOUND (Off:0 Def:1),[203897],1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,9.0,1.0,1.0,0.0,,,,,,,,,,
11,PT11M23.00S,2022-11-26T01:11:14.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630245,6.389618922470433,52.94117647058824,1610612741,0,4,2022-11-26T01:11:20Z,110000,False,-15.0,8.0,1,left,A. Dosunmu driving Layup (2 PTS) (Z. LaVine 1 AST),"[1630245, 203897]",1610612741.0,CHI,driving,,,Dosunmu,A. Dosunmu,,,,,Restricted Area,0-8 Center,1.65,Made,2.0,Z. LaVine,203897.0,1.0,,,,,,,,,,,,,,
13,PT11M23.00S,2022-11-26T01:11:16.8Z,1,REGULAR,foul,personal,['1freethrow'],1628983,,,1610612741,0,4,2022-11-26T01:11:33Z,130000,False,,,0,,S. Gilgeous-Alexander shooting personal FOUL (1 PF) (Dosunmu 1 FT),"[1628983, 1630245]",1610612760.0,OKC,shooting,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Restricted Area,0-8 Center,,,,,,,,,,,1627962.0,1.0,0.0,Dosunmu,1630245.0,,,,,
15,PT11M23.00S,2022-11-26T01:11:38.8Z,1,REGULAR,freethrow,1 of 1,[],1630245,,,1610612741,0,5,2022-11-26T01:11:38Z,150000,False,,,0,,A. Dosunmu Free Throw 1 of 1 (3 PTS),[1630245],1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,,,,Made,3.0,,,,,,,,,,,,,,,,,
16,PT11M11.00S,2022-11-26T01:11:51.3Z,1,REGULAR,3pt,Jump Shot,[],1629652,82.07950065703022,3.431372549019608,1610612760,0,5,2022-11-26T01:11:59Z,160000,False,-233.0,116.0,1,right,MISS L. Dort 26' 3PT,[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,Above the Break 3,24+ Left Center,26.01,Missed,,,,,,,,,,,,,,,,,,
17,PT11M07.00S,2022-11-26T01:11:55.0Z,1,REGULAR,rebound,offensive,[],1630197,,,1610612760,0,5,2022-11-26T01:11:55Z,170000,False,,,0,,A. Pokusevski REBOUND (Off:1 Def:0),[1630197],1610612760.0,OKC,,,,Pokusevski,A. Pokusevski,,,,,Above the Break 3,24+ Left Center,,,,,,,16.0,1.0,0.0,1.0,,,,,,,,,,
