actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
2,PT12M00.00S,2022-12-20T01:10:13.4Z,1,REGULAR,period,start,[],0,,,0,0,0,2022-12-20T01:10:13Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M57.00S,2022-12-20T01:10:21.6Z,1,REGULAR,jumpball,recovered,[],1629652,,,1610612760,0,0,2022-12-20T01:10:21Z,40000,False,,,0,,Jump Ball A. Pokusevski vs. D. Eubanks: Tip to L. Dort,"[1629652, 1630197, 1629234]",1610612760.0,OKC,startperiod,L. Dort,1629652.0,Dort,L. Dort,Pokusevski,1630197.0,Eubanks,1629234.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M54.00S,2022-12-20T01:10:33.8Z,1,REGULAR,jumpball,recovered,[],1630598,,,1610612760,0,0,2022-12-20T01:10:33Z,70000,False,,,0,,Jump Ball L. Dort vs. A. Simons: Tip to A. Wiggins,"[1630598, 1629652, 1629014]",1610612760.0,OKC,heldball,A. Wiggins,1630598.0,Wiggins,A. Wiggins,Dort,1629652.0,Simons,1629014.0,,,,,,,,,,,,,,,,,,,,,,
10,PT11M45.00S,2022-12-20T01:10:44.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1631114,7.046649145860711,49.01960784313725,1610612760,2,0,2022-12-20T01:10:49Z,100000,False,5.0,14.0,1,left,J. Williams cutting Layup (2 PTS) (A. Pokusevski 1 AST),"[1631114, 1630197]",1610612760.0,OKC,cutting,,,Williams,J. Williams,,,,,Restricted Area,0-8 Center,1.45,Made,2.0,A. Pokusevski,1630197.0,1.0,,,,,,,,,,,,,,
12,PT11M45.00S,2022-12-20T01:10:46.7Z,1,REGULAR,foul,personal,['1freethrow'],1629014,,,1610612760,2,0,2022-12-20T01:11:10Z,120000,False,,,0,,A. Simons shooting personal FOUL (1 PF) (Williams 1 FT),"[1629014, 1631114]",1610612757.0,POR,shooting,,,Simons,A. Simons,,,,,Restricted Area,0-8 Center,,,,,,,203054.0,1.0,0.0,Williams,1631114.0,,,,,,,,,
14,PT11M45.00S,2022-12-20T01:11:11.3Z,1,REGULAR,freethrow,1 of 1,[],1631114,,,1610612760,3,0,2022-12-20T01:11:11Z,140000,False,,,0,,J. Williams Free Throw 1 of 1 (3 PTS),[1631114],1610612760.0,OKC,,,,Williams,J. Williams,,,,,,,,Made,3.0,,,,,,,,,,,,,,,,,
15,PT11M32.00S,2022-12-20T01:11:23.7Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],203924,92.9862023653088,50.73529411764706,1610612757,3,2,2022-12-20T01:11:31Z,150000,False,4.0,13.0,1,right,J. Grant alley-oop DUNK (2 PTS) (J. Hart 1 AST),"[203924, 1628404]",1610612757.0,POR,alley-oop,,,Grant,J. Grant,,,,,Restricted Area,0-8 Center,1.39,Made,2.0,J. Hart,1628404.0,1.0,,,,,,,,,,,,,,
17,PT11M13.00S,2022-12-20T01:11:42.8Z,1,REGULAR,3pt,Jump Shot,[],1630197,28.991458607095925,73.77450980392157,1610612760,3,2,2022-12-20T01:11:48Z,170000,False,-119.0,220.0,1,left,MISS A. Pokusevski 25' 3PT,[1630197],1610612760.0,OKC,,,,Pokusevski,A. Pokusevski,,,,,Above the Break 3,24+ Left Center,25.01,Missed,,,,,,,,,,,,,,,,,,
18,PT11M09.00S,2022-12-20T01:11:46.8Z,1,REGULAR,rebound,defensive,[],203924,,,1610612757,3,2,2022-12-20T01:11:48Z,180000,False,,,0,,J. Grant REBOUND (Off:0 Def:1),[203924],1610612757.0,POR,,,,Grant,J. Grant,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,17.0,1.0,1.0,0.0,,,,,
19,PT10M54.00S,2022-12-20T01:12:01.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203924,92.85479632063075,50.49019607843137,1610612757,3,4,2022-12-20T01:12:07Z,190000,False,2.0,15.0,1,right,J. Grant driving Layup (4 PTS) (D. Lillard 1 AST),"[203924, 203081]",1610612757.0,POR,driving,,,Grant,J. Grant,,,,,Restricted Area,0-8 Center,1.49,Made,4.0,D. Lillard,203081.0,1.0,,,,,,,,,,,,,,
21,PT10M40.00S,2022-12-20T01:12:15.8Z,1,REGULAR,turnover,lost ball,[],1630197,,,1610612760,3,4,2022-12-20T01:13:00Z,210000,False,,,0,,A. Pokusevski lost ball TURNOVER (1 TO),"[1630197, 1629014]",1610612760.0,OKC,,,,Pokusevski,A. Pokusevski,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,1.0,Simons,1629014.0,,
22,PT10M40.00S,2022-12-20T01:12:15.8Z,1,REGULAR,steal,,[],1629014,,,1610612757,3,4,2022-12-20T01:12:18Z,220000,False,,,0,,A. Simons STEAL (1 STL),[1629014],1610612757.0,POR,,,,Simons,A. Simons,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
23,PT10M31.00S,2022-12-20T01:12:24.5Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1629234,92.46057818659659,49.01960784313725,1610612757,3,6,2022-12-20T01:12:28Z,230000,False,-5.0,18.0,1,right,D. Eubanks Layup (2 PTS) (J. Hart 2 AST),"[1629234, 1628404]",1610612757.0,POR,,,,Eubanks,D. Eubanks,,,,,Restricted Area,0-8 Center,1.9,Made,2.0,J. Hart,1628404.0,2.0,,,,,,,,,,,,,,
24,PT10M16.00S,2022-12-20T01:12:39.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630197,7.440867279894875,41.911764705882355,1610612760,3,6,2022-12-20T01:12:44Z,240000,False,40.0,17.0,1,left,MISS A. Pokusevski Layup,[1630197],1610612760.0,OKC,,,,Pokusevski,A. Pokusevski,,,,,In The Paint (Non-RA),0-8 Center,4.4,Missed,,,,,,,,,,,,,,,,,,
25,PT10M14.00S,2022-12-20T01:12:41.7Z,1,REGULAR,rebound,defensive,[],1629234,,,1610612757,3,6,2022-12-20T01:12:44Z,250000,False,,,0,,D. Eubanks REBOUND (Off:0 Def:1),[1629234],1610612757.0,POR,,,,Eubanks,D. Eubanks,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,24.0,1.0,1.0,0.0,,,,,
26,PT10M09.00S,2022-12-20T01:12:46.4Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",203924,93.24901445466492,49.26470588235294,1610612757,3,8,2022-12-20T01:12:53Z,260000,False,-4.0,11.0,1,right,J. Grant running Layup (6 PTS) (J. Hart 3 AST),"[203924, 1628404]",1610612757.0,POR,running,,,Grant,J. Grant,,,,,Restricted Area,0-8 Center,1.16,Made,6.0,J. Hart,1628404.0,3.0,,,,,,,,,,,,,,
28,PT09M56.00S,2022-12-20T01:12:59.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628983,5.206964520367937,48.03921568627451,1610612760,5,8,2022-12-20T01:13:04Z,280000,False,10.0,-4.0,1,left,S. Gilgeous-Alexander driving Layup (2 PTS),[1628983],1610612760.0,OKC,driving,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Restricted Area,0-8 Center,1.04,Made,2.0,,,,,,,,,,,,,,,,,
29,PT09M38.00S,2022-12-20T01:13:17.9Z,1,REGULAR,3pt,Jump Shot,[],203081,91.93495400788436,3.431372549019608,1610612757,5,11,2022-12-20T01:13:22Z,290000,False,-233.0,23.0,1,right,D. Lillard 3PT  (3 PTS) (J. Hart 4 AST),"[203081, 1628404]",1610612757.0,POR,,,,Lillard,D. Lillard,,,,,Left Corner 3,24+ Left,23.4,Made,3.0,J. Hart,1628404.0,4.0,,,,,,,,,,,,,,
31,PT09M29.00S,2022-12-20T01:13:32.2Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612760,5,11,2022-12-20T01:13:32Z,310000,False,,,0,,OKC Timeout,[],1610612760.0,OKC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,PT09M21.00S,2022-12-20T01:16:28.4Z,1,REGULAR,3pt,Jump Shot,[],1631114,23.209592641261498,87.74509803921569,1610612760,5,11,2022-12-20T01:16:33Z,320000,False,-189.0,166.0,1,left,MISS J. Williams 25' 3PT,[1631114],1610612760.0,OKC,,,,Williams,J. Williams,,,,,Above the Break 3,24+ Left Center,25.11,Missed,,,,,,,,,,,,,,,,,,
34,PT09M18.00S,2022-12-20T01:16:31.3Z,1,REGULAR,rebound,offensive,[],1630598,,,1610612760,5,11,2022-12-20T01:16:31Z,330000,False,,,0,,A. Wiggins REBOUND (Off:1 Def:0),[1630598],1610612760.0,OKC,,,,Wiggins,A. Wiggins,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,33.0,1.0,0.0,1.0,,,,,
35,PT09M15.00S,2022-12-20T01:16:34.5Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1630598,7.046649145860711,3.431372549019608,1610612760,5,11,2022-12-20T01:16:41Z,340000,False,233.0,14.0,1,left,MISS A. Wiggins 3PT,[1630598],1610612760.0,OKC,,,,Wiggins,A. Wiggins,,,,,Right Corner 3,24+ Right,23.32,Missed,,,,,,,,,,,,,,,,,,
36,PT09M09.00S,2022-12-20T01:16:40.5Z,1,REGULAR,rebound,offensive,[],1631114,,,1610612760,5,11,2022-12-20T01:16:41Z,350000,False,,,0,,J. Williams REBOUND (Off:1 Def:0),[1631114],1610612760.0,OKC,,,,Williams,J. Williams,,,,,Right Corner 3,24+ Right,,,,,,,,,,,,35.0,1.0,0.0,1.0,,,,,
37,PT09M09.00S,2022-12-20T01:16:39.4Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1631114,5.590000152587891,50.0,1610612760,5,11,2022-12-20T01:16:39Z,360000,False,0.0,0.0,1,left,MISS J. Williams tip Layup,[1631114],1610612760.0,OKC,tip,,,Williams,J. Williams,,,,,Mid-Range,8-16 Left,0.0,Missed,,,,,,,,,,,,,,,,,,
38,PT09M09.00S,2022-12-20T01:16:40.0Z,1,REGULAR,rebound,offensive,[],1629652,,,1610612760,5,11,2022-12-20T01:16:40Z,370000,False,,,0,,L. Dort REBOUND (Off:1 Def:0),[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,37.0,1.0,0.0,1.0,,,,,
39,PT09M08.00S,2022-12-20T01:16:40.7Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629652,4.812746386333772,48.529411764705884,1610612760,7,11,2022-12-20T01:16:48Z,380000,False,7.0,-7.0,1,left,L. Dort putback Layup (2 PTS),[1629652],1610612760.0,OKC,putback,,,Dort,L. Dort,,,,,Restricted Area,0-8 Center,1.04,Made,2.0,,,,,,,,,,,,,,,,,
40,PT08M52.00S,2022-12-20T01:16:56.8Z,1,REGULAR,3pt,Jump Shot,[],203081,69.46452036793693,18.137254901960784,1610612757,7,11,2022-12-20T01:17:04Z,390000,False,-159.0,235.0,1,right,MISS D. Lillard 28' step back 3PT,[203081],1610612757.0,POR,step back,,,Lillard,D. Lillard,,,,,Above the Break 3,24+ Left Center,28.35,Missed,,,,,,,,,,,,,,,,,,
41,PT08M49.00S,2022-12-20T01:16:59.8Z,1,REGULAR,rebound,offensive,[],1629234,,,1610612757,7,11,2022-12-20T01:17:04Z,400000,False,,,0,,D. Eubanks REBOUND (Off:1 Def:1),[1629234],1610612757.0,POR,,,,Eubanks,D. Eubanks,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,40.0,2.0,1.0,1.0,,,,,
42,PT08M48.00S,2022-12-20T01:17:01.3Z,1,REGULAR,foul,personal,['2freethrow'],1630598,,,1610612757,7,11,2022-12-20T01:17:10Z,410000,False,,,0,,A. Wiggins shooting personal FOUL (1 PF) (Eubanks 2 FT),"[1630598, 1629234]",1610612760.0,OKC,shooting,,,Wiggins,A. Wiggins,,,,,Restricted Area,0-8 Center,,,,,,,1148.0,1.0,0.0,Eubanks,1629234.0,,,,,,,,,
